record_id,dataset,L,arm,n_chain_breaks,has_chain_break,max_degree,mean_degree,n_contacts,n_triangle_violations,n_scored_pairs,max_implied_diameter,contact_excess,unsat_frac,noncontact_violation,bond_err,rg,contact_excess_per_contact
cameo_hard/9dl1_D,cameo_hard,124,random_0,0,False,4.0,0.5483870967741935,34.0,0.0,6987.0,96.178428484107,4.38690185546875e-05,0.0,0.00013589859008789062,8.935850246416521e-07,12.864814758300781,1.290265251608456e-06
cameo_hard/9dl1_D,cameo_hard,124,random_1,0,False,4.0,0.5483870967741935,34.0,0.0,6987.0,96.17842848410702,0.02309417724609375,0.0,0.10534286499023438,0.0009680259390734136,13.164737701416016,0.0006792405072380515
cameo_hard/9dl1_D,cameo_hard,124,random_2,0,False,3.0,0.5483870967741935,34.0,0.0,6987.0,98.39724559997104,2.637324333190918,0.0,9.243165969848633,0.06495539844036102,13.075481414794922,0.07756836274090935
cameo_hard/9dl1_D,cameo_hard,124,decoy,0,False,3.0,0.5483870967741935,34.0,0.0,6987.0,98.39724559997104,0.08059883117675781,0.0,0.44367027282714844,0.005078798159956932,13.352274894714355,0.0023705538581399355
cameo_hard/9j46_F,cameo_hard,124,gt,0,False,6.0,1.532258064516129,95.0,0.0,6926.0,91.40878207262143,0.090179443359375,0.0,0.3106846809387207,0.00202609458938241,13.70086669921875,0.0009492572985197368
cameo_hard/9j46_F,cameo_hard,124,random_0,0,False,6.0,1.532258064516129,95.0,0.0,6926.0,52.692854563660326,23.665138244628906,0.2210526317358017,65.49860382080078,0.31666243076324463,11.257830619812012,0.2491067183645148
cameo_hard/9j46_F,cameo_hard,124,random_1,0,False,4.0,1.532258064516129,95.0,0.0,6926.0,52.692854563660326,26.5079402923584,0.2631579041481018,68.58334350585938,0.29216107726097107,11.307049751281738,0.2790309504458779
cameo_hard/9j46_F,cameo_hard,124,random_2,0,False,5.0,1.532258064516129,95.0,0.0,6926.0,50.474037447796285,18.472454071044922,0.1473684161901474,54.30619812011719,0.2805732190608978,11.537129402160645,0.1944468849583676
cameo_hard/9j46_F,cameo_hard,124,decoy,0,False,5.0,1.532258064516129,95.0,0.0,6926.0,67.9276515757639,0.9781761169433594,0.0,2.380727767944336,0.012367197312414646,12.923868179321289,0.01029659070466694
denovo_pdb/3p6j_A,denovo_pdb,125,gt,2,True,6.0,2.256,141.0,0.0,6999.0,67.9276515757639,3.7778892517089844,0.007092198356986046,9.39497184753418,0.03945675864815712,12.023613929748535,0.026793540792262302
denovo_pdb/3p6j_A,denovo_pdb,125,random_0,2,True,8.0,2.256,141.0,0.0,6999.0,52.692854563660326,9.58392333984375,0.021276595070958138,18.581893920898438,0.0829814001917839,11.485525131225586,0.06797108751662234
denovo_pdb/3p6j_A,denovo_pdb,125,random_1,2,True,7.0,2.256,141.0,0.0,6999.0,52.69285456366032,8.130871772766113,0.007092198356986046,16.520870208740234,0.10189266502857208,11.358099937438965,0.057665757253660375
denovo_pdb/3p6j_A,denovo_pdb,125,random_2,2,True,8.0,2.256,141.0,0.0,6999.0,48.88415531063443,29.838212966918945,0.12765957415103912,70.83145904541016,0.23978181183338165,10.799162864685059,0.2116185316802762
denovo_pdb/3p6j_A,denovo_pdb,125,decoy,2,True,6.0,2.08,130.0,0.0,7010.0,66.33776943860204,1.0319948196411133,0.0,2.148311138153076,0.010938507504761219,12.408217430114746,0.007938421689547025
denovo_pdb/3q7x_A,denovo_pdb,125,gt,2,True,6.0,2.08,130.0,0.0,7010.0,66.33776943860204,4.449731826782227,0.0,12.120941162109375,0.06941239535808563,12.36870288848877,0.03422870635986328
denovo_pdb/3q7x_A,denovo_pdb,125,random_0,2,True,7.0,2.08,130.0,0.0,7010.0,50.474037447796285,19.064552307128906,0.0923076942563057,41.660606384277344,0.1944998800754547,10.995359420776367,0.14665040236253005
denovo_pdb/3q7x_A,denovo_pdb,125,random_1,2,True,7.0,2.08,130.0,0.0,7010.0,52.69285456366032,20.064136505126953,0.08461538702249527,52.51102828979492,0.2522941529750824,11.342151641845703,0.15433951157789963
denovo_pdb/3q7x_A,denovo_pdb,125,random_2,2,True,6.0,2.08,130.0,0.0,7010.0,52.692854563660326,29.04522705078125,0.16923077404499054,66.15927124023438,0.218271866440773,10.938865661621094,0.22342482346754808
denovo_pdb/3q7x_A,denovo_pdb,125,decoy,2,True,8.0,2.08,130.0,0.0,7010.0,64.11895232273801,3.4388656616210938,0.0,9.634700775146484,0.051300808787345886,12.538044929504395,0.02645281278170072
denovo_pdb/4qkr_A,denovo_pdb,125,gt,1,True,8.0,2.256,141.0,0.0,6999.0,60.31025306971211,4.473202705383301,0.0,13.414478302001953,0.07303575426340103,12.60113525390625,0.03172484188215107
denovo_pdb/4qkr_A,denovo_pdb,125,random_0,1,True,6.0,2.256,141.0,0.0,6999.0,50.474037447796285,17.13071060180664,0.09219858050346375,40.006919860839844,0.14598019421100616,11.516230583190918,0.12149440143125277
denovo_pdb/4qkr_A,denovo_pdb,125,random_1,1,True,6.0,2.256,141.0,0.0,6999.0,48.88415531063443,15.274786949157715,0.05673758685588837,30.915130615234375,0.11018119007349014,11.040006637573242,0.10833182233445188
denovo_pdb/4qkr_A,denovo_pdb,125,random_2,1,True,6.0,2.256,141.0,0.0,6999.0,50.474037447796285,8.346439361572266,0.0,15.747760772705078,0.07882186025381088,11.461942672729492,0.05919460540122174
denovo_pdb/4qkr_A,denovo_pdb,125,decoy,1,True,8.0,2.256,141.0,0.0,6999.0,71.73635082878978,2.0913829803466797,0.0,5.201594829559326,0.024417249485850334,12.652475357055664,0.01483250340671404
denovo_pdb/9kgz_A,denovo_pdb,125,gt,0,False,9.0,2.352,147.0,0.0,6993.0,70.14646869162793,0.0863962173461914,0.0,0.16133737564086914,0.0009009145433083177,12.23292350769043,0.0005877293697019824
denovo_pdb/9kgz_A,denovo_pdb,125,random_0,0,False,7.0,2.352,147.0,0.0,6993.0,48.884155310634426,27.0196475982666,0.13605442643165588,62.050315856933594,0.21360692381858826,10.977140426635742,0.18380712651882042
denovo_pdb/9kgz_A,denovo_pdb,125,random_1,0,False,7.0,2.352,147.0,0.0,6993.0,48.884155310634426,27.950284957885742,0.190476194024086,69.93949890136719,0.2766798734664917,11.003729820251465,0.19013799291078737
denovo_pdb/9kgz_A,denovo_pdb,125,random_2,0,False,7.0,2.352,147.0,0.0,6993.0,46.66533819477039,16.845558166503906,0.06122449040412903,39.92203903198242,0.185089573264122,11.331464767456055,0.11459563378574086
denovo_pdb/9kgz_A,denovo_pdb,125,decoy,0,False,7.0,1.472,92.0,0.0,7048.0,80.94363147200342,8.96453857421875e-05,0.0,0.00013780593872070312,1.6054799516496132e-06,12.460680961608887,9.744063667629077e-07
casp_fm/T1029-D1,casp_fm,125,gt,0,False,7.0,1.472,92.0,0.0,7048.0,80.94363147200342,0.8768749237060547,0.0,4.299962043762207,0.0329931303858757,13.520222663879395,0.009531249170717985
casp_fm/T1029-D1,casp_fm,125,random_0,0,False,7.0,1.472,92.0,0.0,7048.0,61.90013520687396,17.76800537109375,0.1195652186870575,46.75058364868164,0.2049660086631775,11.168228149414062,0.1931304931640625
casp_fm/T1029-D1,casp_fm,125,random_1,0,False,7.0,1.472,92.0,0.0,7048.0,61.90013520687397,16.661094665527344,0.1304347813129425,45.76541519165039,0.1549966186285019,12.251596450805664,0.18109885506007983
casp_fm/T1029-D1,casp_fm,125,random_2,0,False,6.0,1.472,92.0,0.0,7048.0,60.310253069712104,23.70955467224121,0.22826087474822998,67.5748062133789,0.3180311918258667,11.444725036621094,0.25771255078523053
casp_fm/T1029-D1,casp_fm,125,decoy,0,False,6.0,1.424,89.0,0.0,7051.0,102.20594485299692,2.47955322265625e-05,0.0,6.437301635742188e-05,6.44114663828077e-07,12.552927017211914,2.786014856917135e-07
denovo_pdb/7hiy_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,98.39724559997103,1.5895719528198242,0.0,3.9121360778808594,0.025728469714522362,12.425235748291016,0.017092171535697035
denovo_pdb/7hiy_A,denovo_pdb,126,random_0,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,16.55112075805664,0.16129031777381897,38.57713317871094,0.15038809180259705,11.414644241333008,0.1779690404092112
denovo_pdb/7hiy_A,denovo_pdb,126,random_1,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,29.729867935180664,0.25806450843811035,95.6647720336914,0.39967671036720276,11.313322067260742,0.3196759993030179
denovo_pdb/7hiy_A,denovo_pdb,126,random_2,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,20.12114715576172,0.19354838132858276,54.68479537963867,0.26091712713241577,11.288351058959961,0.2163564210296959
denovo_pdb/7hiy_A,denovo_pdb,126,decoy,0,False,6.0,1.4444444444444444,91.0,0.0,7169.0,103.79582699015879,1.8316230773925781,0.0,7.071991920471191,0.04991310462355614,13.145052909851074,0.020127726125193167
denovo_pdb/7hiz_A,denovo_pdb,126,gt,0,False,6.0,1.4444444444444444,91.0,0.0,7169.0,103.79582699015879,1.9251899719238281,0.0,6.980083465576172,0.04451500251889229,12.861512184143066,0.021155933757404703
denovo_pdb/7hiz_A,denovo_pdb,126,random_0,0,False,6.0,1.4444444444444444,91.0,0.0,7169.0,54.28273670082218,20.833431243896484,0.17582418024539948,57.693267822265625,0.25469711422920227,11.309167861938477,0.22893880487798335
denovo_pdb/7hiz_A,denovo_pdb,126,random_1,0,False,5.0,1.4444444444444444,91.0,0.0,7169.0,56.50155381668621,13.545309066772461,0.07692307978868484,38.07712173461914,0.19706763327121735,11.791214942932129,0.14884955018431276
denovo_pdb/7hiz_A,denovo_pdb,126,random_2,0,False,5.0,1.4444444444444444,91.0,0.0,7169.0,54.91167167952436,22.57093620300293,0.18681319057941437,69.92622375488281,0.2972874939441681,11.90187931060791,0.24803226596706515
denovo_pdb/7hiz_A,denovo_pdb,126,decoy,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,98.39724559997103,3.9073867797851562,0.011111111380159855,15.228126525878906,0.11238939315080643,13.047765731811523,0.043415408664279516
denovo_pdb/7hj0_A,denovo_pdb,126,gt,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,98.39724559997103,0.9807949066162109,0.0,2.873098373413086,0.018842831254005432,12.922892570495605,0.010897721184624566
denovo_pdb/7hj0_A,denovo_pdb,126,random_0,0,False,5.0,1.4285714285714286,90.0,0.0,7170.0,52.692854563660326,16.322731018066406,0.1111111119389534,44.18846130371094,0.1847977638244629,11.716983795166016,0.18136367797851563
denovo_pdb/7hj0_A,denovo_pdb,126,random_1,0,False,5.0,1.4285714285714286,90.0,0.0,7170.0,52.69285456366032,24.33148193359375,0.21111111342906952,71.22416687011719,0.29952383041381836,11.414484024047852,0.2703497992621528
denovo_pdb/7hj0_A,denovo_pdb,126,random_2,0,False,5.0,1.4285714285714286,90.0,0.0,7170.0,56.50155381668621,16.802669525146484,0.14444445073604584,39.5577392578125,0.16787616908550262,11.351544380187988,0.18669632805718317
denovo_pdb/7hj0_A,denovo_pdb,126,decoy,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,97.76831062126887,1.9308147430419922,0.0,7.245326042175293,0.058862749487161636,12.891907691955566,0.021453497144911023
denovo_pdb/7hj1_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,93.95961136824297,1.168766975402832,0.0,3.3148880004882812,0.01701178401708603,12.68702507019043,0.012567386832288516
denovo_pdb/7hj1_A,denovo_pdb,126,random_0,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,24.82827377319336,0.20430107414722443,69.43475341796875,0.30529433488845825,11.572554588317871,0.26697068573326194
denovo_pdb/7hj1_A,denovo_pdb,126,random_1,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,48.88415531063443,19.743038177490234,0.17204301059246063,54.31681442260742,0.2622738778591156,11.432689666748047,0.21229073309129284
denovo_pdb/7hj1_A,denovo_pdb,126,random_2,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,52.69285456366032,19.587873458862305,0.1505376398563385,62.76307678222656,0.3281349241733551,11.553308486938477,0.2106222952565839
denovo_pdb/7hj1_A,denovo_pdb,126,decoy,0,False,6.0,1.380952380952381,87.0,0.0,7173.0,103.79582699015879,0.8328685760498047,0.0,2.311336040496826,0.013493027538061142,12.569231986999512,0.009573202023560974
denovo_pdb/7hj2_A,denovo_pdb,126,gt,0,False,6.0,1.380952380952381,87.0,0.0,7173.0,103.79582699015879,0.7573871612548828,0.0,2.5285263061523438,0.017735568806529045,13.024322509765625,0.008705599554653826
denovo_pdb/7hj2_A,denovo_pdb,126,random_0,0,False,5.0,1.380952380952381,87.0,0.0,7173.0,54.28273670082218,19.340152740478516,0.17241379618644714,52.93381881713867,0.2251664251089096,11.72585678100586,0.22230060621239672
denovo_pdb/7hj2_A,denovo_pdb,126,random_1,0,False,6.0,1.380952380952381,87.0,0.0,7173.0,60.31025306971211,16.391599655151367,0.17241379618644714,42.506813049316406,0.17796039581298828,11.773372650146484,0.18840919143852147
denovo_pdb/7hj2_A,denovo_pdb,126,random_2,0,False,6.0,1.380952380952381,87.0,0.0,7173.0,56.50155381668621,17.278987884521484,0.17241379618644714,44.75823211669922,0.1996375322341919,11.537702560424805,0.1986090561439251
denovo_pdb/7hj2_A,denovo_pdb,126,decoy,0,False,6.0,1.380952380952381,87.0,0.0,7173.0,98.39724559997103,0.2133951187133789,0.0,0.641411304473877,0.0035795727744698524,12.949021339416504,0.00245281745647562
denovo_pdb/7hj3_A,denovo_pdb,126,gt,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,98.39724559997103,1.2271127700805664,0.0,8.425653457641602,0.06626550108194351,13.884440422058105,0.013634586334228515
denovo_pdb/7hj3_A,denovo_pdb,126,random_0,0,False,5.0,1.4285714285714286,90.0,0.0,7170.0,54.28273670082218,26.559101104736328,0.21111111342906952,70.68238830566406,0.29000577330589294,11.213499069213867,0.2951011233859592
denovo_pdb/7hj3_A,denovo_pdb,126,random_1,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,52.692854563660326,21.740121841430664,0.1666666716337204,55.25444793701172,0.217039555311203,11.607937812805176,0.2415569093492296
denovo_pdb/7hj3_A,denovo_pdb,126,random_2,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,52.692854563660326,10.421748161315918,0.04444444552063942,25.246448516845703,0.15761084854602814,11.329964637756348,0.1157972017923991
denovo_pdb/7hj3_A,denovo_pdb,126,decoy,0,False,5.0,1.4285714285714286,90.0,0.0,7170.0,98.39724559997103,0.6007471084594727,0.0,1.6475872993469238,0.007938393391668797,12.491203308105469,0.006674967871771918
denovo_pdb/7hj4_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,98.39724559997103,0.04710960388183594,0.0,0.11459541320800781,0.0010732803493738174,12.49849796295166,0.0005065548804498488
denovo_pdb/7hj4_A,denovo_pdb,126,random_0,0,False,4.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,23.67867660522461,0.20430107414722443,67.73782348632812,0.3079679310321808,11.464441299438477,0.2546094258626302
denovo_pdb/7hj4_A,denovo_pdb,126,random_1,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,19.766109466552734,0.16129031777381897,62.742610931396484,0.32394203543663025,11.56351089477539,0.21253881146830897
denovo_pdb/7hj4_A,denovo_pdb,126,random_2,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,56.50155381668622,18.080364227294922,0.16129031777381897,44.5052604675293,0.2137889862060547,11.565292358398438,0.1944125185730637
denovo_pdb/7hj4_A,denovo_pdb,126,decoy,0,False,6.0,1.4444444444444444,91.0,0.0,7169.0,105.38570912732067,0.0007028579711914062,0.0,0.001735687255859375,1.0135650882148184e-05,13.041926383972168,7.723713969136332e-06
denovo_pdb/7hj5_A,denovo_pdb,126,gt,0,False,6.0,1.4444444444444444,91.0,0.0,7169.0,105.38570912732067,0.0019121170043945312,0.0,0.004567623138427734,3.528213710524142e-05,12.504937171936035,2.1012274773566277e-05
denovo_pdb/7hj5_A,denovo_pdb,126,random_0,0,False,5.0,1.4444444444444444,91.0,0.0,7169.0,54.28273670082218,17.054058074951172,0.1428571492433548,43.048377990722656,0.2264208197593689,11.473780632019043,0.18740723159287
denovo_pdb/7hj5_A,denovo_pdb,126,random_1,0,False,5.0,1.4444444444444444,91.0,0.0,7169.0,52.692854563660326,20.36709976196289,0.18681319057941437,54.16011428833008,0.2531256079673767,11.322549819946289,0.2238142830984933
denovo_pdb/7hj5_A,denovo_pdb,126,random_2,0,False,5.0,1.4444444444444444,91.0,0.0,7169.0,51.10297242649847,19.736967086791992,0.16483516991138458,47.424068450927734,0.24978825449943542,11.235020637512207,0.21688974820650542
denovo_pdb/7hj5_A,denovo_pdb,126,decoy,0,False,6.0,1.4444444444444444,91.0,0.0,7169.0,93.95961136824297,0.6625261306762695,0.0,1.6064634323120117,0.010213316418230534,12.663689613342285,0.007280506930508457
denovo_pdb/7hj6_A,denovo_pdb,126,gt,0,False,6.0,1.5238095238095237,96.0,0.0,7164.0,93.95961136824297,0.0182342529296875,0.0,0.06298446655273438,0.0005091896164231002,13.14095687866211,0.00018994013468424478
denovo_pdb/7hj6_A,denovo_pdb,126,random_0,0,False,7.0,1.5238095238095237,96.0,0.0,7164.0,52.69285456366032,26.98805809020996,0.2708333432674408,70.43851470947266,0.3130625784397125,11.282602310180664,0.28112560510635376
denovo_pdb/7hj6_A,denovo_pdb,126,random_1,0,False,4.0,1.5238095238095237,96.0,0.0,7164.0,60.31025306971211,29.04273223876953,0.28125,95.46907806396484,0.37697121500968933,11.619240760803223,0.30252846082051593
denovo_pdb/7hj6_A,denovo_pdb,126,random_2,0,False,5.0,1.5238095238095237,96.0,0.0,7164.0,50.474037447796285,19.540620803833008,0.1666666716337204,54.80305862426758,0.304743230342865,11.282865524291992,0.2035481333732605
denovo_pdb/7hj6_A,denovo_pdb,126,decoy,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,103.79582699015879,0.04245471954345703,0.0,0.1551380157470703,0.0013074532616883516,13.465567588806152,0.0004565023606823337
denovo_pdb/7hj7_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,103.79582699015879,0.6141433715820312,0.0,2.2646408081054688,0.016561254858970642,12.960044860839844,0.006603692167548723
denovo_pdb/7hj7_A,denovo_pdb,126,random_0,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,56.50155381668622,25.186450958251953,0.2150537669658661,70.5628890991211,0.3139238953590393,11.294897079467773,0.2708220533145371
denovo_pdb/7hj7_A,denovo_pdb,126,random_1,0,False,4.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,22.325401306152344,0.22580644488334656,53.000179290771484,0.2294660210609436,11.12372875213623,0.24005807856077788
denovo_pdb/7hj7_A,denovo_pdb,126,random_2,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,17.12415885925293,0.12903225421905518,51.24614715576172,0.25673165917396545,11.72414493560791,0.1841307404220745
denovo_pdb/7hj7_A,denovo_pdb,126,decoy,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,103.79582699015879,0.07509517669677734,0.0,0.21489810943603516,0.0014205437619239092,12.886541366577148,0.0008074750182449177
denovo_pdb/7hj8_A,denovo_pdb,126,gt,0,False,6.0,1.492063492063492,94.0,0.0,7166.0,103.79582699015879,6.103515625e-05,0.0,0.00026226043701171875,1.981735294975806e-06,13.247061729431152,6.493101728723404e-07
denovo_pdb/7hj8_A,denovo_pdb,126,random_0,0,False,6.0,1.492063492063492,94.0,0.0,7166.0,56.50155381668622,13.084014892578125,0.08510638028383255,27.938655853271484,0.12033254653215408,11.417844772338867,0.1391916477933843
denovo_pdb/7hj8_A,denovo_pdb,126,random_1,0,False,4.0,1.492063492063492,94.0,0.0,7166.0,52.69285456366032,26.44548797607422,0.23404255509376526,66.81273651123047,0.2300870418548584,11.084224700927734,0.2813349784688747
denovo_pdb/7hj8_A,denovo_pdb,126,random_2,0,False,6.0,1.492063492063492,94.0,0.0,7166.0,52.692854563660326,27.545391082763672,0.23404255509376526,72.6716079711914,0.24037595093250275,11.475022315979004,0.2930360753485497
denovo_pdb/7hj8_A,denovo_pdb,126,decoy,0,False,6.0,1.4603174603174602,92.0,0.0,7168.0,103.79582699015879,0.738067626953125,0.0,2.411647319793701,0.014497403055429459,14.58693790435791,0.008022474206012228
denovo_pdb/7hj9_A,denovo_pdb,126,gt,0,False,6.0,1.4603174603174602,92.0,0.0,7168.0,103.79582699015879,1.0478200912475586,0.0,3.296630382537842,0.01946132816374302,13.370624542236328,0.011389348817908245
denovo_pdb/7hj9_A,denovo_pdb,126,random_0,0,False,5.0,1.4603174603174602,92.0,0.0,7168.0,56.50155381668622,27.805015563964844,0.25,75.57240295410156,0.3204202950000763,11.420536041259766,0.30222843004309613
denovo_pdb/7hj9_A,denovo_pdb,126,random_1,0,False,5.0,1.4603174603174602,92.0,0.0,7168.0,52.692854563660326,32.0694465637207,0.30434781312942505,116.25421142578125,0.4766339361667633,11.925920486450195,0.34858094091000763
denovo_pdb/7hj9_A,denovo_pdb,126,random_2,0,False,5.0,1.4603174603174602,92.0,0.0,7168.0,52.69285456366032,24.908836364746094,0.21739129722118378,76.644287109375,0.3505267798900604,11.764337539672852,0.2707482213559358
denovo_pdb/7hj9_A,denovo_pdb,126,decoy,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,105.38570912732067,3.404581069946289,0.011111111380159855,10.308294296264648,0.04747401177883148,13.091039657592773,0.037828678554958764
denovo_pdb/7hja_A,denovo_pdb,126,gt,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,105.38570912732067,3.0517578125e-05,0.0,8.344650268554688e-05,6.561279519701202e-07,12.885787010192871,3.390842013888889e-07
denovo_pdb/7hja_A,denovo_pdb,126,random_0,0,False,5.0,1.4285714285714286,90.0,0.0,7170.0,56.50155381668621,22.33926773071289,0.1666666716337204,61.49388885498047,0.29296737909317017,11.15284538269043,0.2482140858968099
denovo_pdb/7hja_A,denovo_pdb,126,random_1,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,52.692854563660326,19.527488708496094,0.15555556118488312,48.09241485595703,0.15206140279769897,11.324589729309082,0.2169720967610677
denovo_pdb/7hja_A,denovo_pdb,126,random_2,0,False,7.0,1.4285714285714286,90.0,0.0,7170.0,52.692854563660326,29.64285659790039,0.2666666805744171,88.83513641357422,0.3829840123653412,11.236536979675293,0.32936507331000436
denovo_pdb/7hja_A,denovo_pdb,126,decoy,0,False,6.0,1.4285714285714286,90.0,0.0,7170.0,98.39724559997103,0.0029010772705078125,0.0,0.008473396301269531,7.267379987752065e-05,12.866073608398438,3.223419189453125e-05
denovo_pdb/7hjb_A,denovo_pdb,126,gt,0,False,6.0,1.507936507936508,95.0,0.0,7165.0,98.39724559997103,0.0001068115234375,0.0,0.0002961158752441406,2.136230477844947e-06,12.98364543914795,1.1243318256578946e-06
denovo_pdb/7hjb_A,denovo_pdb,126,random_0,0,False,6.0,1.507936507936508,95.0,0.0,7165.0,52.692854563660326,23.492599487304688,0.23157894611358643,62.72317886352539,0.2521449625492096,11.17574691772461,0.2472905209189967
denovo_pdb/7hjb_A,denovo_pdb,126,random_1,0,False,5.0,1.507936507936508,95.0,0.0,7165.0,56.50155381668621,11.634805679321289,0.04210526496171951,28.77949333190918,0.16970627009868622,11.653594970703125,0.12247163872969778
denovo_pdb/7hjb_A,denovo_pdb,126,random_2,0,False,6.0,1.507936507936508,95.0,0.0,7165.0,52.692854563660326,17.42322540283203,0.12631578743457794,40.95173263549805,0.16951584815979004,11.340850830078125,0.1834023726613898
denovo_pdb/7hjb_A,denovo_pdb,126,decoy,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,97.76831062126887,1.0187664031982422,0.0,2.5776963233947754,0.016199085861444473,12.655200004577637,0.010954477453744539
denovo_pdb/7hjc_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,97.76831062126887,0.010631561279296875,0.0,0.027034282684326172,0.00021107483189553022,12.994622230529785,0.00011431786321824597
denovo_pdb/7hjc_A,denovo_pdb,126,random_0,0,False,4.0,1.4761904761904763,93.0,0.0,7167.0,54.28273670082218,29.854084014892578,0.25806450843811035,98.45526885986328,0.39897823333740234,11.44868278503418,0.32101165607411375
denovo_pdb/7hjc_A,denovo_pdb,126,random_1,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,56.50155381668622,18.28811264038086,0.10752688348293304,39.744384765625,0.1470971405506134,11.408309936523438,0.19664637247721353
denovo_pdb/7hjc_A,denovo_pdb,126,random_2,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,29.49800682067871,0.23655913770198822,100.23424530029297,0.46312281489372253,11.530484199523926,0.31718286903955606
denovo_pdb/7hjc_A,denovo_pdb,126,decoy,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,105.38570912732067,0.00016117095947265625,0.0,0.0004916191101074219,3.864288373733871e-06,13.06789493560791,1.7330210695984542e-06
denovo_pdb/7hjd_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,105.38570912732067,6.389617919921875e-05,0.0,0.00014781951904296875,1.1215209951842553e-06,13.047703742980957,6.870556903141801e-07
denovo_pdb/7hjd_A,denovo_pdb,126,random_0,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,52.692854563660326,19.261123657226562,0.09677419066429138,44.40770721435547,0.14558742940425873,11.334165573120117,0.20710885652931788
denovo_pdb/7hjd_A,denovo_pdb,126,random_1,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,54.28273670082218,29.708553314208984,0.2688172161579132,76.09693908691406,0.2804635465145111,11.144696235656738,0.3194468098302041
denovo_pdb/7hjd_A,denovo_pdb,126,random_2,0,False,5.0,1.4761904761904763,93.0,0.0,7167.0,54.28273670082218,21.817676544189453,0.19354838132858276,55.370906829833984,0.23683185875415802,11.335195541381836,0.23459867251816616
denovo_pdb/7hjd_A,denovo_pdb,126,decoy,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,103.79582699015879,0.0069122314453125,0.0,0.02205801010131836,0.0001273479574592784,13.178112030029297,7.432506930443549e-05
denovo_pdb/7hje_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,103.79582699015879,0.04764747619628906,0.0,0.1600337028503418,0.001284858793951571,13.29831600189209,0.0005123384537235383
denovo_pdb/7hje_A,denovo_pdb,126,random_0,0,False,7.0,1.4761904761904763,93.0,0.0,7167.0,56.50155381668622,24.353160858154297,0.19354838132858276,73.5027084350586,0.32436078786849976,11.058921813964844,0.2618619447113365
denovo_pdb/7hje_A,denovo_pdb,126,random_1,0,False,7.0,1.4761904761904763,93.0,0.0,7167.0,52.69285456366032,17.97460174560547,0.13978494703769684,44.50609588623047,0.21802818775177002,11.211692810058594,0.19327528758715556
denovo_pdb/7hje_A,denovo_pdb,126,random_2,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,51.10297242649847,30.773223876953125,0.25806450843811035,99.06900787353516,0.4369696080684662,11.483816146850586,0.33089488039734544
denovo_pdb/7hje_A,denovo_pdb,126,decoy,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,103.79582699015879,0.07993125915527344,0.0,0.21510696411132812,0.0013589516747742891,12.719778060913086,0.0008594759048954133
denovo_pdb/7hjf_A,denovo_pdb,126,gt,0,False,6.0,1.4761904761904763,93.0,0.0,7167.0,103.79582699015879,0.030591964721679688,0.0,0.09120559692382812,0.0006996612646616995,12.486660957336426,0.00032894585722236224
