record_id,selected,mean,oracle,worst
denovo_pdb/9mxx_A,0.2903225806451613,0.29260209688610467,0.5078125,0.1085271317829457
denovo_pdb/9n0j_A,0.8285714285714286,0.727118496706939,0.8762886597938144,0.345679012345679
denovo_pdb/9qdp_A,0.1428571428571428,0.13048466310018622,0.3333333333333333,0.0241935483870967
denovo_pdb/9qrf_A,0.6476190476190476,0.6753084636095325,0.7357512953367875,0.5955555555555555
denovo_pdb/9quc_A,0.2708333333333333,0.2527355295282143,0.5967741935483871,0.095505617977528
denovo_pdb/9qud_A,0.272,0.22468312517805386,0.5045871559633027,0.0914634146341463
denovo_pdb/9qui_A,0.1739130434782608,0.2452855084606535,0.375,0.087248322147651
denovo_pdb/9qul_A,0.1818181818181818,0.2633570653818005,0.5545454545454546,0.0683760683760683
denovo_pdb/9quo_A,0.4024390243902439,0.262785874183875,0.5212765957446809,0.0909090909090909
denovo_pdb/9r00_A,0.7657657657657657,0.6582798400882034,0.8095238095238095,0.4518518518518518
denovo_pdb/9r0z_A,0.6263736263736264,0.7466888293765148,0.8494623655913979,0.6263736263736264
denovo_pdb/9r17_A,0.5949367088607594,0.6856474381025899,0.8352941176470589,0.422680412371134
denovo_pdb/9r1j_A,0.5373134328358209,0.38500553439894836,0.8818181818181818,0.0865384615384615
denovo_pdb/9r1l_A,0.646551724137931,0.35747270962928723,0.8533333333333334,0.1130434782608695
denovo_pdb/9r1m_A,0.1,0.3717752026595794,0.8392857142857143,0.0283018867924528
denovo_pdb/9r1n_A,0.0725806451612903,0.27026835741433264,0.4234234234234234,0.059322033898305
denovo_pdb/9r2k_A,0.3243243243243243,0.2542545489583057,0.5808823529411765,0.0966183574879227
denovo_pdb/9r7f_A,0.2328767123287671,0.14762880726561947,0.3008130081300813,0.0462962962962962
denovo_pdb/9raa_A,0.4304635761589404,0.44256878875889705,0.5684931506849316,0.3594771241830065
denovo_pdb/9raq_A,0.4866666666666667,0.4630163769809952,0.5402298850574713,0.3712574850299401
denovo_pdb/9rar_A,0.4733333333333333,0.46916824547471553,0.5562913907284768,0.3409090909090909
denovo_pdb/9rb0_A,0.4736842105263157,0.4590852188998106,0.5555555555555556,0.3519553072625698
denovo_pdb/9rbe_A,0.5159235668789809,0.4664338111687198,0.5448275862068965,0.3720930232558139
denovo_pdb/9tas_A,0.7525773195876289,0.6989796857874432,0.8405797101449275,0.4615384615384615
denovo_pdb/9tau_A,0.7,0.7092938940361603,0.9117647058823528,0.449438202247191
denovo_pdb/9vp8_A,0.4433962264150943,0.4588450111687955,0.6201550387596899,0.24
denovo_pdb/9vvn_A,0.2547169811320754,0.2593583048900305,0.4573643410852713,0.1417910447761194
denovo_pdb/9xzo_A,0.7304347826086957,0.7272846753601364,0.7850467289719626,0.6610169491525424
foldbench100/7qp5_A,0.0739299610894941,0.07733128296379473,0.1440329218106996,0.0295358649789029
foldbench100/7qsj_A,0.4255874673629243,0.44311104349740077,0.5386819484240688,0.359173126614987
foldbench100/7tjb_A,0.6179245283018868,0.5468352614821023,0.6244131455399061,0.4690265486725664
foldbench100/7tlh_A,0.352,0.3354804186130807,0.5824175824175825,0.1683168316831683
foldbench100/7uba_A,0.375,0.19642574680016522,0.3867924528301887,0.0949720670391061
foldbench100/7uk8_A,0.2411067193675889,0.2781450210591171,0.381139489194499,0.1631477927063339
foldbench100/7ur2_A,0.4294478527607362,0.3761971124584013,0.5193798449612403,0.2641509433962264
foldbench100/7urp_A,0.3291139240506329,0.2980581687571812,0.4083333333333333,0.2138728323699422
foldbench100/7uvg_A,0.0666666666666666,0.13433011555309202,0.3052631578947368,0.050632911392405
foldbench100/7uww_A,0.2405228758169934,0.23865824828383492,0.3033707865168539,0.2013422818791946
foldbench100/7v3o_A,0.2438271604938271,0.2394944808106366,0.3174603174603174,0.1603498542274052
foldbench100/7w15_A,0.4006309148264984,0.45583760780294946,0.5357142857142857,0.3558823529411765
foldbench100/7wz5_A,0.0317460317460317,0.030123786415582894,0.0888888888888888,0.0
foldbench100/7wzm_A,0.6208333333333333,0.6263877984959716,0.668997668997669,0.576271186440678
foldbench100/7x3h_A,0.4198717948717949,0.3998955281161595,0.4685534591194968,0.3033033033033033
foldbench100/7x4p_A,0.3352272727272727,0.3668180616233928,0.4518072289156626,0.2977099236641221
foldbench100/7xcd_A,0.0434782608695652,0.04970194612071146,0.1034482758620689,0.0064935064935064
foldbench100/7xg9_A,0.2971428571428571,0.23134944195080318,0.3253588516746411,0.135
foldbench100/7xjr_A,0.4240687679083094,0.4718621801905171,0.5409836065573771,0.3779761904761904
foldbench100/7xlz_A,0.5113636363636364,0.45561704856147467,0.5814814814814815,0.0529100529100529
foldbench100/7xq4_A,0.3253796095444685,0.324000992799409,0.4086021505376344,0.2280701754385964
foldbench100/7xrx_A,0.0276243093922651,0.0674264789845597,0.1481481481481481,0.0276243093922651
foldbench100/7xz3_A,0.0318725099601593,0.05699103466704544,0.1145038167938931,0.0205882352941176
foldbench100/7y3h_A,0.5031847133757962,0.5245666602512807,0.618421052631579,0.4215116279069767
foldbench100/7y4h_A,0.4262295081967213,0.3965478690451265,0.4661246612466124,0.3164893617021276
foldbench100/7y54_A,0.6373626373626373,0.7610283643548882,0.8372093023255814,0.5595238095238095
foldbench100/7y5j_A,0.6407766990291263,0.6753500087149676,0.7549019607843137,0.4893617021276595
foldbench100/7y5m_A,0.631578947368421,0.5267421100623706,0.631578947368421,0.3767123287671233
foldbench100/7y5r_A,0.6444444444444445,0.7001124908788232,0.8314606741573034,0.594059405940594
foldbench100/7y8h_A,0.6067415730337079,0.6887844383777698,0.7974683544303798,0.5869565217391305
foldbench100/7yd4_A,0.0625,0.06960599541323904,0.1313868613138686,0.0218978102189781
foldbench100/7ykm_A,0.5441176470588235,0.5571688381996894,0.7205882352941176,0.3421052631578947
foldbench100/7ylr_A,0.6988304093567251,0.6656974160212104,0.7264437689969605,0.5946745562130178
foldbench100/7yug_A,0.173076923076923,0.19005952832761172,0.3703703703703703,0.0333333333333333
foldbench100/7yyg_A,0.072289156626506,0.07951586079821214,0.1848739495798319,0.0185185185185185
foldbench100/7z65_A,0.4625407166123778,0.4380763040092783,0.4918566775244299,0.3619631901840491
foldbench100/7znz_A,0.3622754491017964,0.39189797001188875,0.4521651560926485,0.3517034068136273
foldbench100/7zoi_A,0.6410256410256411,0.5591025372138121,0.6829268292682927,0.4191176470588235
foldbench100/7zs2_A,0.579185520361991,0.5407160652760132,0.6206896551724138,0.444015444015444
foldbench100/7zu3_A,0.0,0.11777460131746516,0.4153846153846154,0.0
foldbench100/7zv1_A,0.3626373626373626,0.3954727540346115,0.5773195876288659,0.2
foldbench100/8add_A,0.0671641791044776,0.08337823257365697,0.1784037558685446,0.0120481927710843
foldbench100/8ah9_A,0.816,0.8271712868289149,0.9130434782608696,0.6585365853658537
foldbench100/8ak2_A,0.6719242902208202,0.6524232894323522,0.7348993288590604,0.5792682926829268
foldbench100/8akh_A,0.4411764705882353,0.4814753884848688,0.5539772727272727,0.4150943396226415
foldbench100/8amo_A,0.5328282828282829,0.5487896362497575,0.5968992248062015,0.4682539682539682
foldbench100/8arl_A,0.0,0.06583621612809012,0.2222222222222222,0.0
foldbench100/8au6_A,0.050251256281407,0.0806773314084102,0.1969696969696969,0.0290456431535269
foldbench100/8axj_A,0.75,0.7491660726835846,0.808,0.6375838926174496
foldbench100/8azb_A,0.6434231378763867,0.6253455422480414,0.6747572815533981,0.5848142164781907
foldbench100/8b2e_A,0.0606060606060606,0.2698616350906425,0.5726495726495726,0.0606060606060606
foldbench100/8b4u_A,0.7443609022556391,0.7050871620811406,0.7584905660377359,0.6206896551724138
foldbench100/8b61_A,0.25,0.24987603092838143,0.3289473684210526,0.1526717557251908
foldbench100/8b6a_A,0.374331550802139,0.45343357635876785,0.5260416666666666,0.3568075117370892
foldbench100/8baq_A,0.2791878172588832,0.26773649981590963,0.3647058823529411,0.1775700934579439
foldbench100/8bau_A,0.2679738562091503,0.3671235620291078,0.5606060606060606,0.0697674418604651
foldbench100/8bfy_A,0.4364089775561097,0.46379382131453817,0.5195822454308094,0.4252577319587629
foldbench100/8bgb_A,0.7289719626168224,0.6156192250766409,0.7340425531914894,0.4678899082568807
foldbench100/8bke_A,0.2427325581395348,0.2786168206112231,0.3458856345885635,0.2347826086956521
foldbench100/8bsb_A,0.3258426966292135,0.2582636007133975,0.6666666666666666,0.0265486725663716
foldbench100/8bux_A,0.0431654676258992,0.038217277001593226,0.09375,0.0085106382978723
foldbench100/8c4d_A,0.2782608695652174,0.2944852311782291,0.3628048780487805,0.2085561497326203
foldbench100/8c4y_A,0.5108108108108108,0.5612430869493165,0.6572237960339944,0.4742547425474255
foldbench100/8cba_A,0.0413793103448275,0.07558534988879849,0.2146341463414634,0.0193236714975845
foldbench100/8ci9_A,0.5,0.5610702592718871,0.6128048780487805,0.4897360703812317
foldbench100/8cih_A,0.0,0.13001959352837247,0.813953488372093,0.0
foldbench100/8cpk_A,0.628032345013477,0.607016356312682,0.6906077348066298,0.5025
foldbench100/8d2z_A,0.5015015015015015,0.4847323461401498,0.5559105431309904,0.38544474393531
foldbench100/8daj_A,0.504424778761062,0.5154141710933157,0.6163934426229508,0.4256559766763848
foldbench100/8dez_A,0.1509433962264151,0.1157182605693631,0.26,0.0421052631578947
foldbench100/8dge_A,0.4931937172774869,0.44737278459601537,0.4931937172774869,0.3994053518334985
foldbench100/8dhj_A,0.6214285714285714,0.5823047006313448,0.6807692307692308,0.5079365079365079
foldbench100/8dmu_A,0.0460992907801418,0.048565872943321285,0.0807086614173228,0.0128676470588235
foldbench100/8dp9_A,0.5786163522012578,0.5934546621142401,0.6644295302013423,0.4654088050314465
foldbench100/8dqd_A,0.6422976501305483,0.6109677000995626,0.6958762886597938,0.5454545454545454
foldbench100/8dx0_A,0.723404255319149,0.6839219656919069,0.7480916030534351,0.635036496350365
foldbench100/8e0r_A,0.1743119266055046,0.09024871210802612,0.1743119266055046,0.0277777777777777
foldbench100/8e5h_A,0.5688311688311688,0.5598520931049437,0.6164383561643836,0.4897435897435897
foldbench100/8gmy_A,0.3312883435582822,0.3156485650169379,0.374331550802139,0.2149122807017544
foldbench100/8q8i_A,0.4085365853658536,0.38840325237243367,0.4387464387464387,0.3342391304347826
foldbench100/8ycm_A,0.3846153846153846,0.24533621550815657,0.3989637305699481,0.1018518518518518
