stem,length,condition,quality_pass,sequence_excluded,structure_excluded,fine_cluster,selected
proteina-a79b59bd1f8fcea047b1,170,unconditional,True,True,False,,False
proteina-3b1e8c6fb221e3ecad5b,170,unconditional,False,False,False,,False
proteina-ad006d36bb88399def80,170,unconditional,False,False,False,,False
proteina-75d295fd109b1314c89c,170,unconditional,True,True,False,,False
proteina-1e38d2d513972a8510f2,170,unconditional,True,True,False,,False
proteina-7d82348d52b4d73cc8f3,170,unconditional,False,False,False,,False
proteina-2030739ff98261959f98,170,unconditional,True,True,False,,False
proteina-422db551a052689c3d9f,170,unconditional,True,False,False,proteina-422db551a052689c3d9f,True
proteina-2bbbf3078bb7ae3fbeeb,172,1.x.x.x,True,True,False,,False
proteina-09795d931c6f69dd592a,172,1.x.x.x,True,True,False,,False
proteina-3b83ee18fb8cde938c6d,172,1.x.x.x,True,False,False,proteina-3b83ee18fb8cde938c6d,True
proteina-a8035464cc7efea59d46,172,1.x.x.x,False,True,False,,False
proteina-f26025034ea1e32188a1,174,1.x.x.x,True,True,False,,False
proteina-59f893af4e120ea4bff7,174,1.x.x.x,False,False,False,,False
proteina-2fa203ca4919d131b214,174,1.x.x.x,True,False,False,proteina-2fa203ca4919d131b214,True
proteina-260a4d39ccf29c5e61bc,174,1.x.x.x,True,True,False,,False
proteina-9e1288e251d50b9cfabd,174,1.x.x.x,True,True,False,,False
proteina-7d700567dac3042493c7,174,1.x.x.x,True,True,False,,False
proteina-d4f5d991c4c799a594de,174,1.x.x.x,True,False,False,proteina-d4f5d991c4c799a594de,True
proteina-1760b916d1eaeb6f0b2a,174,1.x.x.x,True,True,False,,False
proteina-41c7d9a5143ebd326ae5,174,1.x.x.x,True,True,False,,False
proteina-828d2b200ba28227c660,174,1.x.x.x,True,True,False,,False
proteina-f5815f4976f4812ec32f,174,3.x.x.x,True,False,False,proteina-f5815f4976f4812ec32f,True
proteina-9b50ac2ed4adbba67e1c,174,3.x.x.x,False,False,False,,False
proteina-a0b8b9ab3154cc7143ca,174,3.x.x.x,False,False,False,,False
proteina-e9d71135a32530dcadc7,174,3.x.x.x,True,False,False,proteina-e9d71135a32530dcadc7,True
proteina-9f661206abb80acf49a7,174,3.x.x.x,True,True,False,,False
proteina-ebefae62e862c25b7413,174,3.x.x.x,True,True,False,,False
proteina-1d0ac776036cf1fd2943,175,1.x.x.x,True,False,False,proteina-1d0ac776036cf1fd2943,True
proteina-b1e3e160f5c53fa2c19f,175,1.x.x.x,True,False,False,proteina-b1e3e160f5c53fa2c19f,True
proteina-bc4843767cba5bb1795f,175,1.x.x.x,True,True,True,,False
proteina-dfec4d5b94a5a3955c0f,175,2.x.x.x,False,False,False,,False
proteina-53faf75c0eb6a8583a05,180,3.x.x.x,True,False,False,proteina-53faf75c0eb6a8583a05,True
proteina-b77180d37da48bb51d3d,180,3.x.x.x,True,True,False,,False
proteina-5c5b6e73a04375af0e97,180,3.x.x.x,False,True,False,,False
proteina-925e8ab1d4b88a26a06d,180,3.x.x.x,False,True,False,,False
proteina-a06d56db4c79d5d0140b,181,1.x.x.x,True,False,False,proteina-a06d56db4c79d5d0140b,True
proteina-4452f26e231221614ad4,181,1.x.x.x,True,False,False,proteina-4452f26e231221614ad4,True
proteina-51ef47db023dba1cda42,181,1.x.x.x,True,False,False,proteina-51ef47db023dba1cda42,True
proteina-aaa3c978aae7cc9154c2,181,1.x.x.x,True,True,False,,False
proteina-cdd552e2711dc5dae641,182,3.x.x.x,True,False,False,proteina-cdd552e2711dc5dae641,True
proteina-196ea5227d75ac08da06,182,3.x.x.x,True,True,False,,False
proteina-25bc67a3ebdb01c0b62b,182,3.x.x.x,False,False,False,,False
proteina-f54018841f1684cd3692,182,3.x.x.x,True,False,False,proteina-f54018841f1684cd3692,True
proteina-4ee17ac2505794f226ea,184,unconditional,True,True,False,,False
proteina-b88abb0f47c3066f532b,184,unconditional,True,True,False,,False
proteina-5dcaaa5085b761c8b81b,187,1.x.x.x,True,False,False,proteina-5dcaaa5085b761c8b81b,True
proteina-f76a3f6478c468b0e04b,187,1.x.x.x,True,True,False,,False
proteina-37380e2ffcd874369059,187,1.x.x.x,True,False,False,proteina-37380e2ffcd874369059,True
proteina-41d1afbffc087d2a4100,187,1.x.x.x,True,True,False,,False
proteina-f060fe66b29da2b3cd8a,187,2.x.x.x,False,True,False,,False
proteina-298b1851cac7bd38ed33,187,2.x.x.x,False,False,False,,False
proteina-3605dc25ac7addcb4480,187,3.x.x.x,False,True,False,,False
proteina-a1227a1229474b1dac08,187,3.x.x.x,True,True,False,,False
proteina-a60781efc274eb73c255,187,3.x.x.x,False,True,False,,False
proteina-4ffbae368a645a7b5db3,187,3.x.x.x,True,True,False,,False
proteina-7d777ebdf9fe07783909,187,3.x.x.x,True,False,False,proteina-7d777ebdf9fe07783909,True
proteina-032b280e7d97b2e5e5ee,187,3.x.x.x,False,False,False,,False
proteina-b8c26798c648643b6d2c,187,3.x.x.x,True,False,False,proteina-b8c26798c648643b6d2c,True
proteina-33f0efe6b7dbfd49f0f4,187,3.x.x.x,True,False,False,proteina-33f0efe6b7dbfd49f0f4,True
proteina-4a0548174f753fe3af5e,188,unconditional,True,True,False,,False
proteina-acaba70c4ed45a0e4c86,188,unconditional,True,True,False,,False
proteina-de109d40f00e6926c70a,188,unconditional,True,True,False,,False
proteina-c0793cd1dbdc81a45d07,188,unconditional,True,False,True,,False
proteina-f9ff693f64e01695f947,188,unconditional,True,True,False,,False
proteina-ac32041c43bf23154c62,189,3.x.x.x,True,True,False,,False
proteina-056416e2df664a1b8e84,189,3.x.x.x,True,False,False,proteina-056416e2df664a1b8e84,True
proteina-42ee6ef0bb88155861ec,189,3.x.x.x,True,False,False,proteina-42ee6ef0bb88155861ec,True
proteina-bce1690487f7663ccab3,189,3.x.x.x,False,True,False,,False
proteina-4f0c9210cbbbf6fde7bf,189,3.x.x.x,True,False,False,proteina-4f0c9210cbbbf6fde7bf,True
proteina-89edeb87a5386885241f,189,3.x.x.x,True,False,False,proteina-89edeb87a5386885241f,True
proteina-e0f240f946bcea0c815f,191,unconditional,True,True,False,,False
proteina-706c88ee0c99c0a9a03a,191,unconditional,True,True,False,,False
proteina-394c62f0f085f8213369,191,unconditional,False,True,False,,False
proteina-dbfafda816f84d0671f6,191,unconditional,True,False,False,proteina-dbfafda816f84d0671f6,True
proteina-adc91db69498c737cb47,191,unconditional,False,False,False,,False
proteina-4a1ce1ad6093a7c87a51,191,unconditional,False,True,False,,False
proteina-34fa6ef7d59ab8ce3479,192,unconditional,True,True,False,,False
proteina-ea13290648629a0a3064,192,unconditional,True,False,False,proteina-ea13290648629a0a3064,True
proteina-e2e9b937588d3108b5de,192,unconditional,True,False,False,proteina-e2e9b937588d3108b5de,True
proteina-9e6260d050f492a73dda,192,unconditional,True,False,False,proteina-9e6260d050f492a73dda,True
proteina-977c3292d0557404b830,192,unconditional,False,True,False,,False
proteina-3984d29fd47ac718e7b0,192,unconditional,True,False,False,proteina-3984d29fd47ac718e7b0,True
proteina-3502e454b67059fb580c,192,unconditional,False,True,False,,False
proteina-f82295c0e8848d16befd,192,2.x.x.x,False,False,False,,False
proteina-25a7600edb17b7662ad9,192,2.x.x.x,False,False,False,,False
proteina-6bcd341b0a792f50109f,192,2.x.x.x,True,False,False,proteina-6bcd341b0a792f50109f,True
proteina-61ab23ef089be3b25e5e,192,2.x.x.x,False,False,False,,False
proteina-d1810ffd3a3c33af843e,193,unconditional,True,True,False,,False
proteina-51776b35aa6d05c88899,193,unconditional,True,True,False,,False
proteina-0a0a000f88cacb1dbd63,193,unconditional,True,True,False,,False
proteina-46b99b48e00dcc53a7b3,193,unconditional,True,True,False,,False
proteina-4135495c5c7ceebc9115,193,unconditional,True,True,False,,False
proteina-f2c00c602b1fda1ea100,193,unconditional,True,True,False,,False
proteina-45e6718befedcd53688a,193,unconditional,True,True,False,,False
proteina-a61e1da4d84386ae3b0d,193,unconditional,True,False,False,proteina-a61e1da4d84386ae3b0d,True
proteina-5b5dd54a7228efad6f80,193,unconditional,True,False,False,proteina-5b5dd54a7228efad6f80,True
proteina-dd3b7300f7fc057d6876,193,3.x.x.x,False,False,False,,False
proteina-792c5c765312ee8ebf46,193,3.x.x.x,False,False,False,,False
proteina-fbe9cc6fc6b60a2f0e65,193,3.x.x.x,False,True,False,,False
proteina-8f0ec1da92ae8ef7155e,193,3.x.x.x,True,False,False,proteina-8f0ec1da92ae8ef7155e,True
proteina-f493e51df3d2073e3de2,193,3.x.x.x,True,False,False,proteina-f493e51df3d2073e3de2,True
proteina-0f4fb9b716562aa41508,193,3.x.x.x,True,False,False,proteina-0f4fb9b716562aa41508,True
proteina-6c34e304cec77cf2990a,193,3.x.x.x,True,True,False,,False
proteina-f4def52a009678efcff1,193,3.x.x.x,True,True,False,,False
proteina-60618b49e6306d3113ac,193,3.x.x.x,True,True,False,,False
proteina-fbcd294ab174d6b95a74,194,1.x.x.x,False,True,False,,False
proteina-f91a039d71e07ba1690a,194,1.x.x.x,True,False,False,proteina-f91a039d71e07ba1690a,True
proteina-0e60d9e7c15d9c0777a2,194,1.x.x.x,True,False,False,proteina-0e60d9e7c15d9c0777a2,True
proteina-39e70cbbac34dbb65d28,194,1.x.x.x,False,True,False,,False
proteina-f5b9be4004f31be6a3fb,194,1.x.x.x,False,True,False,,False
proteina-97dce695d8f6e9854113,194,1.x.x.x,True,False,False,proteina-97dce695d8f6e9854113,True
proteina-dd16bb6c2d5c698cc06c,194,1.x.x.x,False,False,False,,False
proteina-2714559777edbeec03ee,194,1.x.x.x,True,False,False,proteina-2714559777edbeec03ee,True
proteina-ec65a3a6ca0b9febd1ef,198,1.x.x.x,False,True,False,,False
proteina-f68d1f833550e1a75527,198,1.x.x.x,True,False,False,proteina-f68d1f833550e1a75527,True
proteina-1258cbbe25c80ffc0bce,198,1.x.x.x,True,False,False,proteina-1258cbbe25c80ffc0bce,True
proteina-66196082ec627856c38a,198,1.x.x.x,True,True,False,,False
proteina-049d7f7872bd78e31238,198,2.x.x.x,False,True,False,,False
proteina-f7e4eab48e5cad5abb95,198,2.x.x.x,False,True,False,,False
proteina-029a3f548399bf36dd89,198,2.x.x.x,False,False,False,,False
proteina-04310b50473cce95bef8,198,2.x.x.x,False,False,False,,False
proteina-3a143033f4b4e0f951d3,198,2.x.x.x,False,False,False,,False
proteina-1debd6246d90fed2edf3,198,2.x.x.x,True,True,False,,False
proteina-468f3a4c91c6688c91b2,198,2.x.x.x,True,False,False,proteina-468f3a4c91c6688c91b2,True
proteina-a1ceffd2314002215eb5,198,2.x.x.x,False,False,False,,False
proteina-61abd8c0801aab8af3ae,198,2.x.x.x,True,False,False,proteina-61abd8c0801aab8af3ae,True
proteina-f8c55e449cc596b2010d,199,1.x.x.x,True,True,False,,False
proteina-1295e0dd9a5f2051949c,199,1.x.x.x,True,False,False,proteina-1295e0dd9a5f2051949c,True
proteina-84f082f157cf1208eb2d,199,1.x.x.x,True,False,False,proteina-84f082f157cf1208eb2d,True
proteina-cf99b048b24f02ceaf55,199,1.x.x.x,True,False,False,proteina-cf99b048b24f02ceaf55,True
proteina-ce6b6bdf4ad7bb8c1b41,199,1.x.x.x,True,True,False,,False
proteina-ceff466de5bd1c4a52d3,199,1.x.x.x,False,True,False,,False
proteina-f2ce51cfb80cd6bfd25e,199,1.x.x.x,False,False,False,,False
proteina-694e4bae6b0c199ee1d6,199,1.x.x.x,True,True,False,,False
proteina-5510b22ed934a8f4a830,199,1.x.x.x,False,False,False,,False
proteina-ebdd6a2c93a7f2724d05,199,1.x.x.x,True,False,False,proteina-ebdd6a2c93a7f2724d05,True
proteina-d5e547810fb6fd6b6e76,199,1.x.x.x,False,True,False,,False
proteina-d84279749a1b37207838,199,1.x.x.x,True,False,False,proteina-d84279749a1b37207838,True
proteina-f994b487478593c34afc,199,1.x.x.x,True,True,False,,False
proteina-5f2be5ae56183a8e7825,199,3.x.x.x,False,False,False,,False
proteina-27e14e3cf3d476f98123,199,3.x.x.x,True,False,False,proteina-27e14e3cf3d476f98123,True
proteina-06d72e09ee3ee4dc6173,199,3.x.x.x,True,True,False,,False
proteina-9981dcc01d51a1af2531,199,3.x.x.x,True,True,False,,False
proteina-9d6c8a745973c185da41,199,3.x.x.x,True,True,False,,False
proteina-6a86ef428ad5ea19548c,199,3.x.x.x,True,True,False,,False
proteina-9ad930cab44c9ac66945,199,3.x.x.x,True,True,False,,False
proteina-e73f63805774b9919e39,199,3.x.x.x,True,False,False,proteina-e73f63805774b9919e39,True
proteina-f290834c509f80821be2,199,3.x.x.x,False,True,False,,False
proteina-d98603e519b060ebb2c6,199,3.x.x.x,False,False,False,,False
proteina-7d9fabbc94a561be8160,200,1.x.x.x,True,True,False,,False
proteina-4dd12942b50151c171d3,200,1.x.x.x,True,False,False,proteina-4dd12942b50151c171d3,True
proteina-3a9956be8586892eb573,200,1.x.x.x,True,True,False,,False
proteina-d6df21bc035713ad2c04,200,1.x.x.x,True,True,False,,False
proteina-691ad06e3a646f93b3ea,200,1.x.x.x,True,True,False,,False
proteina-dc1e139801b041bcd6a1,200,1.x.x.x,False,True,False,,False
proteina-4ddf8ceac377d6976a14,200,1.x.x.x,True,False,False,proteina-4ddf8ceac377d6976a14,True
proteina-5e1b35bf4c00f4843f0a,200,1.x.x.x,True,True,False,,False
proteina-977136c457c70c058661,200,1.x.x.x,True,False,False,proteina-977136c457c70c058661,True
proteina-e5402472938dc165f734,200,1.x.x.x,True,True,False,,False
proteina-857b3e84f6d362b4c434,200,1.x.x.x,True,False,False,proteina-857b3e84f6d362b4c434,True
proteina-bf7cba03a91c6f3a1a23,200,2.x.x.x,False,False,False,,False
proteina-4fb12b3a2cd9b947948a,200,2.x.x.x,True,False,False,proteina-4fb12b3a2cd9b947948a,True
proteina-b52c29498e2ea8c10ad5,200,2.x.x.x,True,False,False,proteina-b52c29498e2ea8c10ad5,True
proteina-1d6a054651a499087a6d,200,2.x.x.x,False,False,False,,False
proteina-22cd8225b10c25b89bde,200,2.x.x.x,True,False,False,proteina-22cd8225b10c25b89bde,True
proteina-5e844fb3f659b41ba6cc,200,2.x.x.x,True,False,False,proteina-5e844fb3f659b41ba6cc,True
proteina-1e0f86dc6e13416dae40,200,2.x.x.x,False,True,False,,False
proteina-dccd47918845cc66053f,200,2.x.x.x,True,True,False,,False
proteina-3b778e574f59ddec8dc4,200,2.x.x.x,True,False,False,proteina-3b778e574f59ddec8dc4,True
proteina-e311d54a2a30de7d196b,200,2.x.x.x,False,False,False,,False
proteina-29ac26db246aae25055c,200,2.x.x.x,False,False,False,,False
proteina-6fbdfe69f33b83c65e5d,200,2.x.x.x,True,True,False,,False
proteina-0ca35fb13211716fc33c,200,2.x.x.x,False,False,True,,False
proteina-da6d0080bafea6bd38f3,200,2.x.x.x,False,False,False,,False
proteina-ee888d6b7418abe25696,200,2.x.x.x,False,False,False,,False
proteina-f3422bc67533335c9e02,200,2.x.x.x,True,True,False,,False
proteina-004965a893758bd47629,200,3.x.x.x,True,False,False,proteina-004965a893758bd47629,True
proteina-4337c97599b1f5fc3475,200,3.x.x.x,True,False,False,proteina-4337c97599b1f5fc3475,True
proteina-c1e6edc31e5cddc79908,200,3.x.x.x,False,False,False,,False
proteina-b39595e3edacfed2046d,200,3.x.x.x,True,False,False,proteina-b39595e3edacfed2046d,True
proteina-38614c1a415cceb20d51,200,3.x.x.x,True,True,False,,False
proteina-06cd2664c0a2297879e7,200,3.x.x.x,False,True,False,,False
proteina-7c2da31ff051218f2128,202,2.x.x.x,False,True,False,,False
proteina-8d5aceb9273abc73083b,202,2.x.x.x,False,True,False,,False
proteina-3d0b85b9fa5b38113090,202,2.x.x.x,False,False,False,,False
proteina-3f67dfe699120ffd354c,202,2.x.x.x,False,False,False,,False
proteina-072809faa9b6818efc62,202,2.x.x.x,False,True,False,,False
proteina-b935278e3cab9e93f6dc,202,2.x.x.x,True,False,False,proteina-b935278e3cab9e93f6dc,True
proteina-8eb113cecb8367f87fb4,202,2.x.x.x,False,False,False,,False
proteina-b41124a55f87fdce01bb,202,2.x.x.x,False,True,False,,False
proteina-d4c12898d067777d3e93,202,2.x.x.x,False,False,False,,False
proteina-716e04d2226004b7adf9,202,2.x.x.x,True,False,False,proteina-716e04d2226004b7adf9,True
proteina-d854f10cd72c5a37dd47,203,unconditional,True,True,False,,False
proteina-a41ee34838b3c25633ce,203,unconditional,True,True,False,,False
proteina-240e0f501a1806def3ad,203,unconditional,False,True,False,,False
proteina-fd2ad3d1e00b53979e51,203,unconditional,True,True,False,,False
proteina-d7ab3231e3f1f287fcad,203,unconditional,True,True,False,,False
proteina-edd581e5b4e3cb5fa484,203,unconditional,True,True,False,,False
proteina-f31bd2324ef7ce8219be,203,unconditional,False,True,False,,False
proteina-25f7ef21b272d798ad8c,204,2.x.x.x,False,True,False,,False
proteina-b1e1c43612425a5dd807,204,2.x.x.x,True,False,False,proteina-b1e1c43612425a5dd807,True
proteina-4b1a408396a605dc2d65,204,2.x.x.x,True,False,False,proteina-4b1a408396a605dc2d65,True
proteina-e02c2e206f33e39b71b4,204,2.x.x.x,True,False,False,proteina-e02c2e206f33e39b71b4,True
proteina-5f2d9d2a9ee35580bbed,204,2.x.x.x,False,False,False,,False
proteina-5535933a777ca5b30be2,204,2.x.x.x,True,True,False,,False
proteina-a2b6f16385e507d990bb,204,2.x.x.x,False,False,False,,False
proteina-0426338496fdd71c0705,204,2.x.x.x,True,True,False,,False
proteina-8a9fcb87e43655148522,204,2.x.x.x,False,False,False,,False
proteina-c983de8dd6c0ae009ba7,204,2.x.x.x,False,False,False,,False
proteina-f4328224d2ea262011b6,204,2.x.x.x,False,False,False,,False
proteina-b5a499a2a21a8e872d0f,204,2.x.x.x,True,False,False,proteina-b5a499a2a21a8e872d0f,True
proteina-7dc5d2788e34fae66790,204,2.x.x.x,True,False,False,proteina-7dc5d2788e34fae66790,True
proteina-ccda629d98bc2d4c9350,204,2.x.x.x,True,False,False,proteina-ccda629d98bc2d4c9350,True
proteina-ebf37928a7bd85f170b9,205,1.x.x.x,True,True,False,,False
proteina-a6278c7178f411dbe148,205,1.x.x.x,True,False,False,proteina-a6278c7178f411dbe148,True
proteina-f4f4a2443580715df09e,205,1.x.x.x,True,True,False,,False
proteina-649b902a2dcba38e5bb7,205,1.x.x.x,True,True,False,,False
proteina-347f7259137c9041a311,205,1.x.x.x,True,False,False,proteina-347f7259137c9041a311,True
proteina-c87deca97e77a80d4a5c,205,1.x.x.x,True,False,False,proteina-c87deca97e77a80d4a5c,True
proteina-1aaa43e1627ef157498a,205,1.x.x.x,True,False,False,proteina-1aaa43e1627ef157498a,True
proteina-e5e8987d1c31298bb833,205,1.x.x.x,True,False,False,proteina-e5e8987d1c31298bb833,True
proteina-eb94069276a289ef1cfe,205,1.x.x.x,True,False,False,proteina-eb94069276a289ef1cfe,True
proteina-237085b72715f9c13999,205,1.x.x.x,True,True,False,,False
proteina-1a749c77e189c675ad49,205,1.x.x.x,True,False,False,proteina-1a749c77e189c675ad49,True
proteina-94898462a605bbc43640,205,1.x.x.x,True,False,False,proteina-94898462a605bbc43640,True
proteina-442ef76d4c964da2f9d8,205,1.x.x.x,True,True,False,,False
proteina-8e2293bc2a610c237687,206,3.x.x.x,True,False,False,proteina-8e2293bc2a610c237687,True
proteina-bd47579ed2ac4c162926,206,3.x.x.x,True,False,False,proteina-bd47579ed2ac4c162926,True
proteina-438eef75a20bdd751453,206,3.x.x.x,True,False,False,proteina-438eef75a20bdd751453,True
proteina-deaa7fa3f84028c39943,206,3.x.x.x,False,True,False,,False
proteina-4d9e41c8ab5345830f12,206,3.x.x.x,False,False,False,,False
proteina-876369e9dc58d559d94a,206,3.x.x.x,True,True,False,,False
proteina-60955b52ab6cab261f5f,206,3.x.x.x,True,True,False,,False
proteina-ad13c87133a12a499402,206,3.x.x.x,True,False,False,proteina-ad13c87133a12a499402,True
proteina-e65ba2a3c9cba72e92d5,206,3.x.x.x,True,False,False,proteina-e65ba2a3c9cba72e92d5,True
proteina-323dabd3b4622ca50c3a,206,3.x.x.x,True,True,False,,False
proteina-093cf45871d53c134e1b,206,3.x.x.x,True,False,False,proteina-093cf45871d53c134e1b,True
proteina-564164401442f00776b8,206,3.x.x.x,False,False,False,,False
proteina-0a6b144f67fbe92bc955,206,3.x.x.x,False,False,False,,False
proteina-ac3bc32bde111c71973c,206,3.x.x.x,True,False,False,proteina-ac3bc32bde111c71973c,True
proteina-f742a32dda6a80da4230,206,3.x.x.x,False,True,False,,False
proteina-e20dc82fe082c40a617b,206,3.x.x.x,True,False,False,proteina-e20dc82fe082c40a617b,True
proteina-d54330baf3902c01706d,206,3.x.x.x,True,False,False,proteina-d54330baf3902c01706d,True
proteina-49c382ca1b96a1d079f9,207,1.x.x.x,True,True,False,,False
proteina-53a31691bcfc484cadc2,207,1.x.x.x,True,False,False,proteina-53a31691bcfc484cadc2,True
proteina-cfacb6a7eec64ce7ea88,207,1.x.x.x,True,True,False,,False
proteina-e142eb0c2f6436fff36b,207,1.x.x.x,True,True,False,,False
proteina-f83cc0f262bcc66c2cd4,207,1.x.x.x,True,False,False,proteina-f83cc0f262bcc66c2cd4,True
proteina-d8d1a5e643b9ea28eb06,207,1.x.x.x,True,True,False,,False
proteina-d2483309087a42f008ae,207,1.x.x.x,True,False,False,proteina-d2483309087a42f008ae,True
proteina-ff2869b48faca15c3678,209,2.x.x.x,False,True,False,,False
proteina-17c30e6cbc79a48ce52e,209,2.x.x.x,False,False,False,,False
proteina-37364b9aa8ae295a6ff3,209,2.x.x.x,False,False,False,,False
proteina-3ed5e9589bb263faecad,209,2.x.x.x,False,True,False,,False
proteina-0bb7c159693b2b4beb4a,209,2.x.x.x,True,False,False,proteina-0bb7c159693b2b4beb4a,True
proteina-20ad6d34d5eedb448106,209,2.x.x.x,False,False,False,,False
proteina-609d2c0e05fbff1c3e0e,209,2.x.x.x,False,False,False,,False
proteina-46888f019c6f8951cccb,209,2.x.x.x,True,True,False,,False
proteina-03c5b30e411f5f4e17eb,209,2.x.x.x,False,False,False,,False
proteina-f584b28e55ce1075cd18,210,unconditional,True,True,False,,False
proteina-565c47555c143c422c5b,210,unconditional,False,False,False,,False
proteina-c5cde8dd221b5fda8767,210,unconditional,False,True,False,,False
proteina-2f96b24c844ad2f3826d,210,unconditional,True,True,False,,False
proteina-32871ed1c2520c129474,210,unconditional,False,True,False,,False
proteina-7b5b22feebeb059ed396,210,unconditional,True,True,False,,False
proteina-e3286d968e5724e4e762,210,unconditional,False,False,False,,False
proteina-116ecf74ca25b0005492,210,unconditional,True,False,False,proteina-116ecf74ca25b0005492,True
proteina-ab3d11bb7e13f45d73e2,212,unconditional,True,False,False,proteina-ab3d11bb7e13f45d73e2,True
proteina-1063dddfe47fa61caf88,212,unconditional,True,False,False,proteina-1063dddfe47fa61caf88,True
proteina-80987e7510433ffc33a5,212,unconditional,True,False,False,proteina-80987e7510433ffc33a5,True
proteina-19e39208e57880a94b1b,212,unconditional,True,True,False,,False
proteina-cb00e3c4c90d969ab8d4,212,unconditional,False,False,False,,False
proteina-b6aad7558d3d7771edf6,212,unconditional,False,False,False,,False
proteina-a3651556a8e9679b6c78,212,unconditional,False,True,False,,False
proteina-d38f9d5a78ccbfacbbad,212,unconditional,True,True,False,,False
proteina-280b6e649b11650d909e,214,unconditional,True,False,False,proteina-280b6e649b11650d909e,True
proteina-b0cbd1892d74c1d66a7c,214,unconditional,False,True,False,,False
proteina-1e14ed8239d0ad81a7b4,214,unconditional,True,True,False,,False
proteina-8dcf1d1cd1e8be374f1e,214,unconditional,True,True,False,,False
proteina-72164c79b64318dd4994,214,unconditional,True,True,False,,False
proteina-cd19737c6aecfc8c07ff,214,unconditional,False,False,False,,False
proteina-d35bfa0ae1beda470cf9,214,unconditional,True,False,False,proteina-d35bfa0ae1beda470cf9,True
proteina-582494ce411faab0140e,214,unconditional,True,True,False,,False
proteina-f72cff57512bca938979,214,unconditional,True,True,False,,False
proteina-c1de662edc451cd65e23,215,unconditional,True,True,False,,False
proteina-ba9dc01c6d2aff522fd3,215,unconditional,True,True,False,,False
proteina-93fed745002a254f7f66,215,unconditional,True,True,False,,False
proteina-cfcdde94e0fffbf359e5,221,1.x.x.x,True,False,False,proteina-cfcdde94e0fffbf359e5,True
proteina-e69c07742eb56c6f2f1f,221,1.x.x.x,True,True,False,,False
proteina-6e2801d6fb214f1c4237,221,3.x.x.x,True,True,False,,False
proteina-17c7b098093018c1a092,221,3.x.x.x,True,False,False,proteina-17c7b098093018c1a092,True
proteina-9ba2c1e8ebd65b311335,221,3.x.x.x,False,False,False,,False
proteina-f910f6897235144a7143,221,3.x.x.x,True,True,False,,False
proteina-51eeaff1de8d513fd0ed,221,3.x.x.x,True,False,False,proteina-51eeaff1de8d513fd0ed,True
proteina-05bde2d6390612c1924b,222,1.x.x.x,False,False,False,,False
proteina-bb6338dda8ed2fc9f3e7,222,1.x.x.x,False,True,False,,False
proteina-f3c0406e71309cd615d2,222,1.x.x.x,True,False,False,proteina-f3c0406e71309cd615d2,True
proteina-841af6fb9850e11915f3,222,1.x.x.x,True,True,False,,False
proteina-c86b78cdcd8a04c0d164,223,2.x.x.x,False,False,False,,False
proteina-764f1cf6044417ebba67,223,2.x.x.x,False,False,False,,False
proteina-b93f41feff07c6629884,223,2.x.x.x,False,False,False,,False
proteina-175a86ebc531f164eb70,223,2.x.x.x,True,False,False,proteina-175a86ebc531f164eb70,True
proteina-5f18cd2c90b387e76b57,223,2.x.x.x,False,False,False,,False
proteina-f9e40cdcdea1e4b4c9a9,223,2.x.x.x,False,False,False,,False
proteina-2199ff30551fe0b9b39b,226,2.x.x.x,False,False,False,,False
proteina-ab33b7362a9f46bea91b,226,2.x.x.x,True,False,False,proteina-ab33b7362a9f46bea91b,True
proteina-8cbf0300650046971653,226,2.x.x.x,True,False,False,proteina-8cbf0300650046971653,True
proteina-c1d670bd7658a44ce662,226,2.x.x.x,True,False,False,proteina-c1d670bd7658a44ce662,True
proteina-d1b99f14fffd7943605d,226,2.x.x.x,True,False,False,proteina-d1b99f14fffd7943605d,True
proteina-884579a382790bf7ed61,226,2.x.x.x,False,False,False,,False
proteina-f6c681d8f9b186b71b80,226,2.x.x.x,False,True,False,,False
proteina-80934ac407ef20cb0cbe,226,2.x.x.x,True,True,False,,False
proteina-1532d29ade19126a7b70,226,2.x.x.x,True,True,False,,False
proteina-e30e0cc5f60aa2a2efc6,226,3.x.x.x,False,False,False,,False
proteina-f940143011506bc1845f,226,3.x.x.x,True,False,False,proteina-f940143011506bc1845f,True
proteina-460a5a89e01bba65ede2,226,3.x.x.x,False,False,False,,False
proteina-1425b501743d31ce3c72,227,unconditional,True,False,False,proteina-1425b501743d31ce3c72,True
proteina-864c9c565e487e623144,227,unconditional,False,False,False,,False
proteina-35faa76e777817c5b8d8,227,unconditional,False,False,False,,False
proteina-18a6dc9a1b0b24aab8b6,227,unconditional,False,False,False,,False
proteina-1158f69f3893733fb5ba,227,unconditional,False,True,False,,False
proteina-8c5b6d28d5aed0135179,227,unconditional,True,True,False,,False
proteina-16c0f433ceebff7bbf31,227,unconditional,True,True,False,,False
proteina-ff6e81868f922ea3b629,227,unconditional,False,True,False,,False
proteina-e7f8af3e1cb7113f9650,227,unconditional,True,False,False,proteina-e7f8af3e1cb7113f9650,True
proteina-8c6d217682ae60b41bf5,227,unconditional,True,False,False,proteina-8c6d217682ae60b41bf5,True
proteina-f2b88b0a532f65164616,227,unconditional,False,True,False,,False
proteina-a6891e070f0ac952186d,227,unconditional,True,False,False,proteina-a6891e070f0ac952186d,True
proteina-4d08f9c3d5bde93a089c,227,unconditional,True,False,False,proteina-4d08f9c3d5bde93a089c,True
