query,target,qtmscore,ttmscore,qcov,tcov,evalue,stem,min_tm,reference_split
proteina-8230998bd62dee5e7540,A0A1C5NID6,8.603E-01,8.453E-01,0.992,0.989,8.401E-01,proteina-8230998bd62dee5e7540,0.8453,train
proteina-867b498124aab39225d1,A0A2E2R450,5.683E-01,5.819E-01,0.946,0.897,5.686E-01,proteina-867b498124aab39225d1,0.5683,train
proteina-8bf150be125183d1f739,A0A1E3VND6,4.938E-01,5.501E-01,0.994,0.945,4.986E-01,proteina-8bf150be125183d1f739,0.4938,train
proteina-9801f5b2cf379df840ef,B2IZY4,8.373E-01,8.138E-01,0.916,0.900,8.114E-01,proteina-9801f5b2cf379df840ef,0.8138,train
proteina-9add9a4e8cd857788c35,A0A522DYF3,6.938E-01,7.074E-01,0.974,0.981,6.734E-01,proteina-9add9a4e8cd857788c35,0.6938,train
proteina-526a637ea1542b914751,A0A1N0M3U0,6.444E-01,6.444E-01,0.963,0.951,5.894E-01,proteina-526a637ea1542b914751,0.6444,train
proteina-5535933a777ca5b30be2,A0A258BHG4,7.495E-01,7.270E-01,0.922,0.919,7.132E-01,proteina-5535933a777ca5b30be2,0.727,train
proteina-58b27734fd3294894c91,A0A850GNI6,4.685E-01,4.990E-01,0.843,0.969,4.623E-01,proteina-58b27734fd3294894c91,0.4685,train
proteina-6169fd84ba6032971364,G9MV70,7.117E-01,8.111E-01,1.000,0.920,7.477E-01,proteina-6169fd84ba6032971364,0.7117,train
proteina-67f87bfda3b67b2d45bd,A0A3M0KLC6,5.663E-01,5.578E-01,0.996,0.998,5.357E-01,proteina-67f87bfda3b67b2d45bd,0.5578,train
proteina-711b9cd96597024cfe5a,A0A7C4ZQN7,7.461E-01,7.334E-01,0.951,0.941,7.200E-01,proteina-711b9cd96597024cfe5a,0.7334,train
proteina-758234ee47978508f129,A0A4R3CHP4,4.417E-01,4.393E-01,0.853,0.838,4.145E-01,proteina-758234ee47978508f129,0.4393,train
proteina-7a7f7b191707835aa0af,A0A2N1W8F8,7.252E-01,7.543E-01,0.909,0.922,7.237E-01,proteina-7a7f7b191707835aa0af,0.7252,train
proteina-81eb6dbc44830ee2538f,A0A7Y5M909,6.066E-01,6.248E-01,0.958,0.773,6.106E-01,proteina-81eb6dbc44830ee2538f,0.6066,train
proteina-86e61c4c243bee37ce28,A0A6H0UPP8,4.181E-01,6.534E-01,0.718,0.915,5.099E-01,proteina-86e61c4c243bee37ce28,0.4181,train
proteina-4d65f0fbf468bd854581,A0A1W0X4Q9,6.129E-01,5.878E-01,0.728,0.864,5.889E-01,proteina-4d65f0fbf468bd854581,0.5878,train
proteina-553f1401cc39e7eb7c31,A0A813DJ88,6.467E-01,6.682E-01,0.802,0.961,6.412E-01,proteina-553f1401cc39e7eb7c31,0.6467,train
proteina-5d8a0c437c10d68f067a,A0A7T9H3J2,4.035E-01,4.014E-01,0.831,0.720,3.809E-01,proteina-5d8a0c437c10d68f067a,0.4014,train
proteina-63c4f44c223cee46dfda,A0A7C3QRD2,4.936E-01,5.735E-01,0.951,0.995,5.105E-01,proteina-63c4f44c223cee46dfda,0.4936,train
proteina-6c898cc07887a4fd4b76,A0A6N8SF39,5.830E-01,5.768E-01,0.943,0.887,5.162E-01,proteina-6c898cc07887a4fd4b76,0.5768,train
proteina-703814e51db9439d70ed,A0A538G594,6.574E-01,6.982E-01,0.900,0.969,6.148E-01,proteina-703814e51db9439d70ed,0.6574,train
proteina-72b13a4fa91ef5db6bd0,A0A1G3MAT5,7.303E-01,7.047E-01,0.988,0.901,6.894E-01,proteina-72b13a4fa91ef5db6bd0,0.7047,train
proteina-78ef60015aee80318645,A0A443SNN3,6.239E-01,6.993E-01,0.772,0.927,6.466E-01,proteina-78ef60015aee80318645,0.6239,train
proteina-7f34fb346ae80fbfbcdb,A0A1X0QF44,8.280E-01,7.352E-01,1.000,0.894,7.625E-01,proteina-7f34fb346ae80fbfbcdb,0.7352,train
proteina-87928015f15fe313e091,A0A1I6NP62,5.791E-01,6.051E-01,1.000,0.889,5.725E-01,proteina-87928015f15fe313e091,0.5791,train
proteina-7354571615f91d98f45f,A0A1G3P2F3,5.729E-01,5.620E-01,0.988,0.840,5.502E-01,proteina-7354571615f91d98f45f,0.562,train
proteina-7dcc614f082cad797302,A0A7Y4H9H5,4.017E-01,4.057E-01,0.980,0.842,3.771E-01,proteina-7dcc614f082cad797302,0.4017,train
proteina-80987e7510433ffc33a5,A0A256ZC08,4.921E-01,4.962E-01,0.774,0.867,4.702E-01,proteina-80987e7510433ffc33a5,0.4921,train
proteina-84cd45097ba9afa5c0cc,A0A543CG42,4.462E-01,4.590E-01,0.979,0.946,4.261E-01,proteina-84cd45097ba9afa5c0cc,0.4462,train
proteina-88e2fc2ddcea6527122e,A0A7C2XLN4,6.152E-01,7.238E-01,0.977,0.988,6.499E-01,proteina-88e2fc2ddcea6527122e,0.6152,train
proteina-8e560c31dad26c2ebe9f,A0A0B8N924,6.176E-01,6.211E-01,0.994,0.922,6.015E-01,proteina-8e560c31dad26c2ebe9f,0.6176,train
proteina-94b90c67c24f9c7c317c,A0A6P0LGK3,7.948E-01,7.804E-01,0.948,0.906,7.718E-01,proteina-94b90c67c24f9c7c317c,0.7804,train
proteina-9d6c8a745973c185da41,A0A1Q7AUV5,5.662E-01,5.756E-01,0.965,0.903,5.346E-01,proteina-9d6c8a745973c185da41,0.5662,train
proteina-a16b289d97d162227d8f,A0A524F1Z6,6.094E-01,6.378E-01,0.952,0.900,6.062E-01,proteina-a16b289d97d162227d8f,0.6094,train
proteina-a7e5574823ccb3957ba2,A0A7C4SP64,5.581E-01,6.110E-01,0.766,0.821,5.701E-01,proteina-a7e5574823ccb3957ba2,0.5581,train
proteina-c30d002180d1cd7be436,A0A1V2ZVS9,4.393E-01,4.162E-01,0.895,0.695,4.115E-01,proteina-c30d002180d1cd7be436,0.4162,train
proteina-c6d2ac33fdc25d1a445f,A0A3E1K6A7,5.915E-01,6.104E-01,0.981,0.976,5.785E-01,proteina-c6d2ac33fdc25d1a445f,0.5915,train
proteina-d0781da6b911ecba2e23,A0A0B0HDN0,6.306E-01,6.912E-01,0.795,0.962,6.179E-01,proteina-d0781da6b911ecba2e23,0.6306,train
proteina-d1a4fdc281d15f8ec7b4,A0A830ZMP0,6.440E-01,6.656E-01,0.961,0.970,6.078E-01,proteina-d1a4fdc281d15f8ec7b4,0.644,train
proteina-d7a72411e3b234179174,A0A2H0SX37,5.879E-01,6.338E-01,0.969,0.900,6.029E-01,proteina-d7a72411e3b234179174,0.5879,train
proteina-e14a2984e734dd89bf03,A0A6M0CAA0,6.029E-01,5.640E-01,1.000,0.875,5.575E-01,proteina-e14a2984e734dd89bf03,0.564,train
proteina-e422f4a97a9da3ab5a56,A0A3N7H155,4.741E-01,5.493E-01,1.000,0.857,4.980E-01,proteina-e422f4a97a9da3ab5a56,0.4741,train
proteina-edd581e5b4e3cb5fa484,A0A251Z5J8,4.186E-01,4.655E-01,0.640,0.721,4.173E-01,proteina-edd581e5b4e3cb5fa484,0.4186,train
proteina-f0ed710c34dcc697006e,A0A6P2BL20,5.184E-01,5.311E-01,0.894,0.971,4.941E-01,proteina-f0ed710c34dcc697006e,0.5184,train
proteina-f2c00c602b1fda1ea100,A0A563EMX0,4.512E-01,5.410E-01,0.990,0.967,4.566E-01,proteina-f2c00c602b1fda1ea100,0.4512,train
proteina-d006fc14aaabe2f7f1c2,A0A1B0DFZ4,4.632E-01,5.784E-01,0.978,0.953,4.977E-01,proteina-d006fc14aaabe2f7f1c2,0.4632,train
proteina-d4efc3000f6e46f84d93,A0A4Z2ETM9,5.320E-01,5.320E-01,0.976,0.973,5.121E-01,proteina-d4efc3000f6e46f84d93,0.532,train
proteina-dafac5ba76ad980e24e6,A0A423NEP0,9.398E-01,9.181E-01,1.000,0.980,9.197E-01,proteina-dafac5ba76ad980e24e6,0.9181,train
proteina-e4c748407635b8a450d0,A0A7Y3L4G0,6.214E-01,6.686E-01,0.905,0.915,5.914E-01,proteina-e4c748407635b8a450d0,0.6214,train
proteina-e5402472938dc165f734,A0A7V9K7I3,7.008E-01,7.038E-01,0.990,0.955,6.686E-01,proteina-e5402472938dc165f734,0.7008,train
proteina-e9e34d73d429cdd595c7,A0A6A7LMV7,4.922E-01,5.070E-01,0.705,0.910,4.846E-01,proteina-e9e34d73d429cdd595c7,0.4922,train
proteina-ef5319e1e2d040bcdf3a,A0A1I4TZK3,5.679E-01,6.459E-01,0.744,0.830,5.909E-01,proteina-ef5319e1e2d040bcdf3a,0.5679,train
proteina-f4e72f23539e4ba7423b,A0A6N9NJW6,4.215E-01,4.991E-01,0.994,0.900,4.339E-01,proteina-f4e72f23539e4ba7423b,0.4215,train
proteina-f965d46a528297011508,A0A290MJC6,3.839E-01,4.208E-01,0.934,0.966,3.816E-01,proteina-f965d46a528297011508,0.3839,train
proteina-00db01df667b3fec3dd3,A0A2H0DPX0,6.393E-01,7.906E-01,0.689,0.876,7.061E-01,proteina-00db01df667b3fec3dd3,0.6393,train
proteina-94cc8079badaa3f67f92,A0A7Y2C4D0,4.739E-01,4.777E-01,0.994,0.718,4.647E-01,proteina-94cc8079badaa3f67f92,0.4739,train
proteina-9a2ea76d10d239c8d70f,A0A426V2X5,4.001E-01,4.737E-01,0.847,0.785,4.143E-01,proteina-9a2ea76d10d239c8d70f,0.4001,train
proteina-a302817265128709a36e,A0A3P7DII4,6.910E-01,7.394E-01,0.904,0.991,6.935E-01,proteina-a302817265128709a36e,0.691,train
proteina-ab0948188f17d403a814,A0A5N9HCC5,6.848E-01,7.839E-01,0.833,0.970,6.944E-01,proteina-ab0948188f17d403a814,0.6848,train
proteina-ac3543ca819c04edca2a,K2EDY9,3.684E-01,3.911E-01,0.925,0.980,3.607E-01,proteina-ac3543ca819c04edca2a,0.3684,train
proteina-b41b9153d9651ec1ffbb,A0A820HI60,5.857E-01,6.784E-01,0.943,0.973,6.131E-01,proteina-b41b9153d9651ec1ffbb,0.5857,train
proteina-b8f83d44ace8997b3cd9,A0A7C3BXT3,6.675E-01,7.247E-01,0.925,1.000,6.815E-01,proteina-b8f83d44ace8997b3cd9,0.6675,train
proteina-bfd4270d96e554b61ede,A0A2A2HD51,7.207E-01,7.935E-01,1.000,0.920,7.487E-01,proteina-bfd4270d96e554b61ede,0.7207,train
proteina-c776915d5ce5b9359632,A0A3D1WME3,7.069E-01,6.843E-01,0.943,0.898,6.430E-01,proteina-c776915d5ce5b9359632,0.6843,train
proteina-ca0e78cec3fbec35207d,E1ZS62,7.354E-01,7.971E-01,0.909,0.969,7.482E-01,proteina-ca0e78cec3fbec35207d,0.7354,train
proteina-f7e4eab48e5cad5abb95,A0A7C5UJ77,6.590E-01,6.863E-01,0.899,0.984,6.418E-01,proteina-f7e4eab48e5cad5abb95,0.659,train
proteina-fc19f28b8358efde8f49,Q5DD82,4.524E-01,4.673E-01,0.849,0.861,4.402E-01,proteina-fc19f28b8358efde8f49,0.4524,train
proteina-03e72762f9bcbbe8ebf2,A0A6M0RFB4,7.762E-01,8.384E-01,0.878,0.997,7.899E-01,proteina-03e72762f9bcbbe8ebf2,0.7762,train
proteina-09cc528e938afdd220d1,A0A7L5JM55,4.838E-01,4.909E-01,0.781,0.782,4.620E-01,proteina-09cc528e938afdd220d1,0.4838,train
proteina-0ff1b47292a6a73c3b73,A0A3P3YCN8,6.911E-01,6.784E-01,1.000,0.934,6.661E-01,proteina-0ff1b47292a6a73c3b73,0.6784,train
proteina-17ae67562c756043613c,A0A0J9UQW7,6.435E-01,6.079E-01,0.980,0.904,6.036E-01,proteina-17ae67562c756043613c,0.6079,train
proteina-20b05210bc3a457018c1,A0A6F9Z8G1,5.868E-01,6.986E-01,0.826,0.997,6.193E-01,proteina-20b05210bc3a457018c1,0.5868,train
proteina-260d2ae92684d26de591,A0A117LCW6,7.502E-01,7.670E-01,0.976,0.927,7.394E-01,proteina-260d2ae92684d26de591,0.7502,train
proteina-2b6ea3b7770796d34b49,A0A7S2LJM9,7.063E-01,6.583E-01,0.949,0.931,6.603E-01,proteina-2b6ea3b7770796d34b49,0.6583,train
proteina-3368d2b0d2468f05b8f2,A0A2E0ZBW8,9.132E-01,8.293E-01,1.000,0.943,8.562E-01,proteina-3368d2b0d2468f05b8f2,0.8293,train
proteina-dc1d446b471307594e47,A0A084JIB2,4.220E-01,6.055E-01,0.893,0.986,4.932E-01,proteina-dc1d446b471307594e47,0.422,train
proteina-e3b958aa2e146ce6adb9,A0A538L5P9,4.699E-01,5.256E-01,0.983,0.861,4.829E-01,proteina-e3b958aa2e146ce6adb9,0.4699,train
proteina-e9c34964f24454b9733f,A0A1W0WS45,5.073E-01,5.559E-01,0.801,0.779,5.060E-01,proteina-e9c34964f24454b9733f,0.5073,train
proteina-ede4ccf41862889b1a01,G0QTM3,5.591E-01,5.940E-01,1.000,0.970,5.480E-01,proteina-ede4ccf41862889b1a01,0.5591,train
proteina-f19faab1963bd38833f6,A0A3N5YK18,7.812E-01,8.306E-01,0.918,1.000,7.870E-01,proteina-f19faab1963bd38833f6,0.7812,train
proteina-f4eaa1958f80748161a3,A0A812QYK0,4.990E-01,7.267E-01,0.726,0.890,5.958E-01,proteina-f4eaa1958f80748161a3,0.499,train
proteina-fe35df9beeb79ee0a1b4,F0R1U6,6.799E-01,7.037E-01,0.942,0.993,6.742E-01,proteina-fe35df9beeb79ee0a1b4,0.6799,train
proteina-038da14e6f2f89fb7001,A0A2V8LP57,5.892E-01,5.873E-01,1.000,0.936,5.711E-01,proteina-038da14e6f2f89fb7001,0.5873,train
proteina-06acd9bd4e35d7cfbdb1,A0A1F6CQV5,4.803E-01,6.455E-01,0.933,0.934,5.473E-01,proteina-06acd9bd4e35d7cfbdb1,0.4803,train
proteina-0d5ac86ed5593b78840a,A0A0L0V4Q8,3.981E-01,3.817E-01,0.869,0.799,3.700E-01,proteina-0d5ac86ed5593b78840a,0.3817,train
proteina-85888ebfe0a7266c7a86,A0A2E0ZBW8,7.258E-01,8.427E-01,0.796,0.945,7.711E-01,proteina-85888ebfe0a7266c7a86,0.7258,train
proteina-8eb113cecb8367f87fb4,A0A0K1XEF5,4.857E-01,6.732E-01,0.718,0.892,5.507E-01,proteina-8eb113cecb8367f87fb4,0.4857,train
proteina-93eaf0bd9600ee6d478c,A0A511N6M3,6.997E-01,7.248E-01,0.871,0.928,6.713E-01,proteina-93eaf0bd9600ee6d478c,0.6997,train
proteina-94e1897803ab7eaf8949,A0A0F9TPL3,7.972E-01,8.176E-01,0.950,0.992,7.981E-01,proteina-94e1897803ab7eaf8949,0.7972,train
proteina-99d45ffe6554943dc9c8,A0A1Z8MB29,8.307E-01,8.857E-01,0.983,0.982,8.310E-01,proteina-99d45ffe6554943dc9c8,0.8307,train
proteina-9ca3fd8e035f5e3cad85,A0A853F6W2,5.900E-01,6.451E-01,0.967,0.997,6.067E-01,proteina-9ca3fd8e035f5e3cad85,0.59,train
proteina-a8d6fd93f9f9c2e82be1,A0A1D3RLH6,6.749E-01,6.987E-01,0.985,1.000,6.085E-01,proteina-a8d6fd93f9f9c2e82be1,0.6749,train
proteina-a8f4d99f2192634c3b6a,A0A5Q6RNZ6,7.816E-01,6.995E-01,1.000,0.875,7.055E-01,proteina-a8f4d99f2192634c3b6a,0.6995,train
proteina-acdd86db6a664e3f3277,A0A7K2EDX2,6.321E-01,6.509E-01,0.948,0.992,6.264E-01,proteina-acdd86db6a664e3f3277,0.6321,train
proteina-b57703f1edb4b603d783,A0A3D9KD91,6.003E-01,5.936E-01,0.993,0.940,5.625E-01,proteina-b57703f1edb4b603d783,0.5936,train
proteina-f2b88b0a532f65164616,A0A535Q8R3,6.503E-01,6.335E-01,0.916,0.979,6.115E-01,proteina-f2b88b0a532f65164616,0.6335,train
proteina-f806cda1a0c2fb1feb4a,A0A0R3BL96,7.737E-01,8.194E-01,0.962,0.996,7.730E-01,proteina-f806cda1a0c2fb1feb4a,0.7737,train
proteina-fad1ccdf2128e3620a0c,A0A6A5XQM7,5.012E-01,4.918E-01,0.864,0.908,4.758E-01,proteina-fad1ccdf2128e3620a0c,0.4918,train
proteina-0043ec818ceafb369c38,A0A1Q6DPG5,3.770E-01,4.088E-01,0.916,0.914,3.728E-01,proteina-0043ec818ceafb369c38,0.377,train
proteina-09354820e870b46238bf,A0A2T6DIZ5,6.660E-01,6.776E-01,0.953,0.865,6.508E-01,proteina-09354820e870b46238bf,0.666,train
proteina-106a6d3ab7853ef3ed86,A0A811UH92,6.808E-01,7.468E-01,1.000,0.915,6.933E-01,proteina-106a6d3ab7853ef3ed86,0.6808,train
proteina-17b41dd47fa5cbc3d16d,A0A2T5LI31,8.663E-01,7.361E-01,1.000,0.891,7.874E-01,proteina-17b41dd47fa5cbc3d16d,0.7361,train
proteina-1c84e3fb6adb95d93e97,A0A0C2ZWC0,4.910E-01,4.728E-01,0.992,0.923,4.571E-01,proteina-1c84e3fb6adb95d93e97,0.4728,train
proteina-23407112ded8bc7b0966,A0A3M1FX56,7.063E-01,7.195E-01,0.779,0.905,7.049E-01,proteina-23407112ded8bc7b0966,0.7063,train
proteina-2c423cc8005e78db91f8,A0A162GII0,6.193E-01,6.193E-01,0.888,0.919,5.887E-01,proteina-2c423cc8005e78db91f8,0.6193,train
proteina-ec65a3a6ca0b9febd1ef,F4QI52,4.874E-01,5.151E-01,0.914,0.758,4.810E-01,proteina-ec65a3a6ca0b9febd1ef,0.4874,train
proteina-ef50099e8451100bbda9,A0A538CCL3,6.923E-01,6.923E-01,0.845,0.825,6.730E-01,proteina-ef50099e8451100bbda9,0.6923,train
proteina-f29ff17a919b671cb1c3,A0A4Y6V164,6.690E-01,8.816E-01,0.811,0.980,7.675E-01,proteina-f29ff17a919b671cb1c3,0.669,train
proteina-f7c50d8d438f931a22e6,A0A1W9VY29,8.077E-01,7.583E-01,1.000,0.880,7.661E-01,proteina-f7c50d8d438f931a22e6,0.7583,train
proteina-fdae39c0b90f7d2eee64,A0A6G9GUM7,7.344E-01,7.678E-01,0.813,0.902,7.271E-01,proteina-fdae39c0b90f7d2eee64,0.7344,train
proteina-fe1d69eeeb2a0ae72818,A0A7S0QFC2,8.176E-01,7.352E-01,1.000,0.897,7.409E-01,proteina-fe1d69eeeb2a0ae72818,0.7352,train
proteina-030905c3aa8fa4cbd422,A0A2R6G7G5,6.808E-01,7.180E-01,0.880,0.976,6.582E-01,proteina-030905c3aa8fa4cbd422,0.6808,train
proteina-06357690e76d9bed13e7,K3XBA9,5.132E-01,5.331E-01,0.973,0.981,5.060E-01,proteina-06357690e76d9bed13e7,0.5132,train
proteina-0fcc6990260b6db60167,A0A0A9CIW7,4.717E-01,4.014E-01,0.871,0.811,4.092E-01,proteina-0fcc6990260b6db60167,0.4014,train
proteina-134870dc36b1985368d2,A0A6B5A0B2,4.345E-01,4.365E-01,0.823,0.945,4.033E-01,proteina-134870dc36b1985368d2,0.4345,train
proteina-c49412ea005f6879389a,A0A7J6CVI5,7.923E-01,7.950E-01,0.978,0.871,7.777E-01,proteina-c49412ea005f6879389a,0.7923,train
proteina-c87deca97e77a80d4a5c,A0A7U9S0K0,6.308E-01,6.111E-01,0.956,0.850,5.837E-01,proteina-c87deca97e77a80d4a5c,0.6111,train
proteina-cdbebd232bac87591826,A0A3S7SGQ2,7.093E-01,7.132E-01,0.902,0.926,6.828E-01,proteina-cdbebd232bac87591826,0.7093,train
proteina-d043f742019fd3a6d78b,A0A7C7QQM9,7.286E-01,7.096E-01,0.984,1.000,6.647E-01,proteina-d043f742019fd3a6d78b,0.7096,train
proteina-d2bff5d4f0b0605f894b,A0A7C1UIR5,7.366E-01,7.820E-01,0.905,0.990,7.387E-01,proteina-d2bff5d4f0b0605f894b,0.7366,train
proteina-d6e9d8df32eacee957e9,A0A0B3W0I9,7.104E-01,7.584E-01,0.960,0.993,6.913E-01,proteina-d6e9d8df32eacee957e9,0.7104,train
proteina-da24ab08640d0ccb014b,A0A287QYY2,7.478E-01,7.599E-01,0.932,0.949,7.280E-01,proteina-da24ab08640d0ccb014b,0.7478,train
proteina-e02c2e206f33e39b71b4,A0A7C5UJ77,7.575E-01,8.119E-01,1.000,0.942,7.581E-01,proteina-e02c2e206f33e39b71b4,0.7575,train
proteina-e5edc70e6438e136c5ca,E1ZS62,7.212E-01,7.055E-01,0.968,0.993,6.920E-01,proteina-e5edc70e6438e136c5ca,0.7055,train
proteina-ed6fc6d4c1c582819b4e,A0A653DE97,3.830E-01,4.138E-01,0.995,0.759,3.812E-01,proteina-ed6fc6d4c1c582819b4e,0.383,train
proteina-968d2ffe61a7ef45070d,A0A1I6NP62,6.265E-01,6.594E-01,0.927,0.968,6.279E-01,proteina-968d2ffe61a7ef45070d,0.6265,train
proteina-9f9c376bc3851b6a1764,A0A2E8HJZ8,6.128E-01,6.411E-01,0.994,0.998,6.112E-01,proteina-9f9c376bc3851b6a1764,0.6128,train
proteina-a7ea0db69587d9cd7364,A0A257LDM0,4.061E-01,4.527E-01,0.885,0.891,4.107E-01,proteina-a7ea0db69587d9cd7364,0.4061,train
proteina-ae2becbb3cac49233cfd,G9WVX7,6.822E-01,6.639E-01,0.981,0.912,6.346E-01,proteina-ae2becbb3cac49233cfd,0.6639,train
proteina-b120095179499e4f8f16,A0A4Y1ZAX2,6.564E-01,6.299E-01,0.981,0.971,6.177E-01,proteina-b120095179499e4f8f16,0.6299,train
proteina-b48d3264870efddaef82,A0A286U1C8,3.757E-01,3.763E-01,0.874,0.924,3.588E-01,proteina-b48d3264870efddaef82,0.3757,train
proteina-bce1690487f7663ccab3,A0A0K0E297,5.006E-01,5.121E-01,0.899,0.761,4.787E-01,proteina-bce1690487f7663ccab3,0.5006,train
proteina-c08e4e09b87e8cf8eb2d,A0A2N1CLM1,6.485E-01,6.589E-01,0.807,0.739,6.452E-01,proteina-c08e4e09b87e8cf8eb2d,0.6485,train
proteina-c89d759f5ce5a15efa95,A0A825PUG9,8.169E-01,8.169E-01,0.840,0.840,8.090E-01,proteina-c89d759f5ce5a15efa95,0.8169,train
proteina-c8d2cf66443423188e61,A0A661HZG7,7.139E-01,8.410E-01,0.936,1.000,7.377E-01,proteina-c8d2cf66443423188e61,0.7139,train
proteina-527961ecea49d086705f,A0A316HV60,5.341E-01,5.777E-01,0.678,0.799,5.453E-01,proteina-527961ecea49d086705f,0.5341,train
proteina-5960e233ff3f6654a0d1,A0A2H6AV78,6.591E-01,5.941E-01,1.000,0.913,5.827E-01,proteina-5960e233ff3f6654a0d1,0.5941,train
proteina-59afcc93bc369e8043c0,A0A7J3A3Q9,4.888E-01,5.066E-01,0.986,0.832,4.802E-01,proteina-59afcc93bc369e8043c0,0.4888,train
proteina-62477fab13ac4da9ea87,A0A7M3ZU12,6.913E-01,7.476E-01,0.997,0.984,6.941E-01,proteina-62477fab13ac4da9ea87,0.6913,train
proteina-688eb5d19ba73ab672c9,A0A1S1LQU0,5.172E-01,6.924E-01,1.000,0.940,5.903E-01,proteina-688eb5d19ba73ab672c9,0.5172,train
proteina-7151bcec121244425308,A0A835CKG1,6.861E-01,7.429E-01,0.994,0.928,6.957E-01,proteina-7151bcec121244425308,0.6861,train
proteina-7a98ae955f565d155e49,A0A6N4E7F2,8.602E-01,8.602E-01,0.929,0.964,8.293E-01,proteina-7a98ae955f565d155e49,0.8602,train
proteina-7b92e0448ac96648ad12,E1ZBG9,6.860E-01,6.822E-01,0.980,0.855,6.681E-01,proteina-7b92e0448ac96648ad12,0.6822,train
proteina-838fd7567135813a0f2d,L1JG99,4.988E-01,5.129E-01,0.789,0.860,4.748E-01,proteina-838fd7567135813a0f2d,0.4988,train
proteina-89de5c8ce1b6d7336f15,A0A1B8TR93,6.785E-01,7.150E-01,1.000,0.968,6.512E-01,proteina-89de5c8ce1b6d7336f15,0.6785,train
proteina-f87d3106aeeef49d1b08,A0A3A8WKT2,3.865E-01,3.777E-01,0.939,0.934,3.658E-01,proteina-f87d3106aeeef49d1b08,0.3777,train
proteina-fc97f87c2a702f30c016,A0A264VP22,8.568E-01,8.939E-01,0.978,0.976,8.415E-01,proteina-fc97f87c2a702f30c016,0.8568,train
proteina-fe95af74de0a21209927,A0A3B0U670,7.649E-01,7.937E-01,0.943,0.854,7.695E-01,proteina-fe95af74de0a21209927,0.7649,train
proteina-060dc58516c6018c459c,A0A1G0AQV7,7.325E-01,7.152E-01,0.981,0.981,6.723E-01,proteina-060dc58516c6018c459c,0.7152,train
proteina-09fcb90cb3f59d22bc2c,A0A0S8DNA7,5.779E-01,5.632E-01,0.826,0.778,5.650E-01,proteina-09fcb90cb3f59d22bc2c,0.5632,train
proteina-0f76e5d201f0a9745718,A0A523RMQ9,4.210E-01,4.805E-01,0.759,0.693,4.314E-01,proteina-0f76e5d201f0a9745718,0.421,train
proteina-17445094c7e1927e3d68,A0A7J2MAI8,3.884E-01,4.603E-01,0.951,0.995,4.046E-01,proteina-17445094c7e1927e3d68,0.3884,train
proteina-1c53a5ca4ec05ee066ab,A0A7Y5BZ25,8.627E-01,8.115E-01,0.961,0.905,8.310E-01,proteina-1c53a5ca4ec05ee066ab,0.8115,train
proteina-217146b6c467e14c28d8,A0A1G0R9K3,5.482E-01,5.557E-01,0.978,0.848,5.377E-01,proteina-217146b6c467e14c28d8,0.5482,train
proteina-2676f39f71ffa90a7a67,A0A1E3GPQ9,9.506E-01,8.856E-01,1.000,0.920,9.109E-01,proteina-2676f39f71ffa90a7a67,0.8856,train
proteina-74e0c9e0b78573aec8b7,A0A0B0HH19,8.168E-01,7.657E-01,0.928,0.944,7.738E-01,proteina-74e0c9e0b78573aec8b7,0.7657,train
proteina-7c177eb026da7099470d,D4XGL8,7.297E-01,7.868E-01,0.932,0.931,7.492E-01,proteina-7c177eb026da7099470d,0.7297,train
proteina-85043977ed97ca253578,A0A2E9IJR0,3.844E-01,3.958E-01,1.000,0.996,3.691E-01,proteina-85043977ed97ca253578,0.3844,train
proteina-8e733a20195a09b66892,X1KMA0,8.490E-01,8.079E-01,0.970,0.944,8.236E-01,proteina-8e733a20195a09b66892,0.8079,train
proteina-95a383d91e3adf4579d8,A0A6A6CDR2,5.759E-01,6.381E-01,0.935,0.970,5.853E-01,proteina-95a383d91e3adf4579d8,0.5759,train
proteina-9bad572f225cd4d0ba6f,A0A7G2M8N7,7.582E-01,6.749E-01,0.960,0.817,7.053E-01,proteina-9bad572f225cd4d0ba6f,0.6749,train
proteina-a4356d41de8a3360f5f3,A0A443SNN3,6.807E-01,6.561E-01,0.850,0.849,6.489E-01,proteina-a4356d41de8a3360f5f3,0.6561,train
proteina-ab51685b68c6035cd705,A0A1G8EQC0,8.830E-01,9.105E-01,1.000,0.967,8.751E-01,proteina-ab51685b68c6035cd705,0.883,train
proteina-ada2eff69b3cf131b775,A0A1P8N209,5.353E-01,6.248E-01,0.996,0.931,5.526E-01,proteina-ada2eff69b3cf131b775,0.5353,train
proteina-b1e1c43612425a5dd807,A0A163LFM6,7.412E-01,7.651E-01,0.975,0.924,7.275E-01,proteina-b1e1c43612425a5dd807,0.7412,train
proteina-81b270a8c9aa681559e2,A0A3L6N999,6.383E-01,6.975E-01,0.974,0.914,6.504E-01,proteina-81b270a8c9aa681559e2,0.6383,train
proteina-8b6c8d129f330c1f75c3,A0A329Z704,5.847E-01,6.239E-01,0.953,0.933,5.552E-01,proteina-8b6c8d129f330c1f75c3,0.5847,train
proteina-8cf1b5fccadd6d8caf1c,A0A3L6ZL60,5.000E-01,5.450E-01,0.816,0.937,4.857E-01,proteina-8cf1b5fccadd6d8caf1c,0.5,train
proteina-8f08a80f740489d8f299,A0A1D2R9C0,8.268E-01,8.430E-01,1.000,0.940,8.181E-01,proteina-8f08a80f740489d8f299,0.8268,train
