dataset,stem,gt_chain,source_organism,is_viral,length,fold_verdict,seq_leakage,neff_tier,n_train_seq_hits,best_train_identity,marinfold_61_rollout,marinfold_lm_pairwise,marinfold_ens10,seq_knn_k10,seq_knn_k50,protenix_single_seq,protenix_msa,esmfold,esmfold2
denovo_pdb,4gvw_A,A,,False,192.0,redundant,redundant_seq,deep,296,0.968,0.1709401709401709,0.1965811965811965,0.1623931623931624,0.5982905982905983,0.5128205128205128,0.0085470085470085,0.9401709401709402,0.9145299145299144,0.8974358974358975
denovo_pdb,4hxt_A,A,synthetic construct,False,247.0,redundant,redundant_seq,deep,150,0.428,0.7210884353741497,0.54421768707483,0.6462585034013606,0.5510204081632653,0.6122448979591837,0.9047619047619048,0.9047619047619048,0.9183673469387756,0.8979591836734694
denovo_pdb,4ijb_A,A,synthetic construct,False,244.0,redundant,redundant_seq,deep,169,0.398,0.3273809523809524,0.3035714285714285,0.3392857142857143,0.5178571428571429,0.5059523809523809,0.6488095238095238,0.7916666666666666,0.7857142857142857,0.8333333333333334
denovo_pdb,4j8y_A,A,synthetic construct,False,157.0,redundant,redundant_seq,deep,300,0.897,0.88,0.88,0.88,0.6133333333333333,0.6933333333333334,0.92,0.9066666666666666,0.92,0.9333333333333332
denovo_pdb,4lny_A,A,synthetic construct,False,248.0,redundant,redundant_seq,deep,150,0.387,0.33,0.285,0.31,0.565,0.565,0.275,0.88,0.85,0.86
denovo_pdb,4lpx_A,A,synthetic construct,False,97.0,same_fold,redundant_seq,deep,221,0.538,0.55,0.55,0.575,0.65,0.725,0.6,0.625,0.825,0.65
denovo_pdb,4lt9_A,A,synthetic construct,False,250.0,redundant,novel_seq,deep,151,0.366,0.3630952380952381,0.3154761904761904,0.3630952380952381,0.5059523809523809,0.4702380952380952,0.6547619047619048,0.7678571428571429,0.7261904761904762,0.7380952380952381
denovo_pdb,4n6t_A,A,synthetic construct,False,79.0,redundant,redundant_seq,deep,139,0.844,0.2727272727272727,0.1212121212121212,0.1515151515151515,0.8181818181818182,0.8484848484848485,0.8787878787878788,0.8181818181818182,0.9696969696969696,0.9090909090909092
denovo_pdb,4n6u_A,A,synthetic construct,False,79.0,redundant,redundant_seq,deep,139,0.844,0.1176470588235294,0.1470588235294117,0.1764705882352941,0.8235294117647058,0.8235294117647058,0.8529411764705882,0.8529411764705882,0.9117647058823528,0.9117647058823528
denovo_pdb,4ndj_A,A,Aequorea victoria;Eimeria acervulina,False,280.0,same_fold,novel_seq,deep,24,0.956,0.053763440860215,0.0268817204301075,0.0483870967741935,0.5752688172043011,0.4139784946236559,0.021505376344086,0.7849462365591398,0.2096774193548387,0.7365591397849462
denovo_pdb,4nez_A,A,synthetic construct,False,160.0,same_fold,novel_seq,marginal,0,0.0,0.3461538461538461,0.2179487179487179,0.3333333333333333,0.0,0.0,0.0384615384615384,0.0384615384615384,0.7692307692307693,0.1538461538461538
denovo_pdb,4oxw_A,A,synthetic construct,False,106.0,redundant,redundant_seq,deep,300,0.368,0.171875,0.046875,0.140625,0.75,0.734375,0.84375,0.828125,0.859375,0.8125
denovo_pdb,4oza_A,A,Streptococcus sp.,False,57.0,same_fold,novel_seq,deep,3,0.836,0.5263157894736842,0.3157894736842105,0.3684210526315789,0.8421052631578947,0.8421052631578947,0.7368421052631579,0.7894736842105263,0.7368421052631579,0.8947368421052632
denovo_pdb,4ozc_A,A,Streptococcus sp.,False,57.0,same_fold,novel_seq,deep,4,0.781,0.5263157894736842,0.2631578947368421,0.5263157894736842,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.8947368421052632
denovo_pdb,4pjr_A,A,unidentified,False,175.0,redundant,redundant_seq,deep,300,0.482,0.703125,0.53125,0.546875,0.578125,0.578125,0.8125,0.796875,0.859375,0.78125
denovo_pdb,4pjs_A,A,unidentified,False,175.0,redundant,redundant_seq,deep,300,0.459,0.6111111111111112,0.4074074074074074,0.4074074074074074,0.4629629629629629,0.4629629629629629,0.6851851851851852,0.7407407407407407,0.7592592592592593,0.7592592592592593
denovo_pdb,4pq8_A,A,synthetic construct,False,241.0,same_fold,redundant_seq,deep,300,0.545,0.7933884297520661,0.768595041322314,0.7851239669421488,0.6859504132231405,0.7272727272727273,0.9586776859504132,0.9090909090909092,0.9256198347107438,0.9338842975206612
denovo_pdb,4psj_A,A,synthetic construct,False,255.0,same_fold,redundant_seq,deep,300,0.558,0.7037037037037037,0.6296296296296297,0.7037037037037037,0.7037037037037037,0.6759259259259259,0.8240740740740741,0.8518518518518519,0.7870370370370371,0.7685185185185185
denovo_pdb,4pww_A,A,synthetic construct,False,85.0,same_fold,novel_seq,low,6,0.269,0.5161290322580645,0.3387096774193548,0.4032258064516129,0.0483870967741935,0.0483870967741935,0.6935483870967742,0.6612903225806451,0.6774193548387096,0.6935483870967742
denovo_pdb,4qkr_A,A,synthetic construct,False,125.0,redundant,novel_seq,deep,138,0.562,0.2352941176470588,0.1764705882352941,0.1029411764705882,0.3382352941176471,0.3823529411764705,0.8970588235294118,0.8823529411764706,0.8970588235294118,0.8970588235294118
denovo_pdb,4qks_A,A,synthetic construct,False,124.0,redundant,novel_seq,deep,137,0.562,0.1525423728813559,0.0677966101694915,0.1525423728813559,0.3559322033898305,0.3220338983050847,0.1694915254237288,0.847457627118644,0.8305084745762712,0.8305084745762712
denovo_pdb,4r5c_A,A,synthetic construct,False,304.0,same_fold,redundant_seq,deep,300,0.413,0.7678571428571429,0.7410714285714286,0.7410714285714286,0.7321428571428571,0.7589285714285714,0.9196428571428572,0.8928571428571429,0.9196428571428572,0.8928571428571429
denovo_pdb,4r6f_A,A,synthetic construct,False,329.0,same_fold,redundant_seq,deep,300,0.415,0.7549019607843137,0.6617647058823529,0.7009803921568627,0.6225490196078431,0.6715686274509803,0.8137254901960784,0.9362745098039216,0.9166666666666666,0.8970588235294118
denovo_pdb,4u3h_A,A,synthetic construct,False,100.0,same_fold,redundant_seq,deep,300,0.484,0.6756756756756757,0.6486486486486487,0.6486486486486487,0.5675675675675675,0.5945945945945946,0.7027027027027027,0.7297297297297297,0.7837837837837838,0.8108108108108109
denovo_pdb,4uos_A,A,synthetic construct,False,188.0,same_fold,novel_seq,orphan,0,0.0,0.3875968992248062,0.2403100775193798,0.2790697674418604,0.0,0.0,0.8372093023255814,0.8372093023255814,0.8372093023255814,0.8449612403100775
denovo_pdb,4wpy_A,A,Mycobacterium tuberculosis H37Rv,False,88.0,redundant,redundant_seq,deep,57,0.564,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.7058823529411765,0.5882352941176471,0.0588235294117647,0.7647058823529411,0.7058823529411765,0.7058823529411765
denovo_pdb,4wsp_A,A,Mycobacterium tuberculosis H37Rv,False,79.0,redundant,redundant_seq,deep,58,0.56,0.1176470588235294,0.1176470588235294,0.1764705882352941,0.7058823529411765,0.5882352941176471,0.4705882352941176,0.8235294117647058,0.7058823529411765,0.6470588235294118
denovo_pdb,4yxx_A,A,synthetic construct,False,208.0,novel_fold,novel_seq,orphan,1,0.36,0.2184873949579832,0.0588235294117647,0.0588235294117647,0.0,0.0,0.8991596638655462,0.9159663865546218,0.907563025210084,0.9159663865546218
denovo_pdb,4yxz_A,A,synthetic construct,False,278.0,novel_fold,novel_seq,low,2,0.377,0.0256410256410256,0.0683760683760683,0.1025641025641025,0.0,0.0,0.8547008547008547,0.8547008547008547,0.8632478632478633,0.7521367521367521
denovo_pdb,4z08_A,A,synthetic construct,False,253.0,redundant,redundant_seq,deep,211,0.516,0.4176470588235294,0.3117647058823529,0.4058823529411764,0.6764705882352942,0.6823529411764706,0.7823529411764706,0.9058823529411764,0.8176470588235294,0.8470588235294118
denovo_pdb,5bvl_A,A,synthetic construct,False,180.0,same_fold,novel_seq,low,9,0.333,0.6296296296296297,0.5037037037037037,0.5703703703703704,0.0518518518518518,0.0518518518518518,0.8962962962962963,0.8888888888888888,0.8814814814814815,0.8444444444444444
denovo_pdb,5cwb_A,A,synthetic construct,False,197.0,same_fold,novel_seq,low,7,0.242,0.176056338028169,0.1197183098591549,0.1338028169014084,0.0140845070422535,0.0140845070422535,0.8591549295774648,0.8591549295774648,0.8732394366197183,0.8591549295774648
denovo_pdb,5cwc_A,A,synthetic construct,False,196.0,same_fold,novel_seq,orphan,0,0.0,0.1564625850340136,0.0680272108843537,0.1020408163265306,0.0,0.0,0.9319727891156464,0.9387755102040816,0.9047619047619048,0.8843537414965986
denovo_pdb,5cwd_A,A,synthetic construct,False,171.0,same_fold,novel_seq,orphan,0,0.0,0.2626262626262626,0.2222222222222222,0.2323232323232323,0.0,0.0,0.8282828282828283,0.8282828282828283,0.8484848484848485,0.8181818181818182
denovo_pdb,5cwg_A,A,synthetic construct,False,195.0,same_fold,novel_seq,low,0,0.0,0.1376811594202898,0.1521739130434782,0.144927536231884,0.0,0.0,0.8985507246376812,0.9057971014492754,0.9057971014492754,0.9057971014492754
denovo_pdb,5cwh_A,A,synthetic construct,False,159.0,same_fold,novel_seq,low,1,0.277,0.7123287671232876,0.4383561643835616,0.6027397260273972,0.1643835616438356,0.1643835616438356,0.8356164383561644,0.8356164383561644,0.8767123287671232,0.821917808219178
denovo_pdb,5cwi_A,A,synthetic construct,False,233.0,same_fold,novel_seq,orphan,0,0.0,0.0827586206896551,0.0689655172413793,0.0896551724137931,0.0068965517241379,0.0068965517241379,0.8896551724137931,0.8896551724137931,0.8896551724137931,0.896551724137931
denovo_pdb,5cwj_A,A,synthetic construct,False,160.0,same_fold,novel_seq,low,0,0.0,0.704,0.512,0.592,0.0,0.0,0.904,0.912,0.928,0.888
denovo_pdb,5cwk_A,A,synthetic construct,False,172.0,same_fold,novel_seq,low,0,0.0,0.6792452830188679,0.490566037735849,0.6132075471698113,0.0,0.0,0.9056603773584906,0.9150943396226416,0.8962264150943396,0.8867924528301887
denovo_pdb,5cwm_A,A,synthetic construct,False,226.0,same_fold,novel_seq,orphan,0,0.0,0.63125,0.34375,0.35625,0.0,0.0,0.875,0.8875,0.9,0.8375
denovo_pdb,5cwn_A,A,synthetic construct,False,207.0,same_fold,novel_seq,low,0,0.0,0.7109375,0.5703125,0.6015625,0.015625,0.015625,0.921875,0.9140625,0.9375,0.8984375
denovo_pdb,5cwp_A,A,synthetic construct,False,229.0,same_fold,novel_seq,low,0,0.0,0.11875,0.1125,0.10625,0.0,0.0,0.93125,0.9125,0.9125,0.91875
denovo_pdb,5cwq_A,A,synthetic construct,False,233.0,same_fold,novel_seq,orphan,0,0.0,0.5340909090909091,0.2045454545454545,0.3352272727272727,0.0,0.0,0.875,0.8806818181818182,0.9204545454545454,0.8977272727272727
denovo_pdb,5d2t_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,212,0.514,0.4226190476190476,0.3214285714285714,0.3869047619047619,0.6785714285714286,0.6964285714285714,0.8154761904761905,0.9047619047619048,0.8154761904761905,0.8690476190476191
denovo_pdb,5d2v_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,211,0.516,0.41875,0.31875,0.4125,0.6625,0.68125,0.8,0.90625,0.81875,0.85625
denovo_pdb,5d2w_A,A,synthetic construct,False,250.0,redundant,redundant_seq,deep,211,0.516,0.4107142857142857,0.3333333333333333,0.3928571428571428,0.6726190476190477,0.6904761904761905,0.8035714285714286,0.9166666666666666,0.8333333333333334,0.875
denovo_pdb,5d2x_A,A,synthetic construct,False,250.0,redundant,redundant_seq,deep,211,0.505,0.3920454545454545,0.3011363636363636,0.3579545454545454,0.6761363636363636,0.6647727272727273,0.3636363636363636,0.9204545454545454,0.8125,0.8409090909090909
denovo_pdb,5d2y_A,A,synthetic construct,False,250.0,redundant,redundant_seq,deep,208,0.508,0.3932584269662921,0.3202247191011236,0.3932584269662921,0.6910112359550562,0.6853932584269663,0.247191011235955,0.9101123595505618,0.8033707865168539,0.8426966292134831
denovo_pdb,5d30_A,A,synthetic construct,False,250.0,redundant,redundant_seq,deep,207,0.508,0.3977900552486187,0.3701657458563536,0.3977900552486187,0.6850828729281768,0.6850828729281768,0.3480662983425414,0.9005524861878453,0.7900552486187845,0.8453038674033149
denovo_pdb,5di5_A,A,synthetic construct,False,191.0,redundant,redundant_seq,deep,199,0.462,0.24,0.16,0.2,0.6,0.64,0.8,0.8,0.76,0.84
denovo_pdb,5dra_A,A,synthetic construct,False,190.0,redundant,redundant_seq,low,238,0.508,0.6,0.1,0.3,0.2,0.0,0.7,0.7,0.7,0.6
denovo_pdb,5f53_A,A,synthetic construct,False,84.0,redundant,redundant_seq,deep,300,0.771,0.7368421052631579,0.7368421052631579,0.6842105263157895,0.7894736842105263,0.6842105263157895,0.0,0.8421052631578947,0.8947368421052632,0.8421052631578947
denovo_pdb,5hrz_A,A,synthetic construct,False,122.0,redundant,redundant_seq,deep,300,0.407,0.9285714285714286,0.7857142857142857,0.9285714285714286,0.8214285714285714,0.8214285714285714,0.9285714285714286,0.9285714285714286,0.9464285714285714,0.9285714285714286
denovo_pdb,5ieo_A,A,synthetic construct,False,118.0,redundant,novel_seq,deep,37,0.401,0.0943396226415094,0.0377358490566037,0.0566037735849056,0.7735849056603774,0.7169811320754716,0.0,0.8113207547169812,0.8301886792452831,0.8301886792452831
denovo_pdb,5iep_A,A,synthetic construct,False,121.0,redundant,novel_seq,deep,60,0.413,0.1071428571428571,0.1428571428571428,0.0714285714285714,0.7321428571428571,0.7321428571428571,0.0535714285714285,0.8214285714285714,0.875,0.8928571428571429
denovo_pdb,5j0i_A,A,synthetic construct,False,73.0,redundant,novel_seq,low,0,0.0,0.1764705882352941,0.2352941176470588,0.1764705882352941,0.0,0.0,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8235294117647058
denovo_pdb,5l0p_A,A,Homo sapiens;Homo sapiens;Homo sapiens;Klebsiella pneumoniae,False,311.0,novel_fold,novel_seq,deep,115,1.0,0.1776315789473684,0.0460526315789473,0.1447368421052631,0.2434210526315789,0.3092105263157895,0.1052631578947368,0.506578947368421,0.6907894736842105,0.5131578947368421
denovo_pdb,5l33_A,A,synthetic construct,False,106.0,same_fold,novel_seq,deep,1,0.282,0.1923076923076923,0.2692307692307692,0.25,0.0,0.0,0.8653846153846154,0.8846153846153846,0.8653846153846154,0.8846153846153846
denovo_pdb,5le4_A,A,synthetic construct,False,313.0,same_fold,redundant_seq,deep,300,0.443,0.8525641025641025,0.7564102564102564,0.8269230769230769,0.6282051282051282,0.6987179487179487,0.903846153846154,0.9230769230769232,0.9294871794871796,0.9102564102564102
denovo_pdb,5le9_A,A,synthetic construct,False,315.0,same_fold,redundant_seq,deep,300,0.448,0.8383233532934131,0.7485029940119761,0.8502994011976048,0.6227544910179641,0.6946107784431138,0.8383233532934131,0.8502994011976048,0.874251497005988,0.8562874251497006
denovo_pdb,5lea_A,A,synthetic construct,False,316.0,same_fold,redundant_seq,deep,300,0.455,0.8375,0.79375,0.83125,0.60625,0.69375,0.875,0.8875,0.875,0.8875
denovo_pdb,5lw2_A,A,synthetic construct,False,155.0,redundant,redundant_seq,deep,300,0.857,0.8860759493670886,0.810126582278481,0.7848101265822784,0.6708860759493671,0.7468354430379747,0.8860759493670886,0.8987341772151899,0.9113924050632912,0.8987341772151899
denovo_pdb,5od1_A,A,synthetic construct,False,94.0,same_fold,novel_seq,deep,9,0.472,0.4666666666666667,0.2666666666666666,0.4333333333333333,0.3,0.3,0.5666666666666667,0.6,0.7,0.7333333333333333
denovo_pdb,5oos_A,A,synthetic construct,False,161.0,redundant,redundant_seq,deep,300,0.85,0.8505747126436781,0.7471264367816092,0.7816091954022989,0.6091954022988506,0.6896551724137931,0.8620689655172413,0.8735632183908046,0.8735632183908046,0.896551724137931
denovo_pdb,5oou_A,A,synthetic construct,False,165.0,redundant,redundant_seq,deep,300,0.862,0.7954545454545454,0.7613636363636364,0.7840909090909091,0.6136363636363636,0.7045454545454546,0.8181818181818182,0.8522727272727273,0.8409090909090909,0.875
denovo_pdb,5op3_A,A,synthetic construct,False,157.0,redundant,redundant_seq,deep,300,0.884,0.8783783783783784,0.7702702702702703,0.8378378378378378,0.6216216216216216,0.7027027027027027,0.8648648648648649,0.8513513513513513,0.8783783783783784,0.8918918918918919
denovo_pdb,5orm_A,A,synthetic construct,False,350.0,same_fold,redundant_seq,deep,300,0.411,0.664,0.48,0.504,0.488,0.504,0.736,0.744,0.776,0.8
denovo_pdb,5trv_A,A,synthetic construct,False,118.0,same_fold,novel_seq,deep,0,0.0,0.2545454545454545,0.2,0.2545454545454545,0.0181818181818181,0.0181818181818181,0.4363636363636363,0.6909090909090909,0.7454545454545455,0.7636363636363637
denovo_pdb,5vjs_A,A,synthetic construct,False,196.0,same_fold,novel_seq,deep,0,0.0,0.3571428571428571,0.246031746031746,0.246031746031746,0.0,0.0,0.8492063492063492,0.8650793650793651,0.873015873015873,0.8492063492063492
denovo_pdb,5vjt_A,A,synthetic construct,False,196.0,same_fold,novel_seq,deep,0,0.0,0.373134328358209,0.2014925373134328,0.2985074626865671,0.0,0.0,0.8656716417910447,0.8955223880597015,0.8731343283582089,0.8656716417910447
denovo_pdb,5vju_A,A,synthetic construct,False,196.0,same_fold,novel_seq,deep,0,0.0,0.4,0.248,0.312,0.0,0.0,0.832,0.792,0.824,0.84
denovo_pdb,5vnv_A,A,synthetic construct,False,120.0,same_fold,redundant_seq,deep,278,0.638,0.46875,0.28125,0.359375,0.734375,0.703125,0.03125,0.71875,0.796875,0.796875
denovo_pdb,5xg5_A,A,synthetic construct,False,145.0,redundant,redundant_seq,deep,65,0.637,0.3457943925233644,0.205607476635514,0.2523364485981308,0.719626168224299,0.6635514018691588,0.0934579439252336,0.9345794392523364,0.9345794392523364,0.9345794392523364
denovo_pdb,5ys7_A,A,Borreliella burgdorferi,False,315.0,same_fold,novel_seq,deep,5,0.984,0.1111111111111111,0.0666666666666666,0.1333333333333333,0.6888888888888889,0.6888888888888889,0.1333333333333333,0.8666666666666667,0.8444444444444444,0.8
denovo_pdb,6ais_O,O,Borreliella burgdorferi,False,244.0,same_fold,novel_seq,deep,4,0.755,0.0476190476190476,0.0952380952380952,0.119047619047619,0.5952380952380952,0.5952380952380952,0.0952380952380952,0.8571428571428571,0.8095238095238095,0.8095238095238095
denovo_pdb,6ds9_A,A,synthetic construct,False,93.0,same_fold,redundant_seq,low,1,0.405,0.5666666666666667,0.4333333333333333,0.5166666666666667,0.0,0.0,0.9166666666666666,0.95,0.9333333333333332,0.85
denovo_pdb,6ee5_A,A,synthetic construct,False,352.0,redundant,redundant_seq,deep,300,0.617,0.0448275862068965,0.0344827586206896,0.0413793103448275,0.7655172413793103,0.7137931034482758,0.2137931034482758,0.8206896551724138,0.8103448275862069,0.8241379310344827
denovo_pdb,6egc_A,A,synthetic construct,False,147.0,same_fold,novel_seq,low,2,0.388,0.4921875,0.40625,0.4296875,0.0,0.0,0.8984375,0.8828125,0.9296875,0.1328125
denovo_pdb,6f0s_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,296,0.705,0.7058823529411765,0.5647058823529412,0.6352941176470588,0.8235294117647058,0.6352941176470588,0.8588235294117647,0.8470588235294118,0.8470588235294118,0.8588235294117647
denovo_pdb,6ff6_A,A,synthetic construct,False,222.0,same_fold,redundant_seq,deep,239,0.554,0.2482269503546099,0.1418439716312056,0.1985815602836879,0.723404255319149,0.7801418439716312,0.2553191489361702,0.7872340425531915,0.8794326241134752,0.8085106382978723
denovo_pdb,6fpb_A,A,synthetic construct,False,160.0,redundant,redundant_seq,deep,300,0.475,0.8860759493670886,0.7848101265822784,0.8354430379746836,0.5949367088607594,0.6582278481012658,0.9240506329113924,0.9240506329113924,0.8987341772151899,0.9240506329113924
denovo_pdb,6g6m_A,A,synthetic construct,False,320.0,redundant,redundant_seq,deep,300,0.546,0.7894736842105263,0.6754385964912281,0.7105263157894737,0.5350877192982456,0.5877192982456141,0.9298245614035088,0.9385964912280702,0.9385964912280702,0.912280701754386
denovo_pdb,6g6p_A,A,synthetic construct,False,318.0,redundant,redundant_seq,deep,300,0.403,0.6357142857142857,0.55,0.6214285714285714,0.4357142857142857,0.5142857142857142,0.7785714285714286,0.7714285714285715,0.7428571428571429,0.7142857142857143
denovo_pdb,6i37_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,287,0.674,0.725,0.65,0.625,0.7125,0.625,0.8375,0.8375,0.825,0.8625
denovo_pdb,6i38_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,288,0.677,0.6547619047619048,0.4642857142857143,0.6309523809523809,0.6785714285714286,0.6309523809523809,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
denovo_pdb,6i39_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,284,0.673,0.6941176470588235,0.5882352941176471,0.6588235294117647,0.7058823529411765,0.6352941176470588,0.8823529411764706,0.8470588235294118,0.8705882352941177,0.9058823529411764
denovo_pdb,6i3a_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,285,0.669,0.5955056179775281,0.5056179775280899,0.5730337078651685,0.6741573033707865,0.5842696629213483,0.0561797752808988,0.8202247191011236,0.8314606741573034,0.8314606741573034
denovo_pdb,6ics_O,O,Borreliella burgdorferi,False,242.0,same_fold,novel_seq,deep,4,0.749,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.6428571428571429,0.6428571428571429,0.0476190476190476,0.8809523809523809,0.8809523809523809,0.8571428571428571
denovo_pdb,6idc_A,A,Borreliella burgdorferi,False,251.0,same_fold,novel_seq,deep,4,0.746,0.0833333333333333,0.0416666666666666,0.125,0.4583333333333333,0.4583333333333333,0.0,0.4583333333333333,0.6666666666666666,0.6666666666666666
denovo_pdb,6iei_A,A,Borreliella burgdorferi B31,False,250.0,same_fold,novel_seq,deep,4,0.746,0.1818181818181818,0.0454545454545454,0.1363636363636363,0.3636363636363636,0.3636363636363636,0.0,0.4090909090909091,0.6363636363636364,0.4090909090909091
denovo_pdb,6jcc_A,A,synthetic construct,False,97.0,same_fold,novel_seq,deep,16,0.319,0.2982456140350877,0.1403508771929824,0.1052631578947368,0.2631578947368421,0.2631578947368421,0.7368421052631579,0.8070175438596491,0.8245614035087719,0.4561403508771929
denovo_pdb,6mrr_A,A,synthetic construct,False,68.0,same_fold,redundant_seq,orphan,1,0.404,0.5,0.4642857142857143,0.4285714285714285,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8928571428571429,0.8928571428571429
denovo_pdb,6mrs_A,A,synthetic construct,False,77.0,same_fold,redundant_seq,low,0,0.0,0.6153846153846154,0.4615384615384615,0.5384615384615384,0.0,0.0,0.8205128205128205,0.8205128205128205,0.8974358974358975,0.8717948717948718
denovo_pdb,6n9h_A,A,synthetic construct,False,75.0,redundant,redundant_seq,orphan,1,0.475,0.5714285714285714,0.4285714285714285,0.4642857142857143,0.0,0.0,0.8214285714285714,0.7857142857142857,0.9285714285714286,0.8571428571428571
denovo_pdb,6naf_A,A,synthetic construct,False,74.0,redundant,redundant_seq,orphan,1,0.475,0.56,0.24,0.48,0.0,0.0,0.84,0.8,0.84,0.76
denovo_pdb,6nek_A,A,synthetic construct,False,86.0,same_fold,redundant_seq,deep,300,0.463,0.3636363636363636,0.3636363636363636,0.4090909090909091,0.1818181818181818,0.2272727272727272,0.4090909090909091,0.4545454545454545,0.4545454545454545,0.4545454545454545
denovo_pdb,6nla_A,A,Streptococcus,False,56.0,same_fold,redundant_seq,deep,4,0.818,0.6875,0.375,0.5,0.6875,0.6875,0.875,0.875,0.8125,0.875
denovo_pdb,6qb2_A,A,synthetic construct,False,95.0,same_fold,redundant_seq,deep,43,0.688,0.1111111111111111,0.0555555555555555,0.074074074074074,0.7037037037037037,0.7037037037037037,0.4259259259259259,0.8333333333333334,0.5370370370370371,0.4629629629629629
denovo_pdb,6qsd_A,A,synthetic construct,False,250.0,redundant,redundant_seq,deep,295,0.716,0.6893203883495146,0.5631067961165048,0.6601941747572816,0.8155339805825242,0.6504854368932039,0.9029126213592232,0.8932038834951457,0.912621359223301,0.8932038834951457
denovo_pdb,6qse_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,295,0.713,0.7032967032967034,0.4835164835164835,0.6373626373626373,0.8241758241758241,0.6593406593406593,0.8791208791208791,0.8681318681318682,0.8791208791208791,0.9010989010989012
denovo_pdb,6qsg_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,295,0.713,0.7659574468085106,0.6170212765957447,0.723404255319149,0.8404255319148937,0.723404255319149,0.925531914893617,0.925531914893617,0.9148936170212766,0.9148936170212766
denovo_pdb,6qsh_A,A,synthetic construct,False,246.0,redundant,redundant_seq,deep,299,0.705,0.6947368421052632,0.5684210526315789,0.5894736842105263,0.8,0.6210526315789474,0.8421052631578947,0.8631578947368421,0.8736842105263158,0.8526315789473684
denovo_pdb,6rej_A,A,synthetic construct,False,250.0,redundant,redundant_seq,deep,299,0.713,0.7352941176470589,0.6666666666666666,0.7156862745098039,0.8431372549019608,0.7352941176470589,0.8823529411764706,0.9019607843137256,0.931372549019608,0.9117647058823528
denovo_pdb,6rek_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,299,0.713,0.6893203883495146,0.6213592233009708,0.6601941747572816,0.8252427184466019,0.6699029126213593,0.8058252427184466,0.8252427184466019,0.8446601941747572,0.8446601941747572
denovo_pdb,6rem_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,299,0.713,0.696078431372549,0.5588235294117647,0.6862745098039216,0.8235294117647058,0.696078431372549,0.8333333333333334,0.8333333333333334,0.8529411764705882,0.8823529411764706
denovo_pdb,6reo_A,A,synthetic construct,False,251.0,redundant,redundant_seq,deep,298,0.685,0.7473684210526316,0.5578947368421052,0.6631578947368421,0.8315789473684211,0.6631578947368421,0.8526315789473684,0.8315789473684211,0.8526315789473684,0.8631578947368421
denovo_pdb,6rlh_A,A,synthetic construct,False,248.0,redundant,redundant_seq,deep,298,0.685,0.723404255319149,0.574468085106383,0.6914893617021277,0.851063829787234,0.6808510638297872,0.0638297872340425,0.8404255319148937,0.851063829787234,0.8936170212765957
denovo_pdb,6rli_A,A,synthetic construct,False,250.0,redundant,redundant_seq,deep,298,0.685,0.7142857142857143,0.6224489795918368,0.6530612244897959,0.7959183673469388,0.6530612244897959,0.7959183673469388,0.8367346938775511,0.8367346938775511,0.8979591836734694
denovo_pdb,6sa6_A,A,synthetic construct,False,395.0,same_fold,redundant_seq,deep,300,0.378,0.7565217391304347,0.6391304347826087,0.6956521739130435,0.4521739130434782,0.5391304347826087,0.8782608695652174,0.8869565217391304,0.8695652173913043,0.8782608695652174
denovo_pdb,6tjg_A,A,synthetic construct,False,320.0,redundant,redundant_seq,deep,283,0.646,0.7328767123287672,0.6506849315068494,0.7602739726027398,0.821917808219178,0.821917808219178,0.8972602739726028,0.9041095890410958,0.8904109589041096,0.8972602739726028
denovo_pdb,6veh_A,A,synthetic construct,False,180.0,redundant,redundant_seq,deep,300,0.622,0.7272727272727273,0.5324675324675324,0.6363636363636364,0.5584415584415584,0.6103896103896104,0.0129870129870129,0.7662337662337663,0.8701298701298701,0.8701298701298701
denovo_pdb,6w3w_A,A,synthetic construct,False,107.0,same_fold,novel_seq,low,4,0.358,0.0384615384615384,0.0384615384615384,0.0,0.1538461538461538,0.1538461538461538,0.903846153846154,0.903846153846154,0.8461538461538461,0.8269230769230769
denovo_pdb,6w90_A,A,synthetic construct,False,130.0,same_fold,novel_seq,low,4,0.35,0.2567567567567567,0.1621621621621621,0.1351351351351351,0.0,0.0,0.6621621621621622,0.6081081081081081,0.6486486486486487,0.581081081081081
denovo_pdb,6wvs_A,A,synthetic construct,False,182.0,same_fold,novel_seq,low,12,0.316,0.5241935483870968,0.4677419354838709,0.5564516129032258,0.0161290322580645,0.0161290322580645,0.8387096774193549,0.8467741935483871,0.9112903225806452,0.8548387096774194
