geometry,threshold,subset,stem,cluster
original,fine,quality_pass,proteina-30d7dcd290fe036f22e5,proteina-30d7dcd290fe036f22e5
original,fine,quality_pass,proteina-8b7919e8c8f9b7d17c50,proteina-8b7919e8c8f9b7d17c50
original,fine,quality_pass,proteina-63872c28075090970779,proteina-63872c28075090970779
original,fine,quality_pass,proteina-0308f70be3294a172aee,proteina-0308f70be3294a172aee
original,fine,quality_pass,proteina-9c35e34baaadfb7002bd,proteina-9c35e34baaadfb7002bd
original,fine,quality_pass,proteina-cb7f8d6e27dea5ebb4b5,proteina-cb7f8d6e27dea5ebb4b5
original,fine,quality_pass,proteina-c491358b572851294e3b,proteina-c491358b572851294e3b
original,fine,quality_pass,proteina-de62eb9742b582f05cd3,proteina-de62eb9742b582f05cd3
original,fine,quality_pass,proteina-4dee0293e78269033ee5,proteina-4dee0293e78269033ee5
original,fine,quality_pass,proteina-283c6dbb528c15b81ac8,proteina-283c6dbb528c15b81ac8
original,fine,quality_pass,proteina-3999e7d2ac1e6c3fc3ab,proteina-3999e7d2ac1e6c3fc3ab
original,fine,quality_pass,proteina-c4c9867eec02dd6ecf3d,proteina-3999e7d2ac1e6c3fc3ab
original,fine,quality_pass,proteina-7b2c89173a94dc2fe651,proteina-3999e7d2ac1e6c3fc3ab
original,fine,quality_pass,proteina-4327ed5e9c7b24485dac,proteina-4327ed5e9c7b24485dac
original,fine,quality_pass,proteina-9538f6a8bc69c75641d0,proteina-4327ed5e9c7b24485dac
original,fine,quality_pass,proteina-56e1183848fcaee780f5,proteina-56e1183848fcaee780f5
original,fine,quality_pass,proteina-23942e9049d9a2f5d2b9,proteina-23942e9049d9a2f5d2b9
original,fine,quality_pass,proteina-b6c8a48db01785426392,proteina-b6c8a48db01785426392
original,fine,quality_pass,proteina-d89333c3647549e005cf,proteina-d89333c3647549e005cf
original,fine,quality_pass,proteina-c16703e46ba34b697f0d,proteina-c16703e46ba34b697f0d
original,fine,quality_pass,proteina-d00a9f8ac4dfba66d730,proteina-9624a89ffa2f046ce541
original,fine,quality_pass,proteina-9624a89ffa2f046ce541,proteina-9624a89ffa2f046ce541
original,fine,quality_pass,proteina-8df24564c46d78764ec7,proteina-8df24564c46d78764ec7
original,fine,quality_pass,proteina-74043e9ef3c7eaaf763c,proteina-74043e9ef3c7eaaf763c
original,fine,quality_pass,proteina-7d99ef59120e8d03530c,proteina-7d99ef59120e8d03530c
original,fine,quality_pass,proteina-e58d1260d2adc966095b,proteina-e58d1260d2adc966095b
original,fine,quality_pass,proteina-1818fb7ec7de4f4c0a0b,proteina-1818fb7ec7de4f4c0a0b
original,fine,quality_pass,proteina-14ea71f49b3164e4c4e4,proteina-14ea71f49b3164e4c4e4
original,fine,quality_pass,proteina-df9c3cc5385203d4b1e8,proteina-df9c3cc5385203d4b1e8
original,fine,quality_pass,proteina-b7937ca5b6432774e4db,proteina-b7937ca5b6432774e4db
original,fine,quality_pass,proteina-dd5ca6766dc9e91257b9,proteina-dd5ca6766dc9e91257b9
original,fine,quality_pass,proteina-6752940ae12eca3b8e99,proteina-6752940ae12eca3b8e99
original,fine,quality_pass,proteina-04381f0811f1c9f569de,proteina-04381f0811f1c9f569de
original,fine,quality_pass,proteina-73283c1f66154e8d7cf2,proteina-73283c1f66154e8d7cf2
original,fine,quality_pass,proteina-549cdf4fe29fd7485fcc,proteina-549cdf4fe29fd7485fcc
original,fine,quality_pass,proteina-766661e0858752e7610a,proteina-766661e0858752e7610a
original,fine,quality_pass,proteina-cb54aeea8d253aaa8a65,proteina-cb54aeea8d253aaa8a65
original,fine,quality_pass,proteina-4ae0e2eae11b2b4c5a3b,proteina-4ae0e2eae11b2b4c5a3b
original,fine,quality_pass,proteina-1d90d7b7ad5593e8d5d8,proteina-1d90d7b7ad5593e8d5d8
original,fine,quality_pass,proteina-75e3c21bbeb6f05a8cbd,proteina-75e3c21bbeb6f05a8cbd
original,fine,quality_pass,proteina-3b5951fa585e2c11f1da,proteina-3b5951fa585e2c11f1da
original,fine,quality_pass,proteina-05e1d3d5bf4adb5fadee,proteina-05e1d3d5bf4adb5fadee
original,fine,quality_pass,proteina-dfe92b3705ef3c76824e,proteina-dfe92b3705ef3c76824e
original,fine,quality_pass,proteina-07482b5e78e3e7104b68,proteina-07482b5e78e3e7104b68
original,fine,quality_pass,proteina-b68efba87ae9c567b037,proteina-b68efba87ae9c567b037
original,fine,quality_pass,proteina-0641665dd2d1a5180fb6,proteina-0641665dd2d1a5180fb6
original,fine,quality_pass,proteina-14d4e7a8a48e2f4a19bc,proteina-14d4e7a8a48e2f4a19bc
original,fine,quality_pass,proteina-273f2546c68dda95c9ab,proteina-273f2546c68dda95c9ab
original,fine,quality_pass,proteina-459d812f0d42c9e53002,proteina-459d812f0d42c9e53002
original,fine,quality_pass,proteina-fea18553d67cca6b8ad2,proteina-fea18553d67cca6b8ad2
original,fine,quality_pass,proteina-020472ebe33aa67481e1,proteina-020472ebe33aa67481e1
original,fine,quality_pass,proteina-52021e7e05ea5f00faea,proteina-52021e7e05ea5f00faea
original,fine,quality_pass,proteina-48aa893a8c79ee79e4d5,proteina-48aa893a8c79ee79e4d5
original,fine,quality_pass,proteina-c45f5382ee92e527936a,proteina-c45f5382ee92e527936a
original,fine,quality_pass,proteina-8fd6f6afd68a7595bf88,proteina-8fd6f6afd68a7595bf88
original,fine,quality_pass,proteina-4ffc09e1cf28c45fe0df,proteina-4ffc09e1cf28c45fe0df
original,fine,quality_pass,proteina-44dd382d304e94c1599e,proteina-44dd382d304e94c1599e
original,fine,quality_pass,proteina-4551affa95444c8367f7,proteina-4551affa95444c8367f7
original,fine,quality_pass,proteina-e292cca4b4ef1405301b,proteina-e292cca4b4ef1405301b
original,fine,quality_pass,proteina-3558c0f101cfa9093a8e,proteina-3558c0f101cfa9093a8e
original,fine,quality_pass,proteina-196fab2d1334b4ef9bbd,proteina-196fab2d1334b4ef9bbd
original,fine,quality_pass,proteina-36d58e1890b9e5f044de,proteina-36d58e1890b9e5f044de
original,fine,quality_pass,proteina-4463b00f7215feaebc78,proteina-4463b00f7215feaebc78
original,fine,quality_pass,proteina-65603b8ccdf828c66fe9,proteina-65603b8ccdf828c66fe9
original,fine,quality_pass,proteina-1bb6dc4c717410f68fb6,proteina-1bb6dc4c717410f68fb6
original,fine,quality_pass,proteina-86f4e1afcfb175e8a15f,proteina-86f4e1afcfb175e8a15f
original,fine,quality_pass,proteina-5ae40b0808eedb9648a2,proteina-5ae40b0808eedb9648a2
original,fine,quality_pass,proteina-f800ee5280504b544e90,proteina-f800ee5280504b544e90
original,fine,quality_pass,proteina-d7062f078b3879994d47,proteina-d7062f078b3879994d47
original,fine,quality_pass,proteina-25b37f4890317a940404,proteina-25b37f4890317a940404
original,fine,quality_pass,proteina-af6d60413d4df42ce80f,proteina-af6d60413d4df42ce80f
original,fine,quality_pass,proteina-4416552306f90e4b026d,proteina-4416552306f90e4b026d
original,fine,quality_pass,proteina-9a35e736478bdd318640,proteina-9a35e736478bdd318640
original,fine,quality_pass,proteina-0cbb70109235edc57627,proteina-0cbb70109235edc57627
original,fine,quality_pass,proteina-f1bc8902dca7f7abdc5a,proteina-f1bc8902dca7f7abdc5a
original,fine,quality_pass,proteina-a6d508be309c05d738a1,proteina-a6d508be309c05d738a1
original,fine,quality_pass,proteina-6e1f0a16c599cb4a2add,proteina-6e1f0a16c599cb4a2add
original,fine,quality_pass,proteina-39af924ccc85aa1425c4,proteina-39af924ccc85aa1425c4
original,fine,quality_pass,proteina-42c3d74a0a7245b29cdc,proteina-42c3d74a0a7245b29cdc
original,fine,quality_pass,proteina-46148482192ad766e4c2,proteina-46148482192ad766e4c2
original,fine,quality_pass,proteina-8f4c8cdc3b6416d0556f,proteina-8f4c8cdc3b6416d0556f
original,fine,quality_pass,proteina-08623e82f6c38a7ff069,proteina-08623e82f6c38a7ff069
original,fine,quality_pass,proteina-97af2369b2eb3ae5aabb,proteina-97af2369b2eb3ae5aabb
original,fine,quality_pass,proteina-757e084542e810238a1d,proteina-757e084542e810238a1d
original,fine,quality_pass,proteina-6e505ebcd86333f157eb,proteina-6e505ebcd86333f157eb
original,fine,quality_pass,proteina-0f828a76f46c346dafc0,proteina-0f828a76f46c346dafc0
original,fine,quality_pass,proteina-8daf0a137dbc708eb6f0,proteina-8daf0a137dbc708eb6f0
original,fine,quality_pass,proteina-6fee0f24aae8ca057c5d,proteina-6fee0f24aae8ca057c5d
original,fine,quality_pass,proteina-1c1f932ebc86e3916f5c,proteina-1c1f932ebc86e3916f5c
original,fine,quality_pass,proteina-204fe8b6de0380fbda58,proteina-204fe8b6de0380fbda58
original,fine,quality_pass,proteina-c620100f9995791508a9,proteina-c620100f9995791508a9
original,fine,quality_pass,proteina-a63fcefa4c2d91649c98,proteina-a63fcefa4c2d91649c98
original,fine,quality_pass,proteina-8a19722f1d4242a2f136,proteina-8a19722f1d4242a2f136
original,fine,quality_pass,proteina-8eab5c77f3584284662d,proteina-8eab5c77f3584284662d
original,fine,quality_pass,proteina-08b72c228b824849fa88,proteina-08b72c228b824849fa88
original,fine,quality_pass,proteina-adeafa1b8a1263f9f707,proteina-adeafa1b8a1263f9f707
original,fine,quality_pass,proteina-7bd1f6f210d46df9a286,proteina-7bd1f6f210d46df9a286
original,fine,quality_pass,proteina-9f7a8045063353ac6813,proteina-9f7a8045063353ac6813
original,fine,quality_pass,proteina-95b17d1b8ab1f8cd5610,proteina-95b17d1b8ab1f8cd5610
original,fine,quality_pass,proteina-9ea00cebeec271a31f40,proteina-9ea00cebeec271a31f40
original,fine,quality_pass,proteina-3135c1ce87b39beb0350,proteina-3135c1ce87b39beb0350
original,fine,quality_pass,proteina-857e180c008884749f15,proteina-857e180c008884749f15
original,fine,quality_pass,proteina-533ac95d66e2f2d8df9b,proteina-533ac95d66e2f2d8df9b
original,fine,quality_pass,proteina-2c38d189900329477ce8,proteina-2c38d189900329477ce8
original,fine,quality_pass,proteina-daf1f36564a0b520d0a1,proteina-daf1f36564a0b520d0a1
original,fine,quality_pass,proteina-6088961eee1c4bbd62c0,proteina-6088961eee1c4bbd62c0
original,fine,quality_pass,proteina-50c7b115375132b1d6b6,proteina-50c7b115375132b1d6b6
original,fine,quality_pass,proteina-115beb2d456d38fbbcc8,proteina-115beb2d456d38fbbcc8
original,fine,quality_pass,proteina-a373a1c62a885386a711,proteina-a373a1c62a885386a711
original,fine,quality_pass,proteina-6b9ee1bfa262bc6338ef,proteina-6b9ee1bfa262bc6338ef
original,fine,quality_pass,proteina-c6409dfa345b05f5d5d9,proteina-c6409dfa345b05f5d5d9
original,fine,quality_pass,proteina-f5a3936a518e71b4947e,proteina-f5a3936a518e71b4947e
original,fine,quality_pass,proteina-319d9d655dbabb0511ff,proteina-319d9d655dbabb0511ff
original,fine,quality_pass,proteina-7833ba24eda0990a02eb,proteina-7833ba24eda0990a02eb
original,fine,quality_pass,proteina-4bbf142c1b2bacc02600,proteina-4bbf142c1b2bacc02600
original,fine,quality_pass,proteina-8537e2c0331e2f9953f7,proteina-8537e2c0331e2f9953f7
original,fine,quality_pass,proteina-1e0fb0d4c115131831b5,proteina-1e0fb0d4c115131831b5
original,fine,quality_pass,proteina-7291d296898ff8dbfc24,proteina-7291d296898ff8dbfc24
original,fine,quality_pass,proteina-614e28c3079353155128,proteina-614e28c3079353155128
original,fine,quality_pass,proteina-c416bd9d55fe40acda31,proteina-c416bd9d55fe40acda31
original,fine,quality_pass,proteina-3025f21bb5b363bb7835,proteina-3025f21bb5b363bb7835
original,fine,quality_pass,proteina-97b43890e6250b8a584b,proteina-97b43890e6250b8a584b
original,fine,quality_pass,proteina-6ff5f07253e0a35e15e4,proteina-6ff5f07253e0a35e15e4
original,fine,quality_pass,proteina-351f4b0d3e2ce0554d40,proteina-351f4b0d3e2ce0554d40
original,fine,quality_pass,proteina-cbfe929ddafc728b75f0,proteina-cbfe929ddafc728b75f0
original,fine,quality_pass,proteina-135917511679828d7e71,proteina-135917511679828d7e71
original,fine,quality_pass,proteina-a5cd1f724791d37063f9,proteina-a5cd1f724791d37063f9
original,fine,quality_pass,proteina-f9f1da4c6c63395f449d,proteina-f9f1da4c6c63395f449d
original,fine,quality_pass,proteina-946b81051cbba3b5f703,proteina-946b81051cbba3b5f703
original,fine,quality_pass,proteina-171210a29768f1e4d93e,proteina-171210a29768f1e4d93e
original,fine,quality_pass,proteina-3d1436f1835d3622222f,proteina-3d1436f1835d3622222f
original,fine,quality_pass,proteina-6b5431d6a23b5648f12d,proteina-6b5431d6a23b5648f12d
original,fine,quality_pass,proteina-8f283ceab8ef2fd378c8,proteina-8f283ceab8ef2fd378c8
original,fine,quality_pass,proteina-534d049152c7816958a1,proteina-534d049152c7816958a1
original,fine,quality_pass,proteina-367f5e37b2fec3ebf6dd,proteina-367f5e37b2fec3ebf6dd
original,fine,quality_pass,proteina-5b2bcac56161c71d94cb,proteina-5b2bcac56161c71d94cb
original,fine,quality_pass,proteina-6d70f8e72623a6cc4136,proteina-6d70f8e72623a6cc4136
original,fine,quality_pass,proteina-5708fbb76a46a27888af,proteina-5708fbb76a46a27888af
original,fine,quality_pass,proteina-dc07e3a6a4ac404ef3fb,proteina-dc07e3a6a4ac404ef3fb
original,fine,quality_pass,proteina-8109e29a0833a4e66c8d,proteina-8109e29a0833a4e66c8d
original,fine,quality_pass,proteina-1bb5140063c1dd1f0a1a,proteina-1bb5140063c1dd1f0a1a
original,fine,quality_pass,proteina-4cf11ff8e0061630e406,proteina-4cf11ff8e0061630e406
original,fine,quality_pass,proteina-5bddec688225908f52cc,proteina-5bddec688225908f52cc
original,fine,quality_pass,proteina-833e2015ef9308a92cfd,proteina-833e2015ef9308a92cfd
original,broad,all,proteina-75c14aeacc8a1a77d74f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-215583f1945db6f6dbfe,proteina-020472ebe33aa67481e1
original,broad,all,proteina-0ad9b6897347c8251eaf,proteina-020472ebe33aa67481e1
original,broad,all,proteina-70791b852d1236e1a0d1,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a81dbf596dce0d01f55f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-fa8062f75af335e9ecf1,proteina-020472ebe33aa67481e1
original,broad,all,proteina-276b5488628433a2a539,proteina-020472ebe33aa67481e1
original,broad,all,proteina-196b47be5f54394618a0,proteina-020472ebe33aa67481e1
original,broad,all,proteina-c47b28aae69757c46b68,proteina-020472ebe33aa67481e1
original,broad,all,proteina-ae2d335f6f1b2af6d22e,proteina-020472ebe33aa67481e1
original,broad,all,proteina-5ed86f32a250b3c9459d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-24f4d1ab8dffefb3b814,proteina-020472ebe33aa67481e1
original,broad,all,proteina-c337ed2496379b3a507b,proteina-020472ebe33aa67481e1
original,broad,all,proteina-b973158da8600beb120e,proteina-020472ebe33aa67481e1
original,broad,all,proteina-2bffd6308ea6421552b3,proteina-020472ebe33aa67481e1
original,broad,all,proteina-d909ed39640b232ffeab,proteina-020472ebe33aa67481e1
original,broad,all,proteina-c6534107658702efbffc,proteina-020472ebe33aa67481e1
original,broad,all,proteina-57083b0489e240b352cb,proteina-020472ebe33aa67481e1
original,broad,all,proteina-8a2cb45828c7f54a286f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-cfc40e241f03e7e656b9,proteina-020472ebe33aa67481e1
original,broad,all,proteina-902a7b7c464bf3c315f7,proteina-020472ebe33aa67481e1
original,broad,all,proteina-2a4a9abfb2af9f5d3ce5,proteina-020472ebe33aa67481e1
original,broad,all,proteina-0a4986de98417fc38457,proteina-020472ebe33aa67481e1
original,broad,all,proteina-af7d027679bf8dba3c04,proteina-020472ebe33aa67481e1
original,broad,all,proteina-2f58b143cc41192eb256,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a05690df4731bece6c9d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-8d666fc85f33fc1f3b19,proteina-020472ebe33aa67481e1
original,broad,all,proteina-666c48866efe82a999be,proteina-020472ebe33aa67481e1
original,broad,all,proteina-7089d909c2af8a353b88,proteina-020472ebe33aa67481e1
original,broad,all,proteina-9f8f92f73c26a8508671,proteina-020472ebe33aa67481e1
original,broad,all,proteina-dbe6a3bb3fe03ad61a61,proteina-020472ebe33aa67481e1
original,broad,all,proteina-439d3b24029848b1f19a,proteina-020472ebe33aa67481e1
original,broad,all,proteina-bc3b7b3a34cd11f1c78d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-3387cafc657a0a340fe8,proteina-020472ebe33aa67481e1
original,broad,all,proteina-0fb6d5c4cc1232112180,proteina-020472ebe33aa67481e1
original,broad,all,proteina-bd6762cea62cae9fffa7,proteina-020472ebe33aa67481e1
original,broad,all,proteina-e636365f0a7a57553a0f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-5577c9fab50dd1266bf2,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a85a76c978eac08e2687,proteina-020472ebe33aa67481e1
original,broad,all,proteina-b55cbb9d584613aaa5da,proteina-020472ebe33aa67481e1
original,broad,all,proteina-7308efa9234e569bd022,proteina-020472ebe33aa67481e1
original,broad,all,proteina-6648e52b3c80e35a1af7,proteina-020472ebe33aa67481e1
original,broad,all,proteina-76eec2ffec8854fd5cca,proteina-020472ebe33aa67481e1
original,broad,all,proteina-b745fe0c1378aae3777e,proteina-020472ebe33aa67481e1
original,broad,all,proteina-07892e951ee9425b73e6,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a57ec9536230be57026f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-fcacbecfcb0d7acb4612,proteina-020472ebe33aa67481e1
original,broad,all,proteina-5d61ea52251aa80193af,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4a330c07c2b73a0fa141,proteina-020472ebe33aa67481e1
original,broad,all,proteina-b1364757cc8f7d62c40f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-fd1ba8c2633583bfd2d7,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4fe420ca8229df130ca9,proteina-020472ebe33aa67481e1
original,broad,all,proteina-20b5a2ad6be031dacf24,proteina-020472ebe33aa67481e1
original,broad,all,proteina-938b23882ed36cdd4619,proteina-020472ebe33aa67481e1
original,broad,all,proteina-48e986922343cf2640cb,proteina-020472ebe33aa67481e1
original,broad,all,proteina-59c8c355e6342e92d3c9,proteina-020472ebe33aa67481e1
original,broad,all,proteina-e7ec643a44e20b03dada,proteina-020472ebe33aa67481e1
original,broad,all,proteina-368f172190a7c1817756,proteina-020472ebe33aa67481e1
original,broad,all,proteina-bdd78217c35974467af3,proteina-020472ebe33aa67481e1
original,broad,all,proteina-cbf8c8d4a53c859d4ea7,proteina-020472ebe33aa67481e1
original,broad,all,proteina-696132d886d3c9b52251,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a6688467907748128858,proteina-020472ebe33aa67481e1
original,broad,all,proteina-57caf028f21c28a7ae89,proteina-020472ebe33aa67481e1
original,broad,all,proteina-15b208095e1495863a32,proteina-020472ebe33aa67481e1
original,broad,all,proteina-cac28b7490b76225f9ee,proteina-020472ebe33aa67481e1
original,broad,all,proteina-30d7dcd290fe036f22e5,proteina-020472ebe33aa67481e1
original,broad,all,proteina-8b7919e8c8f9b7d17c50,proteina-020472ebe33aa67481e1
original,broad,all,proteina-63872c28075090970779,proteina-020472ebe33aa67481e1
original,broad,all,proteina-576af52de547319d7f5b,proteina-020472ebe33aa67481e1
original,broad,all,proteina-0308f70be3294a172aee,proteina-020472ebe33aa67481e1
original,broad,all,proteina-9c35e34baaadfb7002bd,proteina-020472ebe33aa67481e1
original,broad,all,proteina-c491358b572851294e3b,proteina-020472ebe33aa67481e1
original,broad,all,proteina-de62eb9742b582f05cd3,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4dee0293e78269033ee5,proteina-020472ebe33aa67481e1
original,broad,all,proteina-283c6dbb528c15b81ac8,proteina-020472ebe33aa67481e1
original,broad,all,proteina-3999e7d2ac1e6c3fc3ab,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4327ed5e9c7b24485dac,proteina-020472ebe33aa67481e1
original,broad,all,proteina-56e1183848fcaee780f5,proteina-020472ebe33aa67481e1
original,broad,all,proteina-d8b38fab9d70b86c27c8,proteina-020472ebe33aa67481e1
original,broad,all,proteina-d823593e023cb4b416b1,proteina-020472ebe33aa67481e1
original,broad,all,proteina-23942e9049d9a2f5d2b9,proteina-020472ebe33aa67481e1
original,broad,all,proteina-b6c8a48db01785426392,proteina-020472ebe33aa67481e1
original,broad,all,proteina-d89333c3647549e005cf,proteina-020472ebe33aa67481e1
original,broad,all,proteina-c16703e46ba34b697f0d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-d00a9f8ac4dfba66d730,proteina-020472ebe33aa67481e1
original,broad,all,proteina-82c7891ef0055f77f08f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-8df24564c46d78764ec7,proteina-020472ebe33aa67481e1
original,broad,all,proteina-74043e9ef3c7eaaf763c,proteina-020472ebe33aa67481e1
original,broad,all,proteina-ff3044fa8af037fbd832,proteina-020472ebe33aa67481e1
original,broad,all,proteina-7d99ef59120e8d03530c,proteina-020472ebe33aa67481e1
original,broad,all,proteina-e58d1260d2adc966095b,proteina-020472ebe33aa67481e1
original,broad,all,proteina-05efa835bc8aa6296099,proteina-020472ebe33aa67481e1
original,broad,all,proteina-1818fb7ec7de4f4c0a0b,proteina-020472ebe33aa67481e1
original,broad,all,proteina-14ea71f49b3164e4c4e4,proteina-020472ebe33aa67481e1
original,broad,all,proteina-df9c3cc5385203d4b1e8,proteina-020472ebe33aa67481e1
original,broad,all,proteina-b7937ca5b6432774e4db,proteina-020472ebe33aa67481e1
original,broad,all,proteina-dd5ca6766dc9e91257b9,proteina-020472ebe33aa67481e1
original,broad,all,proteina-6752940ae12eca3b8e99,proteina-020472ebe33aa67481e1
original,broad,all,proteina-04381f0811f1c9f569de,proteina-020472ebe33aa67481e1
original,broad,all,proteina-73283c1f66154e8d7cf2,proteina-020472ebe33aa67481e1
original,broad,all,proteina-549cdf4fe29fd7485fcc,proteina-020472ebe33aa67481e1
original,broad,all,proteina-766661e0858752e7610a,proteina-020472ebe33aa67481e1
original,broad,all,proteina-cb54aeea8d253aaa8a65,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4ae0e2eae11b2b4c5a3b,proteina-020472ebe33aa67481e1
original,broad,all,proteina-1d90d7b7ad5593e8d5d8,proteina-020472ebe33aa67481e1
original,broad,all,proteina-30b018bee2cb5953c283,proteina-020472ebe33aa67481e1
original,broad,all,proteina-75e3c21bbeb6f05a8cbd,proteina-020472ebe33aa67481e1
original,broad,all,proteina-05e1d3d5bf4adb5fadee,proteina-020472ebe33aa67481e1
original,broad,all,proteina-dfe92b3705ef3c76824e,proteina-020472ebe33aa67481e1
original,broad,all,proteina-9e404ea2814d25680980,proteina-020472ebe33aa67481e1
original,broad,all,proteina-07482b5e78e3e7104b68,proteina-020472ebe33aa67481e1
original,broad,all,proteina-b68efba87ae9c567b037,proteina-020472ebe33aa67481e1
original,broad,all,proteina-273f2546c68dda95c9ab,proteina-020472ebe33aa67481e1
original,broad,all,proteina-39038d37f5d1276122ce,proteina-020472ebe33aa67481e1
original,broad,all,proteina-fea18553d67cca6b8ad2,proteina-020472ebe33aa67481e1
original,broad,all,proteina-020472ebe33aa67481e1,proteina-020472ebe33aa67481e1
original,broad,all,proteina-52021e7e05ea5f00faea,proteina-020472ebe33aa67481e1
original,broad,all,proteina-48aa893a8c79ee79e4d5,proteina-020472ebe33aa67481e1
original,broad,all,proteina-c45f5382ee92e527936a,proteina-020472ebe33aa67481e1
original,broad,all,proteina-8fd6f6afd68a7595bf88,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4ffc09e1cf28c45fe0df,proteina-020472ebe33aa67481e1
original,broad,all,proteina-44dd382d304e94c1599e,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4551affa95444c8367f7,proteina-020472ebe33aa67481e1
original,broad,all,proteina-e292cca4b4ef1405301b,proteina-020472ebe33aa67481e1
original,broad,all,proteina-3558c0f101cfa9093a8e,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a5c67f4246fa4a78ad68,proteina-020472ebe33aa67481e1
original,broad,all,proteina-36d58e1890b9e5f044de,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4463b00f7215feaebc78,proteina-020472ebe33aa67481e1
original,broad,all,proteina-65603b8ccdf828c66fe9,proteina-020472ebe33aa67481e1
original,broad,all,proteina-1bb6dc4c717410f68fb6,proteina-020472ebe33aa67481e1
original,broad,all,proteina-feb0e91be4e869c51ef9,proteina-020472ebe33aa67481e1
original,broad,all,proteina-86f4e1afcfb175e8a15f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-5ae40b0808eedb9648a2,proteina-020472ebe33aa67481e1
original,broad,all,proteina-f800ee5280504b544e90,proteina-020472ebe33aa67481e1
original,broad,all,proteina-d7062f078b3879994d47,proteina-020472ebe33aa67481e1
original,broad,all,proteina-87e2f6b424b514e1d25f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-9624a89ffa2f046ce541,proteina-020472ebe33aa67481e1
original,broad,all,proteina-25b37f4890317a940404,proteina-020472ebe33aa67481e1
original,broad,all,proteina-af6d60413d4df42ce80f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-4416552306f90e4b026d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-9a35e736478bdd318640,proteina-020472ebe33aa67481e1
original,broad,all,proteina-f0d84e1f113e9631f430,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a6d508be309c05d738a1,proteina-020472ebe33aa67481e1
original,broad,all,proteina-c4c9867eec02dd6ecf3d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-6e1f0a16c599cb4a2add,proteina-020472ebe33aa67481e1
original,broad,all,proteina-527619658c03e2bb1f1d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-5f9062f6b88bb6802d78,proteina-020472ebe33aa67481e1
original,broad,all,proteina-39af924ccc85aa1425c4,proteina-020472ebe33aa67481e1
original,broad,all,proteina-42c3d74a0a7245b29cdc,proteina-020472ebe33aa67481e1
original,broad,all,proteina-6dce2b58b5d5ed4ad0fb,proteina-020472ebe33aa67481e1
original,broad,all,proteina-46148482192ad766e4c2,proteina-020472ebe33aa67481e1
original,broad,all,proteina-8f4c8cdc3b6416d0556f,proteina-020472ebe33aa67481e1
original,broad,all,proteina-08623e82f6c38a7ff069,proteina-020472ebe33aa67481e1
original,broad,all,proteina-a048de82e5e5e92c5a36,proteina-020472ebe33aa67481e1
original,broad,all,proteina-97af2369b2eb3ae5aabb,proteina-020472ebe33aa67481e1
original,broad,all,proteina-487c782e6c3ecf697e5a,proteina-020472ebe33aa67481e1
original,broad,all,proteina-757e084542e810238a1d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-bbe0247d6974306c914c,proteina-020472ebe33aa67481e1
original,broad,all,proteina-6e505ebcd86333f157eb,proteina-020472ebe33aa67481e1
original,broad,all,proteina-0f828a76f46c346dafc0,proteina-020472ebe33aa67481e1
original,broad,all,proteina-8daf0a137dbc708eb6f0,proteina-020472ebe33aa67481e1
original,broad,all,proteina-ee52c585bf6e885d9b56,proteina-020472ebe33aa67481e1
original,broad,all,proteina-f05a526024931fde7825,proteina-020472ebe33aa67481e1
original,broad,all,proteina-7f6e8d40118524eded61,proteina-020472ebe33aa67481e1
original,broad,all,proteina-6fee0f24aae8ca057c5d,proteina-020472ebe33aa67481e1
original,broad,all,proteina-27dc9adcce15b3bc61d6,proteina-020472ebe33aa67481e1
original,broad,all,proteina-1c1f932ebc86e3916f5c,proteina-020472ebe33aa67481e1
