query,target,qtmscore,ttmscore,qcov,tcov,evalue,stem,min_tm,reference_split
proteina-2c38d189900329477ce8,A0A7S1A9P2,7.064E-01,6.786E-01,0.970,0.924,6.395E-01,proteina-2c38d189900329477ce8,0.6786,train
proteina-97f80220aedc30db37fd,A0A2E1MZA4,9.525E-01,8.191E-01,1.000,0.966,8.696E-01,proteina-97f80220aedc30db37fd,0.8191,train
proteina-cac28b7490b76225f9ee,A0A1Q9UFL7,8.916E-01,9.002E-01,0.980,0.960,8.740E-01,proteina-cac28b7490b76225f9ee,0.8916,train
proteina-135917511679828d7e71,A0A1R4JZ49,5.314E-01,5.359E-01,0.780,0.828,4.943E-01,proteina-135917511679828d7e71,0.5314,train
proteina-3025f21bb5b363bb7835,A0A7K3WUJ6,6.747E-01,6.808E-01,0.820,0.838,6.465E-01,proteina-3025f21bb5b363bb7835,0.6747,train
proteina-6fee0f24aae8ca057c5d,A0A7C5UY31,6.097E-01,5.941E-01,0.880,0.903,5.691E-01,proteina-6fee0f24aae8ca057c5d,0.5941,train
proteina-bbe0247d6974306c914c,A0A843EFL9,7.678E-01,7.745E-01,0.960,0.960,7.222E-01,proteina-bbe0247d6974306c914c,0.7678,train
proteina-04088de99a0727dd554f,A0A6B5PED6,6.333E-01,7.124E-01,0.880,0.830,6.490E-01,proteina-04088de99a0727dd554f,0.6333,train
proteina-20b5a2ad6be031dacf24,A0A6L3SRI3,7.657E-01,7.526E-01,0.980,0.951,7.159E-01,proteina-20b5a2ad6be031dacf24,0.7526,train
proteina-5dbfe95d80268b6e97e4,A0A2A5AAW3,7.342E-01,7.564E-01,0.800,0.804,7.368E-01,proteina-5dbfe95d80268b6e97e4,0.7342,train
proteina-97b43890e6250b8a584b,A0A6C1C3U6,5.445E-01,5.445E-01,0.910,0.800,4.899E-01,proteina-97b43890e6250b8a584b,0.5445,train
proteina-7308efa9234e569bd022,A0A842QTF8,8.223E-01,7.743E-01,1.000,0.944,7.592E-01,proteina-7308efa9234e569bd022,0.7743,train
proteina-b6c8a48db01785426392,A0A179CZM1,5.713E-01,6.088E-01,0.740,0.806,5.573E-01,proteina-b6c8a48db01785426392,0.5713,train
proteina-f9f1da4c6c63395f449d,A0A3S0BZ80,6.230E-01,5.202E-01,0.890,0.927,5.335E-01,proteina-f9f1da4c6c63395f449d,0.5202,train
proteina-2bffd6308ea6421552b3,A0A7Y2I6W6,8.390E-01,8.790E-01,1.000,0.979,8.227E-01,proteina-2bffd6308ea6421552b3,0.839,train
proteina-5ed86f32a250b3c9459d,A0A287I339,5.382E-01,6.643E-01,0.710,0.935,5.467E-01,proteina-5ed86f32a250b3c9459d,0.5382,train
proteina-938b23882ed36cdd4619,A0A7J3SLA0,7.387E-01,7.518E-01,0.970,0.990,7.004E-01,proteina-938b23882ed36cdd4619,0.7387,train
proteina-05efa835bc8aa6296099,A0A7S3PW89,8.242E-01,8.027E-01,1.000,0.942,7.732E-01,proteina-05efa835bc8aa6296099,0.8027,train
proteina-39038d37f5d1276122ce,A0A813XBN6,7.482E-01,7.051E-01,0.960,0.916,6.872E-01,proteina-39038d37f5d1276122ce,0.7051,train
proteina-74043e9ef3c7eaaf763c,A0A415TBL9,7.120E-01,7.320E-01,0.870,0.918,6.931E-01,proteina-74043e9ef3c7eaaf763c,0.712,train
proteina-c16703e46ba34b697f0d,A0A3L7P832,6.049E-01,5.254E-01,0.660,0.621,5.517E-01,proteina-c16703e46ba34b697f0d,0.5254,train
proteina-75c14aeacc8a1a77d74f,U6SRP8,6.783E-01,7.344E-01,0.870,0.945,6.544E-01,proteina-75c14aeacc8a1a77d74f,0.6783,train
proteina-a85a76c978eac08e2687,A0A1J5A3H7,7.939E-01,7.067E-01,0.980,1.000,7.123E-01,proteina-a85a76c978eac08e2687,0.7067,train
proteina-1d90d7b7ad5593e8d5d8,A0A445ALJ9,6.418E-01,6.166E-01,0.880,0.914,5.795E-01,proteina-1d90d7b7ad5593e8d5d8,0.6166,train
proteina-527619658c03e2bb1f1d,A0A561H5F7,7.771E-01,7.703E-01,0.940,0.941,7.314E-01,proteina-527619658c03e2bb1f1d,0.7703,train
proteina-766661e0858752e7610a,A0A7K1XW59,6.559E-01,6.674E-01,0.850,0.888,6.213E-01,proteina-766661e0858752e7610a,0.6559,train
proteina-bb0a86c9b8759820a787,A0A671UH07,5.053E-01,4.534E-01,1.000,0.930,4.342E-01,proteina-bb0a86c9b8759820a787,0.4534,train
proteina-de62eb9742b582f05cd3,A0A528LMW5,7.631E-01,7.007E-01,0.910,0.882,6.977E-01,proteina-de62eb9742b582f05cd3,0.7007,train
proteina-1bb5140063c1dd1f0a1a,A0A0R2IAH5,7.081E-01,7.143E-01,0.970,0.980,6.686E-01,proteina-1bb5140063c1dd1f0a1a,0.7081,train
proteina-5ae40b0808eedb9648a2,A0A3C1DJ13,6.088E-01,6.489E-01,0.950,1.000,5.643E-01,proteina-5ae40b0808eedb9648a2,0.6088,train
proteina-8f283ceab8ef2fd378c8,A0A832GK74,6.573E-01,6.464E-01,0.900,0.902,6.082E-01,proteina-8f283ceab8ef2fd378c8,0.6464,train
proteina-dd5ca6766dc9e91257b9,A0A2V7VFK9,7.642E-01,8.246E-01,1.000,0.946,7.631E-01,proteina-dd5ca6766dc9e91257b9,0.7642,train
proteina-196b47be5f54394618a0,A0A386DYF1,8.239E-01,8.092E-01,0.950,0.971,7.830E-01,proteina-196b47be5f54394618a0,0.8092,train
proteina-459d812f0d42c9e53002,B3XQ35,5.174E-01,6.838E-01,0.750,0.958,5.576E-01,proteina-459d812f0d42c9e53002,0.5174,train
proteina-87e2f6b424b514e1d25f,A0A850MK95,7.739E-01,7.815E-01,0.820,0.838,7.669E-01,proteina-87e2f6b424b514e1d25f,0.7739,train
proteina-bf926d2c6888d7a9d19b,A0A533VME4,7.185E-01,7.587E-01,0.900,0.957,6.988E-01,proteina-bf926d2c6888d7a9d19b,0.7185,train
proteina-286a7718a4f8cc02fe06,A0A6L9GIA5,6.080E-01,5.926E-01,0.770,0.951,5.644E-01,proteina-286a7718a4f8cc02fe06,0.5926,train
proteina-5708fbb76a46a27888af,A0A6V8LV23,8.397E-01,8.477E-01,0.970,0.929,8.226E-01,proteina-5708fbb76a46a27888af,0.8397,train
proteina-86f4e1afcfb175e8a15f,A0A7L4RE40,7.455E-01,7.586E-01,0.990,0.939,7.037E-01,proteina-86f4e1afcfb175e8a15f,0.7455,train
proteina-bdd78217c35974467af3,A0A150PDK1,6.073E-01,5.976E-01,0.930,0.804,5.535E-01,proteina-bdd78217c35974467af3,0.5976,train
proteina-0641665dd2d1a5180fb6,A0A3R6NCH8,7.091E-01,8.026E-01,1.000,0.977,7.174E-01,proteina-0641665dd2d1a5180fb6,0.7091,train
proteina-757e084542e810238a1d,A0A7K3M5U9,7.531E-01,7.531E-01,0.970,1.000,7.099E-01,proteina-757e084542e810238a1d,0.7531,train
proteina-c491358b572851294e3b,Q12EX4,5.221E-01,7.542E-01,0.640,0.909,6.039E-01,proteina-c491358b572851294e3b,0.5221,train
proteina-0f828a76f46c346dafc0,G9QZ88,5.873E-01,6.524E-01,0.970,0.977,5.723E-01,proteina-0f828a76f46c346dafc0,0.5873,train
proteina-4416552306f90e4b026d,A0A5C4MVQ9,5.347E-01,6.145E-01,0.810,0.976,5.226E-01,proteina-4416552306f90e4b026d,0.5347,train
proteina-726b69e40e7e20c1766e,A0A6N0HTM3,5.746E-01,5.789E-01,0.890,0.929,5.133E-01,proteina-726b69e40e7e20c1766e,0.5746,train
proteina-b745fe0c1378aae3777e,A0A517M1N1,5.546E-01,5.969E-01,0.840,0.826,5.452E-01,proteina-b745fe0c1378aae3777e,0.5546,train
proteina-6dce2b58b5d5ed4ad0fb,V4HWR6,5.788E-01,5.742E-01,0.990,0.851,5.263E-01,proteina-6dce2b58b5d5ed4ad0fb,0.5742,train
proteina-a57ec9536230be57026f,A0A2V7XGK4,7.079E-01,7.079E-01,0.980,1.000,6.581E-01,proteina-a57ec9536230be57026f,0.7079,train
proteina-f5a3936a518e71b4947e,A0A6M0IR41,6.828E-01,6.165E-01,0.970,0.894,6.033E-01,proteina-f5a3936a518e71b4947e,0.6165,train
proteina-23942e9049d9a2f5d2b9,A0A2N3Y4Q2,7.576E-01,7.640E-01,1.000,0.949,7.055E-01,proteina-23942e9049d9a2f5d2b9,0.7576,train
proteina-4ffc09e1cf28c45fe0df,A0A2N5GVE3,7.101E-01,7.037E-01,1.000,1.000,6.751E-01,proteina-4ffc09e1cf28c45fe0df,0.7037,train
proteina-8df24564c46d78764ec7,A0A7H4GSK3,7.542E-01,7.907E-01,0.840,0.947,7.444E-01,proteina-8df24564c46d78764ec7,0.7542,train
proteina-d7062f078b3879994d47,A0A016WBW9,6.503E-01,5.747E-01,0.910,0.767,5.674E-01,proteina-d7062f078b3879994d47,0.5747,train
proteina-0fb6d5c4cc1232112180,A0A2D8L8Q3,5.980E-01,5.558E-01,1.000,0.752,5.388E-01,proteina-0fb6d5c4cc1232112180,0.5558,train
proteina-50c7b115375132b1d6b6,A0A497S7C5,7.501E-01,7.501E-01,0.990,1.000,6.998E-01,proteina-50c7b115375132b1d6b6,0.7501,train
proteina-a05690df4731bece6c9d,A0A7J4E2E6,7.943E-01,8.468E-01,0.930,1.000,7.842E-01,proteina-a05690df4731bece6c9d,0.7943,train
proteina-fdd3f353d7eaa44bc450,M6WDB3,6.336E-01,6.199E-01,1.000,0.961,5.579E-01,proteina-fdd3f353d7eaa44bc450,0.6199,train
proteina-24f4d1ab8dffefb3b814,A0A6N8FPS4,7.219E-01,7.342E-01,1.000,0.980,6.787E-01,proteina-24f4d1ab8dffefb3b814,0.7219,train
proteina-59c8c355e6342e92d3c9,A0A2T2U839,7.377E-01,7.576E-01,0.990,1.000,7.055E-01,proteina-59c8c355e6342e92d3c9,0.7377,train
proteina-8f4c8cdc3b6416d0556f,A0A316PHP4,6.291E-01,6.291E-01,0.750,0.960,5.946E-01,proteina-8f4c8cdc3b6416d0556f,0.6291,train
proteina-f24b8d0b29282868106c,A0A2V7DPU0,5.437E-01,7.058E-01,0.800,1.000,5.638E-01,proteina-f24b8d0b29282868106c,0.5437,train
proteina-3999e7d2ac1e6c3fc3ab,A0A846AV73,9.293E-01,9.205E-01,0.980,0.980,9.084E-01,proteina-3999e7d2ac1e6c3fc3ab,0.9205,train
proteina-6e505ebcd86333f157eb,A0A3C0S8Y4,5.909E-01,6.840E-01,0.950,0.929,5.900E-01,proteina-6e505ebcd86333f157eb,0.5909,train
proteina-9f7a8045063353ac6813,A0A6N2MPC8,6.811E-01,7.246E-01,0.870,0.989,6.571E-01,proteina-9f7a8045063353ac6813,0.6811,train
proteina-fea18553d67cca6b8ad2,A0A2W5CX04,6.822E-01,6.764E-01,1.000,0.822,6.364E-01,proteina-fea18553d67cca6b8ad2,0.6764,train
proteina-352789b72604e82f65b4,A0A1Q4F426,5.807E-01,6.015E-01,0.890,0.844,5.555E-01,proteina-352789b72604e82f65b4,0.5807,train
proteina-9a35e736478bdd318640,A0A1I0BJL5,5.220E-01,5.262E-01,0.770,0.960,4.800E-01,proteina-9a35e736478bdd318640,0.522,train
proteina-cbf8c8d4a53c859d4ea7,K2CHV4,5.578E-01,6.237E-01,0.760,0.966,5.383E-01,proteina-cbf8c8d4a53c859d4ea7,0.5578,train
proteina-273f2546c68dda95c9ab,M5PX15,7.534E-01,7.405E-01,0.990,0.971,7.037E-01,proteina-273f2546c68dda95c9ab,0.7405,train
proteina-57caf028f21c28a7ae89,A0A7C2HDA1,6.205E-01,6.155E-01,1.000,0.921,5.671E-01,proteina-57caf028f21c28a7ae89,0.6155,train
proteina-70791b852d1236e1a0d1,A0A0R2CTE2,6.112E-01,5.646E-01,0.840,0.891,5.443E-01,proteina-70791b852d1236e1a0d1,0.5646,train
proteina-af6d60413d4df42ce80f,A0A1X4P0H8,6.136E-01,6.136E-01,0.830,0.740,5.832E-01,proteina-af6d60413d4df42ce80f,0.6136,train
proteina-ff3044fa8af037fbd832,A0A1G0CIK1,7.070E-01,7.192E-01,0.880,0.929,6.666E-01,proteina-ff3044fa8af037fbd832,0.707,train
proteina-283c6dbb528c15b81ac8,A0A2N6EQF9,8.508E-01,8.057E-01,0.930,1.000,8.037E-01,proteina-283c6dbb528c15b81ac8,0.8057,train
proteina-65603b8ccdf828c66fe9,A0A832S1S3,7.606E-01,7.294E-01,0.970,0.971,6.981E-01,proteina-65603b8ccdf828c66fe9,0.7294,train
proteina-9b4701bcd77f96ae84ed,A0A6I0F0I3,8.598E-01,8.846E-01,1.000,0.990,8.441E-01,proteina-9b4701bcd77f96ae84ed,0.8598,train
proteina-e292cca4b4ef1405301b,F4B5P2,6.918E-01,6.007E-01,0.970,0.857,5.940E-01,proteina-e292cca4b4ef1405301b,0.6007,train
proteina-3387cafc657a0a340fe8,A0A6M3JN83,8.155E-01,8.011E-01,1.000,0.961,7.739E-01,proteina-3387cafc657a0a340fe8,0.8011,train
proteina-7291d296898ff8dbfc24,A0A6M4X042,6.807E-01,7.044E-01,0.920,1.000,6.418E-01,proteina-7291d296898ff8dbfc24,0.6807,train
proteina-c6534107658702efbffc,A0A376L253,5.754E-01,5.754E-01,0.620,0.630,5.648E-01,proteina-c6534107658702efbffc,0.5754,train
proteina-08b72c228b824849fa88,D8GT25,7.627E-01,6.513E-01,1.000,0.892,6.651E-01,proteina-08b72c228b824849fa88,0.6513,train
proteina-487c782e6c3ecf697e5a,A0A7C6FSQ0,6.528E-01,6.824E-01,0.830,0.863,6.268E-01,proteina-487c782e6c3ecf697e5a,0.6528,train
proteina-8fd6f6afd68a7595bf88,A9A3H7,6.242E-01,6.292E-01,1.000,0.980,5.702E-01,proteina-8fd6f6afd68a7595bf88,0.6242,train
proteina-bc3b7b3a34cd11f1c78d,J0D3C6,8.406E-01,8.329E-01,0.930,0.970,8.068E-01,proteina-bc3b7b3a34cd11f1c78d,0.8329,train
proteina-0ad9b6897347c8251eaf,A0A7K1SR45,7.351E-01,7.351E-01,0.970,1.000,6.763E-01,proteina-0ad9b6897347c8251eaf,0.7351,train
proteina-439d3b24029848b1f19a,A0A2I7SUE9,7.329E-01,7.457E-01,0.910,0.980,6.907E-01,proteina-439d3b24029848b1f19a,0.7329,train
