4h2aa_3j9ca	afdb|01181_1343_AF-A0A243E449-F1	0.296	576	724	779	0.796	0.728	3.444E-67	255
4h2aa_3j9ca	esm_atlas|02724_15203_d0f77c29398b6390da8dc3ec55609d71	0.309	532	724	887	0.735	0.568	2.797E-66	252
4h2aa_3j9ca	afdb|02019_752_AF-A0A1B2DME3-F1	0.288	578	724	798	0.798	0.680	1.479E-63	244
4h2aa_3j9ca	afdb|00034_847_AF-A0A1U9YTG9-F1	0.302	532	724	707	0.735	0.743	2.685E-63	243
4h2aa_3j9ca	esm_atlas|01881_7426_904e03d67dd8382ef4cd0764c7448190	0.279	582	724	774	0.804	0.748	2.511E-60	234
4h2aa_3j9ca	afdb|00710_1343_AF-A0A4U2NQH5-F1	0.263	630	724	757	0.870	0.815	2.880E-58	228
4h2aa_3j9ca	esm_atlas|00188_16168_0e7e9c4154bce22ac58227b5ca1b100f	0.279	562	724	716	0.776	0.767	1.699E-57	226
4h2aa_3j9ca	afdb|00649_1932_AF-W2E530-F1	0.245	277	724	335	0.383	0.818	2.833E-15	91
4h2aa_3j9ca	afdb|02019_783_AF-C2SUC2-F1	0.461	83	724	115	0.115	0.722	1.295E-09	72
4h2aa_3j9ca	esm_atlas|03126_319_f0e177d94c24e367b55fd1b18342daec	0.502	74	724	268	0.102	0.261	1.709E-09	72
4ydqb_4twaa	afdb|00267_260_AF-D8LNW5-F1	0.584	498	488	906	1.000	0.550	3.837E-175	562
4ydqb_4twaa	afdb|00331_21_AF-A0A7J7MD34-F1	0.566	509	488	717	1.000	0.710	9.862E-172	552
4ydqb_4twaa	afdb|01552_452_AF-A0A090N3M5-F1	0.578	489	488	754	1.000	0.649	3.848E-169	544
4ydqb_4twaa	afdb|00621_214_AF-A0A830H4Q4-F1	0.564	498	488	786	0.990	0.634	5.849E-167	538
4ydqb_4twaa	afdb|01260_1943_AF-A0A5N6LBL5-F1	0.570	488	488	1132	1.000	0.429	9.868E-166	535
4ydqb_4twaa	afdb|01517_486_AF-A0A816Z4A8-F1	0.590	466	488	1166	0.955	0.395	3.464E-165	533
4ydqb_4twaa	afdb|01648_88_AF-A0A485MP21-F1	0.550	499	488	985	1.000	0.507	1.214E-161	523
4ydqb_4twaa	afdb|00329_1717_AF-A0A158NAR5-F1	0.545	505	488	1014	1.000	0.498	1.214E-161	523
4ydqb_4twaa	afdb|00332_883_AF-A0A813SJ00-F1	0.549	500	488	1238	1.000	0.404	2.274E-161	522
4ydqb_4twaa	afdb|01175_1634_AF-A0A6G1SK46-F1	0.540	502	488	1106	1.000	0.454	1.210E-158	514
4ydqb_4twaa	afdb|01177_88_AF-A0A182E7M2-F1	0.540	499	488	1025	1.000	0.487	1.490E-157	511
4ydqb_4twaa	afdb|01172_932_AF-A0A672KXZ3-F1	0.538	499	488	1172	1.000	0.426	9.794E-157	509
4ydqb_4twaa	afdb|01082_1366_AF-A0A6P6YBW9-F1	0.531	492	488	500	1.000	0.984	1.475E-151	494
4ydqb_4twaa	afdb|00704_1634_AF-A0A074ZYK0-F1	0.513	510	488	1171	1.000	0.436	3.396E-150	490
4ydqb_4twaa	afdb|00647_1836_AF-U6H9Z8-F1	0.733	327	488	631	0.670	0.518	7.817E-149	486
4ydqb_4twaa	afdb|00613_177_AF-A0A6A2Y5C4-F1	0.615	402	488	438	0.824	0.918	3.750E-148	484
4ydqb_4twaa	afdb|00708_273_AF-Q65ZK5-F1	0.630	360	488	454	0.734	0.793	2.346E-135	447
4ydqb_4twaa	afdb|01573_741_AF-A0A804P1T2-F1	0.682	293	488	320	0.600	0.916	1.888E-119	400
4ydqb_4twaa	afdb|02044_741_AF-A0A7N0T0T9-F1	0.686	270	488	294	0.553	0.918	2.087E-109	371
4ydqb_4twaa	afdb|00637_428_AF-A0A2P2MBE5-F1	0.671	269	488	299	0.551	0.900	9.552E-106	361
4j3of_2jmra	esm_atlas|03296_7128_fdf57f0815492bbf44a6c31ab940b8e7	0.679	154	179	175	0.860	0.880	2.431E-59	211
4j3of_2jmra	afdb|01991_1854_AF-A0A376YFJ3-F1	0.947	100	179	127	0.559	0.787	4.693E-56	201
4j3of_2jmra	esm_atlas|02569_12826_c5137ce943ea37ee2c76e9634e658d37	0.603	154	179	189	0.860	0.815	9.277E-50	183
4j3of_2jmra	esm_atlas|02101_18641_a138dba5ab50ef9ee29c98c6aeafa308	0.602	151	179	175	0.844	0.863	2.166E-48	179
4j3of_2jmra	esm_atlas|02300_2819_b06ac0043dbb30af6a925e497e098743	0.588	154	179	217	0.860	0.710	7.638E-48	177
4j3of_2jmra	esm_atlas|00461_11233_2367dcd5806c5113a40e14c77c13187d	0.564	154	179	180	0.860	0.856	7.807E-45	169
4j3of_2jmra	esm_atlas|00699_3662_35a5204da598005390e225e5b2efe4c0	0.545	153	179	178	0.855	0.860	4.242E-42	161
4j3of_2jmra	esm_atlas|03331_14555_e5f6cf721d470e8f546c5ee3977fc1ee	0.533	153	179	174	0.855	0.879	1.354E-40	156
4j3of_2jmra	esm_atlas|01904_9277_92148a6c740b4644ba42782e4b4da8ea	0.644	119	179	119	0.665	1.000	1.226E-39	154
4j3of_2jmra	esm_atlas|00071_18716_0583a7b47ee2475fc89d5d6f18c22dfb	0.522	154	179	183	0.860	0.842	1.679E-39	153
4j3of_2jmra	esm_atlas|02536_1438_c28174dab77e47449b9bfed84864319d	0.514	154	179	201	0.860	0.766	1.520E-38	151
4j3of_2jmra	esm_atlas|01580_11134_793c1efd3b06add97f0a35516e5f26a1	0.516	153	179	178	0.855	0.860	2.082E-38	150
4j3of_2jmra	afdb|00464_209_AF-A0A378A955-F1	0.702	104	179	132	0.581	0.788	5.351E-38	149
4j3of_2jmra	esm_atlas|02871_10145_dc36d850c2d7477392ec6caeb1e45930	0.495	154	179	176	0.860	0.875	4.377E-36	143
4j3of_2jmra	esm_atlas|01057_7997_511de3db77ccb40ec70d6f56f5e950cf	0.482	153	179	176	0.855	0.869	3.575E-34	138
4j3of_2jmra	esm_atlas|00437_14932_2194896568d4b2a3c7529a9dffeacd22	0.732	87	179	333	0.486	0.261	7.482E-32	131
4j3of_2jmra	afdb|00114_165_AF-W1HU59-F1	0.717	85	179	85	0.475	1.000	8.328E-30	125
4j3of_2jmra	esm_atlas|02496_7046_bf771c682c0fb9e16f519f2f626b1b6e	0.697	85	179	342	0.475	0.249	1.924E-28	121
4j3of_2jmra	esm_atlas|02388_5978_b72d17dd03256b99a445007e38da9a16	0.432	154	179	175	0.860	0.880	3.604E-28	121
4j3of_2jmra	esm_atlas|01826_19556_8c24d3f4ac03d0d8f38707e7b569a260	0.433	153	179	185	0.855	0.827	4.934E-28	120
1nqda_1nqjb	afdb|01283_1474_AF-A0A0P7KTJ7-F1	0.453	107	115	166	0.930	0.645	9.343E-19	90
1nqda_1nqjb	afdb|01780_1096_AF-C2MFV6-F1	0.439	110	115	378	0.957	0.291	2.411E-18	89
1nqda_1nqjb	esm_atlas|03284_13608_fd0ef57860f294c6a63b71528c9e8274	0.440	104	115	204	0.904	0.510	7.798E-17	85
1nqda_1nqjb	afdb|00626_291_AF-A0A2C3MBL0-F1	0.468	94	115	193	0.809	0.487	2.760E-16	83
1nqda_1nqjb	afdb|00710_1631_AF-A0A0G8CDZ0-F1	0.461	94	115	533	0.809	0.176	9.766E-16	81
1nqda_1nqjb	afdb|00292_125_AF-A0A6I1MQC2-F1	0.398	114	115	1073	0.965	0.106	1.339E-15	81
1nqda_1nqjb	afdb|01309_1096_AF-A0A7X2EPW3-F1	0.436	96	115	353	0.835	0.272	2.300E-14	78
1nqda_1nqjb	afdb|00308_1331_AF-A0A0F5RPR8-F1	0.397	108	115	838	0.939	0.129	4.325E-14	77
1nqda_1nqjb	afdb|00651_1830_AF-S6F8Q5-F1	0.366	113	115	982	0.974	0.115	1.913E-12	72
1nqda_1nqjb	afdb|00637_821_AF-T0CWT9-F1	0.374	108	115	683	0.922	0.158	4.931E-12	71
1nqda_1nqjb	esm_atlas|02018_4274_9acb25c217b1f9db89bf5392ce4aeaa4	0.375	105	115	974	0.913	0.108	1.743E-11	69
1nqda_1nqjb	afdb|01328_1348_AF-A0A0M3DKV4-F1	0.361	110	115	838	0.957	0.131	2.390E-11	69
1nqda_1nqjb	afdb|01073_1902_AF-A0A1V0UTD3-F1	0.364	101	115	999	0.878	0.101	1.053E-09	64
1nqda_1nqjb	afdb|01592_1916_AF-A0A0A0ISX7-F1	0.344	109	115	966	0.948	0.113	1.444E-09	64
1nqda_1nqjb	afdb|01144_1146_AF-A0A1Q9ICC6-F1	0.346	107	115	713	0.930	0.150	1.979E-09	63
1nqda_1nqjb	afdb|01615_1146_AF-A0A150BQ99-F1	0.334	110	115	713	0.957	0.154	6.984E-09	62
1nqda_1nqjb	esm_atlas|00108_12113_0855bec4d05b77b55edeea42a242f84e	0.374	92	115	963	0.800	0.096	1.312E-08	61
1nqda_1nqjb	afdb|00673_1146_AF-C3ECZ7-F1	0.335	107	115	713	0.930	0.150	1.798E-08	61
1nqda_1nqjb	afdb|01799_1348_AF-V5MLK0-F1	0.335	107	115	832	0.930	0.129	1.798E-08	61
1nqda_1nqjb	esm_atlas|03010_4878_e7ffcad4fcd8ff77b4eca5e85758ef2e	0.334	107	115	108	0.922	0.991	2.464E-08	60
1uxmk_2nama	afdb|01515_1843_AF-Q6LDS4-F1	0.835	151	153	152	0.987	0.993	8.285E-78	262
1uxmk_2nama	afdb|00593_1050_AF-A0A7J8HW90-F1	0.795	153	153	153	1.000	0.993	5.712E-74	251
1uxmk_2nama	afdb|01986_1843_AF-A0A4X2K2S7-F1	0.799	151	153	153	0.987	0.987	2.019E-73	250
1uxmk_2nama	afdb|01044_1843_AF-A0A7J7R4H5-F1	0.784	153	153	153	1.000	0.993	1.342E-72	247
1uxmk_2nama	afdb|00006_1171_AF-A0A7R9DDB4-F1	0.679	150	153	151	0.980	0.980	4.552E-58	205
1uxmk_2nama	afdb|00664_1808_AF-A0A152A888-F1	0.653	151	153	153	0.987	0.980	2.509E-55	198
1uxmk_2nama	afdb|00558_775_AF-L5KWR8-F1	0.773	123	153	124	0.804	0.992	6.467E-55	196
1uxmk_2nama	afdb|01606_1808_AF-Q01137-F1	0.647	150	153	153	0.980	0.980	4.296E-54	194
1uxmk_2nama	afdb|00449_926_AF-A0A3M6UXU8-F1	0.644	151	153	321	0.987	0.467	4.296E-54	194
1uxmk_2nama	afdb|00630_1804_AF-A0A016SN38-F1	0.619	155	153	283	0.993	0.548	1.008E-52	190
1uxmk_2nama	afdb|00863_1957_AF-A0A3R7GZB4-F1	0.625	151	153	218	0.987	0.693	9.183E-52	187
1uxmk_2nama	afdb|01094_26_AF-A0A421J6Y7-F1	0.632	149	153	285	0.967	0.523	9.183E-52	187
1uxmk_2nama	afdb|00501_420_AF-A0A2I1D8W9-F1	0.621	151	153	154	0.980	0.981	2.367E-51	186
1uxmk_2nama	afdb|02039_972_AF-A0A1B6JNL3-F1	0.622	149	153	209	0.974	0.713	1.572E-50	184
1uxmk_2nama	afdb|01083_123_AF-A0A0D6R332-F1	0.618	149	153	352	0.974	0.420	4.051E-50	183
1uxmk_2nama	afdb|01769_181_AF-A0A3L6TAF1-F1	0.616	146	153	332	0.954	0.434	1.303E-48	178
1uxmk_2nama	afdb|01328_225_AF-A0A182YE25-F1	0.605	149	153	294	0.974	0.500	1.787E-48	178
1uxmk_2nama	afdb|01334_1957_AF-A0A3B6HPG6-F1	0.598	150	153	212	0.961	0.708	4.604E-48	177
1uxmk_2nama	afdb|00454_1320_AF-K4AF55-F1	0.594	150	153	208	0.980	0.716	1.626E-47	175
1uxmk_2nama	afdb|01016_1322_AF-A0A7R9B225-F1	0.613	141	153	363	0.922	0.386	3.815E-46	171
3tp2a_5lj3m	afdb|00394_1028_AF-A0A0L8RM11-F1	0.904	252	252	360	1.000	0.700	1.910E-150	477
3tp2a_5lj3m	esm_atlas|00160_16637_0c586353cfe640394b576d5e55131e1f	0.766	252	252	336	1.000	0.750	7.787E-122	395
3tp2a_5lj3m	afdb|02046_1056_AF-I2H330-F1	0.750	252	252	306	1.000	0.824	2.055E-118	385
3tp2a_5lj3m	afdb|00638_1678_AF-A0A1X7RC36-F1	0.658	247	252	311	0.980	0.794	3.300E-97	324
3tp2a_5lj3m	afdb|01915_1313_AF-A0A1Q2ZSU5-F1	0.711	175	252	249	0.694	0.703	1.805E-72	252
3tp2a_5lj3m	afdb|01101_646_AF-A0A1V2L4S0-F1	0.481	250	252	320	0.992	0.706	3.108E-62	223
3tp2a_5lj3m	afdb|00279_1140_AF-A0A1E4S2E5-F1	0.457	250	252	313	0.992	0.728	2.517E-57	209
3tp2a_5lj3m	afdb|01575_1056_AF-A0A1Q2YB81-F1	0.453	222	252	323	0.881	0.653	1.306E-48	183
3tp2a_5lj3m	afdb|00162_1626_AF-Q51TF7-F1	0.422	229	252	394	0.909	0.528	1.144E-44	172
3tp2a_5lj3m	afdb|01895_835_AF-A0A165DPP4-F1	0.399	243	252	321	0.964	0.698	1.022E-43	169
3tp2a_5lj3m	afdb|02043_1022_AF-A0A2T0FH05-F1	0.402	238	252	265	0.944	0.823	3.571E-43	168
3tp2a_5lj3m	afdb|02043_646_AF-G3BEJ9-F1	0.381	246	252	303	0.976	0.733	9.915E-41	160
3tp2a_5lj3m	afdb|01101_1147_AF-N4XBM6-F1	0.395	229	252	686	0.909	0.303	8.828E-40	158
3tp2a_5lj3m	afdb|00914_1802_AF-A0A0L6VLF1-F1	0.393	226	252	369	0.897	0.561	1.466E-38	154
3tp2a_5lj3m	afdb|00186_1902_AF-P0CR14-F1	0.382	234	252	342	0.929	0.646	2.003E-38	154
3tp2a_5lj3m	afdb|00493_1271_AF-A0A2N5TBE6-F1	0.387	226	252	377	0.897	0.549	1.780E-37	151
3tp2a_5lj3m	afdb|01385_1802_AF-A0A2S4V3T4-F1	0.387	226	252	382	0.897	0.542	1.780E-37	151
3tp2a_5lj3m	afdb|00461_1631_AF-E7A1M0-F1	0.294	278	252	456	0.901	0.610	3.741E-28	124
3tp2a_5lj3m	afdb|02033_1101_AF-A0A161HIT2-F1	0.421	146	252	235	0.579	0.553	1.015E-23	111
3tp2a_5lj3m	esm_atlas|01958_9723_9637483b762d8d76bf50775f89ef2c5e	0.369	173	252	219	0.687	0.740	3.487E-23	109
4nc9c_4n9wa	esm_atlas|01723_19974_843eca3d7e7fe968e82631556a38ced5	0.791	266	376	274	0.702	0.971	1.902E-132	432
4nc9c_4n9wa	esm_atlas|02505_18978_c03333c5af17671a410c9a9e77fea066	0.560	364	376	354	0.968	0.997	4.033E-118	391
4nc9c_4n9wa	esm_atlas|00573_16860_2c062cd55a095f6f816a88d62f489edb	0.516	364	376	359	0.968	0.978	4.910E-105	353
4nc9c_4n9wa	esm_atlas|01758_17486_86ec2913bb8e7f0089f60e063f70a7b3	0.527	352	376	428	0.907	0.822	3.224E-104	351
4nc9c_4n9wa	esm_atlas|00028_4576_0229f3b37473a739122542f3090367df	0.486	375	376	383	0.968	0.979	3.524E-99	336
4nc9c_4n9wa	esm_atlas|02627_16188_c987721840a44ea4ddefae89718beb47	0.484	364	376	359	0.968	0.975	1.667E-95	325
4nc9c_4n9wa	esm_atlas|00778_2811_3bb30fe42baaef6446fcfaf649f4d6c3	0.545	310	376	407	0.822	0.762	2.044E-94	322
4nc9c_4n9wa	esm_atlas|02228_597_aae3a9a97964d8debbf7dacf3ee75d26	0.570	290	376	393	0.771	0.735	2.506E-93	319
4nc9c_4n9wa	esm_atlas|00706_19678_363d9f0945094c1ae928f17907c390ad	0.560	296	376	399	0.785	0.742	4.689E-93	318
4nc9c_4n9wa	esm_atlas|01445_13216_6ee486a4a3f1038ba7761ccac93ac2af	0.506	335	376	347	0.888	0.965	1.200E-92	317
4nc9c_4n9wa	esm_atlas|00438_937_219a9c5af6227a9d946886743f54a358	0.543	260	376	335	0.689	0.776	3.281E-76	269
4nc9c_4n9wa	esm_atlas|02291_4823_afbcb337dafd5436224868aebf99a91c	0.745	176	376	227	0.465	0.775	1.144E-75	268
4nc9c_4n9wa	esm_atlas|03190_2783_f5cc07aebf35f350defa61b63454ed4e	0.539	260	376	503	0.691	0.517	2.136E-75	267
4nc9c_4n9wa	esm_atlas|03077_1959_ed2069029a96b9e2a4ac53c1a185bf1d	0.703	179	376	215	0.476	0.833	3.396E-71	255
4nc9c_4n9wa	esm_atlas|03024_12949_e91a6a284c85ac78cdd3ae85a785e2a9	0.521	252	376	324	0.668	0.778	4.983E-69	248
4nc9c_4n9wa	esm_atlas|01392_853_6ac795933e9724c4738abad714f953a4	0.566	193	376	318	0.513	0.607	2.476E-56	211
4nc9c_4n9wa	esm_atlas|01013_8951_4dc0135e2b6ed130e930d11455a3ea4a	0.574	188	376	225	0.500	0.836	8.560E-56	210
4nc9c_4n9wa	esm_atlas|03215_208_f7b5209a63100380548aec66a4d35706	0.531	207	376	235	0.543	0.881	1.167E-55	209
4nc9c_4n9wa	esm_atlas|02638_17445_ca614be00a15d82f0195c59a74c96d8a	0.640	160	376	304	0.426	0.526	8.945E-54	204
4nc9c_4n9wa	esm_atlas|01088_657_5376d9ba238ea027ee7fc9707cd10801	0.707	138	376	178	0.367	0.775	6.825E-52	198
2k42a_1ceeb	afdb|00132_50_AF-A0A6J3EP08-F1	0.803	81	81	390	1.000	0.208	2.191E-35	136
2k42a_1ceeb	afdb|00249_1629_AF-A0A067QZG7-F1	0.613	79	81	310	0.963	0.255	6.701E-22	97
2k42a_1ceeb	afdb|00028_911_AF-A0A1S4EFJ0-F1	0.538	79	81	361	0.951	0.219	4.445E-17	83
2k42a_1ceeb	afdb|01642_1430_AF-A0A3R7MSU1-F1	0.529	80	81	328	0.988	0.244	8.385E-17	83
2k42a_1ceeb	afdb|00455_1561_AF-Q9GSG9-F1	0.602	61	81	399	0.753	0.153	6.585E-14	74
2k42a_1ceeb	afdb|01338_1892_AF-A0A4P9XXQ4-F1	0.523	71	81	267	0.840	0.266	2.345E-13	73
2k42a_1ceeb	afdb|00293_455_AF-A0A1Y1XG09-F1	0.502	73	81	254	0.864	0.287	8.353E-13	71
2k42a_1ceeb	afdb|01171_1430_AF-A0A2P8ZI61-F1	0.648	45	81	287	0.543	0.157	4.440E-09	61
2k42a_1ceeb	afdb|00199_712_AF-Q16HV4-F1	0.545	49	81	275	0.605	0.178	9.878E-07	54
5jyta_2qkee	afdb|01297_1475_AF-A0A7G8HLB3-F1	0.804	78	106	99	0.736	0.788	3.242E-33	131
5jyta_2qkee	afdb|00426_262_AF-A0A7G8G714-F1	0.798	78	106	99	0.736	0.788	8.375E-33	130
5jyta_2qkee	afdb|00826_1475_AF-A0A7G8DRD7-F1	0.811	76	106	99	0.717	0.768	1.577E-32	129
5jyta_2qkee	afdb|00410_1752_AF-A0A838NVF0-F1	0.614	84	106	132	0.792	0.636	1.346E-23	104
5jyta_2qkee	esm_atlas|00473_10344_2453883ba3fab0d60445481a2aa59111	0.610	84	106	100	0.792	0.840	2.535E-23	103
5jyta_2qkee	esm_atlas|03266_4313_fba3c1eb6217b17e2deea6d28dbeab84	0.604	83	106	94	0.783	0.883	1.692E-22	100
5jyta_2qkee	afdb|00502_313_AF-A0A846BSC8-F1	0.576	84	106	92	0.792	0.913	5.498E-21	96
5jyta_2qkee	esm_atlas|01218_10084_5d7a0943fde8bb600d1b174df33a8901	0.549	88	106	101	0.830	0.871	1.421E-20	95
5jyta_2qkee	afdb|00967_1518_AF-A0A1Z4S2A0-F1	0.574	82	106	119	0.774	0.689	5.037E-20	93
5jyta_2qkee	esm_atlas|02864_5790_dba908730b028df1194fdf5e3e72a817	0.579	81	106	120	0.764	0.675	5.037E-20	93
5jyta_2qkee	afdb|00139_993_AF-Q8YRW4-F1	0.550	86	106	254	0.811	0.335	6.912E-20	93
5jyta_2qkee	esm_atlas|02168_13912_a656ddc62b167bcf205a5227658be4af	0.498	97	106	97	0.915	0.948	9.485E-20	93
5jyta_2qkee	afdb|00195_1784_AF-B4VYV9-F1	0.537	87	106	117	0.821	0.744	2.451E-19	91
5jyta_2qkee	esm_atlas|01163_11342_59422473b49d9727dea556b2af7f5bc1	0.524	89	106	104	0.821	0.856	4.615E-19	91
5jyta_2qkee	esm_atlas|01790_14933_895e84255966799ceb0299f5ef684022	0.536	86	106	102	0.811	0.843	6.333E-19	90
5jyta_2qkee	esm_atlas|00654_14521_323c75644f859306d966da15ec7a8127	0.557	82	106	108	0.774	0.759	6.333E-19	90
5jyta_2qkee	esm_atlas|02338_8987_b35b949b1b9c88c4cc59e414c92f0799	0.539	85	106	89	0.802	0.955	8.690E-19	90
5jyta_2qkee	afdb|00043_474_AF-A0A7J5WGP1-F1	0.534	85	106	111	0.802	0.766	2.245E-18	89
5jyta_2qkee	esm_atlas|00652_18077_321848e9b975fc0440026668ede9490a	0.552	81	106	105	0.764	0.771	3.081E-18	88
5jyta_2qkee	afdb|00724_816_AF-A0A1F9BPJ9-F1	0.515	84	106	106	0.792	0.792	1.001E-16	84
2qqja_4qdsa	afdb|01746_495_AF-Q2PFQ6-F1	0.963	321	319	632	0.991	0.508	7.329E-210	653
2qqja_4qdsa	afdb|01416_722_AF-A0A671WPW0-F1	0.714	324	319	621	0.994	0.522	1.490E-145	467
2qqja_4qdsa	afdb|00181_1849_AF-A0A671WQA8-F1	0.714	324	319	649	0.994	0.499	1.490E-145	467
2qqja_4qdsa	afdb|00517_12_AF-A0A665XAY0-F1	0.713	323	319	647	0.991	0.499	1.350E-144	464
2qqja_4qdsa	afdb|01080_31_AF-A0A4W6G8W6-F1	0.714	322	319	677	0.994	0.476	2.534E-144	464
2qqja_4qdsa	afdb|00945_722_AF-A0A0S7JPK2-F1	0.713	321	319	640	0.984	0.502	8.928E-144	462
2qqja_4qdsa	afdb|01275_495_AF-A0A7N6FKA6-F1	0.703	322	319	639	0.994	0.504	1.376E-141	456
2qqja_4qdsa	afdb|00985_1367_AF-A0A6I9NI07-F1	0.684	322	319	583	0.994	0.552	1.575E-136	441
2qqja_4qdsa	afdb|01927_1367_AF-A0A3B5KXK3-F1	0.592	314	319	583	0.984	0.535	6.298E-109	361
2qqja_4qdsa	afdb|00207_1003_AF-A0A7N8XFD1-F1	0.584	314	319	592	0.984	0.527	5.138E-107	356
2qqja_4qdsa	afdb|00068_1621_AF-A0A452R9Y2-F1	0.566	317	319	477	0.994	0.660	1.821E-103	346
2qqja_4qdsa	afdb|00548_135_AF-A0A7E6DW53-F1	0.566	317	319	593	0.994	0.531	2.494E-103	345
2qqja_4qdsa	afdb|01887_195_AF-A0A2D4IQT6-F1	0.561	314	319	407	0.984	0.771	5.215E-101	338
2qqja_4qdsa	afdb|01887_722_AF-F1QHA9-F1	0.514	272	319	540	0.853	0.500	5.661E-75	263
2qqja_4qdsa	afdb|00318_1243_AF-A0A834EIC9-F1	0.988	109	319	394	0.342	0.277	2.033E-63	229
2qqja_4qdsa	afdb|00856_1950_AF-A0A7J8B336-F1	0.565	196	319	501	0.614	0.391	3.976E-58	214
2qqja_4qdsa	afdb|00686_1523_AF-A0A668ALC2-F1	0.613	156	319	426	0.489	0.364	1.832E-49	189
2qqja_4qdsa	afdb|01075_1754_AF-A0A4W5Q303-F1	0.337	314	319	624	0.984	0.311	1.584E-43	171
2qqja_4qdsa	afdb|02055_932_AF-A0A060YFW4-F1	0.553	156	319	192	0.489	0.807	6.540E-42	167
2qqja_4qdsa	afdb|01114_985_AF-A0A2G9S4M0-F1	0.586	102	319	116	0.320	0.879	1.749E-25	118
1xnta_3lqca	afdb|00508_1742_AF-A0A2C9M035-F1	0.622	152	152	395	1.000	0.382	6.402E-52	188
1xnta_3lqca	afdb|01995_949_AF-V5HA65-F1	0.609	152	152	341	1.000	0.440	2.825E-50	183
1xnta_3lqca	afdb|00746_1639_AF-A0A7F8QAH0-F1	0.892	91	152	91	0.599	1.000	2.662E-46	171
1xnta_3lqca	afdb|02014_63_AF-A0A1S4L5D3-F1	0.613	138	152	234	0.908	0.581	6.244E-45	168
1xnta_3lqca	afdb|00599_1663_AF-A0A1W4XQE0-F1	0.528	152	152	396	1.000	0.376	3.897E-40	154
1xnta_3lqca	afdb|01405_1300_AF-A0A2R7X0B0-F1	0.478	151	152	342	0.993	0.404	1.460E-33	135
1xnta_3lqca	afdb|01333_1290_AF-A0A3Q2U901-F1	0.580	115	152	182	0.757	0.604	2.492E-32	131
1xnta_3lqca	afdb|00934_1300_AF-A0A6H5GKW2-F1	0.462	151	152	384	0.993	0.391	1.205E-31	129
1xnta_3lqca	afdb|01876_1300_AF-A0A5K3EHI3-F1	0.463	150	152	351	0.987	0.416	2.263E-31	128
1xnta_3lqca	esm_atlas|02036_6303_9c2f019b89fe86b1c0ff940f20618896	0.435	156	152	251	0.993	0.622	1.361E-29	123
1xnta_3lqca	afdb|00261_946_AF-A0A402FIZ7-F1	0.424	152	152	245	1.000	0.620	3.946E-27	116
1xnta_3lqca	afdb|00175_600_AF-A0A0N5AE60-F1	0.425	149	152	372	0.980	0.395	1.906E-26	114
1xnta_3lqca	afdb|00931_556_AF-A0A670YXI1-F1	0.410	152	152	253	1.000	0.601	2.365E-25	111
1xnta_3lqca	esm_atlas|00169_3255_0cfc578e6cfb268ff02305da0be95611	0.394	152	152	228	0.993	0.667	1.939E-23	106
1xnta_3lqca	afdb|00614_172_AF-A0A6J3GA02-F1	0.389	152	152	219	0.993	0.694	9.347E-23	104
1xnta_3lqca	afdb|01524_949_AF-A0A4U5PA83-F1	0.390	148	152	421	0.974	0.349	6.170E-22	101
1xnta_3lqca	esm_atlas|03142_16078_f22b4c241a718584add5a63ccdadd72e	0.374	152	152	229	1.000	0.664	7.634E-21	98
1xnta_3lqca	afdb|01526_1057_AF-A0A7R9EVD3-F1	0.397	137	152	175	0.901	0.749	2.684E-20	96
1xnta_3lqca	esm_atlas|00439_13233_21ba3e636762f8b27ab7f1734e95e632	0.358	151	152	200	0.993	0.755	1.165E-18	92
1xnta_3lqca	afdb|01688_1639_AF-A0A1S3CZ56-F1	0.443	86	152	86	0.566	0.965	1.389E-11	71
5f5rb_5f3ka	afdb|00792_1389_AF-A0A6P6MGP8-F1	0.784	164	225	574	0.729	0.286	2.404E-77	265
5f5rb_5f3ka	afdb|01263_1389_AF-G3PBN6-F1	0.763	163	225	573	0.724	0.284	6.308E-74	255
5f5rb_5f3ka	afdb|00324_488_AF-A0A482XS81-F1	0.586	222	225	534	0.982	0.416	2.223E-73	254
5f5rb_5f3ka	afdb|00469_1239_AF-A0A076L2G3-F1	0.621	204	225	263	0.876	0.776	3.779E-72	250
5f5rb_5f3ka	afdb|01734_1389_AF-W5M4B9-F1	0.836	140	225	550	0.622	0.255	5.820E-70	244
5f5rb_5f3ka	afdb|00024_659_AF-A0A0V1N208-F1	0.570	211	225	573	0.920	0.368	2.854E-66	233
5f5rb_5f3ka	afdb|01437_180_AF-K7GYA4-F1	0.526	207	225	561	0.920	0.367	2.962E-57	207
5f5rb_5f3ka	afdb|01004_325_AF-A0A849WJB4-F1	0.520	210	225	667	0.911	0.315	2.962E-57	207
5f5rb_5f3ka	afdb|00086_592_AF-A0A7V8YFE8-F1	0.485	208	225	612	0.920	0.340	1.442E-50	188
5f5rb_5f3ka	afdb|01946_325_AF-A0A4U1JDH8-F1	0.476	213	225	640	0.907	0.333	1.442E-50	188
5f5rb_5f3ka	afdb|00154_597_AF-A0A643C3N4-F1	0.597	154	225	286	0.684	0.409	3.002E-48	181
5f5rb_5f3ka	afdb|00197_411_AF-A0A2J8LAW5-F1	0.948	85	225	495	0.378	0.172	5.607E-45	171
5f5rb_5f3ka	esm_atlas|01678_16999_80c69c44b40f629b4930f317a9fc1d7f	0.966	83	225	107	0.369	0.776	7.674E-45	171
