query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-b98203d58bc76c501641,reference0::denovo_pdb__8cqq_A,0.302,0.774,0.985,500,272,9.046E-25,0.985,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__8chy_A,0.302,0.774,0.985,500,272,9.046E-25,0.985,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__8ckr_A,0.386,0.326,0.971,500,136,2.083E-16,0.971,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__8cmq_A,0.386,0.326,0.971,500,136,2.083E-16,0.971,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__2fo7_A,0.386,0.326,0.971,500,136,2.083E-16,0.971,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__2hyz_A,0.386,0.326,0.971,500,136,2.083E-16,0.971,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__8bu0_A,0.386,0.326,0.971,500,136,2.083E-16,0.971,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__8ch0_A,0.386,0.326,0.971,500,136,2.083E-16,0.971,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__8cig_A,0.386,0.326,0.971,500,136,2.083E-16,0.971,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__2wqh_A,0.432,0.236,0.952,500,104,1.315E-13,0.952,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__5cwm_A,0.314,0.460,0.885,500,226,1.421E-10,0.885,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__2avp_A,0.394,0.152,0.941,500,68,8.002E-07,0.941,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__9lni_A,0.334,0.392,0.920,500,212,5.184E-05,0.92,True,True
proteina-b98203d58bc76c501641,reference0::denovo_pdb__9fwa_A,0.350,0.190,0.579,500,202,1.135E+00,0.579,True,False
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__8cqq_A,0.382,0.680,0.985,500,272,2.513E-39,0.985,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__8chy_A,0.382,0.680,0.985,500,272,2.513E-39,0.985,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__8ckr_A,0.417,0.326,0.971,500,136,8.424E-22,0.971,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__8cmq_A,0.417,0.326,0.971,500,136,8.424E-22,0.971,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__2fo7_A,0.417,0.326,0.971,500,136,8.424E-22,0.971,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__2hyz_A,0.417,0.326,0.971,500,136,8.424E-22,0.971,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__8bu0_A,0.417,0.326,0.971,500,136,8.424E-22,0.971,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__8ch0_A,0.417,0.326,0.971,500,136,8.424E-22,0.971,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__8cig_A,0.417,0.326,0.971,500,136,8.424E-22,0.971,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__2wqh_A,0.440,0.236,0.952,500,104,3.653E-16,0.952,True,True
proteina-f6e5cb8d66f15b4014c8,reference0::denovo_pdb__2avp_A,0.513,0.148,0.941,500,68,4.983E-12,0.941,True,True
proteina-7afc5d0eb81b13272db3,reference0::denovo_pdb__9lm8_A,0.319,0.424,0.543,500,381,1.575E-04,0.543,True,True
proteina-7afc5d0eb81b13272db3,reference0::denovo_pdb__9dd2_A,0.308,0.294,0.585,500,258,1.377E+01,0.585,True,False
proteina-c17c88abcd6c4585727e,reference0::denovo_pdb__9dea_A,0.364,0.148,0.823,500,79,6.667E+02,0.823,True,False
proteina-6c28a34f04fb5cc0e5c5,reference0::denovo_pdb__8qaf_A,0.325,0.082,0.712,500,59,1.160E+03,0.712,True,False
proteina-090dd2fc0e8d7c69ea83,reference0::denovo_pdb__5cwp_A,0.320,0.456,0.904,500,229,1.141E-07,0.904,True,True
proteina-090dd2fc0e8d7c69ea83,reference1::foldbench_all__8OYY_A,0.279,0.396,0.872,500,242,1.575E-04,0.872,False,True
proteina-234bb31728e410fa1d7f,reference0::denovo_pdb__9fw7_A,0.307,0.280,0.643,500,199,2.397E+01,0.643,True,False
proteina-234bb31728e410fa1d7f,reference0::denovo_pdb__9v3a_A,0.352,0.124,0.592,500,120,5.506E+01,0.592,True,False
proteina-cc8833873173af8eebb2,reference0::denovo_pdb__9lni_A,0.300,0.456,0.953,500,212,8.342E-04,0.953,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8cqq_A,0.340,0.498,0.923,500,272,1.624E-25,0.923,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8chy_A,0.340,0.498,0.923,500,272,1.624E-25,0.923,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8ckr_A,0.343,0.256,0.985,500,136,6.039E-15,0.985,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8cmq_A,0.343,0.256,0.985,500,136,6.039E-15,0.985,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__2fo7_A,0.343,0.256,0.985,500,136,6.039E-15,0.985,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__2hyz_A,0.343,0.256,0.985,500,136,6.039E-15,0.985,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8bu0_A,0.343,0.256,0.985,500,136,6.039E-15,0.985,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8ch0_A,0.343,0.256,0.985,500,136,6.039E-15,0.985,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8cig_A,0.343,0.256,0.985,500,136,6.039E-15,0.985,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__2wqh_A,0.356,0.198,0.971,500,104,3.519E-11,0.971,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__2avp_A,0.444,0.108,0.794,500,68,9.303E-09,0.794,True,True
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__9lni_A,0.314,0.212,0.561,500,212,7.085E-02,0.561,True,False
proteina-a1a459bf27a4ae10d6d3,reference0::denovo_pdb__8fjg_A,0.307,0.182,0.952,500,104,3.744E-01,0.952,True,False
proteina-baded60db7c5d5c31172,reference0::denovo_pdb__2wqh_A,0.319,0.188,0.712,500,104,6.520E-01,0.712,True,False
proteina-baded60db7c5d5c31172,reference0::denovo_pdb__8fjg_A,0.318,0.158,0.769,500,104,1.977E+00,0.769,True,False
proteina-baded60db7c5d5c31172,reference0::denovo_pdb__2avp_A,0.411,0.102,0.647,500,68,5.994E+00,0.647,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__8cqq_A,0.296,0.614,0.982,500,272,6.039E-15,0.982,False,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__8chy_A,0.296,0.614,0.982,500,272,6.039E-15,0.982,False,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__8ckr_A,0.353,0.266,0.868,500,136,6.536E-08,0.868,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__8cmq_A,0.353,0.266,0.868,500,136,6.536E-08,0.868,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__2fo7_A,0.353,0.266,0.868,500,136,6.536E-08,0.868,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__2hyz_A,0.353,0.266,0.868,500,136,6.536E-08,0.868,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__8bu0_A,0.353,0.266,0.868,500,136,6.536E-08,0.868,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__8ch0_A,0.353,0.266,0.868,500,136,6.536E-08,0.868,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__8cig_A,0.353,0.266,0.868,500,136,6.536E-08,0.868,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__2wqh_A,0.370,0.232,0.981,500,104,3.472E-07,0.981,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__9lni_A,0.293,0.446,0.972,500,212,3.926E-05,0.972,False,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__2avp_A,0.385,0.140,0.941,500,68,6.845E-05,0.941,True,True
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__5cwp_A,0.301,0.356,0.882,500,229,1.769E-02,0.882,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__9hnh_A,0.322,0.222,0.808,500,151,2.837E-01,0.808,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__4pjr_A,0.319,0.190,0.503,500,175,3.744E-01,0.503,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__4pjs_A,0.319,0.190,0.503,500,175,3.744E-01,0.503,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__9fw7_A,0.309,0.260,0.633,500,199,3.744E-01,0.633,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__7dgw_A,0.383,0.106,0.574,500,94,8.604E-01,0.574,True,False
proteina-abf3d56e7f35a79fc825,reference1::foldbench_all__8YE5_A,0.320,0.206,0.729,500,129,8.604E-01,0.729,True,False
proteina-abf3d56e7f35a79fc825,reference1::foldbench_all__8YE5_B,0.320,0.206,0.729,500,129,8.604E-01,0.729,True,False
proteina-abf3d56e7f35a79fc825,reference1::foldbench_all__8G4K_A,0.300,0.124,0.663,500,104,1.498E+00,0.663,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__7kuw_A,0.323,0.068,0.548,500,62,8.796E+02,0.548,True,False
proteina-abf3d56e7f35a79fc825,reference0::denovo_pdb__9v4l_A,0.422,0.082,0.662,500,68,8.796E+02,0.662,True,False
proteina-c97aa3bbb2c8c7aad1d4,reference0::denovo_pdb__7dgu_A,0.375,0.166,0.866,500,97,1.919E-03,0.866,True,False
proteina-c97aa3bbb2c8c7aad1d4,reference0::denovo_pdb__7dgw_A,0.440,0.100,0.511,500,94,3.082E-02,0.511,True,False
proteina-c97aa3bbb2c8c7aad1d4,reference1::foldbench_all__8GQP_A,0.312,0.128,0.871,500,62,5.994E+00,0.871,True,False
proteina-c97aa3bbb2c8c7aad1d4,reference1::foldbench_all__8QUP_A,0.306,0.164,0.702,500,124,2.201E+02,0.702,True,False
proteina-c97aa3bbb2c8c7aad1d4,reference0::denovo_pdb__8qup_A,0.301,0.112,0.553,500,114,3.831E+02,0.553,True,False
proteina-c97aa3bbb2c8c7aad1d4,reference1::foldbench_all__8R9T_A,0.382,0.064,0.971,500,35,8.796E+02,0.971,True,False
proteina-c97aa3bbb2c8c7aad1d4,reference1::foldbench_all__8R9T_B,0.382,0.064,0.971,500,35,8.796E+02,0.971,True,False
proteina-3fbe5c7b7533a4cb630b,reference0::denovo_pdb__5cwq_A,0.329,0.320,0.687,500,233,4.415E-03,0.687,True,False
proteina-3fbe5c7b7533a4cb630b,reference1::foldbench_all__8UPB_A,0.431,0.110,0.906,500,64,1.629E-01,0.906,True,False
proteina-3fbe5c7b7533a4cb630b,reference0::denovo_pdb__5cwn_A,0.300,0.290,0.725,500,207,1.629E-01,0.725,True,False
proteina-3fbe5c7b7533a4cb630b,reference0::denovo_pdb__6xi6_A,0.344,0.310,0.691,500,269,4.941E-01,0.691,True,False
proteina-3fbe5c7b7533a4cb630b,reference1::foldbench_all__8GQP_A,0.325,0.076,0.645,500,62,7.265E+01,0.645,True,False
proteina-1e8e33395815b4b8772d,reference0::denovo_pdb__9lni_A,0.312,0.334,0.934,500,212,2.533E-03,0.934,True,False
proteina-1e8e33395815b4b8772d,reference0::denovo_pdb__5cwk_A,0.302,0.318,0.959,500,172,2.335E-02,0.959,True,False
proteina-1e8e33395815b4b8772d,reference0::denovo_pdb__7dgw_A,0.355,0.116,0.585,500,94,5.994E+00,0.585,True,False
proteina-1e8e33395815b4b8772d,reference0::denovo_pdb__9v3a_A,0.322,0.104,0.508,500,120,1.044E+01,0.508,True,False
proteina-1e8e33395815b4b8772d,reference1::foldbench_all__8UPB_A,0.432,0.074,0.562,500,64,9.585E+01,0.562,True,False
proteina-a384003c33d1576721e8,reference0::denovo_pdb__5cwm_A,0.310,0.370,0.836,500,226,3.472E-07,0.836,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__8ckr_A,0.358,0.256,0.897,500,136,7.572E-10,0.897,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__8cmq_A,0.358,0.256,0.897,500,136,7.572E-10,0.897,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__2fo7_A,0.358,0.256,0.897,500,136,7.572E-10,0.897,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__2hyz_A,0.358,0.256,0.897,500,136,7.572E-10,0.897,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__8bu0_A,0.358,0.256,0.897,500,136,7.572E-10,0.897,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__8ch0_A,0.358,0.256,0.897,500,136,7.572E-10,0.897,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__8cig_A,0.358,0.256,0.897,500,136,7.572E-10,0.897,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__8cqq_A,0.358,0.256,0.449,500,272,7.572E-10,0.449,False,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__8chy_A,0.358,0.256,0.449,500,272,7.572E-10,0.449,False,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__2wqh_A,0.376,0.186,0.865,500,104,4.587E-07,0.865,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__2avp_A,0.433,0.120,0.868,500,68,9.779E-06,0.868,True,True
proteina-9eb837abc90c6ab2b93b,reference0::denovo_pdb__7dgu_A,0.301,0.140,0.639,500,97,1.498E+00,0.639,True,False
proteina-e8cd58353d751948c848,reference0::denovo_pdb__8cqq_A,0.369,0.638,0.864,500,272,1.184E-30,0.864,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__8chy_A,0.369,0.638,0.864,500,272,1.184E-30,0.864,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__8ckr_A,0.424,0.330,0.926,500,136,4.774E-22,0.926,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__8cmq_A,0.424,0.330,0.926,500,136,4.774E-22,0.926,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__2fo7_A,0.424,0.330,0.926,500,136,4.774E-22,0.926,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__2hyz_A,0.424,0.330,0.926,500,136,4.774E-22,0.926,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__8bu0_A,0.424,0.330,0.926,500,136,4.774E-22,0.926,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__8ch0_A,0.424,0.330,0.926,500,136,4.774E-22,0.926,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__8cig_A,0.424,0.330,0.926,500,136,4.774E-22,0.926,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__2wqh_A,0.431,0.232,0.894,500,104,1.188E-16,0.894,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__2avp_A,0.454,0.154,0.941,500,68,8.130E-11,0.941,True,True
proteina-e8cd58353d751948c848,reference0::denovo_pdb__9lni_A,0.303,0.394,0.929,500,212,4.787E-04,0.929,True,True
proteina-e8cd58353d751948c848,reference1::foldbench_all__8OYY_A,0.300,0.350,0.764,500,242,2.335E-02,0.764,True,False
proteina-e8cd58353d751948c848,reference1::foldbench_all__7UDJ_B,0.301,0.310,0.859,500,192,2.837E-01,0.859,True,False
proteina-e8cd58353d751948c848,reference1::foldbench_all__8GQP_A,0.377,0.090,0.694,500,62,1.817E+01,0.694,True,False
proteina-d40e89a2cb5455a2f4cd,reference1::foldbench_all__8G4K_A,0.316,0.196,0.760,500,104,5.994E+00,0.76,True,False
proteina-d40e89a2cb5455a2f4cd,reference0::denovo_pdb__9dea_A,0.355,0.112,0.747,500,79,5.054E+02,0.747,True,False
proteina-3062f9562f8e2b0682ee,reference1::foldbench_all__8H63_A,0.277,0.636,0.628,500,462,8.002E-07,0.628,False,True
proteina-3062f9562f8e2b0682ee,reference1::foldbench_all__8PFI_B,0.300,0.532,0.328,500,807,3.082E-02,0.532,True,False
proteina-05f26b5d05e3b4dc0197,reference0::denovo_pdb__6xi6_A,0.333,0.360,0.621,500,269,2.080E-04,0.621,True,True
proteina-05f26b5d05e3b4dc0197,reference1::foldbench_all__8GJG_A,0.300,0.336,0.902,500,174,4.067E-02,0.902,True,False
proteina-bfa4c7444a51fe299898,reference0::denovo_pdb__9qul_A,0.313,0.162,0.509,500,169,1.498E+00,0.509,True,False
proteina-bfa4c7444a51fe299898,reference0::denovo_pdb__9quo_A,0.313,0.162,0.506,500,170,1.498E+00,0.506,True,False
proteina-bfa4c7444a51fe299898,reference0::denovo_pdb__4nez_A,0.311,0.186,0.650,500,160,4.543E+00,0.65,True,False
proteina-0c5d41ecde2f4cba0c83,reference1::foldbench_all__8G4K_A,0.317,0.108,0.606,500,104,3.082E-02,0.606,True,False
proteina-0c5d41ecde2f4cba0c83,reference1::foldbench_all__9F2C_A,0.324,0.074,0.627,500,59,3.163E+01,0.627,True,False
proteina-0c5d41ecde2f4cba0c83,reference1::foldbench_all__9F2C_B,0.324,0.074,0.627,500,59,3.163E+01,0.627,True,False
proteina-913e243b9122f551b500,reference1::foldbench_all__8GQP_A,0.318,0.088,0.710,500,62,3.443E+00,0.71,True,False
proteina-ba2a20649ee25c2d879c,reference0::denovo_pdb__5cwm_A,0.311,0.412,0.942,500,226,1.990E-07,0.942,True,True
proteina-ba2a20649ee25c2d879c,reference0::denovo_pdb__9lm8_A,0.308,0.448,0.535,500,381,5.827E-03,0.535,True,False
proteina-498058af555d6b1a0257,reference0::denovo_pdb__8g9j_A,0.341,0.358,0.881,500,201,1.340E-02,0.881,True,False
proteina-f0fb7c609ceb222a0b2a,reference0::denovo_pdb__8g9j_A,0.369,0.332,0.896,500,201,7.041E-09,0.896,True,True
proteina-f0fb7c609ceb222a0b2a,reference0::denovo_pdb__5cwj_A,0.308,0.260,0.819,500,160,3.745E-08,0.819,True,True
proteina-f0fb7c609ceb222a0b2a,reference0::denovo_pdb__9dcx_A,0.337,0.272,0.572,500,257,1.843E-06,0.572,True,True
proteina-f0fb7c609ceb222a0b2a,reference1::foldbench_all__8G4K_A,0.404,0.190,0.885,500,104,5.827E-03,0.885,True,False
proteina-9deadbae53aad3dc0b7d,reference0::denovo_pdb__9v3a_A,0.323,0.134,0.567,500,120,9.351E-02,0.567,True,False
proteina-9deadbae53aad3dc0b7d,reference1::foldbench_all__8UX6_F,0.545,0.044,0.537,500,41,2.397E+01,0.537,True,False
proteina-ad7a6985b76d21d45047,reference0::denovo_pdb__7dgu_A,0.366,0.102,0.619,500,97,1.817E+01,0.619,True,False
proteina-84a54978e692f8bda13d,reference1::foldbench_all__8PFI_B,0.301,0.582,0.333,500,807,5.184E-05,0.582,True,True
proteina-cfb30d6ec1cb027b316c,reference1::foldbench_all__8GQP_A,0.302,0.152,0.871,500,62,1.135E+00,0.871,True,False
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__8cqq_A,0.315,0.722,0.952,500,272,1.221E-28,0.952,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__8chy_A,0.315,0.722,0.952,500,272,1.221E-28,0.952,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__8ckr_A,0.384,0.302,0.926,500,136,8.479E-16,0.926,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__8cmq_A,0.384,0.302,0.926,500,136,8.479E-16,0.926,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__2fo7_A,0.384,0.302,0.926,500,136,8.479E-16,0.926,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__2hyz_A,0.384,0.302,0.926,500,136,8.479E-16,0.926,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__8bu0_A,0.384,0.302,0.926,500,136,8.479E-16,0.926,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__8ch0_A,0.384,0.302,0.926,500,136,8.479E-16,0.926,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__8cig_A,0.384,0.302,0.926,500,136,8.479E-16,0.926,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__2wqh_A,0.433,0.212,0.913,500,104,1.232E-12,0.913,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__2avp_A,0.469,0.132,0.897,500,68,1.141E-07,0.897,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__9lni_A,0.331,0.280,0.665,500,212,1.291E-05,0.665,True,True
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__7dgu_A,0.397,0.126,0.660,500,97,1.101E-03,0.66,True,False
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__7dgw_A,0.375,0.108,0.574,500,94,1.044E+01,0.574,True,False
proteina-652a5c7e3c5d239de2fc,reference0::denovo_pdb__9r2k_A,0.345,0.198,0.605,500,177,1.044E+01,0.605,True,False
proteina-652a5c7e3c5d239de2fc,reference1::foldbench_all__9C90_A,0.363,0.088,0.672,500,61,1.377E+01,0.672,True,False
proteina-652a5c7e3c5d239de2fc,reference1::foldbench_all__8GQP_A,0.301,0.114,0.984,500,62,1.817E+01,0.984,True,False
proteina-3dc02f8278dd108a6dc8,reference0::denovo_pdb__9hnh_A,0.330,0.182,0.728,500,151,1.977E+00,0.728,True,False
proteina-3dc02f8278dd108a6dc8,reference0::denovo_pdb__9xzo_A,0.315,0.152,0.567,500,120,7.265E+01,0.567,True,False
proteina-09c46a6e5cba7b94609e,reference0::denovo_pdb__8g9j_A,0.303,0.402,0.816,500,201,1.015E-02,0.816,True,False
proteina-09c46a6e5cba7b94609e,reference1::foldbench_all__8GAD_A,0.322,0.180,0.743,500,105,4.941E-01,0.743,True,False
proteina-09c46a6e5cba7b94609e,reference1::foldbench_all__8GAD_B,0.322,0.180,0.743,500,105,4.941E-01,0.743,True,False
proteina-09c46a6e5cba7b94609e,reference0::denovo_pdb__9v3a_A,0.344,0.150,0.675,500,120,5.994E+00,0.675,True,False
proteina-09c46a6e5cba7b94609e,reference0::denovo_pdb__5cwj_A,0.311,0.186,0.506,500,160,5.994E+00,0.506,True,False
proteina-09c46a6e5cba7b94609e,reference0::cameo_hard__9had_C,0.304,0.190,0.972,500,108,2.397E+01,0.972,True,False
proteina-09c46a6e5cba7b94609e,reference1::foldbench_all__8R9T_A,0.454,0.044,0.629,500,35,2.201E+02,0.629,True,False
proteina-09c46a6e5cba7b94609e,reference1::foldbench_all__8R9T_B,0.454,0.044,0.629,500,35,2.201E+02,0.629,True,False
proteina-20a3e548cc37cb086627,reference0::denovo_pdb__9hnh_A,0.300,0.206,0.841,500,151,4.067E-02,0.841,True,False
proteina-20a3e548cc37cb086627,reference0::denovo_pdb__5cwg_A,0.301,0.404,0.959,500,195,2.397E+01,0.959,True,False
proteina-20a3e548cc37cb086627,reference0::denovo_pdb__7dgu_A,0.377,0.102,0.515,500,97,3.163E+01,0.515,True,False
proteina-44f4b47fa49d16f3c054,reference1::foldbench_all__8UPB_A,0.461,0.104,0.562,500,64,6.520E-01,0.562,True,False
proteina-b1066bd2c78050a454c6,reference0::denovo_pdb__9fw5_A,0.333,0.190,0.513,500,197,7.265E+01,0.513,True,False
proteina-fd1f8e2ffe56b458af02,reference0::denovo_pdb__9lni_A,0.300,0.310,0.802,500,212,2.335E-02,0.802,True,False
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__8cqq_A,0.456,0.556,0.956,500,272,2.058E-60,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__8chy_A,0.456,0.556,0.956,500,272,2.058E-60,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__8ckr_A,0.467,0.278,0.956,500,136,2.876E-29,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__8cmq_A,0.467,0.278,0.956,500,136,2.876E-29,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__2fo7_A,0.467,0.278,0.956,500,136,2.876E-29,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__2hyz_A,0.467,0.278,0.956,500,136,2.876E-29,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__8bu0_A,0.467,0.278,0.956,500,136,2.876E-29,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__8ch0_A,0.467,0.278,0.956,500,136,2.876E-29,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__8cig_A,0.467,0.278,0.956,500,136,2.876E-29,0.956,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__2wqh_A,0.514,0.206,0.923,500,104,1.119E-21,0.923,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__5hrz_A,0.433,0.226,0.885,500,122,5.111E-17,0.885,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__2avp_A,0.583,0.120,0.882,500,68,2.083E-16,0.882,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__4pjr_A,0.325,0.320,0.863,500,175,1.624E-08,0.863,True,True
proteina-2ddc476992ae14e60ee6,reference0::denovo_pdb__9fw7_A,0.315,0.206,0.503,500,199,1.817E+01,0.503,True,False
proteina-2ddc476992ae14e60ee6,reference1::foldbench_all__8GQP_A,0.306,0.098,0.661,500,62,1.265E+02,0.661,True,False
proteina-2022ea1145d90806b501,reference1::foldbench_all__8OWF_A,0.263,0.418,0.400,500,575,1.990E-07,0.418,False,True
proteina-b9328f5370df195ededa,reference0::denovo_pdb__5cwp_A,0.326,0.484,0.930,500,229,9.779E-06,0.93,True,True
proteina-b9328f5370df195ededa,reference0::cameo_hard__8vd6_A,0.351,0.144,0.517,500,174,3.443E+00,0.517,True,False
proteina-b9328f5370df195ededa,reference0::denovo_pdb__9lns_A,0.342,0.070,0.531,500,64,7.265E+01,0.531,True,False
proteina-51dabf48f6ef2facd635,reference1::foldbench_all__8WBV_A,0.306,0.200,0.251,500,391,1.291E-05,0.251,False,True
proteina-51dabf48f6ef2facd635,reference0::denovo_pdb__7rmx_A,0.320,0.234,0.546,500,229,6.845E-05,0.546,True,True
proteina-f45ad0ed3bf967cfbc53,reference0::denovo_pdb__9lni_A,0.326,0.474,0.943,500,212,3.626E-04,0.943,True,True
proteina-f45ad0ed3bf967cfbc53,reference0::denovo_pdb__5cwg_A,0.344,0.214,0.595,500,195,4.787E-04,0.595,True,True
proteina-f45ad0ed3bf967cfbc53,reference0::denovo_pdb__9fw5_A,0.350,0.200,0.518,500,197,1.234E-01,0.518,True,False
proteina-f45ad0ed3bf967cfbc53,reference0::denovo_pdb__9v3a_A,0.308,0.242,0.883,500,120,1.377E+01,0.883,True,False
proteina-040ae6fc1f2dd1b5283b,reference0::denovo_pdb__8k8g_A,0.309,0.192,0.517,500,209,9.585E+01,0.517,True,False
proteina-040ae6fc1f2dd1b5283b,reference1::foldbench_all__8KCK_A,0.309,0.192,0.505,500,214,9.585E+01,0.505,True,False
