query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-33cd8f68c0cf272cb723,reference0::denovo_pdb__8kc4_A,0.316,0.360,0.517,200,151,4.387E+00,0.517,True,False
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__8cqq_A,0.351,0.740,0.500,200,272,9.504E-15,0.74,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__8chy_A,0.351,0.740,0.500,200,272,9.504E-15,0.74,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__8ckr_A,0.347,0.720,0.971,200,136,2.738E-13,0.971,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__8cmq_A,0.347,0.720,0.971,200,136,2.738E-13,0.971,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__2fo7_A,0.347,0.720,0.971,200,136,2.738E-13,0.971,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__2hyz_A,0.347,0.720,0.971,200,136,2.738E-13,0.971,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__8bu0_A,0.347,0.720,0.971,200,136,2.738E-13,0.971,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__8ch0_A,0.347,0.720,0.971,200,136,2.738E-13,0.971,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__8cig_A,0.347,0.720,0.971,200,136,2.738E-13,0.971,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__2wqh_A,0.422,0.485,0.875,200,104,1.255E-12,0.875,True,True
proteina-99a7aa9cf6702cd93c7b,reference0::denovo_pdb__2avp_A,0.421,0.320,0.941,200,68,1.169E-07,0.941,True,True
proteina-99a7aa9cf6702cd93c7b,reference1::foldbench_all__7UDJ_B,0.398,0.790,0.792,200,192,4.081E-06,0.792,True,True
proteina-382161c7bb3e16b9e246,reference0::denovo_pdb__9v3a_A,0.312,0.565,0.958,200,120,4.469E-01,0.958,True,False
proteina-46adc4648348fe8a2417,reference0::denovo_pdb__7dgw_A,0.363,0.270,0.702,200,94,1.901E-02,0.702,True,False
proteina-599bfcfae9cda775418e,reference0::denovo_pdb__9lni_A,0.313,0.875,0.830,200,212,2.519E-03,0.875,True,False
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__2wqh_A,0.452,0.530,0.856,200,104,3.256E-16,0.856,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__8ckr_A,0.476,0.525,0.647,200,136,3.256E-16,0.647,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__8cmq_A,0.476,0.525,0.647,200,136,3.256E-16,0.647,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__2fo7_A,0.476,0.525,0.647,200,136,3.256E-16,0.647,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__2hyz_A,0.476,0.525,0.647,200,136,3.256E-16,0.647,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__8bu0_A,0.476,0.525,0.647,200,136,3.256E-16,0.647,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__8ch0_A,0.476,0.525,0.647,200,136,3.256E-16,0.647,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__8cig_A,0.476,0.525,0.647,200,136,3.256E-16,0.647,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__8cqq_A,0.476,0.525,0.324,200,272,3.256E-16,0.525,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__8chy_A,0.476,0.525,0.324,200,272,3.256E-16,0.525,True,True
proteina-5c6a8ce1359952f71033,reference0::denovo_pdb__2avp_A,0.507,0.355,0.941,200,68,1.318E-09,0.941,True,True
proteina-5c6a8ce1359952f71033,reference1::foldbench_all__8YE5_A,0.326,0.505,0.651,200,129,2.519E-03,0.651,True,False
proteina-5c6a8ce1359952f71033,reference1::foldbench_all__8YE5_B,0.326,0.505,0.651,200,129,2.519E-03,0.651,True,False
proteina-5c6a8ce1359952f71033,reference1::foldbench_all__8RTE_A,0.306,0.600,0.308,200,370,1.425E-02,0.6,True,False
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__8cqq_A,0.343,0.800,0.500,200,272,3.955E-10,0.8,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__8chy_A,0.343,0.800,0.500,200,272,3.955E-10,0.8,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__8ckr_A,0.335,0.775,0.971,200,136,1.318E-09,0.971,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__8cmq_A,0.335,0.775,0.971,200,136,1.318E-09,0.971,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__2fo7_A,0.335,0.775,0.971,200,136,1.318E-09,0.971,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__2hyz_A,0.335,0.775,0.971,200,136,1.318E-09,0.971,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__8bu0_A,0.335,0.775,0.971,200,136,1.318E-09,0.971,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__8ch0_A,0.335,0.775,0.971,200,136,1.318E-09,0.971,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__8cig_A,0.335,0.775,0.971,200,136,1.318E-09,0.971,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__2wqh_A,0.339,0.545,0.875,200,104,1.169E-07,0.875,True,True
proteina-a32a9092e08fb64f68d5,reference0::denovo_pdb__2avp_A,0.424,0.330,0.838,200,68,3.039E-06,0.838,True,True
proteina-d3b5590f2a8203c84b0a,reference1::foldbench_all__8K83_A,0.383,0.430,0.470,200,181,2.381E-05,0.47,False,True
proteina-3e99f12164ead7efbe6a,reference0::denovo_pdb__4uos_A,0.268,0.850,0.798,200,188,5.732E-05,0.798,False,True
proteina-42eee874c6d30055a8c9,reference1::foldbench_all__8GJI_A,0.328,0.700,0.707,200,174,2.535E-02,0.707,True,False
proteina-37ab2f7a4da9a3e47727,reference1::foldbench_all__8G4K_A,0.340,0.440,0.933,200,104,1.893E-01,0.933,True,False
proteina-a91f2239512888c329d6,reference0::denovo_pdb__2qyj_A,0.542,0.765,0.961,200,154,1.942E-43,0.961,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__5le9_A,0.516,0.765,0.470,200,315,4.473E-39,0.765,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__1mj0_A,0.509,0.765,0.949,200,156,8.376E-39,0.949,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__5op3_A,0.516,0.765,0.943,200,157,8.376E-39,0.943,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__5lea_A,0.522,0.765,0.468,200,316,8.376E-39,0.765,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__5oos_A,0.522,0.765,0.919,200,161,2.937E-38,0.919,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__4j8y_A,0.503,0.765,0.943,200,157,5.499E-38,0.943,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__6fpb_A,0.509,0.765,0.925,200,160,1.409E-37,0.925,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__5oou_A,0.522,0.765,0.897,200,165,1.409E-37,0.897,True,True
proteina-a91f2239512888c329d6,reference1::foldbench_all__8P9C_C,0.509,0.765,0.931,200,159,9.242E-37,0.931,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__7qnl_AAA,0.506,0.790,0.637,200,240,1.264E-36,0.79,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__4dui_A,0.509,0.765,0.897,200,165,4.429E-36,0.897,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__5le4_A,0.490,0.765,0.473,200,313,1.551E-35,0.765,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__5lw2_A,0.483,0.765,0.955,200,155,6.652E-34,0.955,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__8qzn_A,0.480,0.760,0.425,200,346,1.244E-33,0.76,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__6sa6_A,0.467,0.760,0.372,200,395,1.359E-31,0.76,True,True
proteina-a91f2239512888c329d6,reference1::foldbench_all__8IPP_B,0.525,0.590,0.846,200,136,5.787E-30,0.846,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__2zgg_A,0.592,0.405,0.898,200,88,1.602E-22,0.898,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__2xen_A,0.567,0.405,0.868,200,91,1.602E-22,0.868,True,True
proteina-a91f2239512888c329d6,reference0::denovo_pdb__2zgd_A,0.580,0.405,0.814,200,97,1.406E-21,0.814,True,True
proteina-9056b41be8af642dbd9a,reference0::denovo_pdb__9lni_A,0.322,0.575,0.500,200,212,5.907E-04,0.575,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__2qyj_A,0.450,0.650,0.818,200,154,2.759E-29,0.818,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__7qnl_AAA,0.382,0.975,0.762,200,240,3.606E-26,0.975,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__1mj0_A,0.445,0.635,0.788,200,156,4.925E-26,0.788,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__4j8y_A,0.437,0.635,0.783,200,157,3.191E-25,0.783,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__6fpb_A,0.456,0.620,0.750,200,160,2.819E-24,0.75,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__5lea_A,0.415,0.790,0.472,200,316,1.334E-23,0.79,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__5le9_A,0.408,0.790,0.473,200,315,4.625E-23,0.79,True,True
proteina-b18f8fe2db98c1268264,reference1::foldbench_all__8P9C_C,0.437,0.635,0.774,200,159,5.544E-22,0.774,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__5oou_A,0.421,0.635,0.745,200,165,3.564E-21,0.745,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__5le4_A,0.383,0.790,0.476,200,313,3.564E-21,0.79,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__5op3_A,0.421,0.635,0.783,200,157,1.231E-20,0.783,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__5oos_A,0.421,0.635,0.764,200,161,1.231E-20,0.764,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__8qzn_A,0.420,0.625,0.350,200,346,7.884E-20,0.625,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__5lw2_A,0.406,0.635,0.794,200,155,1.074E-19,0.794,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__4dui_A,0.421,0.635,0.745,200,165,1.994E-19,0.745,True,True
proteina-b18f8fe2db98c1268264,reference1::foldbench_all__8IPP_B,0.388,0.600,0.853,200,136,2.042E-17,0.853,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__6sa6_A,0.396,0.625,0.306,200,395,2.779E-17,0.625,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__2xen_A,0.452,0.415,0.912,200,91,6.018E-16,0.912,True,True
proteina-b18f8fe2db98c1268264,reference0::denovo_pdb__8g9j_A,0.305,0.605,0.602,200,201,3.357E-01,0.605,True,False
proteina-3ae5149d364d0b33ef43,reference0::denovo_pdb__9lni_A,0.325,0.725,0.778,200,212,5.907E-04,0.725,True,True
