stem,method,eval_set,selected_sha256,ground_truth_sha256,selected_file,selection_confidence,contact_alignment_identity,gdt_ts,lddt,tm_score,rmsd,n_matched_atoms,n_matched_ca,missing_unknown_residues
8bgb_A,af2,eval-val,0b5f430a5fda46870cde36a25ac030181b65e61e3265613107b65d9db8e7994d,f5f38c527a174e14f711f6eb802caf1b1c37e31166d58d0cf208556a0d6a3d8f,scratch/alphafold/results/af2/8bgb_A/selected.pdb,94.75,1.0,0.9846153846153847,0.9096911158123648,0.9801739942951124,0.6081209345190605,979,130,
8bke_A,af2,eval-val,239c2fd92c625df48467eceb872024f807bd948726bde2dba6503781c675fa65,db91dd3fe8f475ca84205b286573b35928cc04cbe4169eccf53b17c75efa8456,scratch/alphafold/results/af2/8bke_A/selected.pdb,96.75,1.0,0.955607476635514,0.878504758716072,0.9847262097685374,0.6903019751484171,3237,428,
8bsb_A,af2,eval-val,23565ee6d2539938b85bac008bfd3113b3c1c6bf668d3eaa653979a4f5006de4,913f7115691fe7fe86d25cedb4f3b7f8d2473554fd4574dbca94d0966e163401,scratch/alphafold/results/af2/8bsb_A/selected.pdb,95.25,1.0,0.9418238993710693,0.8480688447789367,0.970567612657942,0.5270315165313689,1267,159,
8bux_A,af2,eval-val,857e926fe92e0193ccaef29ad784712b5da79c85611088389966ee2f4e494b19,7f178f07f5defe4a975bad1f6b5ed6cf2520f6d69dbbb576fe4251b7e2951a19,scratch/alphafold/results/af2/8bux_A/selected.pdb,86.5,1.0,0.8564013840830451,0.827462699112114,0.9322329910113103,1.7450607464220278,2156,289,
8c4d_A,af2,eval-val,9852e151435e7884729152c09a288e9f681fa258a8bd684062b3dff83c26a499,a94e082ab5677a5057d43b659d4539fc7dfaeccbed1e2b4b52bb1cfcca70a784,scratch/alphafold/results/af2/8c4d_A/selected.pdb,98.0,1.0,0.9959239130434783,0.924738768718802,0.9928138026639672,0.24978904926596118,1469,184,
8c4y_A,af2,eval-val,476da7a55eb8fed4c89083087ff23b92abece330d47ec8a2dc0324daac301cd0,1e5e174ea0e4f368bd308a97c88e99c3014f3e95895eebf71ed624c399b12eba,scratch/alphafold/results/af2/8c4y_A/selected.pdb,95.75,1.0,0.9519230769230769,0.8798523420421017,0.983768868673778,0.4921815919500328,2457,312,
8cba_A,af2,eval-val,fdef896e9e79926fc2737440bc5483fc465a3862031b167a551a7b456d37578e,9fae95bc5b33525bee75a5b2a81b2877120acbc3960bec2f34d806d856f81753,scratch/alphafold/results/af2/8cba_A/selected.pdb,93.375,1.0,0.9166666666666667,0.8435174882986594,0.9589904731295639,0.8745776366383362,1662,195,
8ci9_A,af2,eval-val,6bf8bb23f0b26caa9b2b00c6f16e4440dd759d6156f5775c7eb94a39fe53cf78,9c95758f65fc1143df9c247090b2e93b86abb081f0c0e92a93b5ea8f1bbaae2f,scratch/alphafold/results/af2/8ci9_A/selected.pdb,90.4375,1.0,0.8758169934640523,0.8103195911470005,0.949667942844044,1.1489613626837185,2376,306,
8cih_A,af2,eval-val,987dd788abb19cc4e8a8d21ab6082413b86ad5c12d69f37fddf1232efd05602b,c354d52064a4ac47ba826c904bacc857fbaed15fd93dc869fc56ea3ade3b380e,scratch/alphafold/results/af2/8cih_A/selected.pdb,89.6875,1.0,0.6223404255319149,0.8210589942958726,0.8503645527837086,2.0878404158223534,1464,188,
8cjd_A,af2,eval-test,16302ec83f484145c5537ee3bda3c2cfb6c032098f14976110ea0675692474c6,a4a177e22ab1c05e84d4ae29ada1eea432278ad95dcf214428c722504e7aad29,scratch/alphafold/results/af2/8cjd_A/selected.pdb,94.125,1.0,0.9007874015748031,0.8555719439408309,0.984076516022945,0.7137365146619822,5264,635,
8cpk_A,af2,eval-val,5eb06c9efe92bdf8235f81d40c1712308f03caef1b2dc59c43159faa635d809b,c4c0cc41c0ae2b101c11bd87cf0dbb79e8d0e58fd301bd08586ce56735f63206,scratch/alphafold/results/af2/8cpk_A/selected.pdb,96.125,1.0,0.9713541666666667,0.8984474880388901,0.9885649479581406,0.5224897544639464,2723,384,
8cpn_A,af2,eval-val,22b776f94ae5f5a3dde4acf85ac6387f3da537856430b63cf41319613fa54819,9e374f63f3dcec7ad218bf89616cf58ca56ea52cac5c394f02d47ead85d909af,scratch/alphafold/results/af2/8cpn_A/selected.pdb,90.0625,1.0,0.9072327044025157,0.852898373288858,0.9456946824001228,0.8143572393313837,1273,159,
8d2z_A,af2,eval-val,f3e3611413ae4b1e8e806aa3d477e5f05acf138472c0aed5c6304fda8d77f0ac,4bfa13a1c4e364ee1f879dc8f5c0a920b7a8e03c6af6026d58c460b5f9742094,scratch/alphafold/results/af2/8d2z_A/selected.pdb,97.0625,1.0,0.9583333333333333,0.9007241093327464,0.9846059620139803,0.48411080054192523,2348,306,
8daj_A,af2,eval-val,6078d4667fb8702b31bbaaaad8e24236a1ed23cc2dce04c31819ce3449d0cd4b,64e6490ae56dc88c87da5a4ca71647022ad997a9842a6c60915fa26c9f37f51b,scratch/alphafold/results/af2/8daj_A/selected.pdb,98.0,1.0,0.9660596026490066,0.9299537058211749,0.9818091101141463,0.7101576619631305,2277,302,
8dez_A,af2,eval-val,540196e3c1ff96d3aa5f4e8be2db689143d7b66227d1d78d3e71e606b6c6704c,21686c9a3c00c93c05d222eb745ae4f2adf1c10d02cb7d1ab804a44fd9ad5e8f,scratch/alphafold/results/af2/8dez_A/selected.pdb,95.0,1.0,0.8771676300578035,0.838137496128566,0.928120653927412,1.3999285316372863,1331,173,
8dge_A,af2,eval-val,0e1d6528809c4a5f750ad9b1cc00b58b12433b6c386fba4bad3b82f774a89f84,2c84fdbdc7bfcb95c313058c1d39dd63c914346fd23b58a7073ec10b632a256e,scratch/alphafold/results/af2/8dge_A/selected.pdb,95.25,1.0,0.8415841584158416,0.8810448030317157,0.9732068509759323,0.9232859315938736,5658,707,
8dhj_A,af2,eval-val,aae176ad4c636f074eb52bd5d994b791e79110a5326f94a5250afb2340903d24,7c6ead892b7a746ed73f93fb161abc7122eb4a01bce1259e014020490e0c9693,scratch/alphafold/results/af2/8dhj_A/selected.pdb,94.125,1.0,0.8389830508474576,0.8726851665661237,0.9440604520324469,1.6606743989037083,1923,236,
8dmu_A,af2,eval-val,14dc526f9c421486b162d68dec1ff84f2b8082797e874df97b9cafa2396c0e40,b267a7c79f74724360608508f9957bcf47926fa50988d0193b91e49959063f87,scratch/alphafold/results/af2/8dmu_A/selected.pdb,96.875,1.0,0.9821428571428572,0.9264761533232576,0.9942635131037615,0.3617083292217648,3715,476,
8dp9_A,af2,eval-val,fb2aa94bc360cdffd7649edb9652f84a0d338aa897736822ce217809e0ac1c86,94264bf31ac47c1282ede985d23d4cfca662d865b98a4ac97f17e7b60af78fea,scratch/alphafold/results/af2/8dp9_A/selected.pdb,91.625,1.0,0.7462406015037595,0.8399627476710516,0.8892043479260603,1.6158980846609134,1057,133,
8dqd_A,af2,eval-val,a094563e62f24dbf5adb341f752193cd5479ad2cf506feb96aaf03e7829cc10b,3d54bd273e20238ce913d4661490f4f6f82f4ac2d0d233b02f9e28653b34eb47,scratch/alphafold/results/af2/8dqd_A/selected.pdb,93.9375,1.0,0.7716216216216216,0.8627389735536483,0.9507537077025926,0.9488558327569558,2887,370,
8dx0_A,af2,eval-val,d8dded378a2f58071570555467f6802f4e43dae3f7dd5bcec8019e1f05fd6880,60176fb00b9a1d700514632ddd78111399907014022b998b7cd561e80926157c,scratch/alphafold/results/af2/8dx0_A/selected.pdb,92.9375,1.0,0.9388489208633094,0.8569946955902146,0.9571654065076455,0.9318940790841018,1115,139,
8e0r_A,af2,eval-val,c0fa8591109436635acc035f963b526b6dcdb301d769ce0391a8b19979ebeb18,ba3bce2ae011a42f68c32089fd2b878b7beb25a664884c799c485371f63eefce,scratch/alphafold/results/af2/8e0r_A/selected.pdb,90.875,1.0,0.8851674641148325,0.8484461288181095,0.9573272303378341,1.2380575347014637,3370,418,
8e5h_A,af2,eval-val,2a4d6a9e6214908c57942fb975daa0892be7218fbe374f8ddc3f00e77de2c11c,f2fe555526dc5abdb275a40fefbf35b890f428195d965abcea4b38b9ab8723e2,scratch/alphafold/results/af2/8e5h_A/selected.pdb,97.125,1.0,0.985733695652174,0.921030185377857,0.9942465107290847,0.30859252278989874,2763,368,
8eb9_A,af2,eval-val,96ade33e4e907f6874b1dbb64a16bb6d1c1a2b8210fcd5bba7b86af47469e25a,4386fd060efefb40b3d45896f114215cee25ff7d777cf930ee14708e460a30b0,scratch/alphafold/results/af2/8eb9_A/selected.pdb,54.84375,1.0,0.3848314606741573,0.5078905666471526,0.6568339333298958,4.26921219632887,653,89,
8ec3_A,af2,eval-val,aeb7edeb8dda16197213898095c574c87b0d55f3b4858714d224ff6ede167e52,c881e2a801674cc87eb39e70f0011f0638be719658ac80b2e7135ef46c24ae5f,scratch/alphafold/results/af2/8ec3_A/selected.pdb,83.3125,1.0,0.7161290322580645,0.834293649773665,0.8958448599325419,1.8049641303922177,1229,155,
8eo5_A,af2,eval-val,aa9e051f7f0b049aa5b2bd3caa056e17c2c89578684135382542220877753daf,6b4c6efe8870b94aa74d7852e34212386a62302c3a7cd2f52afa8d27a038991c,scratch/alphafold/results/af2/8eo5_A/selected.pdb,97.375,1.0,0.9666666666666667,0.915135598946348,0.9840956317701549,0.5096385240137586,2025,270,
8eov_A,af2,eval-denovo,b99074921b9c9124e0fdc3c971ca1258b81efcbc43647f659485135b6798918c,26f9198feaafaab678bfc3dabc2a3476ce174a06a2bfbbbbf527e60c6d7e6efd,scratch/alphafold/results/af2/8eov_A/selected.pdb,92.6875,1.0,0.9298561151079137,0.883356645776082,0.9568839809950407,0.5513398735600844,1181,139,
8es6_A,af2,eval-test,c0bd5309102e41e07721c5a82197d9f449ac5777d5892cbc8e600d81517ebf4a,82574f3bfe92abe36681b2a328b3d2d34d85eaedc2548055cae538659b5c455a,scratch/alphafold/results/af2/8es6_A/selected.pdb,94.0,1.0,0.9644522144522144,0.8870456528821382,0.9875829542220509,0.5903663307175818,3344,429,177
8ev4_A,af2,eval-test,30e99b0cb228d4a98cbd3b906401bab09a64e7cbc361527daffc268014d3ade4,d199abd8ef7b9678a039e84021484f9d6b41785d1d81a8120b620e5c5e1ec9fb,scratch/alphafold/results/af2/8ev4_A/selected.pdb,95.625,1.0,0.9804347826086957,0.9307269134219943,0.9784346994313858,0.6371077802216435,834,115,
8ew1_A,af2,eval-test,2a15c62c6263ae93873f076ba474c3a9c7314e58598e1a0b2631090fe04948c8,61c59a131cb45cb6c33c2cd910c3d98d7ace540e55904286898a6d231c4750b2,scratch/alphafold/results/af2/8ew1_A/selected.pdb,95.6875,1.0,0.9715909090909091,0.8851823019419236,0.9840785678793382,0.5826486019528333,2215,264,
8ew9_A,af2,eval-test,73276a814d2f5e01f7181af2f94f9b2653726d80346a2acaaf4ce83342762ad3,7a55a35ad16f41a07ac39413cc9ff8786338e5c38195e3528fd8c8c74443b5ae,scratch/alphafold/results/af2/8ew9_A/selected.pdb,93.5625,1.0,0.8340248962655602,0.7906677975230358,0.9228821714007586,1.2453201862251988,1856,241,
8ey3_A,af2,eval-test,976fc288b1c5974d86bd0a4314143e0a7dcf2c3999a670bc1c777a8021051c82,1718769cba67721406b09e7b31ec50731cf4c4723fbbb6e4ad2ae77559ca53f5,scratch/alphafold/results/af2/8ey3_A/selected.pdb,94.75,1.0,0.9875,0.9258874917503213,0.9691410362428361,0.3380019006530782,445,60,
8ez6_A,af2,eval-test,8161d5170e4da44690c43f55bab6b3e7e774ac2ca82e4639c00d498072137569,0fd13cc8a0de29ac9d7fc545354d6413167bbe4889d18abc7651d4c2b0f17ef4,scratch/alphafold/results/af2/8ez6_A/selected.pdb,94.3125,1.0,0.9307692307692308,0.8662005105854808,0.9171764932221268,0.7826068736670336,512,65,
8ezw_A,af2,eval-test,bfd8b8435be9bceb4f2e281d7dd9b5d55ec8bd81b4813356e94f0675f54ad3bb,e12b82a1899e685e55f92567b0c48a85a3e627103a43a56408b74b4d3bec2ab5,scratch/alphafold/results/af2/8ezw_A/selected.pdb,96.3125,1.0,0.946969696969697,0.8907263294422827,0.9635960657821256,0.5171351115121733,1050,132,
8f8n_A,af2,eval-test,f04bce7157c9eb3fe3ce67da6d72906063fd5f27199ba7450c86b732572438ce,e6028409cda0aac5f29c1a647b9b9b81e9ab0ee3f7c82c590b44ac20897ad505,scratch/alphafold/results/af2/8f8n_A/selected.pdb,94.8125,1.0,0.9560810810810811,0.85629792747415,0.9657778270039298,0.5352027153507194,1167,148,
8f9o_A,af2,eval-test,d5439e03814a8b60579879a35c719cc06b8cb287d98983f600b46c9cd97558a8,75f91ad33bddac950b367cfa140015f4e21652a1cb8d701b20022ba4d98bfd95,scratch/alphafold/results/af2/8f9o_A/selected.pdb,95.5,1.0,0.9568788501026694,0.8916350725298964,0.9886439113441485,0.5068624249887307,3864,487,
8fbc_A,af2,eval-test,75c3c0139f74b17bfd67ad192f1ba2d818fc7660bc55ab964801144a5419018f,1e9efbca7bd162ecf9ed8064d9f42f1ef4235fdba8587d01c291aa8b859b624f,scratch/alphafold/results/af2/8fbc_A/selected.pdb,93.25,1.0,0.8498727735368957,0.8327054149270872,0.9591167614186988,0.9657703724468558,3099,393,
8fib_A,af2,eval-test,c157b6c109b231df194a50bf49a5ce5941bea42f1636547b63c9f1f1ad23a1a9,af561eb3be36116cc88d735fcccf6f15139d442b3417ab669abb0c2914b07fb8,scratch/alphafold/results/af2/8fib_A/selected.pdb,92.5625,1.0,0.8474880382775121,0.839000682102898,0.9631083052644765,1.0098087473341841,3256,418,
8fjf_A,af2,eval-denovo,0df57b494b9486fa929bca8b0b1709b50239d9abacf11ba7e4b1388383f757b5,0449b6bbb05b8d8d5b4fa4c13b2b795680e9b0bf12db75f8ebab8309432b61d5,scratch/alphafold/results/af2/8fjf_A/selected.pdb,94.625,1.0,0.9881889763779528,0.8920340035620548,0.9804502747130588,0.3509702531428794,978,127,
8fr5_A,af2,eval-test,2bfacfeea3cdea7fe320a68efa81ecb60abfa289db3c576e5b2f0b0808ddab4d,bc9c1d290649d5042a1ac9214901e5b706d0c4d99d0be3f9362743750da6f10b,scratch/alphafold/results/af2/8fr5_A/selected.pdb,86.5,1.0,0.8586956521739131,0.8065754222987666,0.8844789219609194,1.1258091271821262,736,92,
8fty_A,af2,eval-test,4f6d7a29aa200b8d5360f187f4825d67532f35829bce2880e42f7f0f12fa9c1b,7d1814585988b88a34dd8bf9596981d15072a066fda030d0b4d2956530f3f1c0,scratch/alphafold/results/af2/8fty_A/selected.pdb,95.0625,1.0,0.9756728778467909,0.9020903213346224,0.9920378525706078,0.4700252298449741,3835,483,
8fz8_A,af2,eval-test,74927c439700f6f48ce4f67a0f6846731bf2ab9bbec5878d253ec39990f5f93f,8a54fb78f2d6ff776f0b873bd8cc2bf8230a1bcf07d597d2aed3e7206791ee2a,scratch/alphafold/results/af2/8fz8_A/selected.pdb,93.3125,1.0,0.8371794871794872,0.8240318251073974,0.9605919782382655,0.8817140586409384,3070,390,
8fz9_A,af2,eval-test,d12338af47551f9fb9b457b80c324aba369a2103fa9769d97c6dc29fd01c0001,3551227097c0bb48d404d66de46cee8d9273fe1275d882209dd096aa27a34507,scratch/alphafold/results/af2/8fz9_A/selected.pdb,86.0,1.0,0.8180147058823529,0.7999754375512806,0.9029374189709602,1.2049208173123485,1071,136,
8g0n_A,af2,eval-test,46424ad3cca0b4dcb2c5e15de969780b7d47360384de3a5e574752befe40c9e0,af41b6e3b8059bc318d1873fed2acab5c056c93f76327ef9549e653230c485d4,scratch/alphafold/results/af2/8g0n_A/selected.pdb,95.375,1.0,0.9834710743801653,0.9015027825047142,0.9895008940820396,0.4189181404963982,1914,242,
8g1l_A,af2,eval-test,89eb93699e1c3f2cc80a5997e2542bce9321dbfa18c1d57bb60268741170b2a2,ac7ca6284e606432e7676af8e5c09fc61c77b84668ff30f73f4705ed23c3ca33,scratch/alphafold/results/af2/8g1l_A/selected.pdb,92.0625,1.0,0.8948412698412698,0.8295805104134378,0.9542998089077777,0.9263636274282749,1918,252,
8g1y_A,af2,eval-test,088daf3bfd278875eeecc575eabcdb0020676d9d688ff8e8a0ed3d87adbfe294,1dd93c7292b35ecd41f3b97822be0aa649cf1c0ac74c75dedcaa5aabcd61cc43,scratch/alphafold/results/af2/8g1y_A/selected.pdb,96.5,1.0,0.7988911290322581,0.8768284972753434,0.957403118288369,1.04579345378605,3789,496,
8g32_A,af2,eval-test,256ad148f64111b663777708e577d6764156b0171348db784abec158554ae0bd,3c83b6c50c826f3a50bc13b29e87e7b26ce43225ae52ed160ce07bfa2fe9c8c8,scratch/alphafold/results/af2/8g32_A/selected.pdb,84.75,1.0,0.6108562691131498,0.7228408581281702,0.8568877194818604,4.563320781509593,2515,327,
8g52_A,af2,eval-test,ebc860ef61b84f9f67088a03977c765b1c4afca88c8271d3a587910e064b93c9,be04e21a39601dce93f6c9d9277f6081f9fb0d96bfd0146c3055ac5d75c7561c,scratch/alphafold/results/af2/8g52_A/selected.pdb,96.125,1.0,0.978494623655914,0.904005379733535,0.99095027494085,0.34535798548934504,2153,279,
8g53_A,af2,eval-test,b3c5a3eed1bb053f9990b7221c5e55003cf7567ba577dc40a9170a5b5c4f0804,be99d75c5b886c65e0ec327ccd79a6f92f45112362750f8c1b4dc3563cd71cc6,scratch/alphafold/results/af2/8g53_A/selected.pdb,96.0,1.0,0.9334239130434783,0.8841116244748737,0.9678320288179139,0.6085658018052506,1358,184,
8g5u_A,af2,eval-test,8c7e23188e5d8fa318c34c2023404aa9d756f5e38349fdee887f525f7e8b3481,8f5ea4cc772f5a90990946fff80d3d7080b84bdedd0b3bc204d71fe6714b160f,scratch/alphafold/results/af2/8g5u_A/selected.pdb,93.375,1.0,0.9511434511434511,0.8782506623535731,0.9852827858849098,0.6087051304937126,3715,481,
8g64_A,af2,eval-test,b9e0179ab3435c5c5c4a3174c0042bd5018435e3a6c003b9f81bc7dd026765b2,9799eea20a8f61dbcb10bbe78bdd6d28ffd63a52a35091cc473c72f516ffd72a,scratch/alphafold/results/af2/8g64_A/selected.pdb,90.5,1.0,0.8239644970414202,0.8623826206224154,0.9306531581931442,1.3084663666107568,1352,169,
8gac_A,af2,eval-denovo,8887ad4305fd47cfd2199e2790b7b976d4419c27172a26ac47bd9f971c89628f,2b04f93ce68eaeb01e4bde678326a2d3ad181f72fd830f128d407c6d70bbb41d,scratch/alphafold/results/af2/8gac_A/selected.pdb,89.25,1.0,0.9441747572815534,0.8545251627717915,0.9490760779828564,0.5490504446926389,864,103,
8gbe_A,af2,eval-test,2699878e728da8bafe01059bd12b40455f94aeff323486507df4a3ecb04e3298,852273622c70ca5c32a19d8b7f23dd11bf5a1f8cdbeac4965f05c26d32e4d890,scratch/alphafold/results/af2/8gbe_A/selected.pdb,81.625,1.0,0.44512195121951215,0.6868196163256621,0.8265851823449326,5.014732051080283,1657,205,
8gdl_A,af2,eval-test,6911b51419c747477063ae6457e4e1db013243a3183973f6e62ee6d57d318c4e,059f30de9b258708fcca48871c05a7d73d7a7c15c86693362e6433ef029e8756,scratch/alphafold/results/af2/8gdl_A/selected.pdb,95.5625,1.0,0.9563380281690141,0.8835409127958591,0.9878920304300769,0.44328431341142704,2726,355,
8gj9_A,af2,eval-test,1ac622b3f48069b9c616adb7335d8eb0a759861cac64381dd03d6cc22fba0968,39a74d9b753f2de7ad9246336daa8c11ad3d88c90d9f2f9dc8563596920e962f,scratch/alphafold/results/af2/8gj9_A/selected.pdb,84.3125,1.0,0.907258064516129,0.8290610056513548,0.8906638597565919,0.6326092929661288,492,62,
8gjw_A,af2,eval-test,ca1fe556964b00b1afee6cd2b826364596cf6caa89881ea4d0f549ec2568b2e8,538eec0764fddbcdbf848414d897046b809f4466fd615f66075390c4ccaa0a67,scratch/alphafold/results/af2/8gjw_A/selected.pdb,92.375,1.0,0.8836705202312138,0.8427315751015345,0.9684964902002977,0.7657853573391245,2857,346,
8gjy_A,af2,eval-test,baffbdf0ef4523f61753867481d7fb8aba6b739584eb0de695b4dcabab21c457,5c36886e811e388134336bd185811f53ef0af57154bcc2657727b8ae0bd7bdd8,scratch/alphafold/results/af2/8gjy_A/selected.pdb,90.625,1.0,0.6809593023255814,0.7879552345438071,0.8919056515671216,1.8370689768322876,2852,344,
8gkd_A,af2,eval-test,bbc5ea412de44f3f1eb6dbacdfefffcb548b20b5fd3a5b043df09856f7109a64,1a9e6feafa4d417075fd97b0e1bbf910adf42f157be8793e3ed879789f09f000,scratch/alphafold/results/af2/8gkd_A/selected.pdb,96.625,1.0,0.9730878186968839,0.8963378557501049,0.9915615938729805,0.37233219889723057,2829,353,
8gm7_A,af2,eval-test,7bb57f1b6be0c4a71d50474cd5e5d13288bebfd020affcf94b441a4c0f6fce0b,2ec9f75bbab5981bbb979fe6fd180747f001cfa22bff83e93eec85aff6e56b21,scratch/alphafold/results/af2/8gm7_A/selected.pdb,94.125,1.0,0.9538690476190477,0.869862864035241,0.970376989109293,0.5279578855363937,1288,168,
8gmy_A,af2,eval-val,db5e254c1704aae8457a0c57f513646483bc32692880d887b26936fb48723709,21075cac7e50dd1a5ee2566aa584d3f48cd5130b4694ca01769a604e58df7ff5,scratch/alphafold/results/af2/8gmy_A/selected.pdb,92.5,1.0,0.8036529680365296,0.7847587076345724,0.9093054273442118,1.5743055157290256,1775,219,
8gok_A,af2,eval-test,5f4bb13b9f565376131660ac71c9c73592d794d6df9a7a7c3ed5cd9a20e50eb2,dd4dc6e69e7a5425cc4eda6ea938ede261b6b10dc3cff5b25cebfe9e49a85817,scratch/alphafold/results/af2/8gok_A/selected.pdb,90.5625,1.0,0.39743589743589747,0.8541601486466799,0.7456564994641901,2.7548217195271594,2207,273,
8gqq_A,af2,eval-test,6024407d2b168eadd349dbd896491c4391db3f545736848b3d7493617192fee7,ec2a9b2f1ef7fb8d378392923ae48df8ab8af77669c97bc0be0626e7405a617f,scratch/alphafold/results/af2/8gqq_A/selected.pdb,83.0625,1.0,0.6363636363636364,0.8176892119420147,0.8896493899725324,2.328736662067433,761,99,
8gr7_A,af2,eval-test,e4f6c2cdaf32511d40888f0cb30745a817815d7ae075b6daa746b700113f19b7,dc3953ad393f817b093f66411f7871fab78f182f6a5a225585789e08c2e884a7,scratch/alphafold/results/af2/8gr7_A/selected.pdb,96.8125,1.0,0.9708588957055215,0.8821708552980361,0.9903872902643043,0.37882273915309284,2622,326,
8gsy_A,af2,eval-test,e8440f99d39804ff2fe9eff239932dfbc61f9adb694fdb7b305f7b4d831f82fa,aaca0fb0768f16ad8b73e84b05f75126e7759015a01e9380c7670a0cb36742d1,scratch/alphafold/results/af2/8gsy_A/selected.pdb,90.1875,1.0,0.8253968253968254,0.7747162325647594,0.8978561838384764,1.1486130737618032,993,126,
8gtz_A,af2,eval-test,383ce0aec6a4fb116e7784cb5687886bb324c8b091ece520232d36ff912fbf82,2a297098bef2ad97d7c312408cd344a5d6bd291eea44fb8c6eda86f66d27c891,scratch/alphafold/results/af2/8gtz_A/selected.pdb,94.875,1.0,0.8484848484848484,0.8465580140624335,0.9647348945453685,1.0151212120311361,3600,462,
8h02_A,af2,eval-test,19bfb1065d320327c598c1066f5b8da2fde34ab3ef2c9576089cb981c3abc3ed,23ff2e3c064644f1913b34428b25f8e962549cfd7917b3a7caa8db3d376969e7,scratch/alphafold/results/af2/8h02_A/selected.pdb,89.6875,1.0,0.9430379746835443,0.8619100294985251,0.9410521408095601,0.5136265588013506,597,79,
8h2f_A,af2,eval-test,47502635acb73ec38c394016d592d29e57d35eb54f0712b24ff28db32484902f,a79415294ecdcb74c9cb99d35eaf8c5ac5573046e8946743c9393267b02173c7,scratch/alphafold/results/af2/8h2f_A/selected.pdb,96.9375,1.0,0.9854651162790697,0.9045492742402963,0.986422629676902,0.375334312469169,1405,172,
8h5s_A,af2,eval-test,4032487d4f936a85739cbd8464385a5397c76638e1ba42034088b478872cdb1b,df406bea85240b937954f3e12cc06e321eaca7c4935cca818fc6c921a6e4befa,scratch/alphafold/results/af2/8h5s_A/selected.pdb,97.1875,1.0,0.9534412955465588,0.8950387533207351,0.9820847056292255,0.46191198727998395,1846,247,
8hbt_A,af2,eval-test,c6ee2d55e98ed4629a4187742ba2c134f0bf237b5f90e2e3ce9c95e473feec75,09f984b9393bca176ffab3f6a0bd26ba947efca5bcac252331d72e5459f412cd,scratch/alphafold/results/af2/8hbt_A/selected.pdb,89.5,1.0,0.8863109048723898,0.840120645261967,0.9649137031367429,1.081345541237864,3399,431,
8hd2_A,af2,eval-test,53f759c27ddc5a220d705df0c4a52dae322c7f3c795b8ffedb2311c2224740e8,01707f0ce22f4115d85503d91ceb2ad8075abca1829f963d79a9c95a7078f9cf,scratch/alphafold/results/af2/8hd2_A/selected.pdb,93.75,1.0,0.1019108280254777,0.8078282370487214,0.7467004163951788,8.860668399450297,2571,314,
8he1_A,af2,eval-test,cc294e96db14ebe000fef9ed52d3e753b2745e669288c99f707513f290092be7,0fb3c8df428e99bc7d633e8fbc143169c08c3e4c578f08550c53bca4d1bc8afd,scratch/alphafold/results/af2/8he1_A/selected.pdb,98.1875,1.0,0.991111111111111,0.9259191773023987,0.9932273040215447,0.2680641708801247,1794,225,
8hel_A,af2,eval-test,fe5d13a9004506e4d7101549acdd0c72e6a7ad83c00c346054ab3d1f011f1ecb,5f93868624d4eacd2cf5292c880791c6191d6f38f13d7355aca8756ac537e1f4,scratch/alphafold/results/af2/8hel_A/selected.pdb,92.625,1.0,0.9816176470588236,0.9075921846428521,0.9641207510716616,0.3548290102973945,539,68,
8hic_A,af2,eval-test,cdd77bcec07cff073cb0ff604973b3875044a26ab07319b3de9c3d13202a64a2,609070fa286f7f64d38ba1cbb03072bc4c4840924560a4fa396b1b700f7894fa,scratch/alphafold/results/af2/8hic_A/selected.pdb,97.375,1.0,0.970253164556962,0.892077440469982,0.9896081932199804,0.5232715907127942,3071,395,
8hnq_A,af2,eval-test,c5a3c78d36ecf7e72b05da1de3d41b033e1acd351cfbe367dcd3261edb3297c9,9c36ba940306a81f5ffdd6351cb95191d66e36d201ee183e046adb4c7dfaa792,scratch/alphafold/results/af2/8hnq_A/selected.pdb,96.6875,1.0,0.9755244755244756,0.9165920218784955,0.9793894814322656,1.085574347300063,2210,286,
8hvd_A,af2,eval-test,12fe6fb5328434567c540d2c8345d67d6a9c30109b8ee171eed35ff06e19960a,917a3a9f80b6840690f2b1343bbeac4d280640e67d538cfb1b1fe359ec329910,scratch/alphafold/results/af2/8hvd_A/selected.pdb,95.25,1.0,0.8924418604651162,0.8820933332026695,0.9805414093193064,0.7421445076422526,4598,602,
8hw8_A,af2,eval-test,683a38f289a2ff49671b115dda5a4afea34d94946b8db0833a384280a96c8c5e,458cdb3f6ce54452b79029a414363cee78b0fc9809ff8be7691884e6181ec146,scratch/alphafold/results/af2/8hw8_A/selected.pdb,97.1875,1.0,0.9823619631901841,0.917229829700978,0.9927935414780528,0.32832787641833955,2502,326,
8hxs_A,af2,eval-test,41e74c290cf136e28bad14d1e0e74183e15f67ec0a1aeb8a27b1a57dd8a4c668,3361b36a653d119231b292e0c370db1a40761d68120ebaec4c7c5399be129c28,scratch/alphafold/results/af2/8hxs_A/selected.pdb,89.5625,1.0,0.8200000000000001,0.7895617391585132,0.8923632464476001,1.0360134780422883,786,100,
8ii8_A,af2,eval-test,59bc4dfc9122c7156e438646e38ca8fab4f7916fd9420a534ce49f0c2f259079,9209e1e9fbfe14b01e7d4f8bf6482d2812d377d7d76bae21d349a393431ba93b,scratch/alphafold/results/af2/8ii8_A/selected.pdb,74.5625,1.0,0.4011111111111111,0.5587718554445708,0.6746800725617971,4.714369525646524,1656,225,
