stem,method,eval_set,selected_sha256,ground_truth_sha256,selected_file,selection_confidence,contact_alignment_identity,gdt_ts,lddt,tm_score,rmsd,n_matched_atoms,n_matched_ca,missing_unknown_residues
8bfy_A,af3,eval-val,2877d44fc254d4c0685f3013caf823a65d8b8254a3ad1af9409516db750d5e3f,a78d38b707066d08f20907cbeaca7123ada61011383acb8b424d35c7ed74c063,scratch/alphafold/results/af3/8bfy_A/selected.cif,0.9197684639958765,1.0,0.9376590330788804,0.8902670753740909,0.9848924791075518,0.5532252979011669,2974,393,
8bgb_A,af3,eval-val,5563d87b028195460772b4c315351c5ec2dc900fb7317640159a6074cc6b69bd,f5f38c527a174e14f711f6eb802caf1b1c37e31166d58d0cf208556a0d6a3d8f,scratch/alphafold/results/af3/8bgb_A/selected.cif,0.9109650950464677,1.0,0.9865384615384616,0.9222648355414781,0.9823859340325531,0.6015714833817878,979,130,
8bke_A,af3,eval-val,cddc4b18b0a8cc72c62b8dd35e98c8e9f97a213c58f2a6e253cc25b1ac34fe63,db91dd3fe8f475ca84205b286573b35928cc04cbe4169eccf53b17c75efa8456,scratch/alphafold/results/af3/8bke_A/selected.cif,0.953016681765857,1.0,0.9485981308411215,0.8865999443391974,0.983047248338516,0.7448325661484695,3237,428,
8bsb_A,af3,eval-val,25bfd8a7037c3d0b8944abd508242317856d6aeb2b1de77cee2c0b664f71321e,913f7115691fe7fe86d25cedb4f3b7f8d2473554fd4574dbca94d0966e163401,scratch/alphafold/results/af3/8bsb_A/selected.cif,0.8011546959163216,1.0,0.9072327044025157,0.8644560343099139,0.9564611102580056,0.6238143317946093,1267,159,
8bux_A,af3,eval-val,555762d2c42af0b9b68573382ef066be6014d3868958928427340fc0fa87dc1b,7f178f07f5defe4a975bad1f6b5ed6cf2520f6d69dbbb576fe4251b7e2951a19,scratch/alphafold/results/af3/8bux_A/selected.cif,0.7964097680351081,1.0,0.6314878892733564,0.8276683697639945,0.9213098157169534,3.6204551307397286,2156,289,
8c4d_A,af3,eval-val,432b868610af3c2c99efabc8c0d74b18cd34a70d93d130670cbfe1c8bad2a18f,a94e082ab5677a5057d43b659d4539fc7dfaeccbed1e2b4b52bb1cfcca70a784,scratch/alphafold/results/af3/8c4d_A/selected.cif,0.9384829239490721,1.0,0.9972826086956521,0.9532678868552413,0.9957652523290091,0.19124506993386806,1469,184,
8c4y_A,af3,eval-val,de772846cb0dfe81b2fbd3c0763b1ac6fb3286be0257120d10b07e5fb9b114db,1e5e174ea0e4f368bd308a97c88e99c3014f3e95895eebf71ed624c399b12eba,scratch/alphafold/results/af3/8c4y_A/selected.cif,0.9237591020275802,1.0,0.9623397435897436,0.9032660747863575,0.9863920280891318,0.44881680242779093,2457,312,
8cba_A,af3,eval-val,ed400f1ad51fc213b379465989f49269719d03b443ed6dc0e14b8f728b5932dd,9fae95bc5b33525bee75a5b2a81b2877120acbc3960bec2f34d806d856f81753,scratch/alphafold/results/af3/8cba_A/selected.cif,0.9186985518216684,1.0,0.9487179487179487,0.8889887741718931,0.9689164015750986,0.820697128916772,1662,195,
8ci9_A,af3,eval-val,b1dc166fb190c18faadb3d26cd66ff6c93d1bee911896295bdc090af38d24fdd,9c95758f65fc1143df9c247090b2e93b86abb081f0c0e92a93b5ea8f1bbaae2f,scratch/alphafold/results/af3/8ci9_A/selected.cif,0.9187087194292114,1.0,0.8856209150326797,0.8383290239571173,0.9542061511940585,1.0857914490056135,2377,306,
8cih_A,af3,eval-val,ca6495bf8ec7ab68da45124b52efe51b89475ad185a77990a6dbfce79adc33a5,c354d52064a4ac47ba826c904bacc857fbaed15fd93dc869fc56ea3ade3b380e,scratch/alphafold/results/af3/8cih_A/selected.cif,0.8207130344504713,1.0,0.8058510638297872,0.8663423862742139,0.9159594397215571,1.1935376115812708,1464,188,
8cjd_A,af3,eval-test,3de40dea9585474b04ab6421aa1d714ed912fdafa5bab7d85df8f87740823ccf,a4a177e22ab1c05e84d4ae29ada1eea432278ad95dcf214428c722504e7aad29,scratch/alphafold/results/af3/8cjd_A/selected.cif,0.9555268301588052,1.0,0.9295275590551181,0.8635932928729655,0.9863386640722857,0.6725017099076858,5264,635,
8cpk_A,af3,eval-val,1df02660c9ecf4a18f34f59fa43e5611016aa1e13585b37ce13db6a76cba2f03,c4c0cc41c0ae2b101c11bd87cf0dbb79e8d0e58fd301bd08586ce56735f63206,scratch/alphafold/results/af3/8cpk_A/selected.cif,0.9294686067296907,1.0,0.9635416666666666,0.8945373225508648,0.9823297775044469,0.7481493931058614,2724,384,
8cpn_A,af3,eval-val,f5616fd94079a5dd4f1bea08f76f87337d6f7df58af2191dcf6648005024c1de,9e374f63f3dcec7ad218bf89616cf58ca56ea52cac5c394f02d47ead85d909af,scratch/alphafold/results/af3/8cpn_A/selected.cif,0.8943066077246471,1.0,0.6084905660377359,0.7756018738825312,0.8583407036516981,2.9147631128953817,1273,159,
8d2z_A,af3,eval-val,751278a87e73127b9c87871f48470a35faf3dee39a62b763ba791273dabab1c4,4bfa13a1c4e364ee1f879dc8f5c0a920b7a8e03c6af6026d58c460b5f9742094,scratch/alphafold/results/af3/8d2z_A/selected.cif,0.9558036810120031,1.0,0.9550653594771242,0.916757045096872,0.9838952404870153,0.5080476563169676,2349,306,
8daj_A,af3,eval-val,57fb70d7828910827b7de6a95c6897999a4bf7532bd5b517df4e77e652abcd91,64e6490ae56dc88c87da5a4ca71647022ad997a9842a6c60915fa26c9f37f51b,scratch/alphafold/results/af3/8daj_A/selected.cif,0.9677532449142896,1.0,0.9677152317880795,0.9309959539433155,0.9805744285792256,0.7951252489190094,2278,302,
8dez_A,af3,eval-val,27c63ea82f1fa97eae54a870f06f1466337d3c79028a30a94ffe4ae0d7bd38cd,21686c9a3c00c93c05d222eb745ae4f2adf1c10d02cb7d1ab804a44fd9ad5e8f,scratch/alphafold/results/af3/8dez_A/selected.cif,0.8926507295217447,1.0,0.8078034682080925,0.8423111170377507,0.9174700459218248,1.5056724844830667,1331,173,
8dge_A,af3,eval-val,2db2308369327ff7f44edfe82c28fa58bad845232f16f8e252eb2a754373b24b,2c84fdbdc7bfcb95c313058c1d39dd63c914346fd23b58a7073ec10b632a256e,scratch/alphafold/results/af3/8dge_A/selected.cif,0.9510552643583418,1.0,0.82001414427157,0.8842538260539227,0.9687412249548852,1.0125557599148656,5658,707,
8dhj_A,af3,eval-val,6f77e587c1fa224e16020e0d8a41c46b7b9e4300b92915d2b85b56b298fa8536,7c6ead892b7a746ed73f93fb161abc7122eb4a01bce1259e014020490e0c9693,scratch/alphafold/results/af3/8dhj_A/selected.cif,0.9203130354935833,1.0,0.8411016949152543,0.8764602490729427,0.9428617107462439,1.4472067251558418,1924,236,
8dmu_A,af3,eval-val,0c6803323f3fbcf79e2c33d98a3415d6ee7c0d6b838a439860432c6e5cbb99df,b267a7c79f74724360608508f9957bcf47926fa50988d0193b91e49959063f87,scratch/alphafold/results/af3/8dmu_A/selected.cif,0.9728611493357064,1.0,0.9826680672268908,0.9264379019316077,0.9942572427709232,0.35999349373712447,3715,476,
8dp9_A,af3,eval-val,6c0b6d1c3facf2affd1df7b71c94c57e939ff244a55cab016c27ad0b3d10c6e1,94264bf31ac47c1282ede985d23d4cfca662d865b98a4ac97f17e7b60af78fea,scratch/alphafold/results/af3/8dp9_A/selected.cif,0.8867344830946953,1.0,0.693609022556391,0.8386057760088494,0.8757503819690496,1.8564628735398707,1057,133,
8dqd_A,af3,eval-val,54329a6c230519dd1a51f592b68e06b2ca3eeb868ef385838fa9c2b389707bb7,3d54bd273e20238ce913d4661490f4f6f82f4ac2d0d233b02f9e28653b34eb47,scratch/alphafold/results/af3/8dqd_A/selected.cif,0.9228341944870392,1.0,0.8168918918918919,0.8866408557121552,0.9600828178513783,0.8465321881543714,2887,370,
8dx0_A,af3,eval-val,7fb4d19645059c35e523c20afe2554f9e035a6e89be42220059199912ac1c136,60176fb00b9a1d700514632ddd78111399907014022b998b7cd561e80926157c,scratch/alphafold/results/af3/8dx0_A/selected.cif,0.9206451134053671,1.0,0.9316546762589928,0.8570263637083366,0.9554152333817457,0.7801677548891675,1115,139,
8e0r_A,af3,eval-val,eecb9caa744a111e52cc3682255f36c9e497b72278182696c077a04b0bccaece,ba3bce2ae011a42f68c32089fd2b878b7beb25a664884c799c485371f63eefce,scratch/alphafold/results/af3/8e0r_A/selected.cif,0.917058924360444,1.0,0.9288277511961723,0.868578609102913,0.9701749966980756,1.041587034882082,3370,418,
8e5h_A,af3,eval-val,19a18b1ac3685e07682e6b9a1685bce9f452ec73eaa97e1723b1f2041dd53d4a,f2fe555526dc5abdb275a40fefbf35b890f428195d965abcea4b38b9ab8723e2,scratch/alphafold/results/af3/8e5h_A/selected.cif,0.9676533269878405,1.0,0.9864130434782609,0.9198903412309506,0.9929273139727329,0.3766436044468988,2763,368,
8eb9_A,af3,eval-val,adf1d61f996b3c02bf8b02a4a254efdc3a56cccd4fa91e73d5541841b69a354c,4386fd060efefb40b3d45896f114215cee25ff7d777cf930ee14708e460a30b0,scratch/alphafold/results/af3/8eb9_A/selected.cif,0.6169782836092242,1.0,0.09269662921348315,0.3132557482285968,0.4368630850910713,6.38578407638885,653,89,
8ec3_A,af3,eval-val,34b59a08c750a8980c41b24206ea363a929bafe88b9f9a85efc47933fc79dd49,c881e2a801674cc87eb39e70f0011f0638be719658ac80b2e7135ef46c24ae5f,scratch/alphafold/results/af3/8ec3_A/selected.cif,0.8674762550301943,1.0,0.5532258064516129,0.7706604882739055,0.8527063776434297,2.8763246239367137,1229,155,
8eo5_A,af3,eval-val,82ec7b6b642018dcb81ea7c81c65e59cb24dd0ac626ebb50ba72d8433de14a04,6b4c6efe8870b94aa74d7852e34212386a62302c3a7cd2f52afa8d27a038991c,scratch/alphafold/results/af3/8eo5_A/selected.cif,0.9607440135741263,1.0,0.9490740740740741,0.9087063385591603,0.9756442527839269,0.6777526587707909,2025,270,
8eov_A,af3,eval-denovo,5b1c497715732ec77da8318c6d8033577165b8bde9e2bc29b513ad7313bc0f56,26f9198feaafaab678bfc3dabc2a3476ce174a06a2bfbbbbf527e60c6d7e6efd,scratch/alphafold/results/af3/8eov_A/selected.cif,0.8358759780838177,1.0,0.9514388489208633,0.9098426286550285,0.9708100251895715,0.4433931191609263,1181,139,
8es6_A,af3,eval-test,8a393f20e0dafb275da0647103f9b3c5fd9c72da0aeb5e9dfa28d202ac724f8a,82574f3bfe92abe36681b2a328b3d2d34d85eaedc2548055cae538659b5c455a,scratch/alphafold/results/af3/8es6_A/selected.cif,0.9538570306800089,1.0,0.9627906976744185,0.8994849929742144,0.9853641999097261,0.6174993158373839,3348,430,
8ev4_A,af3,eval-test,156d94769bce27e65b3f99a9ebbf82408905a7cf3bcceee62a6a3c46e45b76d0,d199abd8ef7b9678a039e84021484f9d6b41785d1d81a8120b620e5c5e1ec9fb,scratch/alphafold/results/af3/8ev4_A/selected.cif,0.9336751123321344,1.0,0.9782608695652174,0.940379796606555,0.9784320391983494,0.6372985692781349,835,115,
8ew1_A,af3,eval-test,dc358f06a47ce25a0539e6a6b8b8c9f189417b590a579eb99dc886d907707ad8,61c59a131cb45cb6c33c2cd910c3d98d7ace540e55904286898a6d231c4750b2,scratch/alphafold/results/af3/8ew1_A/selected.cif,0.9566187144777544,1.0,0.9706439393939394,0.9139235174303905,0.9813439472342225,0.816386871782406,2215,264,
8ew9_A,af3,eval-test,b236ea2a883968d3a0fc8fea152c2ee034c949c7235fd6be579d7d6ccc651b7e,7a55a35ad16f41a07ac39413cc9ff8786338e5c38195e3528fd8c8c74443b5ae,scratch/alphafold/results/af3/8ew9_A/selected.cif,0.8603917320377228,1.0,0.8246887966804979,0.7904876492697743,0.9134354324381042,1.3182338819853818,1857,241,
8ey3_A,af3,eval-test,d012da98fe10cf6c238c67a7bdbb10ed568cfc789e1f6866882dabd198b7e9bc,1718769cba67721406b09e7b31ec50731cf4c4723fbbb6e4ad2ae77559ca53f5,scratch/alphafold/results/af3/8ey3_A/selected.cif,0.8211315784476568,1.0,0.9916666666666667,0.955007716183177,0.9825140646342619,0.21036921530001898,446,60,
8ez6_A,af3,eval-test,d53c26a465f0ca29bb2044f3b5f57f5186a2957075be131f87da0a1fd3af57ef,0fd13cc8a0de29ac9d7fc545354d6413167bbe4889d18abc7651d4c2b0f17ef4,scratch/alphafold/results/af3/8ez6_A/selected.cif,0.7776643967349068,1.0,0.9692307692307692,0.8920295067631419,0.9480760733547222,0.6423101102653912,512,65,
8ezw_A,af3,eval-test,8ada20b7d478751755ae9e7512374ff99722454e406f7d5c5991c010b683f93c,e12b82a1899e685e55f92567b0c48a85a3e627103a43a56408b74b4d3bec2ab5,scratch/alphafold/results/af3/8ezw_A/selected.cif,0.9043837920500788,1.0,0.9488636363636364,0.8827224879300792,0.9584687569269641,0.5704882292384853,1051,132,
8f8n_A,af3,eval-test,e74b21df223fdc14aa97180156a748868ce1070964d8df29b1657f4ce6573869,e6028409cda0aac5f29c1a647b9b9b81e9ab0ee3f7c82c590b44ac20897ad505,scratch/alphafold/results/af3/8f8n_A/selected.cif,0.8621538824549215,1.0,0.9662162162162162,0.8779438633123857,0.9763058644565572,0.4764374552045531,1168,148,
8f9o_A,af3,eval-test,e91d8ed2c8be40d14cd60bdf4f905e1cc27a31753573494b1cb031aacb1685bc,75f91ad33bddac950b367cfa140015f4e21652a1cb8d701b20022ba4d98bfd95,scratch/alphafold/results/af3/8f9o_A/selected.cif,0.954594230730167,1.0,0.9502053388090349,0.9058954257957194,0.9878481810482158,0.5256298687708653,3864,487,
8fbc_A,af3,eval-test,7d075928176a4aafd6c89fa9c46c4131bfb7b81e478bdc51f6e46f0100f48863,1e9efbca7bd162ecf9ed8064d9f42f1ef4235fdba8587d01c291aa8b859b624f,scratch/alphafold/results/af3/8fbc_A/selected.cif,0.9273369918713464,1.0,0.8994910941475827,0.8613092150599195,0.9748747548018436,0.7140848688107397,3100,393,
8fib_A,af3,eval-test,6337929d03c97e6045cbd7e41f9d2382890d9156d6ee43592f6abde6ab5b6335,af561eb3be36116cc88d735fcccf6f15139d442b3417ab669abb0c2914b07fb8,scratch/alphafold/results/af3/8fib_A/selected.cif,0.9320523737212157,1.0,0.8708133971291865,0.8520568597409197,0.9682040103203823,0.9233427657689366,3256,418,
8fjf_A,af3,eval-denovo,95c1c8c348e866cb5771cdcbc99919d3894ad29565c6eac7f0a4891f2017a987,0449b6bbb05b8d8d5b4fa4c13b2b795680e9b0bf12db75f8ebab8309432b61d5,scratch/alphafold/results/af3/8fjf_A/selected.cif,0.8880013888515911,1.0,0.9724409448818898,0.8900728229283839,0.9705463075216423,0.5166844809980405,978,127,
8fr5_A,af3,eval-test,d23c45313e4322c9f88099ad3638322fd6cb1da7199aed8a54a04eec64f0e8c2,bc9c1d290649d5042a1ac9214901e5b706d0c4d99d0be3f9362743750da6f10b,scratch/alphafold/results/af3/8fr5_A/selected.cif,0.8539777837737269,1.0,0.828804347826087,0.8462045300349669,0.8936019826131797,1.3606972410060407,736,92,
8fty_A,af3,eval-test,6375ac0bc454bcc63806b51b279ddc042d3c4a01a694fc793fd5546465204dac,7d1814585988b88a34dd8bf9596981d15072a066fda030d0b4d2956530f3f1c0,scratch/alphafold/results/af3/8fty_A/selected.cif,0.9522372408732915,1.0,0.9622153209109732,0.9082572142932768,0.9912016277965092,0.479303483964311,3835,483,
8fz8_A,af3,eval-test,63da85541016d57ac397def6d560fca7ac537d9b165399197ed8dc4607ebb353,8a54fb78f2d6ff776f0b873bd8cc2bf8230a1bcf07d597d2aed3e7206791ee2a,scratch/alphafold/results/af3/8fz8_A/selected.cif,0.9407337509427576,1.0,0.8461538461538461,0.839245280003835,0.9619840818974881,0.8778463442731093,3071,390,
8fz9_A,af3,eval-test,1fe3a88c7080b49ae9e50346c99f9fdc09c5cce81cfbc8e02384d1ad05564545,3551227097c0bb48d404d66de46cee8d9273fe1275d882209dd096aa27a34507,scratch/alphafold/results/af3/8fz9_A/selected.cif,0.8544695733911165,1.0,0.9191176470588235,0.8768611280957831,0.9497910277860359,0.799542830311045,1071,136,
8g0n_A,af3,eval-test,b7fac5500dd1b8824e735b02d39e00d8ea1864c68b211367e5ed57013eb4dbc4,af41b6e3b8059bc318d1873fed2acab5c056c93f76327ef9549e653230c485d4,scratch/alphafold/results/af3/8g0n_A/selected.cif,0.9378388252737739,1.0,0.9803719008264463,0.9103372806603112,0.9888740249141346,0.45374519632117605,1915,242,
8g1l_A,af3,eval-test,31dcceed584a8dbbe330d704d2db46a437b3199ffc1f0c16471752a19209470c,ac7ca6284e606432e7676af8e5c09fc61c77b84668ff30f73f4705ed23c3ca33,scratch/alphafold/results/af3/8g1l_A/selected.cif,0.9339492762948097,1.0,0.9206349206349207,0.8819976432616472,0.9598231602545513,0.9134242849386143,1918,252,
8g1y_A,af3,eval-test,6cf35080a987acb13d52302f76156bfd7145f84168c2443f5a95795ced38b326,1dd93c7292b35ecd41f3b97822be0aa649cf1c0ac74c75dedcaa5aabcd61cc43,scratch/alphafold/results/af3/8g1y_A/selected.cif,0.9589561684044036,1.0,0.9662298387096775,0.9100019092705163,0.9915861706215242,0.4303151729985541,3790,496,
8g32_A,af3,eval-test,003e5f33d08dd51cd760975f65077c57f6f97153ce1a90cde53ba406e1370ec8,3c83b6c50c826f3a50bc13b29e87e7b26ce43225ae52ed160ce07bfa2fe9c8c8,scratch/alphafold/results/af3/8g32_A/selected.cif,0.8497347622549211,1.0,0.6314984709480123,0.7167241432636398,0.8523791752358049,4.885128807501991,2515,327,
8g52_A,af3,eval-test,81b163b148be8304cd6958feed1a38c8ab8e183457b1b8f98fdface413bcc5c3,be04e21a39601dce93f6c9d9277f6081f9fb0d96bfd0146c3055ac5d75c7561c,scratch/alphafold/results/af3/8g52_A/selected.cif,0.9447969279070245,1.0,0.96415770609319,0.9023388064650201,0.986860648709179,0.41806066088127697,2153,279,
8g53_A,af3,eval-test,620b2e542911081b290e11f6162a2e135d01668ae89a7b171797c4ef15f786a0,be99d75c5b886c65e0ec327ccd79a6f92f45112362750f8c1b4dc3563cd71cc6,scratch/alphafold/results/af3/8g53_A/selected.cif,0.9332151817379544,1.0,0.9171195652173914,0.8830791903200651,0.9618490512857243,0.6522856429782194,1358,184,
8g5u_A,af3,eval-test,d18aef5f38111a1b3d4148c05976e2526c6a0a3a982bd19690604c6b292d17dd,8f5ea4cc772f5a90990946fff80d3d7080b84bdedd0b3bc204d71fe6714b160f,scratch/alphafold/results/af3/8g5u_A/selected.cif,0.9504452050775736,1.0,0.9506237006237007,0.8881735939697157,0.9808458128005684,0.9939151971158428,3715,481,
8g64_A,af3,eval-test,8ca2d0b21ed0b9b56a1717aff0f435bba8fc47ab6c174ff45b6b255cf4203838,9799eea20a8f61dbcb10bbe78bdd6d28ffd63a52a35091cc473c72f516ffd72a,scratch/alphafold/results/af3/8g64_A/selected.cif,0.9077012240353087,1.0,0.9378698224852071,0.8795810490917428,0.9599355976983799,0.7642294148617644,1352,169,
8gac_A,af3,eval-denovo,31972bd123cf6aea7469f4c6eb883f18777ebcb83a5f6f257b7bb2617e661719,2b04f93ce68eaeb01e4bde678326a2d3ad181f72fd830f128d407c6d70bbb41d,scratch/alphafold/results/af3/8gac_A/selected.cif,0.8273850626512569,1.0,0.8932038834951457,0.8451564249395622,0.9187767850770496,0.7331255092651977,864,103,
8gbe_A,af3,eval-test,aec99c3b6e6fa0fb20659472c18d7f1444d02c14c91092828ceca00a6f0f6438,852273622c70ca5c32a19d8b7f23dd11bf5a1f8cdbeac4965f05c26d32e4d890,scratch/alphafold/results/af3/8gbe_A/selected.cif,0.8755909060144402,1.0,0.4841463414634146,0.8192225206252294,0.8970033961122497,5.068314166276881,1658,205,
8gdl_A,af3,eval-test,e934c3ed6c9973c30a16ae3ef70eace7e63a01f2a3bd9b50b03947aeab229f11,059f30de9b258708fcca48871c05a7d73d7a7c15c86693362e6433ef029e8756,scratch/alphafold/results/af3/8gdl_A/selected.cif,0.9289732212490001,1.0,0.9401408450704225,0.9053941844111496,0.9857974505869438,0.4802125002883619,2727,355,
8gj9_A,af3,eval-test,48b218a9d5b899d4457c0a93c8fa40aad31e1c7126d9aef33a611137d96c9a30,39a74d9b753f2de7ad9246336daa8c11ad3d88c90d9f2f9dc8563596920e962f,scratch/alphafold/results/af3/8gj9_A/selected.cif,0.822626639625705,1.0,0.9838709677419355,0.8884038545138385,0.9566992305105617,0.4942726482978723,492,62,
8gjw_A,af3,eval-test,afbb47d69d08ac3e17fbe4e4e0ec592311fe0e3b91a6408c7f621a735df7b2f9,538eec0764fddbcdbf848414d897046b809f4466fd615f66075390c4ccaa0a67,scratch/alphafold/results/af3/8gjw_A/selected.cif,0.9219096728221063,1.0,0.875,0.8500819922850783,0.9692431233398824,0.7265173808314155,2857,346,
8gjy_A,af3,eval-test,1a95d3100b8b49261717e5743212b206cce8897466cafa71942fcf39a9886253,5c36886e811e388134336bd185811f53ef0af57154bcc2657727b8ae0bd7bdd8,scratch/alphafold/results/af3/8gjy_A/selected.cif,0.8334384906881376,1.0,0.686046511627907,0.79915591858634,0.896761518557622,1.8302104251878766,2853,344,
8gkd_A,af3,eval-test,596857ceb911727c25d2b764a670eeaf38dd7c165292e73b05acd3b17685232c,1a9e6feafa4d417075fd97b0e1bbf910adf42f157be8793e3ed879789f09f000,scratch/alphafold/results/af3/8gkd_A/selected.cif,0.9576608752797972,1.0,0.9794617563739376,0.9042316549561079,0.9914541052807324,0.3737421042997535,2829,353,
8gm7_A,af3,eval-test,4d268fb645461631d9faa3fefca0d949fee6123b38281305153dabda6da82973,2ec9f75bbab5981bbb979fe6fd180747f001cfa22bff83e93eec85aff6e56b21,scratch/alphafold/results/af3/8gm7_A/selected.cif,0.8723766611635825,1.0,0.9732142857142857,0.8977784235919308,0.9853570396707882,0.3607042456256436,1288,168,
8gmy_A,af3,eval-val,e4efe08252a706c5250fa53d68897f5fdff3aa2e2054cc8c032d03d12b08fa58,21075cac7e50dd1a5ee2566aa584d3f48cd5130b4694ca01769a604e58df7ff5,scratch/alphafold/results/af3/8gmy_A/selected.cif,0.9195519679882005,1.0,0.7968036529680365,0.784574000234549,0.9097419531331562,1.5804960687663392,1775,219,
8gok_A,af3,eval-test,a6fb24ea6b1bc5f70ad9b8e4f377e87264ba34cc9133247109fe0f2c00635ad6,dd4dc6e69e7a5425cc4eda6ea938ede261b6b10dc3cff5b25cebfe9e49a85817,scratch/alphafold/results/af3/8gok_A/selected.cif,0.704207583471937,1.0,0.3351648351648352,0.8800049437440144,0.7127764172647334,3.3148743354203183,2207,273,
8gqq_A,af3,eval-test,a91dc8b692fa3d194e61bb2cc787bffffc4a799487dbcbd9fbbf8181c04e7451,ec2a9b2f1ef7fb8d378392923ae48df8ab8af77669c97bc0be0626e7405a617f,scratch/alphafold/results/af3/8gqq_A/selected.cif,0.8915986855888502,1.0,0.5707070707070707,0.8271069934249851,0.8853432383485728,2.834011055020911,762,99,
8gr7_A,af3,eval-test,a88ad864c5eef2468e693887e5263a006bf252854fb71de4219844046dd6ff48,dc3953ad393f817b093f66411f7871fab78f182f6a5a225585789e08c2e884a7,scratch/alphafold/results/af3/8gr7_A/selected.cif,0.9439970221697962,1.0,0.9401840490797546,0.8758927517802197,0.9845222206860412,0.48455743991827066,2622,326,
8gsy_A,af3,eval-test,864087cd780b26721ff819f7fe2ac4abd84b226e93835cdaf7d63cc60e9975b8,aaca0fb0768f16ad8b73e84b05f75126e7759015a01e9380c7670a0cb36742d1,scratch/alphafold/results/af3/8gsy_A/selected.cif,0.8129742679442703,1.0,0.8670634920634921,0.7901239689011094,0.9196874781842908,1.013885455413575,994,126,
8gtz_A,af3,eval-test,eec82345e0b218c5f47d4f3eea0c2db5c18af3d48ae3e1d2c17a580dfd6483d3,2a297098bef2ad97d7c312408cd344a5d6bd291eea44fb8c6eda86f66d27c891,scratch/alphafold/results/af3/8gtz_A/selected.cif,0.9382565537369338,1.0,0.8717532467532467,0.8541087771396862,0.9689719083961675,0.9453708325158202,3600,462,
8h02_A,af3,eval-test,86a5bbb472c23b94480eb27ca94a65dc9845105d30af81ba6469530992491543,23ff2e3c064644f1913b34428b25f8e962549cfd7917b3a7caa8db3d376969e7,scratch/alphafold/results/af3/8h02_A/selected.cif,0.7908158527652849,1.0,0.9746835443037974,0.8903499381482539,0.9719841231838885,0.34869211734590677,597,79,
8h2f_A,af3,eval-test,8580d82a12b7c06978635d4e894fa99e12d2296a1801668eaca6f5d6e326309d,a79415294ecdcb74c9cb99d35eaf8c5ac5573046e8946743c9393267b02173c7,scratch/alphafold/results/af3/8h2f_A/selected.cif,0.9482524384041546,1.0,0.9840116279069767,0.9108848393836003,0.987287973617034,0.38394149478889544,1405,172,
8h5s_A,af3,eval-test,4025dc8b150449f6b6251be9f1c85b6b662cf72977f9ce802e89c25dc70ccd43,df406bea85240b937954f3e12cc06e321eaca7c4935cca818fc6c921a6e4befa,scratch/alphafold/results/af3/8h5s_A/selected.cif,0.8500921027277593,1.0,0.9483805668016194,0.903191634960173,0.980008723955265,0.4892886194121829,1847,247,
8hbt_A,af3,eval-test,35c796894b12fc01d95d4f9deca3fa3e5e77fb3f842ff83435ae099902009d33,09f984b9393bca176ffab3f6a0bd26ba947efca5bcac252331d72e5459f412cd,scratch/alphafold/results/af3/8hbt_A/selected.cif,0.9320103962907706,1.0,0.8816705336426913,0.8439044813883888,0.9625468724351512,1.0900772630376359,3399,431,
8hd2_A,af3,eval-test,614e322ad287a56c05e20286dfa3a4525de20d6f8f1b1a4957ae54e233b0b6f9,01707f0ce22f4115d85503d91ceb2ad8075abca1829f963d79a9c95a7078f9cf,scratch/alphafold/results/af3/8hd2_A/selected.cif,0.8459935754647805,1.0,0.10668789808917198,0.8161679091994775,0.7499358096208945,8.679193662633681,2571,314,
8he1_A,af3,eval-test,5e639b6a18c2534cedfa592094b52f0ad16e7f9547897efa02162cc76b7ed446,0fb3c8df428e99bc7d633e8fbc143169c08c3e4c578f08550c53bca4d1bc8afd,scratch/alphafold/results/af3/8he1_A/selected.cif,0.9548509430460936,1.0,0.9822222222222222,0.9243264775199902,0.9912597030750139,0.3075412684452648,1794,225,
8hel_A,af3,eval-test,670cec5a3e3773d87c5103077b31e626f0d019cc3ebb56bce0d57c78454ab154,5f93868624d4eacd2cf5292c880791c6191d6f38f13d7355aca8756ac537e1f4,scratch/alphafold/results/af3/8hel_A/selected.cif,0.8342696059012252,1.0,0.8308823529411765,0.8648114552287158,0.9119714756707922,1.1403722791450677,539,68,
8hic_A,af3,eval-test,7cb23f200f348f8196670b01e6666db8d524ee5321c123bbe773a08d48f748d8,609070fa286f7f64d38ba1cbb03072bc4c4840924560a4fa396b1b700f7894fa,scratch/alphafold/results/af3/8hic_A/selected.cif,0.9447638244329366,1.0,0.9911392405063291,0.9174247400186617,0.9954294798306458,0.2826823060111427,3071,395,
8hnq_A,af3,eval-test,074f2d44c70fa756e6ad907f13884be2b6d3eabcaaa583810bf0ff69aaf10192,9c36ba940306a81f5ffdd6351cb95191d66e36d201ee183e046adb4c7dfaa792,scratch/alphafold/results/af3/8hnq_A/selected.cif,0.9697653765528839,1.0,0.9755244755244756,0.9231650904716469,0.9797631196765335,1.0651693596894936,2210,286,
8hvd_A,af3,eval-test,6f0a7ea8bff4e3dcc39cb8a93e509353e78d40b1129a82cc794c319f8c5078fb,917a3a9f80b6840690f2b1343bbeac4d280640e67d538cfb1b1fe359ec329910,scratch/alphafold/results/af3/8hvd_A/selected.cif,0.958477328172078,1.0,0.9480897009966777,0.9014253794968787,0.9887719723464271,0.5815580748626247,4598,602,
