stem,eval_set,arm,map_seed,sample_idx,L,n_present,requested_contacts,dropped_short_after_mapping,n_absent,n_unknown,ranking_score,ptm,iptm,mean_plddt,has_clash,n_matched_atoms,lddt,tm_score,gdt_ts,rmsd
8ii8_A,eval-test,top_0,0,2,226,0,0,0,0,33153,0.7008554339408875,0.7687350511550903,0.6838855147361755,72.51251983642578,0.0,1690,0.5142720445152056,0.7031160284605958,0.4222222222222222,4.642639293851455
8ii8_A,eval-test,top_L,0,0,226,226,226,0,0,32927,0.6465445160865784,0.7746999859809875,0.6145056486129761,,0.0,1690,0.5026591724160113,0.6404961932969123,0.3277777777777778,4.8902985678596425
8ii8_A,eval-test,top_L,0,1,226,226,226,0,0,32927,0.6038374304771423,0.7604692578315735,0.5646794438362122,,0.0,1690,0.47322976471912637,0.6156141999366168,0.23666666666666664,7.806275957012267
8ii8_A,eval-test,top_L,0,2,226,226,226,0,0,32927,0.6564011573791504,0.7754753232002258,0.626632571220398,76.50337219238281,0.0,1690,0.4902655151895273,0.6404015632690105,0.33555555555555555,4.9110070665876036
8ikx_A,eval-test,top_0,0,0,390,0,0,0,0,81810,0.8416712880134583,0.8283882737159729,0.8449920415878296,,0.0,2919,0.5827538024702437,0.7900143094797853,0.4096153846153846,5.207405148649335
8ikx_A,eval-test,top_0,0,1,390,0,0,0,0,81810,0.8434841632843018,0.8296630382537842,0.8469394445419312,69.85266876220703,0.0,2919,0.602918271726799,0.7894259350693273,0.37564102564102564,4.908208382116899
8ikx_A,eval-test,top_0,0,2,390,0,0,0,0,81810,0.8405924439430237,0.8308548331260681,0.843026876449585,,0.0,2919,0.6032483639603377,0.8102602015154345,0.441025641025641,5.2907198702021
8ikx_A,eval-test,top_L,0,0,390,390,390,0,0,81420,0.8493861556053162,0.8810271620750427,0.8414758443832397,81.72876739501953,0.0,2919,0.7096181826339437,0.8707613564667798,0.5185897435897436,4.6258741020383125
8ikx_A,eval-test,top_L,0,1,390,390,390,0,0,81420,0.8437414169311523,0.8816469311714172,0.8342650532722473,,0.0,2919,0.7111015946980137,0.8774488250153089,0.5429487179487179,3.7017821696070916
8ikx_A,eval-test,top_L,0,2,390,390,390,0,0,81420,0.8491564989089966,0.8833436369895935,0.8406097292900085,,0.0,2919,0.7277372017151977,0.8798676904926341,0.5051282051282051,4.165107217060381
8ini_A,eval-test,top_0,0,0,99,0,0,0,0,4465,0.26773467659950256,0.26773467659950256,0.0,37.827144622802734,0.0,768,0.3052538561744426,0.32972118979175363,0.12105263157894737,7.614306371860828
8ini_A,eval-test,top_0,0,1,99,0,0,0,0,4465,0.25347113609313965,0.25347113609313965,0.0,,0.0,768,0.37118427493963707,0.4232694616564379,0.16578947368421054,6.355871219156372
8ini_A,eval-test,top_0,0,2,99,0,0,0,0,4465,0.26019394397735596,0.26019394397735596,0.0,,0.0,768,0.26741397764704905,0.27691703266950246,0.039473684210526314,8.265951738705455
8ini_A,eval-test,top_L,0,0,99,99,99,0,0,4366,0.4427625238895416,0.4427625238895416,0.0,,0.0,768,0.30277710938342695,0.3636108375032607,0.06315789473684211,8.358640739304214
8ini_A,eval-test,top_L,0,1,99,99,99,0,0,4366,0.44613417983055115,0.44613417983055115,0.0,57.47312545776367,0.0,768,0.31912488280050777,0.31935225646719095,0.06315789473684211,7.79026808167288
8ini_A,eval-test,top_L,0,2,99,99,99,0,0,4366,0.4418586194515228,0.4418586194515228,0.0,,0.0,768,0.3225952323661436,0.3487482290402955,0.08421052631578947,8.251490804310633
8iqc_A,eval-test,top_0,0,0,254,0,0,0,0,25878,-99.7328109741211,0.27617648243904114,0.26493966579437256,,1.0,1717,0.28112208005954087,0.29096968956295455,0.029867256637168143,10.22615886350046
8iqc_A,eval-test,top_0,0,1,254,0,0,0,0,25878,0.26424989104270935,0.267436683177948,0.2634531855583191,,0.0,1717,0.2708809211899712,0.26431095911294183,0.030973451327433628,10.921492740688544
8iqc_A,eval-test,top_0,0,2,254,0,0,0,0,25878,0.27561476826667786,0.27499014139175415,0.2757709324359894,32.939449310302734,0.0,1717,0.2585635451049681,0.2788641905689153,0.03761061946902655,10.412596131171236
8iqc_A,eval-test,top_L,0,0,254,254,254,0,0,25624,0.7013366222381592,0.8695998787879944,0.6592707633972168,,0.0,1717,0.703318014455615,0.8635928194209685,0.6460176991150443,3.5176739397624393
8iqc_A,eval-test,top_L,0,1,254,254,254,0,0,25624,0.6210184693336487,0.8695816397666931,0.55887770652771,,0.0,1717,0.7087638301026535,0.8648195883139215,0.6382743362831859,3.4889045571162565
8iqc_A,eval-test,top_L,0,2,254,254,254,0,0,25624,0.7039873003959656,0.8702119588851929,0.6624311208724976,80.66307830810547,0.0,1717,0.7131666207806273,0.8595328377454072,0.6095132743362832,3.571290074350779
8irq_A,eval-test,top_0,0,0,165,0,0,0,0,11175,0.4520886242389679,0.4520886242389679,0.0,,0.0,1194,0.4099348351216224,0.43735419337228043,0.14333333333333334,5.969021516762006
8irq_A,eval-test,top_0,0,1,165,0,0,0,0,11175,0.4545119106769562,0.4545119106769562,0.0,57.998497009277344,0.0,1194,0.4222843285957718,0.41510868002290785,0.16166666666666668,5.894890212451095
8irq_A,eval-test,top_0,0,2,165,0,0,0,0,11175,0.4299872815608978,0.4299872815608978,0.0,,0.0,1194,0.44344652922120475,0.44637711552269205,0.12166666666666667,6.8676715252453
8irq_A,eval-test,top_L,0,0,165,165,165,0,0,11010,0.8562777638435364,0.8562777638435364,0.0,,0.0,1194,0.4194930528247477,0.42515398459939874,0.16666666666666666,5.905229899706743
8irq_A,eval-test,top_L,0,1,165,165,165,0,0,11010,0.856597363948822,0.856597363948822,0.0,,0.0,1194,0.4192156807669981,0.42929361047033476,0.17833333333333332,5.937740629875804
8irq_A,eval-test,top_L,0,2,165,165,165,0,0,11010,0.8570010662078857,0.8570010662078857,0.0,81.03376770019531,0.0,1194,0.4209934366983128,0.4386012417463029,0.15833333333333333,5.928177003903425
8iym_A,eval-test,top_0,0,0,163,0,0,0,0,13203,0.5160920023918152,0.7292105555534363,0.4628123641014099,73.87419891357422,0.0,1225,0.49867535563171295,0.6656040428812179,0.2596774193548387,5.065069898665197
8iym_A,eval-test,top_0,0,1,163,0,0,0,0,13203,0.5125699639320374,0.7294931411743164,0.4583391547203064,,0.0,1225,0.501559179414524,0.6395875834641035,0.25806451612903225,5.2519741893745735
8iym_A,eval-test,top_0,0,2,163,0,0,0,0,13203,0.4994758069515228,0.7304123044013977,0.4417416751384735,,0.0,1225,0.507256227144799,0.6679436571105747,0.2629032258064516,5.069612217307724
8iym_A,eval-test,top_L,0,0,163,161,163,2,0,13042,0.6684613227844238,0.8750838041305542,0.6168057322502136,,0.0,1225,0.7969094024621393,0.8976306694857495,0.7596774193548387,1.420693631304619
8iym_A,eval-test,top_L,0,1,163,161,163,2,0,13042,0.6784414052963257,0.8777580857276917,0.6286122798919678,86.00518035888672,0.0,1225,0.8111825352759855,0.894538645537334,0.7758064516129033,1.6579732729914156
8iym_A,eval-test,top_L,0,2,163,161,163,2,0,13042,0.6584551334381104,0.8765214085578918,0.6039385795593262,,0.0,1225,0.7972803507495548,0.8987236847928779,0.7758064516129033,1.592413585266672
8j2n_A,eval-test,top_0,0,0,320,0,0,0,0,28441,0.5413689613342285,0.5413689613342285,0.0,,0.0,1961,0.419662292115926,0.54876192009843,0.11506276150627615,9.153454767999998
8j2n_A,eval-test,top_0,0,1,320,0,0,0,0,28441,0.5423970222473145,0.5423970222473145,0.0,52.342308044433594,0.0,1961,0.410649442137085,0.5689432452065891,0.12343096234309622,8.841333310840456
8j2n_A,eval-test,top_0,0,2,320,0,0,0,0,28441,0.540432870388031,0.540432870388031,0.0,,0.0,1961,0.4257363207654746,0.5590127288940762,0.11715481171548117,9.265606101790102
8j2n_A,eval-test,top_L,0,0,320,313,320,7,0,28128,0.8934794664382935,0.8934794664382935,0.0,,0.0,1961,0.7435560054836037,0.892710246894765,0.7531380753138075,1.2936302775653
8j2n_A,eval-test,top_L,0,1,320,313,320,7,0,28128,0.8942604064941406,0.8942604064941406,0.0,,0.0,1961,0.744157833520428,0.8795415201123298,0.7238493723849373,1.567717689874632
8j2n_A,eval-test,top_L,0,2,320,313,320,7,0,28128,0.8943133354187012,0.8943133354187012,0.0,83.23990631103516,0.0,1961,0.730871370976938,0.8791565974063676,0.7154811715481171,1.7143602783440899
8j2x_A,eval-test,top_0,0,0,341,0,0,0,0,112101,0.3677923381328583,0.4698091149330139,0.3422881066799164,,0.0,2672,0.3972349055229028,0.34969728014231344,0.06379821958456973,9.494398557642894
8j2x_A,eval-test,top_0,0,1,341,0,0,0,0,112101,0.364763468503952,0.4757615327835083,0.33701393008232117,,0.0,2672,0.39220699395809905,0.3299510323859126,0.03560830860534125,10.7847966729412
8j2x_A,eval-test,top_0,0,2,341,0,0,0,0,112101,0.3681190609931946,0.475774884223938,0.3412051200866699,56.0120964050293,0.0,2672,0.40731408170204497,0.33456225655282723,0.0370919881305638,10.534347496854972
8j2x_A,eval-test,top_L,0,0,341,341,341,0,0,111760,0.60181725025177,0.7255154848098755,0.5708926916122437,,0.0,2672,0.6818558014579775,0.7158079655442865,0.3056379821958457,3.396532684697707
8j2x_A,eval-test,top_L,0,1,341,341,341,0,0,111760,0.6352113485336304,0.7367691397666931,0.6098218560218811,79.70726776123047,0.0,2672,0.697829287339658,0.7217014853221985,0.306379821958457,3.4685509282540674
8j2x_A,eval-test,top_L,0,2,341,341,341,0,0,111760,0.6206331253051758,0.7305931448936462,0.593143105506897,,0.0,2672,0.6812514245360216,0.7510588279650198,0.3672106824925816,2.8233291035845296
8j8y_A,eval-test,top_0,0,0,141,0,0,0,0,8256,0.8760814070701599,0.8760814070701599,0.0,,0.0,1010,0.7263461136198643,0.8400357565958797,0.6511627906976744,1.9155616524912067
8j8y_A,eval-test,top_0,0,1,141,0,0,0,0,8256,0.8773074150085449,0.8773074150085449,0.0,85.61236572265625,0.0,1010,0.7087091336393055,0.848918014179242,0.622093023255814,2.232080996208434
8j8y_A,eval-test,top_0,0,2,141,0,0,0,0,8256,0.8763153553009033,0.8763153553009033,0.0,,0.0,1010,0.7134832843203602,0.8470288326113617,0.6589147286821705,1.8914733587008552
8j8y_A,eval-test,top_L,0,0,141,141,141,0,0,8115,0.7458196878433228,0.7458196878433228,0.0,,0.0,1010,0.641138905636697,0.7529684679435,0.5348837209302326,2.0120489904596917
8j8y_A,eval-test,top_L,0,1,141,141,141,0,0,8115,0.749820351600647,0.749820351600647,0.0,,0.0,1010,0.6422816871946944,0.7951457656277455,0.5736434108527132,2.0710517932304087
8j8y_A,eval-test,top_L,0,2,141,141,141,0,0,8115,0.7500726580619812,0.7500726580619812,0.0,77.92076873779297,0.0,1010,0.6332255663151678,0.7878242187309585,0.5813953488372093,1.909313314492922
8j9r_A,eval-test,top_0,0,0,74,0,0,0,0,2775,0.27644988894462585,0.31877070665359497,0.265869677066803,,0.0,570,0.26190619398765774,0.23239198315325066,0.0798611111111111,8.77918377915633
8j9r_A,eval-test,top_0,0,1,74,0,0,0,0,2775,0.2842772305011749,0.3228365182876587,0.2746374011039734,56.7939453125,0.0,570,0.2597017887861035,0.2861606476523883,0.10416666666666666,8.168218495995127
8j9r_A,eval-test,top_0,0,2,74,0,0,0,0,2775,0.2764463722705841,0.2927388846874237,0.2723732590675354,,0.0,570,0.31128727640173703,0.26248737589689203,0.08333333333333333,7.817677758770689
8j9r_A,eval-test,top_L,0,0,74,74,74,0,0,2701,0.4688733220100403,0.49000194668769836,0.46359118819236755,71.57740783691406,0.0,570,0.2721914133455232,0.23819361015871207,0.07291666666666667,6.825329510253673
8j9r_A,eval-test,top_L,0,1,74,74,74,0,0,2701,0.46267402172088623,0.4956197142601013,0.45443758368492126,,0.0,570,0.28221198378423895,0.22647180065964323,0.08333333333333333,6.960165059259061
8j9r_A,eval-test,top_L,0,2,74,74,74,0,0,2701,-99.5344467163086,0.4939236342906952,0.458461731672287,,1.0,570,0.27428153833199004,0.24420303515949746,0.0625,7.519528120136226
8jb3_A,eval-test,top_0,0,0,455,0,0,0,0,106953,0.30509963631629944,0.29398080706596375,0.30787932872772217,,0.0,3412,0.25454283037930264,0.31539283351104197,0.016033254156769598,13.625986104570568
8jb3_A,eval-test,top_0,0,1,455,0,0,0,0,106953,0.3130752146244049,0.30177903175354004,0.3158992528915405,31.15329360961914,0.0,3412,0.26729473425043654,0.30279685246402765,0.021971496437054632,12.791122497453925
8jb3_A,eval-test,top_0,0,2,455,0,0,0,0,106953,-99.68248748779297,0.307041198015213,0.32013288140296936,,1.0,3412,0.2587750701128314,0.29151261818625324,0.01840855106888361,13.005396716141824
8jb3_A,eval-test,top_L,0,0,455,453,455,2,0,106500,0.4549518823623657,0.6412979960441589,0.4083653390407562,,0.0,3412,0.41374706743000744,0.45503291915616445,0.03147268408551069,11.729432499431567
8jb3_A,eval-test,top_L,0,1,455,453,455,2,0,106500,0.4585036635398865,0.6432773470878601,0.4123102128505707,64.87732696533203,0.0,3412,0.41428370297629324,0.4449187406773402,0.023752969121140142,11.7076113442891
8jb3_A,eval-test,top_L,0,2,455,453,455,2,0,106500,0.45072638988494873,0.640262246131897,0.40334242582321167,,0.0,3412,0.41627070486389195,0.4482310591874218,0.020783847980997625,12.052369404518037
8jdg_A,eval-test,top_0,0,0,471,0,0,0,0,132870,0.42841559648513794,0.3391434848308563,0.45073363184928894,,0.0,3473,0.29350556058459365,0.3053800984573762,0.02188183807439825,12.648830996585184
8jdg_A,eval-test,top_0,0,1,471,0,0,0,0,132870,0.4206627607345581,0.3354383409023285,0.4419688284397125,,0.0,3473,0.29483059799312666,0.3511909005046041,0.0262582056892779,15.007723051145701
8jdg_A,eval-test,top_0,0,2,471,0,0,0,0,132870,0.4332919120788574,0.32714682817459106,0.4598281979560852,40.93818283081055,0.0,3473,0.287647762048596,0.2891367659979993,0.01312910284463895,13.898869641454489
8jdg_A,eval-test,top_L,0,0,471,469,471,2,0,132401,0.8486971259117126,0.8958297967910767,0.8369139432907104,86.85375213623047,0.0,3473,0.7560443441876616,0.9556649909075676,0.8200218818380745,1.040244029120739
8jdg_A,eval-test,top_L,0,1,471,469,471,2,0,132401,0.8394733667373657,0.8949717283248901,0.8255987763404846,,0.0,3473,0.7703596520641955,0.9635524614303888,0.8347921225382932,0.9230365495114925
8jdg_A,eval-test,top_L,0,2,471,469,471,2,0,132401,0.84017413854599,0.8949971795082092,0.8264684081077576,,0.0,3473,0.7638779361887962,0.9560308050732087,0.8047045951859957,1.067387452924357
8jh8_A,eval-test,top_0,0,0,248,0,0,0,0,29646,0.36344799399375916,0.3925842046737671,0.35616394877433777,39.70603942871094,0.0,1843,0.30448619799641274,0.4517286382307186,0.15392561983471073,6.851392372071531
8jh8_A,eval-test,top_0,0,1,248,0,0,0,0,29646,0.36284127831459045,0.38510292768478394,0.3572758436203003,,0.0,1843,0.30348260306791247,0.4913148286411004,0.18181818181818182,6.738745283883588
8jh8_A,eval-test,top_0,0,2,248,0,0,0,0,29646,0.35916927456855774,0.38662344217300415,0.35230571031570435,,0.0,1843,0.3060327635144351,0.4354427786033182,0.13533057851239672,6.796959369186302
8jh8_A,eval-test,top_L,0,0,248,248,248,0,0,29398,0.6753637790679932,0.9267982244491577,0.6125051975250244,,0.0,1843,0.7884466923827145,0.9128809169253845,0.7861570247933884,1.6286813257217072
8jh8_A,eval-test,top_L,0,1,248,248,248,0,0,29398,0.7123116254806519,0.9277990460395813,0.6584397554397583,,0.0,1843,0.7970190657303212,0.910706489017975,0.7603305785123967,1.6527439678570748
8jh8_A,eval-test,top_L,0,2,248,248,248,0,0,29398,0.7133041620254517,0.9281110763549805,0.6596024036407471,87.640380859375,0.0,1843,0.7963705890072902,0.9184995555783597,0.7882231404958678,1.4606237393317714
8jiy_A,eval-test,top_0,0,0,241,0,0,0,0,23220,0.35483744740486145,0.35483744740486145,0.0,,0.0,1706,0.39002255841387445,0.5725459737329532,0.2326388888888889,6.286560968660443
8jiy_A,eval-test,top_0,0,1,241,0,0,0,0,23220,0.3601222336292267,0.3601222336292267,0.0,37.648765563964844,0.0,1706,0.4356094763077523,0.6027102832138411,0.2222222222222222,6.524546086580303
8jiy_A,eval-test,top_0,0,2,241,0,0,0,0,23220,0.3550102710723877,0.3550102710723877,0.0,,0.0,1706,0.3987835308796007,0.5841577774921161,0.2152777777777778,5.957848758289984
8jiy_A,eval-test,top_L,0,0,241,241,241,0,0,22979,0.829021692276001,0.829021692276001,0.0,,0.0,1706,0.5697980386301751,0.7292612253844452,0.35648148148148145,4.306695602758072
8jiy_A,eval-test,top_L,0,1,241,241,241,0,0,22979,0.8315494656562805,0.8315494656562805,0.0,74.36273956298828,0.0,1706,0.5653477040974713,0.7214697870190037,0.36921296296296297,4.315279667974636
8jiy_A,eval-test,top_L,0,2,241,241,241,0,0,22979,0.8297728300094604,0.8297728300094604,0.0,,0.0,1706,0.5600030156726281,0.7378912032011081,0.375,4.330041317821431
8jjq_A,eval-test,top_0,0,0,331,0,0,0,0,64620,0.395706444978714,0.40001818537712097,0.39462849497795105,,0.0,2444,0.2791173675480346,0.31552022662239504,0.018633540372670808,12.823832043633077
8jjq_A,eval-test,top_0,0,1,331,0,0,0,0,64620,0.4113585948944092,0.4148173928260803,0.4104939103126526,48.18857192993164,0.0,2444,0.29197981647469606,0.3050898213750933,0.04270186335403727,11.278039858721757
8jjq_A,eval-test,top_0,0,2,331,0,0,0,0,64620,0.40828195214271545,0.42011770606040955,0.4053230285644531,,0.0,2444,0.3067700359424688,0.3214318729591142,0.06677018633540373,11.066858171685595
8jjq_A,eval-test,top_L,0,0,331,331,331,0,0,64289,0.6753726005554199,0.8490626215934753,0.6319500803947449,,0.0,2444,0.7372807790051077,0.9318274474001387,0.7732919254658386,1.2247729486297663
8jjq_A,eval-test,top_L,0,1,331,331,331,0,0,64289,0.6882781386375427,0.851011335849762,0.6475948691368103,87.11990356445312,0.0,2444,0.7408198637786237,0.8995707079302426,0.6684782608695652,1.3806361915004712
8jjq_A,eval-test,top_L,0,2,331,331,331,0,0,64289,0.6819568276405334,0.8499153852462769,0.639967143535614,,0.0,2444,0.7405996992213433,0.8975170564930692,0.6708074534161491,1.4418419276866068
8jmy_A,eval-test,top_0,0,0,129,0,0,0,0,8128,0.39412420988082886,0.39412420988082886,0.0,48.65248107910156,0.0,1016,0.3299964930298969,0.4706468433075918,0.05859375,10.19717846392014
8jmy_A,eval-test,top_0,0,1,129,0,0,0,0,8128,0.39242660999298096,0.39242660999298096,0.0,,0.0,1016,0.35537662353928434,0.4803966201320964,0.1171875,10.240927769561285
8jmy_A,eval-test,top_0,0,2,129,0,0,0,0,8128,0.38563963770866394,0.38563963770866394,0.0,,0.0,1016,0.3466890444758959,0.4637864348396931,0.021484375,11.555323289212055
8jmy_A,eval-test,top_L,0,0,129,129,129,0,0,7999,0.8100857138633728,0.8100857138633728,0.0,,0.0,1016,0.748352976540875,0.8507166019869056,0.78515625,1.7288659246058282
8jmy_A,eval-test,top_L,0,1,129,129,129,0,0,7999,0.8102124929428101,0.8102124929428101,0.0,,0.0,1016,0.7350358838190905,0.8065721093439593,0.640625,1.8619909646924175
8jmy_A,eval-test,top_L,0,2,129,129,129,0,0,7999,0.8105044364929199,0.8105044364929199,0.0,80.73332977294922,0.0,1016,0.6869089816009318,0.779143376482564,0.5390625,2.887499101064198
8jn0_A,eval-test,top_0,0,0,89,0,0,0,0,3916,0.7860285043716431,0.7860285043716431,0.0,,0.0,736,0.5686975948127607,0.774409655977879,0.5280898876404494,2.013527435355897
8jn0_A,eval-test,top_0,0,1,89,0,0,0,0,3916,0.7868114113807678,0.7868114113807678,0.0,79.22811889648438,0.0,736,0.5668708703272469,0.7793499407772314,0.497191011235955,2.2136362827207505
8jn0_A,eval-test,top_0,0,2,89,0,0,0,0,3916,0.7858324646949768,0.7858324646949768,0.0,,0.0,736,0.590963885163212,0.81037860079666,0.5140449438202247,2.179121263209025
8jn0_A,eval-test,top_L,0,0,89,89,89,0,0,3827,0.8909757733345032,0.8909757733345032,0.0,,0.0,736,0.8386290515021105,0.9444733253658213,0.9325842696629213,0.6026196701425113
8jn0_A,eval-test,top_L,0,1,89,89,89,0,0,3827,0.891873836517334,0.891873836517334,0.0,,0.0,736,0.8271503098025985,0.9362545284796027,0.9410112359550562,0.7628371926637217
8jn0_A,eval-test,top_L,0,2,89,89,89,0,0,3827,0.8923032879829407,0.8923032879829407,0.0,89.62809753417969,0.0,736,0.8456705806844458,0.9407509500624855,0.9297752808988764,0.6568428499796399
8jup_A,eval-test,top_0,0,0,327,0,0,0,0,51040,-99.75685119628906,0.2029460370540619,0.2531961500644684,,1.0,2211,0.264658892642889,0.344309989825814,0.05795847750865052,8.779852305667731
8jup_A,eval-test,top_0,0,1,327,0,0,0,0,51040,0.24145346879959106,0.20321741700172424,0.2510124742984772,,0.0,2211,0.25940938992846785,0.28408689772884627,0.01903114186851211,11.578880635086517
8jup_A,eval-test,top_0,0,2,327,0,0,0,0,51040,0.2594737708568573,0.21101541817188263,0.27158835530281067,30.402341842651367,0.0,2211,0.2660172347074784,0.2975286794812444,0.01903114186851211,11.120015930001475
8jup_A,eval-test,top_L,0,0,327,324,327,3,0,50716,0.7990777492523193,0.8955274820327759,0.7749652862548828,,0.0,2211,0.8108329052566311,0.9228150485977414,0.8295847750865052,2.187978416119602
8jup_A,eval-test,top_L,0,1,327,324,327,3,0,50716,0.8004372119903564,0.8957017660140991,0.7766209840774536,,0.0,2211,0.7985416350795091,0.9242152052234591,0.8391003460207612,2.1166909106549543
8jup_A,eval-test,top_L,0,2,327,324,327,3,0,50716,0.8070027828216553,0.8963796496391296,0.7846585512161255,85.93231964111328,0.0,2211,0.8033012068368564,0.9232189138548431,0.8572664359861593,2.2555274314972964
8jv2_A,eval-test,top_0,0,0,361,0,0,0,0,67528,0.2709287106990814,0.2794328033924103,0.2688027024269104,,0.0,2775,0.24597509362926104,0.2930462980027944,0.015235457063711912,13.969120077091683
8jv2_A,eval-test,top_0,0,1,361,0,0,0,0,67528,0.27133306860923767,0.2706398367881775,0.2715063691139221,,0.0,2775,0.24774977127474018,0.28387500849468833,0.010387811634349032,13.53501527902841
8jv2_A,eval-test,top_0,0,2,361,0,0,0,0,67528,0.27919238805770874,0.2658672332763672,0.2825236916542053,32.318546295166016,0.0,2775,0.24082630702499194,0.345391766080845,0.027008310249307478,13.937660630977959
8jv2_A,eval-test,top_L,0,0,361,361,361,0,0,67167,0.885259747505188,0.8758015632629395,0.8876243233680725,84.68607330322266,0.0,2775,0.7425968709068052,0.9065775418089103,0.695983379501385,1.5739062102747243
8jv2_A,eval-test,top_L,0,1,361,361,361,0,0,67167,0.8851416110992432,0.8762369751930237,0.8873677253723145,,0.0,2775,0.7254741524001342,0.9065855441738399,0.7188365650969529,1.659672339645453
8jv2_A,eval-test,top_L,0,2,361,361,361,0,0,67167,0.8844073414802551,0.8766477108001709,0.8863471746444702,,0.0,2775,0.7299338835903613,0.8892583797555689,0.6371191135734072,1.7146181431962586
8jws_A,eval-test,top_0,0,0,127,0,0,0,0,6786,0.3173462748527527,0.3173462748527527,0.0,,0.0,933,0.27044912829191725,0.29131238826603273,0.03418803418803419,9.139877345614725
8jws_A,eval-test,top_0,0,1,127,0,0,0,0,6786,0.32190924882888794,0.32190924882888794,0.0,40.461029052734375,0.0,933,0.2803805931103087,0.27548895118326927,0.042735042735042736,8.91633106359043
8jws_A,eval-test,top_0,0,2,127,0,0,0,0,6786,0.31811872124671936,0.31811872124671936,0.0,,0.0,933,0.2736336565231153,0.30802816417053974,0.1388888888888889,8.481113762082575
8jws_A,eval-test,top_L,0,0,127,127,127,0,0,6659,0.36361250281333923,0.36361250281333923,0.0,,0.0,933,0.4494738745954745,0.4922161418021062,0.26068376068376065,5.209191446559745
8jws_A,eval-test,top_L,0,1,127,127,127,0,0,6659,0.3698709011077881,0.3698709011077881,0.0,61.09890365600586,0.0,933,0.4429885473254484,0.48167619798561284,0.25854700854700857,5.4372370882262855
8jws_A,eval-test,top_L,0,2,127,127,127,0,0,6659,0.36908093094825745,0.36908093094825745,0.0,,0.0,933,0.43848305352978795,0.3730885512764156,0.13034188034188032,6.620271312529661
8k2g_A,eval-test,top_0,0,0,516,0,0,0,0,127765,0.23921959102153778,0.30483078956604004,0.22281678020954132,32.765602111816406,0.0,4031,0.2455235060980343,0.34975512675591786,0.029207920792079206,13.139503491987593
8k2g_A,eval-test,top_0,0,1,516,0,0,0,0,127765,0.23522639274597168,0.30373692512512207,0.21809875965118408,,0.0,4031,0.24333724048145527,0.30317002066692195,0.015346534653465346,13.472659268374683
8k2g_A,eval-test,top_0,0,2,516,0,0,0,0,127765,-99.76013946533203,0.3126315474510193,0.2216654270887375,,1.0,4031,0.2439219265308295,0.2767738245233573,0.008415841584158416,14.217005506077417
8k2g_A,eval-test,top_L,0,0,516,516,516,0,0,127249,0.6187087893486023,0.9041028022766113,0.5473602414131165,,0.0,4031,0.6724596513951513,0.8921207362966855,0.6331683168316832,2.319132520149457
8k2g_A,eval-test,top_L,0,1,516,516,516,0,0,127249,0.6422176957130432,0.9055540561676025,0.5763835906982422,83.09529113769531,0.0,4031,0.6639117021488945,0.8936100291968897,0.6450495049504951,2.2189650925747677
8k2g_A,eval-test,top_L,0,2,516,516,516,0,0,127249,0.5931925773620605,0.9041363000869751,0.5154566764831543,,0.0,4031,0.6635241293195795,0.8819148056040835,0.600990099009901,2.492709839487559
8k2k_A,eval-test,top_0,0,0,542,0,0,0,0,147696,-99.44383239746094,0.342334121465683,0.6096286773681641,,1.0,4317,0.2801583712302036,0.26849203452303494,0.00614366729678639,16.547619743906186
8k2k_A,eval-test,top_0,0,1,542,0,0,0,0,147696,0.5511094927787781,0.3446213901042938,0.6027315258979797,41.429664611816406,0.0,4317,0.28674609306298837,0.34824051205686,0.010396975425330813,15.6043337094277
8k2k_A,eval-test,top_0,0,2,542,0,0,0,0,147696,0.5505936741828918,0.3381102979183197,0.6037145256996155,,0.0,4317,0.2774275981340502,0.2803668751545784,0.003780718336483932,15.980912268783593
8k2k_A,eval-test,top_L,0,0,542,538,542,4,0,147158,0.8375086188316345,0.8990069031715393,0.8221340179443359,,0.0,4317,0.7843969058566368,0.9470004190541753,0.8081285444234405,1.8330749838835148
8k2k_A,eval-test,top_L,0,1,542,538,542,4,0,147158,0.8417009711265564,0.8993946313858032,0.8272775411605835,85.55455017089844,0.0,4317,0.7815682499602188,0.951784101537965,0.8303402646502835,1.6484826208663192
8k2k_A,eval-test,top_L,0,2,542,538,542,4,0,147158,0.8207155466079712,0.8989657163619995,0.8011530041694641,,0.0,4317,0.7848211518973561,0.9477002918940505,0.8582230623818526,1.8471636087410732
8k2m_A,eval-test,top_0,0,0,581,0,0,0,0,165025,0.4734190106391907,0.35974863171577454,0.5018365979194641,,0.0,4546,0.25378153442975127,0.3493884457869159,0.024597495527728087,15.011677819415702
8k2m_A,eval-test,top_0,0,1,581,0,0,0,0,165025,0.49728983640670776,0.36990928649902344,0.52913498878479,33.08745574951172,0.0,4546,0.2694320004939467,0.321739127633397,0.008050089445438283,14.465296766833204
8k2m_A,eval-test,top_0,0,2,581,0,0,0,0,165025,0.48141002655029297,0.37218499183654785,0.5087162852287292,,0.0,4546,0.26866045378413156,0.3155382698974956,0.026386404293381037,12.652618356899666
8k2m_A,eval-test,top_L,0,0,581,581,581,0,0,164444,0.8262625932693481,0.898536205291748,0.8081942200660706,,0.0,4546,0.6405844349945559,0.8533471196422666,0.5196779964221825,3.2833282370139996
8k2m_A,eval-test,top_L,0,1,581,581,581,0,0,164444,-99.17526245117188,0.8991953730583191,0.8061269521713257,,1.0,4546,0.6352264853437977,0.848586973268774,0.5250447227191413,3.39744527959987
