query,target,qtmscore,ttmscore,qcov,tcov,evalue,stem,min_tm,reference_split
proteina-09e03490d19cae98f232,H0SWI4,9.013E-01,9.815E-01,0.917,1.000,9.300E-01,proteina-09e03490d19cae98f232,0.9013,train
proteina-306303df1bc524e38b01,A0A0F9PC18,7.549E-01,8.153E-01,0.917,0.964,7.382E-01,proteina-306303df1bc524e38b01,0.7549,train
proteina-67892a8122c7ec43de2d,A0A1G2D118,7.284E-01,6.738E-01,0.967,0.864,6.371E-01,proteina-67892a8122c7ec43de2d,0.6738,train
proteina-8ee53c69bea426f822e7,Q3ENW0,7.759E-01,7.552E-01,0.983,0.984,6.960E-01,proteina-8ee53c69bea426f822e7,0.7552,train
proteina-d6c6fec7c3cd12354ae7,A0A1B2Z5A4,8.519E-01,8.400E-01,1.000,1.000,7.802E-01,proteina-d6c6fec7c3cd12354ae7,0.84,train
proteina-161ad036080a8066d50b,A0A6L5AYI1,7.089E-01,6.800E-01,0.967,0.921,6.483E-01,proteina-161ad036080a8066d50b,0.68,train
proteina-46377aee55f22bc19fae,A0A5M8GJG8,9.412E-01,9.265E-01,0.983,0.967,9.086E-01,proteina-46377aee55f22bc19fae,0.9265,train
proteina-8ac839094b34124aadc6,A0A2R6FL02,8.491E-01,8.491E-01,0.967,1.000,8.129E-01,proteina-8ac839094b34124aadc6,0.8491,train
proteina-c08983b28d1760313d20,A0A2P7AHL5,7.658E-01,7.547E-01,0.917,0.885,7.128E-01,proteina-c08983b28d1760313d20,0.7547,train
proteina-e4be196d906bd9bd2b8c,A0A5D0X9H4,9.423E-01,9.274E-01,0.983,0.967,9.165E-01,proteina-e4be196d906bd9bd2b8c,0.9274,train
proteina-1baa26b05dc615d3d138,I0GWL4,8.262E-01,8.515E-01,0.983,0.983,7.949E-01,proteina-1baa26b05dc615d3d138,0.8262,train
proteina-5b90ceb3aeaa50f0b8fd,A0A7Y2HIH4,7.946E-01,7.726E-01,1.000,0.968,7.277E-01,proteina-5b90ceb3aeaa50f0b8fd,0.7726,train
proteina-bd8e71cf7d3dbd099ee0,A0A822ZK78,5.976E-01,5.909E-01,0.933,1.000,4.998E-01,proteina-bd8e71cf7d3dbd099ee0,0.5909,train
proteina-f92da6dba10d4442d899,I0GWL4,8.301E-01,8.555E-01,0.967,0.983,7.951E-01,proteina-f92da6dba10d4442d899,0.8301,train
proteina-41411562891b848f54d6,A0A1P8UC76,7.785E-01,7.570E-01,0.983,0.919,7.108E-01,proteina-41411562891b848f54d6,0.757,train
proteina-7d9cb122ff1ffb72f4ec,A0A3B9ZAM3,9.464E-01,9.619E-01,0.983,1.000,9.369E-01,proteina-7d9cb122ff1ffb72f4ec,0.9464,train
proteina-c185c16174b75029f0b7,A0A518VCA4,7.852E-01,7.441E-01,1.000,0.938,6.999E-01,proteina-c185c16174b75029f0b7,0.7441,train
proteina-01d370c9d1d1c26294c1,A0A4U9HMA2,8.763E-01,8.159E-01,0.983,0.954,7.968E-01,proteina-01d370c9d1d1c26294c1,0.8159,train
proteina-cd9a5f45a1118cc8df6a,A0A7J3NR65,7.330E-01,6.397E-01,0.950,0.930,6.196E-01,proteina-cd9a5f45a1118cc8df6a,0.6397,train
proteina-2112cc4e81b434891843,E9IMX3,6.838E-01,6.748E-01,0.967,0.967,6.115E-01,proteina-2112cc4e81b434891843,0.6748,train
proteina-52389a05fe31d9fa7f0b,A0A354HG32,8.003E-01,8.131E-01,0.867,0.932,7.819E-01,proteina-52389a05fe31d9fa7f0b,0.8003,train
proteina-9653614c952e08afa442,A0A0R2IMP7,7.036E-01,6.753E-01,1.000,0.921,6.370E-01,proteina-9653614c952e08afa442,0.6753,train
proteina-c32bee8c314b1154e5ce,A0A6H0ACP5,7.844E-01,7.844E-01,1.000,1.000,7.156E-01,proteina-c32bee8c314b1154e5ce,0.7844,train
proteina-023db65b8b2292a62333,A0A243E8F2,8.467E-01,8.600E-01,0.933,0.932,8.195E-01,proteina-023db65b8b2292a62333,0.8467,train
proteina-402c9ae63a3a8a6802e2,A0A2H9QWB1,6.797E-01,6.519E-01,0.883,0.810,6.196E-01,proteina-402c9ae63a3a8a6802e2,0.6519,train
proteina-a8544eb911c94eca13cd,L0FA85,5.964E-01,5.803E-01,0.750,0.855,5.402E-01,proteina-a8544eb911c94eca13cd,0.5803,train
proteina-f2147b3480e13a728e5c,A0A4Q3UXN7,6.066E-01,6.388E-01,0.900,0.893,5.462E-01,proteina-f2147b3480e13a728e5c,0.6066,train
proteina-2b19bc28e8a907f73649,A0A7V5E2X9,8.495E-01,7.708E-01,1.000,0.985,7.592E-01,proteina-2b19bc28e8a907f73649,0.7708,train
proteina-34aa689d6aefc75f98d8,A0A7K4B7B7,7.369E-01,7.594E-01,0.867,0.879,7.056E-01,proteina-34aa689d6aefc75f98d8,0.7369,train
proteina-79a1fe05ba9c855f9c8a,A0A377DBQ1,7.267E-01,7.697E-01,0.950,0.982,6.835E-01,proteina-79a1fe05ba9c855f9c8a,0.7267,train
proteina-c24e4039d556cb9fc034,A0A838NLW5,7.812E-01,8.165E-01,0.983,0.982,7.411E-01,proteina-c24e4039d556cb9fc034,0.7812,train
proteina-1dde3009bfe0c21ac609,W2YQY9,8.496E-01,7.917E-01,1.000,0.923,7.703E-01,proteina-1dde3009bfe0c21ac609,0.7917,train
proteina-4c52aed3a821163fbfea,A0A1N6FUD7,7.782E-01,7.164E-01,1.000,0.894,6.941E-01,proteina-4c52aed3a821163fbfea,0.7164,train
proteina-952e861479e3c5aae428,A0A4S5IZI4,9.313E-01,9.168E-01,1.000,0.984,8.986E-01,proteina-952e861479e3c5aae428,0.9168,train
proteina-bded4e66ab4a23ea3fd0,A0A4P0XXG8,8.082E-01,7.848E-01,0.917,0.903,7.528E-01,proteina-bded4e66ab4a23ea3fd0,0.7848,train
proteina-1cdd3ab5629f3a778d89,A0A519Q1R0,5.829E-01,5.539E-01,0.817,0.922,5.098E-01,proteina-1cdd3ab5629f3a778d89,0.5539,train
proteina-74840db753043aa4ae85,A0A5C7F2N2,8.137E-01,8.137E-01,0.967,0.900,7.875E-01,proteina-74840db753043aa4ae85,0.8137,train
proteina-a584285aefb3da56b698,A0A1V5RXJ4,8.845E-01,9.127E-01,1.000,0.983,8.618E-01,proteina-a584285aefb3da56b698,0.8845,train
proteina-29639e56bac37dcfdb2b,A0A450TZD6,8.466E-01,8.466E-01,0.917,0.917,8.108E-01,proteina-29639e56bac37dcfdb2b,0.8466,train
proteina-6d5e3e3ac552f3ad3030,B2JL03,6.905E-01,7.012E-01,0.817,0.814,6.656E-01,proteina-6d5e3e3ac552f3ad3030,0.6905,train
proteina-c309880db528712fe5fb,A0A7C1ZGC2,8.601E-01,8.601E-01,0.917,0.933,8.332E-01,proteina-c309880db528712fe5fb,0.8601,train
proteina-011a5ea09a27b7dd7720,A0A7I7XS74,8.115E-01,6.435E-01,1.000,0.731,6.827E-01,proteina-011a5ea09a27b7dd7720,0.6435,train
proteina-4aed86bb7fbb6133fda2,W7X2Q3,8.348E-01,8.751E-01,0.967,0.965,8.180E-01,proteina-4aed86bb7fbb6133fda2,0.8348,train
proteina-91b28ca3ffd70c40f66c,A0A3N5JLD3,7.131E-01,6.934E-01,0.950,0.919,6.554E-01,proteina-91b28ca3ffd70c40f66c,0.6934,train
proteina-ef7f98ffea12e660cfa1,A0A6G9VT88,8.439E-01,8.204E-01,1.000,0.968,7.711E-01,proteina-ef7f98ffea12e660cfa1,0.8204,train
proteina-1e9ac25a13d7d49421dd,A0A6B2VFS0,8.244E-01,8.376E-01,0.950,0.949,8.088E-01,proteina-1e9ac25a13d7d49421dd,0.8244,train
proteina-5efcd9c71b5b810f1e6a,A0A087FBY7,8.624E-01,8.754E-01,0.967,0.983,8.147E-01,proteina-5efcd9c71b5b810f1e6a,0.8624,train
proteina-883efa0bf17f62c254bc,A0A7X8YPH1,7.187E-01,7.495E-01,1.000,0.947,6.650E-01,proteina-883efa0bf17f62c254bc,0.7187,train
proteina-50dc22a9663e55235a47,A0A560LMT6,7.763E-01,7.048E-01,0.967,1.000,6.971E-01,proteina-50dc22a9663e55235a47,0.7048,train
proteina-80ab83735cc9b96150c8,A0A849J1Y4,9.788E-01,9.480E-01,1.000,0.968,9.500E-01,proteina-80ab83735cc9b96150c8,0.948,train
proteina-b1114d1c05070b4c169d,A0A1Q5VHB3,8.895E-01,8.389E-01,1.000,0.922,8.202E-01,proteina-b1114d1c05070b4c169d,0.8389,train
proteina-0afc33cc7bc469d51088,A0A2B9VKP6,8.240E-01,8.240E-01,1.000,0.983,7.618E-01,proteina-0afc33cc7bc469d51088,0.824,train
proteina-61e77080ea4940311234,A0A2A3ATS7,8.434E-01,7.860E-01,1.000,0.908,7.664E-01,proteina-61e77080ea4940311234,0.786,train
proteina-8b09bb05a236dea90a40,A0A3D5IFF3,8.144E-01,8.144E-01,0.983,0.933,7.547E-01,proteina-8b09bb05a236dea90a40,0.8144,train
proteina-b0eba3a5a757270347fd,A0A2D9BYH7,9.280E-01,8.732E-01,0.983,0.922,8.717E-01,proteina-b0eba3a5a757270347fd,0.8732,train
proteina-f84444cea2b016163493,A0A0N8HFQ9,9.718E-01,9.128E-01,1.000,0.938,9.265E-01,proteina-f84444cea2b016163493,0.9128,train
proteina-4693c4f7029ccbbb2a33,A0A821N959,7.901E-01,8.143E-01,0.917,0.983,7.572E-01,proteina-4693c4f7029ccbbb2a33,0.7901,train
proteina-82d23cc4cc45ff6bf270,A0A1G8FLP7,6.020E-01,6.927E-01,0.817,0.980,5.714E-01,proteina-82d23cc4cc45ff6bf270,0.602,train
proteina-a1bee673e230b0be7e23,A0A2R7RZB4,9.809E-01,9.651E-01,1.000,0.984,9.605E-01,proteina-a1bee673e230b0be7e23,0.9651,train
proteina-d367f5e8e9f695fd73b5,K8Z7S2,9.306E-01,9.306E-01,0.983,0.983,9.120E-01,proteina-d367f5e8e9f695fd73b5,0.9306,train
proteina-1091ab3e577ea1ceb439,A0A1G0ED09,7.557E-01,7.446E-01,0.983,0.836,7.105E-01,proteina-1091ab3e577ea1ceb439,0.7446,train
proteina-522dadabf93fddb7b94b,A0A3B9ZAM3,9.591E-01,9.749E-01,0.983,1.000,9.507E-01,proteina-522dadabf93fddb7b94b,0.9591,train
proteina-a2326b4006ac9b45a519,A0A1C6EY30,9.265E-01,9.265E-01,0.983,0.983,9.127E-01,proteina-a2326b4006ac9b45a519,0.9265,train
proteina-eabc38aa8dc647eb8699,A0A292QPU8,8.114E-01,8.370E-01,0.967,0.983,7.919E-01,proteina-eabc38aa8dc647eb8699,0.8114,train
proteina-179ce84d58496fedec24,L8LG18,9.657E-01,9.657E-01,0.983,0.983,9.540E-01,proteina-179ce84d58496fedec24,0.9657,train
proteina-52e965d719266d0789f0,A0A0R2IL38,8.656E-01,8.412E-01,1.000,0.984,7.951E-01,proteina-52e965d719266d0789f0,0.8412,train
proteina-883ae992f92f6d150ae4,A0A7T9M7K8,7.384E-01,7.789E-01,0.950,1.000,6.696E-01,proteina-883ae992f92f6d150ae4,0.7384,train
proteina-da2bab94fbe3c36cfd1e,A0A358QZJ4,8.955E-01,8.822E-01,0.983,0.967,8.443E-01,proteina-da2bab94fbe3c36cfd1e,0.8822,train
proteina-6dbf4338b2a773059594,J3E3A1,9.566E-01,9.566E-01,0.983,0.983,9.388E-01,proteina-6dbf4338b2a773059594,0.9566,train
proteina-a46c8861e0858d4aa07e,A0A7X2UUK1,7.844E-01,6.990E-01,1.000,0.870,6.781E-01,proteina-a46c8861e0858d4aa07e,0.699,train
proteina-da0e66d006042db14c23,A0A6L6H0J9,9.611E-01,9.611E-01,0.983,0.983,9.467E-01,proteina-da0e66d006042db14c23,0.9611,train
proteina-2a21efb31c705b1a2b62,A0A832CMG5,7.386E-01,7.098E-01,1.000,0.937,6.575E-01,proteina-2a21efb31c705b1a2b62,0.7098,train
proteina-72d88beef32e4530707c,A0A0F9IZ01,6.827E-01,7.719E-01,0.817,1.000,6.725E-01,proteina-72d88beef32e4530707c,0.6827,train
proteina-a234440e17cfd106c95d,A0A1F3K8Y4,9.549E-01,9.252E-01,1.000,0.968,9.202E-01,proteina-a234440e17cfd106c95d,0.9252,train
proteina-d69f20f0108ee6c74bab,A0A3D4FIT5,6.593E-01,6.416E-01,0.917,0.790,5.981E-01,proteina-d69f20f0108ee6c74bab,0.6416,train
proteina-0c30d6fbc738932e5531,A0A8B2SLN0,8.209E-01,8.714E-01,0.983,1.000,7.834E-01,proteina-0c30d6fbc738932e5531,0.8209,train
proteina-452e7a5276004a28cf63,A0A839FUF6,7.578E-01,6.725E-01,1.000,0.957,6.635E-01,proteina-452e7a5276004a28cf63,0.6725,train
proteina-89ac92520f226d791657,X1HPI1,8.026E-01,7.917E-01,1.000,0.984,7.267E-01,proteina-89ac92520f226d791657,0.7917,train
proteina-4e2c1ad52f4f62c1c4e5,A0A4R3QQ76,5.387E-01,5.387E-01,0.967,0.767,4.892E-01,proteina-4e2c1ad52f4f62c1c4e5,0.5387,train
proteina-90fa216b6a842477c9af,A0A843B5Q3,6.870E-01,7.572E-01,0.767,0.870,6.935E-01,proteina-90fa216b6a842477c9af,0.687,train
proteina-db7d45f4d325a7a85b36,A0A1G9KBP9,9.039E-01,9.039E-01,0.967,0.967,8.811E-01,proteina-db7d45f4d325a7a85b36,0.9039,train
proteina-0d41be658271f4f5e796,A0A3B0S9Q9,7.412E-01,7.213E-01,0.967,0.935,6.703E-01,proteina-0d41be658271f4f5e796,0.7213,train
proteina-4cfc162128ffbf716582,A0A0F9E195,5.944E-01,6.474E-01,0.750,0.944,5.609E-01,proteina-4cfc162128ffbf716582,0.5944,train
proteina-a937fca86ade8074e76d,A0A0P0Z6T3,7.481E-01,7.090E-01,1.000,0.938,6.655E-01,proteina-a937fca86ade8074e76d,0.709,train
proteina-dacfe5d1f81346ca1d80,A0A850SRN1,8.308E-01,8.436E-01,0.967,0.966,7.951E-01,proteina-dacfe5d1f81346ca1d80,0.8308,train
proteina-328857d989f2700fd5de,A0A6B0DMA2,7.917E-01,7.917E-01,0.900,0.883,7.540E-01,proteina-328857d989f2700fd5de,0.7917,train
proteina-82f9e504dcd7ab425e16,A0A2D6M935,8.178E-01,8.057E-01,0.967,1.000,7.700E-01,proteina-82f9e504dcd7ab425e16,0.8057,train
proteina-d8bc4468003a8b3ae1d0,A0A2D6TYH6,9.911E-01,9.594E-01,1.000,0.968,9.694E-01,proteina-d8bc4468003a8b3ae1d0,0.9594,train
