range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
long,L,31441,152,0.2972027972027972,foldbench_monomer,8tw1_A,eval-test,286
long,L/2,31441,152,0.5104895104895105,foldbench_monomer,8tw1_A,eval-test,286
long,L/5,31441,152,0.8245614035087719,foldbench_monomer,8tw1_A,eval-test,286
long,R,31441,152,0.4868421052631579,foldbench_monomer,8tw1_A,eval-test,286
long,AUC,31441,152,0.9578224270846826,foldbench_monomer,8tw1_A,eval-test,286
all,L,24090,252,0.6892857142857143,foldbench_monomer,8he1_A,eval-test,280
all,L/2,24090,252,0.8714285714285714,foldbench_monomer,8he1_A,eval-test,280
all,L/5,24090,252,1.0,foldbench_monomer,8he1_A,eval-test,280
all,R,24090,252,0.7261904761904762,foldbench_monomer,8he1_A,eval-test,280
all,AUC,24090,252,0.9952783138033579,foldbench_monomer,8he1_A,eval-test,280
short,L,1299,29,0.10357142857142858,foldbench_monomer,8he1_A,eval-test,280
short,L/2,1299,29,0.20714285714285716,foldbench_monomer,8he1_A,eval-test,280
short,L/5,1299,29,0.48214285714285715,foldbench_monomer,8he1_A,eval-test,280
short,R,1299,29,0.8275862068965517,foldbench_monomer,8he1_A,eval-test,280
short,AUC,1299,29,0.9962802063535161,foldbench_monomer,8he1_A,eval-test,280
medium,L,2490,29,0.10357142857142858,foldbench_monomer,8he1_A,eval-test,280
medium,L/2,2490,29,0.20714285714285716,foldbench_monomer,8he1_A,eval-test,280
medium,L/5,2490,29,0.5,foldbench_monomer,8he1_A,eval-test,280
medium,R,2490,29,0.7931034482758621,foldbench_monomer,8he1_A,eval-test,280
medium,AUC,2490,29,0.9983466210819825,foldbench_monomer,8he1_A,eval-test,280
long,L,20301,194,0.5714285714285714,foldbench_monomer,8he1_A,eval-test,280
long,L/2,20301,194,0.8,foldbench_monomer,8he1_A,eval-test,280
long,L/5,20301,194,0.9821428571428571,foldbench_monomer,8he1_A,eval-test,280
long,R,20301,194,0.7010309278350515,foldbench_monomer,8he1_A,eval-test,280
long,AUC,20301,194,0.9945813095813686,foldbench_monomer,8he1_A,eval-test,280
all,L,30876,317,0.8327137546468402,foldbench_monomer,8xpk_A,eval-test,269
all,L/2,30876,317,0.9626865671641791,foldbench_monomer,8xpk_A,eval-test,269
all,L/5,30876,317,1.0,foldbench_monomer,8xpk_A,eval-test,269
all,R,30876,317,0.7791798107255521,foldbench_monomer,8xpk_A,eval-test,269
all,AUC,30876,317,0.9975016008232718,foldbench_monomer,8xpk_A,eval-test,269
short,L,1473,39,0.1449814126394052,foldbench_monomer,8xpk_A,eval-test,269
short,L/2,1473,39,0.2835820895522388,foldbench_monomer,8xpk_A,eval-test,269
short,L/5,1473,39,0.5660377358490566,foldbench_monomer,8xpk_A,eval-test,269
short,R,1473,39,0.6923076923076923,foldbench_monomer,8xpk_A,eval-test,269
short,AUC,1473,39,0.987197367950506,foldbench_monomer,8xpk_A,eval-test,269
medium,L,2838,48,0.17843866171003717,foldbench_monomer,8xpk_A,eval-test,269
medium,L/2,2838,48,0.35074626865671643,foldbench_monomer,8xpk_A,eval-test,269
medium,L/5,2838,48,0.7547169811320755,foldbench_monomer,8xpk_A,eval-test,269
medium,R,2838,48,0.8125,foldbench_monomer,8xpk_A,eval-test,269
medium,AUC,2838,48,0.9974089008363203,foldbench_monomer,8xpk_A,eval-test,269
long,L,26565,230,0.7100371747211895,foldbench_monomer,8xpk_A,eval-test,269
long,L/2,26565,230,0.9477611940298507,foldbench_monomer,8xpk_A,eval-test,269
long,L/5,26565,230,1.0,foldbench_monomer,8xpk_A,eval-test,269
long,R,26565,230,0.7869565217391304,foldbench_monomer,8xpk_A,eval-test,269
long,AUC,26565,230,0.998029733946393,foldbench_monomer,8xpk_A,eval-test,269
all,L,29890,261,0.6307692307692307,foldbench_monomer,8tjg_A,eval-test,260
all,L/2,29890,261,0.8461538461538461,foldbench_monomer,8tjg_A,eval-test,260
all,L/5,29890,261,0.9807692307692307,foldbench_monomer,8tjg_A,eval-test,260
all,R,29890,261,0.632183908045977,foldbench_monomer,8tjg_A,eval-test,260
all,AUC,29890,261,0.9931689065634024,foldbench_monomer,8tjg_A,eval-test,260
short,L,1449,52,0.19230769230769232,foldbench_monomer,8tjg_A,eval-test,260
short,L/2,1449,52,0.3384615384615385,foldbench_monomer,8tjg_A,eval-test,260
short,L/5,1449,52,0.7115384615384616,foldbench_monomer,8tjg_A,eval-test,260
short,R,1449,52,0.7115384615384616,foldbench_monomer,8tjg_A,eval-test,260
short,AUC,1449,52,0.9764743130884863,foldbench_monomer,8tjg_A,eval-test,260
medium,L,2790,57,0.19615384615384615,foldbench_monomer,8tjg_A,eval-test,260
medium,L/2,2790,57,0.35384615384615387,foldbench_monomer,8tjg_A,eval-test,260
medium,L/5,2790,57,0.5961538461538461,foldbench_monomer,8tjg_A,eval-test,260
medium,R,2790,57,0.5789473684210527,foldbench_monomer,8tjg_A,eval-test,260
medium,AUC,2790,57,0.9768970541978803,foldbench_monomer,8tjg_A,eval-test,260
long,L,25651,152,0.47307692307692306,foldbench_monomer,8tjg_A,eval-test,260
long,L/2,25651,152,0.6923076923076923,foldbench_monomer,8tjg_A,eval-test,260
long,L/5,25651,152,0.9230769230769231,foldbench_monomer,8tjg_A,eval-test,260
long,R,25651,152,0.6381578947368421,foldbench_monomer,8tjg_A,eval-test,260
long,AUC,25651,152,0.9957944687201356,foldbench_monomer,8tjg_A,eval-test,260
all,L,27966,251,0.717741935483871,foldbench_monomer,8jh8_A,eval-test,248
all,L/2,27966,251,0.9193548387096774,foldbench_monomer,8jh8_A,eval-test,248
all,L/5,27966,251,0.9795918367346939,foldbench_monomer,8jh8_A,eval-test,248
all,R,27966,251,0.7171314741035857,foldbench_monomer,8jh8_A,eval-test,248
all,AUC,27966,251,0.9963396638953836,foldbench_monomer,8jh8_A,eval-test,248
short,L,1401,26,0.10483870967741936,foldbench_monomer,8jh8_A,eval-test,248
short,L/2,1401,26,0.20967741935483872,foldbench_monomer,8jh8_A,eval-test,248
short,L/5,1401,26,0.4489795918367347,foldbench_monomer,8jh8_A,eval-test,248
short,R,1401,26,0.7692307692307693,foldbench_monomer,8jh8_A,eval-test,248
short,AUC,1401,26,0.9941258741258742,foldbench_monomer,8jh8_A,eval-test,248
medium,L,2694,42,0.1693548387096774,foldbench_monomer,8jh8_A,eval-test,248
medium,L/2,2694,42,0.33064516129032256,foldbench_monomer,8jh8_A,eval-test,248
medium,L/5,2694,42,0.5714285714285714,foldbench_monomer,8jh8_A,eval-test,248
medium,R,2694,42,0.5952380952380952,foldbench_monomer,8jh8_A,eval-test,248
medium,AUC,2694,42,0.9929433311786252,foldbench_monomer,8jh8_A,eval-test,248
long,L,23871,183,0.6088709677419355,foldbench_monomer,8jh8_A,eval-test,248
long,L/2,23871,183,0.8790322580645161,foldbench_monomer,8jh8_A,eval-test,248
long,L/5,23871,183,0.9591836734693877,foldbench_monomer,8jh8_A,eval-test,248
long,R,23871,183,0.7431693989071039,foldbench_monomer,8jh8_A,eval-test,248
long,AUC,23871,183,0.9969558726098664,foldbench_monomer,8jh8_A,eval-test,248
all,L,18351,212,0.46638655462184875,foldbench_monomer,8b61_A,eval-val,238
all,L/2,18351,212,0.6470588235294118,foldbench_monomer,8b61_A,eval-val,238
all,L/5,18351,212,0.8723404255319149,foldbench_monomer,8b61_A,eval-val,238
all,R,18351,212,0.5047169811320755,foldbench_monomer,8b61_A,eval-val,238
all,AUC,18351,212,0.9644750651936254,foldbench_monomer,8b61_A,eval-val,238
short,L,1080,32,0.13025210084033614,foldbench_monomer,8b61_A,eval-val,238
short,L/2,1080,32,0.226890756302521,foldbench_monomer,8b61_A,eval-val,238
short,L/5,1080,32,0.425531914893617,foldbench_monomer,8b61_A,eval-val,238
short,R,1080,32,0.5625,foldbench_monomer,8b61_A,eval-val,238
short,AUC,1080,32,0.9630844465648856,foldbench_monomer,8b61_A,eval-val,238
medium,L,2088,51,0.18907563025210083,foldbench_monomer,8b61_A,eval-val,238
medium,L/2,2088,51,0.3277310924369748,foldbench_monomer,8b61_A,eval-val,238
medium,L/5,2088,51,0.5531914893617021,foldbench_monomer,8b61_A,eval-val,238
medium,R,2088,51,0.5490196078431373,foldbench_monomer,8b61_A,eval-val,238
medium,AUC,2088,51,0.9538633322744905,foldbench_monomer,8b61_A,eval-val,238
long,L,15183,129,0.3067226890756303,foldbench_monomer,8b61_A,eval-val,238
long,L/2,15183,129,0.4957983193277311,foldbench_monomer,8b61_A,eval-val,238
long,L/5,15183,129,0.7659574468085106,foldbench_monomer,8b61_A,eval-val,238
long,R,15183,129,0.46511627906976744,foldbench_monomer,8b61_A,eval-val,238
long,AUC,15183,129,0.9630029567973899,foldbench_monomer,8b61_A,eval-val,238
all,L,23436,196,0.42358078602620086,foldbench_monomer,8ycm_A,eval-val,229
all,L/2,23436,196,0.5964912280701754,foldbench_monomer,8ycm_A,eval-val,229
all,L/5,23436,196,0.8222222222222222,foldbench_monomer,8ycm_A,eval-val,229
all,R,23436,196,0.4642857142857143,foldbench_monomer,8ycm_A,eval-val,229
all,AUC,23436,196,0.9495890266605782,foldbench_monomer,8ycm_A,eval-val,229
short,L,1281,33,0.13973799126637554,foldbench_monomer,8ycm_A,eval-val,229
short,L/2,1281,33,0.2631578947368421,foldbench_monomer,8ycm_A,eval-val,229
short,L/5,1281,33,0.5777777777777777,foldbench_monomer,8ycm_A,eval-val,229
short,R,1281,33,0.6666666666666666,foldbench_monomer,8ycm_A,eval-val,229
short,AUC,1281,33,0.9807935120435121,foldbench_monomer,8ycm_A,eval-val,229
medium,L,2454,35,0.13537117903930132,foldbench_monomer,8ycm_A,eval-val,229
medium,L/2,2454,35,0.23684210526315788,foldbench_monomer,8ycm_A,eval-val,229
medium,L/5,2454,35,0.4222222222222222,foldbench_monomer,8ycm_A,eval-val,229
medium,R,2454,35,0.5142857142857142,foldbench_monomer,8ycm_A,eval-val,229
medium,AUC,2454,35,0.9732475048721432,foldbench_monomer,8ycm_A,eval-val,229
long,L,19701,128,0.26200873362445415,foldbench_monomer,8ycm_A,eval-val,229
long,L/2,19701,128,0.42105263157894735,foldbench_monomer,8ycm_A,eval-val,229
long,L/5,19701,128,0.6666666666666666,foldbench_monomer,8ycm_A,eval-val,229
long,R,19701,128,0.390625,foldbench_monomer,8ycm_A,eval-val,229
long,AUC,19701,128,0.9371563346191181,foldbench_monomer,8ycm_A,eval-val,229
all,L,15931,150,0.3486238532110092,foldbench_monomer,8g53_A,eval-test,218
all,L/2,15931,150,0.5045871559633027,foldbench_monomer,8g53_A,eval-test,218
all,L/5,15931,150,0.8604651162790697,foldbench_monomer,8g53_A,eval-test,218
all,R,15931,150,0.4266666666666667,foldbench_monomer,8g53_A,eval-test,218
all,AUC,15931,150,0.9842215322222927,foldbench_monomer,8g53_A,eval-test,218
short,L,1053,26,0.11467889908256881,foldbench_monomer,8g53_A,eval-test,218
short,L/2,1053,26,0.22018348623853212,foldbench_monomer,8g53_A,eval-test,218
short,L/5,1053,26,0.3953488372093023,foldbench_monomer,8g53_A,eval-test,218
short,R,1053,26,0.5,foldbench_monomer,8g53_A,eval-test,218
short,AUC,1053,26,0.9682795296232491,foldbench_monomer,8g53_A,eval-test,218
medium,L,1998,36,0.1651376146788991,foldbench_monomer,8g53_A,eval-test,218
medium,L/2,1998,36,0.3119266055045872,foldbench_monomer,8g53_A,eval-test,218
medium,L/5,1998,36,0.5116279069767442,foldbench_monomer,8g53_A,eval-test,218
medium,R,1998,36,0.5555555555555556,foldbench_monomer,8g53_A,eval-test,218
medium,AUC,1998,36,0.9880932155396986,foldbench_monomer,8g53_A,eval-test,218
long,L,12880,88,0.25688073394495414,foldbench_monomer,8g53_A,eval-test,218
long,L/2,12880,88,0.30275229357798167,foldbench_monomer,8g53_A,eval-test,218
long,L/5,12880,88,0.4883720930232558,foldbench_monomer,8g53_A,eval-test,218
long,R,12880,88,0.3409090909090909,foldbench_monomer,8g53_A,eval-test,218
long,AUC,12880,88,0.9841253766558645,foldbench_monomer,8g53_A,eval-test,218
all,L,20503,190,0.4951923076923077,foldbench_monomer,8baq_A,eval-val,208
all,L/2,20503,190,0.7307692307692307,foldbench_monomer,8baq_A,eval-val,208
all,L/5,20503,190,0.9512195121951219,foldbench_monomer,8baq_A,eval-val,208
all,R,20503,190,0.5157894736842106,foldbench_monomer,8baq_A,eval-val,208
all,AUC,20503,190,0.9769610853303691,foldbench_monomer,8baq_A,eval-val,208
short,L,1197,24,0.11538461538461539,foldbench_monomer,8baq_A,eval-val,208
short,L/2,1197,24,0.17307692307692307,foldbench_monomer,8baq_A,eval-val,208
short,L/5,1197,24,0.2926829268292683,foldbench_monomer,8baq_A,eval-val,208
short,R,1197,24,0.4166666666666667,foldbench_monomer,8baq_A,eval-val,208
short,AUC,1197,24,0.9589727195225917,foldbench_monomer,8baq_A,eval-val,208
medium,L,2286,29,0.1201923076923077,foldbench_monomer,8baq_A,eval-val,208
medium,L/2,2286,29,0.21153846153846154,foldbench_monomer,8baq_A,eval-val,208
medium,L/5,2286,29,0.36585365853658536,foldbench_monomer,8baq_A,eval-val,208
medium,R,2286,29,0.41379310344827586,foldbench_monomer,8baq_A,eval-val,208
medium,AUC,2286,29,0.9570837089209051,foldbench_monomer,8baq_A,eval-val,208
long,L,17020,137,0.3942307692307692,foldbench_monomer,8baq_A,eval-val,208
long,L/2,17020,137,0.6730769230769231,foldbench_monomer,8baq_A,eval-val,208
long,L/5,17020,137,0.9512195121951219,foldbench_monomer,8baq_A,eval-val,208
long,R,17020,137,0.5474452554744526,foldbench_monomer,8baq_A,eval-val,208
long,AUC,17020,137,0.9802492119442916,foldbench_monomer,8baq_A,eval-val,208
all,L,11959,137,0.3641025641025641,foldbench_monomer,7ur2_A,eval-val,195
all,L/2,11959,137,0.4329896907216495,foldbench_monomer,7ur2_A,eval-val,195
all,L/5,11959,137,0.6410256410256411,foldbench_monomer,7ur2_A,eval-val,195
all,R,11959,137,0.39416058394160586,foldbench_monomer,7ur2_A,eval-val,195
all,AUC,11959,137,0.9687221770125474,foldbench_monomer,7ur2_A,eval-val,195
short,L,846,11,0.05641025641025641,foldbench_monomer,7ur2_A,eval-val,195
short,L/2,846,11,0.10309278350515463,foldbench_monomer,7ur2_A,eval-val,195
short,L/5,846,11,0.20512820512820512,foldbench_monomer,7ur2_A,eval-val,195
short,R,846,11,0.45454545454545453,foldbench_monomer,7ur2_A,eval-val,195
short,AUC,846,11,0.9661404463799673,foldbench_monomer,7ur2_A,eval-val,195
medium,L,1542,14,0.07179487179487179,foldbench_monomer,7ur2_A,eval-val,195
medium,L/2,1542,14,0.13402061855670103,foldbench_monomer,7ur2_A,eval-val,195
medium,L/5,1542,14,0.28205128205128205,foldbench_monomer,7ur2_A,eval-val,195
medium,R,1542,14,0.2857142857142857,foldbench_monomer,7ur2_A,eval-val,195
medium,AUC,1542,14,0.9816753926701571,foldbench_monomer,7ur2_A,eval-val,195
long,L,9571,112,0.3282051282051282,foldbench_monomer,7ur2_A,eval-val,195
long,L/2,9571,112,0.41237113402061853,foldbench_monomer,7ur2_A,eval-val,195
long,L/5,9571,112,0.5897435897435898,foldbench_monomer,7ur2_A,eval-val,195
long,R,9571,112,0.39285714285714285,foldbench_monomer,7ur2_A,eval-val,195
long,AUC,9571,112,0.9676356984278012,foldbench_monomer,7ur2_A,eval-val,195
all,L,15753,183,0.25,foldbench_monomer,8t8k_A,eval-test,184
all,L/2,15753,183,0.2717391304347826,foldbench_monomer,8t8k_A,eval-test,184
all,L/5,15753,183,0.25,foldbench_monomer,8t8k_A,eval-test,184
all,R,15753,183,0.25136612021857924,foldbench_monomer,8t8k_A,eval-test,184
all,AUC,15753,183,0.8755274083901015,foldbench_monomer,8t8k_A,eval-test,184
short,L,1047,22,0.09782608695652174,foldbench_monomer,8t8k_A,eval-test,184
short,L/2,1047,22,0.1956521739130435,foldbench_monomer,8t8k_A,eval-test,184
short,L/5,1047,22,0.4166666666666667,foldbench_monomer,8t8k_A,eval-test,184
short,R,1047,22,0.4090909090909091,foldbench_monomer,8t8k_A,eval-test,184
short,AUC,1047,22,0.9286917960088692,foldbench_monomer,8t8k_A,eval-test,184
medium,L,1986,28,0.14673913043478262,foldbench_monomer,8t8k_A,eval-test,184
medium,L/2,1986,28,0.18478260869565216,foldbench_monomer,8t8k_A,eval-test,184
medium,L/5,1986,28,0.2222222222222222,foldbench_monomer,8t8k_A,eval-test,184
medium,R,1986,28,0.17857142857142858,foldbench_monomer,8t8k_A,eval-test,184
medium,AUC,1986,28,0.9680796731358529,foldbench_monomer,8t8k_A,eval-test,184
long,L,12720,133,0.20108695652173914,foldbench_monomer,8t8k_A,eval-test,184
long,L/2,12720,133,0.20652173913043478,foldbench_monomer,8t8k_A,eval-test,184
long,L/5,12720,133,0.2222222222222222,foldbench_monomer,8t8k_A,eval-test,184
long,R,12720,133,0.21804511278195488,foldbench_monomer,8t8k_A,eval-test,184
long,AUC,12720,133,0.8429528974577541,foldbench_monomer,8t8k_A,eval-test,184
all,L,14878,148,0.1348314606741573,foldbench_monomer,7xcd_A,eval-val,178
all,L/2,14878,148,0.20224719101123595,foldbench_monomer,7xcd_A,eval-val,178
all,L/5,14878,148,0.34285714285714286,foldbench_monomer,7xcd_A,eval-val,178
all,R,14878,148,0.14864864864864866,foldbench_monomer,7xcd_A,eval-val,178
all,AUC,14878,148,0.8017054732940679,foldbench_monomer,7xcd_A,eval-val,178
short,L,1017,14,0.06179775280898876,foldbench_monomer,7xcd_A,eval-val,178
short,L/2,1017,14,0.0898876404494382,foldbench_monomer,7xcd_A,eval-val,178
short,L/5,1017,14,0.17142857142857143,foldbench_monomer,7xcd_A,eval-val,178
short,R,1017,14,0.2857142857142857,foldbench_monomer,7xcd_A,eval-val,178
short,AUC,1017,14,0.8926078906138726,foldbench_monomer,7xcd_A,eval-val,178
medium,L,1926,31,0.09550561797752809,foldbench_monomer,7xcd_A,eval-val,178
medium,L/2,1926,31,0.14606741573033707,foldbench_monomer,7xcd_A,eval-val,178
medium,L/5,1926,31,0.14285714285714285,foldbench_monomer,7xcd_A,eval-val,178
medium,R,1926,31,0.16129032258064516,foldbench_monomer,7xcd_A,eval-val,178
medium,AUC,1926,31,0.8753085368967572,foldbench_monomer,7xcd_A,eval-val,178
long,L,11935,103,0.0898876404494382,foldbench_monomer,7xcd_A,eval-val,178
long,L/2,11935,103,0.1348314606741573,foldbench_monomer,7xcd_A,eval-val,178
long,L/5,11935,103,0.2,foldbench_monomer,7xcd_A,eval-val,178
long,R,11935,103,0.1262135922330097,foldbench_monomer,7xcd_A,eval-val,178
long,AUC,11935,103,0.7626364573281607,foldbench_monomer,7xcd_A,eval-val,178
all,L,13861,166,0.5116279069767442,foldbench_monomer,8v6t_A,eval-test,172
all,L/2,13861,166,0.6744186046511628,foldbench_monomer,8v6t_A,eval-test,172
all,L/5,13861,166,0.7647058823529411,foldbench_monomer,8v6t_A,eval-test,172
all,R,13861,166,0.5240963855421686,foldbench_monomer,8v6t_A,eval-test,172
all,AUC,13861,166,0.9681640032198894,foldbench_monomer,8v6t_A,eval-test,172
short,L,981,15,0.08139534883720931,foldbench_monomer,8v6t_A,eval-test,172
short,L/2,981,15,0.16279069767441862,foldbench_monomer,8v6t_A,eval-test,172
short,L/5,981,15,0.2647058823529412,foldbench_monomer,8v6t_A,eval-test,172
short,R,981,15,0.4,foldbench_monomer,8v6t_A,eval-test,172
short,AUC,981,15,0.9676328502415459,foldbench_monomer,8v6t_A,eval-test,172
medium,L,1854,20,0.10465116279069768,foldbench_monomer,8v6t_A,eval-test,172
medium,L/2,1854,20,0.1744186046511628,foldbench_monomer,8v6t_A,eval-test,172
medium,L/5,1854,20,0.35294117647058826,foldbench_monomer,8v6t_A,eval-test,172
medium,R,1854,20,0.5,foldbench_monomer,8v6t_A,eval-test,172
medium,AUC,1854,20,0.9759541984732825,foldbench_monomer,8v6t_A,eval-test,172
long,L,11026,131,0.4476744186046512,foldbench_monomer,8v6t_A,eval-test,172
long,L/2,11026,131,0.6744186046511628,foldbench_monomer,8v6t_A,eval-test,172
long,L/5,11026,131,0.8823529411764706,foldbench_monomer,8v6t_A,eval-test,172
long,R,11026,131,0.5419847328244275,foldbench_monomer,8v6t_A,eval-test,172
long,AUC,11026,131,0.9690543669797407,foldbench_monomer,8v6t_A,eval-test,172
all,L,11781,105,0.20481927710843373,foldbench_monomer,8paq_A,eval-test,166
all,L/2,11781,105,0.3132530120481928,foldbench_monomer,8paq_A,eval-test,166
all,L/5,11781,105,0.3333333333333333,foldbench_monomer,8paq_A,eval-test,166
all,R,11781,105,0.26666666666666666,foldbench_monomer,8paq_A,eval-test,166
all,AUC,11781,105,0.9005783128599162,foldbench_monomer,8paq_A,eval-test,166
short,L,903,10,0.060240963855421686,foldbench_monomer,8paq_A,eval-test,166
short,L/2,903,10,0.12048192771084337,foldbench_monomer,8paq_A,eval-test,166
short,L/5,903,10,0.21212121212121213,foldbench_monomer,8paq_A,eval-test,166
short,R,903,10,0.3,foldbench_monomer,8paq_A,eval-test,166
short,AUC,903,10,0.9787234042553191,foldbench_monomer,8paq_A,eval-test,166
medium,L,1698,14,0.0783132530120482,foldbench_monomer,8paq_A,eval-test,166
medium,L/2,1698,14,0.1566265060240964,foldbench_monomer,8paq_A,eval-test,166
medium,L/5,1698,14,0.3333333333333333,foldbench_monomer,8paq_A,eval-test,166
medium,R,1698,14,0.42857142857142855,foldbench_monomer,8paq_A,eval-test,166
medium,AUC,1698,14,0.9720054292500848,foldbench_monomer,8paq_A,eval-test,166
long,L,9180,81,0.1144578313253012,foldbench_monomer,8paq_A,eval-test,166
long,L/2,9180,81,0.1566265060240964,foldbench_monomer,8paq_A,eval-test,166
long,L/5,9180,81,0.30303030303030304,foldbench_monomer,8paq_A,eval-test,166
long,R,9180,81,0.16049382716049382,foldbench_monomer,8paq_A,eval-test,166
long,AUC,9180,81,0.8759502807933037,foldbench_monomer,8paq_A,eval-test,166
all,L,9316,107,0.4409937888198758,foldbench_monomer,8whn_A,eval-test,161
all,L/2,9316,107,0.775,foldbench_monomer,8whn_A,eval-test,161
all,L/5,9316,107,0.9375,foldbench_monomer,8whn_A,eval-test,161
all,R,9316,107,0.6261682242990654,foldbench_monomer,8whn_A,eval-test,161
all,AUC,9316,107,0.9705448651918126,foldbench_monomer,8whn_A,eval-test,161
short,L,801,14,0.08695652173913043,foldbench_monomer,8whn_A,eval-test,161
short,L/2,801,14,0.1625,foldbench_monomer,8whn_A,eval-test,161
short,L/5,801,14,0.34375,foldbench_monomer,8whn_A,eval-test,161
short,R,801,14,0.6428571428571429,foldbench_monomer,8whn_A,eval-test,161
short,AUC,801,14,0.980758758395353,foldbench_monomer,8whn_A,eval-test,161
medium,L,1494,9,0.055900621118012424,foldbench_monomer,8whn_A,eval-test,161
medium,L/2,1494,9,0.1125,foldbench_monomer,8whn_A,eval-test,161
medium,L/5,1494,9,0.25,foldbench_monomer,8whn_A,eval-test,161
medium,R,1494,9,0.7777777777777778,foldbench_monomer,8whn_A,eval-test,161
medium,AUC,1494,9,0.9954358398802843,foldbench_monomer,8whn_A,eval-test,161
long,L,7021,84,0.36645962732919257,foldbench_monomer,8whn_A,eval-test,161
long,L/2,7021,84,0.6375,foldbench_monomer,8whn_A,eval-test,161
long,L/5,7021,84,0.9375,foldbench_monomer,8whn_A,eval-test,161
long,R,7021,84,0.6071428571428571,foldbench_monomer,8whn_A,eval-test,161
long,AUC,7021,84,0.9639390569547698,foldbench_monomer,8whn_A,eval-test,161
all,L,8682,145,0.6912751677852349,foldbench_monomer,8u2f_A,eval-test,149
all,L/2,8682,145,0.8783783783783784,foldbench_monomer,8u2f_A,eval-test,149
all,L/5,8682,145,1.0,foldbench_monomer,8u2f_A,eval-test,149
all,R,8682,145,0.696551724137931,foldbench_monomer,8u2f_A,eval-test,149
all,AUC,8682,145,0.9915960141049307,foldbench_monomer,8u2f_A,eval-test,149
short,L,700,20,0.1342281879194631,foldbench_monomer,8u2f_A,eval-test,149
short,L/2,700,20,0.2702702702702703,foldbench_monomer,8u2f_A,eval-test,149
short,L/5,700,20,0.5862068965517241,foldbench_monomer,8u2f_A,eval-test,149
short,R,700,20,0.75,foldbench_monomer,8u2f_A,eval-test,149
short,AUC,700,20,0.9907352941176472,foldbench_monomer,8u2f_A,eval-test,149
medium,L,1290,47,0.3087248322147651,foldbench_monomer,8u2f_A,eval-test,149
medium,L/2,1290,47,0.5945945945945946,foldbench_monomer,8u2f_A,eval-test,149
medium,L/5,1290,47,0.896551724137931,foldbench_monomer,8u2f_A,eval-test,149
medium,R,1290,47,0.7659574468085106,foldbench_monomer,8u2f_A,eval-test,149
medium,AUC,1290,47,0.9921432361650776,foldbench_monomer,8u2f_A,eval-test,149
long,L,6692,78,0.4563758389261745,foldbench_monomer,8u2f_A,eval-test,149
long,L/2,6692,78,0.6621621621621622,foldbench_monomer,8u2f_A,eval-test,149
long,L/5,6692,78,0.8620689655172413,foldbench_monomer,8u2f_A,eval-test,149
long,R,6692,78,0.6410256410256411,foldbench_monomer,8u2f_A,eval-test,149
long,AUC,6692,78,0.9904631201879462,foldbench_monomer,8u2f_A,eval-test,149
all,L,8778,135,0.7013888888888888,foldbench_monomer,8p5n_A,eval-test,144
all,L/2,8778,135,0.8888888888888888,foldbench_monomer,8p5n_A,eval-test,144
all,L/5,8778,135,0.9285714285714286,foldbench_monomer,8p5n_A,eval-test,144
all,R,8778,135,0.7185185185185186,foldbench_monomer,8p5n_A,eval-test,144
all,AUC,8778,135,0.9942843919935208,foldbench_monomer,8p5n_A,eval-test,144
short,L,777,10,0.06944444444444445,foldbench_monomer,8p5n_A,eval-test,144
short,L/2,777,10,0.1388888888888889,foldbench_monomer,8p5n_A,eval-test,144
short,L/5,777,10,0.2857142857142857,foldbench_monomer,8p5n_A,eval-test,144
short,R,777,10,0.5,foldbench_monomer,8p5n_A,eval-test,144
short,AUC,777,10,0.985658409387223,foldbench_monomer,8p5n_A,eval-test,144
medium,L,1446,27,0.18055555555555555,foldbench_monomer,8p5n_A,eval-test,144
medium,L/2,1446,27,0.3333333333333333,foldbench_monomer,8p5n_A,eval-test,144
medium,L/5,1446,27,0.6428571428571429,foldbench_monomer,8p5n_A,eval-test,144
medium,R,1446,27,0.6296296296296297,foldbench_monomer,8p5n_A,eval-test,144
medium,AUC,1446,27,0.9841307128128834,foldbench_monomer,8p5n_A,eval-test,144
long,L,6555,98,0.5972222222222222,foldbench_monomer,8p5n_A,eval-test,144
long,L/2,6555,98,0.8611111111111112,foldbench_monomer,8p5n_A,eval-test,144
long,L/5,6555,98,0.9642857142857143,foldbench_monomer,8p5n_A,eval-test,144
long,R,6555,98,0.7653061224489796,foldbench_monomer,8p5n_A,eval-test,144
long,AUC,6555,98,0.9968046069287247,foldbench_monomer,8p5n_A,eval-test,144
all,L,7021,119,0.06569343065693431,foldbench_monomer,8k4m_A,eval-test,137
all,L/2,7021,119,0.07352941176470588,foldbench_monomer,8k4m_A,eval-test,137
all,L/5,7021,119,0.14814814814814814,foldbench_monomer,8k4m_A,eval-test,137
all,R,7021,119,0.058823529411764705,foldbench_monomer,8k4m_A,eval-test,137
all,AUC,7021,119,0.8188991620989167,foldbench_monomer,8k4m_A,eval-test,137
short,L,693,23,0.08029197080291971,foldbench_monomer,8k4m_A,eval-test,137
short,L/2,693,23,0.08823529411764706,foldbench_monomer,8k4m_A,eval-test,137
short,L/5,693,23,0.1111111111111111,foldbench_monomer,8k4m_A,eval-test,137
short,R,693,23,0.13043478260869565,foldbench_monomer,8k4m_A,eval-test,137
short,AUC,693,23,0.7375081116158339,foldbench_monomer,8k4m_A,eval-test,137
