range,cut,n_candidate,n_true,value,dataset,stem,eval_set,L
medium,L/2,3162,30,0.19014084507042253,foldbench_monomer,8qkd_A,eval-denovo,284
medium,L/5,3162,30,0.32142857142857145,foldbench_monomer,8qkd_A,eval-denovo,284
medium,R,3162,30,0.43333333333333335,foldbench_monomer,8qkd_A,eval-denovo,284
medium,AUC,3162,30,0.9844082588335462,foldbench_monomer,8qkd_A,eval-denovo,284
long,L,33153,193,0.3767605633802817,foldbench_monomer,8qkd_A,eval-denovo,284
long,L/2,33153,193,0.47183098591549294,foldbench_monomer,8qkd_A,eval-denovo,284
long,L/5,33153,193,0.6428571428571429,foldbench_monomer,8qkd_A,eval-denovo,284
long,R,33153,193,0.43523316062176165,foldbench_monomer,8qkd_A,eval-denovo,284
long,AUC,33153,193,0.9785483424719552,foldbench_monomer,8qkd_A,eval-denovo,284
all,L,34716,273,0.8339350180505415,foldbench_monomer,8b4u_A,eval-val,277
all,L/2,34716,273,0.9710144927536232,foldbench_monomer,8b4u_A,eval-val,277
all,L/5,34716,273,1.0,foldbench_monomer,8b4u_A,eval-val,277
all,R,34716,273,0.8424908424908425,foldbench_monomer,8b4u_A,eval-val,277
all,AUC,34716,273,0.9989154454793338,foldbench_monomer,8b4u_A,eval-val,277
short,L,1563,34,0.12274368231046931,foldbench_monomer,8b4u_A,eval-val,277
short,L/2,1563,34,0.2391304347826087,foldbench_monomer,8b4u_A,eval-val,277
short,L/5,1563,34,0.5818181818181818,foldbench_monomer,8b4u_A,eval-val,277
short,R,1563,34,0.8529411764705882,foldbench_monomer,8b4u_A,eval-val,277
short,AUC,1563,34,0.9968260685569191,foldbench_monomer,8b4u_A,eval-val,277
medium,L,3018,41,0.148014440433213,foldbench_monomer,8b4u_A,eval-val,277
medium,L/2,3018,41,0.2971014492753623,foldbench_monomer,8b4u_A,eval-val,277
medium,L/5,3018,41,0.7454545454545455,foldbench_monomer,8b4u_A,eval-val,277
medium,R,3018,41,0.9512195121951219,foldbench_monomer,8b4u_A,eval-val,277
medium,AUC,3018,41,0.9997787918759269,foldbench_monomer,8b4u_A,eval-val,277
long,L,30135,198,0.6534296028880866,foldbench_monomer,8b4u_A,eval-val,277
long,L/2,30135,198,0.9347826086956522,foldbench_monomer,8b4u_A,eval-val,277
long,L/5,30135,198,1.0,foldbench_monomer,8b4u_A,eval-val,277
long,R,30135,198,0.8131313131313131,foldbench_monomer,8b4u_A,eval-val,277
long,AUC,30135,198,0.9989042646122513,foldbench_monomer,8b4u_A,eval-val,277
all,L,27759,265,0.7218045112781954,foldbench_monomer,7xlz_A,eval-val,266
all,L/2,27759,265,0.9172932330827067,foldbench_monomer,7xlz_A,eval-val,266
all,L/5,27759,265,0.9811320754716981,foldbench_monomer,7xlz_A,eval-val,266
all,R,27759,265,0.720754716981132,foldbench_monomer,7xlz_A,eval-val,266
all,AUC,27759,265,0.9963510391975744,foldbench_monomer,7xlz_A,eval-val,266
short,L,1330,34,0.12781954887218044,foldbench_monomer,7xlz_A,eval-val,266
short,L/2,1330,34,0.2556390977443609,foldbench_monomer,7xlz_A,eval-val,266
short,L/5,1330,34,0.5660377358490566,foldbench_monomer,7xlz_A,eval-val,266
short,R,1330,34,0.7352941176470589,foldbench_monomer,7xlz_A,eval-val,266
short,AUC,1330,34,0.9927832244008714,foldbench_monomer,7xlz_A,eval-val,266
medium,L,2550,57,0.21052631578947367,foldbench_monomer,7xlz_A,eval-val,266
medium,L/2,2550,57,0.42105263157894735,foldbench_monomer,7xlz_A,eval-val,266
medium,L/5,2550,57,0.8490566037735849,foldbench_monomer,7xlz_A,eval-val,266
medium,R,2550,57,0.8070175438596491,foldbench_monomer,7xlz_A,eval-val,266
medium,AUC,2550,57,0.9952780064883427,foldbench_monomer,7xlz_A,eval-val,266
long,L,23879,174,0.5225563909774437,foldbench_monomer,7xlz_A,eval-val,266
long,L/2,23879,174,0.7669172932330827,foldbench_monomer,7xlz_A,eval-val,266
long,L/5,23879,174,0.9433962264150944,foldbench_monomer,7xlz_A,eval-val,266
long,R,23879,174,0.6896551724137931,foldbench_monomer,7xlz_A,eval-val,266
long,AUC,23879,174,0.9965655434252921,foldbench_monomer,7xlz_A,eval-val,266
all,L,24310,231,0.5748031496062992,foldbench_monomer,8iqc_A,eval-test,254
all,L/2,24310,231,0.8110236220472441,foldbench_monomer,8iqc_A,eval-test,254
all,L/5,24310,231,0.9,foldbench_monomer,8iqc_A,eval-test,254
all,R,24310,231,0.6060606060606061,foldbench_monomer,8iqc_A,eval-test,254
all,AUC,24310,231,0.9891903436901152,foldbench_monomer,8iqc_A,eval-test,254
short,L,1305,27,0.10236220472440945,foldbench_monomer,8iqc_A,eval-test,254
short,L/2,1305,27,0.16535433070866143,foldbench_monomer,8iqc_A,eval-test,254
short,L/5,1305,27,0.38,foldbench_monomer,8iqc_A,eval-test,254
short,R,1305,27,0.5185185185185185,foldbench_monomer,8iqc_A,eval-test,254
short,AUC,1305,27,0.9580942444792209,foldbench_monomer,8iqc_A,eval-test,254
medium,L,2502,27,0.0984251968503937,foldbench_monomer,8iqc_A,eval-test,254
medium,L/2,2502,27,0.1968503937007874,foldbench_monomer,8iqc_A,eval-test,254
medium,L/5,2502,27,0.48,foldbench_monomer,8iqc_A,eval-test,254
medium,R,2502,27,0.6666666666666666,foldbench_monomer,8iqc_A,eval-test,254
medium,AUC,2502,27,0.9872951739618406,foldbench_monomer,8iqc_A,eval-test,254
long,L,20503,177,0.5078740157480315,foldbench_monomer,8iqc_A,eval-test,254
long,L/2,20503,177,0.7401574803149606,foldbench_monomer,8iqc_A,eval-test,254
long,L/5,20503,177,0.98,foldbench_monomer,8iqc_A,eval-test,254
long,R,20503,177,0.6214689265536724,foldbench_monomer,8iqc_A,eval-test,254
long,AUC,20503,177,0.9916218741852438,foldbench_monomer,8iqc_A,eval-test,254
all,L,25651,260,0.04065040650406504,foldbench_monomer,8arl_A,eval-val,246
all,L/2,25651,260,0.07317073170731707,foldbench_monomer,8arl_A,eval-val,246
all,L/5,25651,260,0.10204081632653061,foldbench_monomer,8arl_A,eval-val,246
all,R,25651,260,0.04230769230769231,foldbench_monomer,8arl_A,eval-val,246
all,AUC,25651,260,0.6505488013620817,foldbench_monomer,8arl_A,eval-val,246
short,L,1341,26,0.056910569105691054,foldbench_monomer,8arl_A,eval-val,246
short,L/2,1341,26,0.07317073170731707,foldbench_monomer,8arl_A,eval-val,246
short,L/5,1341,26,0.10204081632653061,foldbench_monomer,8arl_A,eval-val,246
short,R,1341,26,0.19230769230769232,foldbench_monomer,8arl_A,eval-val,246
short,AUC,1341,26,0.7759871307399824,foldbench_monomer,8arl_A,eval-val,246
medium,L,2574,16,0.032520325203252036,foldbench_monomer,8arl_A,eval-val,246
medium,L/2,2574,16,0.024390243902439025,foldbench_monomer,8arl_A,eval-val,246
medium,L/5,2574,16,0.02040816326530612,foldbench_monomer,8arl_A,eval-val,246
medium,R,2574,16,0.0,foldbench_monomer,8arl_A,eval-val,246
medium,AUC,2574,16,0.8094214229867084,foldbench_monomer,8arl_A,eval-val,246
long,L,21736,218,0.008130081300813009,foldbench_monomer,8arl_A,eval-val,246
long,L/2,21736,218,0.008130081300813009,foldbench_monomer,8arl_A,eval-val,246
long,L/5,21736,218,0.0,foldbench_monomer,8arl_A,eval-val,246
long,R,21736,218,0.0045871559633027525,foldbench_monomer,8arl_A,eval-val,246
long,AUC,21736,218,0.6536268760696187,foldbench_monomer,8arl_A,eval-val,246
all,L,21748,263,0.2711864406779661,foldbench_monomer,8q79_A,eval-test,236
all,L/2,21748,263,0.3728813559322034,foldbench_monomer,8q79_A,eval-test,236
all,L/5,21748,263,0.5106382978723404,foldbench_monomer,8q79_A,eval-test,236
all,R,21748,263,0.2509505703422053,foldbench_monomer,8q79_A,eval-test,236
all,AUC,21748,263,0.8228352790124156,foldbench_monomer,8q79_A,eval-test,236
short,L,1215,40,0.13135593220338984,foldbench_monomer,8q79_A,eval-test,236
short,L/2,1215,40,0.211864406779661,foldbench_monomer,8q79_A,eval-test,236
short,L/5,1215,40,0.3617021276595745,foldbench_monomer,8q79_A,eval-test,236
short,R,1215,40,0.4,foldbench_monomer,8q79_A,eval-test,236
short,AUC,1215,40,0.8839361702127659,foldbench_monomer,8q79_A,eval-test,236
medium,L,2322,53,0.1483050847457627,foldbench_monomer,8q79_A,eval-test,236
medium,L/2,2322,53,0.2457627118644068,foldbench_monomer,8q79_A,eval-test,236
medium,L/5,2322,53,0.425531914893617,foldbench_monomer,8q79_A,eval-test,236
medium,R,2322,53,0.37735849056603776,foldbench_monomer,8q79_A,eval-test,236
medium,AUC,2322,53,0.895324180712973,foldbench_monomer,8q79_A,eval-test,236
long,L,18211,170,0.1271186440677966,foldbench_monomer,8q79_A,eval-test,236
long,L/2,18211,170,0.1694915254237288,foldbench_monomer,8q79_A,eval-test,236
long,L/5,18211,170,0.2978723404255319,foldbench_monomer,8q79_A,eval-test,236
long,R,18211,170,0.13529411764705881,foldbench_monomer,8q79_A,eval-test,236
long,AUC,18211,170,0.7785769016325559,foldbench_monomer,8q79_A,eval-test,236
all,L,23436,201,0.7004405286343612,foldbench_monomer,7tjb_A,eval-val,227
all,L/2,23436,201,0.9026548672566371,foldbench_monomer,7tjb_A,eval-val,227
all,L/5,23436,201,1.0,foldbench_monomer,7tjb_A,eval-val,227
all,R,23436,201,0.7512437810945274,foldbench_monomer,7tjb_A,eval-val,227
all,AUC,23436,201,0.9957291228385724,foldbench_monomer,7tjb_A,eval-val,227
short,L,1281,34,0.14977973568281938,foldbench_monomer,7tjb_A,eval-val,227
short,L/2,1281,34,0.2920353982300885,foldbench_monomer,7tjb_A,eval-val,227
short,L/5,1281,34,0.6888888888888889,foldbench_monomer,7tjb_A,eval-val,227
short,R,1281,34,0.7941176470588235,foldbench_monomer,7tjb_A,eval-val,227
short,AUC,1281,34,0.9909665550261805,foldbench_monomer,7tjb_A,eval-val,227
medium,L,2454,33,0.14537444933920704,foldbench_monomer,7tjb_A,eval-val,227
medium,L/2,2454,33,0.2920353982300885,foldbench_monomer,7tjb_A,eval-val,227
medium,L/5,2454,33,0.6222222222222222,foldbench_monomer,7tjb_A,eval-val,227
medium,R,2454,33,0.8181818181818182,foldbench_monomer,7tjb_A,eval-val,227
medium,AUC,2454,33,0.9979222209705481,foldbench_monomer,7tjb_A,eval-val,227
long,L,19701,134,0.5198237885462555,foldbench_monomer,7tjb_A,eval-val,227
long,L/2,19701,134,0.7787610619469026,foldbench_monomer,7tjb_A,eval-val,227
long,L/5,19701,134,0.9777777777777777,foldbench_monomer,7tjb_A,eval-val,227
long,R,19701,134,0.7238805970149254,foldbench_monomer,7tjb_A,eval-val,227
long,AUC,19701,134,0.9955373386046718,foldbench_monomer,7tjb_A,eval-val,227
all,L,14365,195,0.6401869158878505,foldbench_monomer,8b6a_A,eval-val,214
all,L/2,14365,195,0.8878504672897196,foldbench_monomer,8b6a_A,eval-val,214
all,L/5,14365,195,0.9523809523809523,foldbench_monomer,8b6a_A,eval-val,214
all,R,14365,195,0.6666666666666666,foldbench_monomer,8b6a_A,eval-val,214
all,AUC,14365,195,0.992198396757324,foldbench_monomer,8b6a_A,eval-val,214
short,L,999,30,0.14018691588785046,foldbench_monomer,8b6a_A,eval-val,214
short,L/2,999,30,0.2803738317757009,foldbench_monomer,8b6a_A,eval-val,214
short,L/5,999,30,0.6428571428571429,foldbench_monomer,8b6a_A,eval-val,214
short,R,999,30,0.7666666666666667,foldbench_monomer,8b6a_A,eval-val,214
short,AUC,999,30,0.9932232542139663,foldbench_monomer,8b6a_A,eval-val,214
medium,L,1890,47,0.21495327102803738,foldbench_monomer,8b6a_A,eval-val,214
medium,L/2,1890,47,0.37383177570093457,foldbench_monomer,8b6a_A,eval-val,214
medium,L/5,1890,47,0.6904761904761905,foldbench_monomer,8b6a_A,eval-val,214
medium,R,1890,47,0.6382978723404256,foldbench_monomer,8b6a_A,eval-val,214
medium,AUC,1890,47,0.9875780699830295,foldbench_monomer,8b6a_A,eval-val,214
long,L,11476,118,0.4672897196261682,foldbench_monomer,8b6a_A,eval-val,214
long,L/2,11476,118,0.6822429906542056,foldbench_monomer,8b6a_A,eval-val,214
long,L/5,11476,118,0.8809523809523809,foldbench_monomer,8b6a_A,eval-val,214
long,R,11476,118,0.6694915254237288,foldbench_monomer,8b6a_A,eval-val,214
long,AUC,11476,118,0.9924685355800884,foldbench_monomer,8b6a_A,eval-val,214
all,L,11811,168,0.48792270531400966,foldbench_monomer,8cpn_A,eval-val,207
all,L/2,11811,168,0.6893203883495146,foldbench_monomer,8cpn_A,eval-val,207
all,L/5,11811,168,0.8048780487804879,foldbench_monomer,8cpn_A,eval-val,207
all,R,11811,168,0.5773809523809523,foldbench_monomer,8cpn_A,eval-val,207
all,AUC,11811,168,0.9753418158468403,foldbench_monomer,8cpn_A,eval-val,207
short,L,804,23,0.1111111111111111,foldbench_monomer,8cpn_A,eval-val,207
short,L/2,804,23,0.22330097087378642,foldbench_monomer,8cpn_A,eval-val,207
short,L/5,804,23,0.4878048780487805,foldbench_monomer,8cpn_A,eval-val,207
short,R,804,23,0.8260869565217391,foldbench_monomer,8cpn_A,eval-val,207
short,AUC,804,23,0.9924288815899349,foldbench_monomer,8cpn_A,eval-val,207
medium,L,1431,35,0.15942028985507245,foldbench_monomer,8cpn_A,eval-val,207
medium,L/2,1431,35,0.27184466019417475,foldbench_monomer,8cpn_A,eval-val,207
medium,L/5,1431,35,0.5365853658536586,foldbench_monomer,8cpn_A,eval-val,207
medium,R,1431,35,0.5714285714285714,foldbench_monomer,8cpn_A,eval-val,207
medium,AUC,1431,35,0.971039705280393,foldbench_monomer,8cpn_A,eval-val,207
long,L,9576,110,0.3526570048309179,foldbench_monomer,8cpn_A,eval-val,207
long,L/2,9576,110,0.5242718446601942,foldbench_monomer,8cpn_A,eval-val,207
long,L/5,9576,110,0.6097560975609756,foldbench_monomer,8cpn_A,eval-val,207
long,R,9576,110,0.5454545454545454,foldbench_monomer,8cpn_A,eval-val,207
long,AUC,9576,110,0.9727925782225381,foldbench_monomer,8cpn_A,eval-val,207
all,L,15931,151,0.6263157894736842,foldbench_monomer,8p0e_A,eval-test,190
all,L/2,15931,151,0.8105263157894737,foldbench_monomer,8p0e_A,eval-test,190
all,L/5,15931,151,0.9473684210526315,foldbench_monomer,8p0e_A,eval-test,190
all,R,15931,151,0.7152317880794702,foldbench_monomer,8p0e_A,eval-test,190
all,AUC,15931,151,0.9962686441887207,foldbench_monomer,8p0e_A,eval-test,190
short,L,1053,14,0.07368421052631578,foldbench_monomer,8p0e_A,eval-test,190
short,L/2,1053,14,0.14736842105263157,foldbench_monomer,8p0e_A,eval-test,190
short,L/5,1053,14,0.3684210526315789,foldbench_monomer,8p0e_A,eval-test,190
short,R,1053,14,0.5714285714285714,foldbench_monomer,8p0e_A,eval-test,190
short,AUC,1053,14,0.9957376598377561,foldbench_monomer,8p0e_A,eval-test,190
medium,L,1998,25,0.13157894736842105,foldbench_monomer,8p0e_A,eval-test,190
medium,L/2,1998,25,0.2631578947368421,foldbench_monomer,8p0e_A,eval-test,190
medium,L/5,1998,25,0.5789473684210527,foldbench_monomer,8p0e_A,eval-test,190
medium,R,1998,25,0.8,foldbench_monomer,8p0e_A,eval-test,190
medium,AUC,1998,25,0.9966953877344147,foldbench_monomer,8p0e_A,eval-test,190
long,L,12880,112,0.5105263157894737,foldbench_monomer,8p0e_A,eval-test,190
long,L/2,12880,112,0.7263157894736842,foldbench_monomer,8p0e_A,eval-test,190
long,L/5,12880,112,0.9473684210526315,foldbench_monomer,8p0e_A,eval-test,190
long,R,12880,112,0.7142857142857143,foldbench_monomer,8p0e_A,eval-test,190
long,AUC,12880,112,0.9963161251342642,foldbench_monomer,8p0e_A,eval-test,190
all,L,14196,122,0.6077348066298343,foldbench_monomer,8k83_A,eval-denovo,181
all,L/2,14196,122,0.9,foldbench_monomer,8k83_A,eval-denovo,181
all,L/5,14196,122,1.0,foldbench_monomer,8k83_A,eval-denovo,181
all,R,14196,122,0.7786885245901639,foldbench_monomer,8k83_A,eval-denovo,181
all,AUC,14196,122,0.9982854094400324,foldbench_monomer,8k83_A,eval-denovo,181
short,L,993,11,0.06077348066298342,foldbench_monomer,8k83_A,eval-denovo,181
short,L/2,993,11,0.12222222222222222,foldbench_monomer,8k83_A,eval-denovo,181
short,L/5,993,11,0.2777777777777778,foldbench_monomer,8k83_A,eval-denovo,181
short,R,993,11,0.45454545454545453,foldbench_monomer,8k83_A,eval-denovo,181
short,AUC,993,11,0.9887983706720977,foldbench_monomer,8k83_A,eval-denovo,181
medium,L,1878,15,0.08287292817679558,foldbench_monomer,8k83_A,eval-denovo,181
medium,L/2,1878,15,0.16666666666666666,foldbench_monomer,8k83_A,eval-denovo,181
medium,L/5,1878,15,0.3888888888888889,foldbench_monomer,8k83_A,eval-denovo,181
medium,R,1878,15,0.8666666666666667,foldbench_monomer,8k83_A,eval-denovo,181
medium,AUC,1878,15,0.9984970477724101,foldbench_monomer,8k83_A,eval-denovo,181
long,L,11325,96,0.5082872928176796,foldbench_monomer,8k83_A,eval-denovo,181
long,L/2,11325,96,0.8333333333333334,foldbench_monomer,8k83_A,eval-denovo,181
long,L/5,11325,96,1.0,foldbench_monomer,8k83_A,eval-denovo,181
long,R,11325,96,0.8125,foldbench_monomer,8k83_A,eval-denovo,181
long,AUC,11325,96,0.9989044364294832,foldbench_monomer,8k83_A,eval-denovo,181
all,L,11781,115,0.5932203389830508,foldbench_monomer,8bsb_A,eval-val,177
all,L/2,11781,115,0.8522727272727273,foldbench_monomer,8bsb_A,eval-val,177
all,L/5,11781,115,0.9428571428571428,foldbench_monomer,8bsb_A,eval-val,177
all,R,11781,115,0.7478260869565218,foldbench_monomer,8bsb_A,eval-val,177
all,AUC,11781,115,0.9955545285817575,foldbench_monomer,8bsb_A,eval-val,177
short,L,903,7,0.03954802259887006,foldbench_monomer,8bsb_A,eval-val,177
short,L/2,903,7,0.07954545454545454,foldbench_monomer,8bsb_A,eval-val,177
short,L/5,903,7,0.2,foldbench_monomer,8bsb_A,eval-val,177
short,R,903,7,0.7142857142857143,foldbench_monomer,8bsb_A,eval-val,177
short,AUC,903,7,0.997608418367347,foldbench_monomer,8bsb_A,eval-val,177
medium,L,1698,14,0.07909604519774012,foldbench_monomer,8bsb_A,eval-val,177
medium,L/2,1698,14,0.1590909090909091,foldbench_monomer,8bsb_A,eval-val,177
medium,L/5,1698,14,0.4,foldbench_monomer,8bsb_A,eval-val,177
medium,R,1698,14,0.7857142857142857,foldbench_monomer,8bsb_A,eval-val,177
medium,AUC,1698,14,0.998812351543943,foldbench_monomer,8bsb_A,eval-val,177
long,L,9180,94,0.4915254237288136,foldbench_monomer,8bsb_A,eval-val,177
long,L/2,9180,94,0.7840909090909091,foldbench_monomer,8bsb_A,eval-val,177
long,L/5,9180,94,0.9428571428571428,foldbench_monomer,8bsb_A,eval-val,177
long,R,9180,94,0.7446808510638298,foldbench_monomer,8bsb_A,eval-val,177
long,AUC,9180,94,0.9947663227504554,foldbench_monomer,8bsb_A,eval-val,177
all,L,13203,186,0.24705882352941178,foldbench_monomer,8gm7_A,eval-test,170
all,L/2,13203,186,0.3176470588235294,foldbench_monomer,8gm7_A,eval-test,170
all,L/5,13203,186,0.4411764705882353,foldbench_monomer,8gm7_A,eval-test,170
all,R,13203,186,0.24193548387096775,foldbench_monomer,8gm7_A,eval-test,170
all,AUC,13203,186,0.9059166631559558,foldbench_monomer,8gm7_A,eval-test,170
short,L,957,40,0.18823529411764706,foldbench_monomer,8gm7_A,eval-test,170
short,L/2,957,40,0.2823529411764706,foldbench_monomer,8gm7_A,eval-test,170
short,L/5,957,40,0.35294117647058826,foldbench_monomer,8gm7_A,eval-test,170
short,R,957,40,0.35,foldbench_monomer,8gm7_A,eval-test,170
short,AUC,957,40,0.8980370774263904,foldbench_monomer,8gm7_A,eval-test,170
medium,L,1806,48,0.14705882352941177,foldbench_monomer,8gm7_A,eval-test,170
medium,L/2,1806,48,0.23529411764705882,foldbench_monomer,8gm7_A,eval-test,170
medium,L/5,1806,48,0.29411764705882354,foldbench_monomer,8gm7_A,eval-test,170
medium,R,1806,48,0.22916666666666666,foldbench_monomer,8gm7_A,eval-test,170
medium,AUC,1806,48,0.8742771141448616,foldbench_monomer,8gm7_A,eval-test,170
long,L,10440,98,0.1411764705882353,foldbench_monomer,8gm7_A,eval-test,170
long,L/2,10440,98,0.17647058823529413,foldbench_monomer,8gm7_A,eval-test,170
long,L/5,10440,98,0.08823529411764706,foldbench_monomer,8gm7_A,eval-test,170
long,R,10440,98,0.16326530612244897,foldbench_monomer,8gm7_A,eval-test,170
long,AUC,10440,98,0.9009990962155505,foldbench_monomer,8gm7_A,eval-test,170
all,L,12720,181,0.6303030303030303,foldbench_monomer,8qx6_A,eval-test,165
all,L/2,12720,181,0.8902439024390244,foldbench_monomer,8qx6_A,eval-test,165
all,L/5,12720,181,1.0,foldbench_monomer,8qx6_A,eval-test,165
all,R,12720,181,0.6022099447513812,foldbench_monomer,8qx6_A,eval-test,165
all,AUC,12720,181,0.9912546886862161,foldbench_monomer,8qx6_A,eval-test,165
short,L,939,16,0.09696969696969697,foldbench_monomer,8qx6_A,eval-test,165
short,L/2,939,16,0.18292682926829268,foldbench_monomer,8qx6_A,eval-test,165
short,L/5,939,16,0.30303030303030304,foldbench_monomer,8qx6_A,eval-test,165
short,R,939,16,0.4375,foldbench_monomer,8qx6_A,eval-test,165
short,AUC,939,16,0.976909534127844,foldbench_monomer,8qx6_A,eval-test,165
medium,L,1770,32,0.19393939393939394,foldbench_monomer,8qx6_A,eval-test,165
medium,L/2,1770,32,0.3780487804878049,foldbench_monomer,8qx6_A,eval-test,165
medium,L/5,1770,32,0.7878787878787878,foldbench_monomer,8qx6_A,eval-test,165
medium,R,1770,32,0.78125,foldbench_monomer,8qx6_A,eval-test,165
medium,AUC,1770,32,0.9964218929804373,foldbench_monomer,8qx6_A,eval-test,165
long,L,10011,133,0.5393939393939394,foldbench_monomer,8qx6_A,eval-test,165
long,L/2,10011,133,0.7560975609756098,foldbench_monomer,8qx6_A,eval-test,165
long,L/5,10011,133,0.9393939393939394,foldbench_monomer,8qx6_A,eval-test,165
long,R,10011,133,0.5864661654135338,foldbench_monomer,8qx6_A,eval-test,165
long,AUC,10011,133,0.9912481142114246,foldbench_monomer,8qx6_A,eval-test,165
all,L,8016,118,0.63125,foldbench_monomer,8ezw_A,eval-test,160
all,L/2,8016,118,0.775,foldbench_monomer,8ezw_A,eval-test,160
all,L/5,8016,118,0.90625,foldbench_monomer,8ezw_A,eval-test,160
all,R,8016,118,0.7542372881355932,foldbench_monomer,8ezw_A,eval-test,160
all,AUC,8016,118,0.9956843826585576,foldbench_monomer,8ezw_A,eval-test,160
short,L,690,17,0.10625,foldbench_monomer,8ezw_A,eval-test,160
short,L/2,690,17,0.2125,foldbench_monomer,8ezw_A,eval-test,160
short,L/5,690,17,0.53125,foldbench_monomer,8ezw_A,eval-test,160
short,R,690,17,0.7647058823529411,foldbench_monomer,8ezw_A,eval-test,160
short,AUC,690,17,0.9964163971680797,foldbench_monomer,8ezw_A,eval-test,160
medium,L,1242,21,0.13125,foldbench_monomer,8ezw_A,eval-test,160
medium,L/2,1242,21,0.2625,foldbench_monomer,8ezw_A,eval-test,160
medium,L/5,1242,21,0.5625,foldbench_monomer,8ezw_A,eval-test,160
medium,R,1242,21,0.6666666666666666,foldbench_monomer,8ezw_A,eval-test,160
medium,AUC,1242,21,0.993993993993994,foldbench_monomer,8ezw_A,eval-test,160
long,L,6084,80,0.48125,foldbench_monomer,8ezw_A,eval-test,160
long,L/2,6084,80,0.725,foldbench_monomer,8ezw_A,eval-test,160
long,L/5,6084,80,0.875,foldbench_monomer,8ezw_A,eval-test,160
long,R,6084,80,0.725,foldbench_monomer,8ezw_A,eval-test,160
long,AUC,6084,80,0.9959214690206529,foldbench_monomer,8ezw_A,eval-test,160
all,L,9316,144,0.06756756756756757,foldbench_monomer,8ou1_A,eval-test,148
all,L/2,9316,144,0.06756756756756757,foldbench_monomer,8ou1_A,eval-test,148
all,L/5,9316,144,0.13793103448275862,foldbench_monomer,8ou1_A,eval-test,148
all,R,9316,144,0.06944444444444445,foldbench_monomer,8ou1_A,eval-test,148
all,AUC,9316,144,0.7705032223675923,foldbench_monomer,8ou1_A,eval-test,148
short,L,801,14,0.06756756756756757,foldbench_monomer,8ou1_A,eval-test,148
short,L/2,801,14,0.08108108108108109,foldbench_monomer,8ou1_A,eval-test,148
short,L/5,801,14,0.10344827586206896,foldbench_monomer,8ou1_A,eval-test,148
short,R,801,14,0.21428571428571427,foldbench_monomer,8ou1_A,eval-test,148
short,AUC,801,14,0.7837175530949356,foldbench_monomer,8ou1_A,eval-test,148
medium,L,1494,15,0.02027027027027027,foldbench_monomer,8ou1_A,eval-test,148
medium,L/2,1494,15,0.02702702702702703,foldbench_monomer,8ou1_A,eval-test,148
medium,L/5,1494,15,0.034482758620689655,foldbench_monomer,8ou1_A,eval-test,148
medium,R,1494,15,0.06666666666666667,foldbench_monomer,8ou1_A,eval-test,148
medium,AUC,1494,15,0.6873112463376155,foldbench_monomer,8ou1_A,eval-test,148
long,L,7021,115,0.08108108108108109,foldbench_monomer,8ou1_A,eval-test,148
long,L/2,7021,115,0.06756756756756757,foldbench_monomer,8ou1_A,eval-test,148
long,L/5,7021,115,0.06896551724137931,foldbench_monomer,8ou1_A,eval-test,148
long,R,7021,115,0.0782608695652174,foldbench_monomer,8ou1_A,eval-test,148
long,AUC,7021,115,0.7876301640665332,foldbench_monomer,8ou1_A,eval-test,148
all,L,7626,96,0.3404255319148936,foldbench_monomer,8j8y_A,eval-test,141
all,L/2,7626,96,0.4142857142857143,foldbench_monomer,8j8y_A,eval-test,141
all,L/5,7626,96,0.6785714285714286,foldbench_monomer,8j8y_A,eval-test,141
all,R,7626,96,0.3854166666666667,foldbench_monomer,8j8y_A,eval-test,141
all,AUC,7626,96,0.9442106573705179,foldbench_monomer,8j8y_A,eval-test,141
short,L,723,11,0.07801418439716312,foldbench_monomer,8j8y_A,eval-test,141
short,L/2,723,11,0.15714285714285714,foldbench_monomer,8j8y_A,eval-test,141
short,L/5,723,11,0.2857142857142857,foldbench_monomer,8j8y_A,eval-test,141
short,R,723,11,0.5454545454545454,foldbench_monomer,8j8y_A,eval-test,141
short,AUC,723,11,0.9831460674157303,foldbench_monomer,8j8y_A,eval-test,141
medium,L,1338,17,0.09219858156028368,foldbench_monomer,8j8y_A,eval-test,141
medium,L/2,1338,17,0.17142857142857143,foldbench_monomer,8j8y_A,eval-test,141
medium,L/5,1338,17,0.35714285714285715,foldbench_monomer,8j8y_A,eval-test,141
medium,R,1338,17,0.5882352941176471,foldbench_monomer,8j8y_A,eval-test,141
medium,AUC,1338,17,0.9544462751035312,foldbench_monomer,8j8y_A,eval-test,141
long,L,5565,68,0.22695035460992907,foldbench_monomer,8j8y_A,eval-test,141
long,L/2,5565,68,0.3,foldbench_monomer,8j8y_A,eval-test,141
long,L/5,5565,68,0.4642857142857143,foldbench_monomer,8j8y_A,eval-test,141
long,R,5565,68,0.3088235294117647,foldbench_monomer,8j8y_A,eval-test,141
long,AUC,5565,68,0.9361550150349389,foldbench_monomer,8j8y_A,eval-test,141
all,L,5356,111,0.4338235294117647,foldbench_monomer,7zv1_A,eval-val,136
all,L/2,5356,111,0.6470588235294118,foldbench_monomer,7zv1_A,eval-val,136
all,L/5,5356,111,0.9259259259259259,foldbench_monomer,7zv1_A,eval-val,136
all,R,5356,111,0.4774774774774775,foldbench_monomer,7zv1_A,eval-val,136
all,AUC,5356,111,0.9424625769716333,foldbench_monomer,7zv1_A,eval-val,136
