run,entry_id,L,n_gt,n_rollouts,mode,tensor_parallel,total_gen_tokens,gen_seconds,tokens_per_s,mean_gen_tokens,frac_finished,tpu_type,best_f1,best_f1_prec,best_f1_rec,best_recall,best_recall_prec,best_recall_f1,mean_prec,mean_rec,mean_f1,max_rec,max_f1,mean_long_rec
full,AF-A0A1X7UUU6-F1,128,58,1000,resample,4,175981,10.124,17383.3,176.0,1.0,v5p-8,0.22580645161290322,0.21212121212121213,0.2413793103448276,0.2413793103448276,0.21212121212121213,0.22580645161290322,0.025990347055582834,0.024224137931034485,0.024276005809038395,0.2413793103448276,0.22580645161290322,0.00984
full,AF-A0A1X9STU5-F1,70,20,1000,resample,4,44287,2.947,15027.8,44.3,1.0,v5p-8,0.7894736842105262,0.8333333333333334,0.75,0.75,0.8333333333333334,0.7894736842105262,0.19657087141608096,0.1416,0.16019460521522155,0.75,0.7894736842105262,0.14892307692307694
full,AF-A0A1Y0H0D4-F1,232,274,1000,resample,4,501508,25.743,19481.2,501.5,1.0,v5p-8,0.17155756207674946,0.22485207100591717,0.1386861313868613,0.1386861313868613,0.22485207100591717,0.17155756207674946,0.07800530396002364,0.046131386861313864,0.057310261793772535,0.1386861313868613,0.17155756207674946,0.023732240437158474
full,AF-A0A1Y0IR95-F1,111,77,1000,resample,4,211207,10.898,19380.6,211.2,1.0,v5p-8,0.24324324324324323,0.2535211267605634,0.23376623376623376,0.23376623376623376,0.2535211267605634,0.24324324324324323,0.07469636358146989,0.0662857142857143,0.06853218390189025,0.23376623376623376,0.24324324324324323,0.025630434782608694
full,AF-A0A1Y0SYB5-F1,150,145,1000,resample,4,293590,15.444,19009.6,293.6,1.0,v5p-8,0.12830188679245283,0.14166666666666666,0.11724137931034483,0.11724137931034483,0.14166666666666666,0.12830188679245283,0.04660578551160134,0.030993103448275862,0.03644046658346725,0.11724137931034483,0.12830188679245283,0.0164375
full,AF-A0A1Y1YK55-F1,247,278,1000,resample,4,577882,29.752,19423.2,577.9,1.0,v5p-8,0.1891891891891892,0.20416666666666666,0.17625899280575538,0.17625899280575538,0.20416666666666666,0.1891891891891892,0.08475576533850204,0.058658273381294965,0.0686767084641815,0.17625899280575538,0.1891891891891892,0.028661290322580642
full,AF-A0A1Y2WJL9-F1,241,268,1000,resample,4,484174,25.669,18862.1,484.2,1.0,v5p-8,0.2416452442159383,0.3884297520661157,0.17537313432835822,0.17537313432835822,0.3884297520661157,0.2416452442159383,0.10632429659164853,0.06282835820895523,0.07796868829430187,0.17537313432835822,0.2416452442159383,0.04596491228070174
full,AF-A0A1Y4SAF4-F1,177,178,1000,resample,4,291904,16.639,17543.3,291.9,1.0,v5p-8,0.17064846416382254,0.21739130434782608,0.1404494382022472,0.1404494382022472,0.21739130434782608,0.17064846416382254,0.06481279766802815,0.03489887640449437,0.044725804860765196,0.1404494382022472,0.17064846416382254,0.021771428571428574
full,AF-A0A1Y6CFQ5-F1,345,335,1000,resample,4,454375,25.334,17935.3,454.4,1.0,v5p-8,0.1206225680933852,0.17318435754189945,0.09253731343283582,0.09253731343283582,0.17318435754189945,0.1206225680933852,0.0647978234908024,0.028794029850746267,0.03941897248460337,0.09253731343283582,0.1206225680933852,0.013790697674418602
full,AF-A0A1Z5HHU1-F1,194,109,1000,resample,4,330571,17.633,18747.2,330.6,1.0,v5p-8,0.19138755980861244,0.2,0.1834862385321101,0.1834862385321101,0.2,0.19138755980861244,0.044747903616933093,0.04439449541284404,0.04385631951865081,0.1834862385321101,0.19138755980861244,0.03874025974025975
full,AF-A0A1Z5SKH5-F1,139,97,1000,resample,4,294022,14.878,19762.5,294.0,1.0,v5p-8,0.2916666666666667,0.29473684210526313,0.28865979381443296,0.28865979381443296,0.29473684210526313,0.2916666666666667,0.07972072543971204,0.07954639175257733,0.07909014269384691,0.28865979381443296,0.2916666666666667,0.049282051282051285
full,AF-A0A209BHL0-F1,180,154,1000,resample,4,333286,17.307,19257.8,333.3,1.0,v5p-8,0.12413793103448274,0.1323529411764706,0.11688311688311688,0.11688311688311688,0.1323529411764706,0.12413793103448274,0.05160267548404647,0.03645454545454546,0.04212331797072107,0.11688311688311688,0.12413793103448274,0.01798979591836735
full,AF-A0A218PSI4-F1,117,89,1000,resample,4,260011,12.725,20433.8,260.0,1.0,v5p-8,0.6404494382022472,0.6404494382022472,0.6404494382022472,0.6404494382022472,0.6404494382022472,0.6404494382022472,0.43725928087696314,0.4235393258426966,0.4289284953205959,0.6404494382022472,0.6404494382022472,0.46630909090909084
full,AF-A0A221URL9-F1,223,165,1000,resample,4,349591,19.018,18382.1,349.6,1.0,v5p-8,0.23673469387755103,0.3625,0.17575757575757575,0.18181818181818182,0.22388059701492538,0.2006688963210702,0.0725238357389482,0.05011515151515151,0.05850881389269825,0.18181818181818182,0.23673469387755103,0.013705882352941175
full,AF-A0A238H440-F1,66,52,1000,resample,4,155590,7.88,19744.3,155.6,1.0,v5p-8,0.7741935483870966,0.8780487804878049,0.6923076923076923,0.75,0.6964285714285714,0.7222222222222223,0.553875425702919,0.5411730769230769,0.5449479045730752,0.75,0.7741935483870966,0.4489230769230769
full,AF-A0A239MLR9-F1,314,193,1000,resample,4,279955,16.979,16488.7,280.0,1.0,v5p-8,0.2884012539184953,0.36507936507936506,0.23834196891191708,0.23834196891191708,0.36507936507936506,0.2884012539184953,0.12252198657453786,0.058492227979274614,0.07796067185164665,0.23834196891191708,0.2884012539184953,0.03525423728813559
full,AF-A0A239N4J8-F1,216,202,1000,resample,4,342343,18.687,18320.1,342.3,1.0,v5p-8,0.11444141689373297,0.12727272727272726,0.10396039603960396,0.10396039603960396,0.12727272727272726,0.11444141689373297,0.05768240497993168,0.03218316831683169,0.04082303518040466,0.10396039603960396,0.11444141689373297,0.017276315789473685
full,AF-A0A240U2Y7-F1,206,133,1000,resample,4,293002,16.23,18053.5,293.0,1.0,v5p-8,0.3222748815165877,0.4358974358974359,0.2556390977443609,0.2556390977443609,0.4358974358974359,0.3222748815165877,0.07572126182931573,0.052233082706766916,0.06063749753716858,0.2556390977443609,0.3222748815165877,0.019541176470588235
full,AF-A0A249P6X1-F1,62,6,1000,resample,4,71188,4.17,17072.8,71.2,1.0,v5p-8,0.5454545454545454,0.6,0.5,0.8333333333333334,0.15625,0.2631578947368421,0.0478342684647738,0.1535,0.06691354588229527,0.8333333333333334,0.5454545454545454,0.074
full,AF-A0A252D8K9-F1,122,47,1000,resample,4,179167,9.895,18106.1,179.2,1.0,v5p-8,0.42857142857142855,0.4117647058823529,0.44680851063829785,0.44680851063829785,0.4117647058823529,0.42857142857142855,0.13731647776589032,0.1537659574468085,0.1386128034852295,0.44680851063829785,0.42857142857142855,0.04909677419354838
full,AF-A0A255I3K6-F1,81,40,1000,resample,4,147322,7.749,19011.9,147.3,1.0,v5p-8,0.6097560975609756,0.5952380952380952,0.625,0.7,0.5283018867924528,0.6021505376344085,0.12441518547676199,0.14495,0.13222323429361746,0.7,0.6097560975609756,0.09785
full,AF-A0A256XXG6-F1,236,173,1000,resample,4,297622,17.035,17471.6,297.6,1.0,v5p-8,0.33088235294117646,0.45454545454545453,0.26011560693641617,0.2658959537572254,0.3150684931506849,0.2884012539184953,0.1238624162566584,0.06982658959537572,0.08684177546706352,0.2658959537572254,0.33088235294117646,0.04910948905109489
full,AF-A0A257MFV7-F1,70,32,1000,resample,4,136723,7.137,19156.8,136.7,1.0,v5p-8,0.4225352112676056,0.38461538461538464,0.46875,0.53125,0.3090909090909091,0.3908045977011494,0.06483277330170775,0.0870625,0.07125706469815177,0.53125,0.4225352112676056,0.04728571428571428
full,AF-A0A257WF75-F1,75,22,1000,resample,4,61975,4.259,14553.2,62.0,1.0,v5p-8,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.0,0.8461538461538461,0.9166666666666666,0.524377807719685,0.5074090909090909,0.5102631570434302,1.0,0.9545454545454546,0.5578571428571429
full,AF-A0A258AIY7-F1,294,231,1000,resample,4,653035,32.83,19891.4,653.0,1.0,v5p-8,0.6172344689378758,0.5746268656716418,0.6666666666666666,0.6666666666666666,0.5746268656716418,0.6172344689378758,0.4285351775947929,0.4016190476190476,0.413002512601177,0.6666666666666666,0.6172344689378758,0.3630074074074074
full,AF-A0A258DT17-F1,118,53,1000,resample,4,128401,7.364,17435.5,128.4,1.0,v5p-8,0.3333333333333333,0.37209302325581395,0.3018867924528302,0.3018867924528302,0.37209302325581395,0.3333333333333333,0.056509941044967905,0.044283018867924524,0.048493781294013,0.3018867924528302,0.3333333333333333,0.03909375
full,AF-A0A259SHN6-F1,329,149,1000,resample,4,409861,22.341,18345.4,409.9,1.0,v5p-8,0.22299651567944248,0.2318840579710145,0.21476510067114093,0.21476510067114093,0.2318840579710145,0.22299651567944248,0.10132510184828829,0.09156375838926176,0.09528935321953648,0.21476510067114093,0.22299651567944248,0.056367088607594935
full,AF-A0A264W265-F1,86,50,1000,resample,4,104905,5.888,17816.8,104.9,1.0,v5p-8,0.4421052631578947,0.4666666666666667,0.42,0.42,0.4666666666666667,0.4421052631578947,0.11217694780445933,0.07864000000000002,0.0897701047973606,0.42,0.4421052631578947,0.08232258064516128
full,AF-A0A268E796-F1,84,47,1000,resample,4,112747,6.344,17772.2,112.7,1.0,v5p-8,0.6373626373626374,0.6590909090909091,0.6170212765957447,0.6170212765957447,0.6590909090909091,0.6373626373626374,0.2359739957783459,0.16693617021276594,0.18574214908653813,0.6170212765957447,0.6373626373626374,0.09773684210526315
full,AF-A0A268IL12-F1,123,79,1000,resample,4,154333,8.398,18378.0,154.3,1.0,v5p-8,0.2127659574468085,0.24193548387096775,0.189873417721519,0.189873417721519,0.24193548387096775,0.2127659574468085,0.05860711640431117,0.03636708860759494,0.043369085452649454,0.189873417721519,0.2127659574468085,0.027
full,AF-A0A269VU64-F1,101,90,1000,resample,4,187194,9.734,19230.5,187.2,1.0,v5p-8,0.4916201117318436,0.4943820224719101,0.4888888888888889,0.4888888888888889,0.4943820224719101,0.4916201117318436,0.31456559326757044,0.20993333333333333,0.2486164120643654,0.4888888888888889,0.4916201117318436,0.12855102040816327
full,AF-A0A286DX16-F1,95,27,1000,resample,4,100150,6.072,16495.0,100.2,1.0,v5p-8,0.7719298245614035,0.7333333333333333,0.8148148148148148,0.8518518518518519,0.6764705882352942,0.7540983606557378,0.12637731917179457,0.1432222222222222,0.1318270278521511,0.8518518518518519,0.7719298245614035,0.14808333333333334
full,AF-A0A2A2QKG0-F1,225,100,1000,resample,4,268138,15.006,17869.1,268.1,1.0,v5p-8,0.7537688442211055,0.7575757575757576,0.75,0.78,0.6554621848739496,0.7123287671232876,0.6006798559940019,0.53323,0.5624442074050774,0.78,0.7537688442211055,0.46086842105263154
full,AF-A0A2A4S4X0-F1,146,48,1000,resample,4,149443,8.592,17392.7,149.4,1.0,v5p-8,0.2708333333333333,0.2708333333333333,0.2708333333333333,0.3541666666666667,0.21794871794871795,0.2698412698412699,0.08104780862221007,0.08222916666666667,0.07976379231672572,0.3541666666666667,0.2708333333333333,0.07196969696969698
full,AF-A0A2A5A6F2-F1,246,195,1000,resample,4,431071,22.007,19588.2,431.1,1.0,v5p-8,0.2191780821917808,0.23529411764705882,0.20512820512820512,0.2153846153846154,0.21428571428571427,0.21483375959079284,0.1313894822413583,0.09468717948717949,0.10897523271734356,0.2153846153846154,0.2191780821917808,0.05460294117647059
full,AF-A0A2C9VDY9-F1,125,59,1000,resample,4,108298,6.787,15957.4,108.3,1.0,v5p-8,0.46428571428571425,0.49056603773584906,0.4406779661016949,0.4406779661016949,0.49056603773584906,0.46428571428571425,0.17340976530943616,0.09713559322033899,0.11518348672071657,0.4406779661016949,0.46428571428571425,0.06582608695652173
full,AF-A0A2D5MUB0-F1,355,417,1000,resample,4,598507,31.209,19177.2,598.5,1.0,v5p-8,0.23393739703459634,0.3736842105263158,0.17026378896882494,0.17266187050359713,0.26277372262773724,0.20839363241678727,0.15172461627689732,0.07223980815347722,0.09718882967801218,0.17266187050359713,0.23393739703459634,0.06775919732441471
full,AF-A0A2D5Y081-F1,91,88,1000,resample,4,190972,9.661,19768.1,191.0,1.0,v5p-8,0.34722222222222227,0.44642857142857145,0.2840909090909091,0.32954545454545453,0.31868131868131866,0.324022346368715,0.10239711888233335,0.07443181818181817,0.08445096735752591,0.32954545454545453,0.34722222222222227,0.029666666666666664
full,AF-A0A2D6CTG5-F1,451,480,1000,resample,4,765919,46.844,16350.4,765.9,1.0,v5p-8,0.2649350649350649,0.35172413793103446,0.2125,0.21666666666666667,0.3161094224924012,0.25710754017305315,0.24846285638241727,0.13033333333333336,0.17014533191858275,0.21666666666666667,0.2649350649350649,0.10210781671159029
full,AF-A0A2D6MBY5-F1,121,126,1000,resample,4,209590,11.018,19022.3,209.6,1.0,v5p-8,0.2374429223744292,0.27956989247311825,0.20634920634920634,0.20634920634920634,0.27956989247311825,0.2374429223744292,0.12213844489026161,0.067484126984127,0.08555334797154542,0.20634920634920634,0.2374429223744292,0.024919999999999998
full,AF-A0A2D6R5E1-F1,139,128,1000,resample,4,295018,15.121,19511.0,295.0,1.0,v5p-8,0.3192488262910798,0.4,0.265625,0.2890625,0.30833333333333335,0.29838709677419356,0.09933252088736959,0.0755078125,0.08511934288105355,0.2890625,0.3192488262910798,0.05220224719101124
full,AF-A0A2D6XN17-F1,325,381,1000,resample,4,508285,27.436,18526.5,508.3,1.0,v5p-8,0.22580645161290325,0.3559322033898305,0.16535433070866143,0.17585301837270342,0.26171875,0.2103610675039247,0.10283062929273336,0.046580052493438315,0.06336763762319846,0.17585301837270342,0.22580645161290325,0.040996402877697846
full,AF-A0A2D7SQ77-F1,89,69,1000,resample,4,179170,12.301,14565.9,179.2,1.0,v5p-8,0.5925925925925926,0.6060606060606061,0.5797101449275363,0.5797101449275363,0.6060606060606061,0.5925925925925926,0.29491918286448504,0.2534057971014493,0.2707014452600887,0.5797101449275363,0.5925925925925926,0.22151162790697673
full,AF-A0A2D8FD95-F1,167,148,1000,resample,4,304363,16.028,18990.0,304.4,1.0,v5p-8,0.2196078431372549,0.2616822429906542,0.1891891891891892,0.21621621621621623,0.20253164556962025,0.20915032679738563,0.0752218802488081,0.051256756756756755,0.05998286440106951,0.21621621621621623,0.2196078431372549,0.027673469387755105
full,AF-A0A2E0N866-F1,165,96,1000,resample,4,247024,13.42,18406.6,247.0,1.0,v5p-8,0.18357487922705312,0.17117117117117117,0.19791666666666666,0.19791666666666666,0.17117117117117117,0.18357487922705312,0.044137055593650276,0.03689583333333333,0.03941167943232489,0.19791666666666666,0.18357487922705312,0.019934210526315787
full,AF-A0A2E0QA07-F1,202,151,1000,resample,4,424681,21.844,19441.6,424.7,1.0,v5p-8,0.3440860215053763,0.375,0.31788079470198677,0.3509933774834437,0.31547619047619047,0.3322884012539185,0.16091866814728178,0.14982119205298014,0.1539379869242986,0.3509933774834437,0.3440860215053763,0.15050537634408598
full,AF-A0A2E0QPB3-F1,329,161,1000,resample,4,353323,25.139,14055.0,353.3,1.0,v5p-8,0.18902439024390244,0.18562874251497005,0.19254658385093168,0.19254658385093168,0.18562874251497005,0.18902439024390244,0.05544194144887517,0.04002484472049689,0.0458753841157412,0.19254658385093168,0.18902439024390244,0.016469387755102042
full,AF-A0A2E0YCT5-F1,95,46,1000,resample,4,132373,7.251,18256.2,132.4,1.0,v5p-8,0.5,0.5,0.5,0.5,0.5,0.5,0.16003516994523512,0.14991304347826087,0.15285273485100598,0.5,0.5,0.15808000000000003
full,AF-A0A2E1AYZ6-F1,106,80,1000,resample,4,230587,11.864,19435.5,230.6,1.0,v5p-8,0.3580246913580247,0.35365853658536583,0.3625,0.3625,0.35365853658536583,0.3580246913580247,0.08039379879297978,0.0749875,0.07580648125968596,0.3625,0.3580246913580247,0.029848484848484846
full,AF-A0A2E1ZD16-F1,298,221,1000,resample,4,438940,24.125,18194.3,438.9,1.0,v5p-8,0.35672514619883045,0.5041322314049587,0.27601809954751133,0.27601809954751133,0.5041322314049587,0.35672514619883045,0.24651562907466562,0.15739366515837105,0.18996862950874005,0.27601809954751133,0.35672514619883045,0.1323014705882353
full,AF-A0A2E4D8U5-F1,115,113,1000,resample,4,154081,10.565,14583.4,154.1,1.0,v5p-8,0.21164021164021163,0.2631578947368421,0.17699115044247787,0.17699115044247787,0.2631578947368421,0.21164021164021163,0.07846836997201356,0.03365486725663717,0.045715545073559634,0.17699115044247787,0.21164021164021163,0.015986486486486488
full,AF-A0A2E4J0W6-F1,127,53,1000,resample,4,141217,8.544,16528.1,141.2,1.0,v5p-8,0.4719101123595506,0.5833333333333334,0.39622641509433965,0.4716981132075472,0.36231884057971014,0.4098360655737705,0.16777464561114672,0.14947169811320754,0.15375013301349322,0.4716981132075472,0.4719101123595506,0.05600000000000001
full,AF-A0A2E6LTS5-F1,290,273,1000,resample,4,493066,26.202,18817.5,493.1,1.0,v5p-8,0.14705882352941177,0.1724137931034483,0.1282051282051282,0.1282051282051282,0.1724137931034483,0.14705882352941177,0.056542346872907656,0.03430036630036629,0.042284180761215026,0.1282051282051282,0.14705882352941177,0.0257085201793722
full,AF-A0A2E6TW26-F1,416,472,1000,resample,4,638380,35.868,17798.2,638.4,1.0,v5p-8,0.16262482168330955,0.24890829694323144,0.12076271186440678,0.12076271186440678,0.24890829694323144,0.16262482168330955,0.11740678843923527,0.05262288135593221,0.07215526626624595,0.12076271186440678,0.16262482168330955,0.02796894409937888
full,AF-A0A2E9K7C2-F1,290,319,1000,resample,4,618463,31.362,19720.0,618.5,1.0,v5p-8,0.38039215686274513,0.5078534031413613,0.30407523510971785,0.30407523510971785,0.5078534031413613,0.38039215686274513,0.221124360855504,0.1420909090909091,0.17221760246486625,0.30407523510971785,0.38039215686274513,0.12101834862385323
full,AF-A0A2G1XCI6-F1,91,29,1000,resample,4,87364,5.463,15991.4,87.4,1.0,v5p-8,0.6885245901639345,0.65625,0.7241379310344828,0.7586206896551724,0.5641025641025641,0.6470588235294118,0.2004200631380136,0.1920689655172414,0.19041539579720146,0.7586206896551724,0.6885245901639345,0.17721739130434783
full,AF-A0A2G6M8A1-F1,207,141,1000,resample,4,357832,19.42,18425.9,357.8,1.0,v5p-8,0.33944954128440363,0.4805194805194805,0.2624113475177305,0.2978723404255319,0.2876712328767123,0.2926829268292683,0.13211556549269238,0.10875177304964538,0.11763163254193618,0.2978723404255319,0.33944954128440363,0.025486486486486486
full,AF-A0A2G9M4L5-F1,284,237,1000,resample,4,406306,22.414,18127.1,406.3,1.0,v5p-8,0.1329923273657289,0.16883116883116883,0.10970464135021098,0.10970464135021098,0.16883116883116883,0.1329923273657289,0.06251178621004107,0.035286919831223625,0.04456089247120347,0.10970464135021098,0.1329923273657289,0.02394736842105263
full,AF-A0A2H0A271-F1,185,207,1000,resample,4,426187,23.964,17784.2,426.2,1.0,v5p-8,0.21637426900584797,0.2740740740740741,0.178743961352657,0.2028985507246377,0.21105527638190955,0.20689655172413793,0.093226158249274,0.06327053140096618,0.07444767770015764,0.2028985507246377,0.21637426900584797,0.036382113821138214
full,AF-A0A2H0H7C1-F1,80,32,1000,resample,4,86911,5.143,16897.8,86.9,1.0,v5p-8,0.5901639344262296,0.6206896551724138,0.5625,0.5625,0.6206896551724138,0.5901639344262296,0.0692504198418896,0.0624375,0.06265179576506669,0.5625,0.5901639344262296,0.05836363636363636
full,AF-A0A2H0Q2M3-F1,74,40,1000,resample,4,116572,6.406,18198.5,116.6,1.0,v5p-8,0.6428571428571429,0.6136363636363636,0.675,0.675,0.6136363636363636,0.6428571428571429,0.20790620715714112,0.181375,0.18519957149461022,0.675,0.6428571428571429,0.15623076923076923
full,AF-A0A2H3IPX0-F1,335,230,1000,resample,4,371533,21.456,17316.2,371.5,1.0,v5p-8,0.09497206703910614,0.1328125,0.07391304347826087,0.07391304347826087,0.1328125,0.09497206703910614,0.0403594536983516,0.021343478260869568,0.027559259497277833,0.07391304347826087,0.09497206703910614,0.0076325301204819285
full,AF-A0A2H6AFC7-F1,100,48,1000,resample,4,180499,9.863,18301.0,180.5,1.0,v5p-8,0.40449438202247195,0.43902439024390244,0.375,0.4166666666666667,0.2247191011235955,0.29197080291970806,0.08152358825677616,0.09466666666666668,0.08435913227545906,0.4166666666666667,0.40449438202247195,0.0612
full,AF-A0A2I0R2F5-F1,43,22,1000,resample,4,59581,3.709,16065.0,59.6,1.0,v5p-8,0.631578947368421,0.75,0.5454545454545454,0.6818181818181818,0.5172413793103449,0.5882352941176471,0.1776139320526209,0.1648181818181818,0.1650711555781253,0.6818181818181818,0.631578947368421,0.0195
full,AF-A0A2I2F664-F1,228,241,1000,resample,4,517573,26.01,19899.4,517.6,1.0,v5p-8,0.45685279187817257,0.5882352941176471,0.37344398340248963,0.3983402489626556,0.4897959183673469,0.4393592677345537,0.40828370240082007,0.28874273858921157,0.3371126600558477,0.3983402489626556,0.45685279187817257,0.3159738219895288
full,AF-A0A2I9E7M5-F1,63,36,1000,resample,4,81946,4.912,16684.3,81.9,1.0,v5p-8,0.4411764705882353,0.46875,0.4166666666666667,0.4166666666666667,0.46875,0.4411764705882353,0.07584231687784589,0.06,0.0653989607090223,0.4166666666666667,0.4411764705882353,0.06708695652173913
full,AF-A0A2J6IW42-F1,140,100,1000,resample,4,215032,11.747,18305.2,215.0,1.0,v5p-8,0.1647058823529412,0.2,0.14,0.15,0.15625,0.1530612244897959,0.05015436018405021,0.03577,0.040837657992721293,0.15,0.1647058823529412,0.02844871794871795
full,AF-A0A2K3UVQ0-F1,248,191,1000,resample,4,366775,20.205,18152.5,366.8,1.0,v5p-8,0.2622950819672131,0.3508771929824561,0.2094240837696335,0.2094240837696335,0.3508771929824561,0.2622950819672131,0.10026022314817246,0.06283246073298429,0.07615411708404687,0.2094240837696335,0.2622950819672131,0.026712871287128712
full,AF-A0A2L0SN56-F1,237,161,1000,resample,4,311671,17.631,17677.6,311.7,1.0,v5p-8,0.14516129032258063,0.20689655172413793,0.11180124223602485,0.13664596273291926,0.14666666666666667,0.14147909967845662,0.060096780743263536,0.037795031055900624,0.04560203635380006,0.13664596273291926,0.14516129032258063,0.023846153846153847
full,AF-A0A2L2XE31-F1,97,58,1000,resample,4,99946,6.109,16359.1,99.9,1.0,v5p-8,0.2280701754385965,0.23214285714285715,0.22413793103448276,0.22413793103448276,0.23214285714285715,0.2280701754385965,0.04401329605473726,0.024310344827586206,0.030081844065705014,0.22413793103448276,0.2280701754385965,0.010333333333333332
full,AF-A0A2M7FZN8-F1,252,219,1000,resample,4,350926,19.749,17769.7,350.9,1.0,v5p-8,0.13496932515337423,0.205607476635514,0.1004566210045662,0.1004566210045662,0.205607476635514,0.13496932515337423,0.05577272052505127,0.029625570776255706,0.03810173340386596,0.1004566210045662,0.13496932515337423,0.017967105263157892
full,AF-A0A2M7GGS1-F1,98,78,1000,resample,4,171580,9.788,17529.2,171.6,1.0,v5p-8,0.24460431654676257,0.2786885245901639,0.21794871794871795,0.21794871794871795,0.2786885245901639,0.24460431654676257,0.06195969890815073,0.046205128205128204,0.05146009043108855,0.21794871794871795,0.24460431654676257,0.04167741935483871
full,AF-A0A2M7UNG4-F1,284,88,1000,resample,4,238714,14.746,16188.7,238.7,1.0,v5p-8,0.2893081761006289,0.323943661971831,0.26136363636363635,0.2727272727272727,0.21238938053097345,0.23880597014925373,0.10421896274759891,0.08915909090909091,0.09353375483545054,0.2727272727272727,0.2893081761006289,0.029068181818181816
full,AF-A0A2M8W2G7-F1,185,143,1000,resample,4,311395,17.14,18167.2,311.4,1.0,v5p-8,0.17272727272727273,0.24675324675324675,0.13286713286713286,0.14685314685314685,0.15217391304347827,0.1494661921708185,0.05806621281783655,0.04097902097902099,0.04700802953119944,0.14685314685314685,0.17272727272727273,0.02368
full,AF-A0A2M9NGL3-F1,279,180,1000,resample,4,358147,19.865,18028.7,358.1,1.0,v5p-8,0.1389728096676737,0.152317880794702,0.12777777777777777,0.12777777777777777,0.152317880794702,0.1389728096676737,0.059018069238977004,0.03752222222222223,0.044915685537829035,0.12777777777777777,0.1389728096676737,0.011756410256410256
full,AF-A0A2N0LCA7-F1,277,158,1000,resample,4,387160,20.602,18792.1,387.2,1.0,v5p-8,0.1639344262295082,0.23255813953488372,0.12658227848101267,0.15822784810126583,0.16447368421052633,0.16129032258064516,0.07686120059460916,0.06145569620253165,0.06755792463016681,0.15822784810126583,0.1639344262295082,0.03946808510638298
full,AF-A0A2N1RNT5-F1,134,69,1000,resample,4,233758,12.225,19120.6,233.8,1.0,v5p-8,0.4691358024691358,0.40860215053763443,0.5507246376811594,0.5507246376811594,0.40860215053763443,0.4691358024691358,0.10203607371730118,0.11859420289855072,0.10841080931715948,0.5507246376811594,0.4691358024691358,0.1073968253968254
full,AF-A0A2N1WZQ5-F1,134,124,1000,resample,4,264133,13.826,19103.9,264.1,1.0,v5p-8,0.34653465346534656,0.44871794871794873,0.28225806451612906,0.29838709677419356,0.2740740740740741,0.2857142857142857,0.11519020332856518,0.08087096774193549,0.0934086692392855,0.29838709677419356,0.34653465346534656,0.04808333333333334
full,AF-A0A2N2ADJ2-F1,138,87,1000,resample,4,173743,10.081,17234.0,173.7,1.0,v5p-8,0.2063492063492064,0.3333333333333333,0.14942528735632185,0.19540229885057472,0.2125,0.20359281437125748,0.07239992725721743,0.04582758620689655,0.05424741924986858,0.19540229885057472,0.2063492063492064,0.0296875
full,AF-A0A2N2MWP9-F1,270,185,1000,resample,4,295030,17.948,16438.3,295.0,1.0,v5p-8,0.24089635854341737,0.25,0.23243243243243245,0.23243243243243245,0.25,0.24089635854341737,0.09702784010495648,0.04896216216216216,0.06359830253001589,0.23243243243243245,0.24089635854341737,0.019446969696969695
full,AF-A0A2N2WKP9-F1,145,162,1000,resample,4,372478,23.233,16032.5,372.5,1.0,v5p-8,0.28571428571428575,0.29411764705882354,0.2777777777777778,0.2777777777777778,0.29411764705882354,0.28571428571428575,0.10602009175807885,0.08027777777777777,0.09046968360645141,0.2777777777777778,0.28571428571428575,0.0267
full,AF-A0A2N3IKK9-F1,333,391,1000,resample,4,658951,34.511,19094.0,659.0,1.0,v5p-8,0.2119205298013245,0.3004694835680751,0.1636828644501279,0.17902813299232737,0.23728813559322035,0.20408163265306123,0.13081852680049713,0.07233503836317134,0.09244649061981036,0.17902813299232737,0.2119205298013245,0.049730897009966774
full,AF-A0A2N3ZG37-F1,285,248,1000,resample,4,406738,22.233,18294.6,406.7,1.0,v5p-8,0.16666666666666666,0.18877551020408162,0.14919354838709678,0.14919354838709678,0.18877551020408162,0.16666666666666666,0.08782298000023878,0.04679838709677418,0.060301811402940046,0.14919354838709678,0.16666666666666666,0.023684210526315787
full,AF-A0A2N5JGB2-F1,135,91,1000,resample,4,211414,11.431,18494.5,211.4,1.0,v5p-8,0.3170731707317073,0.3561643835616438,0.2857142857142857,0.2967032967032967,0.3333333333333333,0.313953488372093,0.09351407609167253,0.07156043956043956,0.07987160872131222,0.2967032967032967,0.3170731707317073,0.055828125
full,AF-A0A2N6PDX4-F1,68,47,1000,resample,4,127105,6.627,19181.3,127.1,1.0,v5p-8,0.4761904761904762,0.43103448275862066,0.5319148936170213,0.5319148936170213,0.43103448275862066,0.4761904761904762,0.163831232036125,0.143531914893617,0.15026202520781193,0.5319148936170213,0.4761904761904762,0.05327777777777778
full,AF-A0A2N6T8X0-F1,106,77,1000,resample,4,162109,8.496,19081.5,162.1,1.0,v5p-8,0.3724137931034483,0.39705882352941174,0.35064935064935066,0.35064935064935066,0.39705882352941174,0.3724137931034483,0.11470506139341967,0.08072727272727273,0.09360445750251593,0.35064935064935066,0.3724137931034483,0.06504255319148936
