eval01263	afdb|AF-A0A7C1TXW8-F1	0.478	23	0.037	0.047	6.264E+01	21
eval01263	afdb|AF-A0A7W1HXU6-F1	0.461	13	0.023	0.026	6.264E+01	21
eval01263	esmfold2|6cac4d83159e9ca230874d8430dc0644	0.727	11	0.019	0.022	6.264E+01	21
eval01263	afdb|AF-A0A2N2DS22-F1	0.375	24	0.042	0.033	6.264E+01	21
eval01263	esmfold2|0457f21707226824e363c085fbe17520	0.571	14	0.024	0.083	8.259E+01	20
eval01263	esmfold2|1aba43f545eb2d7eb013e77dcd626283	0.411	17	0.030	0.061	8.259E+01	20
eval01263	afdb|AF-A0A2E6HXB1-F1	0.350	20	0.035	0.062	8.259E+01	20
eval01263	afdb|AF-A0A5J4Y8W4-F1	0.318	22	0.038	0.067	8.259E+01	20
eval01263	esmfold2|59a43bc79304d0ce3be66fe99496792f	0.380	21	0.037	0.058	8.259E+01	20
eval01263	esmfold2|ac7a3fce9f5660c685e335710955d243	0.437	16	0.028	0.037	8.259E+01	20
eval01263	afdb|AF-A0A2Z4FMK9-F1	0.351	35	0.059	0.077	8.259E+01	20
eval01263	afdb|AF-A0A543AWC2-F1	0.458	24	0.042	0.023	8.259E+01	20
eval01263	esmfold2|adaec409865e76efd5326f39385d6a29	0.358	35	0.061	0.206	1.089E+02	20
eval01263	esmfold2|fb7e8a26f43ffcb0d90a3c5f66fa6d48	0.270	48	0.070	0.281	1.089E+02	20
eval01263	esmfold2|0aa5339f2a3a75992a7fafbfb55600ae	0.289	38	0.066	0.120	1.089E+02	20
eval01263	esmfold2|551d0c527fddac68ad11bf8a66c6d0cc	0.461	13	0.023	0.043	1.089E+02	20
eval01263	esmfold2|bc9aa95f05f01cc39fbaeaa2240f3ea2	0.307	39	0.068	0.098	1.089E+02	20
eval01263	esmfold2|5d41b31c98ec54697a253254928796b5	0.310	29	0.043	0.091	1.089E+02	20
eval01263	esmfold2|8bae68250342850f55bd231df62c1732	0.461	13	0.023	0.031	1.089E+02	20
eval01263	esmfold2|bc4190c7436cf6b42758b83ab1d568e0	0.333	51	0.089	0.081	1.089E+02	20
eval01263	afdb|AF-A0A3B8KR94-F1	0.250	52	0.089	0.094	1.089E+02	20
eval01263	esmfold2|18a020b227547c201a23bcdda052b738	0.666	12	0.021	0.014	1.089E+02	20
eval01263	esmfold2|a94797e2b9801c168a1120427c9e7e56	0.271	59	0.090	0.472	1.436E+02	19
eval01263	esmfold2|a540a42f85b0f4921a6f5fb70aa75a70	0.307	39	0.068	0.220	1.436E+02	19
eval01263	afdb|AF-A0A7J7C3H2-F1	0.250	56	0.096	0.315	1.436E+02	19
eval01263	esmfold2|bd81e48fb09459b1706fb3f98f70b37d	0.333	39	0.068	0.097	1.436E+02	19
eval01263	esmfold2|daf8d369673eedf0f7137314a5cb7d9d	0.391	23	0.040	0.063	1.436E+02	19
eval01263	afdb|AF-A0A430AK60-F1	0.555	9	0.016	0.015	1.436E+02	19
eval01263	afdb|AF-A0A1G5EM29-F1	0.363	33	0.057	0.047	1.436E+02	19
eval01263	esmfold2|136702a2aa50054e6aebc4330ba8f4d6	0.375	24	0.042	0.167	1.894E+02	19
eval01263	esmfold2|0beb70a9c1a3c23067e85e85e6b15cd2	0.273	76	0.132	0.386	1.894E+02	19
eval01263	esmfold2|b4e5dab584dacd557a218bbeb33eee07	0.333	39	0.068	0.098	1.894E+02	19
eval01263	afdb|AF-A0A453QHI7-F1	0.500	12	0.021	0.024	1.894E+02	19
eval01263	afdb|AF-K0R1Q6-F1	0.545	11	0.019	0.019	1.894E+02	19
eval01263	afdb|AF-A0A541BJV9-F1	0.315	38	0.066	0.039	1.894E+02	19
eval01263	afdb|AF-A0A7I7M9D1-F1	0.209	43	0.075	0.041	1.894E+02	19
eval01263	esmfold2|f99066fd9407742bfbc449b4dcc205c1	0.322	31	0.054	0.117	2.497E+02	19
eval01263	esmfold2|be1445fdf5fd13eeffbfb042e1688d1c	0.600	10	0.017	0.031	2.497E+02	19
eval01263	esmfold2|fc98e0608f6442d16cc666a2c4bd7ce7	0.384	13	0.023	0.035	2.497E+02	19
eval01263	esmfold2|838c3408b0730080df67d08b1ce77560	0.500	10	0.017	0.067	3.293E+02	18
eval01263	esmfold2|0cd4e1c60588d33a61347ef1ecbdcc51	0.500	10	0.017	0.033	3.293E+02	18
eval01263	esmfold2|d24e2089885b60f1753d52ac2ab94937	0.500	10	0.017	0.032	3.293E+02	18
eval01263	esmfold2|a21f7dd70d305326aaba492ee3ec4d9a	0.315	19	0.033	0.051	3.293E+02	18
eval01263	esmfold2|9985826228162d9ce8388cbd85cd02b1	0.231	88	0.153	0.206	3.293E+02	18
eval01263	esmfold2|4f9df1bed864464b1a317911137bed5b	0.400	20	0.028	0.032	3.293E+02	18
eval01263	esmfold2|849072938996c1488140ee50ee6436cb	0.440	25	0.043	0.036	3.293E+02	18
eval01263	esmfold2|75af97bb137704e0852ed8a977a95389	0.333	21	0.037	0.156	4.342E+02	18
eval01263	esmfold2|0982b821dbcd80a029175dc7e3f3e336	0.312	32	0.056	0.076	4.342E+02	18
eval01263	afdb|AF-A0A430FK25-F1	0.714	7	0.012	0.030	5.725E+02	18
eval01263	afdb|AF-A0A4T0BDZ2-F1	0.333	18	0.030	0.039	5.725E+02	18
eval01263	afdb|AF-A0A0R2MEI0-F1	0.437	16	0.028	0.152	7.548E+02	17
eval01263	afdb|AF-A0A2P2K895-F1	0.202	93	0.162	0.472	7.548E+02	17
eval01263	afdb|AF-A0A538J235-F1	0.333	24	0.042	0.080	7.548E+02	17
eval01263	afdb|AF-A0A2W1Z819-F1	0.285	21	0.037	0.066	7.548E+02	17
eval01263	afdb|AF-A0A6I9SF53-F1	0.411	17	0.030	0.034	7.548E+02	17
eval01263	esmfold2|ab1544d84b062d6d03a115a3e07f5715	0.400	25	0.043	0.105	9.953E+02	17
eval00080	afdb|AF-A0A432IP99-F1	0.228	105	0.491	0.161	1.171E+00	25
eval00080	afdb|AF-F0HUX5-F1	0.333	48	0.224	0.121	3.643E+00	23
eval00080	esmfold2|70db7cbf7cfb4208ffc221560853bbee	0.314	54	0.252	0.085	1.132E+01	21
eval00080	esmfold2|0982b821dbcd80a029175dc7e3f3e336	0.327	56	0.220	0.133	2.646E+01	20
eval00080	esmfold2|9dc85995f2d08c9a603e1127cb7cb740	0.466	15	0.070	0.054	3.512E+01	20
eval00080	esmfold2|3a5b5714ba4e78f05fdf09a3bd193b76	0.466	15	0.070	0.032	3.512E+01	20
eval00080	esmfold2|ca52dd7e9d43742a2e0a11fe7943db27	0.423	26	0.121	0.061	4.660E+01	19
eval00080	esmfold2|b80df678d746f5e024f9d1db34eaf961	0.666	9	0.042	0.027	6.183E+01	19
eval00080	afdb|AF-A0A1W1BQI3-F1	0.333	27	0.121	0.068	6.183E+01	19
eval00080	esmfold2|613e84d8fb45457d6a82f008660907e3	0.666	9	0.042	0.022	6.183E+01	19
eval00080	esmfold2|f4264e7d7d801c15b50f805ad9b08cd3	0.666	9	0.042	0.022	6.183E+01	19
eval00080	esmfold2|03ab464de348dffa4d674eaf8b0bcb4e	0.555	9	0.042	0.022	8.202E+01	19
eval00080	afdb|AF-A0A1H0SIY5-F1	0.666	9	0.042	0.016	8.202E+01	19
eval00080	esmfold2|1679f762185aa9cddc8647e66b29471a	0.400	15	0.070	0.036	1.088E+02	18
eval00080	esmfold2|bc4190c7436cf6b42758b83ab1d568e0	0.555	9	0.042	0.021	1.443E+02	18
eval00080	afdb|AF-A0A1G5EM29-F1	0.377	44	0.206	0.069	1.914E+02	18
eval00080	esmfold2|aee3a092db4aa8db7baf2f4c5bb6a3a9	0.264	84	0.393	0.120	1.914E+02	18
eval00080	afdb|AF-A0A0D7AUL6-F1	0.533	15	0.070	0.022	1.914E+02	18
eval00080	esmfold2|5bd17ac64d8e56627ea1e359c92982d4	0.461	13	0.061	0.056	3.367E+02	17
eval00080	esmfold2|19e0237eb860aa2a1df019984ec0fa88	0.375	24	0.112	0.170	4.465E+02	16
eval00080	esmfold2|d3003ac8eb8028a9ce30ae167a7df31d	0.416	12	0.056	0.023	4.465E+02	16
eval00080	afdb|AF-A0A5C7C1H7-F1	0.538	13	0.061	0.023	4.465E+02	16
eval00080	afdb|AF-A0A0B7FJA1-F1	0.466	15	0.070	0.021	5.920E+02	16
eval00080	afdb|AF-A0A679IBM9-F1	0.212	33	0.154	0.206	7.849E+02	16
eval00483	afdb|AF-A0A430AK60-F1	0.440	25	0.170	0.042	7.918E+00	21
eval00483	afdb|AF-A0A5N6R5R5-F1	0.615	13	0.096	0.076	1.060E+01	21
eval00483	esmfold2|a33e5501061f9befd5f559bb28ff4ff2	0.277	34	0.252	0.066	4.533E+01	19
eval00483	afdb|AF-A0A2A2JGM8-F1	0.239	46	0.341	0.088	4.533E+01	19
eval00483	esmfold2|f575c385cfb7d954a210aad2436def14	0.583	12	0.089	0.028	1.080E+02	18
eval00483	esmfold2|08a99547d8066e8044aa5d5117323ad3	0.411	17	0.126	0.084	1.443E+02	17
eval00483	esmfold2|8aef1b7b93d320a6ab93ceacf16b7b7d	0.212	33	0.237	0.182	3.429E+02	16
eval00483	esmfold2|57dba66d1c24fe823a247e96b3599bcc	0.555	9	0.067	0.058	4.574E+02	16
eval00483	afdb|AF-A0A832FGT2-F1	0.600	10	0.074	0.035	4.574E+02	16
eval00483	afdb|AF-A0A3D0SHF0-F1	0.208	24	0.178	0.211	8.134E+02	15
eval00707	afdb|AF-A0A535XDW0-F1	0.297	46	0.227	0.196	2.551E+00	23
eval00707	afdb|AF-C4JH57-F1	0.270	48	0.236	0.138	4.364E+01	19
eval00707	afdb|AF-A0A257QMV9-F1	0.380	21	0.103	0.083	5.794E+01	19
eval00707	afdb|AF-R2Q527-F1	0.406	31	0.148	0.053	5.794E+01	19
eval00707	esmfold2|4e5993055f43e8ea828a2099967b32cf	0.347	43	0.202	0.101	1.021E+02	18
eval00707	afdb|AF-A0A1C5T8S9-F1	0.156	32	0.158	0.166	2.386E+02	17
eval00707	afdb|AF-A0A7G8KMD7-F1	0.545	11	0.054	0.033	3.166E+02	17
eval00707	afdb|AF-Q51420-F1	0.555	9	0.044	0.038	4.201E+02	16
eval00707	esmfold2|8fa5dd2d8cdc4552d29c8e4c7d0d6f08	0.295	44	0.217	0.135	4.201E+02	16
eval00707	afdb|AF-A0A3G9H851-F1	0.428	14	0.069	0.044	4.201E+02	16
eval00707	esmfold2|30775d6acb664d4c9438722c666c2711	0.205	39	0.192	0.143	7.393E+02	16
eval00707	afdb|AF-A0A1B9EZN9-F1	0.264	34	0.158	0.185	9.807E+02	15
eval00707	afdb|AF-F0HUX5-F1	0.291	24	0.113	0.062	9.807E+02	15
eval00707	esmfold2|f04751cc8b388488fae2cdda4912c036	0.500	14	0.069	0.027	9.807E+02	15
eval00995	afdb|AF-A0A292SQ88-F1	0.255	43	0.184	0.073	4.769E+01	19
eval00995	esmfold2|4574bca35826ffefc30caf4d9eac4cca	0.428	14	0.080	0.027	8.438E+01	18
eval00995	esmfold2|923f5d29705fb5b69dacd47e95d7c3f9	0.545	11	0.063	0.029	1.122E+02	18
eval00995	esmfold2|2d4babb35e02e8a726ac0ddfad3e9107	0.583	12	0.069	0.025	1.492E+02	18
eval00995	afdb|AF-A0A063CC99-F1	0.666	6	0.034	0.013	4.659E+02	16
eval01251	esmfold2|e46d5e095e9e30f6d3be98a7a7778625	0.300	68	0.445	0.131	4.988E+00	22
eval01251	afdb|AF-A0A8A6RVD8-F1	0.354	31	0.205	0.102	3.780E+01	19
eval01251	esmfold2|1bcb3879c1dc6a74fbf9683be43191bb	0.500	12	0.082	0.037	3.780E+01	19
eval01251	esmfold2|ee3be6dfdc48f8166acffa35ac153f6b	0.750	8	0.055	0.016	3.780E+01	19
eval01251	afdb|AF-A0A841IV32-F1	0.343	32	0.212	0.102	6.728E+01	18
eval01251	afdb|AF-A0A147KKR1-F1	0.428	21	0.137	0.066	6.728E+01	18
eval01251	esmfold2|7116fc7b630593ba2a5d760af8e85e19	0.461	13	0.089	0.026	6.728E+01	18
eval01251	esmfold2|4120a68ac0a67681f9b9b3b1cced6ba0	0.857	7	0.048	0.039	8.974E+01	18
eval01251	esmfold2|9216698488b3f63aecb7c677ff0363e4	0.275	55	0.363	0.316	1.197E+02	18
eval01251	esmfold2|4b7dce9fd393955ad8f44d51411c795d	0.555	9	0.062	0.026	1.197E+02	18
eval01251	esmfold2|1cf62470b17ff21816bb9bf310a4f33f	0.340	47	0.281	0.132	1.197E+02	18
eval01251	esmfold2|0cf894ae0502fa5e5e8b48153bc7e000	0.275	40	0.240	0.167	1.595E+02	17
eval01251	esmfold2|895d348d4701a45845a594456bea1a42	0.258	55	0.363	0.278	2.126E+02	17
eval01251	afdb|AF-A0A1Q9LJX9-F1	0.380	21	0.137	0.071	2.834E+02	16
eval01251	esmfold2|72fae00d6fd9c61d6f36e78c6162c382	0.583	12	0.082	0.062	3.776E+02	16
eval01251	afdb|AF-A0A1I5YXU4-F1	0.375	16	0.110	0.047	8.923E+02	15
eval01509	esmfold2|18853e4df253e6b09cf13a82ad6df591	0.375	40	0.296	0.057	3.296E+00	22
eval01509	esmfold2|799017b27ba213f1408854fcfab1e0b3	0.444	18	0.133	0.050	3.391E+01	19
eval01509	esmfold2|5c7a2171b30d24b2a0722a40cb591a6a	0.444	18	0.133	0.050	3.391E+01	19
eval01509	esmfold2|1cf62470b17ff21816bb9bf310a4f33f	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|5df5b378b655c1a0c029605885509311	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|b6892ee8ff340e7260ccbea288fc56af	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|dd3978ba6cf20aab01c980b80d75440c	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|984ffc50f58a1242c36fafcad809d49f	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|59a43bc79304d0ce3be66fe99496792f	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|aaaea8e664972d494bcf84f562241788	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|adddda37e696f4f7db3289f25c137964	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|be7c7c1bee6aaa74fd52b72288c3f67c	0.571	14	0.104	0.039	4.533E+01	19
eval01509	esmfold2|b28cb4a61bcbd22176ddcf33cbcce8c3	0.571	14	0.104	0.038	4.533E+01	19
eval01509	esmfold2|b9f137bf1ea6c8213c5c756cad0bc2f9	0.571	14	0.104	0.038	4.533E+01	19
eval01509	esmfold2|a21f7dd70d305326aaba492ee3ec4d9a	0.571	14	0.104	0.038	4.533E+01	19
eval01509	esmfold2|c9abf5486ad273cd08bb8aa4b305b760	0.571	14	0.104	0.036	4.533E+01	19
eval01509	esmfold2|413de3b49ddd93e21acf4b0522392224	0.571	14	0.104	0.036	4.533E+01	19
eval01509	esmfold2|6e1eeb0f1f244fb96978c3bf67a9b5ff	0.388	18	0.133	0.089	6.057E+01	18
eval01509	esmfold2|98431bc0079cf72c1b730dcb0db1fe25	0.636	11	0.081	0.031	6.057E+01	18
eval01509	esmfold2|9446c88897d91e8e425722c64cdcb2e9	0.636	11	0.081	0.030	6.057E+01	18
eval01509	afdb|AF-A0A2A2JGM8-F1	0.360	25	0.185	0.048	8.090E+01	18
eval01509	afdb|AF-A0A1G3VVI5-F1	0.400	15	0.111	0.025	3.429E+02	16
eval01509	afdb|AF-A0A063CC99-F1	0.500	12	0.089	0.025	4.574E+02	16
eval01509	esmfold2|3a6ad35bb1ad06c0ef6ff4706da7ed78	0.437	16	0.119	0.083	6.100E+02	15
eval01573	esmfold2|0494e1f9f7163d3aa0c8a74b69e10d40	0.433	30	0.240	0.129	8.876E-01	24
eval01573	afdb|AF-A0A430AK60-F1	0.333	24	0.192	0.041	1.263E+01	20
eval01573	afdb|AF-A0A2E6HXB1-F1	0.538	13	0.104	0.040	2.268E+01	19
eval01573	afdb|AF-A0A4Q6C9N8-F1	0.304	46	0.336	0.077	4.068E+01	19
eval01573	esmfold2|cb07f74b5f78b00668e7e32f4ac21aa8	0.368	19	0.152	0.137	5.446E+01	18
eval01573	afdb|AF-A0A359BNF0-F1	0.211	52	0.384	0.085	9.749E+01	18
eval01573	esmfold2|a52b40895587e0a79dd66177c44cf4ab	0.466	15	0.120	0.035	1.304E+02	17
eval01573	afdb|AF-A0A4T0BDZ2-F1	0.250	47	0.376	0.091	1.743E+02	17
eval01573	afdb|AF-A0A5D8QH11-F1	0.261	42	0.320	0.087	1.743E+02	17
eval01573	esmfold2|8fa5dd2d8cdc4552d29c8e4c7d0d6f08	0.233	30	0.240	0.116	2.330E+02	16
eval01573	afdb|AF-A0A7V9VHQ4-F1	0.384	13	0.104	0.098	4.159E+02	16
eval01669	esmfold2|f420df32fbb099d5bfdb0010fb999d40	0.433	30	0.110	0.055	1.623E+00	25
eval01669	afdb|AF-A0A327J9P5-F1	0.421	19	0.070	0.031	1.623E+00	25
eval01669	afdb|AF-A0A450S547-F1	0.461	26	0.092	0.051	3.771E+00	23
eval01669	esmfold2|f9500ba2efcc971fa67db29d12200fe8	0.306	62	0.179	0.129	4.994E+00	23
eval01669	esmfold2|a2ca915d7ec34a33de85a963a555d0ca	0.310	29	0.106	0.065	1.160E+01	22
eval01669	esmfold2|30775d6acb664d4c9438722c666c2711	0.526	19	0.070	0.070	1.536E+01	21
eval01669	afdb|AF-A0A7X7A4A0-F1	0.333	36	0.125	0.084	1.536E+01	21
eval01669	afdb|AF-A0A6L6GWT9-F1	0.351	37	0.136	0.060	1.536E+01	21
eval01669	esmfold2|02ba848b3d8690cc885d38486b829b6e	0.323	33	0.121	0.077	2.033E+01	21
eval01669	esmfold2|613e84d8fb45457d6a82f008660907e3	0.310	29	0.106	0.066	2.692E+01	21
eval01669	afdb|AF-A0A2W1Z819-F1	0.437	16	0.059	0.050	3.564E+01	20
eval01669	esmfold2|d2682115933b6bf7c7e62d88efe21fa6	0.583	12	0.044	0.029	4.718E+01	20
eval01669	afdb|AF-A0A1G5EM29-F1	0.500	16	0.059	0.026	4.718E+01	20
eval01669	afdb|AF-A0A359BNF0-F1	0.500	14	0.051	0.023	4.718E+01	20
eval01669	afdb|AF-A0A7C1TXW8-F1	0.800	10	0.037	0.020	6.245E+01	19
eval01669	afdb|AF-A0A6I9SF53-F1	0.256	74	0.271	0.139	6.245E+01	19
eval01669	esmfold2|68ae71ccba1e209a8e860bebccd77421	0.272	44	0.161	0.164	8.267E+01	19
eval01669	esmfold2|96be1422c6356bf8e2ffded5e55cfcc4	0.428	14	0.051	0.059	1.448E+02	18
eval01669	afdb|AF-A0A4T0BDZ2-F1	0.392	28	0.103	0.060	1.448E+02	18
eval01669	esmfold2|2d7b7baa1c93f9609c128925146b00e3	0.323	34	0.125	0.070	1.448E+02	18
eval01669	afdb|AF-A0A511H2V6-F1	0.197	86	0.315	0.125	1.917E+02	18
eval01669	afdb|AF-A0A6N7ALZ6-F1	0.391	23	0.084	0.034	3.358E+02	17
eval01669	esmfold2|22a672474b78637af80d7dbc3e89cf11	0.312	16	0.059	0.067	5.880E+02	16
eval01669	afdb|AF-A0A292SQ88-F1	0.357	14	0.051	0.024	5.880E+02	16
eval00070	afdb|AF-A0A2H1K0I9-F1	0.470	17	0.082	0.019	1.986E+00	24
eval00070	esmfold2|8f1ab35710e90e4664c3311f91d55bf4	0.228	81	0.389	0.253	2.639E+00	23
eval00070	afdb|AF-A0A541BJV9-F1	0.250	66	0.312	0.074	6.185E+00	22
eval00070	afdb|AF-A0A3B9I3D7-F1	0.500	12	0.058	0.016	1.448E+01	21
eval00070	afdb|AF-A0A2E2M5D9-F1	0.354	46	0.221	0.087	1.923E+01	21
eval00070	esmfold2|d3003ac8eb8028a9ce30ae167a7df31d	0.363	22	0.106	0.043	5.971E+01	19
eval00070	esmfold2|68ae71ccba1e209a8e860bebccd77421	0.333	18	0.087	0.076	7.924E+01	19
eval00070	esmfold2|e77758d77696f1f7d89138f9fac9dbcb	0.303	33	0.159	0.103	7.924E+01	19
eval00070	esmfold2|ca21b7a1dfcd230af48a416ce70abc12	0.250	36	0.173	0.074	7.924E+01	19
eval00070	esmfold2|70db7cbf7cfb4208ffc221560853bbee	0.378	35	0.159	0.055	7.924E+01	19
eval00070	afdb|AF-A0A178LQJ2-F1	0.583	12	0.058	0.015	1.395E+02	18
eval00070	afdb|AF-A0A2H0PKF8-F1	0.264	53	0.255	0.125	1.851E+02	18
eval00070	afdb|AF-A0A292SQ88-F1	0.240	98	0.428	0.166	1.851E+02	18
eval00070	esmfold2|fb7e8a26f43ffcb0d90a3c5f66fa6d48	0.500	12	0.058	0.070	3.257E+02	17
eval00070	esmfold2|545fb620ee9b4f3e77401ded465a27fa	0.290	31	0.149	0.072	3.257E+02	17
eval00070	afdb|AF-A0A380CTH2-F1	0.428	14	0.067	0.032	7.600E+02	16
eval00518	afdb|AF-F0HUX5-F1	0.214	118	0.461	0.303	7.330E+00	22
eval00518	esmfold2|f99066fd9407742bfbc449b4dcc205c1	0.411	17	0.089	0.071	2.289E+01	20
eval00518	afdb|AF-A0A1W1BQI3-F1	0.400	15	0.079	0.038	4.042E+01	19
eval00518	afdb|AF-A0A541BJV9-F1	0.411	17	0.089	0.019	9.476E+01	18
eval00518	esmfold2|884186fed28d606157d52f90e43f1b60	0.285	14	0.073	0.080	5.195E+02	16
eval00100	esmfold2|d16c78269e66265977060189d7057245	0.379	29	0.186	0.061	3.091E+00	23
eval00100	esmfold2|5bd17ac64d8e56627ea1e359c92982d4	0.392	28	0.179	0.121	1.745E+01	20
eval00100	afdb|AF-A0A150GTA0-F1	0.526	19	0.115	0.039	3.101E+01	19
eval00100	esmfold2|b0293d67e98fdbfb2545e006bcae41b9	0.388	18	0.115	0.019	5.508E+01	19
eval00100	esmfold2|b9f137bf1ea6c8213c5c756cad0bc2f9	0.600	10	0.064	0.027	4.091E+02	16
eval00100	esmfold2|aaaea8e664972d494bcf84f562241788	0.750	8	0.051	0.022	5.445E+02	16
eval00100	esmfold2|a2808b8e0e5f976713323341d69e6dca	0.232	86	0.551	0.083	7.245E+02	15
eval00196	afdb|AF-A0A2R4SVZ9-F1	0.342	38	0.262	0.108	1.480E-01	27
eval00196	esmfold2|5e399328e9310c5fe036e2fa405e4deb	0.272	33	0.228	0.192	2.806E+01	19
eval00196	esmfold2|59a92bf1c50f9cc731d27d1bd6a7b036	0.350	20	0.138	0.065	3.745E+01	19
eval00196	afdb|AF-A0A3A0VL70-F1	0.243	113	0.634	0.328	6.667E+01	18
eval00196	esmfold2|08a99547d8066e8044aa5d5117323ad3	0.750	8	0.055	0.039	8.893E+01	18
eval00196	afdb|AF-A0A7W7R6J7-F1	0.363	11	0.076	0.012	2.810E+02	16
eval00196	esmfold2|83a55eae62c4be85cb365ceb70a7bbee	0.500	10	0.069	0.060	4.989E+02	16
eval00356	afdb|AF-A0A7S0BJT4-F1	0.384	26	0.125	0.052	3.257E+02	17
eval00420	esmfold2|ece1e4743c03df4cd1c8c2b36c84da80	0.323	59	0.333	0.112	3.438E-01	26
eval00420	esmfold2|e77758d77696f1f7d89138f9fac9dbcb	0.400	20	0.119	0.062	1.091E+00	24
eval00420	esmfold2|555d4726f0d10196ada307b745e70adb	0.328	58	0.327	0.112	1.091E+00	24
eval00420	esmfold2|9e18e7b876db30a7520e2f0c46924731	0.411	17	0.101	0.033	2.589E+00	23
eval00420	esmfold2|e8f5f612db6f61b6668b12aedfc37012	0.466	15	0.089	0.028	4.602E+00	22
eval00420	esmfold2|4bf49e5f71e255a47adae528e6f43e24	0.352	17	0.101	0.033	6.133E+00	22
eval00420	esmfold2|adaec409865e76efd5326f39385d6a29	0.352	17	0.101	0.100	1.450E+01	21
eval00420	esmfold2|4c68ce20b92bd8b6923feaf5ba9c9404	0.444	18	0.107	0.034	1.450E+01	21
eval00420	esmfold2|05aceb0b402982183cf69d6ed82101f4	0.470	17	0.101	0.031	1.931E+01	20
eval00420	esmfold2|5d41b31c98ec54697a253254928796b5	0.454	22	0.131	0.060	2.572E+01	20
eval00420	esmfold2|aaaea8e664972d494bcf84f562241788	0.352	17	0.101	0.047	3.424E+01	19
eval00420	afdb|AF-A0A257QMV9-F1	0.363	33	0.196	0.122	4.557E+01	19
eval00420	afdb|AF-A0A087KPL5-F1	0.341	40	0.238	0.067	4.557E+01	19
eval00420	esmfold2|1d6e83e9be9da8d87d3a2eca00a82110	0.307	26	0.155	0.041	4.557E+01	19
eval00420	afdb|AF-A0A3B8KR94-F1	0.285	28	0.167	0.051	6.066E+01	19
eval00420	afdb|AF-A0A2N2DS22-F1	0.214	28	0.167	0.039	6.066E+01	19
eval00420	afdb|AF-A0A0G1CDL2-F1	0.500	12	0.071	0.031	8.072E+01	18
eval00420	esmfold2|ae1153958647de026888fee843531080	0.391	23	0.137	0.037	8.072E+01	18
eval00420	afdb|AF-A0A831LCX5-F1	0.411	17	0.101	0.081	1.074E+02	18
eval00420	afdb|AF-A0A5J4Y8W4-F1	0.200	50	0.298	0.144	1.074E+02	18
eval00420	esmfold2|5c7a2171b30d24b2a0722a40cb591a6a	0.400	15	0.089	0.042	1.074E+02	18
eval00420	esmfold2|23d876cfeabd4aa5f046b8481b513114	0.500	10	0.060	0.026	1.429E+02	18
eval00420	esmfold2|d16c78269e66265977060189d7057245	0.360	25	0.149	0.059	1.901E+02	17
eval00420	afdb|AF-A0A2T0RXE6-F1	0.400	15	0.089	0.045	2.528E+02	17
eval00420	afdb|AF-A0A1G5EM29-F1	0.318	22	0.113	0.036	2.528E+02	17
eval01444	esmfold2|f3b4e525fd479d4fcd22e593f7097662	0.290	31	0.284	0.121	4.141E+00	21
eval01444	esmfold2|3d7cf5132bfa76135c37c3ef3b2884b3	0.533	15	0.138	0.057	4.141E+00	21
eval01444	afdb|AF-A0A3N9QJE2-F1	0.272	33	0.257	0.072	5.585E+00	21
eval01444	esmfold2|d46b6b77750402f65a6f48671a0214b3	0.200	108	0.908	0.412	1.366E+01	20
eval01444	afdb|AF-A0A067JSJ7-F1	0.437	16	0.147	0.026	4.469E+01	18
eval01444	esmfold2|6e568ff24bf7b79cb1ad47b95e9e5416	0.260	23	0.202	0.097	1.451E+02	17
eval01540	esmfold2|b35061e719820475f7e71c36de556ae2	0.313	50	0.198	0.095	2.771E+01	20
eval01540	esmfold2|984ffc50f58a1242c36fafcad809d49f	0.461	13	0.059	0.036	6.465E+01	19
eval01540	esmfold2|6e39214dbbaa09d039fe7e1a3067f0d1	0.333	59	0.266	0.106	6.465E+01	19
eval01540	afdb|AF-A0A1Y1KYZ3-F1	0.276	47	0.212	0.107	8.574E+01	19
eval01540	esmfold2|0a09e78afa3d45a5e069efe8adcbbad6	0.428	14	0.063	0.026	8.574E+01	19
eval01540	esmfold2|a2ca915d7ec34a33de85a963a555d0ca	0.322	31	0.140	0.075	1.137E+02	18
eval01540	afdb|AF-A0A067JSJ7-F1	0.416	12	0.054	0.020	1.137E+02	18
eval01540	esmfold2|52a26081333e5f0146a99986ad56b93d	0.461	13	0.059	0.046	2.650E+02	17
eval01540	esmfold2|e99e488e7789c227284bb9f685744269	0.360	25	0.090	0.050	2.650E+02	17
eval01540	esmfold2|90e998455afe72271a520f418ee78a36	0.250	24	0.099	0.047	2.650E+02	17
eval01540	afdb|AF-A0A7I7M9D1-F1	0.714	7	0.032	0.007	2.650E+02	17
eval01540	esmfold2|f31d1af35d3ecd85fa82cf5a44accb66	0.500	14	0.063	0.029	3.513E+02	17
eval01540	esmfold2|2d7b7baa1c93f9609c128925146b00e3	0.444	18	0.081	0.037	3.513E+02	17
