pair_id,method,dominant,split,primary,L,minority_enrichment,minority_recall,dual_contact_hit,n_valid,oracle_minor_enrichment,oracle_minor_recall,oracle_dual_hit,gpu_seconds,generated_tokens
3o44a_1xeza,iid,fold1,test,False,663,0.064516129032258,0.064516129032258,False,16,0.0967741935483871,0.0967741935483871,False,54.835676610062364,491719
3o44a_1xeza,random,fold1,test,False,663,0.032258064516129,0.032258064516129,False,14,0.0967741935483871,0.0967741935483871,False,55.93803671305068,489655
3o44a_1xeza,temp,fold1,test,False,663,0.032258064516129,0.032258064516129,False,16,0.0967741935483871,0.0967741935483871,False,74.41020806104643,650711
3qy2a_1qb3a,branch10,fold1,test,False,118,,,False,15,,,False,4.502573220059276,65465
3qy2a_1qb3a,branch20,fold1,test,False,118,,,False,16,,,False,4.22666260227561,59747
3qy2a_1qb3a,branch5,fold1,test,False,118,,,False,14,,,False,4.465996821876615,67277
3qy2a_1qb3a,iid,fold1,test,False,118,,,False,14,,,False,4.559288766235113,67922
3qy2a_1qb3a,random,fold1,test,False,118,,,False,15,,,False,4.35627078730613,64904
3qy2a_1qb3a,temp,fold1,test,False,118,,,False,16,,,False,5.889383071102202,89534
3t5oa_4a5wb,branch10,fold1,dev,True,897,0.25294117647058834,0.4,True,16,0.2529411764705882,0.4,True,63.462833954021335,509582
3t5oa_4a5wb,branch20,fold1,dev,True,897,0.25294117647058834,0.4,True,16,0.2529411764705882,0.4,True,63.39356167707592,510063
3t5oa_4a5wb,branch5,fold1,dev,True,897,0.08,0.08,False,16,0.41058823529411764,0.44,True,63.98804059019312,511406
3t5oa_4a5wb,iid,fold1,dev,True,897,0.25294117647058834,0.4,True,16,0.2611764705882353,0.32,True,63.1939413449727,507326
3t5oa_4a5wb,random,fold1,dev,True,897,0.25294117647058834,0.4,True,16,0.56,0.56,True,62.77004394400865,505397
3t5oa_4a5wb,temp,fold1,dev,True,897,0.25294117647058834,0.4,True,16,0.2529411764705882,0.4,True,110.74058528523892,797868
3tp2a_5lj3m,branch10,fold1,test,True,252,0.0,0.0,False,10,0.17727272727272728,0.2,False,9.549255790188909,123527
3tp2a_5lj3m,branch20,fold1,test,True,252,0.0,0.0,False,10,0.17727272727272728,0.2,False,9.735691250301898,117524
3tp2a_5lj3m,branch5,fold1,test,True,252,0.0,0.0,False,9,0.17727272727272728,0.2,False,9.710827236063778,127955
3tp2a_5lj3m,iid,fold1,test,True,252,0.0,0.0,False,7,0.17727272727272728,0.2,False,10.221047254279256,129607
3tp2a_5lj3m,random,fold1,test,True,252,0.0,0.0,False,5,0.17727272727272728,0.2,False,10.124842929188162,127940
3tp2a_5lj3m,temp,fold1,test,True,252,0.0,0.0,False,12,0.17727272727272728,0.2,False,16.031927871052176,209349
3zwgn_4tsyd,branch10,fold2,test,False,178,,0.0,False,8,,0.14285714285714285,False,6.138509852986317,82103
3zwgn_4tsyd,branch20,fold2,test,False,178,,0.0,False,9,,0.14285714285714285,False,5.791076007008087,76430
3zwgn_4tsyd,branch5,fold2,test,False,178,,0.0,False,10,,0.07142857142857142,False,6.152271592989564,85760
3zwgn_4tsyd,iid,fold2,test,False,178,,0.0,False,6,,0.14285714285714285,False,6.466343779000454,88190
3zwgn_4tsyd,random,fold2,test,False,178,,0.0,False,7,,0.21428571428571427,False,6.423807099985424,89336
3zwgn_4tsyd,temp,fold2,test,False,178,,0.0,False,6,,0.14285714285714285,False,8.808259751007427,124585
3zxgb_5ec5p,branch10,fold2,test,True,293,0.0909090909090909,0.0909090909090909,False,16,0.10909090909090909,0.10909090909090909,False,16.15502316696802,201752
3zxgb_5ec5p,branch20,fold2,test,True,293,0.0909090909090909,0.0909090909090909,False,16,0.10909090909090909,0.10909090909090909,False,15.657220776949544,197564
3zxgb_5ec5p,branch5,fold2,test,True,293,0.0909090909090909,0.0909090909090909,False,16,0.10909090909090909,0.10909090909090909,False,15.852666293969378,203384
3zxgb_5ec5p,iid,fold2,test,True,293,0.0909090909090909,0.0909090909090909,False,15,0.2,0.2,False,16.204151498910505,206051
3zxgb_5ec5p,random,fold2,test,True,293,0.0909090909090909,0.0909090909090909,False,16,0.14545454545454545,0.14545454545454545,False,15.576354948978405,201167
3zxgb_5ec5p,temp,fold2,test,True,293,0.0909090909090909,0.0909090909090909,False,16,0.14545454545454545,0.14545454545454545,False,22.320094131922815,283330
4aana_4aala,branch10,fold1,test,True,324,0.1355799373040752,0.2045454545454545,False,16,0.13557993730407525,0.20454545454545456,False,13.15391100058332,172976
4aana_4aala,branch20,fold1,test,True,324,0.1355799373040752,0.2045454545454545,False,16,0.13557993730407525,0.20454545454545456,False,12.80617622192949,170461
4aana_4aala,branch5,fold1,test,True,324,0.1355799373040752,0.2045454545454545,False,16,0.1810344827586207,0.25,True,12.94711314048618,172994
4aana_4aala,iid,fold1,test,True,324,0.1355799373040752,0.2045454545454545,False,16,0.13557993730407525,0.20454545454545456,False,12.95594053575769,174641
4aana_4aala,random,fold1,test,True,324,0.0909090909090909,0.0909090909090909,False,16,0.13557993730407525,0.20454545454545456,False,12.936596471816301,171422
4aana_4aala,temp,fold1,test,True,324,0.1355799373040752,0.2045454545454545,False,16,0.13636363636363635,0.13636363636363635,False,19.225895633921027,237120
4dxra_4dxta,branch10,fold1,test,False,198,0.1071428571428572,0.25,True,14,0.25,0.25,True,7.119629397988319,98642
4dxra_4dxta,branch20,fold1,test,False,198,0.25,0.25,True,14,0.5,0.5,True,6.964791467005853,95672
4dxra_4dxta,branch5,fold1,test,False,198,0.1071428571428572,0.25,True,13,0.35714285714285715,0.5,True,7.220287935051601,100424
4dxra_4dxta,iid,fold1,test,False,198,0.1071428571428572,0.25,False,11,0.25,0.25,True,7.1677045679534785,100157
4dxra_4dxta,random,fold1,test,False,198,0.25,0.25,True,10,0.35714285714285715,0.5,True,7.1507577750016935,98651
4dxra_4dxta,temp,fold1,test,False,198,0.1071428571428572,0.25,True,13,0.35714285714285715,0.5,True,10.035803481005132,138036
4gqcc_4gqcb,branch10,fold1,dev,True,161,-0.22378516624040928,0.217391304347826,False,16,-0.2237851662404092,0.21739130434782608,False,5.938773403933737,94007
4gqcc_4gqcb,branch20,fold1,dev,True,161,-0.18030690537084398,0.2608695652173913,False,16,-0.18030690537084398,0.2608695652173913,False,5.909219931985717,92219
4gqcc_4gqcb,branch5,fold1,dev,True,161,-0.3708439897698211,0.217391304347826,False,16,-0.29923273657289007,0.34782608695652173,False,5.944150713970885,94532
4gqcc_4gqcb,iid,fold1,dev,True,161,-0.34015345268542196,0.1304347826086956,False,16,-0.2979539641943734,0.2608695652173913,False,5.96330634097103,95231
4gqcc_4gqcb,random,fold1,dev,True,161,-0.3708439897698211,0.217391304347826,False,16,-0.29923273657289007,0.34782608695652173,False,5.884341269964352,92405
4gqcc_4gqcb,temp,fold1,dev,True,161,-0.10741687979539644,0.3043478260869565,False,16,-0.04475703324808185,0.043478260869565216,False,7.775034127989784,112171
4h2aa_3j9ca,branch10,fold1,dev,True,724,0.0,0.0,False,15,0.15,0.15,False,51.55755756999133,451486
4h2aa_3j9ca,branch20,fold1,dev,True,724,0.0,0.0,False,14,0.10476190476190478,0.2,False,49.78110703098355,438175
4h2aa_3j9ca,branch5,fold1,dev,True,724,0.05,0.05,False,14,0.1523809523809524,0.2,False,52.0796426020097,455389
4h2aa_3j9ca,iid,fold1,dev,True,724,0.0,0.0,False,14,0.1,0.1,False,52.44403502700152,459799
4h2aa_3j9ca,random,fold1,dev,True,724,0.0523809523809524,0.1,False,15,0.05238095238095239,0.1,False,52.6808610559674,453070
4h2aa_3j9ca,temp,fold1,dev,True,724,0.0,0.0,False,15,0.1,0.1,False,80.45882561500184,670646
4j3of_2jmra,branch10,fold1,test,False,179,0.5,0.5,False,12,0.6666666666666666,0.6666666666666666,True,6.105967324983794,87500
4j3of_2jmra,branch20,fold1,test,False,179,0.3333333333333333,0.3333333333333333,True,12,0.6666666666666666,0.6666666666666666,True,5.826326118956786,84626
4j3of_2jmra,branch5,fold1,test,False,179,0.3333333333333333,0.3333333333333333,False,9,0.6666666666666666,0.6666666666666666,True,6.0807603859575465,88406
4j3of_2jmra,iid,fold1,test,False,179,0.1666666666666666,0.1666666666666666,False,10,0.6666666666666666,0.6666666666666666,True,6.040882349945605,88319
4j3of_2jmra,random,fold1,test,False,179,0.3333333333333333,0.3333333333333333,True,11,0.6666666666666666,0.6666666666666666,True,5.9964797589345835,85268
4j3of_2jmra,temp,fold1,test,False,179,0.3333333333333333,0.3333333333333333,True,14,0.6666666666666666,0.6666666666666666,True,8.026247833971865,112232
4jphb_5hk5h,branch10,fold2,test,False,119,0.0,0.0,False,1,0.21428571428571427,0.21428571428571427,False,3.695958706084639,46685
4jphb_5hk5h,branch20,fold2,test,False,119,0.0,0.0,False,2,0.21428571428571427,0.21428571428571427,False,3.4585855794139206,41513
4jphb_5hk5h,branch5,fold2,test,False,119,0.0,0.0,False,1,0.21428571428571427,0.21428571428571427,False,3.8929969891905785,51686
4jphb_5hk5h,iid,fold2,test,False,119,0.0,0.0,False,4,0.21428571428571427,0.21428571428571427,False,4.327375635039061,57749
4jphb_5hk5h,random,fold2,test,False,119,0.0714285714285714,0.0714285714285714,False,7,0.2857142857142857,0.2857142857142857,True,4.0683723841793835,54335
4jphb_5hk5h,temp,fold2,test,False,119,0.1428571428571428,0.1428571428571428,False,5,0.21428571428571427,0.21428571428571427,False,5.81697423895821,81023
4nc9c_4n9wa,branch10,fold2,dev,True,376,0.0659340659340659,0.1428571428571428,False,16,0.19047619047619047,0.19047619047619047,False,16.251250457018614,208825
4nc9c_4n9wa,branch20,fold2,dev,True,376,0.1428571428571428,0.1428571428571428,False,16,0.19047619047619047,0.19047619047619047,False,16.179832507972606,207352
4nc9c_4n9wa,branch5,fold2,dev,True,376,0.0952380952380952,0.0952380952380952,False,16,0.19047619047619047,0.19047619047619047,False,16.29069338500267,209179
4nc9c_4n9wa,iid,fold2,dev,True,376,0.0659340659340659,0.1428571428571428,False,16,0.19047619047619047,0.19047619047619047,False,16.331252451986074,209518
4nc9c_4n9wa,random,fold2,dev,True,376,0.0952380952380952,0.0952380952380952,False,16,0.19047619047619047,0.19047619047619047,False,16.089738657989074,206491
4nc9c_4n9wa,temp,fold2,dev,True,376,0.0476190476190476,0.0476190476190476,False,16,0.19047619047619047,0.19047619047619047,False,24.228545185935218,277946
4o0pa_4o01d,branch10,fold1,test,True,489,0.1,0.1,False,11,0.1,0.1,False,21.270653647952713,234743
4o0pa_4o01d,branch20,fold1,test,True,489,0.1,0.1,False,10,0.2,0.2,False,21.591935992997605,235640
4o0pa_4o01d,branch5,fold1,test,True,489,0.0973684210526316,0.15,False,11,0.1,0.1,False,21.19884608098073,235064
4o0pa_4o01d,iid,fold1,test,True,489,0.0,0.0,False,8,0.15,0.15,False,21.318749514990486,234497
4o0pa_4o01d,random,fold1,test,True,489,0.05,0.05,False,11,0.1,0.1,False,20.98283515998628,232205
4o0pa_4o01d,temp,fold1,test,True,489,0.1,0.1,False,11,0.1,0.1,False,37.237976467993576,377608
4ow6b_4ae0a,branch10,fold2,dev,True,523,0.0,0.0,False,13,0.18181818181818182,0.18181818181818182,False,29.81587051396491,306575
4ow6b_4ae0a,branch20,fold2,dev,True,523,0.0,0.0,False,14,0.18181818181818182,0.18181818181818182,False,29.136238216015045,298727
4ow6b_4ae0a,branch5,fold2,dev,True,523,0.0,0.0,False,13,0.18181818181818182,0.18181818181818182,False,30.639515899005346,320159
4ow6b_4ae0a,iid,fold2,dev,True,523,0.0909090909090909,0.0909090909090909,False,16,0.18181818181818182,0.18181818181818182,False,31.037550052977167,320327
4ow6b_4ae0a,random,fold2,dev,True,523,0.0382775119617225,0.0909090909090909,False,15,0.18181818181818182,0.18181818181818182,False,31.218975120980758,322526
4ow6b_4ae0a,temp,fold2,dev,True,523,0.0,0.0,False,13,0.18181818181818182,0.18181818181818182,False,49.027984618966,484179
4phqa_2wcdx,branch10,fold1,test,False,291,0.0,0.0,False,7,0.6666666666666666,0.6666666666666666,True,11.503777322068345,137501
4phqa_2wcdx,branch20,fold1,test,False,291,0.0,0.0,False,8,0.6666666666666666,0.6666666666666666,True,10.963891504041385,131333
4phqa_2wcdx,branch5,fold1,test,False,291,0.0,0.0,False,9,0.6666666666666666,0.6666666666666666,True,11.482513209048193,142127
4phqa_2wcdx,iid,fold1,test,False,291,0.0,0.0,False,7,0.6666666666666666,0.6666666666666666,True,12.022150593053084,148619
4phqa_2wcdx,random,fold1,test,False,291,0.0,0.0,False,12,0.6666666666666666,0.6666666666666666,True,11.75892123603262,147533
4phqa_2wcdx,temp,fold1,test,False,291,0.0,0.0,False,6,0.6666666666666666,0.6666666666666666,True,19.049355075054336,237082
4pyia_4pyja,branch10,fold1,test,True,208,0.08552631578947359,0.2105263157894736,False,10,0.08552631578947367,0.21052631578947367,False,8.197871609125286,120011
4pyia_4pyja,branch20,fold1,test,True,208,0.0,0.0,False,12,0.08552631578947367,0.21052631578947367,False,7.904048706404865,116216
4pyia_4pyja,branch5,fold1,test,True,208,0.0,0.0,False,9,0.08552631578947367,0.21052631578947367,False,8.147044690325856,121601
4pyia_4pyja,iid,fold1,test,True,208,0.08026315789473679,0.1052631578947368,False,12,0.10526315789473684,0.10526315789473684,False,8.307335652410984,122828
4pyia_4pyja,random,fold1,test,True,208,0.0,0.0,False,12,0.13289473684210526,0.15789473684210525,False,8.112041470129043,120929
4pyia_4pyja,temp,fold1,test,True,208,0.0,0.0,False,11,0.2710526315789473,0.42105263157894735,True,11.111397145316005,156394
4qhfa_4qhha,branch10,fold1,dev,True,109,0.1185185185185185,0.2666666666666666,True,16,0.11851851851851852,0.26666666666666666,True,3.6523112729773857,57392
4qhfa_4qhha,branch20,fold1,dev,True,109,0.0888888888888889,0.2,False,16,0.26666666666666666,0.26666666666666666,True,3.470780595962424,53000
4qhfa_4qhha,branch5,fold1,dev,True,109,0.0592592592592593,0.1333333333333333,False,16,0.12592592592592594,0.2,False,3.7253933779429644,59129
4qhfa_4qhha,iid,fold1,dev,True,109,0.0592592592592593,0.1333333333333333,False,16,0.0888888888888889,0.2,False,3.807655173004605,60872
4qhfa_4qhha,random,fold1,dev,True,109,0.0222222222222222,0.1333333333333333,False,16,0.0962962962962963,0.13333333333333333,False,3.6378649849793874,58055
4qhfa_4qhha,temp,fold1,dev,True,109,0.0592592592592593,0.1333333333333333,False,16,0.25925925925925924,0.3333333333333333,True,4.6107631699997,71969
4rmbb_4rmba,branch10,fold1,test,False,155,0.5,0.5,False,11,1.0,1.0,True,5.8604241400025785,83390
4rmbb_4rmba,branch20,fold1,test,False,155,0.5,0.5,False,11,1.0,1.0,True,5.752185061981436,78464
4rmbb_4rmba,branch5,fold1,test,False,155,0.0,0.0,False,11,1.0,1.0,True,5.922464038012549,86834
4rmbb_4rmba,iid,fold1,test,False,155,0.5,0.5,False,8,1.0,1.0,True,6.030560510000214,86957
4rmbb_4rmba,random,fold1,test,False,155,0.5,0.5,False,13,1.0,1.0,True,5.906160591985099,87266
4rmbb_4rmba,temp,fold1,test,False,155,0.5,0.5,False,12,1.0,1.0,True,7.680556078033987,112544
4rwna_4rwqb,branch10,fold1,dev,True,349,-0.2,0.3,False,16,-0.10625000000000001,0.3,False,18.195650860958267,228689
4rwna_4rwqb,branch20,fold1,dev,True,349,-0.2,0.3,False,16,-0.10625000000000001,0.3,False,17.925009509024676,227915
4rwna_4rwqb,branch5,fold1,dev,True,349,-0.26875,0.2,False,16,-0.10625000000000001,0.3,False,17.88905076100491,229256
4rwna_4rwqb,iid,fold1,dev,True,349,-0.26875,0.2,False,16,-0.006249999999999978,0.4,False,18.144014181976672,229436
4rwna_4rwqb,random,fold1,dev,True,349,-0.07500000000000001,0.3,False,16,-0.0625,0.25,False,17.728245882957708,225491
4rwna_4rwqb,temp,fold1,dev,True,349,-0.2,0.3,False,16,-0.006249999999999978,0.4,False,26.906992325966712,326064
4uv2d_4q79f,branch10,fold2,dev,False,235,0.0,0.0,False,0,0.0,0.0,False,9.220736442017369,124358
4uv2d_4q79f,branch20,fold2,dev,False,235,0.0,0.0,False,0,0.0,0.0,False,8.725799912004732,120953
4uv2d_4q79f,branch5,fold2,dev,False,235,0.0,0.0,False,0,0.0,0.0,False,9.173303974966984,124412
4uv2d_4q79f,iid,fold2,dev,False,235,0.0,0.0,False,0,0.0,0.0,False,9.32094089599559,126152
4uv2d_4q79f,random,fold2,dev,False,235,0.0,0.0,False,0,0.0,0.0,False,8.614541627001017,119099
4uv2d_4q79f,temp,fold2,dev,False,235,0.0,0.0,False,0,0.5,0.5,False,13.522595457965508,183195
4y0mj_4xwsd,branch10,fold2,test,True,209,0.28846153846153844,0.5384615384615384,True,16,0.4278846153846154,0.6153846153846154,True,7.737163473910186,117821
4y0mj_4xwsd,branch20,fold2,test,True,209,0.4278846153846154,0.6153846153846154,True,16,0.4903846153846154,0.6153846153846154,True,7.758058048959356,115427
4y0mj_4xwsd,branch5,fold2,test,True,209,0.2740384615384615,0.4615384615384615,True,16,0.4903846153846154,0.6153846153846154,True,7.712919529934879,118058
4y0mj_4xwsd,iid,fold2,test,True,209,0.4278846153846154,0.6153846153846154,True,16,0.5048076923076923,0.6923076923076923,True,7.706935244961642,118232
4y0mj_4xwsd,random,fold2,test,True,209,0.28846153846153844,0.5384615384615384,True,16,0.4278846153846154,0.6153846153846154,True,7.579266867949627,115634
4y0mj_4xwsd,temp,fold2,test,True,209,0.3653846153846154,0.6153846153846154,True,16,0.4278846153846154,0.6153846153846154,True,10.306029654922895,145071
4ydqb_4twaa,branch10,fold1,test,True,488,0.04814814814814811,0.1481481481481481,False,16,0.12314814814814815,0.14814814814814814,False,30.921444265171885,330701
4ydqb_4twaa,branch20,fold1,test,True,488,0.04814814814814811,0.1481481481481481,False,16,0.12314814814814815,0.14814814814814814,False,30.776342106051743,327623
4ydqb_4twaa,branch5,fold1,test,True,488,0.04814814814814811,0.1481481481481481,False,16,0.12314814814814815,0.14814814814814814,False,31.07376834517345,334430
4ydqb_4twaa,iid,fold1,test,True,488,0.04814814814814811,0.1481481481481481,False,16,0.12314814814814815,0.14814814814814814,False,31.655495500192046,333782
4ydqb_4twaa,random,fold1,test,True,488,-0.20185185185185187,0.1481481481481481,False,16,0.12314814814814815,0.14814814814814814,False,30.647697327192873,327794
4ydqb_4twaa,temp,fold1,test,True,488,0.04814814814814811,0.1481481481481481,False,16,0.12314814814814815,0.14814814814814814,False,46.54837935324758,470575
4yhdg_7ahle,branch10,fold1,dev,True,293,0.1830508474576272,0.2,False,16,0.3163841807909604,0.3333333333333333,False,13.475098505965434,168908
4yhdg_7ahle,branch20,fold1,dev,True,293,0.1661016949152543,0.2,False,16,0.3333333333333333,0.3333333333333333,False,12.79015488101868,159428
4yhdg_7ahle,branch5,fold1,dev,True,293,0.1830508474576272,0.2,False,16,0.3163841807909604,0.3333333333333333,False,13.687874370021746,173360
4yhdg_7ahle,iid,fold1,dev,True,293,0.14915254237288142,0.2,False,16,0.3163841807909604,0.3333333333333333,False,14.458022408012766,180206
4yhdg_7ahle,random,fold1,dev,True,293,0.1333333333333333,0.1333333333333333,False,16,0.3163841807909604,0.3333333333333333,False,14.333102871023584,177047
4yhdg_7ahle,temp,fold1,dev,True,293,0.1830508474576272,0.2,False,16,0.3163841807909604,0.3333333333333333,False,21.210760354006197,268867
4zrbc_4zrbh,branch10,fold2,test,False,126,0.5833333333333334,0.6666666666666666,True,16,0.5833333333333333,0.6666666666666666,True,4.164669596008025,67904
4zrbc_4zrbh,branch20,fold2,test,False,126,0.41666666666666663,0.6666666666666666,True,16,0.41666666666666663,0.6666666666666666,True,3.9914991179830395,65153
4zrbc_4zrbh,branch5,fold2,test,False,126,0.5833333333333334,0.6666666666666666,True,16,0.5833333333333333,0.6666666666666666,True,4.176195570966229,68660
4zrbc_4zrbh,iid,fold2,test,False,126,0.3333333333333333,0.6666666666666666,True,16,0.3333333333333333,0.6666666666666666,True,4.12677548796637,68825
4zrbc_4zrbh,random,fold2,test,False,126,-0.1666666666666666,0.0,False,16,0.3333333333333333,0.6666666666666666,True,3.9897036079782993,65564
4zrbc_4zrbh,temp,fold2,test,False,126,0.3333333333333333,0.3333333333333333,True,16,0.41666666666666663,0.6666666666666666,True,5.483784884971101,77764
5aoeb_5ly6b,branch10,fold1,dev,True,490,-0.0971014492753623,0.2,False,16,0.03260869565217392,0.25,False,30.108446347992867,317861
5aoeb_5ly6b,branch20,fold1,dev,True,490,-0.0971014492753623,0.2,False,16,0.02554347826086957,0.1125,False,28.751716710045002,307700
5aoeb_5ly6b,branch5,fold1,dev,True,490,-0.09311594202898549,0.175,False,16,0.020833333333333343,0.1875,False,29.683852562040556,317846
5aoeb_5ly6b,iid,fold1,dev,True,490,-0.0971014492753623,0.2,False,16,0.039855072463768126,0.25,False,30.67940995102981,325885
5aoeb_5ly6b,random,fold1,dev,True,490,-0.09510869565217389,0.1875,False,16,0.020833333333333343,0.1875,False,29.568256529048085,318785
5c1va_5c1vb,branch10,fold1,test,True,318,-0.37698412698412703,0.0277777777777777,False,16,-0.32539682539682535,0.05555555555555555,False,17.00056250306079,222878
5c1va_5c1vb,branch20,fold1,test,True,318,-0.238095238095238,0.0,False,16,-0.23809523809523808,0.0,False,16.889209544984624,221063
5c1va_5c1vb,branch5,fold1,test,True,318,-0.37698412698412703,0.0277777777777777,False,16,-0.32539682539682535,0.05555555555555555,False,16.884663213044405,223295
5c1va_5c1vb,iid,fold1,test,True,318,-0.4722222222222223,0.0277777777777777,False,16,-0.2857142857142857,0.0,False,16.80797457403969,222557
5c1va_5c1vb,random,fold1,test,True,318,-0.32539682539682535,0.0555555555555555,False,16,-0.32539682539682535,0.05555555555555555,False,16.700544789026026,220148
5c1va_5c1vb,temp,fold1,test,True,318,-0.37698412698412703,0.0277777777777777,False,16,0.05952380952380952,0.08333333333333333,False,23.083106421050616,286531
5f5rb_5f3ka,branch10,fold2,test,False,225,0.0967741935483871,0.0967741935483871,False,15,0.25806451612903225,0.25806451612903225,True,7.411961165023968,108110
5f5rb_5f3ka,branch20,fold2,test,False,225,0.0967741935483871,0.0967741935483871,False,13,0.22580645161290322,0.22580645161290322,False,7.378227757057175,105959
5f5rb_5f3ka,branch5,fold2,test,False,225,0.1612903225806451,0.1612903225806451,False,10,0.22580645161290322,0.22580645161290322,False,7.46488407504512,109898
5f5rb_5f3ka,iid,fold2,test,False,225,0.0967741935483871,0.0967741935483871,False,12,0.22580645161290322,0.22580645161290322,False,7.552461063023657,110384
5f5rb_5f3ka,random,fold2,test,False,225,0.0967741935483871,0.0967741935483871,False,13,0.22580645161290322,0.22580645161290322,False,7.404726381064393,107621
5f5rb_5f3ka,temp,fold2,test,False,225,0.0967741935483871,0.0967741935483871,False,12,0.22580645161290322,0.22580645161290322,False,11.382021916040685,154036
5flue_2uy7d,branch10,fold1,test,False,163,0.19444444444444448,0.4166666666666667,True,15,0.4166666666666667,0.4166666666666667,True,4.702994390856475,69617
5flue_2uy7d,branch20,fold1,test,False,163,0.4166666666666667,0.4166666666666667,True,16,0.4166666666666667,0.4166666666666667,True,4.60459873219952,67520
5flue_2uy7d,branch5,fold1,test,False,163,0.19444444444444448,0.4166666666666667,True,16,0.36111111111111116,0.5833333333333334,True,4.817319429479539,71219
5flue_2uy7d,iid,fold1,test,False,163,0.3333333333333333,0.3333333333333333,True,15,0.3888888888888889,0.5,True,4.991358712315559,72944
5flue_2uy7d,random,fold1,test,False,163,0.3333333333333333,0.3333333333333333,True,16,0.3333333333333333,0.3333333333333333,True,4.747383549343795,68699
5flue_2uy7d,temp,fold1,test,False,163,0.08333333333333337,0.4166666666666667,False,16,0.3333333333333333,0.3333333333333333,True,6.309477388393134,86222
5hmga_3ztje,branch10,fold1,test,True,328,0.0714285714285714,0.0714285714285714,False,16,0.14285714285714285,0.14285714285714285,False,16.083572120929603,194369
5hmga_3ztje,branch20,fold1,test,True,328,0.0873015873015873,0.1428571428571428,False,15,0.14285714285714285,0.14285714285714285,False,15.367976584937423,185780
5hmga_3ztje,branch5,fold1,test,True,328,0.0714285714285714,0.0714285714285714,False,16,0.14285714285714285,0.14285714285714285,False,16.18575277895434,198353
5hmga_3ztje,iid,fold1,test,True,328,0.0873015873015873,0.1428571428571428,False,16,0.14285714285714285,0.14285714285714285,False,16.483535663981456,204656
5hmga_3ztje,random,fold1,test,True,328,0.0714285714285714,0.0714285714285714,False,16,0.14285714285714285,0.14285714285714285,False,16.590096795989666,203561
5hmga_3ztje,temp,fold1,test,True,328,0.0873015873015873,0.1428571428571428,False,16,0.14285714285714285,0.14285714285714285,False,23.528356261958834,290205
5i2ma_5i2sa,branch10,fold1,test,True,413,0.0555555555555555,0.0555555555555555,False,15,0.08333333333333333,0.08333333333333333,False,24.09261144400807,269894
5i2ma_5i2sa,branch20,fold1,test,True,413,0.0555555555555555,0.0555555555555555,False,14,0.05555555555555555,0.05555555555555555,False,22.9382517929771,255107
5i2ma_5i2sa,branch5,fold1,test,True,413,0.0555555555555555,0.0555555555555555,False,14,0.08333333333333333,0.08333333333333333,False,24.397467066999525,273905
5i2ma_5i2sa,iid,fold1,test,True,413,0.0555555555555555,0.0555555555555555,False,14,0.08333333333333333,0.08333333333333333,False,24.91093151300447,280475
5i2ma_5i2sa,random,fold1,test,True,413,0.0555555555555555,0.0555555555555555,False,13,0.05555555555555555,0.05555555555555555,False,24.713223628001288,272168
5i2ma_5i2sa,temp,fold1,test,True,413,0.0555555555555555,0.0555555555555555,False,14,0.08333333333333333,0.08333333333333333,False,35.90873200405622,395050
5jyta_2qkee,branch10,fold1,test,False,106,-0.09505941213258291,0.0512820512820512,False,16,-0.02188868042526579,0.05128205128205128,False,3.174792835023254,50063
5jyta_2qkee,branch20,fold1,test,False,106,-0.1694809255784866,0.0256410256410256,False,16,-0.04252657911194499,0.1282051282051282,False,3.001249682973139,47492
5jyta_2qkee,branch5,fold1,test,False,106,-0.1694809255784866,0.0256410256410256,False,16,-0.04252657911194499,0.1282051282051282,False,3.275957346020732,51800
5jyta_2qkee,iid,fold1,test,False,106,-0.21575984990619138,0.0769230769230769,False,16,-0.04252657911194499,0.1282051282051282,False,3.318527518014889,53726
5jyta_2qkee,random,fold1,test,False,106,-0.21450906816760482,0.1025641025641025,False,16,-0.04252657911194499,0.1282051282051282,False,3.1422878860030323,50438
5jyta_2qkee,temp,fold1,test,False,106,-0.16823014383989998,0.0512820512820512,False,16,0.00250156347717323,0.05128205128205128,False,4.1512026020209305,63400
5jzha_5jztg,branch10,fold1,test,True,424,0.2955536181342633,0.3225806451612903,False,16,0.3735832606800349,0.3870967741935484,False,27.976687824935652,311681
5jzha_5jztg,branch20,fold1,test,True,424,0.2955536181342633,0.3225806451612903,False,16,0.45684394071490847,0.4838709677419355,True,27.189891024958342,304025
5jzha_5jztg,branch5,fold1,test,True,424,0.27898866608544026,0.3870967741935484,False,16,0.3007846556233653,0.3548387096774194,False,28.104292093019467,317564
5jzha_5jztg,iid,fold1,test,True,424,0.3840453356582389,0.4516129032258064,False,16,0.38404533565823884,0.45161290322580644,False,28.845246832002886,317267
5jzha_5jztg,random,fold1,test,True,424,0.3029642545771578,0.4516129032258064,False,16,0.33827375762859635,0.41935483870967744,True,28.82114133698633,320144
5jzha_5jztg,temp,fold1,test,True,424,0.2955536181342633,0.3225806451612903,False,16,0.3007846556233653,0.3548387096774194,False,39.04477883700747,425290
5keqf_1dzla,branch10,fold2,dev,False,473,0.0,0.0,False,15,0.25,0.25,True,31.44090397376567,330486
5keqf_1dzla,branch20,fold2,dev,False,473,0.25,0.25,True,14,0.5,0.5,True,30.233647952787578,325027
5keqf_1dzla,branch5,fold2,dev,False,473,0.0,0.0,False,15,0.25,0.25,True,31.37258035922423,338299
