mode,target_id,candidate_id,n_residues,budget,valid,error,final_marker_present,terminated,generated_tokens,raw_hypothesis_markers,hypotheses,nonempty_hypotheses,final_contacts,final_f1
forced,afdb:AF-A0A023B953-F1,3,236,1024,False,unexpected token '<begin_statements>' at history offset 1654,True,False,2568,5,0,0,0,0.0
forced,afdb:AF-A0A023B953-F1,4,236,1024,False,unexpected token '<begin_statements>' at history offset 1656,True,False,2567,4,0,0,0,0.0
forced,afdb:AF-A0A023B953-F1,5,236,1024,False,unexpected token '<begin_statements>' at history offset 1596,True,False,2567,4,0,0,0,0.0
forced,afdb:AF-A0A023B953-F1,6,236,1024,False,unexpected token '<begin_statements>' at history offset 1596,True,False,2567,4,0,0,0,0.0
forced,afdb:AF-A0A023B953-F1,7,236,1024,False,unexpected token '<begin_statements>' at history offset 1528,True,False,2568,6,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,0,405,2048,False,unexpected token '<begin_statements>' at history offset 3035,True,False,4606,3,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,1,405,2048,False,unexpected token '<begin_statements>' at history offset 3314,True,False,4606,3,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,2,405,2048,False,unexpected token '<begin_statements>' at history offset 3185,True,False,4606,3,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,3,405,2048,False,unexpected token '<begin_statements>' at history offset 3631,True,False,4605,5,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,4,405,2048,False,unexpected token '<begin_statements>' at history offset 3307,True,False,4605,5,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,5,405,2048,False,unexpected token '<begin_statements>' at history offset 2908,True,False,4605,5,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,6,405,2048,False,unexpected token '<begin_statements>' at history offset 2908,True,False,4605,5,0,0,0,0.0
forced,afdb:AF-A0A0A0LEI7-F1,7,405,2048,False,unexpected token '<begin_statements>' at history offset 2997,True,False,4607,4,0,0,0,0.0
forced,afdb:AF-A0A0C9R476-F1,0,108,0,False,unexpected token '<begin_statements>' at history offset 223,True,False,777,3,0,0,0,0.0
forced,afdb:AF-A0A0C9R476-F1,1,108,0,False,unexpected token '<begin_statements>' at history offset 247,True,False,777,3,0,0,0,0.0
forced,afdb:AF-A0A0C9R476-F1,2,108,0,False,unexpected token '<begin_statements>' at history offset 286,True,False,777,2,0,0,0,0.0
forced,afdb:AF-A0A0C9R476-F1,3,108,0,True,,True,True,182,0,0,0,60,0.3008849557522124
forced,afdb:AF-A0A0C9R476-F1,4,108,0,False,unexpected token '<begin_statements>' at history offset 226,True,False,777,3,0,0,0,0.0
forced,afdb:AF-A0A0C9R476-F1,5,108,0,False,unexpected token '<begin_statements>' at history offset 250,True,False,777,3,0,0,0,0.0
forced,afdb:AF-A0A0C9R476-F1,6,108,0,False,unexpected token '<begin_statements>' at history offset 190,True,False,777,3,0,0,0,0.0
forced,afdb:AF-A0A0C9R476-F1,7,108,0,False,unexpected token '<begin_statements>' at history offset 337,True,False,777,3,0,0,0,0.0
forced,afdb:AF-A0A2H3INI9-F1,0,225,0,False,unexpected token '<begin_statements>' at history offset 514,True,False,1479,2,0,0,0,0.0
forced,afdb:AF-A0A2H3INI9-F1,1,225,0,False,unexpected token '<begin_statements>' at history offset 478,True,False,1479,2,0,0,0,0.0
forced,afdb:AF-A0A2H3INI9-F1,2,225,0,False,unexpected token '<begin_statements>' at history offset 523,True,False,1479,2,0,0,0,0.0
forced,afdb:AF-A0A2H3INI9-F1,3,225,0,True,,True,True,578,0,0,0,192,0.6103542234332425
forced,afdb:AF-A0A2H3INI9-F1,4,225,0,True,,True,True,497,0,0,0,165,0.6352941176470588
forced,afdb:AF-A0A2H3INI9-F1,5,225,0,False,unexpected token '<begin_statements>' at history offset 526,True,False,1479,3,0,0,0,0.0
forced,afdb:AF-A0A2H3INI9-F1,6,225,0,False,unexpected token '<begin_statements>' at history offset 526,True,False,1479,2,0,0,0,0.0
forced,afdb:AF-A0A2H3INI9-F1,7,225,0,False,unexpected token '<begin_statements>' at history offset 469,True,False,1479,2,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,0,202,2048,False,unexpected token '<begin_statements>' at history offset 2475,True,False,3389,7,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,1,202,2048,False,unexpected token '<begin_statements>' at history offset 2384,True,False,3388,10,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,2,202,2048,False,unexpected token '<begin_statements>' at history offset 2481,True,False,3389,7,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,3,202,2048,False,unexpected token '<begin_statements>' at history offset 2331,True,False,3389,12,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,4,202,2048,False,unexpected token '<begin_statements>' at history offset 2479,True,False,3387,9,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,5,202,2048,False,unexpected token '<begin_statements>' at history offset 2525,True,False,3388,10,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,6,202,2048,False,unexpected token '<begin_statements>' at history offset 2392,True,False,3387,9,0,0,0,0.0
forced,afdb:AF-A0A2I1FP32-F1,7,202,2048,False,unexpected token '<begin_statements>' at history offset 2475,True,False,3389,7,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,0,69,1024,False,unexpected token '<begin_statements>' at history offset 1156,True,False,1566,13,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,1,69,1024,False,unexpected token '<begin_statements>' at history offset 1188,True,False,1565,11,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,2,69,1024,False,unexpected token '<begin_statements>' at history offset 1157,True,False,1567,10,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,3,69,1024,False,unexpected token '<begin_statements>' at history offset 1183,True,False,1566,13,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,4,69,1024,False,unexpected token '<begin_statements>' at history offset 1188,True,False,1565,12,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,5,69,1024,False,unexpected token '<begin_statements>' at history offset 1140,True,False,1565,12,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,6,69,1024,False,unexpected token '<begin_statements>' at history offset 1114,True,False,1566,13,0,0,0,0.0
forced,afdb:AF-A0A397JLG7-F1,7,69,1024,False,unexpected token '<begin_statements>' at history offset 1178,True,False,1567,10,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,0,133,2048,False,unexpected token '<begin_statements>' at history offset 2422,True,False,2973,8,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,1,133,2048,False,unexpected token '<begin_statements>' at history offset 2328,True,False,2975,11,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,2,133,2048,False,unexpected token '<begin_statements>' at history offset 2428,True,False,2973,8,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,3,133,2048,False,unexpected token '<begin_statements>' at history offset 2365,True,False,2973,11,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,4,133,2048,False,unexpected token '<begin_statements>' at history offset 2274,True,False,2975,14,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,5,133,2048,False,unexpected token '<begin_statements>' at history offset 2413,True,False,2973,8,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,6,133,2048,False,unexpected token '<begin_statements>' at history offset 2353,True,False,2973,8,0,0,0,0.0
forced,afdb:AF-A0A3B7PY05-F1,7,133,2048,False,unexpected token '<begin_statements>' at history offset 2301,True,False,2975,11,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,0,132,256,False,unexpected token '<begin_statements>' at history offset 546,True,False,1175,6,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,1,132,256,False,unexpected token '<begin_statements>' at history offset 528,True,False,1175,6,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,2,132,256,False,unexpected token '<begin_statements>' at history offset 504,True,False,1175,6,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,3,132,256,False,unexpected token '<begin_statements>' at history offset 503,True,False,1177,5,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,4,132,256,False,unexpected token '<begin_statements>' at history offset 468,True,False,1175,7,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,5,132,256,False,unexpected token '<begin_statements>' at history offset 522,True,False,1175,5,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,6,132,256,False,unexpected token '<begin_statements>' at history offset 467,True,False,1177,5,0,0,0,0.0
forced,afdb:AF-A0A3M0CI41-F1,7,132,256,False,unexpected token '<begin_statements>' at history offset 618,True,False,1175,5,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,0,321,2048,False,unexpected token '<begin_statements>' at history offset 3095,True,False,4102,2,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,1,321,2048,False,unexpected token '<begin_statements>' at history offset 3183,True,False,4103,3,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,2,321,2048,False,unexpected token '<begin_statements>' at history offset 3126,True,False,4103,3,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,3,321,2048,False,unexpected token '<begin_statements>' at history offset 3389,True,False,4102,2,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,4,321,2048,False,unexpected token '<begin_statements>' at history offset 3075,True,False,4103,3,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,5,321,2048,False,unexpected token '<begin_statements>' at history offset 3150,True,False,4103,3,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,6,321,2048,False,unexpected token '<begin_statements>' at history offset 3160,True,False,4101,4,0,0,0,0.0
forced,afdb:AF-A0A3N7ZB61-F1,7,321,2048,False,unexpected token '<begin_statements>' at history offset 3174,True,False,4103,3,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,0,251,0,False,unexpected token '<begin_statements>' at history offset 598,True,False,1635,1,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,1,251,0,False,unexpected token '<begin_statements>' at history offset 652,True,False,1635,2,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,2,251,0,False,unexpected token '<begin_statements>' at history offset 460,True,False,1635,2,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,3,251,0,False,unexpected token '<begin_statements>' at history offset 487,True,False,1635,2,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,4,251,0,False,unexpected token '<begin_statements>' at history offset 532,True,False,1635,2,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,5,251,0,False,unexpected token '<begin_statements>' at history offset 679,True,False,1635,2,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,6,251,0,False,unexpected token '<begin_statements>' at history offset 697,True,True,1473,1,0,0,0,0.0
forced,afdb:AF-A0A497H822-F1,7,251,0,False,unexpected token '<begin_statements>' at history offset 748,True,False,1635,2,0,0,0,0.0
forced,afdb:AF-A0A4C1Y3M6-F1,0,164,0,True,,True,True,401,0,0,0,133,0.7490636704119851
forced,afdb:AF-A0A4C1Y3M6-F1,1,164,0,False,unexpected token '<begin_statements>' at history offset 352,True,False,1113,3,0,0,0,0.0
forced,afdb:AF-A0A4C1Y3M6-F1,2,164,0,False,unexpected token '<begin_statements>' at history offset 343,True,False,1113,3,0,0,0,0.0
forced,afdb:AF-A0A4C1Y3M6-F1,3,164,0,False,unexpected token '<begin_statements>' at history offset 379,True,False,1113,3,0,0,0,0.0
forced,afdb:AF-A0A4C1Y3M6-F1,4,164,0,False,unexpected token '<begin_statements>' at history offset 340,True,False,1113,3,0,0,0,0.0
forced,afdb:AF-A0A4C1Y3M6-F1,5,164,0,False,unexpected token '<begin_statements>' at history offset 370,True,False,1113,3,0,0,0,0.0
forced,afdb:AF-A0A4C1Y3M6-F1,6,164,0,True,,True,True,368,0,0,0,122,0.625
forced,afdb:AF-A0A4C1Y3M6-F1,7,164,0,False,unexpected token '<begin_statements>' at history offset 391,True,True,762,1,0,0,0,0.0
forced,afdb:AF-A0A6D2JV33-F1,0,218,1024,False,unexpected token '<begin_statements>' at history offset 1560,True,False,2459,4,0,0,0,0.0
forced,afdb:AF-A0A6D2JV33-F1,1,218,1024,False,unexpected token '<begin_statements>' at history offset 1615,True,False,2460,5,0,0,0,0.0
forced,afdb:AF-A0A6D2JV33-F1,2,218,1024,False,unexpected token '<begin_statements>' at history offset 1566,True,False,2459,4,0,0,0,0.0
forced,afdb:AF-A0A6D2JV33-F1,3,218,1024,True,,True,True,1546,2,2,2,174,0.42696629213483145
forced,afdb:AF-A0A6D2JV33-F1,4,218,1024,False,unexpected token '<begin_statements>' at history offset 1563,True,False,2459,4,0,0,0,0.0
forced,afdb:AF-A0A6D2JV33-F1,5,218,1024,False,unexpected token '<begin_statements>' at history offset 1569,True,False,2459,4,0,0,0,0.0
forced,afdb:AF-A0A6D2JV33-F1,6,218,1024,False,unexpected token '<begin_statements>' at history offset 1548,True,False,2459,4,0,0,0,0.0
forced,afdb:AF-A0A6D2JV33-F1,7,218,1024,False,unexpected token '<begin_statements>' at history offset 1584,True,False,2459,4,0,0,0,0.0
forced,afdb:AF-A0A7Z9Y145-F1,0,151,1024,True,,True,True,1240,5,5,5,72,0.05154639175257732
forced,afdb:AF-A0A7Z9Y145-F1,1,151,1024,False,unexpected token '<begin_statements>' at history offset 1340,True,False,2059,7,0,0,0,0.0
forced,afdb:AF-A0A7Z9Y145-F1,2,151,1024,False,unexpected token '<begin_statements>' at history offset 1209,True,False,2057,12,0,0,0,0.0
forced,afdb:AF-A0A7Z9Y145-F1,3,151,1024,False,unexpected token '<begin_statements>' at history offset 1468,True,False,2058,5,0,0,0,0.0
forced,afdb:AF-A0A7Z9Y145-F1,4,151,1024,False,unexpected token '<begin_statements>' at history offset 1313,True,False,2059,7,0,0,0,0.0
forced,afdb:AF-A0A7Z9Y145-F1,5,151,1024,False,unexpected token '<begin_statements>' at history offset 1262,True,False,2059,7,0,0,0,0.0
forced,afdb:AF-A0A7Z9Y145-F1,6,151,1024,False,unexpected token '<begin_statements>' at history offset 1444,True,False,2058,5,0,0,0,0.0
forced,afdb:AF-A0A7Z9Y145-F1,7,151,1024,False,unexpected token '<begin_statements>' at history offset 1361,True,False,2059,7,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,0,173,2048,False,unexpected token '<begin_statements>' at history offset 2393,True,False,3214,10,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,1,173,2048,False,unexpected token '<begin_statements>' at history offset 2432,True,False,3214,10,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,2,173,2048,False,unexpected token '<begin_statements>' at history offset 2381,True,False,3214,10,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,3,173,2048,False,unexpected token '<begin_statements>' at history offset 2357,True,False,3214,10,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,4,173,2048,False,unexpected token '<begin_statements>' at history offset 2363,True,False,3214,10,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,5,173,2048,False,unexpected token '<begin_statements>' at history offset 2414,True,False,3214,10,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,6,173,2048,False,unexpected token '<begin_statements>' at history offset 2319,True,False,3215,11,0,0,0,0.0
forced,afdb:AF-A0A815WMA6-F1,7,173,2048,False,unexpected token '<begin_statements>' at history offset 2382,True,False,3215,11,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,0,163,256,False,unexpected token '<begin_statements>' at history offset 596,True,False,1363,3,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,1,163,256,False,unexpected token '<begin_statements>' at history offset 623,True,False,1363,4,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,2,163,256,False,unexpected token '<begin_statements>' at history offset 575,True,False,1363,4,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,3,163,256,False,unexpected token '<begin_statements>' at history offset 647,True,False,1363,4,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,4,163,256,False,unexpected token '<begin_statements>' at history offset 552,True,False,1361,5,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,5,163,256,False,unexpected token '<begin_statements>' at history offset 656,True,False,1363,4,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,6,163,256,False,unexpected token '<begin_statements>' at history offset 683,True,False,1363,4,0,0,0,0.0
forced,afdb:AF-T1AV83-F1,7,163,256,False,unexpected token '<begin_statements>' at history offset 578,True,False,1363,3,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,0,158,256,False,unexpected token '<begin_statements>' at history offset 587,True,False,1333,4,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,1,158,256,False,unexpected token '<begin_statements>' at history offset 611,True,False,1333,4,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,2,158,256,False,unexpected token '<begin_statements>' at history offset 611,True,False,1333,4,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,3,158,256,False,unexpected token '<begin_statements>' at history offset 608,True,False,1333,4,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,4,158,256,False,unexpected token '<begin_statements>' at history offset 626,True,False,1333,4,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,5,158,256,False,unexpected token '<begin_statements>' at history offset 569,True,False,1333,4,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,6,158,256,False,unexpected token '<begin_statements>' at history offset 590,True,False,1333,4,0,0,0,0.0
forced,esm:0000436d9b0fd313f22cb7e9d8eecd1b,7,158,256,False,unexpected token '<begin_statements>' at history offset 614,True,False,1333,4,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,0,132,256,False,unexpected token '<begin_statements>' at history offset 569,True,False,1177,4,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,1,132,256,False,unexpected token '<begin_statements>' at history offset 602,True,False,1177,4,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,2,132,256,False,unexpected token '<begin_statements>' at history offset 509,True,False,1177,4,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,3,132,256,False,unexpected token '<begin_statements>' at history offset 590,True,False,1177,4,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,4,132,256,False,unexpected token '<begin_statements>' at history offset 443,True,False,1177,4,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,5,132,256,False,unexpected token '<begin_statements>' at history offset 533,True,False,1177,4,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,6,132,256,False,unexpected token '<begin_statements>' at history offset 594,True,False,1175,5,0,0,0,0.0
forced,esm:00006e0cc08f6811d06e26109f635a8e,7,132,256,False,unexpected token '<begin_statements>' at history offset 516,True,False,1175,5,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,0,161,2048,False,unexpected token '<begin_statements>' at history offset 2458,True,False,3141,8,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,1,161,2048,False,unexpected token '<begin_statements>' at history offset 2462,True,False,3142,9,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,2,161,2048,False,unexpected token '<begin_statements>' at history offset 2425,True,False,3141,8,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,3,161,2048,False,unexpected token '<begin_statements>' at history offset 2410,True,False,3141,9,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,4,161,2048,False,unexpected token '<begin_statements>' at history offset 2428,True,False,3141,8,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,5,161,2048,False,unexpected token '<begin_statements>' at history offset 2437,True,False,3141,9,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,6,161,2048,False,unexpected token '<begin_statements>' at history offset 2416,True,False,3141,8,0,0,0,0.0
forced,esm:0000719068762cf99fef9ac191d9d000,7,161,2048,False,unexpected token '<begin_statements>' at history offset 2467,True,False,3141,8,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,0,348,256,False,unexpected token '<begin_statements>' at history offset 1466,True,False,2473,2,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,1,348,256,False,unexpected token '<begin_statements>' at history offset 1547,True,False,2473,2,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,2,348,256,False,unexpected token '<begin_statements>' at history offset 1430,True,False,2473,2,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,3,348,256,False,unexpected token '<begin_statements>' at history offset 1625,True,False,2473,2,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,4,348,256,False,unexpected token '<begin_statements>' at history offset 1352,True,False,2473,2,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,5,348,256,False,unexpected token '<begin_statements>' at history offset 1397,True,False,2473,2,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,6,348,256,False,unexpected token '<begin_statements>' at history offset 1463,True,False,2473,2,0,0,0,0.0
forced,esm:0000791f2e0eab7c82eec856a673ce28,7,348,256,False,unexpected token '<begin_statements>' at history offset 1535,True,False,2473,2,0,0,0,0.0
forced,esm:00009aff61bfb81530c64f5cd63afddc,0,292,1024,False,unexpected token '<begin_statements>' at history offset 1919,True,False,2905,3,0,0,0,0.0
forced,esm:00009aff61bfb81530c64f5cd63afddc,1,292,1024,False,unexpected token '<begin_statements>' at history offset 2051,True,False,2905,2,0,0,0,0.0
forced,esm:00009aff61bfb81530c64f5cd63afddc,2,292,1024,False,unexpected token '<begin_statements>' at history offset 2054,True,False,2905,2,0,0,0,0.0
forced,esm:00009aff61bfb81530c64f5cd63afddc,3,292,1024,False,unexpected token '<begin_statements>' at history offset 1974,True,False,2903,3,0,0,0,0.0
forced,esm:00009aff61bfb81530c64f5cd63afddc,4,292,1024,True,,True,True,1929,1,1,1,301,0.6792452830188679
forced,esm:00009aff61bfb81530c64f5cd63afddc,5,292,1024,False,incomplete contact triple,True,False,2903,2,0,0,0,0.0
forced,esm:00009aff61bfb81530c64f5cd63afddc,6,292,1024,False,unexpected token '<begin_statements>' at history offset 1943,True,False,2905,2,0,0,0,0.0
forced,esm:00009aff61bfb81530c64f5cd63afddc,7,292,1024,False,unexpected token '<begin_statements>' at history offset 1946,True,False,2905,2,0,0,0,0.0
forced,esm:0000aff5d2b25dbef209d2b224400539,0,108,1024,True,,True,True,1317,4,4,4,97,0.7794871794871795
forced,esm:0000aff5d2b25dbef209d2b224400539,1,108,1024,False,unexpected token '<begin_statements>' at history offset 1274,True,False,1801,6,0,0,0,0.0
forced,esm:0000aff5d2b25dbef209d2b224400539,2,108,1024,False,unexpected token '<begin_statements>' at history offset 1268,True,False,1801,7,0,0,0,0.0
forced,esm:0000aff5d2b25dbef209d2b224400539,3,108,1024,False,unexpected token '<begin_statements>' at history offset 1292,True,False,1801,6,0,0,0,0.0
forced,esm:0000aff5d2b25dbef209d2b224400539,4,108,1024,False,unexpected token '<begin_statements>' at history offset 1310,True,False,1801,6,0,0,0,0.0
forced,esm:0000aff5d2b25dbef209d2b224400539,5,108,1024,False,unexpected token '<begin_statements>' at history offset 1319,True,False,1801,6,0,0,0,0.0
forced,esm:0000aff5d2b25dbef209d2b224400539,6,108,1024,False,unexpected token '<begin_statements>' at history offset 1310,True,False,1801,6,0,0,0,0.0
forced,esm:0000aff5d2b25dbef209d2b224400539,7,108,1024,False,unexpected token '<begin_statements>' at history offset 1295,True,False,1801,6,0,0,0,0.0
forced,esm:0000e43142af73ba1254dc52c898fcb6,0,255,0,True,,True,True,761,0,0,0,253,0.24539877300613497
forced,esm:0000e43142af73ba1254dc52c898fcb6,1,255,0,False,unexpected token '<begin_statements>' at history offset 781,True,False,1659,2,0,0,0,0.0
forced,esm:0000e43142af73ba1254dc52c898fcb6,2,255,0,True,,True,True,671,0,0,0,223,0.33043478260869563
forced,esm:0000e43142af73ba1254dc52c898fcb6,3,255,0,True,,True,True,719,0,0,0,239,0.3907563025210084
forced,esm:0000e43142af73ba1254dc52c898fcb6,4,255,0,True,,True,True,797,0,0,0,265,0.2315369261477046
forced,esm:0000e43142af73ba1254dc52c898fcb6,5,255,0,True,,True,True,806,0,0,0,268,0.32936507936507936
forced,esm:0000e43142af73ba1254dc52c898fcb6,6,255,0,False,unexpected token '<begin_statements>' at history offset 556,True,False,1659,2,0,0,0,0.0
forced,esm:0000e43142af73ba1254dc52c898fcb6,7,255,0,False,unexpected token '<begin_statements>' at history offset 739,True,False,1659,1,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,0,134,1024,False,unexpected token '<begin_statements>' at history offset 1390,True,False,1956,5,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,1,134,1024,False,unexpected token '<begin_statements>' at history offset 1394,True,False,1957,6,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,2,134,1024,False,unexpected token '<begin_statements>' at history offset 1396,True,False,1956,5,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,3,134,1024,False,unexpected token '<begin_statements>' at history offset 1381,True,False,1956,5,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,4,134,1024,False,unexpected token '<begin_statements>' at history offset 1408,True,False,1956,5,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,5,134,1024,False,unexpected token '<begin_statements>' at history offset 1375,True,False,1956,5,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,6,134,1024,False,unexpected token '<begin_statements>' at history offset 1415,True,False,1957,6,0,0,0,0.0
forced,esm:00011d4810d4918d4092138bbc6b0f22,7,134,1024,False,unexpected token '<begin_statements>' at history offset 1345,True,False,1956,5,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,0,134,256,False,unexpected token '<begin_statements>' at history offset 490,True,False,1188,7,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,1,134,256,False,unexpected token '<begin_statements>' at history offset 597,True,False,1187,4,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,2,134,256,False,unexpected token '<begin_statements>' at history offset 600,True,False,1187,4,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,3,134,256,False,unexpected token '<begin_statements>' at history offset 426,True,False,1187,6,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,4,134,256,False,unexpected token '<begin_statements>' at history offset 491,True,False,1189,4,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,5,134,256,False,unexpected token '<begin_statements>' at history offset 470,True,False,1189,4,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,6,134,256,False,unexpected token '<begin_statements>' at history offset 536,True,False,1189,5,0,0,0,0.0
forced,esm:00012ca6bbd6262c16bf70b58b0bc173,7,134,256,False,unexpected token '<begin_statements>' at history offset 570,True,False,1187,5,0,0,0,0.0
