mode,stem,split,L,range,consensus_published,consensus_valid_only,mean_emission_fixed_r,best_emission_fixed_r,mean_frequency_fixed_r,best_frequency_fixed_r,mean_random_order_fixed_r,best_within_map_truth_ranking,mean_map_recall,union_recall,mean_contacts_over_r,fraction_maps_shorter_than_r,mean_cardinality_ceiling,best_cardinality_ceiling,fraction_maps_longer_than_r,unique_maps,true_contacts_seen_once_fraction,true_contacts_seen_at_most_five_fraction,true_contacts_seen_majority_fraction,blind_frequency_selected,blind_nll_selected,invalid,R,union_size,best_emission_1,best_map_recall_1,best_emission_5,best_map_recall_5,best_emission_10,best_map_recall_10,best_emission_25,best_map_recall_25,best_emission_50,best_map_recall_50,best_emission_100,best_map_recall_100
full_iid_single,7urp_A,test,160,all,0.40298507462686567,0.40298507462686567,0.2945522388059702,0.40298507462686567,0.3091044776119404,0.43283582089552236,0.2933012041517178,0.43283582089552236,0.31000000000000005,0.8955223880597015,1.0188805970149255,0.4,0.9553731343283584,1.0,0.57,100,0.12686567164179105,0.29850746268656714,0.30597014925373134,0.43283582089552236,0.30597014925373134,0,134,2236,0.11940298507462686,0.11940298507462686,0.34328358208955223,0.39552238805970147,0.39552238805970147,0.41044776119402987,0.39552238805970147,0.41044776119402987,0.39552238805970147,0.43283582089552236,0.40298507462686567,0.43283582089552236
full_iid_single,7urp_A,test,160,long,0.4489795918367347,0.4489795918367347,0.3353061224489796,0.4387755102040816,0.34826530612244894,0.46938775510204084,0.332981770779694,0.46938775510204084,0.34897959183673455,0.8673469387755102,0.9775510204081634,0.53,0.9237755102040818,1.0,0.43,100,0.1326530612244898,0.2857142857142857,0.35714285714285715,0.45918367346938777,0.3673469387755102,0,98,1583,0.1326530612244898,0.1326530612244898,0.3979591836734694,0.46938775510204084,0.4387755102040816,0.46938775510204084,0.4387755102040816,0.46938775510204084,0.4387755102040816,0.46938775510204084,0.4387755102040816,0.46938775510204084
full_g05_pa_all,7urp_A,test,160,all,0.4253731343283582,0.4253731343283582,0.3203731343283582,0.47761194029850745,0.3285820895522388,0.47761194029850745,0.317131130662892,0.47761194029850745,0.3297014925373134,0.835820895522388,0.9679850746268657,0.56,0.9277611940298509,1.0,0.43,100,0.08208955223880597,0.22388059701492538,0.3208955223880597,0.39552238805970147,0.3208955223880597,0,134,1594,0.3358208955223881,0.3358208955223881,0.40298507462686567,0.44776119402985076,0.44776119402985076,0.44776119402985076,0.44776119402985076,0.44776119402985076,0.44776119402985076,0.44776119402985076,0.47761194029850745,0.47761194029850745
full_g05_pa_all,7urp_A,test,160,long,0.46938775510204084,0.46938775510204084,0.36397959183673473,0.4897959183673469,0.3735714285714286,0.5102040816326531,0.36020995461065014,0.5102040816326531,0.3745918367346938,0.8061224489795918,0.9524489795918366,0.57,0.9109183673469388,1.0,0.37,100,0.10204081632653061,0.19387755102040816,0.37755102040816324,0.4387755102040816,0.3469387755102041,0,98,1137,0.37755102040816324,0.37755102040816324,0.42857142857142855,0.5102040816326531,0.47959183673469385,0.5102040816326531,0.47959183673469385,0.5102040816326531,0.47959183673469385,0.5102040816326531,0.4897959183673469,0.5102040816326531
full_iid_single,7wz5_A,test,161,all,0.04424778761061947,0.04424778761061947,0.028938053097345127,0.12389380530973451,0.031061946902654864,0.11504424778761062,0.02846318555594244,0.1415929203539823,0.03309734513274336,0.7699115044247787,1.068495575221239,0.41,0.9323893805309734,1.0,0.58,100,0.21238938053097345,0.6460176991150443,0.008849557522123894,0.035398230088495575,0.02654867256637168,0,113,4903,0.0,0.0,0.035398230088495575,0.04424778761061947,0.035398230088495575,0.04424778761061947,0.12389380530973451,0.1415929203539823,0.12389380530973451,0.1415929203539823,0.12389380530973451,0.1415929203539823
full_iid_single,7wz5_A,test,161,long,0.08737864077669903,0.08737864077669903,0.023300970873786405,0.1262135922330097,0.023398058252427183,0.1262135922330097,0.022950476256888747,0.14563106796116504,0.023689320388349512,0.7572815533980582,0.7399999999999998,0.84,0.7258252427184465,1.0,0.13,100,0.23300970873786409,0.6504854368932039,0.0,0.02912621359223301,0.019417475728155338,0,103,3654,0.0,0.0,0.04854368932038835,0.04854368932038835,0.04854368932038835,0.04854368932038835,0.1262135922330097,0.14563106796116504,0.1262135922330097,0.14563106796116504,0.1262135922330097,0.14563106796116504
full_g05_pa_all,7wz5_A,test,161,all,0.035398230088495575,0.035398230088495575,0.03168141592920354,0.10619469026548672,0.03203539823008849,0.10619469026548672,0.03130386507259661,0.10619469026548672,0.03327433628318584,0.6902654867256637,0.880353982300885,0.68,0.812566371681416,1.0,0.3,100,0.23008849557522124,0.584070796460177,0.008849557522123894,0.017699115044247787,0.008849557522123894,0,113,3740,0.0,0.0,0.07079646017699115,0.07964601769911504,0.07079646017699115,0.07964601769911504,0.07079646017699115,0.07964601769911504,0.10619469026548672,0.10619469026548672,0.10619469026548672,0.10619469026548672
full_g05_pa_all,7wz5_A,test,161,long,0.05825242718446602,0.05825242718446602,0.019805825242718445,0.0970873786407767,0.01970873786407767,0.0970873786407767,0.019690897232906953,0.0970873786407767,0.019805825242718445,0.6796116504854369,0.6058252427184465,0.91,0.5994174757281552,1.0,0.09,100,0.24271844660194175,0.5922330097087378,0.0,0.009708737864077669,0.0,0,103,2861,0.0,0.0,0.06796116504854369,0.06796116504854369,0.06796116504854369,0.06796116504854369,0.06796116504854369,0.06796116504854369,0.0970873786407767,0.0970873786407767,0.0970873786407767,0.0970873786407767
full_iid_single,8axj_A,test,162,all,0.7832167832167832,0.7832167832167832,0.6912587412587412,0.7692307692307693,0.6938461538461538,0.7762237762237763,0.6911539053095359,0.7762237762237763,0.6938461538461538,0.9090909090909091,0.9376223776223775,0.85,0.9337062937062935,1.0,0.12,100,0.027972027972027972,0.03496503496503497,0.7342657342657343,0.7412587412587412,0.6573426573426573,0,143,675,0.6993006993006993,0.6993006993006993,0.6993006993006993,0.6993006993006993,0.7482517482517482,0.7622377622377622,0.7482517482517482,0.7622377622377622,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7762237762237763
full_iid_single,8axj_A,test,162,long,0.6984126984126984,0.6984126984126984,0.5755555555555554,0.6825396825396826,0.5769841269841268,0.6825396825396826,0.5751435098717707,0.6825396825396826,0.5769841269841268,0.8571428571428571,0.8525396825396825,0.93,0.8490476190476189,1.0,0.06,100,0.06349206349206349,0.07936507936507936,0.5873015873015873,0.6825396825396826,0.5238095238095238,0,63,326,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826
full_g05_pa_all,8axj_A,test,162,all,0.8181818181818182,0.8181818181818182,0.699020979020979,0.7902097902097902,0.699020979020979,0.7902097902097902,0.699020979020979,0.7902097902097902,0.699020979020979,0.8951048951048951,0.8904195804195804,0.99,0.8904195804195804,1.0,0.0,100,0.006993006993006993,0.027972027972027972,0.7342657342657343,0.7902097902097902,0.6573426573426573,0,143,562,0.6643356643356644,0.6643356643356644,0.7272727272727273,0.7272727272727273,0.7552447552447552,0.7552447552447552,0.7552447552447552,0.7552447552447552,0.7552447552447552,0.7552447552447552,0.7902097902097902,0.7902097902097902
full_g05_pa_all,8axj_A,test,162,long,0.6984126984126984,0.6984126984126984,0.5833333333333333,0.7142857142857143,0.5833333333333333,0.7142857142857143,0.583251488095238,0.7142857142857143,0.5833333333333333,0.8253968253968254,0.8114285714285714,0.97,0.8112698412698413,1.0,0.01,100,0.015873015873015872,0.06349206349206349,0.5873015873015873,0.6825396825396826,0.5555555555555556,0,63,280,0.5079365079365079,0.5079365079365079,0.6507936507936508,0.6507936507936508,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.7142857142857143,0.7142857142857143
full_iid_single,8ec3_A,dev,168,all,0.3492063492063492,0.3492063492063492,0.13126984126984126,0.3968253968253968,0.13134920634920635,0.3968253968253968,0.130933576888139,0.3968253968253968,0.13134920634920635,0.9047619047619048,0.8711111111111113,0.88,0.8665079365079366,1.0,0.11,100,0.0873015873015873,0.2857142857142857,0.0,0.2777777777777778,0.015873015873015872,0,126,2723,0.07142857142857142,0.07142857142857142,0.2698412698412698,0.2698412698412698,0.2698412698412698,0.2698412698412698,0.3968253968253968,0.3968253968253968,0.3968253968253968,0.3968253968253968,0.3968253968253968,0.3968253968253968
full_iid_single,8ec3_A,dev,168,long,0.3826086956521739,0.3826086956521739,0.1408695652173913,0.41739130434782606,0.1408695652173913,0.41739130434782606,0.14079109515490187,0.41739130434782606,0.1408695652173913,0.9217391304347826,0.8168695652173913,0.96,0.8158260869565218,1.0,0.03,100,0.0782608695652174,0.2608695652173913,0.0,0.4,0.017391304347826087,0,115,2287,0.06956521739130435,0.06956521739130435,0.2956521739130435,0.2956521739130435,0.2956521739130435,0.2956521739130435,0.41739130434782606,0.41739130434782606,0.41739130434782606,0.41739130434782606,0.41739130434782606,0.41739130434782606
full_g05_pa_all,8ec3_A,dev,168,all,0.35714285714285715,0.35714285714285715,0.15976190476190477,0.42063492063492064,0.16,0.42063492063492064,0.15959187950429266,0.42063492063492064,0.16,0.9444444444444444,0.8352380952380953,0.94,0.8322222222222224,1.0,0.06,100,0.07936507936507936,0.30952380952380953,0.031746031746031744,0.3253968253968254,0.023809523809523808,0,126,2236,0.2857142857142857,0.2857142857142857,0.29365079365079366,0.29365079365079366,0.3333333333333333,0.3333333333333333,0.4126984126984127,0.4126984126984127,0.4126984126984127,0.4126984126984127,0.42063492063492064,0.42063492063492064
full_g05_pa_all,8ec3_A,dev,168,long,0.4,0.4,0.17173913043478262,0.45217391304347826,0.17173913043478262,0.45217391304347826,0.1716485507246377,0.45217391304347826,0.17173913043478262,0.9565217391304348,0.7900869565217391,0.98,0.7896521739130435,1.0,0.01,100,0.043478260869565216,0.2782608695652174,0.034782608695652174,0.3565217391304348,0.02608695652173913,0,115,1894,0.30434782608695654,0.30434782608695654,0.3217391304347826,0.3217391304347826,0.34782608695652173,0.34782608695652173,0.45217391304347826,0.45217391304347826,0.45217391304347826,0.45217391304347826,0.45217391304347826,0.45217391304347826
full_iid_single,7y5m_A,test,170,all,0.5743243243243243,0.5743243243243243,0.44081081081081086,0.5405405405405406,0.44081081081081086,0.5405405405405406,0.44081081081081086,0.5405405405405406,0.44081081081081086,0.8513513513513513,0.8068243243243242,1.0,0.8068243243243242,0.9527027027027027,0.0,100,0.0472972972972973,0.12837837837837837,0.46621621621621623,0.49324324324324326,0.42567567567567566,0,148,1041,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.4864864864864865,0.5067567567567568,0.5067567567567568,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.5405405405405406
full_iid_single,7y5m_A,test,170,long,0.5981308411214953,0.5981308411214953,0.4189719626168224,0.5420560747663551,0.4189719626168224,0.5420560747663551,0.4189719626168224,0.5420560747663551,0.4189719626168224,0.8130841121495327,0.6942990654205609,1.0,0.6942990654205609,0.8504672897196262,0.0,100,0.04672897196261682,0.14018691588785046,0.4485981308411215,0.5420560747663551,0.4205607476635514,0,107,650,0.45794392523364486,0.45794392523364486,0.45794392523364486,0.45794392523364486,0.45794392523364486,0.45794392523364486,0.4766355140186916,0.4766355140186916,0.5420560747663551,0.5420560747663551,0.5420560747663551,0.5420560747663551
full_g05_pa_all,7y5m_A,test,170,all,0.5878378378378378,0.5878378378378378,0.45527027027027034,0.5675675675675675,0.45527027027027034,0.5675675675675675,0.45527027027027034,0.5675675675675675,0.45527027027027034,0.8513513513513513,0.770945945945946,1.0,0.770945945945946,0.9864864864864865,0.0,100,0.02702702702702703,0.11486486486486487,0.4594594594594595,0.5337837837837838,0.42567567567567566,0,148,854,0.527027027027027,0.527027027027027,0.527027027027027,0.527027027027027,0.527027027027027,0.527027027027027,0.527027027027027,0.527027027027027,0.5405405405405406,0.5405405405405406,0.5675675675675675,0.5675675675675675
full_g05_pa_all,7y5m_A,test,170,long,0.5887850467289719,0.5887850467289719,0.4317757009345794,0.5327102803738317,0.4317757009345794,0.5327102803738317,0.4317757009345794,0.5327102803738317,0.4317757009345794,0.8130841121495327,0.6696261682242991,1.0,0.6696261682242991,0.8504672897196262,0.0,100,0.028037383177570093,0.12149532710280374,0.4392523364485981,0.5046728971962616,0.40186915887850466,0,107,544,0.48598130841121495,0.48598130841121495,0.48598130841121495,0.48598130841121495,0.4953271028037383,0.4953271028037383,0.5046728971962616,0.5046728971962616,0.5233644859813084,0.5233644859813084,0.5327102803738317,0.5327102803738317
full_iid_single,8dez_A,test,173,all,0.4835164835164835,0.4835164835164835,0.19126373626373627,0.46153846153846156,0.19219780219780222,0.47802197802197804,0.19095877732470615,0.4835164835164835,0.19225274725274727,0.9560439560439561,0.8302197802197803,0.86,0.8247252747252748,1.0,0.11,100,0.02197802197802198,0.24725274725274726,0.08791208791208792,0.47802197802197804,0.10989010989010989,0,182,4171,0.10989010989010989,0.10989010989010989,0.37362637362637363,0.37362637362637363,0.3956043956043956,0.3956043956043956,0.46153846153846156,0.4835164835164835,0.46153846153846156,0.4835164835164835,0.46153846153846156,0.4835164835164835
full_iid_single,8dez_A,test,173,long,0.44680851063829785,0.44680851063829785,0.16730496453900706,0.46808510638297873,0.16744680851063826,0.46808510638297873,0.16714834230333128,0.46808510638297873,0.16744680851063826,0.9432624113475178,0.7216312056737589,0.95,0.7203546099290782,1.0,0.04,100,0.028368794326241134,0.2907801418439716,0.07801418439716312,0.46808510638297873,0.0851063829787234,0,141,3188,0.0851063829787234,0.0851063829787234,0.3546099290780142,0.3546099290780142,0.3971631205673759,0.3971631205673759,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.46808510638297873,0.46808510638297873
full_g05_pa_all,8dez_A,test,173,all,0.4945054945054945,0.4945054945054945,0.23873626373626372,0.46153846153846156,0.23901098901098897,0.46703296703296704,0.2388009892164871,0.46703296703296704,0.23901098901098897,0.945054945054945,0.7967582417582417,0.95,0.7957692307692309,1.0,0.04,100,0.04395604395604396,0.2032967032967033,0.14285714285714285,0.4340659340659341,0.16483516483516483,0,182,3188,0.3791208791208791,0.3791208791208791,0.3791208791208791,0.3791208791208791,0.3791208791208791,0.3791208791208791,0.46153846153846156,0.46703296703296704,0.46153846153846156,0.46703296703296704,0.46153846153846156,0.46703296703296704
full_g05_pa_all,8dez_A,test,173,long,0.475177304964539,0.475177304964539,0.20553191489361697,0.45390070921985815,0.2056028368794326,0.45390070921985815,0.20556566397652232,0.45390070921985815,0.2056028368794326,0.9361702127659575,0.6947517730496454,0.99,0.694468085106383,1.0,0.01,100,0.0425531914893617,0.23404255319148937,0.10638297872340426,0.45390070921985815,0.11347517730496454,0,141,2423,0.36879432624113473,0.36879432624113473,0.36879432624113473,0.36879432624113473,0.36879432624113473,0.36879432624113473,0.44680851063829785,0.44680851063829785,0.44680851063829785,0.44680851063829785,0.45390070921985815,0.45390070921985815
full_iid_single,8bsb_A,test,177,all,0.6434782608695652,0.6434782608695652,0.2746086956521739,0.6956521739130435,0.2889565217391304,0.6956521739130435,0.2756336314289262,0.7043478260869566,0.2900869565217391,0.991304347826087,1.0218260869565217,0.43,0.9473913043478261,1.0,0.56,100,0.017391304347826087,0.0782608695652174,0.1391304347826087,0.6434782608695652,0.09565217391304348,1,115,2917,0.30434782608695654,0.30434782608695654,0.6434782608695652,0.6434782608695652,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7043478260869566
full_iid_single,8bsb_A,test,177,long,0.6595744680851063,0.6595744680851063,0.263936170212766,0.6914893617021277,0.2736170212765957,0.6914893617021277,0.2638824523715966,0.6914893617021277,0.2746808510638298,0.9893617021276596,0.9523404255319147,0.57,0.9014893617021275,1.0,0.41,100,0.02127659574468085,0.09574468085106383,0.11702127659574468,0.5425531914893617,0.07446808510638298,1,94,2279,0.30851063829787234,0.30851063829787234,0.6170212765957447,0.6170212765957447,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.6914893617021277
full_g05_pa_all,8bsb_A,test,177,all,0.6521739130434783,0.6521739130434783,0.36565217391304344,0.6695652173913044,0.3715652173913044,0.7130434782608696,0.36402763881819844,0.7478260869565218,0.37243478260869567,0.9739130434782609,0.9552173913043477,0.64,0.9234782608695652,1.0,0.35,100,0.02608695652173913,0.08695652173913043,0.3391304347826087,0.5217391304347826,0.19130434782608696,0,115,1916,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6434782608695652,0.6434782608695652,0.6434782608695652,0.6434782608695652,0.6695652173913044,0.7478260869565218
full_g05_pa_all,8bsb_A,test,177,long,0.6595744680851063,0.6595744680851063,0.35542553191489357,0.6914893617021277,0.35914893617021265,0.723404255319149,0.3541172381078869,0.7659574468085106,0.3598936170212766,0.9680851063829787,0.8917021276595746,0.75,0.8729787234042554,1.0,0.23,100,0.031914893617021274,0.07446808510638298,0.32978723404255317,0.5212765957446809,0.19148936170212766,0,94,1466,0.6276595744680851,0.6276595744680851,0.6276595744680851,0.6276595744680851,0.6276595744680851,0.6276595744680851,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.6914893617021277,0.7659574468085106
full_iid_single,7xcd_A,test,178,all,0.18243243243243243,0.18243243243243243,0.07168918918918919,0.1554054054054054,0.0745945945945946,0.16891891891891891,0.07141003789924202,0.17567567567567569,0.0752027027027027,0.722972972972973,1.002972972972973,0.44,0.9446621621621623,1.0,0.53,100,0.1554054054054054,0.3918918918918919,0.013513513513513514,0.12162162162162163,0.04054054054054054,0,148,4624,0.06756756756756757,0.06756756756756757,0.08783783783783784,0.08783783783783784,0.10810810810810811,0.10810810810810811,0.14864864864864866,0.1554054054054054,0.14864864864864866,0.1554054054054054,0.1554054054054054,0.17567567567567569
full_iid_single,7xcd_A,test,178,long,0.14563106796116504,0.14563106796116504,0.056796116504854374,0.1553398058252427,0.059029126213592235,0.1553398058252427,0.05589090142837575,0.1553398058252427,0.05951456310679612,0.6213592233009708,1.0023300970873787,0.49,0.9276699029126214,1.0,0.48,100,0.1650485436893204,0.33980582524271846,0.019417475728155338,0.07766990291262135,0.02912621359223301,0,103,3561,0.038834951456310676,0.038834951456310676,0.05825242718446602,0.05825242718446602,0.10679611650485436,0.10679611650485436,0.1553398058252427,0.1553398058252427,0.1553398058252427,0.1553398058252427,0.1553398058252427,0.1553398058252427
full_g05_pa_all,7xcd_A,test,178,all,0.16216216216216217,0.16216216216216217,0.07587837837837838,0.14189189189189189,0.07743243243243245,0.14189189189189189,0.07545829066149,0.14189189189189189,0.07763513513513515,0.668918918918919,0.9570945945945946,0.6,0.9249324324324324,1.0,0.38,100,0.0945945945945946,0.35135135135135137,0.033783783783783786,0.11486486486486487,0.12837837837837837,0,148,3525,0.06756756756756757,0.06756756756756757,0.10135135135135136,0.10135135135135136,0.10135135135135136,0.10135135135135136,0.12162162162162163,0.12162162162162163,0.12162162162162163,0.12162162162162163,0.14189189189189189,0.14189189189189189
full_g05_pa_all,7xcd_A,test,178,long,0.11650485436893204,0.11650485436893204,0.05805825242718446,0.13592233009708737,0.06048543689320389,0.13592233009708737,0.05782383787373377,0.13592233009708737,0.06077669902912621,0.5922330097087378,0.9672815533980583,0.51,0.9162135922330098,1.0,0.48,100,0.0970873786407767,0.32038834951456313,0.02912621359223301,0.0970873786407767,0.06796116504854369,0,103,2753,0.05825242718446602,0.05825242718446602,0.05825242718446602,0.05825242718446602,0.08737864077669903,0.0970873786407767,0.0970873786407767,0.10679611650485436,0.1262135922330097,0.1262135922330097,0.13592233009708737,0.13592233009708737
full_iid_single,7uvg_A,test,183,all,0.37640449438202245,0.37640449438202245,0.16629213483146066,0.33707865168539325,0.17039325842696632,0.33707865168539325,0.1658192212737818,0.33707865168539325,0.17061797752808988,0.8876404494382022,0.951685393258427,0.64,0.9198876404494382,1.0,0.35,100,0.07303370786516854,0.24157303370786518,0.08426966292134831,0.25280898876404495,0.1853932584269663,0,178,4620,0.10112359550561797,0.1348314606741573,0.2640449438202247,0.2696629213483146,0.2640449438202247,0.2752808988764045,0.29775280898876405,0.29775280898876405,0.29775280898876405,0.29775280898876405,0.33707865168539325,0.33707865168539325
full_iid_single,7uvg_A,test,183,long,0.375,0.375,0.171640625,0.328125,0.17578125,0.3359375,0.17073488741140586,0.3359375,0.176015625,0.8671875,0.896015625,0.7,0.867265625,1.0,0.27,100,0.1015625,0.2578125,0.109375,0.234375,0.171875,0,128,3476,0.109375,0.125,0.265625,0.28125,0.2734375,0.3046875,0.3125,0.3125,0.3125,0.3203125,0.328125,0.3359375
full_g05_pa_all,7uvg_A,test,183,all,0.3651685393258427,0.3651685393258427,0.18713483146067417,0.39325842696629215,0.188876404494382,0.39325842696629215,0.18594758624636687,0.4044943820224719,0.1892134831460674,0.8651685393258427,0.9233707865168539,0.73,0.9067977528089888,1.0,0.26,100,0.0898876404494382,0.25280898876404495,0.1348314606741573,0.2752808988764045,0.03932584269662921,1,178,3661,0.2247191011235955,0.2247191011235955,0.2808988764044944,0.2808988764044944,0.2808988764044944,0.2808988764044944,0.3146067415730337,0.3146067415730337,0.3258426966292135,0.3595505617977528,0.39325842696629215,0.4044943820224719
full_g05_pa_all,7uvg_A,test,183,long,0.359375,0.3671875,0.18984375,0.3984375,0.191953125,0.421875,0.1880556973617323,0.4375,0.192421875,0.8203125,0.879453125,0.78,0.86,1.0,0.22,100,0.109375,0.2578125,0.171875,0.265625,0.0,1,128,2715,0.2890625,0.2890625,0.3046875,0.3046875,0.3046875,0.3046875,0.3203125,0.34375,0.3203125,0.3515625,0.3984375,0.4375
full_iid_single,7yd4_A,dev,185,all,0.20422535211267606,0.20422535211267606,0.07725352112676057,0.19718309859154928,0.08464788732394365,0.22535211267605634,0.07646637804860013,0.23943661971830985,0.08549295774647887,0.8873239436619719,1.1090845070422537,0.18,0.9816901408450704,1.0,0.8,100,0.11267605633802817,0.39436619718309857,0.007042253521126761,0.176056338028169,0.028169014084507043,0,142,4865,0.04225352112676056,0.04225352112676056,0.07042253521126761,0.09154929577464789,0.13380281690140844,0.15492957746478872,0.14084507042253522,0.15492957746478872,0.19718309859154928,0.23943661971830985,0.19718309859154928,0.23943661971830985
full_iid_single,7yd4_A,dev,185,long,0.2376237623762376,0.2376237623762376,0.07336633663366338,0.22772277227722773,0.08049504950495048,0.2376237623762376,0.07274283583466404,0.24752475247524752,0.08099009900990099,0.8811881188118812,1.0611881188118812,0.35,0.9481188118811881,1.0,0.63,100,0.1188118811881188,0.40594059405940597,0.009900990099009901,0.18811881188118812,0.0,0,101,3682,0.039603960396039604,0.039603960396039604,0.04950495049504951,0.06930693069306931,0.1485148514851485,0.16831683168316833,0.16831683168316833,0.16831683168316833,0.22772277227722773,0.24752475247524752,0.22772277227722773,0.24752475247524752
full_g05_pa_all,7yd4_A,dev,185,all,0.2676056338028169,0.2676056338028169,0.1098591549295775,0.2746478873239437,0.1169718309859155,0.2746478873239437,0.10768250015579213,0.28169014084507044,0.1187323943661972,0.8873239436619719,1.085492957746479,0.24,0.9828873239436621,1.0,0.75,100,0.11971830985915492,0.34507042253521125,0.02112676056338028,0.15492957746478872,0.11971830985915492,0,142,3813,0.07042253521126761,0.07042253521126761,0.1056338028169014,0.1056338028169014,0.18309859154929578,0.19014084507042253,0.20422535211267606,0.21830985915492956,0.20422535211267606,0.21830985915492956,0.2746478873239437,0.28169014084507044
full_g05_pa_all,7yd4_A,dev,185,long,0.26732673267326734,0.26732673267326734,0.10435643564356434,0.2871287128712871,0.11277227722772278,0.2871287128712871,0.10339400569283795,0.297029702970297,0.11435643564356436,0.900990099009901,1.0725742574257426,0.33,0.9655445544554456,1.0,0.62,100,0.13861386138613863,0.37623762376237624,0.019801980198019802,0.21782178217821782,0.12871287128712872,0,101,2955,0.07920792079207921,0.07920792079207921,0.07920792079207921,0.07920792079207921,0.1782178217821782,0.18811881188118812,0.2079207920792079,0.2079207920792079,0.2079207920792079,0.22772277227722773,0.2871287128712871,0.297029702970297
full_iid_single,8bau_A,test,189,all,0.6985645933014354,0.6985645933014354,0.5092344497607655,0.6172248803827751,0.5249760765550239,0.631578947368421,0.5081383913124937,0.631578947368421,0.5251674641148325,0.9856459330143541,1.0155502392344498,0.37,0.9803827751196172,1.0,0.61,100,0.009569377990430622,0.06698564593301436,0.5454545454545454,0.6028708133971292,0.5789473684210527,0,209,2432,0.3588516746411483,0.3588516746411483,0.5311004784688995,0.5502392344497608,0.5645933014354066,0.6028708133971292,0.5645933014354066,0.6028708133971292,0.6172248803827751,0.631578947368421,0.6172248803827751,0.631578947368421
full_iid_single,8bau_A,test,189,long,0.75177304964539,0.75177304964539,0.5350354609929078,0.6453900709219859,0.555177304964539,0.6595744680851063,0.5352433061283388,0.6595744680851063,0.5553191489361702,0.9858156028368794,1.0095744680851064,0.42,0.9705673758865249,1.0,0.58,100,0.014184397163120567,0.0425531914893617,0.574468085106383,0.6595744680851063,0.6099290780141844,0,141,1604,0.3049645390070922,0.3049645390070922,0.5673758865248227,0.6099290780141844,0.6028368794326241,0.6595744680851063,0.6099290780141844,0.6595744680851063,0.6453900709219859,0.6595744680851063,0.6453900709219859,0.6595744680851063
full_g05_pa_all,8bau_A,test,189,all,0.6985645933014354,0.6985645933014354,0.5385167464114833,0.6650717703349283,0.5421052631578948,0.6650717703349283,0.5375824151242745,0.6650717703349283,0.5422488038277513,0.9712918660287081,0.9439234449760764,0.84,0.935023923444976,1.0,0.16,100,0.014354066985645933,0.08133971291866028,0.5645933014354066,0.6411483253588517,0.45933014354066987,0,209,1941,0.5980861244019139,0.5980861244019139,0.5980861244019139,0.5980861244019139,0.5980861244019139,0.5980861244019139,0.5980861244019139,0.5980861244019139,0.6555023923444976,0.6555023923444976,0.6650717703349283,0.6650717703349283
full_g05_pa_all,8bau_A,test,189,long,0.7375886524822695,0.7375886524822695,0.5704964539007092,0.6879432624113475,0.5770921985815602,0.6879432624113475,0.5697877176633525,0.6879432624113475,0.5771631205673758,0.9716312056737588,0.9519858156028369,0.73,0.9380141843971631,1.0,0.25,100,0.0,0.03546099290780142,0.5957446808510638,0.6312056737588653,0.48936170212765956,0,141,1274,0.624113475177305,0.624113475177305,0.624113475177305,0.624113475177305,0.624113475177305,0.624113475177305,0.6382978723404256,0.6382978723404256,0.6879432624113475,0.6879432624113475,0.6879432624113475,0.6879432624113475
full_iid_single,7ur2_A,test,195,all,0.5620437956204379,0.5620437956204379,0.3487591240875912,0.5401459854014599,0.3696350364963503,0.5474452554744526,0.34728023668416313,0.5547445255474452,0.3701459854014598,0.9927007299270073,1.040948905109489,0.35,0.9724087591240875,1.0,0.61,100,0.021897810218978103,0.06569343065693431,0.27007299270072993,0.5401459854014599,0.17518248175182483,0,137,2011,0.41605839416058393,0.43795620437956206,0.46715328467153283,0.5182481751824818,0.46715328467153283,0.5182481751824818,0.48175182481751827,0.5255474452554745,0.48175182481751827,0.5255474452554745,0.5401459854014599,0.5547445255474452
full_iid_single,7ur2_A,test,195,long,0.5892857142857143,0.5892857142857143,0.35714285714285715,0.5446428571428571,0.3760714285714286,0.5535714285714286,0.3564354349975425,0.5535714285714286,0.37660714285714286,0.9910714285714286,1.0054464285714289,0.45,0.950625,1.0,0.53,100,0.017857142857142856,0.05357142857142857,0.2767857142857143,0.49107142857142855,0.16964285714285715,0,112,1531,0.4017857142857143,0.42857142857142855,0.4642857142857143,0.5535714285714286,0.4732142857142857,0.5535714285714286,0.4732142857142857,0.5535714285714286,0.5,0.5535714285714286,0.5446428571428571,0.5535714285714286
