query,target,qtmscore,ttmscore,qcov,tcov,evalue,stem,min_tm,reference_split
proteina-fd1ba8c2633583bfd2d7,A0A2Z6QUP0,7.371E-01,7.436E-01,1.000,0.980,6.989E-01,proteina-fd1ba8c2633583bfd2d7,0.7371,train
proteina-39af924ccc85aa1425c4,D6LEA3,6.479E-01,7.155E-01,0.980,0.944,6.366E-01,proteina-39af924ccc85aa1425c4,0.6479,train
proteina-614e28c3079353155128,A0A524QLP6,9.109E-01,9.197E-01,0.990,1.000,9.002E-01,proteina-614e28c3079353155128,0.9109,train
proteina-9c35e34baaadfb7002bd,X1BVF4,8.078E-01,8.464E-01,0.990,0.989,7.934E-01,proteina-9c35e34baaadfb7002bd,0.8078,train
proteina-36d58e1890b9e5f044de,A0A817YGG9,6.211E-01,6.428E-01,0.860,0.906,5.871E-01,proteina-36d58e1890b9e5f044de,0.6211,train
proteina-6b5431d6a23b5648f12d,A0A2G9DX70,6.098E-01,6.002E-01,0.850,0.902,5.506E-01,proteina-6b5431d6a23b5648f12d,0.6002,train
proteina-97af2369b2eb3ae5aabb,A0A0M3IPD0,5.734E-01,5.779E-01,0.880,1.000,5.186E-01,proteina-97af2369b2eb3ae5aabb,0.5734,train
proteina-dbd85452b3c300629d17,A0A3R7DVS4,8.522E-01,8.366E-01,0.980,0.941,8.183E-01,proteina-dbd85452b3c300629d17,0.8366,train
proteina-3135c1ce87b39beb0350,A0A3S3NL15,7.593E-01,7.200E-01,0.910,0.896,7.099E-01,proteina-3135c1ce87b39beb0350,0.72,train
proteina-6648e52b3c80e35a1af7,A0A6B2RUF5,6.591E-01,7.211E-01,0.980,1.000,6.465E-01,proteina-6648e52b3c80e35a1af7,0.6591,train
proteina-9999df4f752306d927f9,A0A6M1HWL6,7.726E-01,7.333E-01,0.890,0.934,7.167E-01,proteina-9999df4f752306d927f9,0.7333,train
proteina-f0d84e1f113e9631f430,A0A7X2UKU1,7.189E-01,7.189E-01,0.910,0.910,6.668E-01,proteina-f0d84e1f113e9631f430,0.7189,train
proteina-3bef2f5b935ce994f0ea,A0A1V5FPU0,6.216E-01,6.165E-01,0.980,1.000,5.736E-01,proteina-3bef2f5b935ce994f0ea,0.6165,train
proteina-6b9ee1bfa262bc6338ef,A4EA35,5.476E-01,5.826E-01,0.680,0.785,5.280E-01,proteina-6b9ee1bfa262bc6338ef,0.5476,train
proteina-5f9062f6b88bb6802d78,A0A2T5Q1R9,6.629E-01,7.017E-01,0.980,1.000,6.180E-01,proteina-5f9062f6b88bb6802d78,0.6629,train
proteina-af7d027679bf8dba3c04,A0A7G8W0G8,6.451E-01,6.293E-01,0.830,0.806,5.924E-01,proteina-af7d027679bf8dba3c04,0.6293,train
proteina-fa8062f75af335e9ecf1,A0A7M2XH56,6.520E-01,6.356E-01,0.950,1.000,6.044E-01,proteina-fa8062f75af335e9ecf1,0.6356,train
proteina-115beb2d456d38fbbcc8,Q6TMR2,7.694E-01,7.442E-01,1.000,1.000,7.064E-01,proteina-115beb2d456d38fbbcc8,0.7442,train
proteina-73283c1f66154e8d7cf2,A0A2W4FU77,7.857E-01,7.789E-01,1.000,0.970,7.417E-01,proteina-73283c1f66154e8d7cf2,0.7789,train
proteina-c4c9867eec02dd6ecf3d,A0A6G9XUB2,8.569E-01,8.278E-01,1.000,0.952,7.978E-01,proteina-c4c9867eec02dd6ecf3d,0.8278,train
proteina-215583f1945db6f6dbfe,Q2SBU7,7.647E-01,7.843E-01,0.990,1.000,7.158E-01,proteina-215583f1945db6f6dbfe,0.7647,train
proteina-4fe420ca8229df130ca9,A0A7S1A9P2,7.883E-01,7.557E-01,1.000,0.962,7.233E-01,proteina-4fe420ca8229df130ca9,0.7557,train
proteina-9d40fd11d91026e054d4,N1NLD8,7.104E-01,5.757E-01,0.970,0.961,6.086E-01,proteina-9d40fd11d91026e054d4,0.5757,train
proteina-db56d2109e70db100204,A0A6A5RG73,6.902E-01,6.792E-01,1.000,0.971,6.288E-01,proteina-db56d2109e70db100204,0.6792,train
proteina-c45f5382ee92e527936a,A0A7V5Y005,6.826E-01,7.375E-01,0.920,0.967,6.518E-01,proteina-c45f5382ee92e527936a,0.6826,train
proteina-07482b5e78e3e7104b68,A0A1A9GIA2,6.782E-01,8.492E-01,0.750,0.949,7.461E-01,proteina-07482b5e78e3e7104b68,0.6782,train
proteina-319d9d655dbabb0511ff,A0A524CHX1,7.552E-01,8.382E-01,0.950,1.000,7.578E-01,proteina-319d9d655dbabb0511ff,0.7552,train
proteina-8109e29a0833a4e66c8d,A0A816R5L2,7.709E-01,7.847E-01,0.980,1.000,7.394E-01,proteina-8109e29a0833a4e66c8d,0.7709,train
proteina-cfc40e241f03e7e656b9,A0A1A2PB33,7.412E-01,7.930E-01,0.990,0.882,7.423E-01,proteina-cfc40e241f03e7e656b9,0.7412,train
proteina-171210a29768f1e4d93e,A0A644U9J9,7.212E-01,7.406E-01,0.860,0.938,6.889E-01,proteina-171210a29768f1e4d93e,0.7212,train
proteina-4ae0e2eae11b2b4c5a3b,A0A7V5E9N9,6.100E-01,6.250E-01,1.000,0.990,5.624E-01,proteina-4ae0e2eae11b2b4c5a3b,0.61,train
proteina-8d666fc85f33fc1f3b19,A0A157SHJ2,7.171E-01,6.978E-01,0.800,0.777,6.815E-01,proteina-8d666fc85f33fc1f3b19,0.6978,train
proteina-d89333c3647549e005cf,A0A1H7QVG7,7.745E-01,8.455E-01,0.830,0.912,7.871E-01,proteina-d89333c3647549e005cf,0.7745,train
proteina-2c38d189900329477ce8,A0A7S1A9P2,7.064E-01,6.786E-01,0.970,0.924,6.395E-01,proteina-2c38d189900329477ce8,0.6786,train
proteina-97f80220aedc30db37fd,A0A2E1MZA4,9.525E-01,8.191E-01,1.000,0.966,8.696E-01,proteina-97f80220aedc30db37fd,0.8191,train
proteina-cac28b7490b76225f9ee,A0A1Q9UFL7,8.916E-01,9.002E-01,0.980,0.960,8.740E-01,proteina-cac28b7490b76225f9ee,0.8916,train
proteina-135917511679828d7e71,A0A1R4JZ49,5.314E-01,5.359E-01,0.780,0.828,4.943E-01,proteina-135917511679828d7e71,0.5314,train
proteina-3025f21bb5b363bb7835,A0A7K3WUJ6,6.747E-01,6.808E-01,0.820,0.838,6.465E-01,proteina-3025f21bb5b363bb7835,0.6747,train
proteina-6fee0f24aae8ca057c5d,A0A7C5UY31,6.097E-01,5.941E-01,0.880,0.903,5.691E-01,proteina-6fee0f24aae8ca057c5d,0.5941,train
proteina-bbe0247d6974306c914c,A0A843EFL9,7.678E-01,7.745E-01,0.960,0.960,7.222E-01,proteina-bbe0247d6974306c914c,0.7678,train
proteina-04088de99a0727dd554f,A0A6B5PED6,6.333E-01,7.124E-01,0.880,0.830,6.490E-01,proteina-04088de99a0727dd554f,0.6333,train
proteina-20b5a2ad6be031dacf24,A0A6L3SRI3,7.657E-01,7.526E-01,0.980,0.951,7.159E-01,proteina-20b5a2ad6be031dacf24,0.7526,train
proteina-5dbfe95d80268b6e97e4,A0A2A5AAW3,7.342E-01,7.564E-01,0.800,0.804,7.368E-01,proteina-5dbfe95d80268b6e97e4,0.7342,train
proteina-97b43890e6250b8a584b,A0A6C1C3U6,5.445E-01,5.445E-01,0.910,0.800,4.899E-01,proteina-97b43890e6250b8a584b,0.5445,train
proteina-7308efa9234e569bd022,A0A842QTF8,8.223E-01,7.743E-01,1.000,0.944,7.592E-01,proteina-7308efa9234e569bd022,0.7743,train
proteina-b6c8a48db01785426392,A0A179CZM1,5.713E-01,6.088E-01,0.740,0.806,5.573E-01,proteina-b6c8a48db01785426392,0.5713,train
proteina-f9f1da4c6c63395f449d,A0A3S0BZ80,6.230E-01,5.202E-01,0.890,0.927,5.335E-01,proteina-f9f1da4c6c63395f449d,0.5202,train
proteina-2bffd6308ea6421552b3,A0A7Y2I6W6,8.390E-01,8.790E-01,1.000,0.979,8.227E-01,proteina-2bffd6308ea6421552b3,0.839,train
proteina-5ed86f32a250b3c9459d,A0A287I339,5.382E-01,6.643E-01,0.710,0.935,5.467E-01,proteina-5ed86f32a250b3c9459d,0.5382,train
proteina-938b23882ed36cdd4619,A0A7J3SLA0,7.387E-01,7.518E-01,0.970,0.990,7.004E-01,proteina-938b23882ed36cdd4619,0.7387,train
proteina-05efa835bc8aa6296099,A0A7S3PW89,8.242E-01,8.027E-01,1.000,0.942,7.732E-01,proteina-05efa835bc8aa6296099,0.8027,train
proteina-39038d37f5d1276122ce,A0A813XBN6,7.482E-01,7.051E-01,0.960,0.916,6.872E-01,proteina-39038d37f5d1276122ce,0.7051,train
proteina-74043e9ef3c7eaaf763c,A0A415TBL9,7.120E-01,7.320E-01,0.870,0.918,6.931E-01,proteina-74043e9ef3c7eaaf763c,0.712,train
proteina-c16703e46ba34b697f0d,A0A3L7P832,6.049E-01,5.254E-01,0.660,0.621,5.517E-01,proteina-c16703e46ba34b697f0d,0.5254,train
proteina-75c14aeacc8a1a77d74f,U6SRP8,6.783E-01,7.344E-01,0.870,0.945,6.544E-01,proteina-75c14aeacc8a1a77d74f,0.6783,train
proteina-a85a76c978eac08e2687,A0A1J5A3H7,7.939E-01,7.067E-01,0.980,1.000,7.123E-01,proteina-a85a76c978eac08e2687,0.7067,train
proteina-1d90d7b7ad5593e8d5d8,A0A445ALJ9,6.418E-01,6.166E-01,0.880,0.914,5.795E-01,proteina-1d90d7b7ad5593e8d5d8,0.6166,train
proteina-527619658c03e2bb1f1d,A0A561H5F7,7.771E-01,7.703E-01,0.940,0.941,7.314E-01,proteina-527619658c03e2bb1f1d,0.7703,train
proteina-766661e0858752e7610a,A0A7K1XW59,6.559E-01,6.674E-01,0.850,0.888,6.213E-01,proteina-766661e0858752e7610a,0.6559,train
proteina-bb0a86c9b8759820a787,A0A671UH07,5.053E-01,4.534E-01,1.000,0.930,4.342E-01,proteina-bb0a86c9b8759820a787,0.4534,train
proteina-de62eb9742b582f05cd3,A0A528LMW5,7.631E-01,7.007E-01,0.910,0.882,6.977E-01,proteina-de62eb9742b582f05cd3,0.7007,train
proteina-1bb5140063c1dd1f0a1a,A0A0R2IAH5,7.081E-01,7.143E-01,0.970,0.980,6.686E-01,proteina-1bb5140063c1dd1f0a1a,0.7081,train
proteina-5ae40b0808eedb9648a2,A0A3C1DJ13,6.088E-01,6.489E-01,0.950,1.000,5.643E-01,proteina-5ae40b0808eedb9648a2,0.6088,train
proteina-8f283ceab8ef2fd378c8,A0A832GK74,6.573E-01,6.464E-01,0.900,0.902,6.082E-01,proteina-8f283ceab8ef2fd378c8,0.6464,train
proteina-dd5ca6766dc9e91257b9,A0A2V7VFK9,7.642E-01,8.246E-01,1.000,0.946,7.631E-01,proteina-dd5ca6766dc9e91257b9,0.7642,train
proteina-196b47be5f54394618a0,A0A386DYF1,8.239E-01,8.092E-01,0.950,0.971,7.830E-01,proteina-196b47be5f54394618a0,0.8092,train
proteina-459d812f0d42c9e53002,B3XQ35,5.174E-01,6.838E-01,0.750,0.958,5.576E-01,proteina-459d812f0d42c9e53002,0.5174,train
proteina-87e2f6b424b514e1d25f,A0A850MK95,7.739E-01,7.815E-01,0.820,0.838,7.669E-01,proteina-87e2f6b424b514e1d25f,0.7739,train
proteina-bf926d2c6888d7a9d19b,A0A533VME4,7.185E-01,7.587E-01,0.900,0.957,6.988E-01,proteina-bf926d2c6888d7a9d19b,0.7185,train
proteina-286a7718a4f8cc02fe06,A0A6L9GIA5,6.080E-01,5.926E-01,0.770,0.951,5.644E-01,proteina-286a7718a4f8cc02fe06,0.5926,train
proteina-5708fbb76a46a27888af,A0A6V8LV23,8.397E-01,8.477E-01,0.970,0.929,8.226E-01,proteina-5708fbb76a46a27888af,0.8397,train
proteina-86f4e1afcfb175e8a15f,A0A7L4RE40,7.455E-01,7.586E-01,0.990,0.939,7.037E-01,proteina-86f4e1afcfb175e8a15f,0.7455,train
proteina-bdd78217c35974467af3,A0A150PDK1,6.073E-01,5.976E-01,0.930,0.804,5.535E-01,proteina-bdd78217c35974467af3,0.5976,train
proteina-0641665dd2d1a5180fb6,A0A3R6NCH8,7.091E-01,8.026E-01,1.000,0.977,7.174E-01,proteina-0641665dd2d1a5180fb6,0.7091,train
proteina-757e084542e810238a1d,A0A7K3M5U9,7.531E-01,7.531E-01,0.970,1.000,7.099E-01,proteina-757e084542e810238a1d,0.7531,train
proteina-c491358b572851294e3b,Q12EX4,5.221E-01,7.542E-01,0.640,0.909,6.039E-01,proteina-c491358b572851294e3b,0.5221,train
proteina-0f828a76f46c346dafc0,G9QZ88,5.873E-01,6.524E-01,0.970,0.977,5.723E-01,proteina-0f828a76f46c346dafc0,0.5873,train
proteina-4416552306f90e4b026d,A0A5C4MVQ9,5.347E-01,6.145E-01,0.810,0.976,5.226E-01,proteina-4416552306f90e4b026d,0.5347,train
proteina-726b69e40e7e20c1766e,A0A6N0HTM3,5.746E-01,5.789E-01,0.890,0.929,5.133E-01,proteina-726b69e40e7e20c1766e,0.5746,train
proteina-b745fe0c1378aae3777e,A0A517M1N1,5.546E-01,5.969E-01,0.840,0.826,5.452E-01,proteina-b745fe0c1378aae3777e,0.5546,train
proteina-6dce2b58b5d5ed4ad0fb,V4HWR6,5.788E-01,5.742E-01,0.990,0.851,5.263E-01,proteina-6dce2b58b5d5ed4ad0fb,0.5742,train
proteina-a57ec9536230be57026f,A0A2V7XGK4,7.079E-01,7.079E-01,0.980,1.000,6.581E-01,proteina-a57ec9536230be57026f,0.7079,train
proteina-f5a3936a518e71b4947e,A0A6M0IR41,6.828E-01,6.165E-01,0.970,0.894,6.033E-01,proteina-f5a3936a518e71b4947e,0.6165,train
proteina-23942e9049d9a2f5d2b9,A0A2N3Y4Q2,7.576E-01,7.640E-01,1.000,0.949,7.055E-01,proteina-23942e9049d9a2f5d2b9,0.7576,train
proteina-4ffc09e1cf28c45fe0df,A0A2N5GVE3,7.101E-01,7.037E-01,1.000,1.000,6.751E-01,proteina-4ffc09e1cf28c45fe0df,0.7037,train
proteina-8df24564c46d78764ec7,A0A7H4GSK3,7.542E-01,7.907E-01,0.840,0.947,7.444E-01,proteina-8df24564c46d78764ec7,0.7542,train
proteina-d7062f078b3879994d47,A0A016WBW9,6.503E-01,5.747E-01,0.910,0.767,5.674E-01,proteina-d7062f078b3879994d47,0.5747,train
proteina-0fb6d5c4cc1232112180,A0A2D8L8Q3,5.980E-01,5.558E-01,1.000,0.752,5.388E-01,proteina-0fb6d5c4cc1232112180,0.5558,train
proteina-50c7b115375132b1d6b6,A0A497S7C5,7.501E-01,7.501E-01,0.990,1.000,6.998E-01,proteina-50c7b115375132b1d6b6,0.7501,train
proteina-a05690df4731bece6c9d,A0A7J4E2E6,7.943E-01,8.468E-01,0.930,1.000,7.842E-01,proteina-a05690df4731bece6c9d,0.7943,train
proteina-fdd3f353d7eaa44bc450,M6WDB3,6.336E-01,6.199E-01,1.000,0.961,5.579E-01,proteina-fdd3f353d7eaa44bc450,0.6199,train
proteina-24f4d1ab8dffefb3b814,A0A6N8FPS4,7.219E-01,7.342E-01,1.000,0.980,6.787E-01,proteina-24f4d1ab8dffefb3b814,0.7219,train
proteina-59c8c355e6342e92d3c9,A0A2T2U839,7.377E-01,7.576E-01,0.990,1.000,7.055E-01,proteina-59c8c355e6342e92d3c9,0.7377,train
proteina-8f4c8cdc3b6416d0556f,A0A316PHP4,6.291E-01,6.291E-01,0.750,0.960,5.946E-01,proteina-8f4c8cdc3b6416d0556f,0.6291,train
proteina-f24b8d0b29282868106c,A0A2V7DPU0,5.437E-01,7.058E-01,0.800,1.000,5.638E-01,proteina-f24b8d0b29282868106c,0.5437,train
proteina-3999e7d2ac1e6c3fc3ab,A0A846AV73,9.293E-01,9.205E-01,0.980,0.980,9.084E-01,proteina-3999e7d2ac1e6c3fc3ab,0.9205,train
proteina-6e505ebcd86333f157eb,A0A3C0S8Y4,5.909E-01,6.840E-01,0.950,0.929,5.900E-01,proteina-6e505ebcd86333f157eb,0.5909,train
proteina-9f7a8045063353ac6813,A0A6N2MPC8,6.811E-01,7.246E-01,0.870,0.989,6.571E-01,proteina-9f7a8045063353ac6813,0.6811,train
proteina-fea18553d67cca6b8ad2,A0A2W5CX04,6.822E-01,6.764E-01,1.000,0.822,6.364E-01,proteina-fea18553d67cca6b8ad2,0.6764,train
proteina-352789b72604e82f65b4,A0A1Q4F426,5.807E-01,6.015E-01,0.890,0.844,5.555E-01,proteina-352789b72604e82f65b4,0.5807,train
proteina-9a35e736478bdd318640,A0A1I0BJL5,5.220E-01,5.262E-01,0.770,0.960,4.800E-01,proteina-9a35e736478bdd318640,0.522,train
proteina-cbf8c8d4a53c859d4ea7,K2CHV4,5.578E-01,6.237E-01,0.760,0.966,5.383E-01,proteina-cbf8c8d4a53c859d4ea7,0.5578,train
proteina-273f2546c68dda95c9ab,M5PX15,7.534E-01,7.405E-01,0.990,0.971,7.037E-01,proteina-273f2546c68dda95c9ab,0.7405,train
proteina-57caf028f21c28a7ae89,A0A7C2HDA1,6.205E-01,6.155E-01,1.000,0.921,5.671E-01,proteina-57caf028f21c28a7ae89,0.6155,train
proteina-70791b852d1236e1a0d1,A0A0R2CTE2,6.112E-01,5.646E-01,0.840,0.891,5.443E-01,proteina-70791b852d1236e1a0d1,0.5646,train
proteina-af6d60413d4df42ce80f,A0A1X4P0H8,6.136E-01,6.136E-01,0.830,0.740,5.832E-01,proteina-af6d60413d4df42ce80f,0.6136,train
proteina-ff3044fa8af037fbd832,A0A1G0CIK1,7.070E-01,7.192E-01,0.880,0.929,6.666E-01,proteina-ff3044fa8af037fbd832,0.707,train
proteina-283c6dbb528c15b81ac8,A0A2N6EQF9,8.508E-01,8.057E-01,0.930,1.000,8.037E-01,proteina-283c6dbb528c15b81ac8,0.8057,train
proteina-65603b8ccdf828c66fe9,A0A832S1S3,7.606E-01,7.294E-01,0.970,0.971,6.981E-01,proteina-65603b8ccdf828c66fe9,0.7294,train
proteina-9b4701bcd77f96ae84ed,A0A6I0F0I3,8.598E-01,8.846E-01,1.000,0.990,8.441E-01,proteina-9b4701bcd77f96ae84ed,0.8598,train
proteina-e292cca4b4ef1405301b,F4B5P2,6.918E-01,6.007E-01,0.970,0.857,5.940E-01,proteina-e292cca4b4ef1405301b,0.6007,train
proteina-3387cafc657a0a340fe8,A0A6M3JN83,8.155E-01,8.011E-01,1.000,0.961,7.739E-01,proteina-3387cafc657a0a340fe8,0.8011,train
proteina-7291d296898ff8dbfc24,A0A6M4X042,6.807E-01,7.044E-01,0.920,1.000,6.418E-01,proteina-7291d296898ff8dbfc24,0.6807,train
proteina-c6534107658702efbffc,A0A376L253,5.754E-01,5.754E-01,0.620,0.630,5.648E-01,proteina-c6534107658702efbffc,0.5754,train
proteina-08b72c228b824849fa88,D8GT25,7.627E-01,6.513E-01,1.000,0.892,6.651E-01,proteina-08b72c228b824849fa88,0.6513,train
proteina-487c782e6c3ecf697e5a,A0A7C6FSQ0,6.528E-01,6.824E-01,0.830,0.863,6.268E-01,proteina-487c782e6c3ecf697e5a,0.6528,train
proteina-8fd6f6afd68a7595bf88,A9A3H7,6.242E-01,6.292E-01,1.000,0.980,5.702E-01,proteina-8fd6f6afd68a7595bf88,0.6242,train
proteina-bc3b7b3a34cd11f1c78d,J0D3C6,8.406E-01,8.329E-01,0.930,0.970,8.068E-01,proteina-bc3b7b3a34cd11f1c78d,0.8329,train
proteina-0ad9b6897347c8251eaf,A0A7K1SR45,7.351E-01,7.351E-01,0.970,1.000,6.763E-01,proteina-0ad9b6897347c8251eaf,0.7351,train
proteina-439d3b24029848b1f19a,A0A2I7SUE9,7.329E-01,7.457E-01,0.910,0.980,6.907E-01,proteina-439d3b24029848b1f19a,0.7329,train
proteina-028058dc1730e8a6623a,A0A1I1AYG7,5.256E-01,4.884E-01,0.710,0.748,4.823E-01,proteina-028058dc1730e8a6623a,0.4884,train
proteina-61dc5f0151af2df32a23,A0A521GZI5,6.091E-01,6.065E-01,1.000,0.970,5.779E-01,proteina-61dc5f0151af2df32a23,0.6065,train
proteina-8ec885c80f3d3bcc4ecb,A0A158AHL5,6.683E-01,6.805E-01,0.925,0.872,6.515E-01,proteina-8ec885c80f3d3bcc4ecb,0.6683,train
proteina-e2fe4b79ca52de658e2b,A0A7C5UJ77,8.597E-01,9.073E-01,0.985,0.979,8.674E-01,proteina-e2fe4b79ca52de658e2b,0.8597,train
proteina-38d61fb76f96367a2feb,A0A4V2EI24,4.180E-01,4.552E-01,0.905,0.983,4.110E-01,proteina-38d61fb76f96367a2feb,0.418,train
proteina-7067a0d33592ff399be7,A0A521VUV3,7.512E-01,8.339E-01,0.925,0.922,7.755E-01,proteina-7067a0d33592ff399be7,0.7512,train
proteina-b18f8fe2db98c1268264,A0A355UP27,8.690E-01,8.568E-01,1.000,0.931,8.473E-01,proteina-b18f8fe2db98c1268264,0.8568,train
proteina-f08ef850110c5a20fead,A0A7C1NL43,6.708E-01,7.009E-01,0.850,0.937,6.507E-01,proteina-f08ef850110c5a20fead,0.6708,train
proteina-2dfd88e03eb6c68fcd3f,A0A2K9JVG7,5.306E-01,5.115E-01,0.995,0.919,4.851E-01,proteina-2dfd88e03eb6c68fcd3f,0.5115,train
proteina-5db023867490eb019f8d,A0A0H3XMF1,6.839E-01,7.997E-01,0.810,0.988,7.130E-01,proteina-5db023867490eb019f8d,0.6839,train
proteina-98ef2f5b066943c6767a,A0A7C6XR78,6.960E-01,6.960E-01,1.000,0.965,6.626E-01,proteina-98ef2f5b066943c6767a,0.696,train
proteina-ea4d68b38ef4b3e012e9,Q5D9C0,4.224E-01,4.892E-01,0.915,0.892,4.265E-01,proteina-ea4d68b38ef4b3e012e9,0.4224,train
proteina-22358f5912a20e9bd3f5,A0A656H381,6.736E-01,6.765E-01,0.995,0.940,6.394E-01,proteina-22358f5912a20e9bd3f5,0.6736,train
proteina-6381ff6fa4ffd984fe08,A0A0J5H0G8,3.942E-01,3.735E-01,0.785,0.953,3.573E-01,proteina-6381ff6fa4ffd984fe08,0.3735,train
proteina-99f61f8dffa18d390921,Q3RGW8,8.189E-01,8.308E-01,0.925,1.000,8.113E-01,proteina-99f61f8dffa18d390921,0.8189,train
proteina-d324d64af6fe3ce0e3d7,A0A812WI37,7.351E-01,7.101E-01,0.960,1.000,6.916E-01,proteina-d324d64af6fe3ce0e3d7,0.7101,train
proteina-0de045222536c1cc519a,A0A1V6IJW8,4.533E-01,4.472E-01,0.985,1.000,4.348E-01,proteina-0de045222536c1cc519a,0.4472,train
proteina-3190e0b3bfceb2168333,A0A813JBW0,5.992E-01,5.775E-01,1.000,0.928,5.544E-01,proteina-3190e0b3bfceb2168333,0.5775,train
proteina-763ba05c8bda95bf93f4,A0A4P1AXC6,4.675E-01,5.186E-01,0.895,0.881,4.661E-01,proteina-763ba05c8bda95bf93f4,0.4675,train
proteina-bb57fde6519498e67524,A0A662TGK6,3.924E-01,3.877E-01,0.940,0.729,3.631E-01,proteina-bb57fde6519498e67524,0.3877,train
proteina-8c050682c3bf078634f4,A0A7S2S8M7,4.863E-01,4.707E-01,0.845,0.909,4.522E-01,proteina-8c050682c3bf078634f4,0.4707,train
proteina-d43a743136a18933a151,A0A843DS45,6.980E-01,7.042E-01,0.955,0.960,6.710E-01,proteina-d43a743136a18933a151,0.698,train
proteina-257a3310954901ab529c,A0A810LX98,5.598E-01,5.822E-01,1.000,0.822,5.413E-01,proteina-257a3310954901ab529c,0.5598,train
proteina-6ea31ef533523f64c097,A0A212RYY4,6.336E-01,6.961E-01,0.915,1.000,6.282E-01,proteina-6ea31ef533523f64c097,0.6336,train
proteina-a77de2bc280c49e382ed,A0A1F7XT59,4.801E-01,4.819E-01,0.935,0.915,4.422E-01,proteina-a77de2bc280c49e382ed,0.4801,train
proteina-d830edd7b0360aec6399,A0A3D5X673,4.915E-01,4.893E-01,0.940,0.741,4.732E-01,proteina-d830edd7b0360aec6399,0.4893,train
proteina-16e2038298dd967817d6,A0A3G6RPM7,5.425E-01,5.403E-01,0.945,0.925,5.040E-01,proteina-16e2038298dd967817d6,0.5403,train
proteina-5f2bc5862d229786def5,A0A812C8P3,5.521E-01,6.372E-01,0.995,0.959,5.618E-01,proteina-5f2bc5862d229786def5,0.5521,train
proteina-9e68d7f3203a62f7f79a,A0A549YJL4,5.422E-01,4.878E-01,0.900,0.898,4.906E-01,proteina-9e68d7f3203a62f7f79a,0.4878,train
proteina-d628ebd15a9c59ae7504,A0A2J8CPW1,5.007E-01,5.562E-01,1.000,0.989,4.946E-01,proteina-d628ebd15a9c59ae7504,0.5007,train
proteina-9664e930bf11d40435b3,A0A5C8M9P5,6.611E-01,6.416E-01,0.855,0.874,6.214E-01,proteina-9664e930bf11d40435b3,0.6416,train
proteina-d28b72ae6fb03992d273,A0A356AD40,6.507E-01,6.977E-01,0.850,0.989,6.487E-01,proteina-d28b72ae6fb03992d273,0.6507,train
proteina-1f2be0809d24d51331ba,J9EZ25,7.662E-01,7.955E-01,0.925,1.000,7.569E-01,proteina-1f2be0809d24d51331ba,0.7662,train
proteina-7032710eab91233236f0,A0A174R1Q8,4.215E-01,4.468E-01,0.940,0.726,4.038E-01,proteina-7032710eab91233236f0,0.4215,train
proteina-989e96969511276812d8,A0A846H4J4,5.114E-01,5.397E-01,0.875,0.739,5.027E-01,proteina-989e96969511276812d8,0.5114,train
proteina-06deeea1c0b6da46d809,A0A5J5V5Q8,5.186E-01,5.166E-01,0.990,0.856,4.782E-01,proteina-06deeea1c0b6da46d809,0.5166,train
proteina-4bd2481314210ed8594a,A0A4Q8ULN4,4.313E-01,4.788E-01,0.685,0.774,4.319E-01,proteina-4bd2481314210ed8594a,0.4313,train
proteina-702bcdbb7503e8f4f6c5,A0A4V2MK82,5.496E-01,5.962E-01,1.000,0.890,5.387E-01,proteina-702bcdbb7503e8f4f6c5,0.5496,train
proteina-a5bb4dbf50d6e1c6c8a5,A0A2T9ZAA2,7.515E-01,7.722E-01,0.955,0.943,7.319E-01,proteina-a5bb4dbf50d6e1c6c8a5,0.7515,train
proteina-06e160028e801b86c590,A0A2T9ZAA2,6.690E-01,6.857E-01,0.965,0.995,6.331E-01,proteina-06e160028e801b86c590,0.669,train
proteina-f41537130b3d45282047,A0A7Y2W2U3,3.948E-01,4.406E-01,0.985,0.942,3.821E-01,proteina-f41537130b3d45282047,0.3948,train
proteina-158c7b6a2551c0e4414f,A0A0M0X3Y4,5.807E-01,6.345E-01,0.900,0.955,5.642E-01,proteina-158c7b6a2551c0e4414f,0.5807,train
proteina-4373d43eec52d716f3e7,A0A2W5YZS9,6.150E-01,6.658E-01,0.980,0.923,6.155E-01,proteina-4373d43eec52d716f3e7,0.615,train
proteina-91555f96dea13d20cec8,A0A1Z4KUT0,4.391E-01,4.355E-01,0.880,0.955,4.095E-01,proteina-91555f96dea13d20cec8,0.4355,train
proteina-bd30db90a9e24c1cbd02,A0A7W1KNZ5,5.063E-01,5.043E-01,0.960,0.990,4.697E-01,proteina-bd30db90a9e24c1cbd02,0.5043,train
proteina-0a6f0119a80e20a861a2,X6MNV5,7.093E-01,7.226E-01,0.915,0.913,6.958E-01,proteina-0a6f0119a80e20a861a2,0.7093,train
proteina-47f8bbde2b4a41970260,A0A1M6YU49,6.031E-01,5.955E-01,0.815,0.852,5.686E-01,proteina-47f8bbde2b4a41970260,0.5955,train
proteina-8ddc0a11057ecdaa1498,A0A7X3K5V6,6.314E-01,6.429E-01,0.995,0.985,6.124E-01,proteina-8ddc0a11057ecdaa1498,0.6314,train
proteina-c59f07d0618f520ac3f5,A0A2N9EFP1,5.066E-01,5.316E-01,0.995,0.856,4.786E-01,proteina-c59f07d0618f520ac3f5,0.5066,train
