query,target,fident,qcov,tcov,qlen,tlen,evalue,shorter_coverage,identity_rule,evalue_rule
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__2fo7_A,0.448,0.480,0.919,300,136,1.754E-19,0.919,True,True
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__2hyz_A,0.448,0.480,0.919,300,136,1.754E-19,0.919,True,True
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__8bu0_A,0.448,0.480,0.919,300,136,1.754E-19,0.919,True,True
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__8ch0_A,0.448,0.480,0.919,300,136,1.754E-19,0.919,True,True
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__8cig_A,0.448,0.480,0.919,300,136,1.754E-19,0.919,True,True
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__2avp_A,0.535,0.237,0.941,300,68,6.008E-13,0.941,True,True
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__9fwa_A,0.298,0.433,0.609,300,202,7.038E-04,0.609,False,True
proteina-32b6844756c0a62ff957,reference0::denovo_pdb__7dgw_A,0.320,0.157,0.532,300,94,1.316E+01,0.532,True,False
proteina-29adbc9ab55b041034fd,reference1::foldbench_all__8Q9N_E,0.600,0.033,0.526,300,19,8.756E+02,0.526,True,False
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__8cqq_A,0.354,0.777,0.699,300,272,3.922E-23,0.699,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__8chy_A,0.354,0.777,0.699,300,272,3.922E-23,0.699,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__8ckr_A,0.387,0.533,0.985,300,136,1.132E-17,0.985,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__8cmq_A,0.387,0.533,0.985,300,136,1.132E-17,0.985,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__2fo7_A,0.387,0.533,0.985,300,136,1.132E-17,0.985,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__2hyz_A,0.387,0.533,0.985,300,136,1.132E-17,0.985,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__8bu0_A,0.387,0.533,0.985,300,136,1.132E-17,0.985,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__8ch0_A,0.387,0.533,0.985,300,136,1.132E-17,0.985,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__8cig_A,0.387,0.533,0.985,300,136,1.132E-17,0.985,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__2wqh_A,0.458,0.320,0.808,300,104,4.343E-14,0.808,True,True
proteina-7044a84b874c05140bcf,reference0::denovo_pdb__2avp_A,0.513,0.240,0.971,300,68,6.008E-13,0.971,True,True
proteina-c83936fe42b5d29fbead,reference0::cameo_hard__8vd6_A,0.307,0.563,0.943,300,174,1.850E+00,0.943,True,False
proteina-19a43ed3e0f5bf8b9ef7,reference0::denovo_pdb__9v3a_A,0.309,0.237,0.508,300,120,1.397E+00,0.508,True,False
proteina-19a43ed3e0f5bf8b9ef7,reference0::denovo_pdb__7sq5_A,0.306,0.333,0.571,300,140,9.945E+00,0.571,True,False
proteina-19a43ed3e0f5bf8b9ef7,reference0::denovo_pdb__7sq4_A,0.423,0.080,0.542,300,48,2.861E+02,0.542,True,False
proteina-7aad6a92ad7b14cf097c,reference0::denovo_pdb__9lni_A,0.340,0.560,0.906,300,212,5.308E-04,0.906,True,True
proteina-970312eb9f603cbf36be,reference1::foldbench_all__8UPB_A,0.378,0.120,0.578,300,64,3.241E+00,0.578,True,False
proteina-970312eb9f603cbf36be,reference0::denovo_pdb__7dgu_A,0.339,0.173,0.505,300,97,4.035E+01,0.505,True,False
proteina-e025ee55fb9e0a0caf08,reference1::foldbench_all__8GQP_A,0.315,0.190,0.694,300,62,5.338E+01,0.694,True,False
proteina-f61a0f23d64c491d090e,reference1::foldbench_all__8GQP_A,0.303,0.210,0.984,300,62,7.063E+01,0.984,True,False
proteina-8aca22eec6a9213089a0,reference0::denovo_pdb__5cwp_A,0.326,0.590,0.812,300,229,7.636E-06,0.812,True,True
proteina-8aca22eec6a9213089a0,reference0::denovo_pdb__5cwg_A,0.258,0.543,0.851,300,195,1.294E-04,0.851,False,True
proteina-8aca22eec6a9213089a0,reference0::denovo_pdb__6xi6_A,0.283,0.763,0.970,300,269,1.716E-04,0.97,False,True
proteina-8aca22eec6a9213089a0,reference0::denovo_pdb__9dd2_A,0.337,0.520,0.539,300,258,1.640E-03,0.539,True,False
proteina-8aca22eec6a9213089a0,reference1::foldbench_all__8K83_A,0.382,0.333,0.536,300,181,5.062E-03,0.536,True,False
proteina-8aca22eec6a9213089a0,reference0::denovo_pdb__6xt4_A,0.329,0.473,0.579,300,235,6.367E-02,0.579,True,False
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6rlh_A,0.368,0.830,0.948,300,248,4.439E-46,0.948,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6rej_A,0.373,0.830,0.940,300,250,4.439E-46,0.94,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6rli_A,0.368,0.830,0.940,300,250,4.439E-46,0.94,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6rek_A,0.373,0.830,0.936,300,251,4.439E-46,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6rem_A,0.373,0.830,0.936,300,251,4.439E-46,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6reo_A,0.368,0.830,0.936,300,251,4.439E-46,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__3ww9_A,0.361,0.830,0.936,300,251,4.674E-44,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__3wwa_A,0.361,0.830,0.936,300,251,4.674E-44,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6qsh_A,0.373,0.830,0.943,300,246,5.587E-43,0.943,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6qsd_A,0.361,0.830,0.940,300,250,1.930E-42,0.94,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6qse_A,0.361,0.830,0.936,300,251,1.930E-42,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6qsg_A,0.361,0.830,0.936,300,251,1.930E-42,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6f0s_A,0.353,0.830,0.936,300,251,7.938E-41,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6i37_A,0.341,0.830,0.936,300,251,8.213E-39,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6i38_A,0.341,0.830,0.936,300,251,8.213E-39,0.936,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6i3a_A,0.337,0.810,0.912,300,251,8.427E-37,0.912,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6i39_A,0.329,0.790,0.888,300,251,3.989E-34,0.888,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__6tjg_A,0.342,0.797,0.672,300,320,5.901E-22,0.797,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__7awz_A,0.308,0.800,0.677,300,313,2.937E-16,0.8,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__7ax0_A,0.308,0.800,0.669,300,317,2.937E-16,0.8,True,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__7ax2_A,0.299,0.800,0.672,300,311,9.553E-16,0.8,False,True
proteina-b65e3a787eac6f38b0a1,reference0::denovo_pdb__5f53_A,0.470,0.227,0.810,300,84,1.004E-14,0.81,True,True
proteina-b65e3a787eac6f38b0a1,reference1::foldbench_all__8SUC_A,0.232,0.913,0.986,300,283,3.355E-13,0.986,False,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__5le9_A,0.477,0.967,0.921,300,315,8.749E-62,0.967,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__5lea_A,0.474,0.967,0.927,300,316,5.088E-60,0.967,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__5le4_A,0.463,0.967,0.933,300,313,8.465E-59,0.967,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__7qnl_AAA,0.434,0.867,0.875,300,240,3.254E-46,0.875,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__1mj0_A,0.559,0.447,0.808,300,156,2.500E-35,0.808,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__4j8y_A,0.552,0.447,0.803,300,157,8.566E-35,0.803,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__6fpb_A,0.500,0.557,0.975,300,160,1.585E-34,0.975,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__2qyj_A,0.582,0.423,0.786,300,154,2.156E-34,0.786,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__4dui_A,0.516,0.517,0.867,300,165,2.933E-34,0.867,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__5oos_A,0.509,0.517,0.888,300,161,5.425E-34,0.888,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__5oou_A,0.509,0.517,0.867,300,165,5.425E-34,0.867,True,True
proteina-69c363ea33e76dc850be,reference1::foldbench_all__8P9C_C,0.490,0.530,0.931,300,159,3.998E-32,0.931,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__5op3_A,0.506,0.480,0.841,300,157,1.363E-31,0.841,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__8qzn_A,0.480,0.500,0.419,300,346,2.914E-30,0.5,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__5lw2_A,0.457,0.553,1.000,300,155,2.477E-29,1.0,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__6sa6_A,0.492,0.473,0.337,300,395,1.547E-28,0.473,False,True
proteina-69c363ea33e76dc850be,reference1::foldbench_all__8IPP_B,0.529,0.333,0.706,300,136,9.692E-23,0.706,True,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__2xen_A,0.571,0.187,0.604,300,91,3.355E-13,0.604,True,True
proteina-69c363ea33e76dc850be,reference1::foldbench_all__9CYS_A,0.276,0.670,0.896,300,230,6.224E-10,0.896,False,True
proteina-69c363ea33e76dc850be,reference0::denovo_pdb__7dgw_A,0.316,0.263,0.809,300,94,4.549E-01,0.809,True,False
proteina-1fe3fe17e185a6d9a0f4,reference0::denovo_pdb__7ur8_A,0.341,0.130,0.577,300,71,3.785E+02,0.577,True,False
proteina-3e5a0836f1f74e70b773,reference0::denovo_pdb__5cwn_A,0.324,0.667,0.918,300,207,4.003E-04,0.918,True,True
proteina-3e5a0836f1f74e70b773,reference1::foldbench_all__8GJG_A,0.320,0.477,0.793,300,174,1.959E-01,0.793,True,False
proteina-3e5a0836f1f74e70b773,reference1::foldbench_all__8GJI_A,0.313,0.543,0.989,300,174,3.241E+00,0.989,True,False
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__8cqq_A,0.378,0.923,0.912,300,272,2.941E-32,0.912,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__8chy_A,0.378,0.923,0.912,300,272,2.941E-32,0.912,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__8ckr_A,0.406,0.497,0.971,300,136,1.414E-18,0.971,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__8cmq_A,0.406,0.497,0.971,300,136,1.414E-18,0.971,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__2fo7_A,0.406,0.497,0.971,300,136,1.414E-18,0.971,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__2hyz_A,0.406,0.497,0.971,300,136,1.414E-18,0.971,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__8bu0_A,0.406,0.497,0.971,300,136,1.414E-18,0.971,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__8ch0_A,0.406,0.497,0.971,300,136,1.414E-18,0.971,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__8cig_A,0.406,0.497,0.971,300,136,1.414E-18,0.971,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__2wqh_A,0.418,0.363,0.942,300,104,7.484E-15,0.942,True,True
proteina-bb9f30fee1e1c3ff144b,reference0::denovo_pdb__2avp_A,0.457,0.233,0.941,300,68,2.626E-10,0.941,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8cqq_A,0.482,0.767,0.717,300,272,1.842E-54,0.717,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8chy_A,0.482,0.767,0.717,300,272,1.842E-54,0.717,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8ckr_A,0.558,0.513,1.000,300,136,1.930E-42,1.0,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8cmq_A,0.558,0.513,1.000,300,136,1.930E-42,1.0,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__2fo7_A,0.558,0.513,1.000,300,136,1.930E-42,1.0,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__2hyz_A,0.558,0.513,1.000,300,136,1.930E-42,1.0,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8bu0_A,0.558,0.513,1.000,300,136,1.930E-42,1.0,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8ch0_A,0.558,0.513,1.000,300,136,1.930E-42,1.0,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8cig_A,0.558,0.513,1.000,300,136,1.930E-42,1.0,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__2wqh_A,0.622,0.353,0.962,300,104,2.941E-32,0.962,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__5hrz_A,0.466,0.450,0.967,300,122,1.412E-24,0.967,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__2avp_A,0.661,0.227,0.971,300,68,5.901E-22,0.971,True,True
proteina-c8375ff17300318b4448,reference1::foldbench_all__8YE5_A,0.356,0.290,0.667,300,129,4.639E-09,0.667,True,True
proteina-c8375ff17300318b4448,reference1::foldbench_all__8YE5_B,0.356,0.290,0.667,300,129,4.639E-09,0.667,True,True
proteina-c8375ff17300318b4448,reference0::denovo_pdb__8fjg_A,0.321,0.270,0.808,300,104,9.945E+00,0.808,True,False
proteina-1eae1ee3e345a355c3e0,reference0::denovo_pdb__8vc8_A,0.300,0.323,0.594,300,197,8.434E-02,0.594,True,False
proteina-1eae1ee3e345a355c3e0,reference1::foldbench_all__8VC8_A,0.300,0.323,0.574,300,204,8.434E-02,0.574,True,False
proteina-5beac6d56290fd6947ce,reference1::foldbench_all__8PFI_B,0.295,0.703,0.266,300,807,5.751E-06,0.703,False,True
proteina-efb83008e5337c641388,reference0::denovo_pdb__5cwk_A,0.317,0.513,0.953,300,172,1.346E-05,0.953,True,True
proteina-efb83008e5337c641388,reference0::denovo_pdb__6xt4_A,0.314,0.437,0.651,300,235,8.889E-03,0.651,True,False
proteina-efb83008e5337c641388,reference0::denovo_pdb__7kuw_A,0.377,0.147,0.726,300,62,2.594E-01,0.726,True,False
proteina-efb83008e5337c641388,reference1::foldbench_all__9C90_A,0.325,0.113,0.656,300,61,1.236E+02,0.656,True,False
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6rlh_A,0.386,0.957,0.968,300,248,1.868E-49,0.968,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6rli_A,0.386,0.957,0.960,300,250,1.868E-49,0.96,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6reo_A,0.386,0.957,0.956,300,251,1.868E-49,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6rej_A,0.389,0.957,0.960,300,250,3.482E-49,0.96,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6rek_A,0.389,0.957,0.956,300,251,3.482E-49,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6rem_A,0.389,0.957,0.956,300,251,3.482E-49,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__3ww9_A,0.379,0.957,0.956,300,251,5.043E-47,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__3wwa_A,0.379,0.957,0.956,300,251,5.043E-47,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6qsd_A,0.379,0.957,0.960,300,250,1.538E-45,0.96,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6qse_A,0.379,0.957,0.956,300,251,1.538E-45,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6qsg_A,0.379,0.957,0.956,300,251,1.538E-45,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6qsh_A,0.372,0.957,0.963,300,246,4.674E-44,0.963,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6f0s_A,0.368,0.957,0.956,300,251,1.616E-43,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6i37_A,0.358,0.957,0.956,300,251,1.688E-41,0.956,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6i38_A,0.355,0.947,0.944,300,251,5.082E-40,0.944,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6i3a_A,0.351,0.930,0.924,300,251,9.718E-38,0.924,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6i39_A,0.349,0.907,0.896,300,251,1.837E-35,0.896,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__5f53_A,0.482,0.273,1.000,300,84,1.132E-17,1.0,True,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__7ax2_A,0.257,0.890,0.904,300,311,6.178E-09,0.89,False,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__7awz_A,0.254,0.890,0.907,300,313,1.458E-08,0.89,False,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__7awy_A,0.256,0.887,0.910,300,311,2.581E-08,0.887,False,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__7ax0_A,0.253,0.890,0.890,300,317,8.085E-08,0.89,False,True
proteina-09973193966d4c8cc41b,reference0::denovo_pdb__6tjg_A,0.260,0.897,0.788,300,320,1.849E-06,0.897,False,True
proteina-8a424d330e5195b2cddd,reference1::foldbench_all__8GJ9_A,0.371,0.117,0.508,300,65,6.621E+02,0.508,True,False
proteina-8fe3e2eed4d6cd1ec653,reference0::denovo_pdb__9lni_A,0.324,0.557,0.929,300,212,1.786E-05,0.929,True,True
proteina-8fe3e2eed4d6cd1ec653,reference0::denovo_pdb__2avp_A,0.411,0.170,0.662,300,68,5.062E-03,0.662,True,False
proteina-8fe3e2eed4d6cd1ec653,reference1::foldbench_all__8G4K_A,0.350,0.187,0.529,300,104,1.316E+01,0.529,True,False
proteina-8fe3e2eed4d6cd1ec653,reference1::foldbench_all__8TAC_A,0.388,0.103,0.514,300,70,7.063E+01,0.514,True,False
proteina-cec7caccffa3d6e9207e,reference1::foldbench_all__8VR7_A,0.298,0.323,0.495,300,182,1.048E-06,0.495,False,True
proteina-d1021323d65a03866ee6,reference0::denovo_pdb__4pww_A,0.404,0.157,0.529,300,85,7.515E+00,0.529,True,False
proteina-7c0c4553717635636c59,reference0::denovo_pdb__2avp_A,0.433,0.200,0.809,300,68,4.175E-05,0.809,True,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__8ckr_A,0.433,0.200,0.404,300,136,4.175E-05,0.404,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__8cmq_A,0.433,0.200,0.404,300,136,4.175E-05,0.404,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__2fo7_A,0.433,0.200,0.404,300,136,4.175E-05,0.404,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__2hyz_A,0.433,0.200,0.404,300,136,4.175E-05,0.404,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__8bu0_A,0.433,0.200,0.404,300,136,4.175E-05,0.404,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__8ch0_A,0.433,0.200,0.404,300,136,4.175E-05,0.404,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__8cig_A,0.433,0.200,0.404,300,136,4.175E-05,0.404,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__8cqq_A,0.433,0.200,0.202,300,272,4.175E-05,0.202,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__8chy_A,0.433,0.200,0.202,300,272,4.175E-05,0.202,False,True
proteina-7c0c4553717635636c59,reference0::denovo_pdb__2wqh_A,0.409,0.203,0.538,300,104,1.294E-04,0.538,True,True
proteina-7c0c4553717635636c59,reference1::foldbench_all__7XVQ_A,0.309,0.207,0.761,300,88,1.850E+00,0.761,True,False
proteina-7c0c4553717635636c59,reference1::foldbench_all__7XVQ_B,0.309,0.207,0.761,300,88,1.850E+00,0.761,True,False
proteina-5cb51a49213de65168ee,reference0::denovo_pdb__6naf_A,0.339,0.113,0.716,300,74,2.861E+02,0.716,True,False
proteina-5cb51a49213de65168ee,reference0::denovo_pdb__6n9h_A,0.339,0.113,0.707,300,75,2.861E+02,0.707,True,False
proteina-b20556efaf8ea77163c6,reference0::denovo_pdb__7rmx_A,0.321,0.447,0.555,300,229,2.068E-02,0.555,True,False
proteina-2d57b837e49533d757a8,reference1::foldbench_all__8WHI_A,0.340,0.333,0.426,300,235,6.078E-08,0.426,False,True
proteina-2d57b837e49533d757a8,reference1::foldbench_all__8WHJ_A,0.340,0.333,0.379,300,264,6.078E-08,0.379,False,True
proteina-e413bc00f7d18eb9333a,reference0::cameo_hard__8vej_B,0.305,0.433,0.500,300,242,8.889E-03,0.5,True,False
proteina-db36c17b7b74be746f9f,reference0::denovo_pdb__8kdq_A,0.276,0.520,0.622,300,233,1.716E-04,0.622,False,True
proteina-db36c17b7b74be746f9f,reference0::denovo_pdb__8k7o_A,0.276,0.520,0.622,300,233,1.716E-04,0.622,False,True
proteina-db36c17b7b74be746f9f,reference1::foldbench_all__8K7O_A,0.276,0.520,0.622,300,233,1.716E-04,0.622,False,True
proteina-db36c17b7b74be746f9f,reference0::denovo_pdb__8fjg_A,0.318,0.230,0.654,300,104,3.435E-01,0.654,True,False
proteina-c3b2435ab22d29f34d87,reference0::denovo_pdb__8vc8_A,0.318,0.353,0.523,300,197,5.338E+01,0.523,True,False
proteina-c3b2435ab22d29f34d87,reference1::foldbench_all__8VC8_A,0.318,0.353,0.505,300,204,5.338E+01,0.505,True,False
proteina-355343d17d4457473e22,reference0::casp_fm__T1125-D1,0.342,0.207,0.515,300,134,3.049E+01,0.515,True,False
proteina-105d23f6fa99991bef8b,reference1::foldbench_all__8FNY_A,0.243,0.427,0.294,300,531,9.751E-05,0.427,False,True
proteina-105d23f6fa99991bef8b,reference1::foldbench_all__8GM4_A,0.243,0.427,0.294,300,531,9.751E-05,0.427,False,True
proteina-105d23f6fa99991bef8b,reference1::foldbench_all__8PW0_A,0.313,0.323,0.682,300,148,7.515E+00,0.682,True,False
proteina-3e294eebce2c9f5c803c,reference0::denovo_pdb__9v3a_A,0.305,0.253,0.708,300,120,1.742E+01,0.708,True,False
proteina-e83b41420acd9f92607f,reference1::foldbench_all__8GOJ_B,0.500,0.053,0.696,300,23,5.006E+02,0.696,True,False
proteina-0127783cde8f78c9ce9b,reference1::foldbench_all__7TH0_A,0.551,0.093,0.551,300,49,5.338E+01,0.551,True,False
proteina-93bef47b66ebb54d51d4,reference0::denovo_pdb__9de4_A,0.333,0.200,0.755,300,106,1.635E+02,0.755,True,False
proteina-93bef47b66ebb54d51d4,reference0::denovo_pdb__9dbu_A,0.333,0.200,0.755,300,106,1.635E+02,0.755,True,False
proteina-93bef47b66ebb54d51d4,reference0::denovo_pdb__9dbv_A,0.333,0.200,0.748,300,107,1.635E+02,0.748,True,False
proteina-93bef47b66ebb54d51d4,reference0::denovo_pdb__9dbw_A,0.333,0.200,0.748,300,107,1.635E+02,0.748,True,False
proteina-1ffebfe2eb38e6f83d1b,reference1::foldbench_all__8EVD_C,0.382,0.157,0.153,300,301,2.371E-05,0.157,False,True
proteina-1ffebfe2eb38e6f83d1b,reference1::foldbench_all__8HFW_A,0.270,0.400,0.372,300,304,2.371E-05,0.4,False,True
proteina-1ffebfe2eb38e6f83d1b,reference1::foldbench_all__8HFW_B,0.270,0.400,0.372,300,304,2.371E-05,0.4,False,True
proteina-1ffebfe2eb38e6f83d1b,reference0::denovo_pdb__8d03_A,0.326,0.167,0.723,300,65,1.635E+02,0.723,True,False
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__2wqh_A,0.396,0.193,0.481,300,104,1.014E-05,0.481,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__2avp_A,0.379,0.193,0.735,300,68,9.751E-05,0.735,True,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__8ckr_A,0.379,0.193,0.368,300,136,9.751E-05,0.368,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__8cmq_A,0.379,0.193,0.368,300,136,9.751E-05,0.368,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__2fo7_A,0.379,0.193,0.368,300,136,9.751E-05,0.368,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__2hyz_A,0.379,0.193,0.368,300,136,9.751E-05,0.368,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__8bu0_A,0.379,0.193,0.368,300,136,9.751E-05,0.368,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__8ch0_A,0.379,0.193,0.368,300,136,9.751E-05,0.368,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__8cig_A,0.379,0.193,0.368,300,136,9.751E-05,0.368,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__8cqq_A,0.379,0.193,0.184,300,272,9.751E-05,0.184,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__8chy_A,0.379,0.193,0.184,300,272,9.751E-05,0.184,False,True
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__4pjr_A,0.308,0.383,0.663,300,175,1.959E-01,0.663,True,False
proteina-9b326f860b33eee9e0cb,reference0::denovo_pdb__4pjs_A,0.316,0.373,0.646,300,175,3.435E-01,0.646,True,False
proteina-caebd7c5152070700417,reference0::denovo_pdb__7sq5_A,0.309,0.413,0.936,300,140,6.708E-03,0.936,True,False
proteina-caebd7c5152070700417,reference0::denovo_pdb__7sq3_A,0.313,0.323,0.644,300,146,2.068E-02,0.644,True,False
proteina-caebd7c5152070700417,reference0::denovo_pdb__7sq4_A,0.333,0.180,0.958,300,48,2.305E+01,0.958,True,False
proteina-02f5c7704b5d5020c5bb,reference1::foldbench_all__8GJI_A,0.333,0.477,0.764,300,174,5.062E-03,0.764,True,False
proteina-5c455c67d59b03c5c2b1,reference0::denovo_pdb__8ju8_A,0.300,0.340,0.719,300,139,2.305E+01,0.719,True,False
proteina-5c455c67d59b03c5c2b1,reference1::foldbench_all__8JU8_A,0.300,0.340,0.719,300,139,2.305E+01,0.719,True,False
proteina-5c455c67d59b03c5c2b1,reference0::denovo_pdb__6mrr_A,0.338,0.190,0.824,300,68,3.049E+01,0.824,True,False
proteina-5c455c67d59b03c5c2b1,reference0::denovo_pdb__6jcc_A,0.322,0.180,0.629,300,97,3.049E+01,0.629,True,False
