geometry,threshold,subset,stem,cluster
original,fine,all,proteina-8a78c2c88a764cb51432,proteina-8a78c2c88a764cb51432
original,fine,all,proteina-18ec271a6ef0f6334b3e,proteina-18ec271a6ef0f6334b3e
original,fine,all,proteina-fe5631b3cc3af85eae3b,proteina-fe5631b3cc3af85eae3b
original,fine,all,proteina-a4e99211a600afe181f6,proteina-a4e99211a600afe181f6
original,fine,all,proteina-b2cae417fda5332ab90b,proteina-b2cae417fda5332ab90b
original,fine,all,proteina-e920f18f20d663c290e1,proteina-e920f18f20d663c290e1
original,fine,all,proteina-bc9355242d1786aebe87,proteina-bc9355242d1786aebe87
original,fine,all,proteina-e9bbadf305a54e490f99,proteina-e9bbadf305a54e490f99
original,fine,all,proteina-620c0f556821cb1e8480,proteina-620c0f556821cb1e8480
original,fine,all,proteina-347118566cf376604ca6,proteina-347118566cf376604ca6
original,fine,all,proteina-b91e9d0dab8e9995a04b,proteina-b91e9d0dab8e9995a04b
original,fine,all,proteina-0ee49045461ed7e5ed11,proteina-0ee49045461ed7e5ed11
original,fine,all,proteina-95b7b25d7fa63e1f9bd5,proteina-95b7b25d7fa63e1f9bd5
original,fine,all,proteina-b14beed963fc2a3e7236,proteina-b14beed963fc2a3e7236
original,fine,all,proteina-b4ffc736a6fdd4a2a55b,proteina-b4ffc736a6fdd4a2a55b
original,fine,all,proteina-f1e566ac55e4bcfe1242,proteina-f1e566ac55e4bcfe1242
original,fine,all,proteina-8d26f8e7888b4dba7d42,proteina-8d26f8e7888b4dba7d42
original,fine,all,proteina-74ebfffe184f15d423cd,proteina-74ebfffe184f15d423cd
original,fine,all,proteina-c94174df37f38ac8f52f,proteina-c94174df37f38ac8f52f
original,fine,all,proteina-82296d9e4bcf544d5ac8,proteina-82296d9e4bcf544d5ac8
original,fine,all,proteina-5e24cfaae4ea7af548f4,proteina-5e24cfaae4ea7af548f4
original,fine,all,proteina-e9a9b866c11d72fd93f9,proteina-e9a9b866c11d72fd93f9
original,fine,all,proteina-2b33e894df2121a9c1e4,proteina-2b33e894df2121a9c1e4
original,fine,all,proteina-cdd2cc69cb1a316716bd,proteina-cdd2cc69cb1a316716bd
original,fine,all,proteina-6bbffda83fc20620999d,proteina-6bbffda83fc20620999d
original,fine,all,proteina-a6a6b0962f9f37bbd93d,proteina-a6a6b0962f9f37bbd93d
original,fine,all,proteina-f1db9e84b582d8de28fc,proteina-f1db9e84b582d8de28fc
original,fine,all,proteina-0637c3679eaf405d2839,proteina-0637c3679eaf405d2839
original,fine,all,proteina-df24320d362ffc079586,proteina-df24320d362ffc079586
original,fine,all,proteina-e5c36adb8521fcda324a,proteina-df24320d362ffc079586
original,fine,all,proteina-905cc64a1e3f20222beb,proteina-905cc64a1e3f20222beb
original,fine,all,proteina-97cc10fd31c7ee4d6d65,proteina-97cc10fd31c7ee4d6d65
original,fine,all,proteina-fb3c85bc4809ee41c5e0,proteina-fb3c85bc4809ee41c5e0
original,fine,all,proteina-4649dd1a76c5f51ebd06,proteina-4649dd1a76c5f51ebd06
original,fine,all,proteina-16d7f79ae525c5be2fa9,proteina-16d7f79ae525c5be2fa9
original,fine,all,proteina-4f0755244b91b6c812e5,proteina-4f0755244b91b6c812e5
original,fine,all,proteina-956ecafbf8ec22e6e9cb,proteina-956ecafbf8ec22e6e9cb
original,fine,all,proteina-2eed7deca084a4a41960,proteina-2eed7deca084a4a41960
original,fine,all,proteina-13735e959c0f6d4b125a,proteina-13735e959c0f6d4b125a
original,fine,all,proteina-a584502173aa1ae4ff69,proteina-a584502173aa1ae4ff69
original,fine,all,proteina-9c65910f3628d6ce9256,proteina-9c65910f3628d6ce9256
original,fine,all,proteina-51fbb83bc303bc17ae25,proteina-51fbb83bc303bc17ae25
original,fine,all,proteina-f40b59181abf5f8794c1,proteina-f40b59181abf5f8794c1
original,fine,all,proteina-58376f6bd0fb06542b8e,proteina-58376f6bd0fb06542b8e
original,fine,all,proteina-57fd032c54590252fac8,proteina-57fd032c54590252fac8
original,fine,all,proteina-6e341fbeb6a6e56dadbc,proteina-6e341fbeb6a6e56dadbc
original,fine,all,proteina-546747abbe249e1136a1,proteina-546747abbe249e1136a1
original,fine,all,proteina-781a88cb008b1ceec19b,proteina-781a88cb008b1ceec19b
original,fine,all,proteina-85fbabdd22fa82b72ab1,proteina-85fbabdd22fa82b72ab1
original,fine,all,proteina-e779a326f671f670b0ac,proteina-e779a326f671f670b0ac
original,fine,all,proteina-0e98cf5af023d4cf1be8,proteina-0e98cf5af023d4cf1be8
original,fine,all,proteina-8783a542da3afe9294d4,proteina-8783a542da3afe9294d4
original,fine,all,proteina-88db9f053b7890cb7046,proteina-88db9f053b7890cb7046
original,fine,all,proteina-a6e40c5f858eb4ad102d,proteina-a6e40c5f858eb4ad102d
original,fine,all,proteina-833438e65c967dcd33a9,proteina-833438e65c967dcd33a9
original,fine,all,proteina-762872a2750cfd33edfd,proteina-762872a2750cfd33edfd
original,fine,all,proteina-4484f8d83d4a5ce301aa,proteina-4484f8d83d4a5ce301aa
original,fine,all,proteina-82e712d15ddc1f5c21ca,proteina-82e712d15ddc1f5c21ca
original,fine,all,proteina-709fd3eb215e7b008bcd,proteina-709fd3eb215e7b008bcd
original,fine,all,proteina-846705caace9e7b524d9,proteina-846705caace9e7b524d9
original,fine,all,proteina-6b135516e7b1cbe686c7,proteina-6b135516e7b1cbe686c7
original,fine,all,proteina-a05aac30a42750d811df,proteina-a05aac30a42750d811df
original,fine,all,proteina-89bd3837961615d9644b,proteina-89bd3837961615d9644b
original,fine,all,proteina-97ac4bb3e12309a9f87f,proteina-97ac4bb3e12309a9f87f
original,fine,all,proteina-258dbf9c0935f96fe668,proteina-258dbf9c0935f96fe668
original,fine,all,proteina-a4d1c7b2bab276fc8fbc,proteina-a4d1c7b2bab276fc8fbc
original,fine,all,proteina-a6d8dabf46770624a0d4,proteina-a6d8dabf46770624a0d4
original,fine,all,proteina-05cb3b71a616ad69d01b,proteina-05cb3b71a616ad69d01b
original,fine,all,proteina-b1a3c83f6574456c5bc6,proteina-b1a3c83f6574456c5bc6
original,fine,all,proteina-e3dc921b3bd8f7f56695,proteina-e3dc921b3bd8f7f56695
original,fine,all,proteina-e6a98758d6ed16ada668,proteina-e6a98758d6ed16ada668
original,fine,all,proteina-72f3fdfbf9568a97cdac,proteina-72f3fdfbf9568a97cdac
original,fine,all,proteina-3389d287ae00910e0c0c,proteina-3389d287ae00910e0c0c
original,fine,all,proteina-657afe58a0adc351d155,proteina-657afe58a0adc351d155
original,fine,all,proteina-220a20fd044aa9cc3f85,proteina-220a20fd044aa9cc3f85
original,fine,all,proteina-01423932f5c51c2409c4,proteina-01423932f5c51c2409c4
original,fine,all,proteina-859aed3cd69624cf6b83,proteina-859aed3cd69624cf6b83
original,fine,all,proteina-7fa49dcecca8dc579748,proteina-68d97875d078a3f8fd2f
original,fine,all,proteina-68d97875d078a3f8fd2f,proteina-68d97875d078a3f8fd2f
original,fine,all,proteina-416736fdef60f6ed818c,proteina-416736fdef60f6ed818c
original,fine,all,proteina-57318c34ecf62a8e2bee,proteina-57318c34ecf62a8e2bee
original,fine,all,proteina-48bbc9f455ab23ff6759,proteina-48bbc9f455ab23ff6759
original,fine,all,proteina-2e76f79d327dd24e8ea5,proteina-2e76f79d327dd24e8ea5
original,fine,all,proteina-c1750b41a4795ef20329,proteina-c1750b41a4795ef20329
original,fine,all,proteina-50a87ddce2d9ce29e2c0,proteina-50a87ddce2d9ce29e2c0
original,fine,all,proteina-bd2c2acf67739e7d2a4c,proteina-bd2c2acf67739e7d2a4c
original,fine,all,proteina-8a233476a720084ffcb4,proteina-8a233476a720084ffcb4
original,fine,all,proteina-1a0723638c78fe17ce91,proteina-1a0723638c78fe17ce91
original,fine,all,proteina-572c4c411d58c999eb78,proteina-572c4c411d58c999eb78
original,fine,all,proteina-34448362f0c9c49c9279,proteina-34448362f0c9c49c9279
original,fine,all,proteina-00ae3b6c00ad81120f5e,proteina-00ae3b6c00ad81120f5e
original,fine,all,proteina-ae0b2b5f69d3e1955618,proteina-ae0b2b5f69d3e1955618
original,fine,all,proteina-09db2ad761dda0691e4f,proteina-09db2ad761dda0691e4f
original,fine,all,proteina-5c939334a32ee01e3ae4,proteina-5c939334a32ee01e3ae4
original,fine,all,proteina-059ea53596af685c176f,proteina-059ea53596af685c176f
original,fine,all,proteina-15f86b57f8916038b05c,proteina-15f86b57f8916038b05c
original,fine,all,proteina-989443b5c649e5d7127c,proteina-989443b5c649e5d7127c
original,fine,all,proteina-d1ed791de89ef26aba7c,proteina-d1ed791de89ef26aba7c
original,fine,all,proteina-243685265d82b1d95a5b,proteina-243685265d82b1d95a5b
original,fine,all,proteina-473de4a9f7937d32d8df,proteina-473de4a9f7937d32d8df
original,fine,all,proteina-2b18f32432ba5eab10b8,proteina-2b18f32432ba5eab10b8
original,fine,all,proteina-04e23363b6b0903d5a85,proteina-04e23363b6b0903d5a85
original,fine,all,proteina-6ecbc17195cadd0c2932,proteina-6ecbc17195cadd0c2932
original,fine,all,proteina-33fc342d3214ccf02071,proteina-33fc342d3214ccf02071
original,fine,all,proteina-a030d6377c3913cd6813,proteina-a030d6377c3913cd6813
original,fine,all,proteina-a0065253a28c3e9c2305,proteina-a0065253a28c3e9c2305
original,fine,all,proteina-7eb63a5e61862901b52c,proteina-7eb63a5e61862901b52c
original,fine,all,proteina-80a135014b75ee84514e,proteina-80a135014b75ee84514e
original,fine,all,proteina-25b3f656122b5ff29f3d,proteina-25b3f656122b5ff29f3d
original,fine,all,proteina-bc5660de96a225950099,proteina-bc5660de96a225950099
original,fine,all,proteina-69e7edf3b87992f60023,proteina-69e7edf3b87992f60023
original,fine,all,proteina-00b4bb872d2b195e8f4c,proteina-00b4bb872d2b195e8f4c
original,fine,all,proteina-2b5a9a98d825e86ee94b,proteina-2b5a9a98d825e86ee94b
original,fine,all,proteina-02194b472e907cc2d3cb,proteina-02194b472e907cc2d3cb
original,fine,all,proteina-d00fbcdbedf6120218d3,proteina-d00fbcdbedf6120218d3
original,fine,all,proteina-41a7faeb62a5b1fac7a0,proteina-41a7faeb62a5b1fac7a0
original,fine,all,proteina-e040766d6bc688a97ab6,proteina-e040766d6bc688a97ab6
original,fine,all,proteina-4641f7de651cec113827,proteina-4641f7de651cec113827
original,fine,all,proteina-8e284caf8e09632dc87a,proteina-8e284caf8e09632dc87a
original,fine,all,proteina-3cb9f6c20fb9af208868,proteina-3cb9f6c20fb9af208868
original,fine,all,proteina-57554a13c992e12603e4,proteina-57554a13c992e12603e4
original,fine,all,proteina-ec6ba544bed3e76681dc,proteina-ec6ba544bed3e76681dc
original,fine,all,proteina-df52f190b0a28f679cb1,proteina-df52f190b0a28f679cb1
original,fine,all,proteina-a8c9179e5a5b8bbf4a96,proteina-a8c9179e5a5b8bbf4a96
original,fine,all,proteina-c493a48fef5bd63bbc4f,proteina-c493a48fef5bd63bbc4f
original,fine,all,proteina-07d5b83aed7c2508feb9,proteina-07d5b83aed7c2508feb9
original,fine,all,proteina-a96d0b2e50b5e617a97f,proteina-a96d0b2e50b5e617a97f
original,fine,all,proteina-01e5425515d9a43ffe5a,proteina-01e5425515d9a43ffe5a
original,fine,all,proteina-2c21d6fdc6c3c6f17820,proteina-2c21d6fdc6c3c6f17820
original,fine,all,proteina-b8d9ae73f4d6753001e8,proteina-b8d9ae73f4d6753001e8
original,fine,all,proteina-6421c7ab556ec90937cc,proteina-6421c7ab556ec90937cc
original,fine,all,proteina-36e0f3585158daa548de,proteina-36e0f3585158daa548de
original,fine,all,proteina-ec4964b25774a2015b4a,proteina-ec4964b25774a2015b4a
original,fine,all,proteina-be675ca7c54e54c0a174,proteina-be675ca7c54e54c0a174
original,fine,all,proteina-1ef17dd214e985d200d1,proteina-1ef17dd214e985d200d1
original,fine,all,proteina-876024d77789f7b5b7fd,proteina-876024d77789f7b5b7fd
original,fine,all,proteina-41ac168dbecb63c60bf3,proteina-41ac168dbecb63c60bf3
original,fine,all,proteina-033ab6a3414b7b3a7d15,proteina-033ab6a3414b7b3a7d15
original,fine,all,proteina-d2ab49be58d6b7d10335,proteina-d2ab49be58d6b7d10335
original,fine,all,proteina-ba7eb2a0fb6f064424e7,proteina-ba7eb2a0fb6f064424e7
original,fine,all,proteina-b9328f5370df195ededa,proteina-b9328f5370df195ededa
original,fine,all,proteina-45ff0f96e17d5b21f894,proteina-45ff0f96e17d5b21f894
original,fine,all,proteina-9b455cbef4ae9ec1b1c4,proteina-9b455cbef4ae9ec1b1c4
original,fine,all,proteina-84a54978e692f8bda13d,proteina-84a54978e692f8bda13d
original,fine,all,proteina-caff121c1946c7d90a93,proteina-caff121c1946c7d90a93
original,fine,all,proteina-e782fd2cd0196181a43f,proteina-e782fd2cd0196181a43f
original,fine,all,proteina-b6ada59bdcb3bb070972,proteina-b6ada59bdcb3bb070972
original,fine,all,proteina-25fc4dc1d7ee8e956588,proteina-25fc4dc1d7ee8e956588
original,fine,all,proteina-784acb72adbf2ea94df5,proteina-784acb72adbf2ea94df5
original,fine,all,proteina-b9b2a0b764319df6fcfd,proteina-3a5cf240c4b2d168f199
original,fine,all,proteina-3a5cf240c4b2d168f199,proteina-3a5cf240c4b2d168f199
original,fine,all,proteina-6cc24d1efee90d995d36,proteina-6cc24d1efee90d995d36
original,fine,all,proteina-c97aa3bbb2c8c7aad1d4,proteina-c97aa3bbb2c8c7aad1d4
original,fine,all,proteina-e8cd58353d751948c848,proteina-e8cd58353d751948c848
original,fine,all,proteina-1bbe41f90e083445e88e,proteina-1bbe41f90e083445e88e
original,fine,all,proteina-ab308713e80ee34b30c7,proteina-ab308713e80ee34b30c7
original,fine,all,proteina-f6e5cb8d66f15b4014c8,proteina-f6e5cb8d66f15b4014c8
original,fine,all,proteina-5434914a9bec9dcbc34f,proteina-5434914a9bec9dcbc34f
original,fine,all,proteina-baded60db7c5d5c31172,proteina-baded60db7c5d5c31172
original,fine,all,proteina-8b4f86e9be17b5608055,proteina-8b4f86e9be17b5608055
original,fine,all,proteina-a1f2f5d7984b5d983ae3,proteina-a1f2f5d7984b5d983ae3
original,fine,all,proteina-3387fe03014148a7d544,proteina-3387fe03014148a7d544
original,fine,all,proteina-3bf8fa154c58c726752d,proteina-3bf8fa154c58c726752d
original,fine,all,proteina-7a6ce95495689d682065,proteina-7a6ce95495689d682065
original,fine,all,proteina-cc91dc4f4c01c97040b7,proteina-cc91dc4f4c01c97040b7
original,fine,all,proteina-23eb1a1b4232d6f1bc26,proteina-23eb1a1b4232d6f1bc26
original,fine,all,proteina-ecc23742de230a2877ba,proteina-ecc23742de230a2877ba
original,fine,all,proteina-425961ceabd6095ddeec,proteina-425961ceabd6095ddeec
original,fine,all,proteina-e44a96a07b08e3625dca,proteina-e44a96a07b08e3625dca
original,fine,all,proteina-7590ae675cc329411bca,proteina-7590ae675cc329411bca
original,fine,all,proteina-1f0e0e4729e8c25e250e,proteina-1f0e0e4729e8c25e250e
original,fine,all,proteina-f352457181cf834a50df,proteina-f352457181cf834a50df
original,fine,all,proteina-dd6523df6482e781eb08,proteina-dd6523df6482e781eb08
original,fine,all,proteina-88ca705c47bc0009cc8c,proteina-88ca705c47bc0009cc8c
original,fine,all,proteina-cd63563b49978f394d15,proteina-b98203d58bc76c501641
original,fine,all,proteina-b98203d58bc76c501641,proteina-b98203d58bc76c501641
original,fine,all,proteina-7d89c600ca3e19bcf65b,proteina-7d89c600ca3e19bcf65b
original,fine,all,proteina-6f975e90a8b0d5b16af0,proteina-6f975e90a8b0d5b16af0
original,fine,all,proteina-d602401a2f1a72581e96,proteina-d602401a2f1a72581e96
original,fine,all,proteina-f45ad0ed3bf967cfbc53,proteina-f45ad0ed3bf967cfbc53
original,fine,all,proteina-9b96159eccae117ce3d9,proteina-9b96159eccae117ce3d9
original,fine,all,proteina-2082437ec77410f766f7,proteina-2082437ec77410f766f7
original,fine,all,proteina-cfb30d6ec1cb027b316c,proteina-cfb30d6ec1cb027b316c
original,fine,all,proteina-493dbb8e820ee505d2f1,proteina-493dbb8e820ee505d2f1
original,fine,all,proteina-3f18aaa3a319e6f67f70,proteina-3f18aaa3a319e6f67f70
original,fine,all,proteina-6c28a34f04fb5cc0e5c5,proteina-6c28a34f04fb5cc0e5c5
original,fine,all,proteina-a88901db70cd49d5e2d6,proteina-a88901db70cd49d5e2d6
original,fine,all,proteina-ca87e6f0569ef4c2e489,proteina-ca87e6f0569ef4c2e489
original,fine,all,proteina-52781faefcebd3ee5a3b,proteina-52781faefcebd3ee5a3b
original,fine,all,proteina-dca6101ca04ee02ac2b1,proteina-dca6101ca04ee02ac2b1
original,fine,all,proteina-2876dd9c45ca19288c5b,proteina-2876dd9c45ca19288c5b
original,fine,all,proteina-0f13300cd3ff5a55ee6d,proteina-0f13300cd3ff5a55ee6d
original,fine,all,proteina-09c46a6e5cba7b94609e,proteina-09c46a6e5cba7b94609e
original,fine,all,proteina-c17c88abcd6c4585727e,proteina-c17c88abcd6c4585727e
original,fine,all,proteina-9eb837abc90c6ab2b93b,proteina-9eb837abc90c6ab2b93b
original,fine,all,proteina-234bb31728e410fa1d7f,proteina-234bb31728e410fa1d7f
original,fine,all,proteina-2ceaa9d44754c33aab37,proteina-2ceaa9d44754c33aab37
original,fine,all,proteina-ade07b68d854609dd29a,proteina-ade07b68d854609dd29a
original,fine,all,proteina-a65215225a38627db969,proteina-a65215225a38627db969
original,fine,all,proteina-9ab406a7f2281875b3fd,proteina-9ab406a7f2281875b3fd
original,fine,all,proteina-2022ea1145d90806b501,proteina-2022ea1145d90806b501
original,fine,all,proteina-0225942095b452418e92,proteina-0225942095b452418e92
original,fine,all,proteina-ad7a6985b76d21d45047,proteina-ad7a6985b76d21d45047
original,fine,all,proteina-c53b5192e8a589eebc57,proteina-c53b5192e8a589eebc57
original,fine,all,proteina-87126dd19f8fc2b5b7df,proteina-87126dd19f8fc2b5b7df
original,fine,all,proteina-7c8044717af4dbc6ee32,proteina-7c8044717af4dbc6ee32
original,fine,all,proteina-9d72f9a14fc1842893df,proteina-9d72f9a14fc1842893df
original,fine,all,proteina-2813e7efdd3d23e8e524,proteina-2813e7efdd3d23e8e524
original,fine,all,proteina-fd44bbe00fdfb892760f,proteina-fd44bbe00fdfb892760f
original,fine,all,proteina-d846f1fe736cea0626c9,proteina-d846f1fe736cea0626c9
original,fine,all,proteina-5f6f7d37e7249c9b2449,proteina-5f6f7d37e7249c9b2449
original,fine,all,proteina-08ed3d532c7ce7a98acd,proteina-08ed3d532c7ce7a98acd
original,fine,all,proteina-f0e95b2aa5183643748b,proteina-f0e95b2aa5183643748b
original,fine,all,proteina-d249eebfe0a717d5bfa0,proteina-d249eebfe0a717d5bfa0
original,fine,all,proteina-1fa358311b42416f370e,proteina-1fa358311b42416f370e
original,fine,all,proteina-0c5d41ecde2f4cba0c83,proteina-0c5d41ecde2f4cba0c83
original,fine,all,proteina-cc8833873173af8eebb2,proteina-cc8833873173af8eebb2
original,fine,all,proteina-319ae6a7a1db02b9e8d1,proteina-319ae6a7a1db02b9e8d1
original,fine,all,proteina-3530835a93463543842e,proteina-3530835a93463543842e
original,fine,all,proteina-913e243b9122f551b500,proteina-913e243b9122f551b500
original,fine,all,proteina-a1a459bf27a4ae10d6d3,proteina-a1a459bf27a4ae10d6d3
original,fine,all,proteina-8b49df40a8791d550341,proteina-8b49df40a8791d550341
original,fine,all,proteina-7afc5d0eb81b13272db3,proteina-7afc5d0eb81b13272db3
original,fine,all,proteina-c457e835def6f6fc935b,proteina-c457e835def6f6fc935b
original,fine,all,proteina-9f8632942e48996a6db1,proteina-9f8632942e48996a6db1
original,fine,all,proteina-c2fbf09df7c480cc29e2,proteina-c2fbf09df7c480cc29e2
original,fine,all,proteina-e9e49b0c2501f034a708,proteina-e9e49b0c2501f034a708
original,fine,all,proteina-7936ff1519803491a9f8,proteina-7936ff1519803491a9f8
original,fine,all,proteina-daad3c75f71603b95bbf,proteina-daad3c75f71603b95bbf
original,fine,all,proteina-389f36125c9d6b0769bf,proteina-389f36125c9d6b0769bf
original,fine,all,proteina-429b06bfa8e5e32d6c56,proteina-429b06bfa8e5e32d6c56
original,fine,all,proteina-9deadbae53aad3dc0b7d,proteina-9deadbae53aad3dc0b7d
original,fine,all,proteina-bee420d6256e40fd5a3c,proteina-bee420d6256e40fd5a3c
original,fine,all,proteina-309317dc3a22e7b5a110,proteina-309317dc3a22e7b5a110
original,fine,all,proteina-367a52983efc35323c13,proteina-367a52983efc35323c13
original,fine,all,proteina-6d46545fd2e870705b34,proteina-6d46545fd2e870705b34
original,fine,all,proteina-997ab34884a2c25baa65,proteina-997ab34884a2c25baa65
original,fine,all,proteina-b10148c53cb87c20404d,proteina-b10148c53cb87c20404d
original,fine,all,proteina-3f826903275d17429063,proteina-3f826903275d17429063
original,fine,all,proteina-bc0f0e1ad390d6172f52,proteina-bc0f0e1ad390d6172f52
original,fine,all,proteina-af22f35c2c58ba5523dc,proteina-af22f35c2c58ba5523dc
original,fine,all,proteina-3db289ea841ea7425f86,proteina-3db289ea841ea7425f86
original,fine,all,proteina-c8afa7ebe7a8a6852c0a,proteina-c8afa7ebe7a8a6852c0a
original,fine,all,proteina-3ac104eecd0ed446ce97,proteina-3ac104eecd0ed446ce97
original,fine,all,proteina-040ae6fc1f2dd1b5283b,proteina-040ae6fc1f2dd1b5283b
original,fine,all,proteina-9f85bd211abe52606981,proteina-9f85bd211abe52606981
original,fine,all,proteina-20a3e548cc37cb086627,proteina-20a3e548cc37cb086627
original,fine,all,proteina-72000beb1b69ec270fbc,proteina-72000beb1b69ec270fbc
original,fine,all,proteina-62d528c9334f009e4404,proteina-62d528c9334f009e4404
original,fine,all,proteina-4f23720c4b404e12650c,proteina-4f23720c4b404e12650c
original,fine,all,proteina-b42adc972236d45b8825,proteina-b42adc972236d45b8825
original,fine,all,proteina-2bb96b54a6be5ee9833a,proteina-2bb96b54a6be5ee9833a
original,fine,all,proteina-b1066bd2c78050a454c6,proteina-b1066bd2c78050a454c6
original,fine,all,proteina-fd4ede06241585a62479,proteina-fd4ede06241585a62479
original,fine,all,proteina-3344f7b9595d0a467ae3,proteina-3344f7b9595d0a467ae3
original,fine,all,proteina-c812c3471f43789b0212,proteina-c812c3471f43789b0212
original,fine,all,proteina-f7634500b73a6aef8c6e,proteina-f7634500b73a6aef8c6e
original,fine,all,proteina-d1ab3f798a7723bf25cf,proteina-d1ab3f798a7723bf25cf
original,fine,all,proteina-15f688d6d439e84cef95,proteina-15f688d6d439e84cef95
original,fine,all,proteina-498058af555d6b1a0257,proteina-498058af555d6b1a0257
original,fine,all,proteina-690e4c3d48d01f816727,proteina-690e4c3d48d01f816727
original,fine,all,proteina-3059c9c232d96ee518dd,proteina-3059c9c232d96ee518dd
original,fine,all,proteina-eedcb35e1723155387b7,proteina-eedcb35e1723155387b7
original,fine,all,proteina-df09f3283af747e50282,proteina-df09f3283af747e50282
original,fine,all,proteina-70428da8de3945214081,proteina-70428da8de3945214081
original,fine,all,proteina-dcfd85ec51f5920c8259,proteina-dcfd85ec51f5920c8259
original,fine,all,proteina-f40289998ca0b63e771a,proteina-f40289998ca0b63e771a
original,fine,all,proteina-10292fc629b5ce6fa721,proteina-10292fc629b5ce6fa721
original,fine,all,proteina-2f105717af4c19f8221b,proteina-2f105717af4c19f8221b
original,fine,all,proteina-423dc38e28a8050bca73,proteina-423dc38e28a8050bca73
original,fine,all,proteina-6c98708f8a1a8770d0c0,proteina-6c98708f8a1a8770d0c0
original,fine,all,proteina-4ffbcd6c7839fae1230f,proteina-4ffbcd6c7839fae1230f
original,fine,all,proteina-51dabf48f6ef2facd635,proteina-51dabf48f6ef2facd635
original,fine,all,proteina-bfa4c7444a51fe299898,proteina-bfa4c7444a51fe299898
original,fine,all,proteina-69ac48deeb317787b4aa,proteina-69ac48deeb317787b4aa
original,fine,all,proteina-48593232baaf78fb1470,proteina-48593232baaf78fb1470
original,fine,all,proteina-f2bdb98cce454d55c72c,proteina-f2bdb98cce454d55c72c
original,fine,all,proteina-11dd949fd5d1b64df9af,proteina-11dd949fd5d1b64df9af
original,fine,all,proteina-338d550b43ef30abe0f4,proteina-338d550b43ef30abe0f4
original,fine,all,proteina-fee245bd3bcb1d0bb1f6,proteina-fee245bd3bcb1d0bb1f6
original,fine,all,proteina-0e2e026dd1eb2200c293,proteina-0e2e026dd1eb2200c293
original,fine,all,proteina-fd1f8e2ffe56b458af02,proteina-fd1f8e2ffe56b458af02
original,fine,all,proteina-a5d0135bfb458d61b5d3,proteina-a5d0135bfb458d61b5d3
original,fine,all,proteina-a384003c33d1576721e8,proteina-a384003c33d1576721e8
original,fine,all,proteina-090dd2fc0e8d7c69ea83,proteina-090dd2fc0e8d7c69ea83
original,fine,all,proteina-947b915c63b163f42d41,proteina-947b915c63b163f42d41
original,fine,all,proteina-cc0cb556408769834e82,proteina-cc0cb556408769834e82
original,fine,all,proteina-2ddc476992ae14e60ee6,proteina-2ddc476992ae14e60ee6
original,fine,all,proteina-d9c9979b19a9447f4f2d,proteina-d9c9979b19a9447f4f2d
original,fine,all,proteina-c5c09130d128e4cc9756,proteina-c5c09130d128e4cc9756
original,fine,all,proteina-46acee49cf6ecf79f5c6,proteina-46acee49cf6ecf79f5c6
original,fine,all,proteina-439e3fc41cf540de06d0,proteina-439e3fc41cf540de06d0
original,fine,all,proteina-f0fb7c609ceb222a0b2a,proteina-f0fb7c609ceb222a0b2a
original,fine,all,proteina-f0707ea3d0fbac5eaa9e,proteina-f0707ea3d0fbac5eaa9e
original,fine,all,proteina-b3e63fa2404cf3a0d9f7,proteina-b3e63fa2404cf3a0d9f7
original,fine,all,proteina-5301b3c8895a38b6fbc8,proteina-5301b3c8895a38b6fbc8
original,fine,all,proteina-6baf56fb7e564d952a36,proteina-6baf56fb7e564d952a36
original,fine,all,proteina-3830272739b00157b9bb,proteina-3830272739b00157b9bb
original,fine,all,proteina-695a7047f9ba7fceaa14,proteina-695a7047f9ba7fceaa14
original,fine,all,proteina-c61d33bba310360f09a7,proteina-c61d33bba310360f09a7
original,fine,all,proteina-1d6cb5dd3a1366ec6a64,proteina-1d6cb5dd3a1366ec6a64
original,fine,all,proteina-b423c32e0a135575a28c,proteina-b423c32e0a135575a28c
original,fine,all,proteina-c100ec78ee99b9b0beac,proteina-c100ec78ee99b9b0beac
original,fine,all,proteina-447eb20577cd9bdf4363,proteina-447eb20577cd9bdf4363
original,fine,all,proteina-c6a6da992bbfce7e9522,proteina-c6a6da992bbfce7e9522
original,fine,all,proteina-a7be2f8a2038cdf117c5,proteina-a7be2f8a2038cdf117c5
original,fine,all,proteina-6ab6b0e0929e9cb46455,proteina-6ab6b0e0929e9cb46455
original,fine,all,proteina-6a26d42e04704fad287b,proteina-6a26d42e04704fad287b
original,fine,all,proteina-a23d0952537fe079f8ef,proteina-a23d0952537fe079f8ef
original,fine,all,proteina-ce7e1abda3562afe50f0,proteina-ce7e1abda3562afe50f0
original,fine,all,proteina-3fbe5c7b7533a4cb630b,proteina-3fbe5c7b7533a4cb630b
original,fine,all,proteina-ac0e9daf76155935447a,proteina-ac0e9daf76155935447a
original,fine,all,proteina-3b58a8ac2db5744c68f6,proteina-3b58a8ac2db5744c68f6
original,fine,all,proteina-e5bedecc226297c42eac,proteina-e5bedecc226297c42eac
original,fine,all,proteina-6384776a5af895d684be,proteina-6384776a5af895d684be
original,fine,all,proteina-143a4fc2ad959c212282,proteina-143a4fc2ad959c212282
original,fine,all,proteina-6e23476f65106e223192,proteina-6e23476f65106e223192
original,fine,all,proteina-89fed22ee31e0dc43595,proteina-89fed22ee31e0dc43595
original,fine,all,proteina-6349e94d15fc882cd507,proteina-6349e94d15fc882cd507
