mode,split,stem,L,range,N,consensus_r_precision,true_union_recall,mean_rollout_precision,mean_validity_gated_rollout_r_precision,oracle_r_precision,validity_gated_oracle_r_precision,mean_pairwise_jaccard,unique_maps,mean_contacts,finished,malformed,invalid_rollouts,union_recall_log_n_auc
full_g05_pa_all,test,8d2z_A,327,all,25,0.7115384615384616,0.9166666666666666,0.5794871794871795,0.5794871794871795,0.6730769230769231,0.6730769230769231,0.446192788245826,25,295.2,25,0,0,0.8394659934090762
full_g05_pa_all,test,8d2z_A,327,all,50,0.7147435897435898,0.9519230769230769,0.5858974358974359,0.5858974358974359,0.6730769230769231,0.6730769230769231,0.4533762074794652,50,298.02,50,0,0,0.8394659934090762
full_g05_pa_all,test,8d2z_A,327,all,100,0.717948717948718,0.967948717948718,0.583076923076923,0.5772115384615384,0.6730769230769231,0.6730769230769231,0.4426341740144586,100,300.47,100,1,1,0.8394659934090762
full_g05_pa_all,test,8d2z_A,327,long,1,0.5924170616113744,0.5971563981042654,0.5924170616113744,0.5924170616113744,0.5924170616113744,0.5924170616113744,,1,212.0,1,0,0,0.8194825353292504
full_g05_pa_all,test,8d2z_A,327,long,2,0.6540284360189573,0.7109004739336493,0.6113744075829384,0.6113744075829384,0.6303317535545023,0.6303317535545023,0.4479166666666667,2,208.5,2,0,0,0.8194825353292504
full_g05_pa_all,test,8d2z_A,327,long,5,0.6777251184834123,0.7772511848341233,0.571563981042654,0.571563981042654,0.6303317535545023,0.6303317535545023,0.4292882264695395,5,197.8,5,0,0,0.8194825353292504
full_g05_pa_all,test,8d2z_A,327,long,10,0.6635071090047393,0.8436018957345972,0.5710900473933649,0.5710900473933649,0.6303317535545023,0.6303317535545023,0.4387159228265077,10,201.2,10,0,0,0.8194825353292504
full_g05_pa_all,test,8d2z_A,327,long,25,0.6966824644549763,0.8862559241706162,0.5641706161137441,0.5641706161137441,0.6682464454976303,0.6682464454976303,0.4241336390948222,25,201.08,25,0,0,0.8194825353292504
full_g05_pa_all,test,8d2z_A,327,long,50,0.7061611374407583,0.933649289099526,0.5707109004739336,0.5707109004739336,0.6682464454976303,0.6682464454976303,0.43277449477135854,50,202.52,50,0,0,0.8194825353292504
full_g05_pa_all,test,8d2z_A,327,long,100,0.7061611374407583,0.95260663507109,0.5674407582938389,0.5616587677725119,0.6682464454976303,0.6682464454976303,0.4219427859502205,100,204.71,100,1,1,0.8194825353292504
full_g05_pa_all,test,7v3o_A,328,all,1,0.3860294117647059,0.39705882352941174,0.3897058823529412,0.3897058823529412,0.3897058823529412,0.3897058823529412,,1,278.0,1,0,0,0.7168377568906451
full_g05_pa_all,test,7v3o_A,328,all,2,0.3161764705882353,0.45588235294117646,0.33639705882352944,0.33639705882352944,0.3897058823529412,0.3897058823529412,0.2384937238493724,2,296.0,2,0,0,0.7168377568906451
full_g05_pa_all,test,7v3o_A,328,all,5,0.3860294117647059,0.6691176470588235,0.30588235294117644,0.30588235294117644,0.3897058823529412,0.3897058823529412,0.20432378936376572,5,299.2,5,0,0,0.7168377568906451
full_g05_pa_all,test,7v3o_A,328,all,10,0.3897058823529412,0.75,0.2926470588235294,0.2926470588235294,0.3897058823529412,0.3897058823529412,0.19254980134232413,10,288.2,10,0,0,0.7168377568906451
full_g05_pa_all,test,7v3o_A,328,all,25,0.41544117647058826,0.8639705882352942,0.29220588235294115,0.29220588235294115,0.3897058823529412,0.3897058823529412,0.18980210096067668,25,278.56,25,0,0,0.7168377568906451
full_g05_pa_all,test,7v3o_A,328,all,50,0.4227941176470588,0.9117647058823529,0.29257352941176473,0.29257352941176473,0.3897058823529412,0.3897058823529412,0.1908765635952542,50,276.16,50,0,0,0.7168377568906451
full_g05_pa_all,test,7v3o_A,328,all,100,0.4227941176470588,0.9448529411764706,0.2923529411764706,0.2923529411764706,0.39338235294117646,0.39338235294117646,0.18506192634190258,100,275.83,100,0,0,0.7168377568906451
full_g05_pa_all,test,7v3o_A,328,long,1,0.40641711229946526,0.42245989304812837,0.40106951871657753,0.40106951871657753,0.40106951871657753,0.40106951871657753,,1,209.0,1,0,0,0.7500826199730466
full_g05_pa_all,test,7v3o_A,328,long,2,0.3155080213903743,0.47593582887700536,0.3262032085561497,0.3262032085561497,0.40106951871657753,0.40106951871657753,0.226775956284153,2,224.5,2,0,0,0.7500826199730466
full_g05_pa_all,test,7v3o_A,328,long,5,0.39572192513368987,0.7219251336898396,0.306951871657754,0.306951871657754,0.40106951871657753,0.40106951871657753,0.20152949735789627,5,227.0,5,0,0,0.7500826199730466
full_g05_pa_all,test,7v3o_A,328,long,10,0.4117647058823529,0.7967914438502673,0.29732620320855613,0.29732620320855613,0.40106951871657753,0.40106951871657753,0.19777426939158174,10,217.3,10,0,0,0.7500826199730466
full_g05_pa_all,test,7v3o_A,328,long,25,0.44385026737967914,0.9090909090909091,0.2958288770053476,0.2958288770053476,0.40106951871657753,0.40106951871657753,0.19359381394601247,25,210.4,25,0,0,0.7500826199730466
full_g05_pa_all,test,7v3o_A,328,long,50,0.44919786096256686,0.9197860962566845,0.2954010695187166,0.2954010695187166,0.40106951871657753,0.40106951871657753,0.19530750918426618,50,209.86,50,0,0,0.7500826199730466
full_g05_pa_all,test,7v3o_A,328,long,100,0.44919786096256686,0.9625668449197861,0.29497326203208557,0.29497326203208557,0.41711229946524064,0.41711229946524064,0.18882369456156745,100,211.14,100,0,0,0.7500826199730466
full_g05_pa_all,test,7ylr_A,330,all,1,0.6263736263736264,0.6263736263736264,0.6263736263736264,0.6263736263736264,0.6263736263736264,0.6263736263736264,,1,320.0,1,0,0,0.8755607691831208
full_g05_pa_all,test,7ylr_A,330,all,2,0.6813186813186813,0.7692307692307693,0.6469780219780219,0.6469780219780219,0.6675824175824175,0.6675824175824175,0.5352112676056338,2,327.0,2,0,0,0.8755607691831208
full_g05_pa_all,test,7ylr_A,330,all,5,0.7307692307692307,0.8681318681318682,0.6478021978021977,0.6478021978021977,0.6675824175824175,0.6675824175824175,0.5362765727938754,5,331.6,5,0,0,0.8755607691831208
full_g05_pa_all,test,7ylr_A,330,all,10,0.7417582417582418,0.8983516483516484,0.6414835164835164,0.6414835164835164,0.6785714285714286,0.6785714285714286,0.5311882532093851,10,334.3,10,0,0,0.8755607691831208
full_g05_pa_all,test,7ylr_A,330,all,25,0.739010989010989,0.9532967032967034,0.6264835164835164,0.6264835164835164,0.6785714285714286,0.6785714285714286,0.5101597023070641,25,334.16,25,0,0,0.8755607691831208
full_g05_pa_all,test,7ylr_A,330,all,50,0.739010989010989,0.9615384615384616,0.6241758241758242,0.6241758241758242,0.6785714285714286,0.6785714285714286,0.508102720570959,50,334.26,50,0,0,0.8755607691831208
full_g05_pa_all,test,7ylr_A,330,all,100,0.739010989010989,0.9835164835164835,0.6237087912087912,0.6237087912087912,0.6813186813186813,0.6813186813186813,0.504558041771705,100,336.72,100,0,0,0.8755607691831208
full_g05_pa_all,test,7ylr_A,330,long,1,0.5826446280991735,0.5826446280991735,0.5826446280991735,0.5826446280991735,0.5826446280991735,0.5826446280991735,,1,197.0,1,0,0,0.848683625921074
full_g05_pa_all,test,7ylr_A,330,long,2,0.6694214876033058,0.7231404958677686,0.5971074380165289,0.5971074380165289,0.6115702479338843,0.6115702479338843,0.48698884758364314,2,200.0,2,0,0,0.848683625921074
full_g05_pa_all,test,7ylr_A,330,long,5,0.7024793388429752,0.8305785123966942,0.5950413223140496,0.5950413223140496,0.6157024793388429,0.6157024793388429,0.49163865686160924,5,205.8,5,0,0,0.848683625921074
full_g05_pa_all,test,7ylr_A,330,long,10,0.731404958677686,0.8677685950413223,0.596694214876033,0.596694214876033,0.6322314049586777,0.6322314049586777,0.48726230962924333,10,209.8,10,0,0,0.848683625921074
full_g05_pa_all,test,7ylr_A,330,long,25,0.7148760330578512,0.9421487603305785,0.5864462809917356,0.5864462809917356,0.6322314049586777,0.6322314049586777,0.46851421431412954,25,211.96,25,0,0,0.848683625921074
full_g05_pa_all,test,7ylr_A,330,long,50,0.71900826446281,0.9545454545454546,0.5842148760330579,0.5842148760330579,0.6322314049586777,0.6322314049586777,0.4685119965250315,50,211.88,50,0,0,0.848683625921074
full_g05_pa_all,test,7ylr_A,330,long,100,0.731404958677686,0.9752066115702479,0.5847520661157026,0.5847520661157026,0.6570247933884298,0.6570247933884298,0.46763084927416687,100,214.46,100,0,0,0.848683625921074
full_g05_pa_all,test,8bux_A,334,all,1,0.025,0.025,0.025,0.025,0.025,0.025,,1,158.0,1,0,0,0.234510092742779
full_g05_pa_all,test,8bux_A,334,all,2,0.05,0.05,0.029166666666666667,0.029166666666666667,0.03333333333333333,0.03333333333333333,0.04395604395604396,2,142.5,2,0,0,0.234510092742779
full_g05_pa_all,test,8bux_A,334,all,5,0.029166666666666667,0.08333333333333333,0.026666666666666665,0.026666666666666665,0.03333333333333333,0.03333333333333333,0.04680109640596774,5,156.4,5,0,0,0.234510092742779
full_g05_pa_all,test,8bux_A,334,all,10,0.058333333333333334,0.18333333333333332,0.03333333333333333,0.03333333333333333,0.05416666666666667,0.05416666666666667,0.041099581640597446,10,166.5,10,0,0,0.234510092742779
full_g05_pa_all,test,8bux_A,334,all,25,0.08333333333333333,0.3416666666666667,0.03683333333333333,0.034999999999999996,0.075,0.075,0.04143658124833848,25,167.48,25,4,1,0.234510092742779
full_g05_pa_all,test,8bux_A,334,all,50,0.10416666666666667,0.49166666666666664,0.04083333333333333,0.03991666666666667,0.1125,0.1125,0.04178505830508014,50,175.6,50,4,1,0.234510092742779
full_g05_pa_all,test,8bux_A,334,all,100,0.08333333333333333,0.5791666666666667,0.03820833333333333,0.03775,0.1125,0.1125,0.04035649422913938,100,173.47,100,4,1,0.234510092742779
full_g05_pa_all,test,8bux_A,334,long,1,0.0,0.0,0.0,0.0,0.0,0.0,,1,93.0,1,0,0,0.16433378442883234
full_g05_pa_all,test,8bux_A,334,long,2,0.022598870056497175,0.022598870056497175,0.011299435028248588,0.011299435028248588,0.022598870056497175,0.022598870056497175,0.04216867469879518,2,86.5,2,0,0,0.16433378442883234
full_g05_pa_all,test,8bux_A,334,long,5,0.011299435028248588,0.04519774011299435,0.010169491525423728,0.010169491525423728,0.022598870056497175,0.022598870056497175,0.02081536309555647,5,102.0,5,0,0,0.16433378442883234
full_g05_pa_all,test,8bux_A,334,long,10,0.03954802259887006,0.10734463276836158,0.014124293785310734,0.014124293785310734,0.03389830508474576,0.03389830508474576,0.02525377438381967,10,108.2,10,0,0,0.16433378442883234
full_g05_pa_all,test,8bux_A,334,long,25,0.03954802259887006,0.23728813559322035,0.01694915254237288,0.016271186440677966,0.03389830508474576,0.03389830508474576,0.024405225293899206,25,108.2,25,4,1,0.16433378442883234
full_g05_pa_all,test,8bux_A,334,long,50,0.062146892655367235,0.3785310734463277,0.019661016949152538,0.019322033898305082,0.07909604519774012,0.07909604519774012,0.02391303216925431,50,112.56,50,4,1,0.16433378442883234
full_g05_pa_all,test,8bux_A,334,long,100,0.062146892655367235,0.4689265536723164,0.01790960451977401,0.017740112994350285,0.07909604519774012,0.07909604519774012,0.02217418702510826,100,111.56,100,4,1,0.16433378442883234
full_g05_pa_all,test,7xjr_A,337,all,1,0.53954802259887,0.53954802259887,0.53954802259887,0.53954802259887,0.53954802259887,0.53954802259887,,1,337.0,1,0,0,0.7866372031571064
full_g05_pa_all,test,7xjr_A,337,all,2,0.5338983050847458,0.6242937853107344,0.5240112994350282,0.5240112994350282,0.53954802259887,0.53954802259887,0.4497816593886463,2,332.0,2,0,0,0.7866372031571064
full_g05_pa_all,test,7xjr_A,337,all,5,0.5903954802259888,0.7598870056497176,0.5322033898305085,0.5322033898305085,0.5508474576271186,0.5508474576271186,0.4343126575973658,5,338.8,5,0,0,0.7866372031571064
full_g05_pa_all,test,7xjr_A,337,all,10,0.596045197740113,0.7994350282485876,0.5087570621468925,0.5087570621468925,0.5508474576271186,0.5508474576271186,0.41672477733829616,10,332.6,10,0,0,0.7866372031571064
full_g05_pa_all,test,7xjr_A,337,all,25,0.6045197740112994,0.8983050847457628,0.508135593220339,0.508135593220339,0.559322033898305,0.559322033898305,0.41053619456984436,25,330.68,25,0,0,0.7866372031571064
full_g05_pa_all,test,7xjr_A,337,all,50,0.6101694915254238,0.9124293785310734,0.5116949152542373,0.5116949152542373,0.5819209039548022,0.5819209039548022,0.4132812740399776,50,335.7,50,0,0,0.7866372031571064
full_g05_pa_all,test,7xjr_A,337,all,100,0.615819209039548,0.9322033898305084,0.506412429378531,0.506412429378531,0.5819209039548022,0.5819209039548022,0.4126054537357168,100,333.55,100,0,0,0.7866372031571064
full_g05_pa_all,test,7xjr_A,337,long,1,0.5381818181818182,0.5381818181818182,0.5381818181818182,0.5381818181818182,0.5381818181818182,0.5381818181818182,,1,258.0,1,0,0,0.7824123270677519
full_g05_pa_all,test,7xjr_A,337,long,2,0.5345454545454545,0.6327272727272727,0.5345454545454545,0.5345454545454545,0.5381818181818182,0.5381818181818182,0.4827586206896552,2,258.0,2,0,0,0.7824123270677519
full_g05_pa_all,test,7xjr_A,337,long,5,0.5963636363636363,0.76,0.544,0.544,0.5672727272727273,0.5672727272727273,0.45326890002767045,5,263.6,5,0,0,0.7824123270677519
full_g05_pa_all,test,7xjr_A,337,long,10,0.6036363636363636,0.7963636363636364,0.5225454545454545,0.5225454545454545,0.5672727272727273,0.5672727272727273,0.43781032963333155,10,259.6,10,0,0,0.7824123270677519
full_g05_pa_all,test,7xjr_A,337,long,25,0.610909090909091,0.8836363636363637,0.5229090909090909,0.5229090909090909,0.5854545454545454,0.5854545454545454,0.42625288412679435,25,259.32,25,0,0,0.7824123270677519
full_g05_pa_all,test,7xjr_A,337,long,50,0.610909090909091,0.9018181818181819,0.5216727272727273,0.5216727272727273,0.5927272727272728,0.5927272727272728,0.4244551097768661,50,261.02,50,0,0,0.7824123270677519
full_g05_pa_all,test,7xjr_A,337,long,100,0.6218181818181818,0.92,0.5146545454545455,0.5146545454545455,0.5927272727272728,0.5927272727272728,0.42333218070154505,100,258.39,100,0,0,0.7824123270677519
full_g05_pa_all,test,7y4h_A,338,all,1,0.534375,0.571875,0.528125,0.528125,0.528125,0.528125,,1,345.0,1,0,0,0.7771133277794735
full_g05_pa_all,test,7y4h_A,338,all,2,0.534375,0.628125,0.5109375,0.5109375,0.528125,0.528125,0.385395537525355,2,341.5,2,0,0,0.7771133277794735
full_g05_pa_all,test,7y4h_A,338,all,5,0.565625,0.728125,0.47375000000000006,0.47375000000000006,0.528125,0.528125,0.34912167141298095,5,344.6,5,0,0,0.7771133277794735
full_g05_pa_all,test,7y4h_A,338,all,10,0.571875,0.796875,0.4659375,0.4659375,0.528125,0.528125,0.33845747144304783,10,342.5,10,0,0,0.7771133277794735
full_g05_pa_all,test,7y4h_A,338,all,25,0.596875,0.859375,0.466875,0.466875,0.528125,0.528125,0.3387741299585451,25,337.24,25,0,0,0.7771133277794735
full_g05_pa_all,test,7y4h_A,338,all,50,0.6,0.909375,0.46693750000000006,0.46693750000000006,0.546875,0.546875,0.33659264174897885,50,337.8,50,0,0,0.7771133277794735
full_g05_pa_all,test,7y4h_A,338,all,100,0.60625,0.940625,0.4636874999999999,0.4636874999999999,0.546875,0.546875,0.33366420923382756,100,340.84,100,0,0,0.7771133277794735
full_g05_pa_all,test,7y4h_A,338,long,1,0.5176991150442478,0.588495575221239,0.5265486725663717,0.5265486725663717,0.5265486725663717,0.5265486725663717,,1,252.0,1,0,0,0.7906759620584234
full_g05_pa_all,test,7y4h_A,338,long,2,0.5752212389380531,0.6460176991150443,0.5243362831858407,0.5243362831858407,0.5265486725663717,0.5265486725663717,0.41714285714285715,2,248.0,2,0,0,0.7906759620584234
full_g05_pa_all,test,7y4h_A,338,long,5,0.5796460176991151,0.7433628318584071,0.4823008849557522,0.4823008849557522,0.5265486725663717,0.5265486725663717,0.3694642205007813,5,252.6,5,0,0,0.7906759620584234
full_g05_pa_all,test,7y4h_A,338,long,10,0.5796460176991151,0.8141592920353983,0.4730088495575221,0.4730088495575221,0.5265486725663717,0.5265486725663717,0.3553419082758532,10,252.1,10,0,0,0.7906759620584234
full_g05_pa_all,test,7y4h_A,338,long,25,0.6106194690265486,0.8672566371681416,0.47946902654867257,0.47946902654867257,0.5265486725663717,0.5265486725663717,0.359051066515127,25,249.56,25,0,0,0.7906759620584234
full_g05_pa_all,test,7y4h_A,338,long,50,0.6106194690265486,0.9247787610619469,0.48,0.48,0.5442477876106194,0.5442477876106194,0.3556601569872816,50,249.7,50,0,0,0.7906759620584234
full_g05_pa_all,test,7y4h_A,338,long,100,0.6061946902654868,0.9380530973451328,0.47420353982300883,0.47420353982300883,0.5530973451327433,0.5530973451327433,0.35328341466693375,100,251.87,100,0,0,0.7906759620584234
full_g05_pa_all,test,7yyg_A,365,all,1,0.09049773755656108,0.09049773755656108,0.09049773755656108,0.09049773755656108,0.09049773755656108,0.09049773755656108,,1,215.0,1,0,0,0.4266803158591818
full_g05_pa_all,test,7yyg_A,365,all,2,0.05429864253393665,0.16289592760180996,0.09728506787330317,0.09728506787330317,0.10407239819004525,0.10407239819004525,0.08311688311688312,2,208.5,2,0,0,0.4266803158591818
full_g05_pa_all,test,7yyg_A,365,all,5,0.2081447963800905,0.35294117647058826,0.1248868778280543,0.1248868778280543,0.17194570135746606,0.17194570135746606,0.05912411550352416,5,200.6,5,0,0,0.4266803158591818
full_g05_pa_all,test,7yyg_A,365,all,10,0.18552036199095023,0.40271493212669685,0.10135746606334842,0.10135746606334842,0.17194570135746606,0.17194570135746606,0.05559235791760966,10,213.5,10,0,0,0.4266803158591818
full_g05_pa_all,test,7yyg_A,365,all,25,0.21266968325791855,0.5429864253393665,0.09339366515837103,0.09339366515837103,0.17194570135746606,0.17194570135746606,0.05977335228254225,25,218.84,25,0,0,0.4266803158591818
full_g05_pa_all,test,7yyg_A,365,all,50,0.2398190045248869,0.6968325791855203,0.09457013574660632,0.09457013574660632,0.2081447963800905,0.2081447963800905,0.05832480700819548,50,214.94,50,0,0,0.4266803158591818
full_g05_pa_all,test,7yyg_A,365,all,100,0.24434389140271492,0.7918552036199095,0.09203619909502261,0.09203619909502261,0.2081447963800905,0.2081447963800905,0.058063777290676466,100,213.39,100,0,0,0.4266803158591818
full_g05_pa_all,test,7yyg_A,365,long,1,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,,1,128.0,1,0,0,0.32829137392373825
full_g05_pa_all,test,7yyg_A,365,long,2,0.02857142857142857,0.10714285714285714,0.06428571428571428,0.06428571428571428,0.07142857142857142,0.07142857142857142,0.051587301587301584,2,132.5,2,0,0,0.32829137392373825
full_g05_pa_all,test,7yyg_A,365,long,5,0.08571428571428572,0.2,0.06571428571428571,0.06571428571428571,0.10714285714285714,0.10714285714285714,0.02969510670302209,5,124.8,5,0,0,0.32829137392373825
full_g05_pa_all,test,7yyg_A,365,long,10,0.09285714285714286,0.2642857142857143,0.054285714285714284,0.054285714285714284,0.10714285714285714,0.10714285714285714,0.027157939086268797,10,138.4,10,0,0,0.32829137392373825
full_g05_pa_all,test,7yyg_A,365,long,25,0.12142857142857143,0.44285714285714284,0.04999999999999999,0.04999999999999999,0.15,0.15,0.03093481824280797,25,145.12,25,0,0,0.32829137392373825
full_g05_pa_all,test,7yyg_A,365,long,50,0.1357142857142857,0.6071428571428571,0.05328571428571428,0.05328571428571428,0.15,0.15,0.03051082830506544,50,143.48,50,0,0,0.32829137392373825
full_g05_pa_all,test,7yyg_A,365,long,100,0.15,0.7357142857142858,0.051142857142857136,0.051142857142857136,0.15,0.15,0.029993266094660482,100,143.08,100,0,0,0.32829137392373825
full_g05_pa_all,test,8e5h_A,372,all,1,0.5203488372093024,0.5203488372093024,0.5203488372093024,0.5203488372093024,0.5203488372093024,0.5203488372093024,,1,340.0,1,0,0,0.7799972526737897
full_g05_pa_all,test,8e5h_A,372,all,2,0.46511627906976744,0.5813953488372093,0.47238372093023256,0.47238372093023256,0.5203488372093024,0.5203488372093024,0.3463917525773196,2,326.5,2,0,0,0.7799972526737897
full_g05_pa_all,test,8e5h_A,372,all,5,0.5901162790697675,0.7732558139534884,0.5069767441860465,0.5069767441860465,0.5436046511627907,0.5436046511627907,0.35588490676399614,5,329.4,5,0,0,0.7799972526737897
full_g05_pa_all,test,8e5h_A,372,all,10,0.6162790697674418,0.8255813953488372,0.503779069767442,0.503779069767442,0.5436046511627907,0.5436046511627907,0.3506760588097653,10,338.1,10,0,0,0.7799972526737897
full_g05_pa_all,test,8e5h_A,372,all,25,0.6308139534883721,0.875,0.5034883720930233,0.5034883720930233,0.5436046511627907,0.5436046511627907,0.35412921227651545,25,337.92,25,0,0,0.7799972526737897
full_g05_pa_all,test,8e5h_A,372,all,50,0.6337209302325582,0.9040697674418605,0.5050000000000001,0.5050000000000001,0.5465116279069767,0.5465116279069767,0.3588179843140322,50,336.6,50,0,0,0.7799972526737897
full_g05_pa_all,test,8e5h_A,372,all,100,0.6366279069767442,0.9418604651162791,0.506686046511628,0.506686046511628,0.5784883720930233,0.5784883720930233,0.36191637852955577,100,337.97,100,0,0,0.7799972526737897
full_g05_pa_all,test,8e5h_A,372,long,1,0.5327868852459017,0.5327868852459017,0.5327868852459017,0.5327868852459017,0.5327868852459017,0.5327868852459017,,1,244.0,1,0,0,0.795343872710917
full_g05_pa_all,test,8e5h_A,372,long,2,0.4918032786885246,0.5942622950819673,0.4918032786885246,0.4918032786885246,0.5327868852459017,0.5327868852459017,0.34560906515580736,2,237.5,2,0,0,0.795343872710917
full_g05_pa_all,test,8e5h_A,372,long,5,0.6065573770491803,0.7868852459016393,0.519672131147541,0.519672131147541,0.5573770491803278,0.5573770491803278,0.3631152174261357,5,238.4,5,0,0,0.795343872710917
full_g05_pa_all,test,8e5h_A,372,long,10,0.6147540983606558,0.8401639344262295,0.5049180327868852,0.5049180327868852,0.5573770491803278,0.5573770491803278,0.35294525133384835,10,240.1,10,0,0,0.795343872710917
full_g05_pa_all,test,8e5h_A,372,long,25,0.6270491803278688,0.8934426229508197,0.5044262295081967,0.5044262295081967,0.5573770491803278,0.5573770491803278,0.35673408351284397,25,239.96,25,0,0,0.795343872710917
full_g05_pa_all,test,8e5h_A,372,long,50,0.6270491803278688,0.9262295081967213,0.5059016393442622,0.5059016393442622,0.5614754098360656,0.5614754098360656,0.36328263736353367,50,238.5,50,0,0,0.795343872710917
full_g05_pa_all,test,8e5h_A,372,long,100,0.6270491803278688,0.9508196721311475,0.5068032786885246,0.5068032786885246,0.5614754098360656,0.5614754098360656,0.36587170335359653,100,240.6,100,0,0,0.795343872710917
full_g05_pa_all,test,7qsj_A,373,all,1,0.6109510086455331,0.6138328530259366,0.6051873198847262,0.6051873198847262,0.6051873198847262,0.6051873198847262,,1,352.0,1,0,0,0.853349740484057
full_g05_pa_all,test,7qsj_A,373,all,2,0.6253602305475504,0.7262247838616714,0.5878962536023055,0.5878962536023055,0.6051873198847262,0.6051873198847262,0.42543859649122806,2,325.0,2,0,0,0.853349740484057
full_g05_pa_all,test,7qsj_A,373,all,5,0.7060518731988472,0.8270893371757925,0.5959654178674352,0.5959654178674352,0.6570605187319885,0.6570605187319885,0.4257875894195389,5,331.0,5,0,0,0.853349740484057
full_g05_pa_all,test,7qsj_A,373,all,10,0.7146974063400576,0.8847262247838616,0.5798270893371757,0.5798270893371757,0.6570605187319885,0.6570605187319885,0.40232116920910266,10,337.8,10,0,0,0.853349740484057
full_g05_pa_all,test,7qsj_A,373,all,25,0.7146974063400576,0.9337175792507204,0.5593083573487031,0.5593083573487031,0.6570605187319885,0.6570605187319885,0.3797575011314536,25,340.8,25,0,0,0.853349740484057
full_g05_pa_all,test,7qsj_A,373,all,50,0.7175792507204611,0.9596541786743515,0.5618443804034583,0.5497982708933717,0.6570605187319885,0.6570605187319885,0.38682919360344886,50,341.18,50,1,1,0.853349740484057
full_g05_pa_all,test,7qsj_A,373,all,100,0.7204610951008645,0.9769452449567724,0.5637463976945245,0.5513544668587896,0.6570605187319885,0.6570605187319885,0.3851724036333917,100,343.24,100,2,2,0.853349740484057
full_g05_pa_all,test,7qsj_A,373,long,1,0.5707964601769911,0.6106194690265486,0.5796460176991151,0.5796460176991151,0.5796460176991151,0.5796460176991151,,1,240.0,1,0,0,0.8432989267944947
full_g05_pa_all,test,7qsj_A,373,long,2,0.6061946902654868,0.7212389380530974,0.5663716814159292,0.5663716814159292,0.5796460176991151,0.5796460176991151,0.4077669902912621,2,217.5,2,0,0,0.8432989267944947
full_g05_pa_all,test,7qsj_A,373,long,5,0.6946902654867256,0.8097345132743363,0.5761061946902656,0.5761061946902656,0.6504424778761062,0.6504424778761062,0.40548176420178006,5,219.8,5,0,0,0.8432989267944947
full_g05_pa_all,test,7qsj_A,373,long,10,0.6946902654867256,0.8672566371681416,0.5526548672566372,0.5526548672566372,0.6504424778761062,0.6504424778761062,0.3790511991027698,10,223.9,10,0,0,0.8432989267944947
full_g05_pa_all,test,7qsj_A,373,long,25,0.6902654867256637,0.9203539823008849,0.5238938053097345,0.5238938053097345,0.6504424778761062,0.6504424778761062,0.34724321571492633,25,227.32,25,0,0,0.8432989267944947
full_g05_pa_all,test,7qsj_A,373,long,50,0.6946902654867256,0.9557522123893806,0.5286725663716814,0.5170796460176991,0.6504424778761062,0.6504424778761062,0.35565269434876756,50,225.84,50,1,1,0.8432989267944947
full_g05_pa_all,test,7qsj_A,373,long,100,0.7035398230088495,0.9778761061946902,0.5337168141592921,0.521858407079646,0.6504424778761062,0.6504424778761062,0.357371400436101,100,227.98,100,2,2,0.8432989267944947
full_g05_pa_all,test,8dqd_A,377,all,1,0.6253164556962025,0.6253164556962025,0.6253164556962025,0.6253164556962025,0.6253164556962025,0.6253164556962025,,1,373.0,1,0,0,0.859887759433296
full_g05_pa_all,test,8dqd_A,377,all,2,0.6556962025316456,0.7518987341772152,0.6417721518987342,0.6417721518987342,0.6582278481012658,0.6582278481012658,0.5237113402061856,2,369.5,2,0,0,0.859887759433296
full_g05_pa_all,test,8dqd_A,377,all,5,0.7088607594936709,0.8556962025316456,0.6405063291139241,0.6405063291139241,0.6683544303797468,0.6683544303797468,0.5167171834474079,5,374.6,5,0,0,0.859887759433296
full_g05_pa_all,test,8dqd_A,377,all,10,0.7341772151898734,0.8886075949367088,0.6582278481012658,0.6582278481012658,0.6835443037974683,0.6835443037974683,0.5525555466752275,10,378.8,10,0,0,0.859887759433296
full_g05_pa_all,test,8dqd_A,377,all,25,0.7240506329113924,0.9265822784810127,0.6426329113924051,0.6426329113924051,0.6835443037974683,0.6835443037974683,0.5383348865917681,25,375.4,25,0,0,0.859887759433296
full_g05_pa_all,test,8dqd_A,377,all,50,0.7341772151898734,0.9468354430379747,0.6481012658227848,0.6481012658227848,0.7088607594936709,0.7088607594936709,0.5441514034809732,50,375.1,50,0,0,0.859887759433296
full_g05_pa_all,test,8dqd_A,377,all,100,0.7291139240506329,0.959493670886076,0.6476455696202531,0.6476455696202531,0.7088607594936709,0.7088607594936709,0.543788412312972,100,375.35,100,0,0,0.859887759433296
full_g05_pa_all,test,8dqd_A,377,long,1,0.6231884057971014,0.6231884057971014,0.6231884057971014,0.6231884057971014,0.6231884057971014,0.6231884057971014,,1,256.0,1,0,0,0.8589776539423041
full_g05_pa_all,test,8dqd_A,377,long,2,0.6485507246376812,0.7608695652173914,0.6413043478260869,0.6413043478260869,0.6594202898550725,0.6594202898550725,0.5147058823529411,2,257.5,2,0,0,0.8589776539423041
full_g05_pa_all,test,8dqd_A,377,long,5,0.7101449275362319,0.855072463768116,0.644927536231884,0.644927536231884,0.6666666666666666,0.6666666666666666,0.5176664280978933,5,270.8,5,0,0,0.8589776539423041
