query,target,qtmscore,ttmscore,qcov,tcov,evalue,stem,min_tm,reference_split
proteina-af81484fd60475c9929b,A0A7V1AKT8,7.339E-01,7.519E-01,0.927,0.997,7.183E-01,proteina-af81484fd60475c9929b,0.7339,train
proteina-3e5a0836f1f74e70b773,A0A3P7EXS0,7.588E-01,7.732E-01,0.953,0.956,7.491E-01,proteina-3e5a0836f1f74e70b773,0.7588,train
proteina-c83936fe42b5d29fbead,A0A3B1CEL3,4.486E-01,4.599E-01,0.987,0.794,4.309E-01,proteina-c83936fe42b5d29fbead,0.4486,train
proteina-d21f0addffce0601839f,R1BXJ8,9.662E-01,8.961E-01,1.000,0.920,9.251E-01,proteina-d21f0addffce0601839f,0.8961,train
proteina-b20556efaf8ea77163c6,B4CY66,6.651E-01,6.447E-01,0.910,0.945,6.276E-01,proteina-b20556efaf8ea77163c6,0.6447,train
proteina-87a50214f06f7d7f3b70,A0A4Y7UHN9,5.091E-01,5.049E-01,0.977,0.904,4.802E-01,proteina-87a50214f06f7d7f3b70,0.5049,train
proteina-efb83008e5337c641388,A0A7S4CWR6,8.936E-01,9.109E-01,0.987,1.000,8.861E-01,proteina-efb83008e5337c641388,0.8936,train
proteina-515a23022f24a38e8e0f,A0A210R488,7.840E-01,8.291E-01,1.000,0.965,7.817E-01,proteina-515a23022f24a38e8e0f,0.784,train
proteina-256e9212f5c13a03bdc2,A0A3A4PLL4,8.485E-01,7.740E-01,0.980,0.985,7.900E-01,proteina-256e9212f5c13a03bdc2,0.774,train
proteina-ed9d855f27d4a7cc5f6e,A0A835UFJ3,7.299E-01,7.480E-01,0.910,0.938,7.170E-01,proteina-ed9d855f27d4a7cc5f6e,0.7299,train
proteina-d759eb6e9fac4b7bd4a7,A0A523EHZ7,6.779E-01,7.498E-01,0.983,0.933,6.964E-01,proteina-d759eb6e9fac4b7bd4a7,0.6779,train
proteina-249eb95f29c51ec61404,A0A5K3G192,5.929E-01,6.059E-01,0.903,0.956,5.848E-01,proteina-249eb95f29c51ec61404,0.5929,train
proteina-98523458573ea83b213c,A0A1J5S6E6,4.571E-01,5.102E-01,0.973,0.685,4.750E-01,proteina-98523458573ea83b213c,0.4571,train
proteina-1ffebfe2eb38e6f83d1b,A0A179CVJ0,7.178E-01,7.090E-01,0.987,0.911,6.983E-01,proteina-1ffebfe2eb38e6f83d1b,0.709,train
proteina-ee0e3368da5643e7511e,A0A431KSC4,4.380E-01,5.181E-01,0.983,0.846,4.574E-01,proteina-ee0e3368da5643e7511e,0.438,train
proteina-b907875165c06613a4b5,A0A835UFJ3,7.496E-01,7.686E-01,0.880,0.966,7.405E-01,proteina-b907875165c06613a4b5,0.7496,train
proteina-8605be366d41a30cfae4,A0A818HQ25,8.415E-01,8.636E-01,0.983,0.969,8.408E-01,proteina-8605be366d41a30cfae4,0.8415,train
proteina-8ac2d7584b185c5593da,A0A1Y6CJ07,3.642E-01,3.632E-01,0.830,0.993,3.411E-01,proteina-8ac2d7584b185c5593da,0.3632,train
proteina-0127783cde8f78c9ce9b,A0A497FII2,7.947E-01,8.182E-01,0.997,0.976,7.961E-01,proteina-0127783cde8f78c9ce9b,0.7947,train
proteina-b7b91e2bfe55c95067f6,A0A812YR77,8.053E-01,7.420E-01,0.993,0.851,7.539E-01,proteina-b7b91e2bfe55c95067f6,0.742,train
proteina-3ae8726c74fab3d86735,A0A453JLI3,6.899E-01,7.320E-01,0.930,0.964,6.895E-01,proteina-3ae8726c74fab3d86735,0.6899,train
proteina-720af0d4fce7c2c7e824,B7EZ59,6.380E-01,6.475E-01,0.890,0.888,6.184E-01,proteina-720af0d4fce7c2c7e824,0.638,train
proteina-02f5c7704b5d5020c5bb,A0A832PHE4,6.768E-01,6.850E-01,1.000,0.838,6.606E-01,proteina-02f5c7704b5d5020c5bb,0.6768,train
proteina-48e5b136b2aefa368a21,A0A287PTR4,7.842E-01,8.802E-01,0.877,0.981,8.215E-01,proteina-48e5b136b2aefa368a21,0.7842,train
proteina-cd64c584d188e359287b,A0A7S1Q6Q8,5.232E-01,4.876E-01,0.973,1.000,4.817E-01,proteina-cd64c584d188e359287b,0.4876,train
proteina-8dbef7a57d70ad845ba0,A0A6M0RFB4,8.975E-01,8.351E-01,0.990,0.932,8.489E-01,proteina-8dbef7a57d70ad845ba0,0.8351,train
proteina-cfc4bf2fdf371c066964,A0A520R5I6,5.304E-01,5.040E-01,0.973,0.695,5.002E-01,proteina-cfc4bf2fdf371c066964,0.504,train
proteina-355343d17d4457473e22,A0A6N6KZW2,4.625E-01,5.139E-01,0.967,0.977,4.578E-01,proteina-355343d17d4457473e22,0.4625,train
proteina-9a956daa67a726546afd,A0A349MQS2,5.955E-01,6.432E-01,0.973,0.905,5.968E-01,proteina-9a956daa67a726546afd,0.5955,train
proteina-f32e7c7a96522f5013e8,A0A1G0SVL3,5.337E-01,6.676E-01,0.880,0.970,5.841E-01,proteina-f32e7c7a96522f5013e8,0.5337,train
proteina-abe6f8e1ec917317320f,A0A7S0MF86,8.887E-01,9.404E-01,0.983,0.993,9.054E-01,proteina-abe6f8e1ec917317320f,0.8887,train
proteina-2ffc344f134f7ccb1080,A0A1J4VTY2,5.536E-01,6.139E-01,0.717,0.764,5.628E-01,proteina-2ffc344f134f7ccb1080,0.5536,train
proteina-d5477b03218027532c1c,A0A1F9F6B0,7.974E-01,8.489E-01,0.987,0.979,8.116E-01,proteina-d5477b03218027532c1c,0.7974,train
proteina-7db502739e7cd627175d,C5LRK6,8.421E-01,8.924E-01,1.000,0.986,8.499E-01,proteina-7db502739e7cd627175d,0.8421,train
proteina-862da1988c174bf21de5,A0A2P6MQI6,4.463E-01,5.093E-01,1.000,0.821,4.556E-01,proteina-862da1988c174bf21de5,0.4463,train
proteina-e025ee55fb9e0a0caf08,A0A7V5FEV7,7.692E-01,7.598E-01,0.997,0.898,7.469E-01,proteina-e025ee55fb9e0a0caf08,0.7598,train
proteina-5b3f9d2bae069b189c4e,A0A3D2JA38,7.564E-01,7.995E-01,0.933,0.912,7.653E-01,proteina-5b3f9d2bae069b189c4e,0.7564,train
proteina-3135c93f8f3a6cabe6a9,A0A819G9V3,7.738E-01,8.107E-01,0.977,0.972,7.692E-01,proteina-3135c93f8f3a6cabe6a9,0.7738,train
proteina-a090ddd3e4cd8b68eaec,A0A812RMI3,5.984E-01,6.020E-01,0.810,0.923,5.828E-01,proteina-a090ddd3e4cd8b68eaec,0.5984,train
proteina-5c080973a684905326ba,A0A2M6ZJS4,5.255E-01,5.404E-01,0.993,0.893,5.063E-01,proteina-5c080973a684905326ba,0.5255,train
proteina-659289ad88f614caa03d,A0A1F4D643,3.800E-01,4.340E-01,0.940,0.952,3.788E-01,proteina-659289ad88f614caa03d,0.38,train
proteina-ea60d96e750ef5333e9b,A0A1F9F6B0,7.354E-01,7.808E-01,1.000,0.964,7.374E-01,proteina-ea60d96e750ef5333e9b,0.7354,train
proteina-dd10579db93902996541,A0A6G4WK64,3.513E-01,6.247E-01,0.443,0.865,4.634E-01,proteina-dd10579db93902996541,0.3513,train
proteina-83b51260fd3ec7cb6e93,A0A845KGC3,8.050E-01,7.876E-01,0.983,0.984,7.827E-01,proteina-83b51260fd3ec7cb6e93,0.7876,train
proteina-84d20762e40977009f81,A0A6G1BNU0,7.486E-01,7.746E-01,0.957,0.938,7.411E-01,proteina-84d20762e40977009f81,0.7486,train
proteina-aae9d20a9dc40f31d32e,A0A553PG30,4.370E-01,4.656E-01,0.897,0.910,4.216E-01,proteina-aae9d20a9dc40f31d32e,0.437,train
proteina-ebf3384c53b09f96b60a,A0A3T1B5G2,6.042E-01,6.025E-01,1.000,0.997,5.778E-01,proteina-ebf3384c53b09f96b60a,0.6025,train
proteina-88730a891cae69aa7949,A0A845DIR1,7.011E-01,7.445E-01,1.000,0.925,7.037E-01,proteina-88730a891cae69aa7949,0.7011,train
proteina-b324851cc3f9f98ddf35,A0A2G2W5I0,4.496E-01,4.749E-01,0.920,0.911,4.339E-01,proteina-b324851cc3f9f98ddf35,0.4496,train
proteina-21904ec32530987d967c,A0A6H0UPP8,5.234E-01,5.910E-01,0.883,0.927,5.310E-01,proteina-21904ec32530987d967c,0.5234,train
proteina-4f5f7fea8c2f56114de4,A0A6G1BNU0,7.719E-01,7.984E-01,0.993,0.993,7.612E-01,proteina-4f5f7fea8c2f56114de4,0.7719,train
proteina-caebd7c5152070700417,A0A1W0WVR4,6.466E-01,6.743E-01,0.890,0.881,6.353E-01,proteina-caebd7c5152070700417,0.6466,train
proteina-5c455c67d59b03c5c2b1,A0A0N0RU70,8.263E-01,7.630E-01,0.997,0.957,7.761E-01,proteina-5c455c67d59b03c5c2b1,0.763,train
proteina-0fcbb2b8d8aca8aa5435,A0A433HQT6,8.173E-01,8.333E-01,0.880,0.895,8.134E-01,proteina-0fcbb2b8d8aca8aa5435,0.8173,train
proteina-d574b23732a675478d14,A0A1G1PK87,7.038E-01,7.081E-01,0.957,0.963,6.877E-01,proteina-d574b23732a675478d14,0.7038,train
proteina-03a2eb89a07cdcfe8c30,A0A2B4SM95,5.059E-01,5.292E-01,0.780,0.779,5.003E-01,proteina-03a2eb89a07cdcfe8c30,0.5059,train
proteina-65283ed395ce3b265fac,A0A101M8D1,6.749E-01,7.052E-01,0.997,0.986,6.592E-01,proteina-65283ed395ce3b265fac,0.6749,train
proteina-f5d66aef2cb3ac36b5d7,A0A1F7F6E0,4.222E-01,4.269E-01,0.847,0.703,4.028E-01,proteina-f5d66aef2cb3ac36b5d7,0.4222,train
proteina-eec45ebc4116580793bc,A0A7V3QYH5,3.597E-01,4.288E-01,0.800,0.966,3.643E-01,proteina-eec45ebc4116580793bc,0.3597,train
proteina-09973193966d4c8cc41b,A0A0J1DEW2,9.038E-01,8.331E-01,0.987,1.000,8.628E-01,proteina-09973193966d4c8cc41b,0.8331,train
proteina-623527dfc73fdea54b8f,A0A845KGC3,7.771E-01,7.605E-01,0.997,0.951,7.538E-01,proteina-623527dfc73fdea54b8f,0.7605,train
proteina-59aba40efeb802f9ac1b,A0A7K0A206,8.203E-01,8.510E-01,0.837,1.000,8.318E-01,proteina-59aba40efeb802f9ac1b,0.8203,train
proteina-41267f14c695ad755f01,A0A800ADZ6,8.459E-01,7.748E-01,1.000,0.924,7.980E-01,proteina-41267f14c695ad755f01,0.7748,train
proteina-b0e37d34695fa396f94c,A0A450U7R3,7.348E-01,6.913E-01,0.930,0.953,6.919E-01,proteina-b0e37d34695fa396f94c,0.6913,train
proteina-9b326f860b33eee9e0cb,A0A7J4G4F6,5.471E-01,5.971E-01,0.997,0.974,5.533E-01,proteina-9b326f860b33eee9e0cb,0.5471,train
proteina-0294ca9f9fcfc154b08f,A0A7Y9G9D3,5.970E-01,7.093E-01,0.947,0.992,6.313E-01,proteina-0294ca9f9fcfc154b08f,0.597,train
proteina-267cf6498a7c792e0457,N9PJG6,5.779E-01,6.191E-01,0.990,0.964,5.799E-01,proteina-267cf6498a7c792e0457,0.5779,train
proteina-d1021323d65a03866ee6,A0A482S7E4,6.583E-01,7.220E-01,0.903,0.985,6.633E-01,proteina-d1021323d65a03866ee6,0.6583,train
proteina-3811d100bac86e8613ac,A0A7W3KY15,8.291E-01,7.589E-01,1.000,0.979,7.690E-01,proteina-3811d100bac86e8613ac,0.7589,train
proteina-7044a84b874c05140bcf,A0A6J4K381,7.460E-01,7.926E-01,0.933,0.954,7.511E-01,proteina-7044a84b874c05140bcf,0.746,train
proteina-107d42e1e57f64d8a41d,A0A377XZE7,7.442E-01,7.640E-01,1.000,0.959,7.262E-01,proteina-107d42e1e57f64d8a41d,0.7442,train
proteina-3d8a723f60eea5aa0f5d,A0A1J5D4E6,8.054E-01,8.349E-01,0.877,0.882,8.104E-01,proteina-3d8a723f60eea5aa0f5d,0.8054,train
proteina-fc887a3d105a382e06d8,A0A1C0U279,8.150E-01,8.053E-01,1.000,0.993,7.843E-01,proteina-fc887a3d105a382e06d8,0.8053,train
proteina-a38f20f26a483ebb4b57,A0A822BDD8,8.618E-01,8.674E-01,0.913,0.980,8.545E-01,proteina-a38f20f26a483ebb4b57,0.8618,train
proteina-5203897d6d6f2fca33d6,A0A497JEZ8,4.187E-01,5.033E-01,0.943,0.945,4.319E-01,proteina-5203897d6d6f2fca33d6,0.4187,train
proteina-18132f57384f7264ea93,A0A2W4T9T5,5.385E-01,6.321E-01,0.920,0.932,5.625E-01,proteina-18132f57384f7264ea93,0.5385,train
proteina-8e8a3d5c257e87b6673a,A0A7X8UYJ1,4.162E-01,4.381E-01,1.000,0.950,3.998E-01,proteina-8e8a3d5c257e87b6673a,0.4162,train
proteina-a821b8dec5fb6f2349d0,A0A839URW7,4.304E-01,4.187E-01,0.977,0.742,4.042E-01,proteina-a821b8dec5fb6f2349d0,0.4187,train
proteina-e346e5a4427c9600f238,A0A7J8DN91,4.710E-01,4.953E-01,0.927,0.950,4.557E-01,proteina-e346e5a4427c9600f238,0.471,train
proteina-f73ef8ed83833cb7994e,U3PAB7,3.997E-01,3.756E-01,0.960,0.951,3.620E-01,proteina-f73ef8ed83833cb7994e,0.3756,train
proteina-c335d2cf29dd4306288c,A0A7S2ZIA2,6.352E-01,7.183E-01,0.873,1.000,6.567E-01,proteina-c335d2cf29dd4306288c,0.6352,train
proteina-4ebd8ebaa626fc8bc4ce,A0A5J4X1I7,5.724E-01,7.201E-01,0.983,0.996,6.173E-01,proteina-4ebd8ebaa626fc8bc4ce,0.5724,train
proteina-7c0c4553717635636c59,J3FB98,3.763E-01,3.974E-01,0.927,0.836,3.704E-01,proteina-7c0c4553717635636c59,0.3763,train
proteina-caa83489ffd58b6adf1c,A8J8V0,4.272E-01,4.075E-01,0.940,0.827,3.949E-01,proteina-caa83489ffd58b6adf1c,0.4075,train
proteina-69c363ea33e76dc850be,A0A1V6D505,8.343E-01,8.620E-01,0.987,0.924,8.380E-01,proteina-69c363ea33e76dc850be,0.8343,train
proteina-6eb6d985ac1101d7a999,A0A453MJK8,8.957E-01,8.957E-01,0.930,0.967,8.881E-01,proteina-6eb6d985ac1101d7a999,0.8957,train
proteina-b143712a25e4182caf07,A0A421A046,5.113E-01,5.800E-01,0.997,0.950,5.208E-01,proteina-b143712a25e4182caf07,0.5113,train
proteina-19a43ed3e0f5bf8b9ef7,M1WRG2,5.175E-01,5.784E-01,1.000,0.864,5.252E-01,proteina-19a43ed3e0f5bf8b9ef7,0.5175,train
