arm,map_variant,split,stem,L,range,seed_true_fraction,continuation_seed_repeat_fraction,consensus_r_precision,oracle_r_precision,validity_gated_oracle_r_precision,branch_oracle_r_precision,branch_validity_gated_oracle_r_precision,mean_rollout_precision,mean_validity_gated_rollout_r_precision,true_union_recall,mean_pairwise_jaccard,unique_maps,mean_contacts,invalid_rollouts
random_k5,complete,test,7wz5_A,161,all,0.028,0.0,0.035398230088495575,0.12389380530973451,0.12389380530973451,0.10619469026548672,0.10619469026548672,0.026460176991150438,0.026460176991150438,0.6902654867256637,0.02621693059097693,100.0,116.6,0.0
iid100,continuation,test,7wz5_A,161,long,,,0.08737864077669903,0.1262135922330097,0.1262135922330097,0.11650485436893204,0.11650485436893204,0.023300970873786405,0.023300970873786405,0.7572815533980582,0.012079085360494901,100.0,76.22,0.0
cluster_k5,continuation,test,7wz5_A,161,long,0.0,0.0,0.02912621359223301,0.1262135922330097,0.1262135922330097,0.05825242718446602,0.05825242718446602,0.016504854368932037,0.016504854368932037,0.6407766990291263,0.01680665963867991,100.0,64.55,0.0
cluster_k5,complete,test,7wz5_A,161,long,0.0,0.0,0.019417475728155338,0.1262135922330097,0.1262135922330097,0.05825242718446602,0.05825242718446602,0.016504854368932037,0.016504854368932037,0.6407766990291263,0.020385121526397598,100.0,66.55,0.0
random_k5,continuation,test,7wz5_A,161,long,0.02112676056338028,0.0,0.06796116504854369,0.1262135922330097,0.1262135922330097,0.08737864077669903,0.08737864077669903,0.01961165048543689,0.01961165048543689,0.6699029126213593,0.011574180237590968,100.0,70.98,0.0
random_k5,complete,test,7wz5_A,161,long,0.02112676056338028,0.0,0.05825242718446602,0.1262135922330097,0.1262135922330097,0.08737864077669903,0.08737864077669903,0.019902912621359223,0.019902912621359223,0.6699029126213593,0.012256956063363085,100.0,72.4,0.0
iid100,continuation,test,8axj_A,162,all,,,0.7832167832167832,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.6912587412587412,0.6912587412587412,0.9090909090909091,0.576716835730568,100.0,134.08,0.0
cluster_k5,continuation,test,8axj_A,162,all,0.704,0.0,0.7972027972027972,0.7692307692307693,0.7692307692307693,0.7622377622377622,0.7622377622377622,0.6816083916083916,0.6816083916083916,0.9020979020979021,0.5561427189118452,100.0,132.34,0.0
cluster_k5,complete,test,8axj_A,162,all,0.704,0.0,0.7972027972027972,0.7762237762237763,0.7762237762237763,0.7762237762237763,0.7762237762237763,0.6923776223776223,0.6923776223776223,0.9020979020979021,0.5721773854584823,100.0,134.84,0.0
random_k5,continuation,test,8axj_A,162,all,0.712,0.0,0.7832167832167832,0.7692307692307693,0.7692307692307693,0.7552447552447552,0.7552447552447552,0.6783216783216784,0.6783216783216784,0.916083916083916,0.5555677575846613,100.0,132.06,0.0
random_k5,complete,test,8axj_A,162,all,0.712,0.0,0.7832167832167832,0.7692307692307693,0.7692307692307693,0.7552447552447552,0.7552447552447552,0.6885314685314684,0.6885314685314684,0.916083916083916,0.5705476266452457,100.0,134.56,0.0
iid100,continuation,test,8axj_A,162,long,,,0.6984126984126984,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.5755555555555554,0.5755555555555554,0.8571428571428571,0.5275567442519199,100.0,53.71,0.0
cluster_k5,continuation,test,8axj_A,162,long,0.6666666666666666,0.0,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.5669841269841269,0.5669841269841269,0.8412698412698413,0.5040378263649864,100.0,53.48,0.0
cluster_k5,complete,test,8axj_A,162,long,0.6666666666666666,0.0,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.5768253968253967,0.5768253968253967,0.8412698412698413,0.5200987659560319,100.0,54.5,0.0
random_k5,continuation,test,8axj_A,162,long,0.696078431372549,0.0,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.569047619047619,0.569047619047619,0.873015873015873,0.5112306365777076,100.0,53.34,0.0
random_k5,complete,test,8axj_A,162,long,0.696078431372549,0.0,0.6825396825396826,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.5787301587301587,0.5787301587301587,0.873015873015873,0.5252486979714893,100.0,54.36,0.0
iid100,continuation,test,7y5m_A,170,all,,,0.5743243243243243,0.5405405405405406,0.5405405405405406,0.5202702702702703,0.5202702702702703,0.44081081081081086,0.44081081081081086,0.8513513513513513,0.37465296664155573,100.0,119.41,0.0
cluster_k5,continuation,test,7y5m_A,170,all,0.5341365461847389,0.0,0.6013513513513513,0.5405405405405406,0.5405405405405406,0.527027027027027,0.527027027027027,0.43581081081081074,0.43581081081081074,0.8378378378378378,0.36668830303505284,100.0,116.97,0.0
cluster_k5,complete,test,7y5m_A,170,all,0.5341365461847389,0.0,0.6013513513513513,0.5472972972972973,0.5472972972972973,0.5472972972972973,0.5472972972972973,0.4447972972972973,0.4447972972972973,0.8378378378378378,0.37736921088884373,100.0,119.46,0.0
random_k5,continuation,test,7y5m_A,170,all,0.544,0.0,0.5945945945945946,0.5472972972972973,0.5472972972972973,0.5472972972972973,0.5472972972972973,0.43405405405405395,0.43405405405405395,0.8445945945945946,0.36818381397268257,100.0,116.76,0.0
random_k5,complete,test,7y5m_A,170,all,0.544,0.0,0.6013513513513513,0.5743243243243243,0.5743243243243243,0.5743243243243243,0.5743243243243243,0.44324324324324316,0.44324324324324316,0.8445945945945946,0.3791631050399536,100.0,119.26,0.0
iid100,continuation,test,7y5m_A,170,long,,,0.5981308411214953,0.5420560747663551,0.5420560747663551,0.48598130841121495,0.48598130841121495,0.4189719626168224,0.4189719626168224,0.8130841121495327,0.39335792124159835,100.0,74.29,0.0
cluster_k5,continuation,test,7y5m_A,170,long,0.5960264900662252,0.0,0.5794392523364486,0.5420560747663551,0.5420560747663551,0.48598130841121495,0.48598130841121495,0.4151401869158879,0.4151401869158879,0.7850467289719626,0.38215323959749664,100.0,73.33,0.0
cluster_k5,complete,test,7y5m_A,170,long,0.5960264900662252,0.0,0.5794392523364486,0.5420560747663551,0.5420560747663551,0.514018691588785,0.514018691588785,0.4235514018691589,0.4235514018691589,0.7850467289719626,0.3923917496377702,100.0,74.84,0.0
random_k5,continuation,test,7y5m_A,170,long,0.6408450704225352,0.0,0.5700934579439252,0.5420560747663551,0.5420560747663551,0.5046728971962616,0.5046728971962616,0.4142056074766355,0.4142056074766355,0.8130841121495327,0.38618344726587095,100.0,72.73,0.0
random_k5,complete,test,7y5m_A,170,long,0.6408450704225352,0.0,0.5700934579439252,0.5420560747663551,0.5420560747663551,0.5327102803738317,0.5327102803738317,0.4227102803738317,0.4227102803738317,0.8130841121495327,0.39661353118218745,100.0,74.15,0.0
iid100,continuation,test,8dez_A,173,all,,,0.4835164835164835,0.46153846153846156,0.46153846153846156,0.36813186813186816,0.36813186813186816,0.19126373626373627,0.19126373626373627,0.9560439560439561,0.07681849340225987,100.0,151.1,0.0
cluster_k5,continuation,test,8dez_A,173,all,0.636,0.004,0.4945054945054945,0.46153846153846156,0.46153846153846156,0.37362637362637363,0.37362637362637363,0.21895604395604396,0.21895604395604396,0.9615384615384616,0.09550092445547698,100.0,150.74,0.0
cluster_k5,complete,test,8dez_A,173,all,0.636,0.004,0.4945054945054945,0.46153846153846156,0.46153846153846156,0.3956043956043956,0.3956043956043956,0.22741758241758242,0.22741758241758242,0.9615384615384616,0.10073285838498588,100.0,153.24,0.0
random_k5,continuation,test,8dez_A,173,all,0.268,0.0,0.5054945054945055,0.46153846153846156,0.46153846153846156,0.4010989010989011,0.4010989010989011,0.2178021978021978,0.2178021978021978,0.967032967032967,0.08943782069149492,100.0,153.99,0.0
random_k5,complete,test,8dez_A,173,all,0.268,0.0,0.5054945054945055,0.46153846153846156,0.46153846153846156,0.4175824175824176,0.4175824175824176,0.22120879120879117,0.22120879120879117,0.967032967032967,0.09091976793389918,100.0,156.49,0.0
iid100,continuation,test,8dez_A,173,long,,,0.44680851063829785,0.46808510638297873,0.46808510638297873,0.375886524822695,0.375886524822695,0.16730496453900706,0.16730496453900706,0.9432624113475178,0.071436477004745,100.0,101.75,0.0
cluster_k5,continuation,test,8dez_A,173,long,0.636,0.004,0.45390070921985815,0.46808510638297873,0.46808510638297873,0.3475177304964539,0.3475177304964539,0.19666666666666666,0.19666666666666666,0.950354609929078,0.09254002268707508,100.0,104.13,0.0
cluster_k5,complete,test,8dez_A,173,long,0.636,0.004,0.4397163120567376,0.46808510638297873,0.46808510638297873,0.375886524822695,0.375886524822695,0.20787234042553188,0.20787234042553188,0.950354609929078,0.10002411088622136,100.0,106.63,0.0
random_k5,continuation,test,8dez_A,173,long,0.29444444444444445,0.0,0.48226950354609927,0.46808510638297873,0.46808510638297873,0.4326241134751773,0.4326241134751773,0.19794326241134755,0.19794326241134755,0.9574468085106383,0.08688742091364726,100.0,105.97,0.0
random_k5,complete,test,8dez_A,173,long,0.29444444444444445,0.0,0.48226950354609927,0.46808510638297873,0.46808510638297873,0.44680851063829785,0.44680851063829785,0.20156028368794326,0.20156028368794326,0.9574468085106383,0.08850509645594705,100.0,107.77,0.0
iid100,continuation,test,8bsb_A,177,all,,,0.6434782608695652,0.6956521739130435,0.6956521739130435,0.6608695652173913,0.6608695652173913,0.2769565217391304,0.2746086956521739,0.991304347826087,0.10516763269320917,100.0,117.51,1.0
cluster_k5,continuation,test,8bsb_A,177,all,0.336,0.0,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.6173913043478261,0.6173913043478261,0.3002608695652174,0.29791304347826086,0.9826086956521739,0.1270622167228717,100.0,112.27,1.0
cluster_k5,complete,test,8bsb_A,177,all,0.336,0.0,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.6434782608695652,0.6434782608695652,0.30565217391304345,0.30330434782608695,0.9826086956521739,0.13112451773081304,100.0,114.77,1.0
random_k5,continuation,test,8bsb_A,177,all,0.3815261044176707,0.0,0.6521739130434783,0.6956521739130435,0.6956521739130435,0.6695652173913044,0.6695652173913044,0.33391304347826084,0.32643478260869563,0.9826086956521739,0.14637042090644203,100.0,115.65,2.0
random_k5,complete,test,8bsb_A,177,all,0.3815261044176707,0.0,0.6608695652173913,0.6956521739130435,0.6956521739130435,0.6869565217391305,0.6869565217391305,0.3390434782608695,0.3314782608695651,0.9826086956521739,0.15049142862766185,100.0,118.14,2.0
iid100,continuation,test,8bsb_A,177,long,,,0.6595744680851063,0.6914893617021277,0.6914893617021277,0.648936170212766,0.648936170212766,0.2663829787234043,0.263936170212766,0.9893617021276596,0.09872627578548358,100.0,89.52,1.0
cluster_k5,continuation,test,8bsb_A,177,long,0.341991341991342,0.0,0.6595744680851063,0.6914893617021277,0.6914893617021277,0.6170212765957447,0.6170212765957447,0.289468085106383,0.2870212765957447,0.9787234042553191,0.12150421177781569,100.0,85.63,1.0
cluster_k5,complete,test,8bsb_A,177,long,0.341991341991342,0.0,0.648936170212766,0.6914893617021277,0.6914893617021277,0.6382978723404256,0.6382978723404256,0.29489361702127664,0.2924468085106383,0.9787234042553191,0.12657377266548503,100.0,87.94,1.0
random_k5,continuation,test,8bsb_A,177,long,0.37037037037037035,0.0,0.6702127659574468,0.6914893617021277,0.6914893617021277,0.6808510638297872,0.6808510638297872,0.32361702127659575,0.31531914893617025,0.9787234042553191,0.14233412433972112,100.0,89.61,2.0
random_k5,complete,test,8bsb_A,177,long,0.37037037037037035,0.0,0.6595744680851063,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.6914893617021277,0.32893617021276583,0.32085106382978723,0.9787234042553191,0.14671305489292552,100.0,91.77,2.0
iid100,continuation,test,7xcd_A,178,all,,,0.18243243243243243,0.1554054054054054,0.1554054054054054,0.1554054054054054,0.1554054054054054,0.07168918918918919,0.07168918918918919,0.722972972972973,0.051267714489480816,100.0,148.44,0.0
cluster_k5,continuation,test,7xcd_A,178,all,0.0,0.0,0.1554054054054054,0.14864864864864866,0.14864864864864866,0.14189189189189189,0.14189189189189189,0.0777027027027027,0.0777027027027027,0.7702702702702703,0.06477602381113902,100.0,146.89,0.0
cluster_k5,complete,test,7xcd_A,178,all,0.0,0.0,0.14189189189189189,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.13513513513513514,0.07695945945945945,0.07695945945945945,0.7702702702702703,0.06627337925753458,100.0,149.39,0.0
random_k5,continuation,test,7xcd_A,178,all,0.124,0.0,0.16891891891891891,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.13513513513513514,0.07527027027027026,0.07398648648648648,0.7027027027027027,0.06115365878800981,100.0,148.55,1.0
random_k5,complete,test,7xcd_A,178,all,0.124,0.0,0.16891891891891891,0.14864864864864866,0.14864864864864866,0.13513513513513514,0.12837837837837837,0.07675675675675675,0.0754054054054054,0.7027027027027027,0.06268595007753665,100.0,151.05,1.0
iid100,continuation,test,7xcd_A,178,long,,,0.14563106796116504,0.1553398058252427,0.1553398058252427,0.13592233009708737,0.13592233009708737,0.056796116504854374,0.056796116504854374,0.6213592233009708,0.03880491618838098,100.0,103.24,0.0
cluster_k5,continuation,test,7xcd_A,178,long,0.0,0.0,0.1262135922330097,0.1650485436893204,0.1650485436893204,0.1650485436893204,0.1650485436893204,0.06592233009708737,0.06592233009708737,0.6699029126213593,0.05438727158471504,100.0,105.46,0.0
cluster_k5,complete,test,7xcd_A,178,long,0.0,0.0,0.11650485436893204,0.1553398058252427,0.1553398058252427,0.1553398058252427,0.1553398058252427,0.06466019417475727,0.06466019417475727,0.6699029126213593,0.05661269489312153,100.0,107.96,0.0
random_k5,continuation,test,7xcd_A,178,long,0.08196721311475409,0.0,0.1262135922330097,0.1553398058252427,0.1553398058252427,0.1262135922330097,0.1262135922330097,0.062233009708737866,0.06106796116504855,0.6019417475728155,0.04961843612635872,100.0,105.52,1.0
random_k5,complete,test,7xcd_A,178,long,0.08196721311475409,0.0,0.1262135922330097,0.1553398058252427,0.1553398058252427,0.1262135922330097,0.1262135922330097,0.06300970873786409,0.06184466019417476,0.6019417475728155,0.05109354913210909,100.0,107.35,1.0
iid100,continuation,test,7uvg_A,183,all,,,0.37640449438202245,0.33707865168539325,0.33707865168539325,0.33707865168539325,0.33707865168539325,0.16629213483146066,0.16629213483146066,0.8876404494382022,0.08404956538176883,100.0,169.4,0.0
cluster_k5,continuation,test,7uvg_A,183,all,0.192,0.0,0.3707865168539326,0.29775280898876405,0.29775280898876405,0.28651685393258425,0.28651685393258425,0.1620786516853933,0.1620786516853933,0.8932584269662921,0.08383596534708311,100.0,168.0,0.0
cluster_k5,complete,test,7uvg_A,183,all,0.192,0.0,0.3651685393258427,0.29775280898876405,0.29775280898876405,0.29213483146067415,0.29213483146067415,0.16393258426966295,0.16393258426966295,0.8932584269662921,0.08545405923248298,100.0,170.5,0.0
random_k5,continuation,test,7uvg_A,183,all,0.11570247933884298,0.0,0.38202247191011235,0.3089887640449438,0.3089887640449438,0.3089887640449438,0.3089887640449438,0.16471910112359553,0.1620786516853933,0.8876404494382022,0.08011155983925893,100.0,169.72,1.0
random_k5,complete,test,7uvg_A,183,all,0.11570247933884298,0.0,0.37640449438202245,0.3089887640449438,0.3089887640449438,0.3089887640449438,0.3089887640449438,0.1654494382022472,0.16264044943820227,0.8876404494382022,0.08107972273293597,100.0,172.14,1.0
iid100,continuation,test,7uvg_A,183,long,,,0.375,0.328125,0.328125,0.328125,0.328125,0.171640625,0.171640625,0.8671875,0.07918780306650029,100.0,114.69,0.0
cluster_k5,continuation,test,7uvg_A,183,long,0.23300970873786409,0.0,0.375,0.3359375,0.3359375,0.3359375,0.3359375,0.1615625,0.1615625,0.8671875,0.07523379684878895,100.0,112.77,0.0
cluster_k5,complete,test,7uvg_A,183,long,0.23300970873786409,0.0,0.359375,0.34375,0.34375,0.34375,0.34375,0.164609375,0.164609375,0.8671875,0.07752451816551376,100.0,114.83,0.0
random_k5,continuation,test,7uvg_A,183,long,0.1165644171779141,0.0,0.375,0.3203125,0.3203125,0.3203125,0.3203125,0.1703125,0.1671875,0.8515625,0.07494342694420458,100.0,116.86,1.0
random_k5,complete,test,7uvg_A,183,long,0.1165644171779141,0.0,0.375,0.3359375,0.328125,0.3359375,0.328125,0.17046875,0.167109375,0.8515625,0.07573012370192221,100.0,118.49,1.0
iid100,continuation,test,8bau_A,189,all,,,0.6985645933014354,0.6172248803827751,0.6172248803827751,0.6028708133971292,0.6028708133971292,0.5092344497607655,0.5092344497607655,0.9856459330143541,0.3017030779825189,100.0,212.25,0.0
cluster_k5,continuation,test,8bau_A,189,all,0.512,0.004,0.7033492822966507,0.6172248803827751,0.6172248803827751,0.6172248803827751,0.6172248803827751,0.5041148325358852,0.5041148325358852,0.9808612440191388,0.29390072753864827,100.0,210.42,0.0
cluster_k5,complete,test,8bau_A,189,all,0.512,0.004,0.7033492822966507,0.6172248803827751,0.6172248803827751,0.6172248803827751,0.6172248803827751,0.5074641148325358,0.5074641148325358,0.9808612440191388,0.2991945142354831,100.0,212.92,0.0
random_k5,continuation,test,8bau_A,189,all,0.468,0.0,0.6985645933014354,0.6172248803827751,0.6172248803827751,0.6124401913875598,0.6124401913875598,0.5083732057416268,0.5083732057416268,0.9856459330143541,0.29913855657607313,100.0,209.78,0.0
random_k5,complete,test,8bau_A,189,all,0.468,0.0,0.6985645933014354,0.6172248803827751,0.6172248803827751,0.6172248803827751,0.6172248803827751,0.5111004784688995,0.5111004784688995,0.9856459330143541,0.3039469289299836,100.0,212.28,0.0
iid100,continuation,test,8bau_A,189,long,,,0.75177304964539,0.6453900709219859,0.6453900709219859,0.6453900709219859,0.6453900709219859,0.5350354609929078,0.5350354609929078,0.9858156028368794,0.3179218135974523,100.0,142.35,0.0
cluster_k5,continuation,test,8bau_A,189,long,0.5263157894736842,0.006666666666666666,0.7730496453900709,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.5309219858156028,0.5309219858156028,0.9787234042553191,0.3117034012088902,100.0,141.97,0.0
cluster_k5,complete,test,8bau_A,189,long,0.5263157894736842,0.006666666666666666,0.7730496453900709,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5340425531914893,0.5340425531914893,0.9787234042553191,0.3172644847653578,100.0,143.68,0.0
random_k5,continuation,test,8bau_A,189,long,0.5257142857142857,0.0,0.75177304964539,0.6453900709219859,0.6453900709219859,0.6312056737588653,0.6312056737588653,0.5317021276595745,0.5317021276595745,0.9787234042553191,0.3148438843692482,100.0,141.07,0.0
random_k5,complete,test,8bau_A,189,long,0.5257142857142857,0.0,0.7446808510638298,0.6453900709219859,0.6453900709219859,0.6453900709219859,0.6453900709219859,0.5356737588652483,0.5356737588652483,0.9787234042553191,0.32056052302570587,100.0,142.82,0.0
iid100,continuation,test,7ur2_A,195,all,,,0.5620437956204379,0.5401459854014599,0.5401459854014599,0.5401459854014599,0.5401459854014599,0.3487591240875912,0.3487591240875912,0.9927007299270073,0.18095870667708877,100.0,142.61,0.0
cluster_k5,continuation,test,7ur2_A,195,all,0.4236453201970443,0.006666666666666666,0.583941605839416,0.5036496350364964,0.5036496350364964,0.5036496350364964,0.5036496350364964,0.35167883211678835,0.35167883211678835,0.9927007299270073,0.18251895730844284,100.0,142.01,0.0
cluster_k5,complete,test,7ur2_A,195,all,0.4236453201970443,0.006666666666666666,0.583941605839416,0.5182481751824818,0.5182481751824818,0.5182481751824818,0.5182481751824818,0.35474452554744523,0.35474452554744523,0.9927007299270073,0.18590209716766937,100.0,144.04,0.0
random_k5,continuation,test,7ur2_A,195,all,0.35377358490566035,0.0,0.5620437956204379,0.48905109489051096,0.48905109489051096,0.48905109489051096,0.48905109489051096,0.34627737226277366,0.34627737226277366,1.0,0.17937599097279863,100.0,142.89,0.0
random_k5,complete,test,7ur2_A,195,all,0.35377358490566035,0.0,0.5620437956204379,0.48175182481751827,0.48175182481751827,0.48175182481751827,0.48175182481751827,0.34802919708029206,0.34802919708029206,1.0,0.18211314096905176,100.0,145.01,0.0
iid100,continuation,test,7ur2_A,195,long,,,0.5892857142857143,0.5446428571428571,0.5446428571428571,0.5446428571428571,0.5446428571428571,0.35714285714285715,0.35714285714285715,0.9910714285714286,0.18792231407493873,100.0,112.61,0.0
cluster_k5,continuation,test,7ur2_A,195,long,0.42424242424242425,0.01,0.6071428571428571,0.5267857142857143,0.5267857142857143,0.5267857142857143,0.5267857142857143,0.36142857142857143,0.36142857142857143,0.9910714285714286,0.1901445496176797,100.0,112.09,0.0
cluster_k5,complete,test,7ur2_A,195,long,0.42424242424242425,0.01,0.6071428571428571,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.3642857142857143,0.3642857142857143,0.9910714285714286,0.19340787607469348,100.0,113.74,0.0
random_k5,continuation,test,7ur2_A,195,long,0.35668789808917195,0.0,0.5892857142857143,0.5178571428571429,0.5178571428571429,0.5178571428571429,0.5178571428571429,0.3587499999999999,0.3587499999999999,1.0,0.18661604407026072,100.0,113.16,0.0
random_k5,complete,test,7ur2_A,195,long,0.35668789808917195,0.0,0.5892857142857143,0.5267857142857143,0.5267857142857143,0.5267857142857143,0.5267857142857143,0.36098214285714286,0.36098214285714286,1.0,0.18906467312584252,100.0,114.73,0.0
iid100,continuation,test,8cpn_A,207,all,,,0.6369047619047619,0.5952380952380952,0.5952380952380952,0.5654761904761905,0.5654761904761905,0.25648809523809524,0.25648809523809524,0.9880952380952381,0.11580113876180315,100.0,152.27,0.0
cluster_k5,continuation,test,8cpn_A,207,all,0.2094240837696335,0.0,0.6309523809523809,0.6130952380952381,0.6130952380952381,0.6130952380952381,0.6130952380952381,0.25857142857142856,0.25857142857142856,0.9940476190476191,0.12116685018667023,100.0,153.38,0.0
cluster_k5,complete,test,8cpn_A,207,all,0.2094240837696335,0.0,0.6190476190476191,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.6071428571428571,0.25958333333333333,0.25958333333333333,0.9940476190476191,0.12168779655669602,100.0,155.29,0.0
random_k5,continuation,test,8cpn_A,207,all,0.18791946308724833,0.0,0.6190476190476191,0.6309523809523809,0.6309523809523809,0.6309523809523809,0.6309523809523809,0.25029761904761905,0.25029761904761905,0.9940476190476191,0.11026374301651616,100.0,155.66,0.0
random_k5,complete,test,8cpn_A,207,all,0.18791946308724833,0.0,0.6309523809523809,0.625,0.625,0.625,0.625,0.25107142857142856,0.25107142857142856,0.9940476190476191,0.11144572180246319,100.0,157.15,0.0
iid100,continuation,test,8cpn_A,207,long,,,0.6363636363636364,0.5818181818181818,0.5818181818181818,0.5727272727272728,0.5727272727272728,0.2050909090909091,0.2050909090909091,0.9818181818181818,0.08483939810603532,100.0,102.64,0.0
cluster_k5,continuation,test,8cpn_A,207,long,0.1566265060240964,0.0,0.6272727272727273,0.6,0.6,0.6,0.6,0.20009090909090907,0.20009090909090907,0.990909090909091,0.08840172691410543,100.0,103.3,0.0
cluster_k5,complete,test,8cpn_A,207,long,0.1566265060240964,0.0,0.6181818181818182,0.6,0.6,0.6,0.6,0.20099999999999998,0.20099999999999998,0.990909090909091,0.0892442100781041,100.0,104.96,0.0
random_k5,continuation,test,8cpn_A,207,long,0.11702127659574468,0.0,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.6181818181818182,0.19381818181818178,0.19381818181818178,0.990909090909091,0.07976825791988089,100.0,104.54,0.0
random_k5,complete,test,8cpn_A,207,long,0.11702127659574468,0.0,0.6181818181818182,0.6,0.6,0.6,0.6,0.19372727272727272,0.19372727272727272,0.990909090909091,0.08063329038305697,100.0,105.48,0.0
iid100,continuation,test,8baq_A,208,all,,,0.4789473684210526,0.45789473684210524,0.45789473684210524,0.45789473684210524,0.45789473684210524,0.3255789473684211,0.3255789473684211,0.9210526315789473,0.20365576916822767,100.0,202.45,0.0
cluster_k5,continuation,test,8baq_A,208,all,0.292,0.0,0.48947368421052634,0.4263157894736842,0.4263157894736842,0.4263157894736842,0.4263157894736842,0.325,0.325,0.9368421052631579,0.19779585953235235,100.0,202.82,0.0
cluster_k5,complete,test,8baq_A,208,all,0.292,0.0,0.48947368421052634,0.4263157894736842,0.4263157894736842,0.4263157894736842,0.4263157894736842,0.32568421052631585,0.32568421052631585,0.9368421052631579,0.20045372330583558,100.0,205.32,0.0
random_k5,continuation,test,8baq_A,208,all,0.312,0.0,0.48947368421052634,0.4421052631578947,0.4421052631578947,0.4421052631578947,0.4421052631578947,0.3206315789473685,0.3206315789473685,0.9263157894736842,0.19346436498021455,100.0,205.37,0.0
random_k5,complete,test,8baq_A,208,all,0.312,0.0,0.48947368421052634,0.4263157894736842,0.4263157894736842,0.4263157894736842,0.4263157894736842,0.3215263157894737,0.3215263157894737,0.9263157894736842,0.1963845985467135,100.0,207.87,0.0
iid100,continuation,test,8baq_A,208,long,,,0.5328467153284672,0.48905109489051096,0.48905109489051096,0.48905109489051096,0.48905109489051096,0.36817518248175185,0.36817518248175185,0.9051094890510949,0.2302505578421155,100.0,146.48,0.0
cluster_k5,continuation,test,8baq_A,208,long,0.3241758241758242,0.0,0.5401459854014599,0.48175182481751827,0.48175182481751827,0.45255474452554745,0.45255474452554745,0.3659124087591241,0.3659124087591241,0.9197080291970803,0.22397623440342898,100.0,145.98,0.0
cluster_k5,complete,test,8baq_A,208,long,0.3241758241758242,0.0,0.5401459854014599,0.48175182481751827,0.48175182481751827,0.45255474452554745,0.45255474452554745,0.3665693430656934,0.3665693430656934,0.9197080291970803,0.22672170708864106,100.0,147.8,0.0
random_k5,continuation,test,8baq_A,208,long,0.35638297872340424,0.0,0.5474452554744526,0.48175182481751827,0.48175182481751827,0.45985401459854014,0.45985401459854014,0.3632116788321168,0.3632116788321168,0.9124087591240876,0.21985859069027044,100.0,148.01,0.0
random_k5,complete,test,8baq_A,208,long,0.35638297872340424,0.0,0.5474452554744526,0.48175182481751827,0.48175182481751827,0.4744525547445255,0.4744525547445255,0.36481751824817515,0.36481751824817515,0.9124087591240876,0.2232503232282103,100.0,149.89,0.0
iid100,continuation,test,7uba_A,213,all,,,0.25961538461538464,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.1339423076923077,0.1339423076923077,0.8221153846153846,0.0825321104286291,100.0,173.85,0.0
cluster_k5,continuation,test,7uba_A,213,all,0.0,0.0,0.2403846153846154,0.21634615384615385,0.21634615384615385,0.20673076923076922,0.20673076923076922,0.1285096153846154,0.1285096153846154,0.8317307692307693,0.07956971233349672,100.0,176.69,0.0
cluster_k5,complete,test,7uba_A,213,all,0.0,0.0,0.2403846153846154,0.21634615384615385,0.21634615384615385,0.20673076923076922,0.20673076923076922,0.12826923076923077,0.12826923076923077,0.8317307692307693,0.0815967095447938,100.0,179.19,0.0
random_k5,continuation,test,7uba_A,213,all,0.06986899563318777,0.009000000000000001,0.25961538461538464,0.21634615384615385,0.21634615384615385,0.1971153846153846,0.1971153846153846,0.12269230769230768,0.12269230769230768,0.8221153846153846,0.07285172474493058,100.0,176.21,0.0
random_k5,complete,test,7uba_A,213,all,0.06986899563318777,0.009000000000000001,0.25,0.21634615384615385,0.21634615384615385,0.1971153846153846,0.1971153846153846,0.12326923076923078,0.12326923076923078,0.8221153846153846,0.07341021481050242,100.0,178.5,0.0
iid100,continuation,test,7uba_A,213,long,,,0.26277372262773724,0.20437956204379562,0.20437956204379562,0.20437956204379562,0.20437956204379562,0.0689051094890511,0.0689051094890511,0.781021897810219,0.03242076923921154,100.0,93.13,0.0
cluster_k5,continuation,test,7uba_A,213,long,0.0,0.0,0.1897810218978102,0.12408759124087591,0.12408759124087591,0.12408759124087591,0.12408759124087591,0.06,0.06,0.7737226277372263,0.031434085073933325,100.0,97.8,0.0
