stem,cohort,n_residues,n_pairs,mode,elapsed_seconds,model_load_seconds,total_seconds,n_rollouts,n_finished,n_malformed,generated_tokens,batch_size,bundle_size,temperature,top_p,timestamp_utc,model_nickname,runner_tag,gpu_name,gpu_total_memory_gb,gpu_compute_capability,hostname,platform,torch_version,total_seconds_reconstructed
7z65_A,eval-val,283,39903,cluster_k5,14.1025928161107,0.03415686250549316,14.235007862505494,50,50,0,46514,128,5,1.0,0.95,2026-09-23T20:57:32.237074+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xg9_A,eval-val,288,41328,cluster_k5,13.95010499516502,0.03415686250549316,14.080770862505492,50,50,0,39467,128,5,1.0,0.95,2026-09-23T20:58:00.125126+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7x3h_A,eval-val,290,41905,cluster_k5,14.832176561001688,0.03415686250549316,14.969642862505491,50,50,0,48212,128,5,1.0,0.95,2026-09-23T20:58:28.874911+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8eo5_A,eval-val,290,41905,cluster_k5,12.74904029769823,0.03415686250549316,12.879727862505494,50,50,0,40469,128,5,1.0,0.95,2026-09-23T20:58:56.871370+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8ak2_A,eval-val,297,43956,cluster_k5,14.526791859883815,0.0876038242501044,14.713715824250103,50,50,0,46271,128,5,1.0,0.95,2026-09-23T20:32:11.652554+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7w15_A,eval-val,302,45451,cluster_k5,14.570174283813685,0.03415686250549316,14.706691862505494,50,50,0,47759,128,5,1.0,0.95,2026-09-23T20:59:24.570805+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8daj_A,eval-val,302,45451,cluster_k5,14.574768827762455,0.03415686250549316,14.945952862505493,50,50,1,47012,128,5,1.0,0.95,2026-09-23T20:59:54.122852+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7x4p_A,eval-val,307,46971,cluster_k5,15.404445383232087,0.03415686250549316,15.544306862505493,50,50,1,50849,128,5,1.0,0.95,2026-09-23T21:00:24.619615+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8ci9_A,eval-val,312,48516,cluster_k5,16.225720218848437,0.03415686250549316,16.365407862505496,50,50,0,50489,128,5,1.0,0.95,2026-09-23T21:00:56.528418+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8c4y_A,eval-val,314,49141,cluster_k5,16.600130115170032,0.03415686250549316,16.742067862505493,50,50,0,54515,128,5,1.0,0.95,2026-09-23T21:01:28.967557+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7zs2_A,eval-val,316,49770,cluster_k5,12.578586461022496,0.0876038242501044,12.754491824250104,50,50,0,35561,128,5,1.0,0.95,2026-09-23T20:33:05.091544+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8au6_A,eval-val,321,51360,cluster_k5,11.365542681887746,0.03415686250549316,11.495129862505493,50,50,0,30998,128,5,1.0,0.95,2026-09-23T21:01:57.166553+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xz3_A,eval-val,325,52650,cluster_k5,19.462762997020036,0.03415686250549316,19.608650862505495,50,50,0,56705,128,5,1.0,0.95,2026-09-23T21:02:27.511256+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8d2z_A,eval-val,327,53301,cluster_k5,14.626261353027076,0.03415686250549316,14.997310862505493,50,50,0,48140,128,5,1.0,0.95,2026-09-23T21:03:01.602467+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7v3o_A,eval-val,328,53628,cluster_k5,16.44898709282279,0.03415686250549316,16.589614862505496,50,50,0,49376,128,5,1.0,0.95,2026-09-23T21:03:33.405102+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7ylr_A,eval-val,330,54285,cluster_k5,15.59260575287044,0.03415686250549316,15.717581862505494,50,50,0,52865,128,5,1.0,0.95,2026-09-23T21:04:06.412761+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8c4d_A,eval-val,330,54285,cluster_k5,16.946215081959963,0.0876038242501044,17.142342824250107,50,50,0,52088,128,5,1.0,0.95,2026-09-23T20:34:08.697722+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8bux_A,eval-val,334,55611,cluster_k5,14.14853177126497,0.03415686250549316,14.282074862505493,50,50,0,33272,128,5,1.0,0.95,2026-09-23T21:04:36.739167+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xjr_A,eval-val,337,56616,cluster_k5,16.639009174890816,0.03415686250549316,16.782009862505493,50,50,0,52583,128,5,1.0,0.95,2026-09-23T21:05:07.814718+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y4h_A,eval-val,338,56953,cluster_k5,16.981169247068465,0.03415686250549316,17.125742862505493,50,50,1,55013,128,5,1.0,0.95,2026-09-23T21:05:41.671398+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7yyg_A,eval-val,365,66430,cluster_k5,16.64996392186731,0.03415686250549316,17.012562862505494,50,50,0,40640,128,5,1.0,0.95,2026-09-23T21:06:16.197454+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8e5h_A,eval-val,372,69006,cluster_k5,17.489510945044458,0.03415686250549316,17.639934862505495,50,50,0,54512,128,5,1.0,0.95,2026-09-23T21:06:52.042632+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7qsj_A,eval-val,373,69378,cluster_k5,17.00620492361486,0.03415686250549316,17.156119862505495,50,50,0,54494,128,5,1.0,0.95,2026-09-23T21:07:26.149454+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8akh_A,eval-val,374,69751,cluster_k5,17.74313104338944,0.0876038242501044,17.945445824250108,50,50,0,55169,128,5,1.0,0.95,2026-09-23T20:35:22.991209+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8dqd_A,eval-val,377,70876,cluster_k5,18.62197139626369,0.03415686250549316,18.776030862505493,50,50,0,59690,128,5,1.0,0.95,2026-09-23T21:08:03.270617+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8cpk_A,eval-val,384,73536,cluster_k5,17.14922077814117,0.03415686250549316,17.301735862505495,50,50,0,55727,128,5,1.0,0.95,2026-09-23T21:08:38.824220+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7uk8_A,eval-val,394,77421,cluster_k5,23.390296023339033,0.03415686250549316,23.765900862505493,50,50,0,75380,128,5,1.0,0.95,2026-09-23T21:09:19.773064+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xrx_A,eval-val,398,79003,cluster_k5,19.565920177381486,0.03415686250549316,19.724200862505494,50,50,0,57887,128,5,1.0,0.95,2026-09-23T21:10:03.921127+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8amo_A,eval-val,399,79401,cluster_k5,17.748979138676077,0.03415686250549316,17.903692862505494,50,50,0,56402,128,5,1.0,0.95,2026-09-23T21:10:42.892180+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y3h_A,eval-val,413,85078,cluster_k5,17.125999154057354,0.0876038242501044,17.330341824250105,50,50,0,47915,128,5,1.0,0.95,2026-09-23T20:36:31.828779+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8bfy_A,eval-val,426,90525,cluster_k5,17.787278700154275,0.03415686250549316,17.936322862505495,50,50,0,57122,128,5,1.0,0.95,2026-09-23T21:11:19.166204+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8b5w_A,eval-val,459,105111,cluster_k5,24.865255165845156,0.03415686250549316,25.031631862505495,50,50,2,66749,128,5,1.0,0.95,2026-09-23T21:12:02.351205+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8e0r_A,eval-val,468,109278,cluster_k5,31.291992837097496,0.03415686250549316,31.694021862505494,50,50,1,83105,128,5,1.0,0.95,2026-09-23T21:13:01.840352+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8dmu_A,eval-val,489,119316,cluster_k5,30.200840652920306,0.03415686250549316,30.367077862505493,50,50,1,85058,128,5,1.0,0.95,2026-09-23T21:14:01.796719+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7wzm_A,eval-val,492,120786,cluster_k5,21.335891625843942,0.03415686250549316,21.509256862505495,50,50,0,66620,128,5,1.0,0.95,2026-09-23T21:14:56.105073+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7x8l_A,eval-val,514,131841,cluster_k5,30.081101250834763,0.03415686250549316,30.267434862505493,50,50,0,88808,128,5,1.0,0.95,2026-09-23T21:15:48.626770+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xq4_A,eval-val,514,131841,cluster_k5,27.049229939933866,0.0876038242501044,27.283897824250108,50,50,0,76469,128,5,1.0,0.95,2026-09-23T20:38:11.286279+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8azb_A,eval-val,521,135460,cluster_k5,31.48373767081648,0.03415686250549316,31.672591862505495,50,50,0,93494,128,5,1.0,0.95,2026-09-23T21:16:51.050255+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xyr_A,eval-val,591,174345,cluster_k5,38.38968781474978,0.03415686250549316,38.60061686250549,50,50,1,108607,128,5,1.0,0.95,2026-09-23T21:18:00.904463+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7uww_A,eval-val,635,201295,cluster_k5,42.21345856413245,0.03415686250549316,42.66198886250549,50,50,0,109238,128,5,1.0,0.95,2026-09-23T21:19:23.171462+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8bke_A,eval-val,638,203203,cluster_k5,37.255507924593985,0.03415686250549316,37.47064186250549,50,50,1,103262,128,5,1.0,0.95,2026-09-23T21:20:42.713097+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8dge_A,eval-val,738,271953,cluster_k5,59.484446798916906,0.03415686250549316,59.72899386250549,50,50,0,144761,128,5,1.0,0.95,2026-09-23T21:22:21.921292+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7znz_A,eval-val,761,289180,cluster_k5,63.63973024208099,0.0876038242501044,64.18549982425012,50,50,0,153761,128,5,1.0,0.95,2026-09-23T20:41:52.055624+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7t9r_A,eval-val,38,703,random_k3,1.9755163649097085,0.0876038242501044,2.1342326013008233,50,50,0,4247,128,3,1.0,0.95,2026-09-23T20:26:57.811108+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xp9_A,eval-val,84,3486,random_k3,3.474188787396997,0.0876038242501044,3.6139778242501044,50,50,0,8738,128,3,1.0,0.95,2026-09-23T20:27:08.502813+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7ykm_A,eval-val,105,5460,random_k3,3.761914195958525,0.0876038242501044,3.903991824250104,50,50,0,10328,128,3,1.0,0.95,2026-09-23T20:27:22.823408+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8b2e_A,eval-val,143,10153,random_k3,7.1684023519046605,0.0876038242501044,7.319539824250104,50,50,0,16568,128,3,1.0,0.95,2026-09-23T20:27:44.357628+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8ec3_A,eval-val,168,14028,random_k3,7.718779522925615,0.0876038242501044,7.872696824250104,50,50,0,19004,128,3,1.0,0.95,2026-09-23T20:28:11.500980+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7yd4_A,eval-val,185,17020,random_k3,9.108632459770888,0.0876038242501044,9.269502824250104,50,50,0,23600,128,3,1.0,0.95,2026-09-23T20:28:43.920220+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8add_A,eval-val,213,22578,random_k3,10.291356512345374,0.0876038242501044,10.454722824250105,50,50,0,25526,128,3,1.0,0.95,2026-09-23T20:29:23.047065+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8gmy_A,eval-val,236,27730,random_k3,11.992167392745614,0.0876038242501044,12.161896824250105,50,50,0,34118,128,3,1.0,0.95,2026-09-23T20:30:08.103842+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xlz_A,eval-val,266,35245,random_k3,13.333932636771351,0.0876038242501044,13.513722824250104,50,50,0,41264,128,3,1.0,0.95,2026-09-23T20:30:59.746772+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8ak2_A,eval-val,297,43956,random_k3,15.104868202004582,0.0876038242501044,15.275923824250103,50,50,0,44654,128,3,1.0,0.95,2026-09-23T20:31:57.026442+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7zs2_A,eval-val,316,49770,random_k3,12.893878541886806,0.0876038242501044,13.079779824250105,50,50,1,35120,128,3,1.0,0.95,2026-09-23T20:32:52.424656+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8c4d_A,eval-val,330,54285,random_k3,17.257997400593013,0.0876038242501044,17.686422824250105,50,50,0,52547,128,3,1.0,0.95,2026-09-23T20:33:51.642983+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8akh_A,eval-val,374,69751,random_k3,19.055490943137556,0.0876038242501044,19.257745824250105,50,50,0,56003,128,3,1.0,0.95,2026-09-23T20:35:05.133367+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y3h_A,eval-val,413,85078,random_k3,16.54202258773148,0.0876038242501044,16.748338824250105,50,50,1,48572,128,3,1.0,0.95,2026-09-23T20:36:14.586041+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xq4_A,eval-val,514,131841,random_k3,26.137000605929643,0.0876038242501044,26.602248824250108,50,50,2,77167,128,3,1.0,0.95,2026-09-23T20:37:44.089985+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7znz_A,eval-val,761,289180,random_k3,63.802204930689186,0.0876038242501044,64.10895182425011,50,50,0,154193,128,3,1.0,0.95,2026-09-23T20:40:47.957728+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7t9r_A,eval-val,38,703,random_k5,2.0032788128592074,0.0876038242501044,2.1320678242501043,50,50,0,3893,128,5,1.0,0.95,2026-09-23T20:27:01.679478+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7yhr_A,eval-val,60,1770,random_k5,2.44887771923095,0.03415686250549316,2.523556862505493,50,50,0,5639,128,5,1.0,0.95,2026-09-23T20:45:27.656604+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xi5_A,eval-val,65,2080,random_k5,2.21438182098791,0.03415686250549316,2.2974888625054932,50,50,0,5906,128,5,1.0,0.95,2026-09-23T20:45:32.191561+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8b6e_A,eval-val,66,2145,random_k5,2.0200154460035264,0.03415686250549316,2.102143862505493,50,50,0,5219,128,5,1.0,0.95,2026-09-23T20:45:36.476755+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8b2g_A,eval-val,74,2701,random_k5,3.2337106922641397,0.03415686250549316,3.3174478625054933,50,50,0,8930,128,5,1.0,0.95,2026-09-23T20:45:42.874688+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7pv5_A,eval-val,81,3240,random_k5,3.434779578819871,0.03415686250549316,3.521480862505493,50,50,1,10019,128,5,1.0,0.95,2026-09-23T20:45:49.713548+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7xp9_A,eval-val,84,3486,random_k5,3.564429729245603,0.0876038242501044,3.7034798242501044,50,50,0,7625,128,5,1.0,0.95,2026-09-23T20:27:15.078121+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
8eb9_A,eval-val,95,4465,random_k5,3.4115933291614056,0.03415686250549316,3.497674862505493,50,50,0,7292,128,5,1.0,0.95,2026-09-23T20:45:57.065544+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y8i_A,eval-val,97,4656,random_k5,4.301143149845302,0.03415686250549316,4.391193862505493,50,50,0,14027,128,5,1.0,0.95,2026-09-23T20:46:05.718537+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y54_A,eval-val,100,4950,random_k5,4.414118540938944,0.03415686250549316,4.493579862505493,50,50,0,13688,128,5,1.0,0.95,2026-09-23T20:46:14.767616+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y8h_A,eval-val,100,4950,random_k5,4.227898251265287,0.03415686250549316,4.3178178625054935,50,50,0,12398,128,5,1.0,0.95,2026-09-23T20:46:23.019340+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y5j_A,eval-val,102,5151,random_k5,4.256066942121834,0.03415686250549316,4.344349862505493,50,50,0,13562,128,5,1.0,0.95,2026-09-23T20:46:31.798358+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
7y5r_A,eval-val,105,5460,random_k5,4.33295611012727,0.03415686250549316,4.423301862505493,50,50,0,13430,128,5,1.0,0.95,2026-09-23T20:46:40.527171+00:00,contacts-v1-exp277-m2-p06-full-epoch-1.5B-step-266344,local,NVIDIA RTX A5000,25.42272512,8.6,ip1,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,2.10.0+cu128,True
