dataset,stem,arm,readout,precision,reference_precision,n_repeats,L,n_true,delta
foldbench_monomer,8au6_A,pred_small,source_plus_continuation,0.49702380952380953,0.4732142857142857,2,321,168,0.023809523809523836
foldbench_monomer,8axj_A,pred_large,source_plus_complete_document,0.7517482517482517,0.7482517482517482,2,162,143,0.0034965034965034336
foldbench_monomer,8axj_A,pred_large,source_plus_continuation,0.7517482517482517,0.7482517482517482,2,162,143,0.0034965034965034336
foldbench_monomer,8axj_A,pred_small,source_plus_complete_document,0.7447552447552448,0.7482517482517482,2,162,143,-0.0034965034965034336
foldbench_monomer,8axj_A,pred_small,source_plus_continuation,0.7447552447552448,0.7482517482517482,2,162,143,-0.0034965034965034336
foldbench_monomer,8azb_A,pred_large,source_plus_complete_document,0.7632027257240205,0.7606473594548553,2,521,587,0.0025553662691651935
foldbench_monomer,8azb_A,pred_large,source_plus_continuation,0.7632027257240205,0.7606473594548553,2,521,587,0.0025553662691651935
foldbench_monomer,8azb_A,pred_small,source_plus_complete_document,0.7632027257240205,0.7606473594548553,2,521,587,0.0025553662691651935
foldbench_monomer,8azb_A,pred_small,source_plus_continuation,0.7632027257240205,0.7606473594548553,2,521,587,0.0025553662691651935
foldbench_monomer,8b2e_A,pred_large,source_plus_complete_document,0.6076923076923078,0.5961538461538461,2,143,130,0.011538461538461608
foldbench_monomer,8b2e_A,pred_large,source_plus_continuation,0.6076923076923078,0.5961538461538461,2,143,130,0.011538461538461608
foldbench_monomer,8b2e_A,pred_small,source_plus_complete_document,0.6076923076923078,0.5961538461538461,2,143,130,0.011538461538461608
foldbench_monomer,8b2e_A,pred_small,source_plus_continuation,0.6076923076923078,0.5961538461538461,2,143,130,0.011538461538461608
foldbench_monomer,8b2g_A,pred_large,source_plus_complete_document,0.711864406779661,0.7203389830508474,2,74,59,-0.008474576271186418
foldbench_monomer,8b2g_A,pred_large,source_plus_continuation,0.711864406779661,0.7203389830508474,2,74,59,-0.008474576271186418
foldbench_monomer,8b2g_A,pred_small,source_plus_complete_document,0.7203389830508474,0.7203389830508474,2,74,59,0.0
foldbench_monomer,8b2g_A,pred_small,source_plus_continuation,0.7203389830508474,0.7203389830508474,2,74,59,0.0
foldbench_monomer,8b2s_A,pred_large,source_plus_complete_document,0.6747311827956989,0.6666666666666666,2,245,186,0.008064516129032251
foldbench_monomer,8b2s_A,pred_large,source_plus_continuation,0.6747311827956989,0.6666666666666666,2,245,186,0.008064516129032251
foldbench_monomer,8b2s_A,pred_small,source_plus_complete_document,0.6639784946236559,0.6666666666666666,2,245,186,-0.0026881720430107503
foldbench_monomer,8b2s_A,pred_small,source_plus_continuation,0.6639784946236559,0.6666666666666666,2,245,186,-0.0026881720430107503
foldbench_monomer,8b4u_A,pred_large,source_plus_complete_document,0.8424908424908425,0.8443223443223443,2,277,273,-0.001831501831501825
foldbench_monomer,8b4u_A,pred_large,source_plus_continuation,0.8424908424908425,0.8443223443223443,2,277,273,-0.001831501831501825
foldbench_monomer,8b4u_A,pred_small,source_plus_complete_document,0.8424908424908425,0.8443223443223443,2,277,273,-0.001831501831501825
foldbench_monomer,8b4u_A,pred_small,source_plus_continuation,0.8424908424908425,0.8443223443223443,2,277,273,-0.001831501831501825
foldbench_monomer,8b5w_A,pred_large,source_plus_complete_document,0.17297297297297298,0.16756756756756758,2,459,370,0.005405405405405406
foldbench_monomer,8b5w_A,pred_large,source_plus_continuation,0.17297297297297298,0.16756756756756758,2,459,370,0.005405405405405406
foldbench_monomer,8b5w_A,pred_small,source_plus_complete_document,0.1837837837837838,0.16756756756756758,2,459,370,0.016216216216216217
foldbench_monomer,8b5w_A,pred_small,source_plus_continuation,0.1837837837837838,0.16756756756756758,2,459,370,0.016216216216216217
foldbench_monomer,8b61_A,pred_large,source_plus_complete_document,0.4528301886792453,0.4457547169811321,2,238,212,0.007075471698113178
foldbench_monomer,8b61_A,pred_large,source_plus_continuation,0.4528301886792453,0.4457547169811321,2,238,212,0.007075471698113178
foldbench_monomer,8b61_A,pred_small,source_plus_complete_document,0.4363207547169812,0.4457547169811321,2,238,212,-0.009433962264150941
foldbench_monomer,8b61_A,pred_small,source_plus_continuation,0.4363207547169812,0.4457547169811321,2,238,212,-0.009433962264150941
foldbench_monomer,8b6a_A,pred_large,source_plus_complete_document,0.6205128205128205,0.6230769230769231,2,214,195,-0.002564102564102555
foldbench_monomer,8b6a_A,pred_large,source_plus_continuation,0.6205128205128205,0.6230769230769231,2,214,195,-0.002564102564102555
foldbench_monomer,8b6a_A,pred_small,source_plus_complete_document,0.6102564102564103,0.6230769230769231,2,214,195,-0.012820512820512775
foldbench_monomer,8b6a_A,pred_small,source_plus_continuation,0.6102564102564103,0.6230769230769231,2,214,195,-0.012820512820512775
foldbench_monomer,8b6e_A,pred_large,source_plus_complete_document,0.7954545454545454,0.7954545454545454,2,66,44,0.0
foldbench_monomer,8b6e_A,pred_large,source_plus_continuation,0.7954545454545454,0.7954545454545454,2,66,44,0.0
foldbench_monomer,8b6e_A,pred_small,source_plus_complete_document,0.7840909090909091,0.7954545454545454,2,66,44,-0.011363636363636354
foldbench_monomer,8b6e_A,pred_small,source_plus_continuation,0.7840909090909091,0.7954545454545454,2,66,44,-0.011363636363636354
foldbench_monomer,8baq_A,pred_large,source_plus_complete_document,0.47631578947368425,0.46578947368421053,2,208,190,0.010526315789473717
foldbench_monomer,8baq_A,pred_large,source_plus_continuation,0.47631578947368425,0.46578947368421053,2,208,190,0.010526315789473717
foldbench_monomer,8baq_A,pred_small,source_plus_complete_document,0.4763157894736842,0.46578947368421053,2,208,190,0.010526315789473661
foldbench_monomer,8baq_A,pred_small,source_plus_continuation,0.4763157894736842,0.46578947368421053,2,208,190,0.010526315789473661
foldbench_monomer,8bau_A,pred_large,source_plus_complete_document,0.6866028708133971,0.6818181818181819,2,189,209,0.004784688995215225
foldbench_monomer,8bau_A,pred_large,source_plus_continuation,0.6866028708133971,0.6818181818181819,2,189,209,0.004784688995215225
foldbench_monomer,8bau_A,pred_small,source_plus_complete_document,0.6842105263157895,0.6818181818181819,2,189,209,0.0023923444976076125
foldbench_monomer,8bau_A,pred_small,source_plus_continuation,0.6842105263157895,0.6818181818181819,2,189,209,0.0023923444976076125
foldbench_monomer,8bfy_A,pred_large,source_plus_complete_document,0.6239554317548747,0.6281337047353761,2,426,359,-0.004178272980501441
foldbench_monomer,8bfy_A,pred_large,source_plus_continuation,0.6239554317548747,0.6281337047353761,2,426,359,-0.004178272980501441
foldbench_monomer,8bfy_A,pred_small,source_plus_complete_document,0.6295264623955432,0.6281337047353761,2,426,359,0.0013927576601671099
foldbench_monomer,8bfy_A,pred_small,source_plus_continuation,0.6295264623955432,0.6281337047353761,2,426,359,0.0013927576601671099
foldbench_monomer,8bgb_A,pred_large,source_plus_complete_document,0.7920792079207921,0.7821782178217822,2,131,101,0.00990099009900991
foldbench_monomer,8bgb_A,pred_large,source_plus_continuation,0.7920792079207921,0.7821782178217822,2,131,101,0.00990099009900991
foldbench_monomer,8bgb_A,pred_small,source_plus_complete_document,0.7920792079207921,0.7821782178217822,2,131,101,0.00990099009900991
foldbench_monomer,8bgb_A,pred_small,source_plus_continuation,0.7920792079207921,0.7821782178217822,2,131,101,0.00990099009900991
foldbench_monomer,8bke_A,pred_large,source_plus_complete_document,0.6477732793522267,0.6619433198380567,2,638,494,-0.014170040485829927
foldbench_monomer,8bke_A,pred_large,source_plus_continuation,0.6477732793522267,0.6619433198380567,2,638,494,-0.014170040485829927
foldbench_monomer,8bke_A,pred_small,source_plus_complete_document,0.659919028340081,0.6619433198380567,2,638,494,-0.002024291497975672
foldbench_monomer,8bke_A,pred_small,source_plus_continuation,0.659919028340081,0.6619433198380567,2,638,494,-0.002024291497975672
foldbench_monomer,8bsb_A,pred_large,source_plus_complete_document,0.6956521739130435,0.6956521739130435,2,177,115,0.0
foldbench_monomer,8bsb_A,pred_large,source_plus_continuation,0.6956521739130435,0.6956521739130435,2,177,115,0.0
foldbench_monomer,8bsb_A,pred_small,source_plus_complete_document,0.6869565217391305,0.6956521739130435,2,177,115,-0.008695652173912993
foldbench_monomer,8bsb_A,pred_small,source_plus_continuation,0.6869565217391305,0.6956521739130435,2,177,115,-0.008695652173912993
foldbench_monomer,8bux_A,pred_large,source_plus_complete_document,0.10416666666666667,0.11041666666666666,2,334,240,-0.006249999999999992
foldbench_monomer,8bux_A,pred_large,source_plus_continuation,0.10416666666666667,0.11041666666666666,2,334,240,-0.006249999999999992
foldbench_monomer,8bux_A,pred_small,source_plus_complete_document,0.10833333333333334,0.11041666666666666,2,334,240,-0.002083333333333326
foldbench_monomer,8bux_A,pred_small,source_plus_continuation,0.10833333333333334,0.11041666666666666,2,334,240,-0.002083333333333326
foldbench_monomer,8c4d_A,pred_large,source_plus_complete_document,0.5720524017467249,0.5720524017467249,2,330,229,0.0
foldbench_monomer,8c4d_A,pred_large,source_plus_continuation,0.5720524017467249,0.5720524017467249,2,330,229,0.0
foldbench_monomer,8c4d_A,pred_small,source_plus_complete_document,0.5742358078602621,0.5720524017467249,2,330,229,0.0021834061135371785
foldbench_monomer,8c4d_A,pred_small,source_plus_continuation,0.5742358078602621,0.5720524017467249,2,330,229,0.0021834061135371785
foldbench_monomer,8c4y_A,pred_large,source_plus_complete_document,0.739946380697051,0.7292225201072386,2,314,373,0.01072386058981234
foldbench_monomer,8c4y_A,pred_large,source_plus_continuation,0.739946380697051,0.7292225201072386,2,314,373,0.01072386058981234
foldbench_monomer,8c4y_A,pred_small,source_plus_complete_document,0.7292225201072386,0.7292225201072386,2,314,373,0.0
foldbench_monomer,8c4y_A,pred_small,source_plus_continuation,0.7292225201072386,0.7292225201072386,2,314,373,0.0
foldbench_monomer,8cba_A,pred_large,source_plus_complete_document,0.19591836734693877,0.19183673469387755,2,214,245,0.004081632653061218
foldbench_monomer,8cba_A,pred_large,source_plus_continuation,0.19591836734693877,0.19183673469387755,2,214,245,0.004081632653061218
foldbench_monomer,8cba_A,pred_small,source_plus_complete_document,0.17755102040816326,0.19183673469387755,2,214,245,-0.01428571428571429
foldbench_monomer,8cba_A,pred_small,source_plus_continuation,0.17755102040816326,0.19183673469387755,2,214,245,-0.01428571428571429
foldbench_monomer,8ci9_A,pred_large,source_plus_complete_document,0.6023738872403561,0.5830860534124629,2,312,337,0.01928783382789323
foldbench_monomer,8ci9_A,pred_large,source_plus_continuation,0.6023738872403561,0.5830860534124629,2,312,337,0.01928783382789323
foldbench_monomer,8ci9_A,pred_small,source_plus_complete_document,0.599406528189911,0.5830860534124629,2,312,337,0.016320474777448135
foldbench_monomer,8ci9_A,pred_small,source_plus_continuation,0.599406528189911,0.5830860534124629,2,312,337,0.016320474777448135
foldbench_monomer,8cih_A,pred_large,source_plus_complete_document,0.3575949367088608,0.3512658227848101,2,214,158,0.006329113924050667
foldbench_monomer,8cih_A,pred_large,source_plus_continuation,0.3575949367088608,0.3512658227848101,2,214,158,0.006329113924050667
foldbench_monomer,8cih_A,pred_small,source_plus_complete_document,0.370253164556962,0.3512658227848101,2,214,158,0.01898734177215189
foldbench_monomer,8cih_A,pred_small,source_plus_continuation,0.370253164556962,0.3512658227848101,2,214,158,0.01898734177215189
foldbench_monomer,8cpk_A,pred_large,source_plus_complete_document,0.6019830028328612,0.6161473087818696,2,384,353,-0.014164305949008416
foldbench_monomer,8cpk_A,pred_large,source_plus_continuation,0.6019830028328612,0.6161473087818696,2,384,353,-0.014164305949008416
foldbench_monomer,8cpk_A,pred_small,source_plus_complete_document,0.6118980169971671,0.6161473087818696,2,384,353,-0.004249291784702569
foldbench_monomer,8cpk_A,pred_small,source_plus_continuation,0.6118980169971671,0.6161473087818696,2,384,353,-0.004249291784702569
foldbench_monomer,8cpn_A,pred_large,source_plus_complete_document,0.31547619047619047,0.3035714285714286,2,207,168,0.011904761904761862
foldbench_monomer,8cpn_A,pred_large,source_plus_continuation,0.31547619047619047,0.3035714285714286,2,207,168,0.011904761904761862
foldbench_monomer,8cpn_A,pred_small,source_plus_complete_document,0.28869047619047616,0.3035714285714286,2,207,168,-0.014880952380952439
foldbench_monomer,8cpn_A,pred_small,source_plus_continuation,0.28869047619047616,0.3035714285714286,2,207,168,-0.014880952380952439
foldbench_monomer,8d2z_A,pred_large,source_plus_complete_document,0.6730769230769231,0.6891025641025641,2,327,312,-0.01602564102564097
foldbench_monomer,8d2z_A,pred_large,source_plus_continuation,0.6730769230769231,0.6891025641025641,2,327,312,-0.01602564102564097
foldbench_monomer,8d2z_A,pred_small,source_plus_complete_document,0.6842948717948718,0.6891025641025641,2,327,312,-0.004807692307692291
foldbench_monomer,8d2z_A,pred_small,source_plus_continuation,0.6842948717948718,0.6891025641025641,2,327,312,-0.004807692307692291
foldbench_monomer,8daj_A,pred_large,source_plus_complete_document,0.6923076923076923,0.6872909698996655,2,302,299,0.0050167224080267525
foldbench_monomer,8daj_A,pred_large,source_plus_continuation,0.6923076923076923,0.6872909698996655,2,302,299,0.0050167224080267525
foldbench_monomer,8daj_A,pred_small,source_plus_complete_document,0.6872909698996655,0.6872909698996655,2,302,299,0.0
foldbench_monomer,8daj_A,pred_small,source_plus_continuation,0.6872909698996655,0.6872909698996655,2,302,299,0.0
foldbench_monomer,8dez_A,pred_large,source_plus_complete_document,0.23351648351648352,0.24450549450549453,2,173,182,-0.010989010989011005
foldbench_monomer,8dez_A,pred_large,source_plus_continuation,0.23351648351648352,0.24450549450549453,2,173,182,-0.010989010989011005
foldbench_monomer,8dez_A,pred_small,source_plus_complete_document,0.23626373626373626,0.24450549450549453,2,173,182,-0.008241758241758268
foldbench_monomer,8dez_A,pred_small,source_plus_continuation,0.23626373626373626,0.24450549450549453,2,173,182,-0.008241758241758268
foldbench_monomer,8dge_A,pred_large,source_plus_complete_document,0.5344638949671772,0.5350109409190371,2,738,914,-0.000547045951859948
foldbench_monomer,8dge_A,pred_large,source_plus_continuation,0.5344638949671772,0.5350109409190371,2,738,914,-0.000547045951859948
foldbench_monomer,8dge_A,pred_small,source_plus_complete_document,0.5404814004376368,0.5350109409190371,2,738,914,0.005470459518599702
foldbench_monomer,8dge_A,pred_small,source_plus_continuation,0.5404814004376368,0.5350109409190371,2,738,914,0.005470459518599702
foldbench_monomer,8dhj_A,pred_large,source_plus_complete_document,0.7340823970037453,0.7434456928838952,2,249,267,-0.009363295880149836
foldbench_monomer,8dhj_A,pred_large,source_plus_continuation,0.7340823970037453,0.7434456928838952,2,249,267,-0.009363295880149836
foldbench_monomer,8dhj_A,pred_small,source_plus_complete_document,0.7453183520599251,0.7434456928838952,2,249,267,0.0018726591760299671
foldbench_monomer,8dhj_A,pred_small,source_plus_continuation,0.7453183520599251,0.7434456928838952,2,249,267,0.0018726591760299671
foldbench_monomer,8dmu_A,pred_large,source_plus_complete_document,0.14886164623467601,0.14623467600700524,2,489,571,0.0026269702276707774
foldbench_monomer,8dmu_A,pred_large,source_plus_continuation,0.14886164623467601,0.14623467600700524,2,489,571,0.0026269702276707774
foldbench_monomer,8dmu_A,pred_small,source_plus_complete_document,0.1532399299474606,0.14623467600700524,2,489,571,0.007005253940455369
foldbench_monomer,8dmu_A,pred_small,source_plus_continuation,0.1532399299474606,0.14623467600700524,2,489,571,0.007005253940455369
foldbench_monomer,8dp9_A,pred_large,source_plus_complete_document,0.7191780821917808,0.7157534246575342,2,148,146,0.003424657534246589
foldbench_monomer,8dp9_A,pred_large,source_plus_continuation,0.7191780821917808,0.7157534246575342,2,148,146,0.003424657534246589
foldbench_monomer,8dp9_A,pred_small,source_plus_complete_document,0.7123287671232876,0.7157534246575342,2,148,146,-0.003424657534246589
foldbench_monomer,8dp9_A,pred_small,source_plus_continuation,0.7123287671232876,0.7157534246575342,2,148,146,-0.003424657534246589
foldbench_monomer,8dqd_A,pred_large,source_plus_complete_document,0.6962025316455696,0.6936708860759494,2,377,395,0.0025316455696201556
foldbench_monomer,8dqd_A,pred_large,source_plus_continuation,0.6962025316455696,0.6936708860759494,2,377,395,0.0025316455696201556
foldbench_monomer,8dqd_A,pred_small,source_plus_complete_document,0.6962025316455697,0.6936708860759494,2,377,395,0.0025316455696202667
foldbench_monomer,8dqd_A,pred_small,source_plus_continuation,0.6962025316455697,0.6936708860759494,2,377,395,0.0025316455696202667
foldbench_monomer,8dx0_A,pred_large,source_plus_complete_document,0.7703703703703704,0.7703703703703704,2,154,135,0.0
foldbench_monomer,8dx0_A,pred_large,source_plus_continuation,0.7703703703703704,0.7703703703703704,2,154,135,0.0
foldbench_monomer,8dx0_A,pred_small,source_plus_complete_document,0.7703703703703704,0.7703703703703704,2,154,135,0.0
foldbench_monomer,8dx0_A,pred_small,source_plus_continuation,0.7703703703703704,0.7703703703703704,2,154,135,0.0
foldbench_monomer,8e0r_A,pred_large,source_plus_complete_document,0.19959677419354838,0.21370967741935484,2,468,496,-0.014112903225806467
foldbench_monomer,8e0r_A,pred_large,source_plus_continuation,0.19959677419354838,0.21370967741935484,2,468,496,-0.014112903225806467
foldbench_monomer,8e0r_A,pred_small,source_plus_complete_document,0.22681451612903225,0.21370967741935484,2,468,496,0.013104838709677408
foldbench_monomer,8e0r_A,pred_small,source_plus_continuation,0.22681451612903225,0.21370967741935484,2,468,496,0.013104838709677408
foldbench_monomer,8e5h_A,pred_large,source_plus_complete_document,0.5305232558139534,0.5348837209302325,2,372,344,-0.0043604651162790775
foldbench_monomer,8e5h_A,pred_large,source_plus_continuation,0.5305232558139534,0.5348837209302325,2,372,344,-0.0043604651162790775
foldbench_monomer,8e5h_A,pred_small,source_plus_complete_document,0.5290697674418605,0.5348837209302325,2,372,344,-0.005813953488371992
foldbench_monomer,8e5h_A,pred_small,source_plus_continuation,0.5290697674418605,0.5348837209302325,2,372,344,-0.005813953488371992
foldbench_monomer,8eb9_A,pred_large,source_plus_complete_document,0.19718309859154928,0.2535211267605634,2,95,71,-0.05633802816901409
foldbench_monomer,8eb9_A,pred_large,source_plus_continuation,0.19718309859154928,0.2535211267605634,2,95,71,-0.05633802816901409
foldbench_monomer,8eb9_A,pred_small,source_plus_complete_document,0.22535211267605634,0.2535211267605634,2,95,71,-0.028169014084507032
foldbench_monomer,8eb9_A,pred_small,source_plus_continuation,0.22535211267605634,0.2535211267605634,2,95,71,-0.028169014084507032
foldbench_monomer,8ec3_A,pred_large,source_plus_complete_document,0.12301587301587301,0.2777777777777778,2,168,126,-0.15476190476190477
foldbench_monomer,8ec3_A,pred_large,source_plus_continuation,0.0992063492063492,0.2777777777777778,2,168,126,-0.1785714285714286
foldbench_monomer,8ec3_A,pred_small,source_plus_complete_document,0.16269841269841268,0.2777777777777778,2,168,126,-0.11507936507936511
foldbench_monomer,8ec3_A,pred_small,source_plus_continuation,0.16269841269841268,0.2777777777777778,2,168,126,-0.11507936507936511
foldbench_monomer,8eo5_A,pred_large,source_plus_complete_document,0.8102766798418972,0.8063241106719368,2,290,253,0.0039525691699604515
foldbench_monomer,8eo5_A,pred_large,source_plus_continuation,0.8102766798418972,0.8063241106719368,2,290,253,0.0039525691699604515
foldbench_monomer,8eo5_A,pred_small,source_plus_complete_document,0.8063241106719368,0.8063241106719368,2,290,253,0.0
foldbench_monomer,8eo5_A,pred_small,source_plus_continuation,0.8063241106719368,0.8063241106719368,2,290,253,0.0
foldbench_monomer,8gmy_A,pred_large,source_plus_complete_document,0.3464566929133858,0.3484251968503937,2,236,254,-0.0019685039370078705
foldbench_monomer,8gmy_A,pred_large,source_plus_continuation,0.3464566929133858,0.3484251968503937,2,236,254,-0.0019685039370078705
foldbench_monomer,8gmy_A,pred_small,source_plus_complete_document,0.34448818897637795,0.3484251968503937,2,236,254,-0.003937007874015741
foldbench_monomer,8gmy_A,pred_small,source_plus_continuation,0.34448818897637795,0.3484251968503937,2,236,254,-0.003937007874015741
foldbench_monomer,8q8i_A,pred_large,source_plus_complete_document,0.5186170212765957,0.5212765957446809,2,282,376,-0.0026595744680851796
foldbench_monomer,8q8i_A,pred_large,source_plus_continuation,0.5186170212765957,0.5212765957446809,2,282,376,-0.0026595744680851796
foldbench_monomer,8q8i_A,pred_small,source_plus_complete_document,0.5265957446808511,0.5212765957446809,2,282,376,0.005319148936170248
foldbench_monomer,8q8i_A,pred_small,source_plus_continuation,0.5265957446808511,0.5212765957446809,2,282,376,0.005319148936170248
foldbench_monomer,8ycm_A,pred_large,source_plus_complete_document,0.4464285714285714,0.44387755102040816,2,229,196,0.0025510204081632404
foldbench_monomer,8ycm_A,pred_large,source_plus_continuation,0.4464285714285714,0.44387755102040816,2,229,196,0.0025510204081632404
foldbench_monomer,8ycm_A,pred_small,source_plus_complete_document,0.45408163265306123,0.44387755102040816,2,229,196,0.010204081632653073
foldbench_monomer,8ycm_A,pred_small,source_plus_continuation,0.45408163265306123,0.44387755102040816,2,229,196,0.010204081632653073
