dataset,stem,L,mean_jaccard,single,average_oracle@2,average_mean@2,average_largest@2,average_largest_size@2,average_oracle@3,average_mean@3,average_largest@3,average_largest_size@3,average_oracle@5,average_mean@5,average_largest@5,average_largest_size@5,average_oracle@10,average_mean@10,average_largest@10,average_largest_size@10,average_oracle@20,average_mean@20,average_largest@20,average_largest_size@20,kmeans_oracle@2,kmeans_mean@2,kmeans_largest@2,kmeans_largest_size@2,kmeans_oracle@3,kmeans_mean@3,kmeans_largest@3,kmeans_largest_size@3,kmeans_oracle@5,kmeans_mean@5,kmeans_largest@5,kmeans_largest_size@5,kmeans_oracle@10,kmeans_mean@10,kmeans_largest@10,kmeans_largest_size@10,kmeans_oracle@20,kmeans_mean@20,kmeans_largest@20,kmeans_largest_size@20,random_oracle@2,random_mean@2,random_largest@2,random_largest_size@2,random_oracle@3,random_mean@3,random_largest@3,random_largest_size@3,random_oracle@5,random_mean@5,random_largest@5,random_largest_size@5,random_oracle@10,random_mean@10,random_largest@10,random_largest_size@10,random_oracle@20,random_mean@20,random_largest@20,random_largest_size@20
foldbench_monomer,8dez_A,173,0.042547014795547344,0.24175824175824176,0.24175824175824176,0.12637362637362637,0.24175824175824176,99,0.24175824175824176,0.10805860805860806,0.24175824175824176,96,0.24175824175824176,0.08571428571428572,0.24175824175824176,94,0.24175824175824176,0.08351648351648351,0.24175824175824176,82,0.25274725274725274,0.08076923076923079,0.25274725274725274,54,0.23626373626373626,0.22527472527472525,0.23626373626373626,60,0.25824175824175827,0.18681318681318682,0.25824175824175827,64,0.24725274725274726,0.1637362637362637,0.24725274725274726,58,0.25824175824175827,0.1401098901098901,0.25824175824175827,44,0.24175824175824176,0.10604395604395604,0.22527472527472528,31,0.25824175824175827,0.23351648351648352,0.2087912087912088,50,0.23626373626373626,0.21978021978021978,0.23626373626373626,34,0.24725274725274726,0.2208791208791209,0.2032967032967033,20,0.23076923076923078,0.19670329670329667,0.21978021978021978,10,0.18681318681318682,0.13791208791208792,0.14835164835164835,5
foldbench_monomer,8bsb_A,177,0.1517327481442069,0.6956521739130435,0.6956521739130435,0.3608695652173913,0.6956521739130435,99,0.6956521739130435,0.263768115942029,0.6956521739130435,98,0.6956521739130435,0.17391304347826086,0.6956521739130435,96,0.7130434782608696,0.14695652173913043,0.7130434782608696,87,0.7130434782608696,0.16782608695652174,0.7130434782608696,72,0.7217391304347827,0.5739130434782609,0.7217391304347827,51,0.7043478260869566,0.46666666666666673,0.7043478260869566,51,0.7304347826086957,0.43826086956521737,0.7304347826086957,39,0.7217391304347827,0.33304347826086955,0.7217391304347827,39,0.7217391304347827,0.2647826086956521,0.7217391304347827,43,0.7043478260869566,0.682608695652174,0.6608695652173913,50,0.6956521739130435,0.6753623188405796,0.6956521739130435,34,0.7043478260869566,0.6452173913043479,0.6608695652173913,20,0.7130434782608696,0.6191304347826087,0.7130434782608696,10,0.6782608695652174,0.5286956521739131,0.6173913043478261,5
foldbench_monomer,7xcd_A,178,0.05348962469067142,0.16216216216216217,0.16216216216216217,0.08783783783783784,0.16216216216216217,99,0.16216216216216217,0.08108108108108109,0.16216216216216217,95,0.16891891891891891,0.07162162162162163,0.16891891891891891,90,0.17567567567567569,0.05945945945945946,0.17567567567567569,84,0.17567567567567569,0.05472972972972974,0.17567567567567569,68,0.1891891891891892,0.17905405405405406,0.16891891891891891,59,0.18243243243243243,0.1509009009009009,0.16891891891891891,62,0.18243243243243243,0.14324324324324325,0.16216216216216217,32,0.1891891891891892,0.10067567567567567,0.1891891891891892,50,0.16216216216216217,0.07331081081081081,0.1554054054054054,44,0.16891891891891891,0.16216216216216217,0.16891891891891891,50,0.16216216216216217,0.1554054054054054,0.14189189189189189,34,0.16216216216216217,0.1472972972972973,0.13513513513513514,20,0.16216216216216217,0.14121621621621622,0.14189189189189189,10,0.14864864864864866,0.10202702702702704,0.12837837837837837,5
foldbench_monomer,7uvg_A,183,0.12666378941535028,0.42134831460674155,0.42134831460674155,0.23314606741573032,0.42134831460674155,99,0.4157303370786517,0.18164794007490637,0.4157303370786517,97,0.42134831460674155,0.13370786516853933,0.42134831460674155,94,0.43258426966292135,0.11516853932584273,0.43258426966292135,91,0.43820224719101125,0.1601123595505618,0.38202247191011235,54,0.39325842696629215,0.3904494382022472,0.39325842696629215,50,0.4044943820224719,0.35205992509363293,0.398876404494382,49,0.42134831460674155,0.2797752808988764,0.3651685393258427,43,0.42134831460674155,0.26629213483146064,0.3595505617977528,41,0.42134831460674155,0.2351123595505618,0.42134831460674155,26,0.4101123595505618,0.40730337078651685,0.4101123595505618,50,0.4157303370786517,0.40262172284644193,0.4157303370786517,34,0.4044943820224719,0.3786516853932584,0.3707865168539326,20,0.3595505617977528,0.33932584269662924,0.33707865168539325,10,0.38202247191011235,0.2949438202247191,0.2696629213483146,5
foldbench_monomer,7yd4_A,185,0.03110547223750071,0.2112676056338028,0.21830985915492956,0.13380281690140844,0.21830985915492956,94,0.20422535211267606,0.10563380281690142,0.20422535211267606,89,0.2112676056338028,0.07887323943661971,0.2112676056338028,85,0.21830985915492956,0.06549295774647888,0.21830985915492956,71,0.20422535211267606,0.060915492957746474,0.20422535211267606,34,0.2112676056338028,0.13380281690140844,0.2112676056338028,99,0.20422535211267606,0.10328638497652583,0.20422535211267606,98,0.2112676056338028,0.07746478873239436,0.2112676056338028,96,0.19014084507042253,0.1028169014084507,0.19014084507042253,50,0.19718309859154928,0.07922535211267605,0.19718309859154928,73,0.20422535211267606,0.19014084507042253,0.176056338028169,50,0.2323943661971831,0.19718309859154928,0.2323943661971831,34,0.19718309859154928,0.1647887323943662,0.16901408450704225,20,0.176056338028169,0.13591549295774646,0.1619718309859155,10,0.15492957746478872,0.08556338028169015,0.09154929577464789,5
foldbench_monomer,8bau_A,189,0.1911221870397899,0.6794258373205742,0.6794258373205742,0.36602870813397126,0.6794258373205742,99,0.6794258373205742,0.25358851674641153,0.6794258373205742,98,0.6842105263157895,0.17894736842105266,0.6842105263157895,95,0.6794258373205742,0.1526315789473684,0.6794258373205742,91,0.6889952153110048,0.21172248803827748,0.6889952153110048,79,0.6794258373205742,0.5502392344497608,0.6794258373205742,80,0.6746411483253588,0.5039872408293461,0.6746411483253588,72,0.6889952153110048,0.5263157894736843,0.6889952153110048,47,0.6746411483253588,0.391866028708134,0.5933014354066986,41,0.6842105263157895,0.32631578947368417,0.6842105263157895,49,0.6698564593301436,0.6602870813397129,0.6507177033492823,50,0.6650717703349283,0.6570972886762361,0.645933014354067,34,0.6746411483253588,0.6401913875598086,0.6363636363636364,20,0.6411483253588517,0.6143540669856459,0.6124401913875598,10,0.645933014354067,0.5576555023923444,0.6220095693779905,5
foldbench_monomer,7ur2_A,195,0.0794871376339028,0.35766423357664234,0.35766423357664234,0.19343065693430658,0.35766423357664234,99,0.3795620437956204,0.15328467153284672,0.3795620437956204,97,0.36496350364963503,0.1386861313868613,0.36496350364963503,91,0.36496350364963503,0.11605839416058394,0.36496350364963503,79,0.3722627737226277,0.11021897810218977,0.3722627737226277,67,0.41605839416058393,0.33941605839416056,0.26277372262773724,57,0.4233576642335766,0.28710462287104627,0.2846715328467153,62,0.4233576642335766,0.33284671532846716,0.2846715328467153,51,0.44525547445255476,0.24671532846715333,0.27007299270072993,47,0.46715328467153283,0.20145985401459857,0.20437956204379562,23,0.35766423357664234,0.35036496350364965,0.35766423357664234,50,0.36496350364963503,0.3357664233576642,0.3284671532846715,34,0.34306569343065696,0.32408759124087594,0.34306569343065696,20,0.35036496350364965,0.3058394160583942,0.2846715328467153,10,0.3722627737226277,0.24890510948905115,0.21897810218978103,5
foldbench_monomer,8cpn_A,207,0.13043193002216757,0.31547619047619047,0.31547619047619047,0.21428571428571427,0.31547619047619047,99,0.31547619047619047,0.18253968253968256,0.31547619047619047,98,0.32142857142857145,0.16904761904761906,0.32142857142857145,96,0.31547619047619047,0.14404761904761906,0.31547619047619047,91,0.5416666666666666,0.17529761904761904,0.2857142857142857,55,0.35119047619047616,0.32738095238095233,0.35119047619047616,78,0.5357142857142857,0.3412698412698412,0.2857142857142857,82,0.5357142857142857,0.3071428571428571,0.2916666666666667,43,0.5535714285714286,0.25059523809523804,0.2916666666666667,27,0.5178571428571429,0.20625,0.26785714285714285,34,0.32142857142857145,0.31845238095238093,0.32142857142857145,50,0.3273809523809524,0.3214285714285714,0.3273809523809524,34,0.4107142857142857,0.32261904761904764,0.27976190476190477,20,0.3392857142857143,0.30297619047619045,0.2976190476190476,10,0.31547619047619047,0.2666666666666666,0.24404761904761904,5
foldbench_monomer,8baq_A,208,0.19274136422352917,0.4631578947368421,0.4631578947368421,0.3526315789473684,0.4631578947368421,99,0.4631578947368421,0.3087719298245614,0.4631578947368421,98,0.46842105263157896,0.3073684210526316,0.46842105263157896,95,0.4631578947368421,0.2984210526315789,0.4631578947368421,87,0.4631578947368421,0.30763157894736837,0.4631578947368421,72,0.4631578947368421,0.4631578947368421,0.4631578947368421,75,0.4842105263157895,0.4666666666666666,0.45789473684210524,67,0.4789473684210526,0.40210526315789474,0.4789473684210526,58,0.4631578947368421,0.36421052631578943,0.4631578947368421,80,0.49473684210526314,0.35631578947368425,0.45263157894736844,29,0.47368421052631576,0.47368421052631576,0.47368421052631576,50,0.46842105263157896,0.46491228070175444,0.46842105263157896,34,0.47368421052631576,0.4663157894736843,0.4631578947368421,20,0.47368421052631576,0.45,0.4368421052631579,10,0.4631578947368421,0.4234210526315789,0.4,5
foldbench_monomer,8add_A,213,0.02557615986807693,0.17142857142857143,0.1761904761904762,0.09523809523809525,0.1761904761904762,98,0.18095238095238095,0.06984126984126984,0.18095238095238095,95,0.1761904761904762,0.05714285714285714,0.1761904761904762,93,0.19523809523809524,0.04380952380952381,0.19523809523809524,82,0.19523809523809524,0.04595238095238095,0.19523809523809524,58,0.1761904761904762,0.15476190476190477,0.13333333333333333,74,0.16666666666666666,0.13809523809523808,0.16666666666666666,77,0.18095238095238095,0.08857142857142856,0.18095238095238095,96,0.1761904761904762,0.07238095238095238,0.1761904761904762,91,0.16666666666666666,0.0676190476190476,0.16666666666666666,71,0.16666666666666666,0.1476190476190476,0.16666666666666666,50,0.17142857142857143,0.15079365079365079,0.14285714285714285,34,0.1523809523809524,0.13714285714285715,0.1380952380952381,20,0.14761904761904762,0.1142857142857143,0.1,10,0.13333333333333333,0.08738095238095236,0.09523809523809523,5
foldbench_monomer,7uba_A,213,0.05944618640587285,0.21634615384615385,0.21634615384615385,0.12259615384615385,0.21634615384615385,99,0.22115384615384615,0.09455128205128205,0.22115384615384615,97,0.22596153846153846,0.09903846153846155,0.22596153846153846,93,0.23076923076923078,0.10144230769230769,0.23076923076923078,81,0.23557692307692307,0.0985576923076923,0.23557692307692307,68,0.22596153846153846,0.2091346153846154,0.19230769230769232,89,0.22596153846153846,0.16025641025641027,0.22596153846153846,90,0.23076923076923078,0.12307692307692306,0.23076923076923078,68,0.22115384615384615,0.10096153846153846,0.22115384615384615,80,0.2548076923076923,0.11995192307692307,0.2548076923076923,32,0.23076923076923078,0.21634615384615385,0.20192307692307693,50,0.22115384615384615,0.20833333333333334,0.21634615384615385,34,0.22115384615384615,0.20673076923076922,0.21153846153846154,20,0.25961538461538464,0.19759615384615387,0.23557692307692307,10,0.22115384615384615,0.16298076923076923,0.1346153846153846,5
foldbench_monomer,8b6a_A,214,0.28778771340109754,0.6153846153846154,0.6102564102564103,0.4717948717948718,0.6102564102564103,99,0.6153846153846154,0.4478632478632478,0.6153846153846154,97,0.6153846153846154,0.4461538461538462,0.6153846153846154,92,0.6153846153846154,0.44461538461538463,0.6153846153846154,78,0.6153846153846154,0.4356410256410257,0.6153846153846154,64,0.6153846153846154,0.5692307692307692,0.6153846153846154,94,0.6102564102564103,0.5726495726495726,0.6102564102564103,53,0.6205128205128205,0.5333333333333334,0.6205128205128205,48,0.6153846153846154,0.5117948717948717,0.6153846153846154,21,0.6102564102564103,0.4897435897435898,0.5948717948717949,18,0.6205128205128205,0.6128205128205129,0.6205128205128205,50,0.6205128205128205,0.611965811965812,0.6205128205128205,34,0.6153846153846154,0.6071794871794872,0.6102564102564103,20,0.6307692307692307,0.5912820512820511,0.6,10,0.6051282051282051,0.5579487179487179,0.5538461538461539,5
foldbench_monomer,8cih_A,214,0.03968374511633799,0.34810126582278483,0.35443037974683544,0.189873417721519,0.35443037974683544,97,0.35443037974683544,0.14135021097046413,0.35443037974683544,95,0.36075949367088606,0.10253164556962024,0.36075949367088606,88,0.34810126582278483,0.08544303797468354,0.34810126582278483,75,0.34810126582278483,0.08164556962025317,0.34810126582278483,38,0.36075949367088606,0.29430379746835444,0.22784810126582278,67,0.37341772151898733,0.20464135021097044,0.37341772151898733,52,0.34177215189873417,0.21645569620253163,0.22151898734177214,65,0.3987341772151899,0.14430379746835445,0.15822784810126583,41,0.36075949367088606,0.13765822784810125,0.36075949367088606,26,0.36075949367088606,0.34177215189873417,0.3227848101265823,50,0.36075949367088606,0.33122362869198313,0.3037974683544304,34,0.3670886075949367,0.3063291139240506,0.25949367088607594,20,0.34810126582278483,0.25063291139240507,0.27848101265822783,10,0.2974683544303797,0.1860759493670886,0.22784810126582278,5
foldbench_monomer,8cba_A,214,0.032051654798893936,0.2,0.2,0.12040816326530612,0.2,98,0.2,0.10068027210884355,0.2,93,0.2,0.06938775510204082,0.2,93,0.20408163265306123,0.05877551020408164,0.20408163265306123,83,0.19183673469387755,0.06081632653061224,0.19183673469387755,51,0.19591836734693877,0.17551020408163265,0.19591836734693877,99,0.22448979591836735,0.14149659863945577,0.22448979591836735,51,0.19183673469387755,0.10612244897959185,0.19183673469387755,83,0.17551020408163265,0.0946938775510204,0.1346938775510204,35,0.22857142857142856,0.08714285714285715,0.17142857142857143,34,0.19183673469387755,0.18367346938775508,0.17551020408163265,50,0.17959183673469387,0.1714285714285714,0.17959183673469387,34,0.2,0.14612244897959187,0.11020408163265306,20,0.19183673469387755,0.13551020408163264,0.10204081632653061,10,0.1306122448979592,0.08346938775510203,0.08979591836734693,5
foldbench_monomer,8adc_A,215,0.09670340343899797,0.32941176470588235,0.32941176470588235,0.24705882352941178,0.32941176470588235,95,0.32941176470588235,0.19607843137254902,0.32941176470588235,95,0.3352941176470588,0.14352941176470588,0.3352941176470588,88,0.3352941176470588,0.10117647058823528,0.3352941176470588,86,0.32941176470588235,0.09882352941176471,0.32941176470588235,74,0.3058823529411765,0.29705882352941176,0.3058823529411765,64,0.3176470588235294,0.27450980392156865,0.3176470588235294,56,0.3352941176470588,0.20823529411764702,0.3352941176470588,46,0.28823529411764703,0.19058823529411764,0.28823529411764703,34,0.34705882352941175,0.13382352941176467,0.25882352941176473,25,0.32941176470588235,0.3205882352941176,0.32941176470588235,50,0.3235294117647059,0.30392156862745096,0.3176470588235294,34,0.3,0.2941176470588235,0.29411764705882354,20,0.3235294117647059,0.26764705882352946,0.24705882352941178,10,0.27647058823529413,0.23176470588235296,0.24705882352941178,5
foldbench_monomer,7tjb_A,227,0.4061026202624556,0.7213930348258707,0.7213930348258707,0.6243781094527363,0.7213930348258707,99,0.7164179104477612,0.582089552238806,0.7164179104477612,98,0.7164179104477612,0.5572139303482586,0.7164179104477612,95,0.7164179104477612,0.5472636815920398,0.7164179104477612,90,0.7213930348258707,0.5644278606965175,0.7213930348258707,70,0.7164179104477612,0.6865671641791045,0.7164179104477612,94,0.7313432835820896,0.6965174129353233,0.7313432835820896,69,0.7213930348258707,0.6865671641791045,0.7213930348258707,35,0.7313432835820896,0.6328358208955223,0.7263681592039801,29,0.7263681592039801,0.6012437810945274,0.7064676616915423,19,0.7263681592039801,0.7213930348258706,0.7164179104477612,50,0.7164179104477612,0.7097844112769485,0.7164179104477612,34,0.7263681592039801,0.7144278606965174,0.7014925373134329,20,0.7512437810945274,0.708457711442786,0.6965174129353234,10,0.736318407960199,0.6868159203980099,0.736318407960199,5
foldbench_monomer,8ycm_A,229,0.11304558422674638,0.4642857142857143,0.46938775510204084,0.27040816326530615,0.46938775510204084,99,0.4642857142857143,0.22448979591836735,0.4642857142857143,97,0.4642857142857143,0.1683673469387755,0.4642857142857143,95,0.45408163265306123,0.1653061224489796,0.45408163265306123,88,0.4642857142857143,0.18086734693877554,0.4642857142857143,61,0.4387755102040816,0.4056122448979592,0.37244897959183676,60,0.4744897959183674,0.36734693877551017,0.3469387755102041,50,0.47959183673469385,0.33163265306122447,0.47959183673469385,42,0.4642857142857143,0.3081632653061225,0.45408163265306123,44,0.45408163265306123,0.23239795918367348,0.2602040816326531,24,0.45408163265306123,0.4387755102040817,0.45408163265306123,50,0.44387755102040816,0.43027210884353745,0.42346938775510207,34,0.45408163265306123,0.4,0.42346938775510207,20,0.42857142857142855,0.3806122448979591,0.3469387755102041,10,0.41836734693877553,0.3178571428571429,0.20918367346938777,5
foldbench_monomer,8gmy_A,236,0.22284807945482854,0.3346456692913386,0.33858267716535434,0.25,0.33858267716535434,98,0.3346456692913386,0.22703412073490814,0.3346456692913386,96,0.3346456692913386,0.20629921259842518,0.3346456692913386,95,0.3346456692913386,0.2047244094488189,0.3346456692913386,88,0.3346456692913386,0.21279527559055117,0.3346456692913386,74,0.33858267716535434,0.32874015748031493,0.33858267716535434,60,0.3543307086614173,0.33858267716535434,0.33858267716535434,62,0.3464566929133858,0.3165354330708662,0.3346456692913386,46,0.33858267716535434,0.25984251968503935,0.33858267716535434,53,0.3543307086614173,0.2566929133858268,0.3543307086614173,29,0.35039370078740156,0.34448818897637795,0.35039370078740156,50,0.35039370078740156,0.33989501312335957,0.33070866141732286,34,0.3464566929133858,0.3401574803149606,0.3346456692913386,20,0.3464566929133858,0.33110236220472433,0.3346456692913386,10,0.33070866141732286,0.31259842519685044,0.3228346456692913,5
foldbench_monomer,8b61_A,238,0.15291974488302607,0.4481132075471698,0.4481132075471698,0.27358490566037735,0.4481132075471698,99,0.4528301886792453,0.22641509433962267,0.4528301886792453,98,0.4528301886792453,0.19339622641509435,0.4528301886792453,96,0.4481132075471698,0.22122641509433963,0.4481132075471698,88,0.45754716981132076,0.23679245283018865,0.45754716981132076,64,0.4386792452830189,0.4386792452830189,0.4386792452830189,66,0.44339622641509435,0.42452830188679247,0.44339622641509435,54,0.4481132075471698,0.3915094339622641,0.4339622641509434,40,0.4528301886792453,0.3287735849056604,0.4528301886792453,23,0.42452830188679247,0.2889150943396226,0.42452830188679247,14,0.4528301886792453,0.45047169811320753,0.4528301886792453,50,0.46226415094339623,0.4371069182389937,0.46226415094339623,34,0.4339622641509434,0.4283018867924529,0.4339622641509434,20,0.46226415094339623,0.4066037735849057,0.4009433962264151,10,0.4056603773584906,0.37405660377358496,0.37735849056603776,5
foldbench_monomer,8b2s_A,245,0.3464310788845918,0.6666666666666666,0.6666666666666666,0.489247311827957,0.6666666666666666,99,0.6666666666666666,0.4426523297491039,0.6666666666666666,98,0.6666666666666666,0.435483870967742,0.6666666666666666,96,0.6559139784946236,0.4370967741935484,0.6559139784946236,88,0.6505376344086021,0.4537634408602151,0.6505376344086021,74,0.6612903225806451,0.6317204301075269,0.6612903225806451,67,0.6505376344086021,0.596774193548387,0.6182795698924731,55,0.6666666666666666,0.5946236559139784,0.6666666666666666,50,0.6666666666666666,0.5586021505376345,0.6666666666666666,25,0.6666666666666666,0.5220430107526881,0.6666666666666666,20,0.6559139784946236,0.6505376344086021,0.6559139784946236,50,0.6559139784946236,0.6451612903225806,0.6451612903225806,34,0.6720430107526881,0.6440860215053763,0.6720430107526881,20,0.6612903225806451,0.6376344086021506,0.6129032258064516,10,0.6612903225806451,0.610483870967742,0.5752688172043011,5
foldbench_monomer,7qp5_A,245,0.10162371740068077,0.43983402489626555,0.43983402489626555,0.2676348547717842,0.43983402489626555,99,0.44398340248962653,0.2309820193637621,0.44398340248962653,97,0.43983402489626555,0.2033195020746888,0.43983402489626555,94,0.43983402489626555,0.1896265560165975,0.43983402489626555,88,0.4107883817427386,0.1929460580912863,0.4107883817427386,51,0.44398340248962653,0.41701244813278004,0.3900414937759336,69,0.4149377593360996,0.39557399723374825,0.38589211618257263,62,0.4315352697095436,0.3360995850622407,0.4066390041493776,34,0.42738589211618255,0.33236514522821575,0.42738589211618255,19,0.4024896265560166,0.24315352697095433,0.4024896265560166,27,0.4315352697095436,0.4315352697095436,0.4315352697095436,50,0.43568464730290457,0.41078838174273863,0.4149377593360996,34,0.45228215767634855,0.4066390041493776,0.3900414937759336,20,0.3941908713692946,0.36016597510373444,0.3941908713692946,10,0.4190871369294606,0.3157676348547717,0.3029045643153527,5
foldbench_monomer,8arl_A,246,0.031434032063055284,0.06538461538461539,0.06538461538461539,0.038461538461538464,0.06538461538461539,99,0.06538461538461539,0.03717948717948718,0.06538461538461539,98,0.07307692307692308,0.030000000000000006,0.07307692307692308,90,0.07307692307692308,0.02153846153846154,0.07307692307692308,83,0.06923076923076923,0.02596153846153846,0.05,72,0.06538461538461539,0.03653846153846154,0.06538461538461539,99,0.06923076923076923,0.0358974358974359,0.06923076923076923,98,0.07307692307692308,0.04307692307692308,0.057692307692307696,68,0.06538461538461539,0.03500000000000001,0.06538461538461539,87,0.07307692307692308,0.02846153846153846,0.07307692307692308,81,0.07307692307692308,0.06346153846153846,0.05384615384615385,50,0.08461538461538462,0.07051282051282051,0.08461538461538462,34,0.06923076923076923,0.057692307692307696,0.05384615384615385,20,0.06923076923076923,0.05,0.046153846153846156,10,0.07307692307692308,0.032115384615384615,0.026923076923076925,5
foldbench_monomer,8dhj_A,249,0.4594416415385457,0.7415730337078652,0.7415730337078652,0.6610486891385767,0.7415730337078652,99,0.7415730337078652,0.6379525593008739,0.7415730337078652,98,0.7415730337078652,0.6082397003745318,0.7415730337078652,95,0.7453183520599251,0.6232209737827715,0.7453183520599251,82,0.7602996254681648,0.6290262172284644,0.7116104868913857,42,0.7602996254681648,0.7397003745318351,0.7191011235955056,52,0.7602996254681648,0.7378277153558054,0.7228464419475655,50,0.7640449438202247,0.7235955056179776,0.7640449438202247,29,0.7602996254681648,0.7056179775280899,0.7153558052434457,35,0.7602996254681648,0.6711610486891386,0.7303370786516854,14,0.7378277153558053,0.7378277153558053,0.7378277153558053,50,0.7528089887640449,0.7415730337078652,0.7303370786516854,34,0.7528089887640449,0.7340823970037453,0.7303370786516854,20,0.7565543071161048,0.7269662921348315,0.7453183520599251,10,0.7303370786516854,0.703932584269663,0.7228464419475655,5
foldbench_monomer,7xlz_A,266,0.33853440647919875,0.6641509433962264,0.6679245283018868,0.469811320754717,0.6679245283018868,99,0.6679245283018868,0.4314465408805031,0.6679245283018868,98,0.660377358490566,0.45207547169811313,0.660377358490566,96,0.6566037735849056,0.449433962264151,0.6566037735849056,90,0.6716981132075471,0.4715094339622642,0.6716981132075471,56,0.6679245283018868,0.6245283018867924,0.6679245283018868,72,0.6566037735849056,0.6251572327044025,0.6566037735849056,53,0.6679245283018868,0.5449056603773584,0.6679245283018868,48,0.660377358490566,0.5116981132075471,0.660377358490566,41,0.6641509433962264,0.5235849056603774,0.6641509433962264,25,0.660377358490566,0.6566037735849056,0.660377358490566,50,0.6566037735849056,0.6540880503144654,0.6528301886792452,34,0.6716981132075471,0.6407547169811321,0.6415094339622641,20,0.6679245283018868,0.6309433962264152,0.5849056603773585,10,0.6415094339622641,0.6024528301886793,0.5962264150943396,5
foldbench_monomer,8b4u_A,277,0.5650653498603216,0.8461538461538461,0.8461538461538461,0.7490842490842491,0.8461538461538461,99,0.8461538461538461,0.7301587301587301,0.8461538461538461,98,0.8461538461538461,0.7098901098901098,0.8461538461538461,96,0.8424908424908425,0.715018315018315,0.8424908424908425,90,0.8461538461538461,0.7238095238095237,0.8461538461538461,73,0.8424908424908425,0.8315018315018314,0.8424908424908425,59,0.8351648351648352,0.8290598290598291,0.8351648351648352,55,0.8278388278388278,0.8197802197802198,0.8278388278388278,27,0.8278388278388278,0.7890109890109891,0.8205128205128205,29,0.8388278388278388,0.7571428571428569,0.8388278388278388,16,0.8461538461538461,0.8406593406593407,0.8351648351648352,50,0.8534798534798534,0.8437118437118437,0.8351648351648352,34,0.8424908424908425,0.8293040293040292,0.8351648351648352,20,0.8241758241758241,0.8168498168498168,0.8058608058608059,10,0.8241758241758241,0.7981684981684983,0.7948717948717948,5
foldbench_monomer,8q8i_A,282,0.24558347049090878,0.5212765957446809,0.5212765957446809,0.39361702127659576,0.5212765957446809,99,0.5212765957446809,0.35195035460992913,0.5212765957446809,98,0.526595744680851,0.32978723404255317,0.526595744680851,95,0.5159574468085106,0.33989361702127663,0.5159574468085106,91,0.5106382978723404,0.33896276595744684,0.5106382978723404,59,0.5132978723404256,0.48404255319148937,0.5132978723404256,70,0.5159574468085106,0.4671985815602837,0.5159574468085106,54,0.4973404255319149,0.45,0.4973404255319149,48,0.5106382978723404,0.4090425531914894,0.5106382978723404,24,0.4973404255319149,0.37765957446808507,0.4867021276595745,20,0.5132978723404256,0.5079787234042553,0.5026595744680851,50,0.5159574468085106,0.5026595744680852,0.5159574468085106,34,0.5079787234042553,0.49468085106382975,0.48138297872340424,20,0.5026595744680851,0.4707446808510638,0.4867021276595745,10,0.48404255319148937,0.4440159574468085,0.42021276595744683,5
foldbench_monomer,7z65_A,283,0.2975780558115725,0.55,0.55,0.47500000000000003,0.55,99,0.546875,0.4510416666666666,0.546875,95,0.54375,0.40812499999999996,0.54375,94,0.54375,0.41031249999999997,0.54375,88,0.553125,0.42374999999999996,0.509375,39,0.55,0.5265625,0.55,51,0.55,0.5354166666666668,0.55,50,0.553125,0.5262499999999999,0.553125,38,0.559375,0.5090625,0.509375,25,0.553125,0.47515625000000006,0.484375,14,0.54375,0.5421875,0.54375,50,0.55,0.5458333333333333,0.5375,34,0.55,0.54125,0.55,20,0.559375,0.529375,0.49375,10,0.55,0.5176562500000002,0.5375,5
foldbench_monomer,7xg9_A,288,0.1272290994089731,0.4190871369294606,0.4190871369294606,0.23858921161825727,0.4190871369294606,99,0.42323651452282157,0.1798063623789765,0.42323651452282157,98,0.42323651452282157,0.16265560165975104,0.42323651452282157,96,0.4190871369294606,0.14564315352697096,0.4190871369294606,91,0.4149377593360996,0.1630705394190871,0.4149377593360996,78,0.4066390041493776,0.4004149377593361,0.4066390041493776,73,0.4107883817427386,0.3817427385892116,0.4107883817427386,49,0.4149377593360996,0.29045643153526973,0.4024896265560166,56,0.4149377593360996,0.2850622406639004,0.4149377593360996,32,0.42323651452282157,0.2620331950207469,0.3983402489626556,22,0.42323651452282157,0.4190871369294606,0.42323651452282157,50,0.4149377593360996,0.40663900414937765,0.4107883817427386,34,0.42323651452282157,0.3925311203319502,0.3775933609958506,20,0.4107883817427386,0.37219917012448134,0.3941908713692946,10,0.36929460580912865,0.32053941908713685,0.3112033195020747,5
foldbench_monomer,8eo5_A,290,0.5217083129021841,0.8063241106719368,0.8063241106719368,0.7549407114624507,0.8063241106719368,97,0.8102766798418972,0.7127799736495389,0.8102766798418972,96,0.8063241106719368,0.691699604743083,0.8063241106719368,93,0.8063241106719368,0.6810276679841898,0.8063241106719368,86,0.8023715415019763,0.6835968379446641,0.8023715415019763,69,0.7984189723320159,0.7944664031620554,0.7984189723320159,61,0.7984189723320159,0.7931488801054019,0.7984189723320159,60,0.8063241106719368,0.7889328063241106,0.8063241106719368,38,0.8063241106719368,0.7486166007905138,0.8023715415019763,21,0.7944664031620553,0.7278656126482214,0.7865612648221344,23,0.8142292490118577,0.8023715415019763,0.7905138339920948,50,0.8023715415019763,0.7931488801054019,0.782608695652174,34,0.8142292490118577,0.8015810276679842,0.7944664031620553,20,0.8142292490118577,0.7924901185770751,0.7707509881422925,10,0.7905138339920948,0.7709486166007904,0.766798418972332,5
