dataset,stem,repeat,scope,arm,L,precision,n_true,n_candidates,n_context,n_rollouts
foldbench_monomer,7ykm_A,1,full_pipeline,true_large,105,0.8727272727272727,55,2850,35,100
foldbench_monomer,7ykm_A,1,full_pipeline,false_large,105,0.01818181818181818,55,2850,35,100
foldbench_monomer,7ykm_A,1,full_pipeline,pred_large,105,0.8,55,2850,35,100
foldbench_monomer,7ykm_A,1,full_pipeline,iid200,105,0.7636363636363637,55,2850,0,200
foldbench_monomer,7ykm_A,1,full_pipeline,source_plus_iid200,105,0.7636363636363637,55,2850,0,200
foldbench_monomer,7ykm_A,1,withheld_continuation,iid,105,0.5555555555555556,9,2762,0,100
foldbench_monomer,7ykm_A,1,withheld_continuation,iid_repeat,105,0.5555555555555556,9,2762,0,100
foldbench_monomer,7ykm_A,1,withheld_continuation,true_small,105,0.5555555555555556,9,2762,10,100
foldbench_monomer,7ykm_A,1,withheld_continuation,false_small,105,0.0,9,2762,10,100
foldbench_monomer,7ykm_A,1,withheld_continuation,pred_small,105,0.5555555555555556,9,2762,10,100
foldbench_monomer,7ykm_A,1,withheld_continuation,true_large,105,0.5555555555555556,9,2762,35,100
foldbench_monomer,7ykm_A,1,withheld_continuation,false_large,105,0.1111111111111111,9,2762,35,100
foldbench_monomer,7ykm_A,1,withheld_continuation,pred_large,105,0.6666666666666666,9,2762,35,100
foldbench_monomer,7ykm_A,1,withheld_continuation,iid200,105,0.5555555555555556,9,2762,0,200
foldbench_monomer,7ykm_A,1,withheld_continuation,source_plus_iid200,105,0.5555555555555556,9,2762,0,200
foldbench_monomer,7y5r_A,0,full_pipeline,iid,105,0.7628865979381443,97,4950,0,100
foldbench_monomer,7y5r_A,0,full_pipeline,iid_repeat,105,0.7525773195876289,97,4950,0,100
foldbench_monomer,7y5r_A,0,full_pipeline,true_small,105,0.8041237113402062,97,4950,10,100
foldbench_monomer,7y5r_A,0,full_pipeline,false_small,105,0.5257731958762887,97,4950,10,100
foldbench_monomer,7y5r_A,0,full_pipeline,pred_small,105,0.7628865979381443,97,4950,10,100
foldbench_monomer,7y5r_A,0,full_pipeline,true_large,105,0.8556701030927835,97,4950,35,100
foldbench_monomer,7y5r_A,0,full_pipeline,false_large,105,0.061855670103092786,97,4950,35,100
foldbench_monomer,7y5r_A,0,full_pipeline,pred_large,105,0.7731958762886598,97,4950,35,100
foldbench_monomer,7y5r_A,0,full_pipeline,iid200,105,0.7628865979381443,97,4950,0,200
foldbench_monomer,7y5r_A,0,full_pipeline,source_plus_iid200,105,0.7731958762886598,97,4950,0,200
foldbench_monomer,7y5r_A,0,withheld_continuation,iid,105,0.5897435897435898,39,4856,0,100
foldbench_monomer,7y5r_A,0,withheld_continuation,iid_repeat,105,0.5384615384615384,39,4856,0,100
foldbench_monomer,7y5r_A,0,withheld_continuation,true_small,105,0.6153846153846154,39,4856,10,100
foldbench_monomer,7y5r_A,0,withheld_continuation,false_small,105,0.3076923076923077,39,4856,10,100
foldbench_monomer,7y5r_A,0,withheld_continuation,pred_small,105,0.5897435897435898,39,4856,10,100
foldbench_monomer,7y5r_A,0,withheld_continuation,true_large,105,0.6666666666666666,39,4856,35,100
foldbench_monomer,7y5r_A,0,withheld_continuation,false_large,105,0.02564102564102564,39,4856,35,100
foldbench_monomer,7y5r_A,0,withheld_continuation,pred_large,105,0.5641025641025641,39,4856,35,100
foldbench_monomer,7y5r_A,0,withheld_continuation,iid200,105,0.5641025641025641,39,4856,0,200
foldbench_monomer,7y5r_A,0,withheld_continuation,source_plus_iid200,105,0.5897435897435898,39,4856,0,200
foldbench_monomer,7y5r_A,1,full_pipeline,iid,105,0.7525773195876289,97,4950,0,100
foldbench_monomer,7y5r_A,1,full_pipeline,iid_repeat,105,0.7525773195876289,97,4950,0,100
foldbench_monomer,7y5r_A,1,full_pipeline,true_small,105,0.8041237113402062,97,4950,10,100
foldbench_monomer,7y5r_A,1,full_pipeline,false_small,105,0.16494845360824742,97,4950,10,100
foldbench_monomer,7y5r_A,1,full_pipeline,pred_small,105,0.7525773195876289,97,4950,10,100
foldbench_monomer,7y5r_A,1,full_pipeline,true_large,105,0.8762886597938144,97,4950,35,100
foldbench_monomer,7y5r_A,1,full_pipeline,false_large,105,0.030927835051546393,97,4950,35,100
foldbench_monomer,7y5r_A,1,full_pipeline,pred_large,105,0.7731958762886598,97,4950,35,100
foldbench_monomer,7y5r_A,1,full_pipeline,iid200,105,0.7525773195876289,97,4950,0,200
foldbench_monomer,7y5r_A,1,full_pipeline,source_plus_iid200,105,0.7731958762886598,97,4950,0,200
foldbench_monomer,7y5r_A,1,withheld_continuation,iid,105,0.6818181818181818,44,4861,0,100
foldbench_monomer,7y5r_A,1,withheld_continuation,iid_repeat,105,0.6818181818181818,44,4861,0,100
foldbench_monomer,7y5r_A,1,withheld_continuation,true_small,105,0.7045454545454546,44,4861,10,100
foldbench_monomer,7y5r_A,1,withheld_continuation,false_small,105,0.06818181818181818,44,4861,10,100
foldbench_monomer,7y5r_A,1,withheld_continuation,pred_small,105,0.6818181818181818,44,4861,10,100
foldbench_monomer,7y5r_A,1,withheld_continuation,true_large,105,0.75,44,4861,35,100
foldbench_monomer,7y5r_A,1,withheld_continuation,false_large,105,0.0,44,4861,35,100
foldbench_monomer,7y5r_A,1,withheld_continuation,pred_large,105,0.6818181818181818,44,4861,35,100
foldbench_monomer,7y5r_A,1,withheld_continuation,iid200,105,0.6818181818181818,44,4861,0,200
foldbench_monomer,7y5r_A,1,withheld_continuation,source_plus_iid200,105,0.6818181818181818,44,4861,0,200
foldbench_monomer,7yug_A,0,full_pipeline,iid,118,0.30851063829787234,94,6216,0,100
foldbench_monomer,7yug_A,0,full_pipeline,iid_repeat,118,0.3191489361702128,94,6216,0,100
foldbench_monomer,7yug_A,0,full_pipeline,true_small,118,0.5638297872340425,94,6216,10,100
foldbench_monomer,7yug_A,0,full_pipeline,false_small,118,0.10638297872340426,94,6216,10,100
foldbench_monomer,7yug_A,0,full_pipeline,pred_small,118,0.32978723404255317,94,6216,10,100
foldbench_monomer,7yug_A,0,full_pipeline,true_large,118,0.7446808510638298,94,6216,39,100
foldbench_monomer,7yug_A,0,full_pipeline,false_large,118,0.0425531914893617,94,6216,39,100
foldbench_monomer,7yug_A,0,full_pipeline,pred_large,118,0.32978723404255317,94,6216,39,100
foldbench_monomer,7yug_A,0,full_pipeline,iid200,118,0.3191489361702128,94,6216,0,200
foldbench_monomer,7yug_A,0,full_pipeline,source_plus_iid200,118,0.3617021276595745,94,6216,0,200
foldbench_monomer,7yug_A,0,withheld_continuation,iid,118,0.1276595744680851,47,6110,0,100
foldbench_monomer,7yug_A,0,withheld_continuation,iid_repeat,118,0.1702127659574468,47,6110,0,100
foldbench_monomer,7yug_A,0,withheld_continuation,true_small,118,0.40425531914893614,47,6110,10,100
foldbench_monomer,7yug_A,0,withheld_continuation,false_small,118,0.0425531914893617,47,6110,10,100
foldbench_monomer,7yug_A,0,withheld_continuation,pred_small,118,0.2127659574468085,47,6110,10,100
foldbench_monomer,7yug_A,0,withheld_continuation,true_large,118,0.5319148936170213,47,6110,39,100
foldbench_monomer,7yug_A,0,withheld_continuation,false_large,118,0.0,47,6110,39,100
foldbench_monomer,7yug_A,0,withheld_continuation,pred_large,118,0.14893617021276595,47,6110,39,100
foldbench_monomer,7yug_A,0,withheld_continuation,iid200,118,0.14893617021276595,47,6110,0,200
foldbench_monomer,7yug_A,0,withheld_continuation,source_plus_iid200,118,0.19148936170212766,47,6110,0,200
foldbench_monomer,7yug_A,1,full_pipeline,iid,118,0.32978723404255317,94,6216,0,100
foldbench_monomer,7yug_A,1,full_pipeline,iid_repeat,118,0.2872340425531915,94,6216,0,100
foldbench_monomer,7yug_A,1,full_pipeline,true_small,118,0.5425531914893617,94,6216,10,100
foldbench_monomer,7yug_A,1,full_pipeline,false_small,118,0.09574468085106383,94,6216,10,100
foldbench_monomer,7yug_A,1,full_pipeline,pred_small,118,0.3191489361702128,94,6216,10,100
foldbench_monomer,7yug_A,1,full_pipeline,true_large,118,0.8191489361702128,94,6216,39,100
foldbench_monomer,7yug_A,1,full_pipeline,false_large,118,0.0,94,6216,39,100
foldbench_monomer,7yug_A,1,full_pipeline,pred_large,118,0.3191489361702128,94,6216,39,100
foldbench_monomer,7yug_A,1,full_pipeline,iid200,118,0.32978723404255317,94,6216,0,200
foldbench_monomer,7yug_A,1,full_pipeline,source_plus_iid200,118,0.32978723404255317,94,6216,0,200
foldbench_monomer,7yug_A,1,withheld_continuation,iid,118,0.19047619047619047,42,6105,0,100
foldbench_monomer,7yug_A,1,withheld_continuation,iid_repeat,118,0.16666666666666666,42,6105,0,100
foldbench_monomer,7yug_A,1,withheld_continuation,true_small,118,0.35714285714285715,42,6105,10,100
foldbench_monomer,7yug_A,1,withheld_continuation,false_small,118,0.023809523809523808,42,6105,10,100
foldbench_monomer,7yug_A,1,withheld_continuation,pred_small,118,0.16666666666666666,42,6105,10,100
foldbench_monomer,7yug_A,1,withheld_continuation,true_large,118,0.6666666666666666,42,6105,39,100
foldbench_monomer,7yug_A,1,withheld_continuation,false_large,118,0.0,42,6105,39,100
foldbench_monomer,7yug_A,1,withheld_continuation,pred_large,118,0.16666666666666666,42,6105,39,100
foldbench_monomer,7yug_A,1,withheld_continuation,iid200,118,0.19047619047619047,42,6105,0,200
foldbench_monomer,7yug_A,1,withheld_continuation,source_plus_iid200,118,0.19047619047619047,42,6105,0,200
foldbench_monomer,8bgb_A,0,full_pipeline,iid,131,0.7722772277227723,101,7750,0,100
foldbench_monomer,8bgb_A,0,full_pipeline,iid_repeat,131,0.7821782178217822,101,7750,0,100
foldbench_monomer,8bgb_A,0,full_pipeline,true_small,131,0.8217821782178217,101,7750,10,100
foldbench_monomer,8bgb_A,0,full_pipeline,false_small,131,0.297029702970297,101,7750,10,100
foldbench_monomer,8bgb_A,0,full_pipeline,pred_small,131,0.8118811881188119,101,7750,10,100
foldbench_monomer,8bgb_A,0,full_pipeline,true_large,131,0.8811881188118812,101,7750,43,100
foldbench_monomer,8bgb_A,0,full_pipeline,false_large,131,0.0594059405940594,101,7750,43,100
foldbench_monomer,8bgb_A,0,full_pipeline,pred_large,131,0.7920792079207921,101,7750,43,100
foldbench_monomer,8bgb_A,0,full_pipeline,iid200,131,0.7920792079207921,101,7750,0,200
foldbench_monomer,8bgb_A,0,full_pipeline,source_plus_iid200,131,0.7821782178217822,101,7750,0,200
foldbench_monomer,8bgb_A,0,withheld_continuation,iid,131,0.5483870967741935,31,7634,0,100
foldbench_monomer,8bgb_A,0,withheld_continuation,iid_repeat,131,0.5483870967741935,31,7634,0,100
foldbench_monomer,8bgb_A,0,withheld_continuation,true_small,131,0.6129032258064516,31,7634,10,100
foldbench_monomer,8bgb_A,0,withheld_continuation,false_small,131,0.16129032258064516,31,7634,10,100
foldbench_monomer,8bgb_A,0,withheld_continuation,pred_small,131,0.5483870967741935,31,7634,10,100
foldbench_monomer,8bgb_A,0,withheld_continuation,true_large,131,0.6774193548387096,31,7634,43,100
foldbench_monomer,8bgb_A,0,withheld_continuation,false_large,131,0.03225806451612903,31,7634,43,100
foldbench_monomer,8bgb_A,0,withheld_continuation,pred_large,131,0.5483870967741935,31,7634,43,100
foldbench_monomer,8bgb_A,0,withheld_continuation,iid200,131,0.5806451612903226,31,7634,0,200
foldbench_monomer,8bgb_A,0,withheld_continuation,source_plus_iid200,131,0.5161290322580645,31,7634,0,200
foldbench_monomer,8bgb_A,1,full_pipeline,iid,131,0.7821782178217822,101,7750,0,100
foldbench_monomer,8bgb_A,1,full_pipeline,iid_repeat,131,0.801980198019802,101,7750,0,100
foldbench_monomer,8bgb_A,1,full_pipeline,true_small,131,0.8217821782178217,101,7750,10,100
foldbench_monomer,8bgb_A,1,full_pipeline,false_small,131,0.37623762376237624,101,7750,10,100
foldbench_monomer,8bgb_A,1,full_pipeline,pred_small,131,0.801980198019802,101,7750,10,100
foldbench_monomer,8bgb_A,1,full_pipeline,true_large,131,0.8712871287128713,101,7750,43,100
foldbench_monomer,8bgb_A,1,full_pipeline,false_large,131,0.039603960396039604,101,7750,43,100
foldbench_monomer,8bgb_A,1,full_pipeline,pred_large,131,0.7920792079207921,101,7750,43,100
foldbench_monomer,8bgb_A,1,full_pipeline,iid200,131,0.801980198019802,101,7750,0,200
foldbench_monomer,8bgb_A,1,full_pipeline,source_plus_iid200,131,0.7821782178217822,101,7750,0,200
foldbench_monomer,8bgb_A,1,withheld_continuation,iid,131,0.6666666666666666,33,7636,0,100
foldbench_monomer,8bgb_A,1,withheld_continuation,iid_repeat,131,0.6363636363636364,33,7636,0,100
foldbench_monomer,8bgb_A,1,withheld_continuation,true_small,131,0.6666666666666666,33,7636,10,100
foldbench_monomer,8bgb_A,1,withheld_continuation,false_small,131,0.24242424242424243,33,7636,10,100
foldbench_monomer,8bgb_A,1,withheld_continuation,pred_small,131,0.6666666666666666,33,7636,10,100
foldbench_monomer,8bgb_A,1,withheld_continuation,true_large,131,0.6363636363636364,33,7636,43,100
foldbench_monomer,8bgb_A,1,withheld_continuation,false_large,131,0.030303030303030304,33,7636,43,100
foldbench_monomer,8bgb_A,1,withheld_continuation,pred_large,131,0.6363636363636364,33,7636,43,100
foldbench_monomer,8bgb_A,1,withheld_continuation,iid200,131,0.6363636363636364,33,7636,0,200
foldbench_monomer,8bgb_A,1,withheld_continuation,source_plus_iid200,131,0.6666666666666666,33,7636,0,200
foldbench_monomer,7zu3_A,0,full_pipeline,iid,132,0.44565217391304346,92,7260,0,100
foldbench_monomer,7zu3_A,0,full_pipeline,iid_repeat,132,0.42391304347826086,92,7260,0,100
foldbench_monomer,7zu3_A,0,full_pipeline,true_small,132,0.5978260869565217,92,7260,10,100
foldbench_monomer,7zu3_A,0,full_pipeline,false_small,132,0.10869565217391304,92,7260,10,100
foldbench_monomer,7zu3_A,0,full_pipeline,pred_small,132,0.4673913043478261,92,7260,10,100
foldbench_monomer,7zu3_A,0,full_pipeline,true_large,132,0.7934782608695652,92,7260,44,100
foldbench_monomer,7zu3_A,0,full_pipeline,false_large,132,0.043478260869565216,92,7260,44,100
foldbench_monomer,7zu3_A,0,full_pipeline,pred_large,132,0.5434782608695652,92,7260,44,100
foldbench_monomer,7zu3_A,0,full_pipeline,iid200,132,0.44565217391304346,92,7260,0,200
foldbench_monomer,7zu3_A,0,full_pipeline,source_plus_iid200,132,0.43478260869565216,92,7260,0,200
foldbench_monomer,7zu3_A,0,withheld_continuation,iid,132,0.21212121212121213,33,7137,0,100
foldbench_monomer,7zu3_A,0,withheld_continuation,iid_repeat,132,0.30303030303030304,33,7137,0,100
foldbench_monomer,7zu3_A,0,withheld_continuation,true_small,132,0.42424242424242425,33,7137,10,100
foldbench_monomer,7zu3_A,0,withheld_continuation,false_small,132,0.0,33,7137,10,100
foldbench_monomer,7zu3_A,0,withheld_continuation,pred_small,132,0.3333333333333333,33,7137,10,100
foldbench_monomer,7zu3_A,0,withheld_continuation,true_large,132,0.48484848484848486,33,7137,44,100
foldbench_monomer,7zu3_A,0,withheld_continuation,false_large,132,0.0,33,7137,44,100
foldbench_monomer,7zu3_A,0,withheld_continuation,pred_large,132,0.45454545454545453,33,7137,44,100
foldbench_monomer,7zu3_A,0,withheld_continuation,iid200,132,0.30303030303030304,33,7137,0,200
foldbench_monomer,7zu3_A,0,withheld_continuation,source_plus_iid200,132,0.2727272727272727,33,7137,0,200
foldbench_monomer,7zu3_A,1,full_pipeline,iid,132,0.42391304347826086,92,7260,0,100
foldbench_monomer,7zu3_A,1,full_pipeline,iid_repeat,132,0.44565217391304346,92,7260,0,100
foldbench_monomer,7zu3_A,1,full_pipeline,true_small,132,0.6304347826086957,92,7260,10,100
foldbench_monomer,7zu3_A,1,full_pipeline,false_small,132,0.10869565217391304,92,7260,10,100
foldbench_monomer,7zu3_A,1,full_pipeline,pred_small,132,0.42391304347826086,92,7260,10,100
foldbench_monomer,7zu3_A,1,full_pipeline,true_large,132,0.8369565217391305,92,7260,44,100
foldbench_monomer,7zu3_A,1,full_pipeline,false_large,132,0.03260869565217391,92,7260,44,100
foldbench_monomer,7zu3_A,1,full_pipeline,pred_large,132,0.5434782608695652,92,7260,44,100
foldbench_monomer,7zu3_A,1,full_pipeline,iid200,132,0.44565217391304346,92,7260,0,200
foldbench_monomer,7zu3_A,1,full_pipeline,source_plus_iid200,132,0.44565217391304346,92,7260,0,200
foldbench_monomer,7zu3_A,1,withheld_continuation,iid,132,0.15151515151515152,33,7137,0,100
foldbench_monomer,7zu3_A,1,withheld_continuation,iid_repeat,132,0.15151515151515152,33,7137,0,100
foldbench_monomer,7zu3_A,1,withheld_continuation,true_small,132,0.3939393939393939,33,7137,10,100
foldbench_monomer,7zu3_A,1,withheld_continuation,false_small,132,0.0,33,7137,10,100
foldbench_monomer,7zu3_A,1,withheld_continuation,pred_small,132,0.12121212121212122,33,7137,10,100
foldbench_monomer,7zu3_A,1,withheld_continuation,true_large,132,0.6666666666666666,33,7137,44,100
foldbench_monomer,7zu3_A,1,withheld_continuation,false_large,132,0.0,33,7137,44,100
foldbench_monomer,7zu3_A,1,withheld_continuation,pred_large,132,0.3333333333333333,33,7137,44,100
foldbench_monomer,7zu3_A,1,withheld_continuation,iid200,132,0.15151515151515152,33,7137,0,200
foldbench_monomer,7zu3_A,1,withheld_continuation,source_plus_iid200,132,0.18181818181818182,33,7137,0,200
foldbench_monomer,7zv1_A,0,full_pipeline,iid,136,0.46846846846846846,111,5356,0,100
foldbench_monomer,7zv1_A,0,full_pipeline,iid_repeat,136,0.44144144144144143,111,5356,0,100
foldbench_monomer,7zv1_A,0,full_pipeline,true_small,136,0.6846846846846847,111,5356,10,100
foldbench_monomer,7zv1_A,0,full_pipeline,false_small,136,0.18018018018018017,111,5356,10,100
foldbench_monomer,7zv1_A,0,full_pipeline,pred_small,136,0.4594594594594595,111,5356,10,100
foldbench_monomer,7zv1_A,0,full_pipeline,true_large,136,0.8558558558558559,111,5356,45,100
foldbench_monomer,7zv1_A,0,full_pipeline,false_large,136,0.05405405405405406,111,5356,45,100
foldbench_monomer,7zv1_A,0,full_pipeline,pred_large,136,0.2972972972972973,111,5356,45,100
foldbench_monomer,7zv1_A,0,full_pipeline,iid200,136,0.4594594594594595,111,5356,0,200
foldbench_monomer,7zv1_A,0,full_pipeline,source_plus_iid200,136,0.43243243243243246,111,5356,0,200
foldbench_monomer,7zv1_A,0,withheld_continuation,iid,136,0.2909090909090909,55,5236,0,100
foldbench_monomer,7zv1_A,0,withheld_continuation,iid_repeat,136,0.2909090909090909,55,5236,0,100
foldbench_monomer,7zv1_A,0,withheld_continuation,true_small,136,0.5818181818181818,55,5236,10,100
foldbench_monomer,7zv1_A,0,withheld_continuation,false_small,136,0.0,55,5236,10,100
foldbench_monomer,7zv1_A,0,withheld_continuation,pred_small,136,0.3090909090909091,55,5236,10,100
foldbench_monomer,7zv1_A,0,withheld_continuation,true_large,136,0.7272727272727273,55,5236,45,100
foldbench_monomer,7zv1_A,0,withheld_continuation,false_large,136,0.05454545454545454,55,5236,45,100
foldbench_monomer,7zv1_A,0,withheld_continuation,pred_large,136,0.07272727272727272,55,5236,45,100
foldbench_monomer,7zv1_A,0,withheld_continuation,iid200,136,0.3090909090909091,55,5236,0,200
foldbench_monomer,7zv1_A,0,withheld_continuation,source_plus_iid200,136,0.2727272727272727,55,5236,0,200
foldbench_monomer,7zv1_A,1,full_pipeline,iid,136,0.46846846846846846,111,5356,0,100
foldbench_monomer,7zv1_A,1,full_pipeline,iid_repeat,136,0.45045045045045046,111,5356,0,100
foldbench_monomer,7zv1_A,1,full_pipeline,true_small,136,0.6936936936936937,111,5356,10,100
foldbench_monomer,7zv1_A,1,full_pipeline,false_small,136,0.26126126126126126,111,5356,10,100
foldbench_monomer,7zv1_A,1,full_pipeline,pred_small,136,0.4594594594594595,111,5356,10,100
foldbench_monomer,7zv1_A,1,full_pipeline,true_large,136,0.8648648648648649,111,5356,45,100
foldbench_monomer,7zv1_A,1,full_pipeline,false_large,136,0.04504504504504504,111,5356,45,100
foldbench_monomer,7zv1_A,1,full_pipeline,pred_large,136,0.27927927927927926,111,5356,45,100
foldbench_monomer,7zv1_A,1,full_pipeline,iid200,136,0.4594594594594595,111,5356,0,200
foldbench_monomer,7zv1_A,1,full_pipeline,source_plus_iid200,136,0.45045045045045046,111,5356,0,200
foldbench_monomer,7zv1_A,1,withheld_continuation,iid,136,0.2653061224489796,49,5230,0,100
foldbench_monomer,7zv1_A,1,withheld_continuation,iid_repeat,136,0.1836734693877551,49,5230,0,100
foldbench_monomer,7zv1_A,1,withheld_continuation,true_small,136,0.6122448979591837,49,5230,10,100
foldbench_monomer,7zv1_A,1,withheld_continuation,false_small,136,0.08163265306122448,49,5230,10,100
foldbench_monomer,7zv1_A,1,withheld_continuation,pred_small,136,0.2653061224489796,49,5230,10,100
foldbench_monomer,7zv1_A,1,withheld_continuation,true_large,136,0.7346938775510204,49,5230,45,100
foldbench_monomer,7zv1_A,1,withheld_continuation,false_large,136,0.061224489795918366,49,5230,45,100
foldbench_monomer,7zv1_A,1,withheld_continuation,pred_large,136,0.02040816326530612,49,5230,45,100
foldbench_monomer,7zv1_A,1,withheld_continuation,iid200,136,0.24489795918367346,49,5230,0,200
foldbench_monomer,7zv1_A,1,withheld_continuation,source_plus_iid200,136,0.24489795918367346,49,5230,0,200
foldbench_monomer,7tlh_A,0,full_pipeline,iid,136,0.37719298245614036,114,7021,0,100
foldbench_monomer,7tlh_A,0,full_pipeline,iid_repeat,136,0.34210526315789475,114,7021,0,100
foldbench_monomer,7tlh_A,0,full_pipeline,true_small,136,0.6052631578947368,114,7021,10,100
foldbench_monomer,7tlh_A,0,full_pipeline,false_small,136,0.19298245614035087,114,7021,10,100
foldbench_monomer,7tlh_A,0,full_pipeline,pred_small,136,0.37719298245614036,114,7021,10,100
foldbench_monomer,7tlh_A,0,full_pipeline,true_large,136,0.8157894736842105,114,7021,45,100
foldbench_monomer,7tlh_A,0,full_pipeline,false_large,136,0.03508771929824561,114,7021,45,100
foldbench_monomer,7tlh_A,0,full_pipeline,pred_large,136,0.3333333333333333,114,7021,45,100
foldbench_monomer,7tlh_A,0,full_pipeline,iid200,136,0.35964912280701755,114,7021,0,200
foldbench_monomer,7tlh_A,0,full_pipeline,source_plus_iid200,136,0.3684210526315789,114,7021,0,200
foldbench_monomer,7tlh_A,0,withheld_continuation,iid,136,0.23214285714285715,56,6895,0,100
foldbench_monomer,7tlh_A,0,withheld_continuation,iid_repeat,136,0.16071428571428573,56,6895,0,100
foldbench_monomer,7tlh_A,0,withheld_continuation,true_small,136,0.4107142857142857,56,6895,10,100
foldbench_monomer,7tlh_A,0,withheld_continuation,false_small,136,0.10714285714285714,56,6895,10,100
foldbench_monomer,7tlh_A,0,withheld_continuation,pred_small,136,0.21428571428571427,56,6895,10,100
foldbench_monomer,7tlh_A,0,withheld_continuation,true_large,136,0.625,56,6895,45,100
foldbench_monomer,7tlh_A,0,withheld_continuation,false_large,136,0.03571428571428571,56,6895,45,100
foldbench_monomer,7tlh_A,0,withheld_continuation,pred_large,136,0.14285714285714285,56,6895,45,100
foldbench_monomer,7tlh_A,0,withheld_continuation,iid200,136,0.17857142857142858,56,6895,0,200
foldbench_monomer,7tlh_A,0,withheld_continuation,source_plus_iid200,136,0.21428571428571427,56,6895,0,200
foldbench_monomer,7tlh_A,1,full_pipeline,iid,136,0.3684210526315789,114,7021,0,100
foldbench_monomer,7tlh_A,1,full_pipeline,iid_repeat,136,0.35964912280701755,114,7021,0,100
foldbench_monomer,7tlh_A,1,full_pipeline,true_small,136,0.6052631578947368,114,7021,10,100
foldbench_monomer,7tlh_A,1,full_pipeline,false_small,136,0.3157894736842105,114,7021,10,100
foldbench_monomer,7tlh_A,1,full_pipeline,pred_small,136,0.34210526315789475,114,7021,10,100
foldbench_monomer,7tlh_A,1,full_pipeline,true_large,136,0.7894736842105263,114,7021,45,100
foldbench_monomer,7tlh_A,1,full_pipeline,false_large,136,0.0,114,7021,45,100
foldbench_monomer,7tlh_A,1,full_pipeline,pred_large,136,0.32456140350877194,114,7021,45,100
foldbench_monomer,7tlh_A,1,full_pipeline,iid200,136,0.35964912280701755,114,7021,0,200
foldbench_monomer,7tlh_A,1,full_pipeline,source_plus_iid200,136,0.35964912280701755,114,7021,0,200
foldbench_monomer,7tlh_A,1,withheld_continuation,iid,136,0.22413793103448276,58,6897,0,100
foldbench_monomer,7tlh_A,1,withheld_continuation,iid_repeat,136,0.20689655172413793,58,6897,0,100
foldbench_monomer,7tlh_A,1,withheld_continuation,true_small,136,0.5,58,6897,10,100
foldbench_monomer,7tlh_A,1,withheld_continuation,false_small,136,0.1724137931034483,58,6897,10,100
foldbench_monomer,7tlh_A,1,withheld_continuation,pred_small,136,0.1724137931034483,58,6897,10,100
foldbench_monomer,7tlh_A,1,withheld_continuation,true_large,136,0.6379310344827587,58,6897,45,100
foldbench_monomer,7tlh_A,1,withheld_continuation,false_large,136,0.0,58,6897,45,100
foldbench_monomer,7tlh_A,1,withheld_continuation,pred_large,136,0.1724137931034483,58,6897,45,100
foldbench_monomer,7tlh_A,1,withheld_continuation,iid200,136,0.20689655172413793,58,6897,0,200
foldbench_monomer,7tlh_A,1,withheld_continuation,source_plus_iid200,136,0.20689655172413793,58,6897,0,200
foldbench_monomer,8b2e_A,0,full_pipeline,iid,143,0.5923076923076923,130,9180,0,100
foldbench_monomer,8b2e_A,0,full_pipeline,iid_repeat,143,0.5923076923076923,130,9180,0,100
foldbench_monomer,8b2e_A,0,full_pipeline,true_small,143,0.7,130,9180,10,100
foldbench_monomer,8b2e_A,0,full_pipeline,false_small,143,0.19230769230769232,130,9180,10,100
foldbench_monomer,8b2e_A,0,full_pipeline,pred_small,143,0.6153846153846154,130,9180,10,100
foldbench_monomer,8b2e_A,0,full_pipeline,true_large,143,0.8,130,9180,47,100
foldbench_monomer,8b2e_A,0,full_pipeline,false_large,143,0.038461538461538464,130,9180,47,100
foldbench_monomer,8b2e_A,0,full_pipeline,pred_large,143,0.6,130,9180,47,100
foldbench_monomer,8b2e_A,0,full_pipeline,iid200,143,0.6,130,9180,0,200
foldbench_monomer,8b2e_A,0,full_pipeline,source_plus_iid200,143,0.5923076923076923,130,9180,0,200
foldbench_monomer,8b2e_A,0,withheld_continuation,iid,143,0.3620689655172414,58,9051,0,100
foldbench_monomer,8b2e_A,0,withheld_continuation,iid_repeat,143,0.3620689655172414,58,9051,0,100
foldbench_monomer,8b2e_A,0,withheld_continuation,true_small,143,0.5172413793103449,58,9051,10,100
foldbench_monomer,8b2e_A,0,withheld_continuation,false_small,143,0.06896551724137931,58,9051,10,100
foldbench_monomer,8b2e_A,0,withheld_continuation,pred_small,143,0.39655172413793105,58,9051,10,100
foldbench_monomer,8b2e_A,0,withheld_continuation,true_large,143,0.5689655172413793,58,9051,47,100
foldbench_monomer,8b2e_A,0,withheld_continuation,false_large,143,0.034482758620689655,58,9051,47,100
foldbench_monomer,8b2e_A,0,withheld_continuation,pred_large,143,0.39655172413793105,58,9051,47,100
foldbench_monomer,8b2e_A,0,withheld_continuation,iid200,143,0.3793103448275862,58,9051,0,200
foldbench_monomer,8b2e_A,0,withheld_continuation,source_plus_iid200,143,0.3448275862068966,58,9051,0,200
foldbench_monomer,8b2e_A,1,full_pipeline,iid,143,0.6153846153846154,130,9180,0,100
foldbench_monomer,8b2e_A,1,full_pipeline,iid_repeat,143,0.5923076923076923,130,9180,0,100
foldbench_monomer,8b2e_A,1,full_pipeline,true_small,143,0.6538461538461539,130,9180,10,100
foldbench_monomer,8b2e_A,1,full_pipeline,false_small,143,0.2230769230769231,130,9180,10,100
